% Model:              dipoleMoveInBox_1.10.23.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 11 2023, 13:35
% Table:              Table 3 - port voltage
% boxX (m)               boxY (m)                 boxZ (m)                 boxTheta                 boxPhi                   freq (MHz)               abs(emw.Vport_1) (V)
-0.15                    0.35                     1.1                      78                       43                       150.2004008016032        0.20105524967048732
-0.15                    0.35                     1.1                      78                       43                       150.70140280561122       0.25855262069781293
-0.15                    0.35                     1.1                      78                       43                       151.20240480961922       0.3241586771222958
-0.15                    0.35                     1.1                      78                       43                       151.7034068136272        0.342591656450345
-0.15                    0.35                     1.1                      78                       43                       152.20440881763525       0.2649071328154212
-0.15                    0.35                     1.1                      78                       43                       152.70541082164328       0.1954602118082694
-0.15                    0.35                     1.1                      78                       43                       153.20641282565128       0.1977232321541626
-0.15                    0.35                     1.1                      78                       43                       153.7074148296593        0.22643572933188025
-0.15                    0.35                     1.1                      78                       43                       154.20841683366734       0.20618886013612675
-0.15                    0.35                     1.1                      78                       43                       154.70941883767532       0.17411743771482305
-0.15                    0.35                     1.1                      78                       43                       155.21042084168334       0.14859094090853087
-0.15                    0.35                     1.1                      78                       43                       155.71142284569137       0.12275408485106462
-0.15                    0.35                     1.1                      78                       43                       156.2124248496994        0.09812876232424798
-0.15                    0.35                     1.1                      78                       43                       156.7134268537074        0.07983546548581957
-0.15                    0.35                     1.1                      78                       43                       157.2144288577154        0.06504137448507744
-0.15                    0.35                     1.1                      78                       43                       157.7154308617234        0.051175545241179086
-0.15                    0.35                     1.1                      78                       43                       158.21643286573143       0.03302314416609543
-0.15                    0.35                     1.1                      78                       43                       158.71743486973946       0.03249787168690349
-0.15                    0.35                     1.1                      78                       43                       159.21843687374746       0.05757209812542068
-0.15                    0.35                     1.1                      78                       43                       159.7194388777555        0.05256842565276713
-0.15                    0.35                     1.1                      78                       43                       160.22044088176352       0.05166208622988595
-0.15                    0.35                     1.1                      78                       43                       160.7214428857715        0.05293724641824166
-0.15                    0.35                     1.1                      78                       43                       161.22244488977952       0.05534531480473022
-0.15                    0.35                     1.1                      78                       43                       161.72344689378758       0.05823684993690082
-0.15                    0.35                     1.1                      78                       43                       162.22444889779558       0.061016556412866116
-0.15                    0.35                     1.1                      78                       43                       162.72545090180358       0.062429483161723594
-0.15                    0.35                     1.1                      78                       43                       163.2264529058116        0.05661410272606791
-0.15                    0.35                     1.1                      78                       43                       163.7274549098196        0.04122049095157695
-0.15                    0.35                     1.1                      78                       43                       164.2284569138276        0.05481886709405441
-0.15                    0.35                     1.1                      78                       43                       164.72945891783564       0.05433472705980576
-0.15                    0.35                     1.1                      78                       43                       165.23046092184367       0.049133473178189266
-0.15                    0.35                     1.1                      78                       43                       165.7314629258517        0.04211415321206817
-0.15                    0.35                     1.1                      78                       43                       166.2324649298597        0.03352381636871698
-0.15                    0.35                     1.1                      78                       43                       166.73346693386767       0.022975919860693365
-0.15                    0.35                     1.1                      78                       43                       167.2344689378757        0.011718934448626895
-0.15                    0.35                     1.1                      78                       43                       167.73547094188376       0.02395256250313557
-0.15                    0.35                     1.1                      78                       43                       168.23647294589176       0.028337099534491383
-0.15                    0.35                     1.1                      78                       43                       168.7374749498998        0.026325893169913697
-0.15                    0.35                     1.1                      78                       43                       169.23847695390782       0.02677861992854178
-0.15                    0.35                     1.1                      78                       43                       169.7394789579158        0.040648780696458955
-0.15                    0.35                     1.1                      78                       43                       170.2404809619238        0.0578554870733113
-0.15                    0.35                     1.1                      78                       43                       170.74148296593185       0.04152096745160394
-0.15                    0.35                     1.1                      78                       43                       171.24248496993988       0.021745365768904158
-0.15                    0.35                     1.1                      78                       43                       171.74348697394788       0.010716275031919097
-0.15                    0.35                     1.1                      78                       43                       172.24448897795588       0.003216556363207689
-0.15                    0.35                     1.1                      78                       43                       172.74549098196388       0.006619179865336487
-0.15                    0.35                     1.1                      78                       43                       173.2464929859719        0.013052762317873494
-0.15                    0.35                     1.1                      78                       43                       173.74749498997994       0.020648655341742435
-0.15                    0.35                     1.1                      78                       43                       174.24849699398794       0.03416734592418843
-0.15                    0.35                     1.1                      78                       43                       174.749498997996         0.09293203510840847
-0.15                    0.35                     1.1                      78                       43                       175.250501002004         0.03909636854482363
-0.15                    0.35                     1.1                      78                       43                       175.75150300601197       0.007091928837225864
-0.15                    0.35                     1.1                      78                       43                       176.25250501002          0.012920524672001143
-0.15                    0.35                     1.1                      78                       43                       176.75350701402806       0.02007571568594162
-0.15                    0.35                     1.1                      78                       43                       177.25450901803606       0.026039960022925798
-0.15                    0.35                     1.1                      78                       43                       177.75551102204406       0.03152591689210559
-0.15                    0.35                     1.1                      78                       43                       178.2565130260521        0.037325339766601864
-0.15                    0.35                     1.1                      78                       43                       178.7575150300601        0.047841751972851065
-0.15                    0.35                     1.1                      78                       43                       179.2585170340681        0.035894933181270273
-0.15                    0.35                     1.1                      78                       43                       179.75951903807615       0.04344097490722289
-0.15                    0.35                     1.1                      78                       43                       180.26052104208415       0.05697395821830198
-0.15                    0.35                     1.1                      78                       43                       180.76152304609218       0.08055364563824981
-0.15                    0.35                     1.1                      78                       43                       181.26252505010018       0.11921422197888941
-0.15                    0.35                     1.1                      78                       43                       181.76352705410818       0.17803556918400973
-0.15                    0.35                     1.1                      78                       43                       182.26452905811618       0.2556863867356744
-0.15                    0.35                     1.1                      78                       43                       182.76553106212424       0.3341095196611919
-0.15                    0.35                     1.1                      78                       43                       183.26653306613224       0.32892142756467185
-0.15                    0.35                     1.1                      78                       43                       183.76753507014027       0.3047478515302299
-0.15                    0.35                     1.1                      78                       43                       184.26853707414827       0.2832411555900096
-0.15                    0.35                     1.1                      78                       43                       184.76953907815627       0.2722417264594037
-0.15                    0.35                     1.1                      78                       43                       185.27054108216427       0.2756648165960442
-0.15                    0.35                     1.1                      78                       43                       185.77154308617233       0.2990259171823868
-0.15                    0.35                     1.1                      78                       43                       186.27254509018036       0.35731773202904826
-0.15                    0.35                     1.1                      78                       43                       186.77354709418836       0.494505566737955
-0.15                    0.35                     1.1                      78                       43                       187.2745490981964        0.8912757283459655
-0.15                    0.35                     1.1                      78                       43                       187.77555110220436       0.9739056116545965
-0.15                    0.35                     1.1                      78                       43                       188.2765531062124        0.177854038340204
-0.15                    0.35                     1.1                      78                       43                       188.77755511022042       0.07303996760959788
-0.15                    0.35                     1.1                      78                       43                       189.27855711422845       0.04055798493560774
-0.15                    0.35                     1.1                      78                       43                       189.77955911823645       0.025977590203123985
-0.15                    0.35                     1.1                      78                       43                       190.28056112224448       0.02421254855543891
-0.15                    0.35                     1.1                      78                       43                       190.78156312625245       0.028252394259513727
-0.15                    0.35                     1.1                      78                       43                       191.28256513026048       0.024144447745395526
-0.15                    0.35                     1.1                      78                       43                       191.7835671342685        0.019409144068637356
-0.15                    0.35                     1.1                      78                       43                       192.28456913827654       0.01532532350086081
-0.15                    0.35                     1.1                      78                       43                       192.78557114228457       0.011345277727808729
-0.15                    0.35                     1.1                      78                       43                       193.28657314629257       0.0065862245924686365
-0.15                    0.35                     1.1                      78                       43                       193.7875751503006        0.0021945655554953163
-0.15                    0.35                     1.1                      78                       43                       194.28857715430857       0.0038623006380666476
-0.15                    0.35                     1.1                      78                       43                       194.78957915831663       0.007061271445855301
-0.15                    0.35                     1.1                      78                       43                       195.29058116232463       0.007641105290940922
-0.15                    0.35                     1.1                      78                       43                       195.79158316633266       0.007844971938469432
-0.15                    0.35                     1.1                      78                       43                       196.29258517034066       0.007842892097085958
-0.15                    0.35                     1.1                      78                       43                       196.7935871743487        0.007661839546042323
-0.15                    0.35                     1.1                      78                       43                       197.29458917835666       0.007207353704654351
-0.15                    0.35                     1.1                      78                       43                       197.7955911823647        0.00621526624094652
-0.15                    0.35                     1.1                      78                       43                       198.29659318637272       0.0037800598265572546
-0.15                    0.35                     1.1                      78                       43                       198.79759519038075       0.006117464239814755
-0.15                    0.35                     1.1                      78                       43                       199.29859719438875       0.02443099488499349
-0.15                    0.35                     1.1                      78                       43                       199.79959919839678       0.008797921376096736
-0.15                    0.35                     1.1                      78                       43                       200.30060120240478       0.010498068510012408
-0.15                    0.35                     1.1                      78                       43                       200.80160320641278       0.021478554851587
-0.15                    0.35                     1.1                      78                       43                       201.30260521042084       0.046025650317170645
-0.15                    0.35                     1.1                      78                       43                       201.80360721442884       0.07824037094132624
-0.15                    0.35                     1.1                      78                       43                       202.30460921843687       0.04044972464033209
-0.15                    0.35                     1.1                      78                       43                       202.80561122244487       0.024886663073648372
-0.15                    0.35                     1.1                      78                       43                       203.30661322645287       0.028134711443571346
-0.15                    0.35                     1.1                      78                       43                       203.80761523046087       0.037892741382555446
-0.15                    0.35                     1.1                      78                       43                       204.30861723446893       0.04931832021220338
-0.15                    0.35                     1.1                      78                       43                       204.80961923847693       0.06125941840732621
-0.15                    0.35                     1.1                      78                       43                       205.31062124248496       0.07343095409478657
-0.15                    0.35                     1.1                      78                       43                       205.81162324649296       0.08587110915775109
-0.15                    0.35                     1.1                      78                       43                       206.31262525050096       0.10343951709903046
-0.15                    0.35                     1.1                      78                       43                       206.813627254509         0.09225175855582622
-0.15                    0.35                     1.1                      78                       43                       207.31462925851702       0.08846533295800779
-0.15                    0.35                     1.1                      78                       43                       207.81563126252505       0.08411360097923062
-0.15                    0.35                     1.1                      78                       43                       208.31663326653305       0.07914408791493094
-0.15                    0.35                     1.1                      78                       43                       208.81763527054107       0.07360203299453866
-0.15                    0.35                     1.1                      78                       43                       209.31863727454905       0.06777955019416657
-0.15                    0.35                     1.1                      78                       43                       209.81963927855708       0.06233303367687232
-0.15                    0.35                     1.1                      78                       43                       210.3206412825651        0.05842636447137319
-0.15                    0.35                     1.1                      78                       43                       210.82164328657313       0.05735777912212004
-0.15                    0.35                     1.1                      78                       43                       211.32264529058114       0.06005493686210274
-0.15                    0.35                     1.1                      78                       43                       211.82364729458916       0.07294398355555355
-0.15                    0.35                     1.1                      78                       43                       212.32464929859714       0.19181181405349615
-0.15                    0.35                     1.1                      78                       43                       212.82565130260517       0.03280366106353945
-0.15                    0.35                     1.1                      78                       43                       213.3266533066132        0.035065709118083856
-0.15                    0.35                     1.1                      78                       43                       213.82765531062122       0.03840967798916962
-0.15                    0.35                     1.1                      78                       43                       214.32865731462925       0.04151452873676077
-0.15                    0.35                     1.1                      78                       43                       214.82965931863725       0.04407480303007655
-0.15                    0.35                     1.1                      78                       43                       215.33066132264526       0.04575616691568751
-0.15                    0.35                     1.1                      78                       43                       215.83166332665326       0.047261124116313176
-0.15                    0.35                     1.1                      78                       43                       216.3326653306613        0.049418022971100733
-0.15                    0.35                     1.1                      78                       43                       216.83366733466931       0.05311738863068485
-0.15                    0.35                     1.1                      78                       43                       217.33466933867734       0.05904217681095755
-0.15                    0.35                     1.1                      78                       43                       217.83567134268534       0.06794250437074034
-0.15                    0.35                     1.1                      78                       43                       218.33667334669335       0.08176983990277628
-0.15                    0.35                     1.1                      78                       43                       218.83767535070135       0.09581757902628173
-0.15                    0.35                     1.1                      78                       43                       219.3386773547094        0.11445604667318261
-0.15                    0.35                     1.1                      78                       43                       219.8396793587174        0.20970601526561106
-0.15                    0.35                     1.1                      78                       43                       220.34068136272543       0.185311575536286
-0.15                    0.35                     1.1                      78                       43                       220.84168336673343       0.07283825462844518
-0.15                    0.35                     1.1                      78                       43                       221.34268537074144       0.04257122318956354
-0.15                    0.35                     1.1                      78                       43                       221.84368737474946       0.03129822564440409
-0.15                    0.35                     1.1                      78                       43                       222.3446893787575        0.014976976543555943
-0.15                    0.35                     1.1                      78                       43                       222.84569138276552       0.005736329088089416
-0.15                    0.35                     1.1                      78                       43                       223.34669338677352       0.001228894460619187
-0.15                    0.35                     1.1                      78                       43                       223.84769539078155       0.001827002688788486
-0.15                    0.35                     1.1                      78                       43                       224.34869739478953       0.0022765645695330505
-0.15                    0.35                     1.1                      78                       43                       224.84969939879755       0.0015614149503105786
-0.15                    0.35                     1.1                      78                       43                       225.35070140280558       3.6511821396339203E-4
-0.15                    0.35                     1.1                      78                       43                       225.8517034068136        0.0035122131183759377
-0.15                    0.35                     1.1                      78                       43                       226.3527054108216        0.0047994578660862965
-0.15                    0.35                     1.1                      78                       43                       226.85370741482964       0.003340436127728098
-0.15                    0.35                     1.1                      78                       43                       227.35470941883761       0.0042771915222165995
-0.15                    0.35                     1.1                      78                       43                       227.85571142284564       0.005689882642784415
-0.15                    0.35                     1.1                      78                       43                       228.3567134268537        0.007256493677517454
-0.15                    0.35                     1.1                      78                       43                       228.8577154308617        0.008920543343139388
-0.15                    0.35                     1.1                      78                       43                       229.35871743486973       0.01067240224869486
-0.15                    0.35                     1.1                      78                       43                       229.85971943887773       0.012020679526937965
-0.15                    0.35                     1.1                      78                       43                       230.36072144288573       0.0124218813647461
-0.15                    0.35                     1.1                      78                       43                       230.86172344689373       0.012733233694407651
-0.15                    0.35                     1.1                      78                       43                       231.3627254509018        0.012968737619862626
-0.15                    0.35                     1.1                      78                       43                       231.8637274549098        0.013163948781389014
-0.15                    0.35                     1.1                      78                       43                       232.36472945891782       0.01334978288801791
-0.15                    0.35                     1.1                      78                       43                       232.86573146292582       0.01355354415723308
-0.15                    0.35                     1.1                      78                       43                       233.36673346693382       0.013840820346426369
-0.15                    0.35                     1.1                      78                       43                       233.86773547094182       0.014258355077900013
-0.15                    0.35                     1.1                      78                       43                       234.36873747494988       0.013701779287786117
-0.15                    0.35                     1.1                      78                       43                       234.86973947895788       0.013811456774742471
-0.15                    0.35                     1.1                      78                       43                       235.3707414829659        0.01400715593861035
-0.15                    0.35                     1.1                      78                       43                       235.87174348697394       0.014127787832054811
-0.15                    0.35                     1.1                      78                       43                       236.3727454909819        0.014220082117817709
-0.15                    0.35                     1.1                      78                       43                       236.87374749498994       0.014100533656004506
-0.15                    0.35                     1.1                      78                       43                       237.37474949899794       0.014389508130445981
-0.15                    0.35                     1.1                      78                       43                       237.875751503006         0.01457970715168287
-0.15                    0.35                     1.1                      78                       43                       238.376753507014         0.014448624341837845
-0.15                    0.35                     1.1                      78                       43                       238.87775551102203       0.014288268411884407
-0.15                    0.35                     1.1                      78                       43                       239.37875751503          0.014214483466979068
-0.15                    0.35                     1.1                      78                       43                       239.87975951903803       0.014097004856520297
-0.15                    0.35                     1.1                      78                       43                       240.38076152304603       0.013860146211731372
-0.15                    0.35                     1.1                      78                       43                       240.8817635270541        0.012908519631688396
-0.15                    0.35                     1.1                      78                       43                       241.3827655310621        0.014938603460929989
-0.15                    0.35                     1.1                      78                       43                       241.88376753507012       0.014068979901044165
-0.15                    0.35                     1.1                      78                       43                       242.38476953907812       0.013483699894021579
-0.15                    0.35                     1.1                      78                       43                       242.88577154308612       0.012995763051086443
-0.15                    0.35                     1.1                      78                       43                       243.38677354709415       0.012583228483288586
-0.15                    0.35                     1.1                      78                       43                       243.88777555110218       0.012295240717663584
-0.15                    0.35                     1.1                      78                       43                       244.3887775551102        0.012384413511430412
-0.15                    0.35                     1.1                      78                       43                       244.8897795591182        0.003830604887497581
-0.15                    0.35                     1.1                      78                       43                       245.3907815631262        0.008862201370466852
-0.15                    0.35                     1.1                      78                       43                       245.8917835671342        0.012271494179990775
-0.15                    0.35                     1.1                      78                       43                       246.39278557114224       0.014859365631597841
-0.15                    0.35                     1.1                      78                       43                       246.89378757515027       0.016893093150132477
-0.15                    0.35                     1.1                      78                       43                       247.3947895791583        0.021778147483976096
-0.15                    0.35                     1.1                      78                       43                       247.8957915831663        0.02182563734276171
-0.15                    0.35                     1.1                      78                       43                       248.3967935871743        0.020776620064030926
-0.15                    0.35                     1.1                      78                       43                       248.8977955911823        0.018972649374211725
-0.15                    0.35                     1.1                      78                       43                       249.39879759519033       0.014619535931105853
-0.15                    0.35                     1.1                      78                       43                       249.8997995991984        0.0071410865622101
-0.15                    0.35                     1.1                      78                       43                       250.4008016032064        0.02038276711616672
-0.15                    0.35                     1.1                      78                       43                       250.90180360721442       0.0321559745317356
-0.15                    0.35                     1.1                      78                       43                       251.4028056112224        0.03147046531678081
-0.15                    0.35                     1.1                      78                       43                       251.90380761523042       0.02295547990351812
-0.15                    0.35                     1.1                      78                       43                       252.40480961923842       0.020251312549314983
-0.15                    0.35                     1.1                      78                       43                       252.90581162324648       0.02197366993370279
-0.15                    0.35                     1.1                      78                       43                       253.40681362725448       0.01867601088710434
-0.15                    0.35                     1.1                      78                       43                       253.9078156312625        0.015585604263963559
-0.15                    0.35                     1.1                      78                       43                       254.40881763527048       0.013322135542670938
-0.15                    0.35                     1.1                      78                       43                       254.9098196392785        0.011604114498089423
-0.15                    0.35                     1.1                      78                       43                       255.4108216432865        0.010190593076992266
-0.15                    0.35                     1.1                      78                       43                       255.91182364729457       0.008849401371583175
-0.15                    0.35                     1.1                      78                       43                       256.41282565130257       0.007224848162159994
-0.15                    0.35                     1.1                      78                       43                       256.91382765531057       0.004346400174298824
-0.15                    0.35                     1.1                      78                       43                       257.4148296593186        0.0016410018993400447
-0.15                    0.35                     1.1                      78                       43                       257.9158316633266        0.02663533440643735
-0.15                    0.35                     1.1                      78                       43                       258.4168336673347        0.02324036480902641
-0.15                    0.35                     1.1                      78                       43                       258.9178356713427        0.02368193316547649
-0.15                    0.35                     1.1                      78                       43                       259.4188376753507        0.025684550274999798
-0.15                    0.35                     1.1                      78                       43                       259.9198396793587        0.0283837977401393
-0.15                    0.35                     1.1                      78                       43                       260.4208416833667        0.032078045526586614
-0.15                    0.35                     1.1                      78                       43                       260.9218436873747        0.02628092300905843
-0.15                    0.35                     1.1                      78                       43                       261.42284569138275       0.030198453866648118
-0.15                    0.35                     1.1                      78                       43                       261.92384769539075       0.02944273744491674
-0.15                    0.35                     1.1                      78                       43                       262.4248496993988        0.028203049659863536
-0.15                    0.35                     1.1                      78                       43                       262.9258517034068        0.02679322605807253
-0.15                    0.35                     1.1                      78                       43                       263.4268537074148        0.025259823369193336
-0.15                    0.35                     1.1                      78                       43                       263.9278557114228        0.023559352015264115
-0.15                    0.35                     1.1                      78                       43                       264.4288577154308        0.02148532347622172
-0.15                    0.35                     1.1                      78                       43                       264.92985971943887       0.018559695206567778
-0.15                    0.35                     1.1                      78                       43                       265.43086172344687       0.02766144892269845
-0.15                    0.35                     1.1                      78                       43                       265.9318637274549        0.026437389485603004
-0.15                    0.35                     1.1                      78                       43                       266.4328657314629        0.026082175800808315
-0.15                    0.35                     1.1                      78                       43                       266.9338677354709        0.026041363764521513
-0.15                    0.35                     1.1                      78                       43                       267.4348697394789        0.025844328696349263
-0.15                    0.35                     1.1                      78                       43                       267.9358717434869        0.025376759646238305
-0.15                    0.35                     1.1                      78                       43                       268.43687374749493       0.02461278441689993
-0.15                    0.35                     1.1                      78                       43                       268.937875751503         0.023094352222394404
-0.15                    0.35                     1.1                      78                       43                       269.438877755511         0.02094797530768523
-0.15                    0.35                     1.1                      78                       43                       269.93987975951904       0.019132944440790892
-0.15                    0.35                     1.1                      78                       43                       270.44088176352705       0.01760374936861872
-0.15                    0.35                     1.1                      78                       43                       270.94188376753505       0.016273812917772853
-0.15                    0.35                     1.1                      78                       43                       271.442885771543         0.014978313004217548
-0.15                    0.35                     1.1                      78                       43                       271.943887775551         0.013322695993790941
-0.15                    0.35                     1.1                      78                       43                       272.44488977955905       0.009801769758945379
-0.15                    0.35                     1.1                      78                       43                       272.9458917835671        0.030457747540583748
-0.15                    0.35                     1.1                      78                       43                       273.44689378757516       0.018644875808961854
-0.15                    0.35                     1.1                      78                       43                       273.94789579158316       0.017256170715998533
-0.15                    0.35                     1.1                      78                       43                       274.44889779559117       0.014836505642232342
-0.15                    0.35                     1.1                      78                       43                       274.94989979959917       0.012223891672707397
-0.15                    0.35                     1.1                      78                       43                       275.45090180360717       0.008575860173407116
-0.15                    0.35                     1.1                      78                       43                       275.95190380761517       0.002759055836758637
-0.15                    0.35                     1.1                      78                       43                       276.4529058116232        0.007845829817246857
-0.15                    0.35                     1.1                      78                       43                       276.9539078156312        0.017805215404915666
-0.15                    0.35                     1.1                      78                       43                       277.4549098196392        0.057805363261821195
-0.15                    0.35                     1.1                      78                       43                       277.9559118236472        0.5172871937576675
-0.15                    0.35                     1.1                      78                       43                       278.4569138276552        0.09100622881450339
-0.15                    0.35                     1.1                      78                       43                       278.9579158316633        0.07755138783142601
-0.15                    0.35                     1.1                      78                       43                       279.4589178356713        0.08361289588158922
-0.15                    0.35                     1.1                      78                       43                       279.95991983967934       0.09984197419737219
-0.15                    0.35                     1.1                      78                       43                       280.46092184368734       0.11305144443691907
-0.15                    0.35                     1.1                      78                       43                       280.9619238476954        0.10793577490182633
-0.15                    0.35                     1.1                      78                       43                       281.4629258517034        0.10305175699666835
-0.15                    0.35                     1.1                      78                       43                       281.9639278557114        0.09994506105984179
-0.15                    0.35                     1.1                      78                       43                       282.4649298597194        0.0984220440742639
