Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S21_Magnitude,S21_Phase,S22_Magnitude,S22_Phase,
1824696000,-20.63594577,-14.34624558,-18.11201012,-169.2844911,10.79703976,-6.972216482,-16.5053831,137.3242267,
1836694000,-20.63926155,-16.1522017,-18.09455433,-170.4409968,10.74210831,-8.522856135,-16.55919887,136.7420334,
1848692000,-20.66194229,-17.54009023,-18.09557199,-171.6348594,10.6712777,-10.00906155,-16.63151001,136.506759,
1860690000,-20.64906913,-18.83332311,-18.10147188,-172.7184759,10.59726071,-11.19640025,-16.71630464,136.598588,
1872688000,-20.67006831,-19.98638931,-18.09735245,-173.8297448,10.52273527,-12.36839158,-16.78893819,136.6383373,
1884686000,-20.69741884,-21.16506909,-18.10261226,-175.0566093,10.42852172,-13.41380806,-16.8733423,136.9191468,
1896684000,-20.70123031,-22.50534142,-18.10748404,-176.197259,10.34990813,-14.40404591,-16.9532542,137.3067955,
1908682000,-20.69930006,-23.79975424,-18.11669979,-177.3870306,10.29047543,-15.39744666,-17.0528286,137.4888701,
1920680000,-20.7094323,-25.36227741,-18.11312482,-178.4533116,10.24784857,-16.24169983,-17.12283982,137.46812,
1932678000,-20.71126176,-26.59048629,-18.12726143,-179.7059793,10.22502288,-17.02701875,-17.18718933,137.438427,
1944676000,-20.74022221,-28.06776379,-18.12707194,179.1848946,10.22773199,-17.79430952,-17.23557958,137.3705774,
1956674000,-20.7481098,-29.26397094,-18.11975896,178.0424627,10.25075155,-18.5444357,-17.23292169,137.0693461,
1968672000,-20.73044558,-30.55456052,-18.13962254,176.799533,10.29448656,-19.36592064,-17.27745205,136.651412,
1980670000,-20.69332193,-31.89020962,-18.15209177,175.6780434,10.36133388,-20.15969216,-17.29469508,136.1718665,
1992668000,-20.6612018,-33.4478464,-18.14793612,174.5765386,10.43823963,-21.04035683,-17.31494584,135.5952945,
2004666000,-20.6542147,-34.88993487,-18.14083502,173.3218845,10.52943477,-21.96571567,-17.34670666,135.2482623,
2016664000,-20.66106852,-36.61857681,-18.1491227,172.2742444,10.61199226,-23.09259573,-17.38205803,135.0383907,
