Frequency,S11_Magnitude,S21_Magnitude,S22_Magnitude,
386200000,-18.12937742,40.72148718,-20.44509025,
388180000,-18.45696371,40.75104502,-20.3141028,
390160000,-19.01290498,40.71923895,-21.99937095,
392140000,-21.15612683,40.71780303,-25.71995749,
394120000,-18.80107087,40.78328654,-20.85988596,
396100000,-18.89979689,40.74439853,-20.96117341,
398080000,-18.293038,40.76271385,-19.96603147,
400060000,-18.14778469,40.75207053,-20.13516134,
402040000,-17.43897613,40.76820532,-18.34386424,
404020000,-18.60557007,40.74382264,-19.19715588,
406000000,-16.83788336,40.78012676,-17.37521795,
407980000,-17.84155761,40.74522441,-19.38628521,
409960000,-17.72870977,40.73616934,-18.77134408,
411940000,-18.39897351,40.7277672,-19.05973316,
413920000,-18.26989503,40.73900958,-19.0968216,
415900000,-18.84769405,40.73551751,-20.77932325,
417880000,-17.33682247,40.71911145,-18.79692264,
419860000,-18.92775802,40.75135683,-20.11679799,
421840000,-17.96146375,40.73824424,-18.93913598,
423820000,-19.01736891,40.72413457,-19.46478657,
425800000,-17.82071618,40.70690533,-18.97767629,
427780000,-18.89101346,40.69549318,-20.67105805,
429760000,-17.94846808,40.70552294,-18.69403333,
431740000,-19.37907781,40.68640501,-21.79305913,
433720000,-18.79048183,40.68324592,-20.25836901,
435700000,-18.98461769,40.67469452,-19.64553508,
437680000,-19.30822101,40.67064328,-20.47555375,
439660000,-18.65090753,40.68256085,-19.35530898,
441640000,-18.26040571,40.67146942,-20.13505767,
443620000,-18.82165032,40.6614818,-21.16520295,
445600000,-18.68837886,40.64984494,-21.61953557,
447580000,-18.74093402,40.64890012,-20.70284265,
449560000,-17.96690455,40.6685534,-20.11480765,
451540000,-18.6024156,40.64848222,-21.01799481,
453520000,-18.72921984,40.66445682,-20.10816824,
455500000,-18.59329832,40.64041653,-20.38938714,
457480000,-17.98538174,40.65679742,-19.7356432,
459460000,-19.27059958,40.60202885,-20.65348108,
461440000,-17.6106856,40.59154533,-18.27570094,
