Frequency,S11_Magnitude,S12_Magnitude,S21_Magnitude,S22_Magnitude,
112832167,-21.2011478,-50.53287436,-7.855840356,-10.16550971,
114829170,-21.23043457,-49.23502629,-7.887068866,-10.15364825,
116826173,-21.17914508,-50.22587998,-7.84711656,-10.12467779,
118823176,-21.25142361,-50.74454617,-7.823342353,-10.09591385,
120820179,-21.27138481,-50.06881561,-7.843387919,-10.09832034,
122817182,-21.44286668,-53.92948387,-7.812589047,-10.06299848,
124814185,-21.28962325,-46.62674157,-7.833733032,-10.05730134,
126811188,-21.26688198,-56.53951457,-7.847205598,-10.07585064,
128808191,-21.24054807,-55.70707559,-7.788062667,-10.0089705,
130805194,-21.19081914,-54.58958641,-7.777766124,-9.991446583,
132802197,-21.25990562,-52.04960884,-7.803551491,-9.987621097,
134799200,-21.32645625,-51.68662283,-7.778346619,-10.03427244,
136796203,-21.19291284,-49.39151551,-7.783540086,-9.966500714,
138793206,-21.24118591,-52.62423849,-7.816186916,-9.971603936,
140790209,-21.11355769,-49.05472552,-7.779922132,-9.959242408,
142787212,-21.28994031,-47.75061302,-7.763336287,-9.932795529,
144784215,-21.30218626,-47.15389959,-7.750509826,-9.971809405,
146781218,-21.29660036,-49.20961723,-7.72933641,-9.921240011,
148778221,-21.16584567,-48.52418588,-7.725393013,-9.930881238,
150775224,-21.29795204,-48.71220559,-7.720720092,-9.894241705,
152772227,-21.2132995,-46.14239027,-7.714596534,-9.853066415,
154769230,-21.24938696,-48.74759642,-7.717380778,-9.885079223,
156766233,-21.35301392,-48.38479067,-7.704201379,-9.838647148,
158763236,-21.24514369,-51.80091758,-7.696834414,-9.82731651,
160760239,-21.12678243,-50.54439315,-7.666243047,-9.802466665,
162757242,-21.30193484,-51.34101724,-7.666504646,-9.830017911,
164754245,-21.36128653,-50.04135381,-7.675294018,-9.780557343,
166751248,-21.32307683,-48.85406942,-7.676745929,-9.750397086,
168748251,-21.26846509,-48.32641595,-7.650624585,-9.780750335,
170745254,-21.36002337,-54.3442929,-7.613264644,-9.710848785,
172742257,-21.3528335,-50.0845123,-7.634083479,-9.733514126,
174739260,-21.32358638,-46.55836813,-7.625229137,-9.721537235,
176736263,-21.366026,-50.26143631,-7.573343795,-9.664098124,
178733266,-21.19403798,-53.84082355,-7.574569818,-9.698460597,
180730269,-21.44460174,-50.50982549,-7.581036231,-9.689804208,
182727272,-21.38181268,-48.19207851,-7.530267328,-9.611472102,
184724275,-20.47967241,-37.24680965,-7.492520069,-9.743961092,
186721278,-21.38639895,-51.23940083,-7.573468259,-9.662723339,
188718281,-21.33549951,-51.01692847,-7.502003494,-9.617303258,
190715284,-21.30191928,-51.93333145,-7.506454434,-9.583282551,
192712287,-21.3711461,-46.96571039,-7.519244122,-9.598078157,
194709290,-21.35105573,-50.65969717,-7.479599549,-9.535691743,
196706293,-21.39089079,-51.55736618,-7.488956337,-9.556988294,
198703296,-21.38895687,-49.41153867,-7.449019156,-9.496676378,
200700299,-21.02520321,-42.77298838,-7.422671718,-9.505214433,
202697302,-21.26812849,-49.02726823,-7.414183548,-9.47111473,
204694305,-21.38773775,-48.98819813,-7.428926842,-9.490115878,
206691308,-21.37745137,-52.31872387,-7.383818134,-9.430764597,
208688311,-21.35515272,-50.468072,-7.370132025,-9.442596426,
210685314,-21.33391805,-53.23531305,-7.37690097,-9.432626148,
212682317,-21.33699197,-50.17323256,-7.34182338,-9.404630863,
214679320,-21.32076746,-48.82322504,-7.350609762,-9.389173598,
216676323,-21.29705142,-55.64373756,-7.331248813,-9.373745843,
218673326,-21.36783717,-49.80300646,-7.318965886,-9.328735553,
220670329,-21.30403961,-48.53998082,-7.265031002,-9.320823235,
222667332,-21.36715281,-50.03044657,-7.286262827,-9.341246325,
224664335,-21.37810529,-48.09035959,-7.266910361,-9.305107752,
226661338,-21.41391428,-51.37263644,-7.233344374,-9.298476881,
228658341,-21.43331261,-49.0951512,-7.250050701,-9.297132309,
230655344,-21.36643712,-49.00813879,-7.216303573,-9.243038714,
232652347,-21.34645753,-48.34039761,-7.19787242,-9.232006411,
234649350,-21.44051247,-50.20675106,-7.203262111,-9.227604396,
236646353,-21.45495623,-49.61427234,-7.19466512,-9.199264006,
238643356,-21.34320801,-50.49607383,-7.156596223,-9.188508736,
240640359,-21.40318805,-50.9033302,-7.160949166,-9.184227131,
242637362,-21.35599427,-48.98618359,-7.129912527,-9.156760746,
244634365,-21.37919045,-50.07824659,-7.111258237,-9.135807426,
246631368,-21.49878611,-51.98850827,-7.131616342,-9.134172298,
248628371,-21.41137847,-48.3305085,-7.092995383,-9.108135563,
250625374,-21.41983016,-52.04960204,-7.068611666,-9.118828621,
252622377,-21.36374836,-46.08771177,-7.073238472,-9.102800502,
254619380,-21.43463718,-48.78637221,-7.033017436,-9.037850977,
256616383,-21.49390435,-51.37811881,-7.032370009,-9.036272739,
258613386,-21.32963721,-46.59533247,-7.047603413,-9.036853099,
260610389,-21.35257701,-50.54469764,-6.992946751,-8.982181001,
262607392,-21.32641836,-52.3674854,-6.976704827,-8.966334832,
264604395,-21.32574989,-48.14574745,-6.978122901,-8.99909541,
266601398,-21.37909062,-48.55603198,-6.940646349,-9.007030149,
268598401,-21.28252511,-50.51473393,-6.919506161,-8.948868494,
270595404,-21.49924644,-51.6669875,-6.91288391,-8.959841703,
272592407,-21.38190841,-48.62392738,-6.883297314,-8.900978849,
274589410,-21.31021636,-52.75364194,-6.850598568,-8.926211363,
276586413,-21.46993415,-48.14856898,-6.84785768,-8.922244332,
278583416,-21.44338387,-51.83771564,-6.822684743,-8.883794396,
280580419,-21.40090794,-49.04334819,-6.794737476,-8.843635345,
282577422,-21.37256346,-52.73361711,-6.82434777,-8.864223426,
284574425,-21.36261247,-49.54957714,-6.760469995,-8.813858546,
286571428,-21.28956786,-49.65996079,-6.745387203,-8.805846745,
288568431,-21.35617861,-49.92147363,-6.74843963,-8.844718859,
290565434,-21.34748148,-54.14302413,-6.700966581,-8.788618165,
292562437,-21.32203985,-50.48752974,-6.68358136,-8.777574886,
294559440,-21.3224651,-50.60732272,-6.686999988,-8.77831252,
296556443,-21.39498915,-49.23034308,-6.669732564,-8.732979158,
298553446,-21.37129707,-50.03303895,-6.628413118,-8.732524605,
300550449,-21.39968326,-49.26298086,-6.648430739,-8.747014326,
302547452,-21.35966635,-49.50965574,-6.585481849,-8.69045276,
304544455,-21.39672214,-49.63225031,-6.585053622,-8.661400713,
306541458,-21.29632271,-50.84494595,-6.583101122,-8.693863407,
308538461,-21.6253499,-53.47591798,-6.569388767,-8.703271836,
310535464,-21.3198571,-49.46219169,-6.53785195,-8.643978886,
312532467,-21.43569026,-46.56832074,-6.524695552,-8.694326904,
314529470,-21.32646424,-50.89840911,-6.528198127,-8.638425946,
316526473,-21.3003749,-48.76387483,-6.491382451,-8.601669608,
318523476,-21.32703344,-46.86000119,-6.514979086,-8.613423855,
320520479,-21.35395088,-49.07878891,-6.463302301,-8.604786459,
322517482,-21.31183719,-48.76609485,-6.459405746,-8.617187655,
324514485,-21.30722532,-52.83315868,-6.47998054,-8.623274865,
326511488,-21.34018038,-48.91871575,-6.424426343,-8.535495425,
328508491,-21.28515617,-50.32307691,-6.40300398,-8.569064174,
330505494,-21.42336795,-49.38523018,-6.429030194,-8.556650586,
332502497,-21.35251133,-49.05282956,-6.383940566,-8.546543524,
334499500,-21.3041242,-48.08650569,-6.3764926,-8.519232154,
336496503,-21.37047607,-49.10182286,-6.400645812,-8.515417854,
338493506,-21.28985176,-47.69464518,-6.353997645,-8.49183241,
340490509,-21.28317301,-51.76617419,-6.332693374,-8.513668796,
342487512,-21.39293258,-46.1805274,-6.348184595,-8.511000584,
344484515,-21.3532786,-51.50461111,-6.349528711,-8.477306394,
346481518,-21.3171471,-46.14025202,-6.306216011,-8.449148989,
348478521,-21.23399041,-48.32165247,-6.340589369,-8.471170527,
350475524,-21.27960791,-45.93333815,-6.316685338,-8.465740361,
352472527,-21.30286905,-47.98763992,-6.289298279,-8.502669124,
354469530,-21.26688873,-47.57975889,-6.314343693,-8.446823243,
356466533,-21.29820241,-47.98576059,-6.283390587,-8.439707362,
358463536,-21.11855276,-55.7245431,-6.26286164,-8.44720971,
360460539,-21.31722425,-49.46612346,-6.27873749,-8.434841587,
362457542,-21.14680014,-51.29963244,-6.250526931,-8.438222433,
364454545,-21.31660068,-48.01981538,-6.24855907,-8.437771632,
366451548,-21.32940445,-49.2305529,-6.254834505,-8.427084244,
368448551,-21.1728385,-49.00855837,-6.226960454,-8.414702591,
370445554,-21.26090915,-50.81937872,-6.224452738,-8.437034775,
372442557,-21.28827363,-48.45421044,-6.226880122,-8.428587926,
374439560,-21.19491251,-48.71808734,-6.200147907,-8.397917531,
376436563,-21.25845457,-48.53270887,-6.176567791,-8.397042819,
378433566,-21.3658196,-47.47051135,-6.203361688,-8.43426659,
380430569,-21.29135418,-48.8647706,-6.153345826,-8.416380749,
382427572,-21.16222224,-49.62909912,-6.168451594,-8.365986368,
384424575,-21.29797352,-48.26655245,-6.140889796,-8.398476106,
386421578,-21.19619238,-50.10473991,-6.119659372,-8.405191655,
388418581,-21.21525455,-48.89386684,-6.106202711,-8.381533518,
390415584,-21.23835965,-46.74872332,-6.123160662,-8.408672121,
392412587,-21.24463289,-52.2781808,-6.104700289,-8.372977497,
394409590,-21.19955979,-50.56605348,-6.069975145,-8.370146342,
396406593,-21.23922587,-47.20723377,-6.106040832,-8.42150138,
398403596,-21.2491489,-47.50544647,-6.06822815,-8.424174113,
400400599,-21.21882911,-47.75508299,-6.034499882,-8.394734952,
402397602,-21.18210086,-47.50255817,-6.066651449,-8.394379101,
404394605,-21.06084044,-50.74830408,-6.047855048,-8.388220601,
406391608,-21.29950031,-48.23918022,-6.021850066,-8.396483117,
408388611,-21.30016299,-50.0056498,-6.037197602,-8.432510466,
410385614,-21.19078082,-50.71179701,-6.017029902,-8.392920155,
412382617,-21.15104096,-48.8727243,-6.008507148,-8.366405488,
414379620,-21.16597263,-48.61214012,-6.009482985,-8.434371298,
416376623,-21.14858162,-49.82182562,-5.997233576,-8.375958428,
418373626,-21.09683833,-48.90208684,-5.977868768,-8.390806552,
420370629,-21.12997757,-49.04555889,-6.020006839,-8.41878084,
422367632,-21.19262227,-50.7250914,-5.991612682,-8.392753888,
424364635,-21.17614912,-48.04754401,-5.953295957,-8.413470857,
426361638,-21.20858245,-48.19575519,-5.954710795,-8.445641416,
428358641,-21.0803969,-50.24308712,-5.935149778,-8.417169594,
430355644,-21.13217741,-49.70749878,-5.941345462,-8.42036012,
432352647,-21.0510665,-47.80961478,-5.96228346,-8.475441177,
434349650,-21.22263917,-48.93983874,-5.922361528,-8.432024364,
436346653,-21.17358441,-48.2411114,-5.920743375,-8.450222971,
438343656,-21.07433539,-48.21730818,-5.943475114,-8.470619157,
440340659,-21.17190421,-45.29490384,-5.890670688,-8.460556146,
442337662,-21.11309491,-50.42279805,-5.902752282,-8.461826544,
444334665,-21.16013438,-48.95833488,-5.892564248,-8.49291291,
446331668,-21.1680137,-48.28365694,-5.858406687,-8.464282437,
448328671,-21.16418005,-49.54701381,-5.854658102,-8.458607942,
450325674,-21.18595371,-49.82394241,-5.860167524,-8.534819587,
452322677,-21.17359709,-50.36950575,-5.857810977,-8.501259407,
454319680,-21.20226823,-49.094998,-5.856190977,-8.493671946,
456316683,-21.17301456,-46.69411534,-5.858287377,-8.535114987,
458313686,-21.25125754,-46.65578954,-5.836366906,-8.545798627,
460310689,-21.20447929,-48.51039359,-5.818589312,-8.524865998,
462307692,-21.24674512,-51.24470389,-5.830634859,-8.542851593,
464304695,-21.14246029,-49.95029136,-5.792676038,-8.529174732,
466301698,-21.15147347,-46.29793451,-5.781624937,-8.552887086,
468298701,-21.23636664,-47.55906715,-5.798176312,-8.598446723,
470295704,-21.12892776,-46.15363023,-5.770821228,-8.582320505,
472292707,-21.09534954,-46.41038457,-5.754184768,-8.552606211,
474289710,-21.17631119,-50.48365139,-5.788740251,-8.577486933,
476286713,-21.08195502,-49.1610697,-5.707041657,-8.586891064,
478283716,-21.07919935,-49.7551944,-5.6841946,-8.624099151,
480280719,-21.17696623,-49.28478777,-5.731210122,-8.645083199,
482277722,-21.26321217,-49.25549603,-5.683623384,-8.65928104,
484274725,-21.18607377,-46.53832406,-5.667957995,-8.623420195,
486271728,-21.11770575,-51.95105061,-5.670669019,-8.694377854,
488268731,-21.140186,-48.25718418,-5.645974785,-8.641560333,
490265734,-21.17695118,-48.69353941,-5.625216856,-8.648361104,
492262737,-21.2099421,-51.08911784,-5.614616726,-8.713195648,
494259740,-21.12031951,-51.24592885,-5.592004247,-8.672665492,
496256743,-21.19193983,-49.47776519,-5.584182871,-8.686155749,
498253746,-21.17230472,-54.41104987,-5.567255113,-8.731996719,
500250749,-21.14951348,-48.25447511,-5.537588318,-8.697275953,
502247752,-21.12420467,-49.46914648,-5.523766142,-8.70455934,
504244755,-21.17611816,-47.39219095,-5.524835587,-8.735611398,
506241758,-21.0803345,-49.09061113,-5.481002156,-8.722209537,
508238761,-21.07926838,-50.11889478,-5.457203331,-8.744759858,
510235764,-21.1943456,-51.26166169,-5.477845677,-8.791152628,
512232767,-21.19903891,-48.1836072,-5.452581262,-8.745823338,
514229770,-21.19420913,-46.7953816,-5.447599755,-8.802557505,
516226773,-21.08694003,-47.73238722,-5.444769813,-8.779219456,
518223776,-21.13446113,-46.57616933,-5.431600848,-8.811884736,
520220779,-21.10176048,-48.77238709,-5.405804378,-8.868444055,
522217782,-21.04781986,-47.59120546,-5.414660627,-8.835125555,
524214785,-21.19666732,-51.93011432,-5.398744977,-8.824151581,
526211788,-21.17954151,-46.14172239,-5.359252641,-8.860276255,
528208791,-21.22539083,-45.59134625,-5.40221576,-8.891928255,
530205794,-21.1427098,-47.91022816,-5.369316647,-8.889347978,
532202797,-21.087699,-46.88147866,-5.364402998,-8.885365495,
534199800,-21.03661188,-48.8810227,-5.364112708,-8.918471885,
536196803,-21.04853832,-48.0188176,-5.351569957,-8.903321328,
538193806,-21.11138532,-47.70024387,-5.33283233,-8.944959137,
540190809,-21.06767368,-48.27442149,-5.351998828,-8.95671792,
542187812,-21.09898887,-46.84625273,-5.332193319,-8.934568149,
544184815,-21.07130913,-46.37496361,-5.319977441,-8.981554749,
546181818,-21.11776745,-48.07206151,-5.33832484,-8.956752302,
548178821,-21.1252435,-49.60712419,-5.321349383,-8.983071943,
550175824,-21.05943832,-47.69711437,-5.335368742,-8.966344351,
552172827,-21.05512204,-48.34115298,-5.328263498,-9.007135666,
554169830,-21.19818777,-49.46433165,-5.298720133,-8.974344414,
556166833,-21.17447612,-53.60970129,-5.298400582,-8.998625603,
558163836,-21.02411208,-50.22049344,-5.335670388,-9.078329778,
560160839,-21.04000189,-47.5789969,-5.311881673,-9.009065156,
562157842,-20.97456029,-46.69922556,-5.330621126,-9.049181011,
564154845,-20.96730921,-46.44175717,-5.359431791,-9.059781446,
566151848,-21.05253586,-45.97530997,-5.31987668,-9.072570229,
568148851,-20.93445668,-46.20256278,-5.311368372,-9.079525989,
570145854,-21.08501352,-47.03821565,-5.343016309,-9.109916957,
572142857,-21.06293295,-47.53677761,-5.328729327,-9.127132685,
574139860,-20.9909697,-48.96354927,-5.326387094,-9.107107484,
576136863,-20.9993505,-45.98198847,-5.33368866,-9.165189365,
578133866,-20.97314942,-47.21649434,-5.323649291,-9.16598216,
580130869,-20.99038105,-48.07403533,-5.312974892,-9.147485916,
582127872,-20.96829934,-46.59338686,-5.331696564,-9.163027011,
584124875,-20.98965041,-48.18972422,-5.340412174,-9.163321877,
586121878,-21.01218355,-50.81966525,-5.33084194,-9.190625485,
588118881,-20.92937776,-47.34137806,-5.329364223,-9.236983462,
590115884,-20.99708289,-49.92216784,-5.313795603,-9.195316628,
592112887,-20.88473297,-48.43397583,-5.337477954,-9.205673428,
594109890,-20.95277694,-49.43735599,-5.333153742,-9.260895064,
596106893,-20.81173587,-52.46194602,-5.317452786,-9.252228835,
598103896,-20.89897486,-45.59762694,-5.319151903,-9.229604428,
600100899,-20.90309588,-46.56608718,-5.331802757,-9.282269634,
602097902,-20.91783549,-44.02416011,-5.332967327,-9.274720484,
604094905,-20.82156854,-48.12894207,-5.315140964,-9.248165951,
606091908,-20.93904567,-46.24639981,-5.359908568,-9.306690501,
608088911,-20.86108819,-46.14965815,-5.33534183,-9.282321686,
610085914,-20.85910978,-46.29087531,-5.326795356,-9.275528176,
612082917,-20.84688632,-46.83799805,-5.362520504,-9.327290524,
614079920,-20.83868664,-46.80928571,-5.364630222,-9.306892437,
616076923,-20.78318035,-50.98923878,-5.340150124,-9.33513684,
618073926,-20.79539849,-51.56061781,-5.359861042,-9.385943935,
620070929,-20.81573916,-48.2397485,-5.356836298,-9.352438329,
622067932,-20.75655531,-45.51311975,-5.36350711,-9.356042723,
624064935,-20.80803483,-45.86440477,-5.40204272,-9.411973892,
626061938,-20.77523651,-45.847323,-5.386857503,-9.405136618,
628058941,-20.75249424,-50.96977654,-5.383369014,-9.397502285,
630055944,-20.78797326,-45.21931697,-5.396498439,-9.465298222,
632052947,-20.65284306,-47.2971607,-5.38352753,-9.37309862,
634049950,-20.78302568,-50.12166934,-5.385563377,-9.420973059,
636046953,-20.82773549,-48.07576829,-5.423226004,-9.411488519,
638043956,-20.7696426,-48.21799158,-5.424259698,-9.455784678,
640040959,-20.80633554,-47.16899251,-5.425386696,-9.469301042,
642037962,-20.87126389,-46.50186665,-5.437878526,-9.499978513,
644034965,-20.77009531,-47.83940813,-5.450038743,-9.476147717,
646031968,-20.80314513,-50.40915085,-5.451875611,-9.512136527,
648028971,-20.76786949,-45.48761102,-5.510858121,-9.506519527,
650025974,-20.76057699,-47.5359595,-5.468906856,-9.499091648,
652022977,-20.70543914,-47.98645121,-5.478663123,-9.479716639,
654019980,-20.70108952,-45.39301449,-5.512505547,-9.565104424,
656016983,-20.73348854,-47.42612912,-5.50324988,-9.507275782,
658013986,-20.65662306,-50.79161492,-5.510713147,-9.519729555,
660010989,-20.73692054,-48.46291324,-5.543522077,-9.574298545,
662007992,-20.64733029,-48.02225361,-5.535030203,-9.560235749,
664004995,-20.69087536,-50.00970273,-5.535895564,-9.524955764,
666001998,-20.70470631,-48.96512188,-5.555620799,-9.580064139,
667999000,-20.71433769,-48.18373695,-5.544937008,-9.575755927,
669996003,-20.6465999,-48.96875568,-5.561171916,-9.560738137,
671993006,-20.65993822,-52.12256193,-5.569355839,-9.600049739,
673990009,-20.58474774,-52.11887209,-5.565944699,-9.580381663,
675987012,-20.67204503,-49.15549915,-5.561538866,-9.590554075,
677984015,-20.64571303,-50.21262313,-5.59878506,-9.631321818,
679981018,-20.55239912,-52.79820583,-5.569738559,-9.589513555,
681978021,-20.5586209,-50.09456127,-5.552335981,-9.603488752,
683975024,-20.59012686,-50.81139941,-5.593107414,-9.625061998,
685972027,-20.52960808,-50.02126279,-5.568526465,-9.624160653,
687969030,-20.60054652,-47.96020268,-5.545920464,-9.644336768,
689966033,-20.58943611,-45.83518707,-5.573516699,-9.646560306,
691963036,-20.57605625,-47.09515036,-5.565940144,-9.652883239,
693960039,-20.61900247,-50.20996679,-5.558194784,-9.633602417,
695957042,-20.57352604,-48.17538103,-5.567655198,-9.640494681,
697954045,-20.50696358,-50.40613819,-5.548366275,-9.634089543,
699951048,-20.55462395,-50.98954302,-5.529462992,-9.643782196,
701948051,-20.54669248,-47.02674507,-5.579415642,-9.697146411,
703945054,-20.60256385,-47.0240654,-5.531504758,-9.680311197,
705942057,-20.46243514,-47.33256449,-5.525302712,-9.695590005,
707939060,-20.46952007,-47.85488763,-5.534637664,-9.72146113,
709936063,-20.48392796,-48.61388462,-5.495235083,-9.653116561,
711933066,-20.54345707,-52.12615555,-5.49515529,-9.671080523,
713930069,-20.52351387,-48.55660597,-5.544148948,-9.726258317,
715927072,-20.52859371,-47.29319404,-5.508467403,-9.768161399,
717924075,-20.47598439,-47.47065761,-5.494185176,-9.737333095,
719921078,-20.61670322,-48.42022813,-5.51150199,-9.755268488,
721918081,-20.48667169,-46.97527771,-5.494005931,-9.765397224,
723915084,-20.45644956,-44.33415637,-5.48262983,-9.705725066,
725912087,-20.51920404,-48.29339193,-5.477279789,-9.726128867,
727909090,-20.42611552,-44.8266782,-5.473060997,-9.732912628,
729906093,-20.37545315,-53.15878231,-5.473255085,-9.721812323,
731903096,-20.39648441,-48.71457908,-5.46116022,-9.782986589,
733900099,-20.51070435,-47.02641353,-5.454378403,-9.738293839,
735897102,-20.53774648,-45.44380671,-5.447127195,-9.736653793,
737894105,-20.44671912,-46.83218808,-5.470443737,-9.797900285,
739891108,-20.58501019,-47.79424391,-5.436625171,-9.760713209,
741888111,-20.57004714,-46.77723307,-5.44192763,-9.739779762,
743885114,-20.52084799,-47.43211099,-5.451065213,-9.785422936,
745882117,-20.47161625,-49.84669235,-5.418568666,-9.76676854,
747879120,-20.42577609,-46.62748325,-5.427857993,-9.793823359,
749876123,-20.46270222,-47.80457858,-5.43566293,-9.826077341,
751873126,-20.44430395,-46.69091809,-5.40791674,-9.800757414,
753870129,-20.45110353,-48.09039883,-5.428622492,-9.792772627,
755867132,-20.56017786,-48.17328306,-5.434927078,-9.847607344,
757864135,-20.37870671,-47.58933625,-5.418206552,-9.79895498,
759861138,-20.5224512,-48.30375595,-5.408681962,-9.820677911,
761858141,-20.4474386,-46.96312038,-5.433384313,-9.851508859,
763855144,-20.33976082,-46.99120378,-5.408002942,-9.836540401,
765852147,-20.46548888,-47.3407511,-5.405667412,-9.81452073,
767849150,-20.48906631,-49.15372791,-5.439328714,-9.865551869,
769846153,-20.53451031,-48.25845767,-5.396586744,-9.833135418,
771843156,-20.51786222,-50.41573423,-5.394227431,-9.87914663,
773840159,-20.449626,-46.68726475,-5.389137899,-9.908825531,
775837162,-20.43180169,-50.31818937,-5.392034421,-9.868201958,
777834165,-20.409573,-47.96650629,-5.388884812,-9.867319889,
779831168,-20.4714982,-46.93842651,-5.429780983,-9.856301878,
781828171,-20.47330927,-47.82884592,-5.407106736,-9.885104895,
783825174,-20.40594385,-49.35927651,-5.393653694,-9.900450829,
785822177,-20.45039942,-51.15569213,-5.398602951,-9.888063517,
787819180,-20.43888117,-48.82215113,-5.390288412,-9.864562976,
789816183,-20.51646691,-47.49442987,-5.391389111,-9.882472703,
791813186,-20.43306211,-50.99578331,-5.403262525,-9.913592983,
793810189,-20.46437806,-47.2270257,-5.39081484,-9.887818796,
795807192,-20.54633585,-49.73562777,-5.378099812,-9.891774139,
797804195,-20.64459308,-45.31333684,-5.40004535,-9.933902076,
799801198,-20.46648996,-46.12862915,-5.39248436,-9.920704962,
801798201,-20.36662842,-47.07564832,-5.385105841,-9.931692822,
803795204,-20.48586949,-50.94780017,-5.380311355,-9.962006848,
805792207,-20.44877084,-50.26447926,-5.380455888,-9.907784998,
807789210,-20.39441287,-46.8158037,-5.351266267,-9.916222516,
809786213,-20.50465272,-47.98455766,-5.392726325,-9.957309703,
811783216,-20.55130343,-50.62736502,-5.380372559,-9.936862675,
813780219,-20.54165293,-46.98709331,-5.381842597,-9.91709893,
815777222,-20.44618651,-45.63074326,-5.408269528,-9.926112873,
817774225,-20.49216282,-49.73455351,-5.398842893,-9.953646363,
819771228,-20.51451607,-50.25326105,-5.387550277,-9.949254453,
821768231,-20.61374777,-48.5850343,-5.401067488,-9.941572926,
823765234,-20.52477257,-51.18106608,-5.38111801,-9.910865802,
825762237,-20.50275724,-47.39727567,-5.38847603,-9.91128302,
827759240,-20.5199394,-48.06140688,-5.404154042,-9.975273843,
829756243,-20.46770382,-46.37160292,-5.414194467,-9.926408356,
831753246,-20.61334997,-47.77413976,-5.407059839,-9.91531238,
833750249,-20.42178218,-48.08842265,-5.419189506,-9.916784457,
835747252,-20.39414424,-48.59915537,-5.412314676,-9.947812392,
837744255,-20.50060067,-48.76571658,-5.423312522,-9.902521452,
839741258,-20.53986157,-47.82383282,-5.45066174,-9.952881111,
