Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S21_Magnitude,S21_Phase,S22_Magnitude,S22_Phase,
1188802000,-18.92027223,55.94988895,-18.74383397,-108.026905,11.15632322,59.0556558,-12.69487375,153.6300304,
1200800000,-18.89650608,54.24830898,-18.74322753,-109.138148,11.13534694,57.56975514,-12.72294608,153.2791223,
1212798000,-18.89851884,52.67733933,-18.74956186,-110.2651375,11.1022211,56.21752804,-12.73552508,153.0045528,
1224796000,-18.92822088,51.10347539,-18.72862961,-111.4064315,11.05841942,54.93986363,-12.75824503,152.8381348,
1236794000,-18.9511134,49.54391703,-18.71422024,-112.5038434,11.00511912,53.64871708,-12.7765042,152.5902998,
1248792000,-19.00455973,47.90917063,-18.71705225,-113.6749699,10.95185244,52.46166754,-12.80500897,152.3063592,
1260790000,-19.02215702,46.31828531,-18.71788409,-114.6172308,10.89679882,51.31144708,-12.85749327,152.0517497,
1272788000,-19.06724755,44.67983385,-18.71132474,-115.7681854,10.85810076,50.20968624,-12.90039195,151.9646671,
1284786000,-19.10006879,43.06188987,-18.69851466,-116.8235058,10.82235305,49.20379324,-12.93904197,151.5394208,
1296784000,-19.11681256,41.58470761,-18.69685835,-117.952125,10.80573119,48.23595965,-12.98268176,151.2842452,
1308782000,-19.12242899,40.26326774,-18.69556386,-119.0686614,10.79080006,47.29857025,-13.05426632,150.959564,
1320780000,-19.13455937,38.66142832,-18.68013569,-120.0973368,10.79087228,46.37069916,-13.09645169,150.6452417,
1332778000,-19.14148007,37.24146468,-18.68888623,-121.2616651,10.80696739,45.51294405,-13.13746077,150.3867224,
1344776000,-19.18067942,35.88866937,-18.6598252,-122.3529762,10.83750726,44.59542675,-13.18579163,150.2097423,
1356774000,-19.20477402,34.67249197,-18.64918549,-123.5758783,10.8778651,43.65316858,-13.23419104,149.9746226,
1368772000,-19.20936339,33.23500433,-18.67212166,-124.5872867,10.92910711,42.63279161,-13.28107291,149.7065848,
1380770000,-19.21190385,31.90341207,-18.67215475,-125.7973159,10.98477999,41.62568483,-13.33713833,149.4825116,
1392768000,-19.22536474,30.53368423,-18.64313959,-126.9584577,11.04405336,40.56047865,-13.36535186,149.2367287,
1404766000,-19.23261212,29.26332245,-18.63595521,-128.0193255,11.09651947,39.37055784,-13.41067806,149.1102112,
1416764000,-19.21786627,27.82075019,-18.65766734,-129.2198016,11.14336021,38.06546214,-13.45588814,148.8303738,
1428762000,-19.21637577,26.59263384,-18.63384249,-130.3007398,11.18335018,36.7602268,-13.50610732,148.7473732,
1440760000,-19.2267685,25.4594794,-18.60111983,-131.4383062,11.22717738,35.21526238,-13.55149827,148.465259,
1452758000,-19.203138,24.14801956,-18.6169164,-132.5563819,11.26811492,33.74082707,-13.59174616,148.1410871,
1464756000,-19.18368739,22.82177618,-18.59785758,-133.7036975,11.29584193,32.06012695,-13.61719845,147.745946,
1476754000,-19.16189983,21.38596545,-18.61421488,-134.8213776,11.31652321,30.36123314,-13.6375177,147.4102341,
1488752000,-19.11983695,19.92038673,-18.59175851,-136.006195,11.33572521,28.75175261,-13.65347695,146.9859226,
1500750000,-19.12020877,18.54185913,-18.56762572,-137.0962586,11.34049202,27.09700589,-13.63959263,146.5719959,
1512748000,-19.08983188,16.84005802,-18.57469677,-138.2317437,11.29415922,25.46610609,-13.70242505,146.1561906,
1524746000,-19.08422033,15.26170078,-18.56795873,-139.3753913,11.25410478,23.88730072,-13.72211438,145.6931977,
1536744000,-19.11276922,13.55017731,-18.55398375,-140.4958729,11.19803293,22.43368849,-13.74087273,145.3496368,
1548742000,-19.15074727,11.89578085,-18.54572784,-141.7305764,11.12642609,21.08417698,-13.77310255,144.9735257,
1560740000,-19.19594181,10.43039491,-18.53594394,-142.8291202,11.04697525,19.8769187,-13.81762682,144.6247962,
1572738000,-19.25365541,8.701354091,-18.54274792,-144.0022961,10.96850501,18.74057938,-13.88064481,144.411566,
1584736000,-19.2897403,7.11536124,-18.5303093,-145.0475386,10.89177931,17.7575268,-13.94913993,144.454341,
1596734000,-19.33687034,5.397303575,-18.51615986,-146.2599463,10.82440729,16.87044653,-14.03187217,144.5101674,
1608732000,-19.3875973,3.684995553,-18.51420344,-147.423282,10.77327251,16.04745472,-14.1293171,144.3419008,
1620730000,-19.42216795,2.152544493,-18.49211582,-148.5355477,10.74891733,15.18632832,-14.19158285,144.1320759,
1632728000,-19.43865919,0.5231192182,-18.49790716,-149.5766238,10.74918628,14.45348941,-14.2602398,143.9354219,
1644726000,-19.48017124,-0.8675748899,-18.49462029,-150.7730511,10.77152642,13.72840122,-14.32853679,143.7122886,
1656724000,-19.52848339,-2.188529104,-18.49030953,-151.9024052,10.8131231,12.93273298,-14.3902796,143.3459087,
1668722000,-19.54362019,-3.394223343,-18.48255621,-153.0383445,10.86495201,12.09821852,-14.39165891,143.2046114,
1680720000,-19.53375195,-4.641418884,-18.49386822,-154.1682426,10.94278031,11.244773,-14.42209364,143.0860725,
1692718000,-19.54508761,-6.115880207,-18.49809633,-155.3577302,11.01338559,10.36371936,-14.44456936,143.1477758,
1704716000,-19.54393289,-7.570848879,-18.48520427,-156.5084647,11.0848597,9.352768307,-14.46685574,143.1329878,
1716714000,-19.53447606,-9.121647526,-18.48077598,-157.7555791,11.15447791,8.254768072,-14.50675915,143.1739197,
1728712000,-19.55194958,-10.63385042,-18.46704138,-158.8725164,11.22828884,7.038939344,-14.56771349,142.8419019,
1740710000,-19.59646963,-12.41423035,-18.4800537,-159.947925,11.2940589,5.606141254,-14.62360647,142.4138938,
1752708000,-19.58951805,-13.95830251,-18.49247707,-161.1011444,11.35505521,4.045001221,-14.66342343,142.0191726,
1764706000,-19.50841183,-15.57596264,-18.47572416,-162.4390993,11.40602345,2.255137166,-14.71417708,141.1456894,
1776704000,-19.49403617,-17.31462613,-18.47407113,-163.5930572,11.45123481,0.4526757365,-14.73367285,140.4124143,
1788702000,-19.47546634,-19.1008872,-18.47821657,-164.7159144,11.47935643,-1.422385125,-14.78019671,139.620116,
1800700000,-19.42586889,-21.27919791,-18.47269979,-165.9026961,11.49649725,-3.448504521,-14.80033476,138.8141042,
1812698000,-19.47204278,-23.03709513,-18.49601949,-167.1131131,11.4661071,-5.268214378,-14.83668383,138.1755179,
1824696000,-19.46989538,-24.54535926,-18.4750955,-168.2838911,11.41912925,-7.025296711,-14.87670442,137.6203068,
1836694000,-19.46979735,-26.28322683,-18.45861505,-169.4020181,11.35265789,-8.628503442,-14.92659283,137.0780599,
1848692000,-19.50587344,-27.7601085,-18.467018,-170.6165607,11.26931316,-10.22524241,-14.99896949,136.8017081,
1860690000,-19.49667442,-29.05195778,-18.47013591,-171.6589432,11.17857195,-11.43462243,-15.08262976,136.8679725,
1872688000,-19.52722353,-30.26306502,-18.46683002,-172.774254,11.08502264,-12.60910731,-15.14924751,136.8654431,
1884686000,-19.56337869,-31.49912782,-18.47799635,-173.9953645,10.97817913,-13.62265665,-15.22365319,137.1031469,
1896684000,-19.56983018,-32.87109045,-18.47784979,-175.1090763,10.88533135,-14.54155578,-15.29039823,137.4350021,
1908682000,-19.56123402,-34.21836224,-18.49411019,-176.2901634,10.81489321,-15.42784715,-15.37362234,137.6247775,
1920680000,-19.57709736,-35.79265022,-18.48935564,-177.3620232,10.76402386,-16.18053926,-15.43143402,137.5948109,
1932678000,-19.58881578,-37.06375427,-18.50530712,-178.5858705,10.73640696,-16.86241128,-15.47628933,137.5887891,
1944676000,-19.60652087,-38.51388004,-18.51081917,-179.6662131,10.7378678,-17.52403498,-15.50619321,137.5318145,
1956674000,-19.61163987,-39.75740906,-18.5066843,179.1742183,10.7669469,-18.16525795,-15.49876608,137.2623246,
1968672000,-19.6062106,-41.11771649,-18.52194636,177.9926085,10.81615262,-18.86388959,-15.51470696,136.9621229,
1980670000,-19.5785946,-42.50145548,-18.53775806,176.8650921,10.89311236,-19.57238291,-15.51643554,136.5170248,
1992668000,-19.55519173,-44.08730252,-18.53734655,175.7941404,10.98877678,-20.39218858,-15.52625919,135.9754822,
2004666000,-19.54276172,-45.66137738,-18.53709113,174.5601305,11.09355209,-21.29210819,-15.54242605,135.635207,
2016664000,-19.55325636,-47.4149943,-18.54792078,173.5236257,11.18970739,-22.41344728,-15.57025114,135.3839915,
2028662000,-19.55626807,-48.91969438,-18.54089714,172.3779849,11.29224102,-23.65007525,-15.65037995,134.620512,
2040660000,-19.5601663,-50.91862718,-18.55818634,171.2375517,11.38511796,-24.92533146,-15.70268389,133.7691856,
2052658000,-19.60314515,-52.895052,-18.56879678,170.1020488,11.46026978,-26.48632682,-15.76579143,132.7974867,
2064656000,-19.62349474,-54.57516866,-18.58216957,168.9742335,11.51767856,-28.25158655,-15.85426472,132.1120089,
2076654000,-19.66873767,-56.4854022,-18.5923774,167.8785279,11.56107835,-30.09615531,-15.94164351,131.5197677,
2088652000,-19.72308018,-58.18730888,-18.61597721,166.7268307,11.5871416,-32.07115845,-16.04767344,130.943105,
2100650000,-19.79387919,-59.62638117,-18.61719047,165.6030546,11.59517826,-33.97517723,-16.11760899,130.4117379,
2112648000,-19.83975159,-61.33379619,-18.6142682,164.4823655,11.58330796,-35.89004742,-16.22086962,130.0584448,
2124646000,-19.89442328,-62.8576658,-18.63465284,163.3781127,11.54350104,-37.74071345,-16.36603919,129.8973419,
2136644000,-19.94275251,-64.18207961,-18.64106303,162.2422715,11.48340138,-39.481439,-16.52191165,129.6861591,
2148642000,-19.95990349,-65.66721823,-18.6334816,161.1955091,11.40328364,-41.07530062,-16.63148314,129.3556035,
2160640000,-19.95109755,-66.85517311,-18.663542,160.149927,11.3246437,-42.43298359,-16.65877888,129.1173799,
2172638000,-19.93656697,-68.43504142,-18.65376167,159.0150134,11.22694228,-43.64111866,-16.6333294,129.0363442,
2184636000,-19.92101636,-69.6893995,-18.66445841,157.9144843,11.11470159,-44.74433241,-16.57119663,129.4139489,
2196634000,-19.88462116,-71.2940483,-18.65812356,156.9324206,11.01634848,-45.59348271,-16.5275536,129.5265993,
2208632000,-19.85825836,-72.74763261,-18.67074965,155.9119652,10.93227949,-46.42955208,-16.48915933,129.5767024,
2220630000,-19.84275985,-74.18346621,-18.67712239,154.8653872,10.8518734,-47.10448128,-16.44974357,129.4852383,
2232628000,-19.79220787,-75.97308695,-18.67135789,153.7616089,10.80058788,-47.81481585,-16.42046086,129.3272551,
