Frequency,S11_Magnitude,S12_Magnitude,S21_Magnitude,S22_Magnitude,
84874125,-21.93569674,-51.39094843,39.86676428,-27.60040424,
86871128,-21.94760171,-50.4880219,39.89425343,-28.03622309,
88868131,-21.51875984,-52.27723355,39.89918343,-26.49935663,
90865134,-21.38081091,-52.28898918,39.86975908,-26.70536432,
92862137,-21.9069206,-54.10057611,39.90713068,-27.24306655,
94859140,-22.12649482,-50.76653528,39.9347649,-29.15071318,
96856143,-21.84977146,-51.86194784,39.92192192,-29.12043676,
98853146,-21.05956602,-52.47874044,39.9361351,-25.95178543,
100850149,-21.69233017,-54.55858892,39.95639525,-27.3087701,
102847152,-21.08481479,-49.57198494,39.94043426,-25.4204997,
104844155,-21.89631467,-48.846125,39.97907699,-27.28212047,
106841158,-21.64922765,-55.22419366,39.99792067,-27.01376878,
108838161,-21.36222917,-51.96048482,39.99321908,-25.73278059,
110835164,-21.47235474,-51.03589183,40.04764601,-26.09656775,
112832167,-22.28091209,-49.14437287,40.08038029,-29.6968356,
114829170,-21.71528253,-49.52891191,40.07809854,-26.31181734,
116826173,-21.72897006,-50.9492733,40.13264338,-27.58604403,
118823176,-21.52909513,-52.05116742,40.16758666,-27.81851459,
120820179,-21.8829557,-52.1658997,40.17689556,-27.24584858,
122817182,-21.35271648,-53.25388625,40.22316355,-26.57288981,
124814185,-21.65615505,-50.53629274,40.2744188,-27.15621367,
126811188,-21.25516355,-51.502659,40.2983949,-25.22021574,
128808191,-21.61784629,-51.35253275,40.35963405,-28.28538685,
130805194,-21.23932286,-52.57139689,40.38929441,-25.26068228,
132802197,-21.24027606,-53.26884952,40.37970739,-26.18153752,
134799200,-21.59890004,-49.56790763,40.41797469,-27.07033574,
136796203,-22.06164485,-47.8056509,40.4358365,-27.33944841,
138793206,-21.04153321,-54.01363868,40.41359973,-24.20242218,
140790209,-21.72030034,-48.28431968,40.4422847,-27.68675082,
142787212,-21.32553593,-51.37911225,40.43904388,-27.0458218,
144784215,-21.2458712,-51.80789866,40.4240548,-26.50573861,
146781218,-20.55076336,-57.94108682,40.44758272,-24.09598524,
148778221,-21.57224685,-49.05475907,40.44585655,-28.39655355,
150775224,-21.23593829,-51.35009141,40.44188753,-25.26179609,
152772227,-21.35981938,-49.4584729,40.46548991,-27.87893103,
154769230,-21.96626858,-47.36645925,40.46627412,-27.2051567,
156766233,-21.61431527,-47.9527515,40.44621437,-29.29428215,
158763236,-21.33029314,-50.24821039,40.47591657,-26.28845854,
160760239,-20.86901579,-50.64432115,40.48005499,-26.99999756,
162757242,-21.30129216,-50.71910414,40.46294688,-26.23091898,
164754245,-21.46703781,-48.76398554,40.47472907,-27.8031129,
166751248,-21.45605253,-49.53093846,40.47139906,-27.43791072,
168748251,-21.21827284,-50.64838185,40.45038556,-26.93380454,
170745254,-21.25416594,-50.10676673,40.47230647,-27.81610467,
172742257,-21.0302337,-52.70917088,40.47233744,-25.21943381,
174739260,-20.23597756,-51.17838018,40.43581273,-25.01227666,
176736263,-20.71632068,-49.43041558,40.45088444,-27.38132401,
178733266,-21.28057564,-50.29318541,40.46159202,-26.69240448,
180730269,-20.74500283,-51.75454018,40.42485704,-26.38480505,
182727272,-20.93272446,-50.92087854,40.45060368,-25.29645517,
184724275,-27.96978324,-37.9221685,40.29314037,-20.86366479,
186721278,-20.6398741,-52.34937226,40.42358953,-25.42092174,
188718281,-19.75294468,-52.078067,40.44268067,-23.88411647,
190715284,-20.50835366,-51.59979846,40.42916901,-25.93721639,
192712287,-20.50726136,-48.95864487,40.40337853,-26.97617756,
194709290,-21.43046988,-49.67435242,40.40977022,-26.27946643,
196706293,-19.86987805,-55.14152031,40.41717574,-23.4776616,
198703296,-20.01586406,-54.56506832,40.40367676,-23.88765699,
200700299,-19.21333518,-62.93894834,40.43341579,-21.10225108,
202697302,-20.07247215,-51.40409351,40.40806495,-24.35004889,
204694305,-20.4785092,-49.28533284,40.38055395,-25.86068747,
206691308,-19.356852,-55.74267497,40.39963028,-22.99089269,
208688311,-20.28376813,-49.05506841,40.39299419,-26.29011759,
210685314,-19.43264179,-53.53312158,40.37956484,-22.88119741,
212682317,-20.22526316,-55.69857412,40.37846696,-23.8168751,
214679320,-19.5100767,-55.14178398,40.37826763,-22.57963863,
216676323,-18.97515613,-53.15806043,40.36961646,-22.43379563,
218673326,-19.73976846,-50.55286421,40.3819115,-24.78326393,
220670329,-20.19497873,-49.5820923,40.3854387,-25.26000714,
222667332,-19.89099154,-54.74182309,40.35901154,-23.1456679,
224664335,-20.22415353,-48.81349539,40.38417698,-25.03175078,
226661338,-19.10776816,-49.23664202,40.39640169,-24.0815523,
228658341,-20.46916802,-46.38247993,40.36343137,-27.48815235,
230655344,-19.68880163,-53.751284,40.37748542,-23.16126424,
232652347,-19.79557343,-49.16038549,40.38712578,-23.82205662,
234649350,-19.16929307,-52.55068821,40.34383143,-22.53930447,
236646353,-19.05236442,-49.88041918,40.36702755,-22.17006889,
238643356,-19.01342423,-50.12788305,40.3725851,-22.70120536,
240640359,-19.15556866,-54.75299055,40.34079849,-21.97287686,
242637362,-19.34515103,-50.6770905,40.37016525,-23.07657848,
244634365,-19.03302524,-51.81248182,40.35158011,-22.8179076,
246631368,-19.65319483,-52.32118062,40.325447,-23.45445899,
248628371,-19.11822209,-49.11836961,40.36492786,-23.7361079,
250625374,-18.57210372,-51.13992453,40.35135586,-21.73421641,
252622377,-19.46607981,-52.81449761,40.32140893,-23.74956732,
254619380,-19.08284204,-52.01544971,40.35473889,-23.62428849,
256616383,-18.71023932,-50.75768991,40.34621628,-23.17325003,
258613386,-18.07097936,-48.42603137,40.32815777,-21.71695361,
260610389,-18.09086151,-48.73592462,40.35003825,-21.94402738,
262607392,-18.4731737,-48.802149,40.35913624,-23.34390925,
264604395,-18.70921003,-50.21947423,40.31954431,-22.47646572,
266601398,-18.26280591,-49.05122286,40.3501009,-22.1266636,
268598401,-19.00830128,-51.56996852,40.34335283,-22.47575067,
270595404,-18.73196189,-50.90876544,40.3207919,-21.5577898,
272592407,-18.90640278,-51.59087327,40.32963276,-22.45204518,
274589410,-18.46184622,-48.87335554,40.34155192,-22.54984125,
276586413,-18.25710587,-48.59067635,40.31415371,-21.81476287,
278583416,-18.33966029,-49.5637787,40.33385586,-21.85852715,
280580419,-19.21094339,-51.83007498,40.34360086,-22.66869902,
282577422,-18.07113342,-48.61802828,40.31563181,-20.92958681,
284574425,-18.45324679,-48.95658355,40.35064519,-22.21962099,
286571428,-19.20592878,-52.34961154,40.34820725,-22.24804901,
288568431,-18.99953003,-51.85475898,40.31256569,-21.51268519,
290565434,-18.54089576,-50.507047,40.33666499,-21.59559598,
292562437,-19.442737,-53.96100362,40.34440731,-22.53203464,
294559440,-18.04934968,-47.610447,40.32758463,-21.9135172,
296556443,-17.90661748,-48.73135952,40.32585592,-20.26688304,
298553446,-18.83734259,-51.78486654,40.34741586,-20.9437669,
300550449,-19.00487721,-52.1055151,40.333939,-21.31688245,
302547452,-17.61296888,-48.09161802,40.343627,-20.22665786,
304544455,-18.64858048,-51.27927144,40.34392722,-20.64166399,
306541458,-18.70084932,-51.29054755,40.34153113,-21.27726762,
308538461,-19.02409672,-52.42002029,40.35833405,-21.16464477,
310535464,-18.7290063,-50.96395594,40.3575825,-20.29690504,
312532467,-17.96425498,-48.5520461,40.3298092,-19.46466726,
314529470,-18.73824426,-52.13270353,40.35587122,-20.61093924,
316526473,-18.74518853,-52.07032551,40.37172998,-21.27242349,
318523476,-18.54275365,-51.88482297,40.3476912,-20.76249606,
320520479,-18.30202639,-50.73117354,40.37607044,-20.53235715,
322517482,-18.31077229,-50.53840351,40.36789668,-19.9433633,
324514485,-17.2622245,-47.58464445,40.34527781,-19.47993711,
326511488,-17.47540712,-47.18174817,40.36635165,-18.37454027,
328508491,-18.65722885,-52.43717804,40.39714786,-20.59036329,
330505494,-18.80335666,-53.83944051,40.36597614,-20.40790827,
332502497,-18.80653906,-52.979255,40.39389726,-20.28077074,
334499500,-13.58954312,-54.5099451,40.5168741,-20.8640572,
336496503,-18.08380952,-50.188429,40.36378173,-19.47575534,
338493506,-18.08026679,-49.78686769,40.39551987,-19.30672014,
340490509,-17.85283998,-50.12745697,40.38870379,-19.67698708,
342487512,-17.83930759,-49.37060898,40.37717873,-18.84480292,
344484515,-18.29895054,-50.49349669,40.41382971,-19.85562909,
346481518,-18.24577111,-52.50675298,40.41681147,-20.36904211,
348478521,-18.66812885,-50.89401688,40.41440888,-19.88293426,
350475524,-18.76240715,-49.01805076,40.44062489,-19.92892214,
352472527,-18.63326064,-52.03096755,40.43106867,-20.79070925,
354469530,-18.34893106,-49.06856408,40.42521072,-19.78628436,
356466533,-18.76854601,-52.44141243,40.44000756,-20.30953885,
358463536,-17.92919883,-49.43289561,40.45179621,-19.87712993,
360460539,-18.03992494,-48.9788951,40.43752365,-19.68772571,
362457542,-18.34075199,-50.38240548,40.46409968,-19.7831107,
364454545,-18.16266957,-51.32251555,40.46613279,-19.88512896,
366451548,-18.76557519,-50.00806701,40.45520606,-20.58450969,
368448551,-17.62875495,-48.81789127,40.47394485,-19.3743008,
370445554,-19.00282719,-52.09915341,40.48521293,-20.69287887,
372442557,-18.7552769,-54.74780141,40.46426665,-20.89450534,
374439560,-18.76668645,-50.05863675,40.49953977,-20.49948577,
376436563,-17.37070922,-47.8392706,40.502026,-18.32948676,
378433566,-18.05693373,-48.51843341,40.48314717,-19.50235454,
380430569,-19.10264663,-51.05103931,40.51421167,-20.46189561,
382427572,-18.12981685,-50.0522308,40.51657446,-19.36063298,
384424575,-18.70089069,-50.59496729,40.50138418,-20.31508037,
386421578,-18.68055234,-53.08786834,40.51251579,-20.23447908,
388418581,-18.22617556,-45.67918836,40.53710755,-18.76982777,
390415584,-18.16614929,-46.50161236,40.52842687,-18.59596195,
392412587,-19.38041461,-52.12973981,40.53320571,-21.26491708,
394409590,-18.45640704,-50.97354679,40.55358872,-19.41416165,
396406593,-18.25041389,-47.65440773,40.53330821,-18.89990344,
398403596,-18.4877049,-52.28282786,40.5432349,-19.60269748,
400400599,-19.46989839,-47.99749936,40.56822949,-20.16466716,
402397602,-19.34072344,-49.36031651,40.5458205,-20.66445705,
404394605,-18.82528051,-52.85214527,40.56190294,-20.02695171,
406391608,-18.6100746,-49.78004834,40.57776407,-19.56994826,
408388611,-18.88169719,-47.26038235,40.55395777,-19.53642918,
410385614,-19.53257713,-49.07702024,40.56184001,-21.20666938,
412382617,-19.25435917,-48.42430829,40.57565442,-20.36409847,
414379620,-18.81613439,-51.07625337,40.54969472,-20.42138305,
416376623,-19.06258374,-51.65876885,40.56856262,-20.40692482,
418373626,-18.56091479,-50.08875132,40.58185182,-19.50197381,
420370629,-18.81621532,-52.42766093,40.55755851,-20.1222269,
422367632,-18.5382422,-51.96149485,40.57875219,-19.55047539,
424364635,-18.95088502,-49.15964171,40.57967917,-19.82742788,
426361638,-19.53005865,-46.86029223,40.56909632,-19.75094722,
428358641,-18.49765131,-51.82371919,40.57424089,-19.72684867,
430355644,-18.88481696,-49.57624452,40.57941298,-19.78365643,
432352647,-18.94554037,-50.17744265,40.56012153,-20.46498138,
434349650,-18.6746948,-49.56559358,40.58352418,-19.75986302,
436346653,-18.67766565,-51.6211338,40.57942038,-19.18637684,
438343656,-18.85397986,-49.87633856,40.54513339,-19.86181649,
440340659,-18.94353668,-50.02292417,40.57783222,-20.14956708,
442337662,-19.32569444,-46.93803879,40.57487507,-21.20468378,
444334665,-18.57286386,-51.69320471,40.56444069,-19.77633954,
446331668,-19.15082539,-48.422798,40.57444126,-20.7511442,
448328671,-18.84728518,-49.67870579,40.58687697,-20.30171807,
450325674,-18.42817062,-53.4073583,40.55870053,-19.63387809,
452322677,-18.25597895,-54.80075993,40.58016209,-19.5568977,
454319680,-18.94351566,-49.01757592,40.57517195,-19.69822214,
456316683,-19.05298599,-48.69264439,40.55208027,-21.01375138,
458313686,-18.66804732,-49.76447555,40.57079396,-20.87084536,
460310689,-18.6438263,-52.81111927,40.56991154,-20.10543075,
462307692,-18.3236708,-53.90636089,40.55068821,-20.03395166,
464304695,-18.60594555,-53.54361155,40.57835494,-20.04633592,
466301698,-18.23490689,-50.04428913,40.57360637,-20.2217107,
468298701,-18.43972792,-51.57165797,40.55030231,-20.5727325,
470295704,-18.39798944,-53.78320856,40.56586141,-20.35227874,
472292707,-19.06598924,-49.50939697,40.55878569,-21.31214246,
474289710,-19.04377152,-47.87222078,40.53966573,-22.45954968,
476286713,-18.37770651,-50.27760239,40.56686151,-21.02716869,
478283716,-18.74872629,-50.05461267,40.54860657,-21.62120882,
480280719,-19.08446561,-48.86494729,40.53783064,-21.83126154,
482277722,-18.82692364,-49.50098819,40.54728754,-21.69860787,
484274725,-18.2898761,-46.89262353,40.55629243,-21.53936597,
486271728,-18.1670984,-47.70739823,40.54167791,-21.45288734,
488268731,-18.38257978,-49.49273739,40.56587787,-20.88821147,
490265734,-18.37410818,-50.01874155,40.55619055,-20.71206086,
492262737,-18.09895095,-49.82447092,40.5451512,-20.26434872,
494259740,-18.91271185,-50.53338155,40.55220345,-20.76033287,
496256743,-18.66797678,-51.44327379,40.55900451,-20.5645904,
498253746,-18.47878208,-48.88403878,40.5458094,-20.71863576,
500250749,-18.83741161,-50.44103431,40.5591602,-20.488503,
502247752,-18.49736276,-50.40779106,40.56333385,-20.30792532,
504244755,-18.54041731,-51.43318729,40.52930241,-20.24987835,
506241758,-18.21701698,-48.17756471,40.55064456,-20.54392963,
508238761,-18.86671722,-48.90773538,40.56029478,-21.30557834,
510235764,-18.255622,-51.75405597,40.51210725,-19.44354429,
512232767,-18.92250108,-50.36897264,40.54320577,-20.93902402,
514229770,-19.79115183,-56.30092829,40.54113104,-20.30922874,
516226773,-19.57967068,-50.66193562,40.52336659,-21.51429724,
518223776,-18.46996214,-51.76504165,40.53041332,-19.3837923,
520220779,-18.68163996,-50.14119768,40.52315534,-20.50956562,
522217782,-18.39608013,-48.39629689,40.50980449,-21.19263948,
524214785,-19.47931293,-54.17074771,40.50985943,-20.52841496,
526211788,-18.25805351,-49.53560742,40.51790528,-20.03760119,
528208791,-18.6793042,-52.41985001,40.48097118,-20.03194025,
530205794,-19.94291054,-53.2312808,40.51249699,-21.84100354,
532202797,-17.90800815,-48.51942361,40.48930654,-19.50917482,
534199800,-18.39267255,-50.2370578,40.46270326,-20.377518,
536196803,-18.47937682,-50.91610244,40.48546729,-20.02858729,
538193806,-16.98020031,-45.97484333,40.4762926,-19.30024463,
540190809,-18.16989235,-49.12620501,40.45468142,-21.20841016,
542187812,-17.96645782,-49.1956292,40.46403611,-20.6684847,
544184815,-19.25745848,-54.83065874,40.47187578,-21.34793695,
546181818,-17.88846739,-47.82901279,40.44801288,-21.40410698,
548178821,-18.06202905,-49.52869911,40.45256153,-20.3750447,
550175824,-19.11549882,-53.19078687,40.46424685,-21.4548065,
552172827,-18.13031578,-49.7722509,40.43290934,-21.29753926,
554169830,-18.75440394,-52.03138981,40.45456302,-20.65756885,
556166833,-18.20049846,-50.03729727,40.44404445,-21.03803214,
558163836,-18.32189487,-50.19462872,40.42911894,-20.60133587,
560160839,-17.91785881,-48.98565085,40.44671608,-20.93571914,
562157842,-18.36093895,-50.46561481,40.45463025,-21.14688509,
564154845,-17.95681277,-48.72574273,40.42701786,-20.34699582,
566151848,-18.27602071,-49.13303551,40.44744677,-20.39434266,
568148851,-18.04184201,-49.84759594,40.45275706,-20.96648005,
570145854,-19.12894247,-53.00564203,40.43600696,-21.9078968,
572142857,-18.16430821,-50.89906598,40.4506524,-22.1339432,
574139860,-17.57281778,-48.46621137,40.45373126,-21.00990263,
576136863,-18.15783437,-50.56316986,40.44129112,-21.97574685,
578133866,-18.51982664,-50.09768133,40.47424925,-21.60914848,
580130869,-17.91877733,-49.34179617,40.4705687,-21.29168051,
582127872,-17.66934922,-47.15386944,40.43773901,-20.28842511,
584124875,-18.09291376,-49.80689165,40.47585492,-21.56467663,
586121878,-18.89695767,-52.1843321,40.48624451,-22.45680309,
588118881,-17.65099966,-48.78639887,40.44512365,-20.87749629,
590115884,-18.98391167,-56.66878384,40.48289489,-23.86115575,
592112887,-18.28460283,-50.85369201,40.47250596,-21.77077759,
594109890,-17.77721183,-49.5081829,40.44457774,-21.00916111,
596106893,-18.11552978,-47.94724837,40.47700313,-20.84582927,
598103896,-18.41985791,-49.61549304,40.47196564,-21.47620626,
600100899,-18.0528224,-47.24523153,40.45507485,-20.49032241,
602097902,-19.84311865,-52.36704716,40.47706005,-22.50006692,
604094905,-17.70059714,-49.41567196,40.45911969,-21.33917131,
606091908,-17.65892231,-50.12400897,40.43614495,-21.13685188,
608088911,-19.18705295,-49.68746101,40.46926047,-21.30899943,
610085914,-18.44626276,-48.56119848,40.45417513,-20.64135688,
612082917,-18.34752169,-49.89199739,40.42241166,-21.0612516,
614079920,-18.55991859,-50.78177191,40.44598077,-22.0539206,
616076923,-18.38987405,-51.06067211,40.44396355,-21.93180042,
618073926,-18.19482427,-51.97978098,40.40026604,-21.82104048,
620070929,-18.25594589,-51.06850242,40.42095549,-21.7381254,
622067932,-18.00747424,-48.05573754,40.42560101,-20.7989957,
624064935,-18.2476478,-49.48259261,40.39083482,-21.1086561,
626061938,-18.41710652,-49.68900264,40.40697717,-21.64346388,
628058941,-18.76837034,-50.18315199,40.39948492,-21.87180976,
630055944,-18.87494161,-48.55346368,40.37522393,-21.49934777,
632052947,-19.29240638,-51.54557414,40.38933383,-22.34162434,
634049950,-18.89144012,-49.47745883,40.38191264,-22.11387304,
636046953,-19.69719219,-52.30667629,40.34390086,-23.50965609,
638043956,-19.41108622,-49.35364545,40.37209603,-22.61715715,
640040959,-19.76069432,-50.03926908,40.35622164,-23.26823218,
642037962,-19.93916191,-49.53424607,40.32857562,-23.54296039,
644034965,-18.316849,-55.00267028,40.32224598,-22.57114358,
646031968,-18.77509712,-50.33511452,40.32190172,-22.53541115,
648028971,-18.97569619,-52.63920246,40.29150756,-23.47805861,
650025974,-19.31971911,-51.68084006,40.30477374,-24.26721341,
652022977,-19.53824909,-49.10144716,40.3049661,-24.10540102,
654019980,-19.95683968,-47.78722692,40.29090365,-23.64223404,
656016983,-19.11809048,-51.53488306,40.29022199,-24.15604922,
658013986,-19.94984811,-50.98547997,40.27828647,-24.65073395,
660010989,-19.88061733,-49.19555485,40.26333447,-24.18368254,
662007992,-19.02321535,-52.20681548,40.26893031,-25.16012171,
664004995,-18.51575431,-49.99539186,40.27787824,-23.17315798,
666001998,-19.23727254,-51.32549661,40.23587938,-24.98635,
667999000,-19.98525942,-48.5154974,40.26387846,-25.29100129,
669996003,-19.26929635,-46.93957589,40.2803842,-23.09531761,
671993006,-18.65886775,-53.37547754,40.22972893,-25.58824554,
673990009,-19.77228256,-49.14958776,40.24863473,-25.56584303,
675987012,-19.18899555,-52.14130706,40.24119742,-26.58085138,
677984015,-17.96447429,-51.52052348,40.23478537,-23.30395948,
679981018,-19.34888799,-50.13876179,40.25136543,-24.9918938,
681978021,-19.9780939,-49.01137371,40.23023497,-27.77292466,
683975024,-18.94287065,-48.79741912,40.21588772,-24.49870173,
685972027,-18.5799696,-48.50043751,40.24571134,-23.84453549,
687969030,-19.1703142,-48.42975082,40.24447054,-24.83239584,
689966033,-18.90518366,-49.83008534,40.20040893,-25.09069339,
691963036,-18.14905728,-56.17994938,40.20600707,-25.65934335,
693960039,-18.66810219,-51.94462651,40.21831409,-25.43001212,
695957042,-18.3386772,-54.1807961,40.17606539,-27.00744704,
697954045,-18.37235383,-53.75945678,40.18086043,-26.45019012,
699951048,-18.81476525,-51.24011721,40.17914428,-26.83897177,
701948051,-20.21865655,-46.59828016,40.13849031,-31.26147353,
703945054,-19.14367351,-48.80039065,40.17542221,-25.90170121,
705942057,-18.2203523,-52.69888585,40.15623971,-28.10837968,
707939060,-18.9594054,-49.35688734,40.11852912,-28.88215734,
709936063,-18.31622868,-52.324221,40.1486727,-25.31351132,
711933066,-19.37016211,-47.96236266,40.1342138,-26.9387662,
713930069,-18.38151188,-52.73493463,40.10630909,-25.67131687,
715927072,-18.31054442,-52.48517995,40.10992105,-25.79065868,
717924075,-18.57528141,-50.22616415,40.10082725,-28.24524174,
719921078,-18.14863622,-51.66037388,40.06564111,-27.17043827,
721918081,-18.85104383,-48.26700172,40.070197,-29.85487942,
723915084,-18.10136461,-53.04981023,40.06628507,-26.61572552,
725912087,-18.84382323,-48.38909064,40.02438689,-30.31237,
727909090,-17.65261733,-54.50757075,40.0492334,-25.71849554,
729906093,-18.22435748,-50.70991796,40.03542431,-27.75158531,
731903096,-17.99017493,-53.2554213,39.99856557,-26.89934127,
733900099,-17.69464648,-48.7865994,40.01003764,-27.90561775,
735897102,-17.93287515,-53.95671747,40.00509362,-26.35452977,
737894105,-18.13305405,-49.7648737,39.97297634,-29.5475078,
739891108,-18.57053274,-48.22666973,39.97596617,-30.66869931,
741888111,-18.02613497,-50.95225358,39.98069111,-28.62634105,
743885114,-18.53428122,-48.97831476,39.94222079,-30.47665562,
745882117,-17.8409976,-49.67424177,39.95327534,-29.13447967,
747879120,-18.05279239,-49.61773461,39.9412865,-31.44171924,
749876123,-17.97951293,-54.37855472,39.9189954,-27.56846514,
751873126,-17.55229416,-47.65698448,39.93032699,-29.31825125,
753870129,-17.98218341,-46.72067279,39.92201431,-32.25323136,
755867132,-17.28135739,-50.00446138,39.90245879,-28.24363555,
757864135,-17.62314619,-48.60911671,39.91090576,-29.57228243,
759861138,-17.44734101,-49.82727507,39.90886565,-30.31404943,
761858141,-17.12371147,-47.69138612,39.88611694,-30.038476,
763855144,-17.5056875,-49.47725999,39.89373089,-30.61980052,
765852147,-17.46305742,-52.15440192,39.89060567,-30.04456582,
767849150,-17.38654049,-49.96654935,39.86707046,-31.96195647,
769846153,-17.36911728,-54.1952192,39.87649993,-30.44357288,
771843156,-17.55600091,-54.53175241,39.8841842,-31.74372265,
773840159,-17.12965974,-51.51574702,39.85460108,-30.00535355,
775837162,-17.46407406,-47.28490303,39.87139548,-34.40629051,
777834165,-17.48257048,-54.42264331,39.86805942,-34.76588134,
779831168,-17.42871602,-51.92671254,39.84307521,-34.54680224,
781828171,-17.25864923,-48.01964971,39.85530104,-33.08572924,
783825174,-17.32445472,-49.78517707,39.84881938,-35.08209145,
785822177,-16.99291702,-49.87099414,39.82479809,-32.41238075,
787819180,-16.89460267,-49.11995594,39.8357117,-32.58528989,
789816183,-16.57132657,-47.23094373,39.83217049,-28.97461905,
791813186,-17.14614458,-50.6676429,39.81321452,-34.97585217,
793810189,-17.05471444,-49.36106495,39.82813185,-32.05951005,
795807192,-17.17976857,-51.16742409,39.81901234,-34.89077373,
797804195,-16.88425691,-49.85284595,39.80023513,-33.78542617,
799801198,-16.68704965,-48.67190653,39.81625066,-32.73945621,
801798201,-16.58411224,-48.23283134,39.80927634,-31.9385025,
803795204,-17.20278416,-52.72537027,39.7647326,-33.88130556,
805792207,-16.30903462,-47.3552729,39.79366675,-29.90630066,
807789210,-16.18552928,-47.06310279,39.78959283,-29.42344334,
809786213,-16.38628305,-47.89860034,39.75624067,-29.80385323,
811783216,-16.83521103,-50.91567348,39.76031869,-33.19011034,
813780219,-16.15538201,-47.49321755,39.75751975,-28.70084229,
815777222,-16.79175292,-52.68506136,39.73250342,-30.55605546,
817774225,-16.84311133,-53.06513698,39.73546122,-32.21166138,
819771228,-16.27863997,-48.59599177,39.72830256,-28.16667152,
821768231,-16.16553281,-49.82055267,39.71624449,-28.87464568,
823765234,-16.99740292,-51.94438926,39.71005057,-32.05426963,
825762237,-16.30085753,-49.19363417,39.69772081,-28.44910159,
827759240,-16.59342107,-50.50825393,39.65806978,-29.09500671,
829756243,-16.32487,-46.90911935,39.66066656,-28.2738475,
831753246,-15.82968436,-48.27378283,39.64990342,-27.1342479,
833750249,-15.99642518,-50.13272845,39.62318687,-27.20275379,
835747252,-16.26795206,-52.70176096,39.63546935,-28.9095951,
837744255,-16.49639942,-51.82584789,39.62413398,-29.10854631,
839741258,-16.96484333,-53.57990262,39.58761841,-30.41200706,
841738261,-16.34968125,-48.14466246,39.58433352,-28.93146761,
843735264,-15.93456096,-50.95450087,39.58197874,-28.15546412,
845732267,-15.80248721,-48.02897882,39.53923659,-26.96555473,
847729270,-16.4471451,-49.5902376,39.55613618,-29.89205088,
849726273,-16.04498975,-50.1361426,39.54697446,-28.21335379,
851723276,-15.76379397,-52.15699242,39.51359996,-27.1836112,
853720279,-17.20925133,-47.61786096,39.53170778,-32.06315759,
855717282,-15.74454689,-49.78973986,39.51729752,-27.47362897,
857714285,-15.23699742,-49.08667165,39.4950491,-24.99535912,
859711288,-15.85159597,-57.32975016,39.51523522,-26.93124272,
861708291,-16.82432803,-49.44630443,39.52478234,-31.75994644,
863705294,-15.62177517,-45.22586839,39.47782992,-26.70211322,
865702297,-15.5536908,-48.49009262,39.50041273,-27.24971883,
867699300,-15.5397879,-50.27407588,39.49787285,-25.92768521,
