,canFreq_Mhz,numBins,idx,deltaIdx,deltaFreq_Hz
94,142.21760630607605,2,3615175,596.0,23446.083068847656
95,142.24109172821045,1,3615772,597.0,23485.422134399414
96,142.2645378112793,1,3616368,596.0,23446.083068847656
97,142.28798389434814,1,3616964,596.0,23446.083068847656
98,142.311429977417,1,3617560,596.0,23446.083068847656
99,142.33487606048584,1,3618156,596.0,23446.083068847656
100,142.3583221435547,1,3618752,596.0,23446.083068847656
101,142.38176822662354,1,3619348,596.0,23446.083068847656
102,142.40521430969238,1,3619944,596.0,23446.083068847656
103,142.42866039276123,1,3620540,596.0,23446.083068847656
104,142.45210647583008,1,3621136,596.0,23446.083068847656
105,142.47555255889893,1,3621732,596.0,23446.083068847656
106,142.49899864196777,2,3622328,596.0,23446.083068847656
107,142.52244472503662,2,3622924,596.0,23446.083068847656
108,142.54589080810547,2,3623520,596.0,23446.083068847656
109,142.56933689117432,2,3624116,596.0,23446.083068847656
110,142.59282231330872,1,3624713,597.0,23485.422134399414
111,142.61626839637756,1,3625309,596.0,23446.083068847656
112,142.6397144794464,1,3625905,596.0,23446.083068847656
113,142.66316056251526,1,3626501,596.0,23446.083068847656
114,142.6866066455841,1,3627097,596.0,23446.083068847656
115,142.69309759140015,1,3627262,165.0,6490.945816040039
116,142.71005272865295,1,3627693,431.0,16955.137252807617
117,142.7334988117218,1,3628289,596.0,23446.083068847656
118,142.75694489479065,1,3628885,596.0,23446.083068847656
119,142.7803909778595,2,3629481,596.0,23446.083068847656
120,142.80383706092834,2,3630077,596.0,23446.083068847656
121,142.8272831439972,2,3630673,596.0,23446.083068847656
122,142.82932877540588,1,3630725,52.0,2045.6314086914062
123,142.85072922706604,2,3631269,544.0,21400.45166015625
124,142.8741753101349,2,3631865,596.0,23446.083068847656
125,142.89762139320374,2,3632461,596.0,23446.083068847656
126,142.92110681533813,1,3633058,597.0,23485.422134399414
127,142.92842388153076,2,3633244,186.0,7317.066192626953
128,142.94455289840698,1,3633654,410.0,16129.016876220703
129,142.96799898147583,1,3634250,596.0,23446.083068847656
130,142.99144506454468,1,3634846,596.0,23446.083068847656
131,143.01489114761353,1,3635442,596.0,23446.083068847656
132,143.03833723068237,1,3636038,596.0,23446.083068847656
133,143.06178331375122,1,3636634,596.0,23446.083068847656
134,143.08522939682007,1,3637230,596.0,23446.083068847656
135,143.10867547988892,1,3637826,596.0,23446.083068847656
136,143.13212156295776,2,3638422,596.0,23446.083068847656
137,143.1555676460266,2,3639018,596.0,23446.083068847656
138,143.17901372909546,2,3639614,596.0,23446.083068847656
139,143.2024598121643,2,3640210,596.0,23446.083068847656
140,143.2259452342987,1,3640807,597.0,23485.422134399414
141,143.2426643371582,1,3641232,425.0,16719.10285949707
142,143.24939131736755,1,3641403,171.0,6726.980209350586
143,143.2728374004364,1,3641999,596.0,23446.083068847656
144,143.29628348350525,1,3642595,596.0,23446.083068847656
145,143.30371856689453,1,3642784,189.0,7435.083389282227
146,143.3197295665741,1,3643191,407.0,16010.99967956543
147,143.34317564964294,1,3643787,596.0,23446.083068847656
148,143.3648121356964,1,3644337,550.0,21636.486053466797
149,143.3666217327118,1,3644383,46.0,1809.5970153808594
150,143.39006781578064,1,3644979,596.0,23446.083068847656
151,143.4135138988495,1,3645575,596.0,23446.083068847656
152,143.43695998191833,1,3646171,596.0,23446.083068847656
153,143.46040606498718,1,3646767,596.0,23446.083068847656
154,143.48385214805603,2,3647363,596.0,23446.083068847656
155,143.50729823112488,2,3647959,596.0,23446.083068847656
156,143.53078365325928,1,3648556,597.0,23485.422134399414
157,143.55419039726257,2,3649151,595.0,23406.7440032959
158,143.57767581939697,1,3649748,597.0,23485.422134399414
159,143.60112190246582,1,3650344,596.0,23446.083068847656
160,143.62456798553467,1,3650940,596.0,23446.083068847656
161,143.64801406860352,1,3651536,596.0,23446.083068847656
162,143.67146015167236,1,3652132,596.0,23446.083068847656
163,143.6949062347412,1,3652728,596.0,23446.083068847656
164,143.71835231781006,1,3653324,596.0,23446.083068847656
165,143.7417984008789,1,3653920,596.0,23446.083068847656
166,143.76524448394775,2,3654516,596.0,23446.083068847656
167,143.7886905670166,1,3655112,596.0,23446.083068847656
168,143.81213665008545,2,3655708,596.0,23446.083068847656
169,143.8355827331543,2,3656304,596.0,23446.083068847656
170,143.8590681552887,1,3656901,597.0,23485.422134399414
171,143.88251423835754,1,3657497,596.0,23446.083068847656
172,143.9059603214264,1,3658093,596.0,23446.083068847656
173,143.92940640449524,1,3658689,596.0,23446.083068847656
174,143.9528524875641,1,3659285,596.0,23446.083068847656
175,143.97629857063293,1,3659881,596.0,23446.083068847656
176,143.99624347686768,1,3660388,507.0,19944.90623474121
177,143.99974465370178,1,3660477,89.0,3501.1768341064453
178,144.0003740787506,1,3660493,16.0,629.425048828125
179,144.00686502456665,1,3660658,165.0,6490.945816040039
180,144.02319073677063,1,3661073,415.0,16325.712203979492
181,144.07008290290833,2,3662265,1192.0,46892.16613769531
182,144.09352898597717,2,3662861,596.0,23446.083068847656
183,144.11697506904602,2,3663457,596.0,23446.083068847656
184,144.18735265731812,1,3665246,1789.0,70377.58827209473
185,144.21079874038696,1,3665842,596.0,23446.083068847656
186,144.2342448234558,1,3666438,596.0,23446.083068847656
187,144.25769090652466,1,3667034,596.0,23446.083068847656
188,144.2811369895935,1,3667630,596.0,23446.083068847656
189,144.30458307266235,1,3668226,596.0,23446.083068847656
190,144.3280291557312,1,3668822,596.0,23446.083068847656
191,144.35147523880005,1,3669418,596.0,23446.083068847656
192,144.3749213218689,1,3670014,596.0,23446.083068847656
193,144.39836740493774,1,3670610,596.0,23446.083068847656
194,144.4218134880066,1,3671206,596.0,23446.083068847656
195,144.44525957107544,1,3671802,596.0,23446.083068847656
196,144.4921910762787,1,3672995,1193.0,46931.50520324707
197,144.51563715934753,1,3673591,596.0,23446.083068847656
198,144.53908324241638,1,3674187,596.0,23446.083068847656
199,144.56252932548523,1,3674783,596.0,23446.083068847656
200,144.58597540855408,1,3675379,596.0,23446.083068847656
201,144.60942149162292,1,3675975,596.0,23446.083068847656
202,144.63286757469177,1,3676571,596.0,23446.083068847656
203,144.65631365776062,1,3677167,596.0,23446.083068847656
204,144.67975974082947,1,3677763,596.0,23446.083068847656
205,144.70320582389832,1,3678359,596.0,23446.083068847656
206,144.70824122428894,1,3678487,128.0,5035.400390625
207,144.72665190696716,1,3678955,468.0,18410.682678222656
208,144.750097990036,1,3679551,596.0,23446.083068847656
209,144.7969901561737,2,3680743,1192.0,46892.16613769531
210,144.8673677444458,1,3682532,1789.0,70377.58827209473
211,144.89081382751465,1,3683128,596.0,23446.083068847656
212,144.9142599105835,1,3683724,596.0,23446.083068847656
213,144.93770599365234,1,3684320,596.0,23446.083068847656
214,144.9611520767212,1,3684916,596.0,23446.083068847656
215,144.98459815979004,1,3685512,596.0,23446.083068847656
216,144.99997973442078,2,3685903,391.0,15381.574630737305
217,145.0080442428589,1,3686108,205.0,8064.508438110352
218,145.03149032592773,1,3686704,596.0,23446.083068847656
219,145.05493640899658,1,3687300,596.0,23446.083068847656
220,145.07838249206543,1,3687896,596.0,23446.083068847656
221,145.10182857513428,1,3688492,596.0,23446.083068847656
222,145.14876008033752,1,3689685,1193.0,46931.50520324707
223,145.257807970047,1,3692457,2772.0,109047.88970947266
224,145.61772108078003,1,3701606,9149.0,359913.1107330322
225,145.80737471580505,1,3706427,4821.0,189653.6350250244
226,145.9225594997406,1,3709355,2928.0,115184.78393554688
227,145.9905767440796,1,3711084,1729.0,68017.24433898926
228,146.03978991508484,1,3712335,1251.0,49213.17100524902
229,146.05163097381592,1,3712636,301.0,11841.058731079102
230,146.1127245426178,1,3714189,1553.0,61093.56880187988
231,146.17377877235413,1,3715741,1552.0,61054.229736328125
232,146.18050575256348,1,3715912,171.0,6726.980209350586
233,146.22739791870117,1,3717104,1192.0,46892.16613769531
234,146.25084400177002,1,3717700,596.0,23446.083068847656
235,146.27429008483887,1,3718296,596.0,23446.083068847656
236,146.32118225097656,1,3719488,1192.0,46892.16613769531
237,146.3446283340454,1,3720084,596.0,23446.083068847656
238,146.36807441711426,1,3720680,596.0,23446.083068847656
239,146.3915205001831,1,3721276,596.0,23446.083068847656
240,146.4384126663208,1,3722468,1192.0,46892.16613769531
241,146.4618980884552,1,3723065,597.0,23485.422134399414
242,146.5087902545929,1,3724257,1192.0,46892.16613769531
243,146.53223633766174,1,3724853,596.0,23446.083068847656
244,146.5556824207306,1,3725449,596.0,23446.083068847656
245,146.57912850379944,1,3726045,596.0,23446.083068847656
246,146.6025745868683,1,3726641,596.0,23446.083068847656
247,146.62602066993713,1,3727237,596.0,23446.083068847656
248,146.64946675300598,1,3727833,596.0,23446.083068847656
249,146.66229128837585,2,3728159,326.0,12824.535369873047
250,146.67291283607483,1,3728429,270.0,10621.54769897461
251,146.69635891914368,1,3729025,596.0,23446.083068847656
252,146.71980500221252,1,3729621,596.0,23446.083068847656
253,146.72334551811218,1,3729711,90.0,3540.515899658203
254,146.74325108528137,2,3730217,506.0,19905.567169189453
255,146.79018259048462,1,3731410,1193.0,46931.50520324707
256,146.81362867355347,1,3732006,596.0,23446.083068847656
257,146.83707475662231,1,3732602,596.0,23446.083068847656
258,146.86052083969116,1,3733198,596.0,23446.083068847656
259,146.88396692276,1,3733794,596.0,23446.083068847656
260,146.90654754638672,1,3734368,574.0,22580.623626708984
261,146.90741300582886,1,3734390,22.0,865.4594421386719
262,146.9308590888977,1,3734986,596.0,23446.083068847656
263,146.95430517196655,1,3735582,596.0,23446.083068847656
264,146.9777512550354,1,3736178,596.0,23446.083068847656
265,147.00119733810425,1,3736774,596.0,23446.083068847656
266,147.0246434211731,1,3737370,596.0,23446.083068847656
267,147.16535925865173,1,3740947,3577.0,140715.8374786377
268,148.1278681755066,1,3765414,24467.0,962508.9168548584
269,150.00052571296692,1,3813017,47603.0,1872657.5374603271
270,153.2809317111969,1,3896405,83388.0,3280405.9982299805
271,153.4791612625122,1,3901444,5039.0,198229.55131530762
272,153.6847472190857,1,3906670,5226.0,205585.95657348633
273,154.23431396484375,2,3920640,13970.0,549566.7457580566
274,154.4422209262848,1,3925925,5285.0,207906.96144104004
275,154.47857022285461,1,3926849,924.0,36349.29656982422
276,154.54135537147522,1,3928445,1596.0,62785.14862060547
277,155.88309288024902,1,3962552,34107.0,1341737.5087738037
278,155.94414710998535,1,3964104,1552.0,61054.229736328125
279,156.37160539627075,1,3974970,10866.0,427458.2862854004
280,156.43265962600708,1,3976522,1552.0,61054.229736328125
281,157.59288668632507,1,4006015,29493.0,1160227.0603179932
282,157.89819717407227,2,4013776,7761.0,305310.4877471924
283,157.90496349334717,1,4013948,172.0,6766.319274902344
284,157.92872428894043,2,4014552,604.0,23760.79559326172
285,157.95185565948486,1,4015140,588.0,23131.370544433594
286,157.95929074287415,1,4015329,189.0,7435.083389282227
287,157.9753017425537,1,4015736,407.0,16010.99967956543
288,157.99874782562256,1,4016332,596.0,23446.083068847656
289,158.02034497261047,1,4016881,549.0,21597.14698791504
290,158.0221939086914,1,4016928,47.0,1848.9360809326172
291,158.04563999176025,1,4017524,596.0,23446.083068847656
292,158.0690860748291,1,4018120,596.0,23446.083068847656
293,158.0813992023468,2,4018433,313.0,12313.127517700195
294,158.09253215789795,1,4018716,283.0,11132.955551147461
295,158.11192631721497,2,4019209,493.0,19394.1593170166
296,158.1159782409668,1,4019312,103.0,4051.9237518310547
297,158.13942432403564,2,4019908,596.0,23446.083068847656
298,158.14245343208313,2,4019985,77.0,3029.1080474853516
299,158.1628704071045,2,4020504,519.0,20416.975021362305
300,158.1729805469513,2,4020761,257.0,10110.139846801758
301,158.18631649017334,2,4021100,339.0,13335.943222045898
302,158.20350766181946,2,4021537,437.0,17191.171646118164
303,158.2097625732422,2,4021696,159.0,6254.911422729492
304,158.23320865631104,2,4022292,596.0,23446.083068847656
305,158.25669407844543,1,4022889,597.0,23485.422134399414
306,158.26460123062134,1,4023090,201.0,7907.15217590332
307,158.28014016151428,1,4023485,395.0,15538.930892944336
308,158.30358624458313,1,4024081,596.0,23446.083068847656
309,158.3132243156433,1,4024326,245.0,9638.071060180664
310,158.32565546035767,2,4024642,316.0,12431.144714355469
311,158.32703232765198,1,4024677,35.0,1376.8672943115234
312,158.35047841072083,1,4025273,596.0,23446.083068847656
313,158.37392449378967,1,4025869,596.0,23446.083068847656
314,158.39737057685852,1,4026465,596.0,23446.083068847656
315,158.42081665992737,1,4027061,596.0,23446.083068847656
316,158.44426274299622,1,4027657,596.0,23446.083068847656
317,158.44776391983032,3,4027746,89.0,3501.1768341064453
318,158.46770882606506,2,4028253,507.0,19944.90623474121
319,158.47833037376404,1,4028523,270.0,10621.54769897461
320,158.4911549091339,1,4028849,326.0,12824.535369873047
321,158.5088574886322,1,4029299,450.0,17702.579498291016
322,158.51460099220276,2,4029445,146.0,5743.503570556641
323,158.53808641433716,1,4030042,597.0,23485.422134399414
324,158.561532497406,1,4030638,596.0,23446.083068847656
325,158.58497858047485,1,4031234,596.0,23446.083068847656
326,158.6084246635437,1,4031830,596.0,23446.083068847656
327,158.63187074661255,1,4032426,596.0,23446.083068847656
328,158.6553168296814,1,4033022,596.0,23446.083068847656
329,158.67876291275024,1,4033618,596.0,23446.083068847656
330,158.69205951690674,1,4033956,338.0,13296.60415649414
331,158.7022089958191,1,4034214,258.0,10149.478912353516
332,158.72565507888794,1,4034810,596.0,23446.083068847656
333,158.7491011619568,1,4035406,596.0,23446.083068847656
334,158.84288549423218,1,4037790,2384.0,93784.33227539062
335,158.91326308250427,1,4039579,1789.0,70377.58827209473
336,158.93670916557312,1,4040175,596.0,23446.083068847656
337,158.96015524864197,1,4040771,596.0,23446.083068847656
338,158.96684288978577,1,4040941,170.0,6687.641143798828
339,159.0304934978485,1,4042559,1618.0,63650.60806274414
340,159.05842423439026,2,4043269,710.0,27930.736541748047
341,159.0773856639862,1,4043751,482.0,18961.429595947266
342,159.1194784641266,2,4044821,1070.0,42092.80014038086
343,159.1500449180603,1,4045598,777.0,30566.45393371582
344,159.21810150146484,1,4047328,1730.0,68056.58340454102
345,159.26499366760254,1,4048520,1192.0,46892.16613769531
346,159.30268049240112,2,4049478,958.0,37686.824798583984
347,159.33324694633484,1,4050255,777.0,30566.45393371582
348,159.35877799987793,1,4050904,649.0,25531.05354309082
349,159.363774061203,1,4051031,127.0,4996.061325073242
350,159.57746386528015,2,4056463,5432.0,213689.80407714844
351,159.60803031921387,1,4057240,777.0,30566.45393371582
352,159.63855743408203,1,4058016,776.0,30527.114868164062
353,159.6690845489502,2,4058792,776.0,30527.114868164062
354,159.68706250190735,1,4059249,457.0,17977.95295715332
355,159.73013877868652,2,4060344,1095.0,43076.276779174805
356,159.76070523262024,1,4061121,777.0,30566.45393371582
357,159.8828136920929,1,4064225,3104.0,122108.45947265625
358,159.92156267166138,1,4065210,985.0,38748.979568481445
359,159.96845483779907,1,4066402,1192.0,46892.16613769531
360,159.9743950366974,2,4066553,151.0,5940.19889831543
361,159.99870657920837,2,4067171,618.0,24311.542510986328
362,160.00000476837158,1,4067204,33.0,1298.1891632080078
363,160.00763654708862,1,4067398,194.0,7631.778717041016
364,160.03548860549927,1,4068106,708.0,27852.05841064453
365,160.21865129470825,2,4072762,4656.0,183162.68920898438
366,160.24921774864197,1,4073539,777.0,30566.45393371582
367,160.27329325675964,1,4074151,612.0,24075.50811767578
368,160.27974486351013,1,4074315,164.0,6451.606750488281
369,160.2967393398285,1,4074747,432.0,16994.476318359375
370,160.34079909324646,2,4075867,1120.0,44059.75341796875
371,160.39052367210388,1,4077131,1264.0,49724.578857421875
372,160.46090126037598,1,4078920,1789.0,70377.58827209473
373,160.48434734344482,1,4079516,596.0,23446.083068847656
374,160.49347400665283,1,4079748,232.0,9126.663208007812
375,160.50779342651367,1,4080112,364.0,14319.419860839844
376,160.524001121521,1,4080524,412.0,16207.695007324219
377,160.53123950958252,1,4080708,184.0,7238.3880615234375
378,160.55468559265137,1,4081304,596.0,23446.083068847656
379,160.57813167572021,1,4081900,596.0,23446.083068847656
380,160.60157775878906,1,4082496,596.0,23446.083068847656
381,160.6250238418579,1,4083092,596.0,23446.083068847656
382,160.64610958099365,2,4083628,536.0,21085.739135742188
383,160.64846992492676,1,4083688,60.0,2360.3439331054688
384,160.6719160079956,2,4084284,596.0,23446.083068847656
385,160.69536209106445,2,4084880,596.0,23446.083068847656
386,160.70716381072998,2,4085180,300.0,11801.719665527344
387,160.7188081741333,2,4085476,296.0,11644.363403320312
388,160.7377302646637,1,4085957,481.0,18922.090530395508
389,160.74225425720215,2,4086072,115.0,4523.992538452148
390,160.765700340271,2,4086668,596.0,23446.083068847656
391,160.76825737953186,1,4086733,65.0,2557.039260864258
392,160.78914642333984,2,4087264,531.0,20889.0438079834
393,160.79878449440002,2,4087509,245.0,9638.071060180664
394,160.79984664916992,2,4087536,27.0,1062.154769897461
395,160.8125925064087,2,4087860,324.0,12745.857238769531
396,160.83603858947754,2,4088456,596.0,23446.083068847656
397,160.85952401161194,3,4089053,597.0,23485.422134399414
398,160.8829700946808,1,4089649,596.0,23446.083068847656
399,160.89036583900452,2,4089837,188.0,7395.744323730469
400,160.90641617774963,2,4090245,408.0,16050.338745117188
401,160.92089295387268,2,4090613,368.0,14476.776123046875
402,160.92986226081848,1,4090841,228.0,8969.306945800781
403,160.95142006874084,2,4091389,548.0,21557.80792236328
404,160.95330834388733,1,4091437,48.0,1888.275146484375
405,160.97675442695618,1,4092033,596.0,23446.083068847656
406,161.00020051002502,1,4092629,596.0,23446.083068847656
407,161.01247429847717,3,4092941,312.0,12273.788452148438
408,161.02364659309387,2,4093225,284.0,11172.294616699219
409,161.04709267616272,2,4093821,596.0,23446.083068847656
410,161.07053875923157,2,4094417,596.0,23446.083068847656
411,161.07356786727905,2,4094494,77.0,3029.1080474853516
412,161.09398484230042,2,4095013,519.0,20416.975021362305
413,161.11743092536926,2,4095609,596.0,23446.083068847656
414,161.13462209701538,2,4096046,437.0,17191.171646118164
415,161.1408770084381,2,4096205,159.0,6254.911422729492
416,161.16432309150696,2,4096801,596.0,23446.083068847656
417,161.1651885509491,1,4096823,22.0,865.4594421386719
418,161.1877691745758,2,4097397,574.0,22580.623626708984
419,161.1956763267517,2,4097598,201.0,7907.15217590332
420,161.2112545967102,1,4097994,396.0,15578.269958496094
421,161.23470067977905,1,4098590,596.0,23446.083068847656
422,161.2581467628479,1,4099186,596.0,23446.083068847656
423,161.28159284591675,1,4099782,596.0,23446.083068847656
424,161.3050389289856,1,4100378,596.0,23446.083068847656
425,161.31782412528992,2,4100703,325.0,12785.196304321289
426,161.32848501205444,1,4100974,271.0,10660.886764526367
427,161.3519310951233,2,4101570,596.0,23446.083068847656
428,161.37537717819214,2,4102166,596.0,23446.083068847656
429,161.398823261261,2,4102762,596.0,23446.083068847656
430,161.42226934432983,2,4103358,596.0,23446.083068847656
431,161.44571542739868,2,4103954,596.0,23446.083068847656
432,161.46916151046753,2,4104550,596.0,23446.083068847656
433,161.49264693260193,1,4105147,597.0,23485.422134399414
434,161.51609301567078,1,4105743,596.0,23446.083068847656
435,161.53155326843262,1,4106136,393.0,15460.25276184082
436,161.53953909873962,1,4106339,203.0,7985.830307006836
437,161.56208038330078,2,4106912,573.0,22541.284561157227
438,161.56298518180847,1,4106935,23.0,904.7985076904297
439,161.58643126487732,1,4107531,596.0,23446.083068847656
440,161.59260749816895,2,4107688,157.0,6176.233291625977
441,161.60987734794617,1,4108127,439.0,17269.84977722168
442,161.63332343101501,1,4108723,596.0,23446.083068847656
443,161.65370106697083,1,4109241,518.0,20377.635955810547
444,161.65676951408386,1,4109319,78.0,3068.4471130371094
445,161.6802155971527,1,4109915,596.0,23446.083068847656
446,161.70366168022156,1,4110511,596.0,23446.083068847656
447,161.71475529670715,1,4110793,282.0,11093.616485595703
448,161.7271077632904,2,4111107,314.0,12352.466583251953
449,161.75055384635925,2,4111703,596.0,23446.083068847656
450,161.7739999294281,1,4112299,596.0,23446.083068847656
451,161.7974853515625,1,4112896,597.0,23485.422134399414
452,161.8063759803772,1,4113122,226.0,8890.628814697266
453,161.82093143463135,1,4113492,370.0,14555.45425415039
454,161.8443775177002,1,4114088,596.0,23446.083068847656
455,161.86739087104797,3,4114673,585.0,23013.35334777832
456,161.8912696838379,1,4115280,607.0,23878.812789916992
457,161.91471576690674,1,4115876,596.0,23446.083068847656
458,161.9381618499756,1,4116472,596.0,23446.083068847656
459,161.98505401611328,1,4117664,1192.0,46892.16613769531
460,162.00850009918213,1,4118260,596.0,23446.083068847656
461,162.17274069786072,1,4122435,4175.0,164240.59867858887
462,162.35594272613525,1,4127092,4657.0,183202.02827453613
463,162.42494344711304,1,4128846,1754.0,69000.7209777832
464,162.5391447544098,1,4131749,2903.0,114201.30729675293
465,162.78340101242065,1,4137958,6209.0,244256.25801086426
466,163.94362807273865,1,4167451,29493.0,1160227.0603179932
467,164.00468230247498,1,4169003,1552.0,61054.229736328125
468,164.24893856048584,1,4175212,6209.0,244256.25801086426
469,164.43214058876038,1,4179869,4657.0,183202.02827453613
470,164.46266770362854,2,4180645,776.0,30527.114868164062
471,164.4931948184967,2,4181421,776.0,30527.114868164062
472,164.55424904823303,2,4182973,1552.0,61054.229736328125
473,164.67639684677124,2,4186078,3105.0,122147.79853820801
474,164.8290717601776,1,4189959,3881.0,152674.91340637207
475,165.0428009033203,1,4195392,5433.0,213729.1431427002
476,165.10385513305664,1,4196944,1552.0,61054.229736328125
477,165.1343822479248,2,4197720,776.0,30527.114868164062
478,165.17411470413208,1,4198730,1010.0,39732.45620727539
479,165.28705716133118,1,4201601,2871.0,112942.45719909668
480,165.3481113910675,2,4203153,1552.0,61054.229736328125
481,165.4555070400238,1,4205883,2730.0,107395.64895629883
482,165.4702591896057,1,4206258,375.0,14752.14958190918
483,165.47895312309265,1,4206479,221.0,8693.933486938477
484,165.5023992061615,1,4207075,596.0,23446.083068847656
485,165.5492913722992,1,4208267,1192.0,46892.16613769531
486,165.59236764907837,2,4209362,1095.0,43076.276779174805
487,165.5961835384369,1,4209459,97.0,3815.889358520508
488,165.6534218788147,2,4210914,1455.0,57238.34037780762
489,165.6839883327484,1,4211691,777.0,30566.45393371582
490,165.69000720977783,1,4211844,153.0,6018.877029418945
491,165.71345329284668,1,4212440,596.0,23446.083068847656
492,165.71451544761658,1,4212467,27.0,1062.154769897461
