18.525324149708425	-18.976659763234707
30.190907271837588	-19.837997481848546
65.23689739583948	-20.06572471962646
79.53223540341766	-19.32864555714052
111.92459633524835	-22.29723133326118
124.89394042603446	-22.891310007978873
161.2877097717124	-20.745401396318954
172.93986359631032	-22.249362547131966
200.10434821364993	-26.90104688960524
211.7520256057374	-28.61921585115131
237.68191013670582	-30.228648561695053
246.8151753876959	-28.025813147785854
266.4062822695064	-22.356816956162604
276.8244328654012	-20.78996543361498
311.91444124242213	-18.91131586585118
324.8774437204852	-19.808855605774042
358.6409359302546	-19.286354786466106
371.6572825624	-17.631251448486722
405.4084645827657	-17.697822108694666
418.37109402478626	-18.613212499511945
457.29553988301615	-19.610019884310518
472.87203287507367	-19.687431122130363
511.82371036440856	-19.381140991636187
526.1127813664722	-18.943952764176515
566.3339751157595	-20.009093341894072
577.9853828682723	-21.548755794495918
607.7544051345856	-25.808727256332304
619.4535615005427	-25.06350639444824
654.5592373913502	-22.43512948911878
668.8563659719325	-21.6123672023396
709.1217271886557	-20.56399071415767
723.4088584032982	-20.219625871348995
761.062519679031	-19.905694760976886
775.3256273725342	-20.710911835768925
815.5660697816162	-20.854958827334343
829.8512612088375	-20.603417369176654
864.8471152887228	-23.230272087164792
877.80191097385	-24.520526146764922
914.0826503986401	-27.783364756114636
927.0527405615113	-28.34174212904348
955.6750500330744	-25.35384860822468
964.8058532461838	-23.268827490218655
988.2023754050939	-21.864068890743738
998.5492015096564	-23.71026181920945
1021.8821583269188	-25.347254132143917
1031.0122900751514	-23.29436418574784
1051.8948477362153	-17.94718042974435
1063.578336588386	-17.951686905425973
1098.5952299010705	-19.57176491296876
1114.1761993256384	-19.434968340055534
1153.1659264913117	-17.307911818330396
1166.1636213213303	-16.545341025072076
1205.1365618650898	-15.221563793595891
1219.421753292311	-14.970022335438216
1259.6684627069073	-14.81417839197735
1273.944701269108	-14.991052555285776
1314.165298160727	-16.084754174434394
1328.457801094382	-15.483339958746043
1366.1456324716112	-13.53428922644494
1380.4336589727554	-13.147082821489661
1420.6857401063644	-12.734189505149132
1434.9700362470837	-12.525489609138049
1475.2071959389914	-12.826622328574373
1489.475078493839	-13.403351071917854
