Frequency (MHz)	Matching Parameter (linear)
135.175555	0.3175319392755016
135.28	0.31430305050141727
135.384444	0.31244288580708046
135.488888	0.31219875005225173
135.593333	0.31396416810558825
135.697777	0.3179844365850284
135.802222	0.3248376512649115
135.906666	0.33444510564531016
136.011111	0.3477953951151044
136.115555	0.3643603823359537
136.22	0.3848401875214512
136.324444	0.41225641351454656
136.428888	0.45078497285619823
136.533333	0.4885662951078258
136.637777	0.534537428440208
136.742222	0.6009296961678131
136.846666	0.6453934090238133
136.951111	0.6800739367374893
137.055555	0.733845942024441
137.16	0.7924993049223203
137.264444	0.8061666428143229
137.368888	0.7802653604978499
137.473333	0.7532079258077358
137.577777	0.7228026599523758
137.682222	0.6931904469509791
137.786666	0.671880412700959
137.891111	0.6607290175451959
137.995555	0.6562521568252687
138.1	0.6537770406177613
138.204444	0.6470819438446042
138.308888	0.6332028732470989
138.413333	0.6093903438054007
138.517777	0.5760846238453734
138.622222	0.5358359726064532
138.726666	0.49258852617427185
138.831111	0.4494863660288534
138.935555	0.40928425003091273
139.04	0.3729192598485771
139.144444	0.34098474206977225
139.248888	0.3132659818676923
139.353333	0.2897431828734849
139.457777	0.26970566130752505
139.562222	0.2527610058054722
139.666666	0.23870648483598889
139.771111	0.22694766319490867
139.875555	0.21694254295075155
139.98	0.2095425252815175
140.084444	0.20328880777388258
140.188888	0.19880452863849707
140.293333	0.19580337229411848
140.397777	0.19416616527510933
140.502222	0.19437343157218645
140.606666	0.19586925792033594
140.711111	0.19952814127767127
140.815555	0.20543500223611344
140.92	0.21410602858869898
141.024444	0.2261205373698808
141.128888	0.24279286643931042
141.233333	0.2654051511951735
141.337777	0.29655762440613553
141.442222	0.33812979611506266
141.546666	0.3936968768462278
141.651111	0.4659976720901138
141.755555	0.5573649142099364
141.86	0.6812489145139369
141.964444	0.7974672739069961
142.068888	0.8507675107356598
142.173333	0.8224283357602727
142.277777	0.7783086826234857
142.382222	0.7206353645800279
142.486666	0.6714687943331841
142.591111	0.6369298168446225
142.695555	0.6195999780930708
142.8	0.6201564528596608
142.904444	0.6371709544025771
143.008888	0.6218409697833858
143.113333	0.6483834821934239
143.217777	0.693141024932376
143.322222	0.7055845512279806
143.426666	0.6959322435664508
143.531111	0.67164630487479
143.635555	0.638176446010884
143.74	0.6335701329004395
143.844444	0.6339552182806449
143.948888	0.502355223903827
144.053333	0.4585197478927713
144.157777	0.4296237434294725
144.262222	0.40843680521636483
144.366666	0.39358178177652503
144.471111	0.38442226991758277
144.575555	0.3811668177008426
144.68	0.3844701991512036
144.784444	0.3958274666990258
144.888888	0.41902409918659755
144.993333	0.45805919979875964
145.097777	0.5034955763368268
145.202222	0.515074873256151
145.306666	0.5099641088665567
145.411111	0.5029255700759918
145.515555	0.5076684391905291
145.62	0.5457949070457793
145.724444	0.607859243093369
145.828888	0.641080839433567
145.933333	0.5714185957230107
146.037777	0.5973558713510059
146.142222	0.6297941387950494
146.246666	0.6740933912565787
146.351111	0.741918253082621
146.455555	0.8026759155125388
146.56	0.8168448551869716
146.664444	0.8313788751062825
146.768888	0.8109687834570556
146.873333	0.7741367344390216
146.977777	0.7439666975673569
147.082222	0.722941461778368
147.186666	0.707971519993239
147.291111	0.6960104385520959
147.395555	0.6845893440228441
147.5	0.6722243301764625
147.604444	0.658653705807005
147.708888	0.6439706890733785
147.813333	0.629291877485314
147.917777	0.615413990494055
148.022222	0.6027596963625141
148.126666	0.5918606337030239
148.231111	0.5826799185029097
148.335555	0.5752826716290529
148.44	0.5692629198807504
148.544444	0.5646929668775962
148.648888	0.5613436845143289
148.753333	0.5590656882991026
148.857777	0.5576764561605003
148.962222	0.5570610836350038
149.066666	0.557187836436509
149.171111	0.5578439582167547
149.275555	0.5591175435376858
149.38	0.5606646892294037
149.484444	0.5626240075990814
149.588888	0.5649188068139663
149.693333	0.5676252126864638
149.797777	0.5706723955368609
149.902222	0.5742151599019254
150.006666	0.5785052614461588
150.111111	0.5835667344602691
150.215555	0.5895720339318568
150.32	0.5965850973424773
150.424444	0.6041802345010426
150.528888	0.6124131066446723
150.633333	0.6213008612378366
150.737777	0.6307908663453821
150.842222	0.6407896309676535
150.946666	0.6521127208758283
151.051111	0.6656392524269205
151.155555	0.6823855473941877
151.26	0.7038796668701492
151.364444	0.7317726629103554
151.468888	0.7671809645362704
151.573333	0.8047644764163997
151.677777	0.8434579287416899
151.782222	0.8740693619034079
151.886666	0.910230168461339
151.991111	0.9501236381510266
152.095555	0.9635388458993552
152.2	0.9868382628121591
152.304444	0.9988131053086511
152.408888	0.9972361876686836
152.513333	0.9815789360493694
152.617777	0.9474146411560993
152.722222	0.9024281135312942
152.826666	0.861692570129164
152.931111	0.8282429339846702
153.035555	0.8014805201202511
153.14	0.7807155710326152
153.244444	0.7648311585057929
153.348888	0.7528041425562723
153.453333	0.7440222219107485
153.557777	0.7390993723698023
153.662222	0.7389217803511929
153.766666	0.7434079194048728
153.871111	0.7517145391393951
153.975555	0.7613931767118952
154.08	0.7717281781769889
154.184444	0.7849868850596021
154.288888	0.8050044850712841
154.393333	0.8350379488150168
154.497777	0.8767304196162331
154.602222	0.9253711062462951
154.706666	0.9655461758468773
154.811111	0.9833152517032472
154.915555	0.9873699720283841
155.02	0.9900794552317801
155.124444	0.9883288186128713
155.228888	0.9803410722943771
155.333333	0.9603603493351962
155.437777	0.9286210285164571
155.542222	0.891822133314262
155.646666	0.8500477595821486
155.751111	0.8041767169561984
155.855555	0.7562753531893719
155.96	0.7082231895320009
156.064444	0.662020640885174
156.168888	0.6193632231398158
156.273333	0.5818838179476302
156.377777	0.5503279916903754
156.482222	0.5247931694334249
156.586666	0.5048968897934262
156.691111	0.4899582719338905
156.795555	0.47980459828086497
156.9	0.47404503750275384
157.004444	0.47213371374016866
157.108888	0.4740767002304831
157.213333	0.47986299841373936
157.317777	0.48955026495800547
157.422222	0.5031114021565336
157.526666	0.5205092300551442
157.631111	0.5419182161951774
157.735555	0.5673563695021657
157.84	0.5968387759266556
157.944444	0.6304638764875261
158.048888	0.6682618213048442
158.153333	0.7100397176085185
158.257777	0.7547684516471235
158.362222	0.7967971573526167
158.466666	0.8238638355134061
158.571111	0.827209646758434
158.675555	0.8205611402152155
158.78	0.8322483695270618
158.884444	0.8784401833722248
158.988888	0.9218365915736535
159.093333	0.9434673977081458
159.197777	0.9488840270873027
159.302222	0.9641811105581023
159.406666	0.9318567239507958
159.511111	0.8872249729660536
159.615555	0.8468180776216001
159.72	0.8042094259149972
159.824444	0.7547588578585411
159.928888	0.7023283355223553
160.033333	0.6547470677390197
160.137777	0.61735235591537
160.242222	0.5917796173121237
160.346666	0.5776078041505365
160.451111	0.5730269106127943
160.555555	0.5775226786321221
160.66	0.5906174516489056
160.764444	0.613313142478856
160.868888	0.6470507771965922
160.973333	0.6812462989592447
161.077777	0.7112370854650105
161.182222	0.8089393290949157
161.286666	0.8153524919160112
161.391111	0.7613344498757973
161.495555	0.7142741913350303
161.6	0.6806757456457946
161.704444	0.655768396118263
161.808888	0.6363123950272607
161.913333	0.6204543388252726
162.017777	0.6076112787301899
162.122222	0.5968035394959561
162.226666	0.5883150906456316
162.331111	0.5813326881698446
162.435555	0.5762644097350664
162.54	0.5724550367309371
162.644444	0.5700241724579238
162.748888	0.5690021532972253
162.853333	0.5689077017229249
162.957777	0.5699868755035558
163.062222	0.5723081084872041
163.166666	0.5755485707206136
163.271111	0.5799623372313147
163.375555	0.5853696403353943
163.48	0.5918086471150035
163.584444	0.5994068671679735
163.688888	0.6081121763311172
163.793333	0.6175495277071446
163.897777	0.6278251043188339
164.002222	0.6386798658295509
164.106666	0.6494952377901075
164.211111	0.6594142011415332
164.315555	0.6674129445008907
164.42	0.6719925475995
164.524444	0.6719671979092054
164.628888	0.6668098746047177
164.733333	0.6579187098450747
164.837777	0.6481648542520678
164.942222	0.6409599818215119
165.046666	0.6394381933555706
165.151111	0.6460769605916858
165.255555	0.662298069755013
165.36	0.6864517129264237
165.464444	0.7038526390640096
165.568888	0.6891054555508942
165.673333	0.6623259588434576
165.777777	0.6495764530239365
165.882222	0.6508088938916031
165.986666	0.6627835229544856
166.091111	0.68887876719208
166.195555	0.7492326039775715
166.3	0.7025630349258325
166.404444	0.7036691496437663
166.508888	0.7199876486352919
166.613333	0.7389483620610375
166.717777	0.7543504414017185
166.822222	0.7604181283432515
166.926666	0.7561272930083835
167.031111	0.7465652486997283
167.135555	0.7377288396139478
167.24	0.7326049047687327
167.344444	0.7328947712305949
167.448888	0.7427572431462005
167.553333	0.7648825240321935
167.657777	0.7920623484219058
167.762222	0.8191120015533073
167.866666	0.8461338174326757
167.971111	0.8723739105213515
168.075555	0.8811513276165611
168.18	0.8969815055308556
168.284444	0.9186061751091769
168.388888	0.9494966829623019
168.493333	0.9635212038391487
168.597777	0.9657680052081922
168.702222	0.9722634730363129
168.806666	0.9836751865371223
168.911111	0.9939101106939826
169.015555	0.9990358388947124
169.12	0.9993994422345159
169.224444	0.9984343489955142
169.328888	0.9962059573730329
169.433333	0.9926158687073057
169.537777	0.9895721094698895
169.642222	0.988679859788398
169.746666	0.989295924926039
169.851111	0.9902066596139568
169.955555	0.9915114186794005
170.06	0.9932885500657773
170.164444	0.994977493033835
170.268888	0.9959425414667642
170.373333	0.9960099118511929
170.477777	0.9956540886971071
170.582222	0.9946657023316782
170.686666	0.993350875256933
170.791111	0.9919206513547693
170.895555	0.990342364838433
171.0	0.9888536230251593
171.104444	0.9878394820127578
171.208888	0.9875176946536592
171.313333	0.9879205164091553
171.417777	0.9890854372431638
171.522222	0.9908698758516491
171.626666	0.9930319011150662
171.731111	0.9952287687038271
171.835555	0.9969434405488287
171.94	0.9976417161652966
172.044444	0.9973958614267475
172.148888	0.9955323164278725
172.253333	0.9871975509201174
172.357777	0.9736468707054585
172.462222	0.9588090602411717
172.566666	0.9441164339101087
172.671111	0.9315263297564955
172.775555	0.924365987068567
172.88	0.9209649240565616
172.984444	0.915338936965448
173.088888	0.9056893193925674
173.193333	0.8931174584429391
173.297777	0.8791853492424644
173.402222	0.8653233812956953
173.506666	0.8545836273818526
173.611111	0.8519135012334927
173.715555	0.8597431859094036
173.82	0.8728733259266009
173.924444	0.8830280914581677
174.028888	0.8885569095590621
174.133333	0.8970046738294023
174.237777	0.9087149752618932
174.342222	0.9168528553233131
174.446666	0.9380788070056664
174.551111	0.9775929807969818
174.655555	0.9882190938531878
174.76	0.9589354915822265
174.864444	0.9245839415391961
174.968888	0.9040228953111842
175.073333	0.8947368197048471
175.177777	0.8937129803172672
175.282222	0.8966466695612062
175.386666	0.900356629065777
175.491111	0.9053197633707062
175.595555	0.9125266257573297
175.7	0.9224692473384578
175.804444	0.9347605132091318
175.908888	0.9473528643787407
176.013333	0.9554591838619764
176.117777	0.9562827358385567
176.222222	0.955658024200936
176.326666	0.9584260247985533
176.431111	0.9647492605972082
176.535555	0.9734838673302029
176.64	0.982865591238666
176.744444	0.9911127788517323
176.848888	0.9966521604270834
176.953333	0.9979989862700511
177.057777	0.9954171472515229
177.162222	0.9919648938641156
177.266666	0.9982151873958852
177.371111	0.9935405874489907
177.475555	0.97739798064099
177.58	0.9583724624413966
177.684444	0.9377184579027131
177.788888	0.9121256127653274
177.893333	0.8781897005100346
177.997777	0.8287652934251365
178.102222	0.7707694107506907
178.206666	0.7222442286576665
178.311111	0.6870010093913865
178.415555	0.6611714025149659
178.52	0.6418337724939356
178.624444	0.6272841931562249
178.728888	0.6168405709929141
178.833333	0.6103520140232837
178.937777	0.6082940987926709
179.042222	0.6115977869982958
179.146666	0.6212296825285353
179.251111	0.636939504824765
179.355555	0.6577734125601882
179.46	0.6861337825820055
179.564444	0.7261827695280176
179.668888	0.7476962123014403
179.773333	0.7274865290007045
179.877777	0.7061595835867606
179.982222	0.7110689593901418
180.086666	0.7168329205014661
180.191111	0.7270001194940005
180.295555	0.733368124062753
180.4	0.7340469851739919
180.504444	0.7445497897475497
180.608888	0.7632331415720635
180.713333	0.7914516387168307
180.817777	0.8273503846551695
180.922222	0.8656397461582079
181.026666	0.9027353086760301
181.131111	0.9314278097424105
181.235555	0.9467392849354199
181.34	0.9535386591454785
181.444444	0.9588145660534462
181.548888	0.9652455530985965
181.653333	0.9741746287114593
181.757777	0.9878764944332397
181.862222	0.9846523612418444
181.966666	0.9674582736806107
182.071111	0.9524051075148268
182.175555	0.9424961973688798
182.28	0.9345861494062592
182.384444	0.9162593802135935
182.488888	0.8780618813638521
182.593333	0.81804317207516
182.697777	0.7425131643697229
182.802222	0.6833265793087917
182.906666	0.6825657809338082
183.011111	0.7073937802316945
183.115555	0.7154325524534544
183.22	0.7102138927908208
183.324444	0.7000336225613957
183.428888	0.6883177646998608
183.533333	0.6756425929941856
183.637777	0.6617421350262085
183.742222	0.6460486900816175
183.846666	0.6283709381317979
183.951111	0.6096896296775345
184.055555	0.5912625377835321
184.16	0.5743164684648875
184.264444	0.5583011040382599
184.368888	0.5391379803161693
184.473333	0.5174778496477481
184.577777	0.49687740108974365
184.682222	0.4884692590273294
184.786666	0.4729430273388422
184.891111	0.45791167976836666
184.995555	0.4441733122577599
185.1	0.43347955353690193
185.204444	0.4355181441114123
185.308888	0.4991064331795171
185.413333	0.472128789122536
185.517777	0.502346462796188
185.622222	0.595841735865583
185.726666	0.6587150516991165
185.831111	0.6918324328650826
185.935555	0.6568720972345222
186.04	0.5517958747570517
186.144444	0.5907002749248103
186.248888	0.6017073329476219
186.353333	0.5890580514792714
186.457777	0.6384330967920729
186.562222	0.6571289304265162
186.666666	0.6532779133569143
186.771111	0.620601544623528
186.875555	0.5979836502965135
186.98	0.5797597853536065
187.084444	0.5677047299743685
187.188888	0.5669955487031786
187.293333	0.5753751128689758
187.397777	0.5915963645797571
187.502222	0.613814098127131
187.606666	0.638626065961597
187.711111	0.6672823624029047
187.815555	0.7183158392239501
187.92	0.7597269355509854
188.024444	0.738010574716931
188.128888	0.7652395694096938
188.233333	0.7934232335089937
188.337777	0.8067625050486761
188.442222	0.8291028512476313
188.546666	0.8626403717801749
188.651111	0.893211301416676
188.755555	0.9097327230979795
188.86	0.9120308269336038
188.964444	0.9068907467532394
189.068888	0.8896095056495622
189.173333	0.8699117768886877
189.277777	0.8902718561668225
189.382222	0.9289308598761326
189.486666	0.9622799109633969
189.591111	0.9588413166201267
189.695555	0.9199360775828825
189.8	0.8756408843300674
189.904444	0.8392344266793701
190.008888	0.8137168935986148
190.113333	0.7901151992865614
190.217777	0.7595497963256942
190.322222	0.7363567309581436
190.426666	0.7362481055680135
190.531111	0.7580593697908105
190.635555	0.7813419603319587
190.74	0.7844885136063573
190.844444	0.7811972302286707
190.948888	0.792662390674318
191.053333	0.7880833908380456
191.157777	0.8079233648774442
191.262222	0.8583908209868127
191.366666	0.8833203520423888
191.471111	0.8711638924520063
191.575555	0.8432928259330705
191.68	0.8190266753777453
191.784444	0.8044373359048719
191.888888	0.8080347938689554
191.993333	0.8521939894024247
192.097777	0.8419328056672196
192.202222	0.8458881476085263
192.306666	0.8651867804306501
192.411111	0.8890683813010999
192.515555	0.8989350082200883
192.62	0.8945800516969907
192.724444	0.8855630127018321
192.828888	0.8751414223546337
192.933333	0.8663471632256304
193.037777	0.8795464677930033
193.142222	0.9237192161825931
193.246666	0.9700031352761953
193.351111	0.9780937936481927
193.455555	0.9900013820913581
193.56	0.9859576330824223
193.664444	0.9654937131799426
193.768888	0.9459496543002741
193.873333	0.9233827881402354
193.977777	0.8950706737318543
194.082222	0.8593674700352517
194.186666	0.8167425737912246
194.291111	0.770185476170129
194.395555	0.7248575580434317
194.5	0.6843784164339473
194.604444	0.650601906034127
194.708888	0.6236930580887157
194.813333	0.6025145833257342
194.917777	0.5861696640647829
195.022222	0.5727063334894145
195.126666	0.5607636134565426
195.231111	0.5479767465259102
195.335555	0.5322421014537517
195.44	0.511558716521397
195.544444	0.4861757513066155
195.648888	0.4597823779205147
195.753333	0.4395656079880833
195.857777	0.4291584629655356
195.962222	0.42273060575959587
196.066666	0.4176400513283808
196.171111	0.4040647529079284
196.275555	0.3637074848665649
196.38	0.3029378394242713
196.484444	0.2997485096517436
196.588888	0.3623820262414774
196.693333	0.419233664474285
196.797777	0.43979111678841576
196.902222	0.4450142923794512
197.006666	0.4416525762440495
197.111111	0.4361241835833056
197.215555	0.43013240402778097
197.32	0.42734307622935486
197.424444	0.4191637862741976
197.528888	0.3905390790660066
197.633333	0.35099877470618035
197.737777	0.31974716503864575
197.842222	0.3003876625454823
197.946666	0.28488210184763196
198.051111	0.2650199438510228
198.155555	0.2569862551886004
198.26	0.2571439764193806
198.364444	0.27509735151450765
198.468888	0.3140732864370125
198.573333	0.2850011417288164
198.677777	0.27112846863523243
198.782222	0.2719411024762247
198.886666	0.2786529764627119
198.991111	0.2911105720846813
199.095555	0.30350301543019664
199.2	0.3012933791855571
199.304444	0.29463577556076914
199.408888	0.2929248098220123
199.513333	0.2971227103158014
199.617777	0.3093169189743099
199.722222	0.33534680932195793
199.826666	0.38148356716398346
199.931111	0.4509218439498148
200.035555	0.5700682940849998
200.14	0.5976594960431809
200.244444	0.6472463170091665
200.348888	0.6947933531936985
200.453333	0.6968540889082968
200.557777	0.6662804384049592
200.662222	0.647645278715786
200.766666	0.6624162769844655
200.871111	0.7051519603818914
200.975555	0.719304409220948
201.08	0.680431701169532
201.184444	0.6376432795473086
201.288888	0.6010002035544935
201.393333	0.5612748799505323
201.497777	0.5242795897075792
201.602222	0.5052304541045465
201.706666	0.5093559833810608
201.811111	0.5206182025574286
201.915555	0.5034302740822927
202.02	0.46499224261949046
202.124444	0.4488053915547475
202.228888	0.455481506113933
202.333333	0.492763921990236
202.437777	0.5311698409209082
202.542222	0.4839219163453955
202.646666	0.46423819836098434
202.751111	0.4701404115973844
202.855555	0.5037143456820867
202.96	0.517193690409331
203.064444	0.4872026274825072
203.168888	0.447503216777165
203.273333	0.41495430327546434
203.377777	0.3983808115290369
203.482222	0.3968890715141039
203.586666	0.4150985193581256
203.691111	0.43063210030447163
203.795555	0.4443390831116887
203.9	0.4629818157400917
204.004444	0.4693018567411721
204.108888	0.42995213144116673
204.213333	0.4047611650060292
204.317777	0.38223143048661146
204.422222	0.3600927834417338
204.526666	0.3204983600235234
204.631111	0.29024597508660266
204.735555	0.2704084112747983
204.84	0.23389581389572822
204.944444	0.2293921748153801
205.048888	0.24716514546150836
205.153333	0.2757614312786295
205.257777	0.3079811959113905
205.362222	0.34664707793380967
205.466666	0.4249251741151393
205.571111	0.4938144177796171
205.675555	0.4682059594582344
205.78	0.44206823803150996
205.884444	0.42643143783115556
205.988888	0.4539278221038522
206.093333	0.538508608914414
206.197777	0.5842828535654294
206.302222	0.595795773096202
206.406666	0.6048347348662473
206.511111	0.5800251483577785
206.615555	0.5207291827614771
206.72	0.49759026945491314
206.824444	0.4566400411975562
206.928888	0.4020822233649226
207.033333	0.3906809904192098
207.137777	0.37957687204960844
207.242222	0.34609417283591015
207.346666	0.31367422347877383
207.451111	0.299842601811976
207.555555	0.30792904687190703
207.66	0.3489580832853806
207.764444	0.39430739859909714
207.868888	0.4364465697394354
207.973333	0.4836920440301673
208.077777	0.4626773800953291
208.182222	0.37127922685053394
208.286666	0.3114224228296829
208.391111	0.2981910779547493
208.495555	0.3151977626078566
208.6	0.29838446489254344
208.704444	0.2962220698198701
208.808888	0.3065709441376776
208.913333	0.3193141606548662
209.017777	0.3310229013231807
209.122222	0.33940025025918275
209.226666	0.35356084343975636
209.331111	0.35177499813051194
209.435555	0.3475492644642
209.54	0.3634541689277554
209.644444	0.38418831363212924
209.748888	0.40224467146551823
209.853333	0.4182194503000798
209.957777	0.42795874353958774
210.062222	0.42850411021879087
210.166666	0.4210014438075481
210.271111	0.4190078676331488
210.375555	0.4263511683576421
210.48	0.4424926755186349
210.584444	0.4686253283166105
210.688888	0.4838959248915997
210.793333	0.5143176656499424
210.897777	0.5586672389126868
211.002222	0.5925834413337537
211.106666	0.616850587978141
211.211111	0.6319332302405749
211.315555	0.6551541951372217
211.42	0.6876415667281768
211.524444	0.7288564840293619
211.628888	0.7668588690557023
211.733333	0.801983681835665
211.837777	0.8264764645916434
211.942222	0.8179570390291028
212.046666	0.7888657748611109
212.151111	0.7149213082210357
212.255555	0.6448692783498656
212.36	0.6206483727123978
212.464444	0.6078028086239673
212.568888	0.6109280046654051
212.673333	0.6282533971382102
212.777777	0.6462894855218373
212.882222	0.6480237649810474
212.986666	0.6490097032097168
213.091111	0.6461079357342762
213.195555	0.640470232704418
213.3	0.6434183829888767
213.404444	0.6599911456578003
213.508888	0.6796136952612992
213.613333	0.6868893744271733
213.717777	0.6671472294586912
213.822222	0.6602813259601396
213.926666	0.6782616482619459
214.031111	0.6665627501723629
214.135555	0.5838039091560532
214.24	0.5321289856027954
214.344444	0.5124585432606124
214.448888	0.5201477690782269
214.553333	0.521912430813594
214.657777	0.5310308113075852
214.762222	0.5534966539237319
214.866666	0.5866445602932108
214.971111	0.6292584352169017
215.075555	0.676596429906436
215.18	0.7172898638287712
215.284444	0.7303248302016294
215.388888	0.7010287656243727
215.493333	0.643658730332112
215.597777	0.6269185347990278
215.702222	0.6466496702463356
215.806666	0.5430242609179236
215.911111	0.4837581911632912
216.015555	0.4498056523130922
216.12	0.4304767910471977
216.224444	0.4260903454188154
216.328888	0.4393651954653093
216.433333	0.4665812694466266
216.537777	0.48767881499358723
216.642222	0.5188673162253169
216.746666	0.562738109931493
216.851111	0.6018362495351146
216.955555	0.615619983823265
217.06	0.599636655566812
217.164444	0.5862316319139959
217.268888	0.5821067306668135
217.373333	0.5874968513844985
217.477777	0.5904956992591173
217.582222	0.5776481755061077
217.686666	0.5667967392599353
217.791111	0.5772035139358116
217.895555	0.5947121295506657
218.0	0.6119122757540434
218.104444	0.6205961109061517
218.208888	0.621679783864713
218.313333	0.6253956321205114
218.417777	0.6354608860780209
218.522222	0.6462416645800723
218.626666	0.650579537812263
218.731111	0.6527929037346737
218.835555	0.663415895405526
218.94	0.6741261673469392
219.044444	0.6927660873912804
219.148888	0.6998251905617783
219.253333	0.6900879627711778
219.357777	0.6765504470904333
219.462222	0.6637193840640381
219.566666	0.6565812085116058
219.671111	0.6576491196661147
219.775555	0.6476201042767153
219.88	0.6557258309311519
219.984444	0.6782115608528767
220.088888	0.7048569913121858
220.193333	0.7243751034925565
220.297777	0.7316368346911275
220.402222	0.7378191347135721
220.506666	0.7474196239130451
220.611111	0.7652070161087944
220.715555	0.809374650737061
220.82	0.8644334136105752
220.924444	0.8942526861248768
221.028888	0.9162818340606367
221.133333	0.912462685377885
221.237777	0.88540695989775
221.342222	0.8541446567370508
221.446666	0.820142329709062
221.551111	0.7863140432057296
221.655555	0.7598931153561304
221.76	0.7429344121545086
221.864444	0.7366254750689938
221.968888	0.7418716206107219
222.073333	0.7584622725768273
222.177777	0.7793344977384956
222.282222	0.7859150882537558
222.386666	0.762671544795317
222.491111	0.7198511347895021
222.595555	0.6841285544395224
222.7	0.675835000656871
222.804444	0.6935692515765218
222.908888	0.7203157872460988
223.013333	0.743150600140092
223.117777	0.7504278319731822
223.222222	0.7511713890077242
223.326666	0.7525748853749981
223.431111	0.7511565444231828
223.535555	0.7548779940640509
223.64	0.7703093068101453
223.744444	0.791949394840081
223.848888	0.8148256440120469
223.953333	0.8352689327130046
224.057777	0.8512146057882954
224.162222	0.8610771429573709
224.266666	0.86093164263255
224.371111	0.8283891928256883
224.475555	0.792003220781639
224.58	0.7482974228261132
224.684444	0.6843960815554566
224.788888	0.6244310541953837
224.893333	0.5738762473447412
224.997777	0.5312020524506276
225.102222	0.5058001040864202
225.206666	0.49865315352654804
225.311111	0.5045955395585915
225.415555	0.5138795623092969
225.52	0.5154399160672699
225.624444	0.5074096819958116
225.728888	0.49203621999517777
225.833333	0.47756825660354274
225.937777	0.46992078903740997
226.042222	0.46639232878364556
226.146666	0.4647687256036481
226.251111	0.4641927719047074
226.355555	0.4608608966231177
226.46	0.439289954037431
226.564444	0.43253289997684385
226.668888	0.4474019719933797
226.773333	0.46626204290267026
226.877777	0.4472560837678914
226.982222	0.4120621298929553
227.086666	0.41121889692960323
227.191111	0.42855669335028057
227.295555	0.45515597668612084
227.4	0.48670118229158976
227.504444	0.45875460484449027
227.608888	0.42303791371319244
227.713333	0.40546008524599364
227.817777	0.3957234935876003
227.922222	0.39131509258648933
228.026666	0.3951229708795164
228.131111	0.4028715896588577
228.235555	0.4034904354084866
228.34	0.39842808835439203
228.444444	0.4254106089850357
228.548888	0.46269184634113525
228.653333	0.4367608229562966
228.757777	0.42295895874297007
228.862222	0.4129603938652948
228.966666	0.3973342766936263
229.071111	0.387475301246193
229.175555	0.41084993703315553
229.28	0.4540017406274116
229.384444	0.4833568011659769
229.488888	0.5400138356250134
229.593333	0.6173723472305951
229.697777	0.5778856180811424
229.802222	0.5606891967095056
229.906666	0.584032463936085
230.011111	0.6069305844115984
230.115555	0.6354295065190676
230.22	0.6073616517048861
230.324444	0.5904614772591874
230.428888	0.6113659014734284
230.533333	0.6700989766422674
230.637777	0.7404695289253411
230.742222	0.7701816988143801
230.846666	0.7469389965363522
230.951111	0.7317393517494907
231.055555	0.7428104115051837
231.16	0.7513560853547356
231.264444	0.744202678326499
231.368888	0.730374225616202
231.473333	0.723367169965937
231.577777	0.7311426637379848
231.682222	0.7377230912864543
231.786666	0.710925216879619
231.891111	0.6734093761859491
231.995555	0.6435431043052882
232.1	0.6267429898593755
232.204444	0.63015096601108
232.308888	0.6340020258222367
232.413333	0.6384045799161657
232.517777	0.6521418658700988
232.622222	0.6638721234770832
232.726666	0.6812630491536054
232.831111	0.7048872876188024
232.935555	0.7296781382813189
233.04	0.7489378725592095
233.144444	0.7567620796892186
233.248888	0.763284137673033
233.353333	0.7540642814823677
233.457777	0.7311161270686444
233.562222	0.7063167048301733
233.666666	0.6823676994775808
233.771111	0.6631851449890547
233.875555	0.6451362750744445
233.98	0.6440880787100939
234.084444	0.6699151348149847
234.188888	0.7054234355443327
234.293333	0.738609312609663
234.397777	0.7711568929301514
234.502222	0.7925060744349464
234.606666	0.7964528756938771
234.711111	0.7839655361063476
234.815555	0.7570579393040853
234.92	0.7374278904091451
235.024444	0.7397408864541345
235.128888	0.8009501998424384
235.233333	0.8455593084161173
235.337777	0.8374453835957711
235.442222	0.7943355877397681
235.546666	0.7031343237145661
235.651111	0.6292437601476562
235.755555	0.6090199321418608
235.86	0.6214602861441155
235.964444	0.6487596946188935
236.068888	0.679675261107574
236.173333	0.6944067825807705
236.277777	0.6816296623182057
236.382222	0.672950950801875
236.486666	0.6822513432897384
236.591111	0.7026462437948164
236.695555	0.7290933025561626
236.8	0.76267610694898
236.904444	0.7957100925234672
237.008888	0.818432489239413
237.113333	0.830553808618166
237.217777	0.8197442983544808
237.322222	0.7733593250622715
237.426666	0.7326875050700735
237.531111	0.710985910564198
237.635555	0.6900754129356013
237.74	0.6681237862434656
237.844444	0.6569612098995747
237.948888	0.6588745816814093
238.053333	0.6691123977809562
238.157777	0.6797744543178914
238.262222	0.6690740189696918
238.366666	0.6429006174967276
238.471111	0.6153488459418709
238.575555	0.5928190840185896
238.68	0.5879543327795832
238.784444	0.5861963500767984
238.888888	0.5529575930583153
238.993333	0.5348520333524115
239.097777	0.526189489366035
239.202222	0.5237965626719103
239.306666	0.5201173384128381
239.411111	0.511895618142763
239.515555	0.5017303551152439
239.62	0.4919833920323995
239.724444	0.4837523896182171
239.828888	0.4813503070173757
239.933333	0.4895322471123139
240.037777	0.5140257121864061
240.142222	0.5534707950088449
240.246666	0.5762027842146519
240.351111	0.5785734637070757
240.455555	0.5795786458319501
240.56	0.5770473341548892
240.664444	0.569252757615222
240.768888	0.5609898927396926
240.873333	0.5530988320470409
240.977777	0.5447118773582459
