-3.0539325842696634, -8.51639456204606
-3.121348314606742, -8.541070209199823
-3.795505617977529, -8.738102923831397
-3.997752808988764, -9.334229312806503
-4.119101123595506, -9.681960394810352
-4.200000000000001, -9.830908187969456
-4.307865168539326, -10.004643367061888
-4.442696629213483, -10.178304053634612
-4.685393258426966, -10.376528648581536
-4.7797752808988765, -10.425991681668629
-5.359550561797754, -10.74759451238438
-5.453932584269664, -10.821919423924513
-5.710112359550562, -10.945521137252465
-6.276404494382023, -11.21743745732199
-6.842696629213483, -11.489353777391518
-7.368539325842696, -11.736519957787571
-7.867415730337078, -11.983760630703332
-8.258426966292134, -12.156713638338815
-8.676404494382023, -12.329592153454588
-8.986516853932585, -12.32873548947793
-9.067415730337078, -10.985970575454713
-9.148314606741573, -9.792376932149729
-9.175280898876405, -9.444236141287478
-9.431460674157304, -9.269495313178968
-9.75505617977528, -9.11943013222422
-9.997752808988764, -8.994450307281642
-10.294382022471911, -8.919045254205724
-10.456179775280898, -8.893736420634427
-10.698876404494381, -8.868204109504003
-11.049438202247192, -8.892097585200819
-11.453932584269662, -8.915842075858215
-11.898876404494382, -8.939474827736047
-12.773033707865168, -8.93761251474331
-12.773033707865168, -7.5453473213731455
-12.773033707865168, -5.8796014650195545
-12.786516853932583, -5.208293500527656
-9.37752808988764, -4.968539325842697
-6.7078651685393265, -5.42342789744863
-4.402247191011236, -5.8773108200384865
