% Model:              dipoleMoveInBox_1.10.23.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 12 2023, 11:00
% Table:              Table 3 - port voltage
% boxX (m)               boxY (m)                 boxZ (m)                 boxTheta                 boxPhi                   freq (MHz)               abs(emw.Vport_1) (V)
-0.15                    -0.2                     0.1                      80                       50                       119.5140562248996        0.059689362976914156
-0.15                    -0.2                     0.1                      80                       50                       119.56626506024097       0.05968936297691416
-0.15                    -0.2                     0.1                      80                       50                       119.61847389558233       0.05968936297691416
-0.15                    -0.2                     0.1                      80                       50                       119.67068273092369       0.05968936297691415
-0.15                    -0.2                     0.1                      80                       50                       119.72289156626506       0.05969362239913789
-0.15                    -0.2                     0.1                      80                       50                       119.77510040160642       0.054700306213791364
-0.15                    -0.2                     0.1                      80                       50                       119.8273092369478        0.05470030621379136
-0.15                    -0.2                     0.1                      80                       50                       119.87951807228914       0.05470030621379137
-0.15                    -0.2                     0.1                      80                       50                       119.93172690763052       0.05470030621379136
-0.15                    -0.2                     0.1                      80                       50                       119.98393574297188       0.05470030621379136
-0.15                    -0.2                     0.1                      80                       50                       120.03614457831326       0.054700306213791364
-0.15                    -0.2                     0.1                      80                       50                       120.0883534136546        0.054700306213791364
-0.15                    -0.2                     0.1                      80                       50                       120.14056224899599       0.05470030621379136
-0.15                    -0.2                     0.1                      80                       50                       120.19277108433735       0.05362653809047051
-0.15                    -0.2                     0.1                      80                       50                       120.24497991967871       0.047496547685169185
-0.15                    -0.2                     0.1                      80                       50                       120.29718875502006       0.047496547685169185
-0.15                    -0.2                     0.1                      80                       50                       120.34939759036143       0.047496547685169185
-0.15                    -0.2                     0.1                      80                       50                       120.40160642570281       0.047496547685169185
-0.15                    -0.2                     0.1                      80                       50                       120.45381526104417       0.04749654768516917
-0.15                    -0.2                     0.1                      80                       50                       120.50602409638553       0.047496547685169185
-0.15                    -0.2                     0.1                      80                       50                       120.55823293172689       0.04749654768516917
-0.15                    -0.2                     0.1                      80                       50                       120.61044176706827       0.04749654768516917
-0.15                    -0.2                     0.1                      80                       50                       120.66265060240964       0.04031575423968792
-0.15                    -0.2                     0.1                      80                       50                       120.71485943775099       0.04031575423968792
-0.15                    -0.2                     0.1                      80                       50                       120.76706827309235       0.04031575423968792
-0.15                    -0.2                     0.1                      80                       50                       120.81927710843374       0.04031575423968792
-0.15                    -0.2                     0.1                      80                       50                       120.8714859437751        0.040315754239687925
-0.15                    -0.2                     0.1                      80                       50                       120.92369477911646       0.04031575423968792
-0.15                    -0.2                     0.1                      80                       50                       120.97590361445782       0.04031575423968791
-0.15                    -0.2                     0.1                      80                       50                       121.0281124497992        0.033163980318449394
-0.15                    -0.2                     0.1                      80                       50                       121.08032128514056       0.033163980318449394
-0.15                    -0.2                     0.1                      80                       50                       121.13253012048193       0.033163980318449394
-0.15                    -0.2                     0.1                      80                       50                       121.18473895582328       0.033163980318449394
-0.15                    -0.2                     0.1                      80                       50                       121.23694779116465       0.033163980318449394
-0.15                    -0.2                     0.1                      80                       50                       121.28915662650603       0.033163980318449394
-0.15                    -0.2                     0.1                      80                       50                       121.34136546184739       0.027079268526935943
-0.15                    -0.2                     0.1                      80                       50                       121.39357429718874       0.027079268526935943
-0.15                    -0.2                     0.1                      80                       50                       121.44578313253012       0.027079268526935946
-0.15                    -0.2                     0.1                      80                       50                       121.49799196787149       0.02707926852693595
-0.15                    -0.2                     0.1                      80                       50                       121.55020080321285       0.02389376287324417
-0.15                    -0.2                     0.1                      80                       50                       121.6024096385542        0.02058787116909824
-0.15                    -0.2                     0.1                      80                       50                       121.65461847389557       0.014823961463704991
-0.15                    -0.2                     0.1                      80                       50                       121.70682730923694       0.014823961463704993
-0.15                    -0.2                     0.1                      80                       50                       121.75903614457832       0.014823961463704993
-0.15                    -0.2                     0.1                      80                       50                       121.81124497991966       0.01482396146370499
-0.15                    -0.2                     0.1                      80                       50                       121.86345381526102       0.014823961463704991
-0.15                    -0.2                     0.1                      80                       50                       121.91566265060241       0.016519560597856954
-0.15                    -0.2                     0.1                      80                       50                       121.96787148594377       0.016519560597856954
-0.15                    -0.2                     0.1                      80                       50                       122.02008032128512       0.007020945333129179
-0.15                    -0.2                     0.1                      80                       50                       122.0722891566265        0.0070209453331291785
-0.15                    -0.2                     0.1                      80                       50                       122.12449799196787       0.007020945333129179
-0.15                    -0.2                     0.1                      80                       50                       122.17670682730923       0.007020945333129179
-0.15                    -0.2                     0.1                      80                       50                       122.22891566265059       0.004070789917119554
-0.15                    -0.2                     0.1                      80                       50                       122.28112449799195       0.0015471311445367333
-0.15                    -0.2                     0.1                      80                       50                       122.33333333333333       0.010439585919705329
-0.15                    -0.2                     0.1                      80                       50                       122.3855421686747        0.010439585919705329
-0.15                    -0.2                     0.1                      80                       50                       122.43775100401606       0.010439585919705329
-0.15                    -0.2                     0.1                      80                       50                       122.48995983935741       0.010439585919705327
-0.15                    -0.2                     0.1                      80                       50                       122.5421686746988        0.021375336687768625
-0.15                    -0.2                     0.1                      80                       50                       122.59437751004016       0.021375336687768625
-0.15                    -0.2                     0.1                      80                       50                       122.64658634538152       0.021375336687768625
-0.15                    -0.2                     0.1                      80                       50                       122.69879518072288       0.021375336687768625
-0.15                    -0.2                     0.1                      80                       50                       122.75100401606426       0.0302880013594384
-0.15                    -0.2                     0.1                      80                       50                       122.80321285140562       0.0302880013594384
-0.15                    -0.2                     0.1                      80                       50                       122.855421686747         0.04225997885703418
-0.15                    -0.2                     0.1                      80                       50                       122.90763052208834       0.04225997885703418
-0.15                    -0.2                     0.1                      80                       50                       122.9598393574297        0.04225997885703418
-0.15                    -0.2                     0.1                      80                       50                       123.01204819277109       0.051795580360678294
-0.15                    -0.2                     0.1                      80                       50                       123.06425702811245       0.051795580360678294
-0.15                    -0.2                     0.1                      80                       50                       123.1164658634538        0.06064889779497528
-0.15                    -0.2                     0.1                      80                       50                       123.16867469879517       0.06619009803056226
-0.15                    -0.2                     0.1                      80                       50                       123.22088353413655       0.06619009803056226
-0.15                    -0.2                     0.1                      80                       50                       123.27309236947791       0.07151545713001374
-0.15                    -0.2                     0.1                      80                       50                       123.32530120481927       0.0940030717610069
-0.15                    -0.2                     0.1                      80                       50                       123.37751004016063       0.0940030717610069
-0.15                    -0.2                     0.1                      80                       50                       123.429718875502         0.0940030717610069
-0.15                    -0.2                     0.1                      80                       50                       123.48192771084338       0.0940030717610069
-0.15                    -0.2                     0.1                      80                       50                       123.53413654618473       0.1303460651673227
-0.15                    -0.2                     0.1                      80                       50                       123.58634538152609       0.1303460651673227
-0.15                    -0.2                     0.1                      80                       50                       123.63855421686748       0.1303460651673227
-0.15                    -0.2                     0.1                      80                       50                       123.69076305220884       0.16842753031747076
-0.15                    -0.2                     0.1                      80                       50                       123.7429718875502        0.1684275303174708
-0.15                    -0.2                     0.1                      80                       50                       123.79518072289154       0.1684275303174708
-0.15                    -0.2                     0.1                      80                       50                       123.84738955823293       0.21338210859753712
-0.15                    -0.2                     0.1                      80                       50                       123.8995983935743        0.21338210859753712
-0.15                    -0.2                     0.1                      80                       50                       123.95180722891567       0.2531894790376914
-0.15                    -0.2                     0.1                      80                       50                       124.00401606425702       0.2531894790376914
-0.15                    -0.2                     0.1                      80                       50                       124.05622489959839       0.2895335162245034
-0.15                    -0.2                     0.1                      80                       50                       124.10843373493975       0.2895335162245034
-0.15                    -0.2                     0.1                      80                       50                       124.16064257028113       0.3238938158752563
-0.15                    -0.2                     0.1                      80                       50                       124.21285140562247       0.3238938158752563
-0.15                    -0.2                     0.1                      80                       50                       124.26506024096386       0.3497818215561325
-0.15                    -0.2                     0.1                      80                       50                       124.31726907630522       0.3719652958073287
-0.15                    -0.2                     0.1                      80                       50                       124.36947791164658       0.3719652958073287
-0.15                    -0.2                     0.1                      80                       50                       124.42168674698793       0.3647063852140996
-0.15                    -0.2                     0.1                      80                       50                       124.4738955823293        0.36816917446339226
-0.15                    -0.2                     0.1                      80                       50                       124.52610441767068       0.36816917446339226
-0.15                    -0.2                     0.1                      80                       50                       124.57831325301204       0.3453537947155943
-0.15                    -0.2                     0.1                      80                       50                       124.6305220883534        0.34535379471559424
-0.15                    -0.2                     0.1                      80                       50                       124.68273092369476       0.32506326947714964
-0.15                    -0.2                     0.1                      80                       50                       124.73493975903614       0.3250632694771497
-0.15                    -0.2                     0.1                      80                       50                       124.78714859437751       0.29792716698224536
-0.15                    -0.2                     0.1                      80                       50                       124.83935742971886       0.2979271669822453
-0.15                    -0.2                     0.1                      80                       50                       124.89156626506022       0.29792716698224536
-0.15                    -0.2                     0.1                      80                       50                       124.94377510040161       0.26800517181463773
-0.15                    -0.2                     0.1                      80                       50                       124.99598393574297       0.2680051718146377
-0.15                    -0.2                     0.1                      80                       50                       125.04819277108432       0.267768308027979
-0.15                    -0.2                     0.1                      80                       50                       125.10040160642569       0.23820417511067413
-0.15                    -0.2                     0.1                      80                       50                       125.15261044176707       0.23820417511067413
-0.15                    -0.2                     0.1                      80                       50                       125.20481927710843       0.23820417511067413
-0.15                    -0.2                     0.1                      80                       50                       125.25702811244979       0.23204141377975673
-0.15                    -0.2                     0.1                      80                       50                       125.30923694779115       0.20873871508265662
-0.15                    -0.2                     0.1                      80                       50                       125.36144578313252       0.20873871508265665
-0.15                    -0.2                     0.1                      80                       50                       125.4136546184739        0.20873871508265665
-0.15                    -0.2                     0.1                      80                       50                       125.46586345381526       0.20873871508265662
-0.15                    -0.2                     0.1                      80                       50                       125.5180722891566        0.18562231549683575
-0.15                    -0.2                     0.1                      80                       50                       125.570281124498         0.18562231549683575
-0.15                    -0.2                     0.1                      80                       50                       125.62248995983936       0.18562231549683578
-0.15                    -0.2                     0.1                      80                       50                       125.67469879518072       0.1856223154968358
-0.15                    -0.2                     0.1                      80                       50                       125.72690763052208       0.17732871685653248
-0.15                    -0.2                     0.1                      80                       50                       125.77911646586344       0.1700726387578041
-0.15                    -0.2                     0.1                      80                       50                       125.83132530120481       0.16110387719563204
-0.15                    -0.2                     0.1                      80                       50                       125.88353413654619       0.16110387719563207
-0.15                    -0.2                     0.1                      80                       50                       125.93574297188754       0.1524379438459208
-0.15                    -0.2                     0.1                      80                       50                       125.9879518072289        0.1524379438459208
-0.15                    -0.2                     0.1                      80                       50                       126.04016064257029       0.14726349837215422
-0.15                    -0.2                     0.1                      80                       50                       126.09236947791165       0.14685417371898904
-0.15                    -0.2                     0.1                      80                       50                       126.14457831325299       0.13804133682612232
-0.15                    -0.2                     0.1                      80                       50                       126.19678714859437       0.13804133682612232
-0.15                    -0.2                     0.1                      80                       50                       126.24899598393574       0.13804133682612232
-0.15                    -0.2                     0.1                      80                       50                       126.3012048192771        0.13804133682612227
-0.15                    -0.2                     0.1                      80                       50                       126.35341365461846       0.13804133682612227
-0.15                    -0.2                     0.1                      80                       50                       126.40562248995982       0.13299063770610794
-0.15                    -0.2                     0.1                      80                       50                       126.4578313253012        0.12205134751063612
-0.15                    -0.2                     0.1                      80                       50                       126.51004016064257       0.12205134751063612
-0.15                    -0.2                     0.1                      80                       50                       126.56224899598392       0.12205134751063612
-0.15                    -0.2                     0.1                      80                       50                       126.61445783132528       0.12205134751063612
-0.15                    -0.2                     0.1                      80                       50                       126.66666666666667       0.12205134751063612
-0.15                    -0.2                     0.1                      80                       50                       126.71887550200803       0.11095765336506358
-0.15                    -0.2                     0.1                      80                       50                       126.7710843373494        0.11095765336506358
-0.15                    -0.2                     0.1                      80                       50                       126.82329317269075       0.11095765336506358
-0.15                    -0.2                     0.1                      80                       50                       126.87550200803213       0.11095765336506358
-0.15                    -0.2                     0.1                      80                       50                       126.92771084337349       0.10744563209840602
-0.15                    -0.2                     0.1                      80                       50                       126.97991967871486       0.10119077124266625
-0.15                    -0.2                     0.1                      80                       50                       127.03212851405621       0.10119077124266626
-0.15                    -0.2                     0.1                      80                       50                       127.08433734939759       0.096406001274598
-0.15                    -0.2                     0.1                      80                       50                       127.13654618473896       0.096406001274598
-0.15                    -0.2                     0.1                      80                       50                       127.18875502008032       0.09640600127459799
-0.15                    -0.2                     0.1                      80                       50                       127.24096385542167       0.08620912541395608
-0.15                    -0.2                     0.1                      80                       50                       127.29317269076304       0.08620912541395608
-0.15                    -0.2                     0.1                      80                       50                       127.34538152610442       0.08620912541395605
-0.15                    -0.2                     0.1                      80                       50                       127.39759036144578       0.08620912541395606
-0.15                    -0.2                     0.1                      80                       50                       127.44979919678714       0.08620912541395606
-0.15                    -0.2                     0.1                      80                       50                       127.5020080321285        0.07775810120573971
-0.15                    -0.2                     0.1                      80                       50                       127.55421686746988       0.07775810120573971
-0.15                    -0.2                     0.1                      80                       50                       127.60642570281124       0.07775810120573971
-0.15                    -0.2                     0.1                      80                       50                       127.6586345381526        0.06842302692877782
-0.15                    -0.2                     0.1                      80                       50                       127.71084337349396       0.06842302692877782
-0.15                    -0.2                     0.1                      80                       50                       127.76305220883535       0.06842302692877782
-0.15                    -0.2                     0.1                      80                       50                       127.81526104417671       0.06842302692877782
-0.15                    -0.2                     0.1                      80                       50                       127.86746987951805       0.05879589188876602
-0.15                    -0.2                     0.1                      80                       50                       127.91967871485942       0.05879589188876601
-0.15                    -0.2                     0.1                      80                       50                       127.9718875502008        0.05879589188876601
-0.15                    -0.2                     0.1                      80                       50                       128.02409638554218       0.05879589188876601
-0.15                    -0.2                     0.1                      80                       50                       128.07630522088354       0.048090680630236235
-0.15                    -0.2                     0.1                      80                       50                       128.1285140562249        0.04809068063023624
-0.15                    -0.2                     0.1                      80                       50                       128.18072289156626       0.04809068063023625
-0.15                    -0.2                     0.1                      80                       50                       128.23293172690762       0.03678622224329589
-0.15                    -0.2                     0.1                      80                       50                       128.28514056224898       0.03678622224329589
-0.15                    -0.2                     0.1                      80                       50                       128.33734939759037       0.03678622224329589
-0.15                    -0.2                     0.1                      80                       50                       128.38955823293173       0.025945216079110198
-0.15                    -0.2                     0.1                      80                       50                       128.4417670682731        0.0259452160791102
-0.15                    -0.2                     0.1                      80                       50                       128.49397590361446       0.014791852625226119
-0.15                    -0.2                     0.1                      80                       50                       128.54618473895582       0.014791852625226119
-0.15                    -0.2                     0.1                      80                       50                       128.59839357429718       0.01479185262522612
-0.15                    -0.2                     0.1                      80                       50                       128.65060240963857       0.008856811645179052
-0.15                    -0.2                     0.1                      80                       50                       128.70281124497993       0.0036796943656926687
-0.15                    -0.2                     0.1                      80                       50                       128.7550200803213        0.0036796943656926687
-0.15                    -0.2                     0.1                      80                       50                       128.80722891566265       0.016438316387526214
-0.15                    -0.2                     0.1                      80                       50                       128.859437751004         0.016438316387526214
-0.15                    -0.2                     0.1                      80                       50                       128.91164658634537       0.016438316387526217
-0.15                    -0.2                     0.1                      80                       50                       128.96385542168676       0.03537402624028235
-0.15                    -0.2                     0.1                      80                       50                       129.01606425702812       0.035374026240282345
-0.15                    -0.2                     0.1                      80                       50                       129.06827309236948       0.05585536970098418
-0.15                    -0.2                     0.1                      80                       50                       129.12048192771084       0.05585536970098418
-0.15                    -0.2                     0.1                      80                       50                       129.1726907630522        0.07652076462018066
-0.15                    -0.2                     0.1                      80                       50                       129.22489959839356       0.07652076462018069
-0.15                    -0.2                     0.1                      80                       50                       129.27710843373495       0.09850591685837083
-0.15                    -0.2                     0.1                      80                       50                       129.3293172690763        0.12343861440012723
-0.15                    -0.2                     0.1                      80                       50                       129.38152610441767       0.12343861440012723
-0.15                    -0.2                     0.1                      80                       50                       129.43373493975903       0.13946399319423408
-0.15                    -0.2                     0.1                      80                       50                       129.4859437751004        0.17625129727044328
-0.15                    -0.2                     0.1                      80                       50                       129.53815261044176       0.1762512972704433
-0.15                    -0.2                     0.1                      80                       50                       129.59036144578312       0.22614884899661133
-0.15                    -0.2                     0.1                      80                       50                       129.6425702811245        0.22614884899661133
-0.15                    -0.2                     0.1                      80                       50                       129.69477911646587       0.28928451826653084
-0.15                    -0.2                     0.1                      80                       50                       129.74698795180723       0.29837401669891395
-0.15                    -0.2                     0.1                      80                       50                       129.7991967871486        0.364647649449945
-0.15                    -0.2                     0.1                      80                       50                       129.85140562248995       0.41519256343725036
-0.15                    -0.2                     0.1                      80                       50                       129.90361445783134       0.45452841221274143
-0.15                    -0.2                     0.1                      80                       50                       129.9558232931727        0.4885203750364805
-0.15                    -0.2                     0.1                      80                       50                       130.00803212851406       0.5175675417682786
-0.15                    -0.2                     0.1                      80                       50                       130.06024096385542       0.5526534047045802
-0.15                    -0.2                     0.1                      80                       50                       130.11244979919678       0.5556519442869572
-0.15                    -0.2                     0.1                      80                       50                       130.16465863453814       0.5591264618673794
-0.15                    -0.2                     0.1                      80                       50                       130.2168674698795        0.5543091140690883
-0.15                    -0.2                     0.1                      80                       50                       130.2690763052209        0.5299913457629023
-0.15                    -0.2                     0.1                      80                       50                       130.32128514056225       0.523392128489876
-0.15                    -0.2                     0.1                      80                       50                       130.3734939759036        0.48707740027601754
-0.15                    -0.2                     0.1                      80                       50                       130.42570281124497       0.4869381231302406
-0.15                    -0.2                     0.1                      80                       50                       130.47791164658634       0.4441866002642169
-0.15                    -0.2                     0.1                      80                       50                       130.53012048192772       0.44418660026421697
-0.15                    -0.2                     0.1                      80                       50                       130.58232931726909       0.4062761320232925
-0.15                    -0.2                     0.1                      80                       50                       130.63453815261045       0.4062761320232925
-0.15                    -0.2                     0.1                      80                       50                       130.6867469879518        0.37480002633172316
-0.15                    -0.2                     0.1                      80                       50                       130.73895582329317       0.37480002633172316
-0.15                    -0.2                     0.1                      80                       50                       130.79116465863453       0.3487483750962841
-0.15                    -0.2                     0.1                      80                       50                       130.8433734939759        0.3487483750962841
-0.15                    -0.2                     0.1                      80                       50                       130.89558232931728       0.3272065999157865
-0.15                    -0.2                     0.1                      80                       50                       130.94779116465864       0.3272065999157865
-0.15                    -0.2                     0.1                      80                       50                       131                      0.3095765545999072
-0.15                    -0.2                     0.7                      50                       26                       118                      0.311351918691134
-0.15                    -0.2                     0.7                      50                       26                       118.05220883534136       0.311351918691134
-0.15                    -0.2                     0.7                      50                       26                       118.10441767068274       0.31135191869113393
-0.15                    -0.2                     0.7                      50                       26                       118.15662650602408       0.311351918691134
-0.15                    -0.2                     0.7                      50                       26                       118.20883534136546       0.311351918691134
-0.15                    -0.2                     0.7                      50                       26                       118.26104417670683       0.31135191869113393
-0.15                    -0.2                     0.7                      50                       26                       118.3132530120482        0.31135191869113393
-0.15                    -0.2                     0.7                      50                       26                       118.36546184738954       0.31135191869113393
-0.15                    -0.2                     0.7                      50                       26                       118.41767068273093       0.31135191869113393
-0.15                    -0.2                     0.7                      50                       26                       118.46987951807229       0.29890280637529
-0.15                    -0.2                     0.7                      50                       26                       118.52208835341365       0.29890280637529
-0.15                    -0.2                     0.7                      50                       26                       118.57429718875501       0.26109427935542695
-0.15                    -0.2                     0.7                      50                       26                       118.62650602409639       0.26109427935542695
-0.15                    -0.2                     0.7                      50                       26                       118.67871485943775       0.26109427935542695
-0.15                    -0.2                     0.7                      50                       26                       118.73092369477912       0.26109427935542695
