Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S22_Magnitude,S22_Phase,
52195555,-0.01358404218,-63.87040419,-47.56059147,-23.06290755,-2.690499097,122.1528339,
52253333,-0.01195392661,-63.9436272,-47.48538345,-23.28634878,-2.677505869,120.8345514,
52311111,-0.0108111456,-64.01273217,-47.39470882,-25.46775982,-2.662494776,119.4911687,
52368888,-0.009026182343,-64.10068619,-47.29235237,-26.79324086,-2.646265926,118.1580499,
52426666,-0.005842507896,-64.19226229,-47.25142845,-28.25143194,-2.629358607,116.8011466,
52484444,-0.003939397509,-64.28651511,-47.17902774,-30.27897596,-2.609944537,115.4402656,
52542222,-0.0002952571301,-64.35806588,-47.24915922,-31.400999,-2.591696136,114.0580557,
52600000,0.0005019750157,-64.42709642,-47.08435065,-32.34649528,-2.574482196,112.6822146,
52657777,-0.0008423433848,-64.48592533,-46.97224754,-32.41065546,-2.556933219,111.3307765,
52715555,-0.001457343044,-64.54055976,-46.97939146,-34.49946672,-2.539078444,109.953425,
52773333,-0.0008851593941,-64.5950706,-46.79104462,-35.330993,-2.521930895,108.5994723,
52831111,-0.0011962786,-64.63964127,-46.81932652,-37.80622718,-2.503588657,107.2208403,
52888888,0.0001552994047,-64.70653723,-46.81504636,-39.66741089,-2.484279749,105.8329974,
52946666,0.001817993235,-64.78076803,-46.67874945,-40.46747677,-2.465080391,104.4418342,
53004444,0.003171663224,-64.85462418,-46.71744391,-41.77715499,-2.445561755,103.036244,
53062222,0.006088804605,-64.95214975,-46.70340269,-43.18575773,-2.424665946,101.6326172,
53120000,0.008826095936,-65.04233238,-46.64155862,-44.4123908,-2.402849171,100.2239467,
53177777,0.01129482578,-65.11087451,-46.53767105,-46.17189484,-2.382036351,98.81358133,
53235555,0.01228223068,-65.19253348,-46.54169722,-47.93768847,-2.359518103,97.36033198,
53293333,0.01275731927,-65.24249325,-46.47306209,-49.15664041,-2.338073046,95.95155715,
53351111,0.01217532418,-65.30441492,-46.44197938,-50.22792941,-2.313864632,94.5148698,
53408888,0.01193297632,-65.36931044,-46.38308812,-51.80203511,-2.291326715,93.07448807,
53466666,0.01179693944,-65.43532805,-46.31758727,-52.86675886,-2.267111934,91.61388564,
53524444,0.01223399716,-65.48333072,-46.26932366,-54.33903103,-2.240607416,90.12628891,
53582222,0.01222207041,-65.56472327,-46.28143029,-55.52006974,-2.213885518,88.62035029,
53640000,0.01225871535,-65.62649384,-46.22450857,-56.54713594,-2.188694631,87.11695593,
53697777,0.01248848326,-65.69886064,-46.20396232,-58.47520676,-2.167356117,85.63624941,
53755555,0.01325751734,-65.77081512,-46.17097002,-59.68724789,-2.145557996,84.17304,
53813333,0.01217975948,-65.8429591,-46.09359624,-61.41738205,-2.122925753,82.67469698,
53871111,0.0122381884,-65.89593097,-46.0372632,-62.95168512,-2.099790295,81.17146497,
53928888,0.01216430367,-65.97687309,-46.04435701,-63.92405674,-2.073790729,79.6745637,
53986666,0.01290826325,-66.03306489,-45.97662733,-64.55756011,-2.049201309,78.16370831,
54044444,0.01393902772,-66.10250699,-45.94489046,-66.03961008,-2.025440121,76.64644233,
54102222,0.01545017052,-66.17302111,-45.94120055,-67.56023506,-1.999367798,75.10223276,
54160000,0.0175593163,-66.26490768,-45.95123987,-68.58842301,-1.972736395,73.54312388,
54217777,0.01989795,-66.35537804,-45.97517756,-70.55868915,-1.94561702,71.96181409,
54275555,0.01742406739,-66.39179478,-45.8516129,-71.88995071,-1.923550766,70.42931036,
54333333,0.01534327244,-66.44604726,-45.72722807,-73.38179019,-1.898818313,68.88276671,
54391111,0.01525221995,-66.51307498,-45.70881556,-74.45446158,-1.87327896,67.30819874,
54448888,0.01407477272,-66.56770088,-45.65503641,-75.59838789,-1.849503042,65.73417747,
54506666,0.01460765047,-66.63117919,-45.64905523,-77.19411265,-1.825426706,64.1689855,
54564444,0.01484872824,-66.69401894,-45.64034486,-78.22214797,-1.801846258,62.58695047,
54622222,0.01564006419,-66.76056125,-45.62515803,-79.19758593,-1.777957116,61.01104293,
54680000,0.01574599908,-66.82309461,-45.60200209,-80.41209087,-1.755023074,59.41880903,
54737777,0.01520685169,-66.8852838,-45.48272915,-82.29131668,-1.731482886,57.82276268,
54795555,0.01466980644,-66.95382435,-45.49312768,-83.65133645,-1.709541032,56.21355946,
54853333,0.01374671469,-67.01904798,-45.47672876,-84.85096669,-1.684429092,54.60181895,
54911111,0.01481219995,-67.08104035,-45.45961547,-86.15739715,-1.661881818,52.97468081,
54968888,0.01525711112,-67.14207844,-45.46888425,-87.57025878,-1.638120741,51.35720399,
55026666,0.01561342364,-67.20873112,-45.36943507,-88.76231793,-1.613870442,49.72740468,
55084444,0.01603333449,-67.27354684,-45.39439073,-90.07241193,-1.589620954,48.10656444,
55142222,0.01597377698,-67.34699824,-45.32572723,-91.38543649,-1.565473426,46.43488117,
55200000,0.01320963515,-67.4375758,-45.39450453,-92.30274713,-1.545181491,44.76722978,
55257777,0.01643854684,-67.5027799,-45.27654247,-93.83494032,-1.516584252,43.12853694,
55315555,0.01858525898,-67.57208776,-45.28206481,-94.96779167,-1.493023534,41.44627947,
55373333,0.01984916711,-67.65399822,-45.18397457,-96.45369264,-1.469340071,39.75603549,
55431111,0.02241730626,-67.76072633,-45.23061545,-98.13430328,-1.446444732,38.04841477,
55488888,0.02452087774,-67.83978039,-45.13552381,-98.98973266,-1.42549917,36.37091613,
55546666,0.02167583841,-67.8832252,-45.1619296,-100.1713436,-1.402004302,34.66729603,
55604444,0.02011166323,-67.93217014,-45.0938718,-101.5829128,-1.379207991,32.96534642,
55662222,0.0202311219,-67.98531993,-45.10293199,-102.5683019,-1.354139602,31.23346304,
55720000,0.01800866575,-68.0492423,-45.08839999,-104.4124001,-1.330083755,29.50651507,
55777777,0.01872891802,-68.11459725,-45.05303655,-105.429618,-1.30541514,27.7553151,
55835555,0.01818962914,-68.16679982,-44.99191684,-106.3533383,-1.281300563,25.99218536,
55893333,0.01785204338,-68.24531909,-45.00833064,-107.9203236,-1.257261904,24.22980348,
55951111,0.01815948786,-68.3017093,-44.97792392,-108.9735739,-1.234939117,22.47592861,
56008888,0.01919846228,-68.38313269,-44.93851477,-110.3336983,-1.21337094,20.69914621,
56066666,0.01912548449,-68.44438809,-44.93440762,-111.9112307,-1.191051079,18.93090473,
56124444,0.01923884002,-68.51792022,-44.90910192,-113.3640488,-1.171087895,17.15553759,
56182222,0.01899428701,-68.5886324,-44.87879853,-114.7699479,-1.150270321,15.35568421,
56240000,0.0197342976,-68.65711142,-44.77528742,-115.6361856,-1.130146993,13.55285272,
56297777,0.01906981727,-68.72467965,-44.86623952,-116.936366,-1.111821053,11.76130878,
56355555,0.0211972717,-68.79707161,-44.83116858,-118.8122586,-1.091423221,9.953639291,
56413333,0.02072237727,-68.88209647,-44.82713929,-119.761097,-1.071883566,8.140979032,
56471111,0.02050369789,-68.93340777,-44.73241326,-120.9010589,-1.052235259,6.297540993,
56528888,0.02079276986,-69.01370958,-44.77216789,-122.5467684,-1.031555951,4.463103485,
56586666,0.02129814376,-69.07348421,-44.72297373,-123.6466722,-1.013803037,2.616516663,
56644444,0.02076513833,-69.15552873,-44.69560949,-124.6012171,-0.99696733,0.7804294696,
56702222,0.02098348861,-69.21109997,-44.69713616,-126.010654,-0.9789552447,-1.060342563,
56760000,0.0218563331,-69.28143518,-44.67770505,-127.5552624,-0.9623738446,-2.896882846,
56817777,0.02176694551,-69.36126535,-44.6477054,-128.7380342,-0.9452701801,-4.757405326,
56875555,0.02120512362,-69.42543592,-44.64739191,-130.095683,-0.9274382605,-6.642137429,
56933333,0.02190107827,-69.50223438,-44.60944438,-131.6879281,-0.9131867685,-8.533130758,
56991111,0.02256249602,-69.5669028,-44.58847971,-132.8935494,-0.8944850473,-10.42072709,
57048888,0.02256430916,-69.64577851,-44.54864192,-134.19085,-0.8781341158,-12.34372381,
57106666,0.02437432951,-69.71343866,-44.55166535,-135.4902502,-0.8639369064,-14.25793605,
57164444,0.0239929428,-69.79543147,-44.51085986,-136.9029909,-0.8509516924,-16.19489281,
57222222,0.02379326436,-69.86841144,-44.50166028,-138.1394181,-0.83612892,-18.13154716,
57280000,0.02314218606,-69.9321138,-44.46246855,-139.2967561,-0.8207115731,-20.10446823,
57337777,0.02364694316,-70.01161282,-44.43985175,-141.2111547,-0.803173169,-22.14776777,
57395555,0.02327724111,-70.0755784,-44.42770602,-142.4332975,-0.788856404,-24.1580355,
57453333,0.02495228506,-70.13779838,-44.42183744,-143.8683598,-0.7778943416,-26.09284522,
57511111,0.02493618012,-70.21073532,-44.38469449,-145.0412015,-0.769884229,-28.06418914,
57568888,0.02563002939,-70.27178358,-44.43314985,-146.6035222,-0.7602067364,-30.04921907,
57626666,0.02510487692,-70.33211017,-44.38660162,-147.9118161,-0.7495947694,-32.05803698,
57684444,0.02483584149,-70.41273615,-44.36009506,-149.6421378,-0.7399013059,-34.09849593,
57742222,0.02329630869,-70.48167096,-44.31372578,-150.5378698,-0.7323889019,-36.13832241,
57800000,0.01906821026,-70.583062,-44.3305985,-151.9271963,-0.7225184556,-38.1956908,
57857777,0.02075255419,-70.68844004,-44.2412594,-152.9806267,-0.7164307156,-40.27127176,
57915555,0.02472498803,-70.73125717,-44.26371055,-154.7778563,-0.7118702273,-42.36647377,
57973333,0.02059755396,-70.77674148,-44.28711786,-156.1155747,-0.7070121983,-44.46271806,
58031111,0.01789055505,-70.83476777,-44.22471679,-157.4316281,-0.7037746645,-46.59051401,
58088888,0.01522208601,-70.90835697,-44.25324404,-159.0018903,-0.702596676,-48.74265734,
58146666,0.01296380926,-70.98221348,-44.1895616,-160.5472195,-0.6996993653,-50.88811431,
58204444,0.01070906479,-71.03713597,-44.2066737,-162.0104868,-0.6995227793,-53.03865054,
58262222,0.00951714404,-71.12067752,-44.16212302,-163.4136138,-0.7005635565,-55.23986542,
58320000,0.008786763403,-71.19862733,-44.15949476,-164.86147,-0.7042737343,-57.43435212,
58377777,0.009389382103,-71.26362348,-44.12749929,-166.430418,-0.7075591067,-59.64602409,
58435555,0.008459667093,-71.34549007,-44.21289002,-167.8797788,-0.7122164579,-61.87253302,
58493333,0.009841901207,-71.42250792,-44.09324825,-169.2913103,-0.7174654171,-64.13173824,
58551111,0.009196822793,-71.49321408,-44.20835719,-169.7052687,-0.727931829,-66.38137374,
58608888,0.008318632418,-71.55407693,-44.20346748,-172.1527276,-0.7363221462,-68.65790497,
58666666,0.008541995686,-71.61706802,-44.13022111,-174.1183243,-0.7455179871,-70.96070372,
58724444,0.00869839055,-71.68657026,-44.14430381,-175.1400098,-0.7599521551,-73.29706418,
58782222,0.008289292115,-71.77039583,-44.17877933,-176.6309101,-0.775773176,-75.63585359,
58840000,0.008105577306,-71.84414851,-44.15233233,-178.299987,-0.7936401344,-77.98497349,
58897777,0.008163127033,-71.90791452,-44.18035843,-179.7328746,-0.8133261553,-80.35505904,
58955555,0.007196185213,-71.98290439,-44.2060406,178.4554154,-0.8369865669,-82.76658798,
59013333,0.005049821707,-72.04821612,-44.18243697,177.10785,-0.8617661869,-85.18299376,
59071111,0.004357051089,-72.11947521,-44.2363401,175.1760346,-0.8877402013,-87.63295087,
59128888,0.003247146162,-72.19139862,-44.23093933,173.3449876,-0.9182189794,-90.10358815,
59186666,0.0009541761297,-72.25514647,-44.23374756,171.8888571,-0.9510466836,-92.58830751,
59244444,-0.0001454524207,-72.32834882,-44.29146449,170.1313938,-0.9860830972,-95.09259729,
59302222,-0.002321223347,-72.39610965,-44.26150885,167.9148933,-1.02461114,-97.64687907,
59360000,-0.004051892021,-72.46337535,-44.31915562,166.0593909,-1.066289683,-100.2056976,
59417777,-0.004629199632,-72.52875032,-44.29908073,164.1839146,-1.110943635,-102.7980982,
59475555,-0.009685937027,-72.5623099,-44.33692733,162.3561972,-1.158506053,-105.3916691,
59533333,-0.01362871705,-72.63997194,-44.35644495,160.459431,-1.213061558,-108.0484047,
59591111,-0.01627158509,-72.72604226,-44.38836527,158.4112554,-1.269887421,-110.7279729,
59648888,-0.01672611079,-72.79762994,-44.18291926,156.5464179,-1.330242807,-113.4264764,
59706666,-0.01946462906,-72.86775233,-44.52479325,154.813148,-1.393119878,-116.1755016,
59764444,-0.0226599876,-72.93760091,-44.52685524,152.9846496,-1.461927154,-118.9407456,
59822222,-0.02390669022,-73.00797363,-44.59935919,150.8194179,-1.535000825,-121.7312053,
59880000,-0.0256660602,-73.08089135,-44.67505626,149.4704723,-1.613214825,-124.5539427,
59937777,-0.02660842732,-73.14396643,-44.79675229,147.2289226,-1.695402635,-127.3995728,
59995555,-0.02769219397,-73.22552869,-44.79724702,144.9041974,-1.784663146,-130.2900467,
60053333,-0.03035238443,-73.29918865,-44.87816766,142.5504969,-1.878980163,-133.2182367,
60111111,-0.03031639625,-73.36035706,-44.98152416,140.8360978,-1.977534396,-136.1834117,
60168888,-0.03200691792,-73.4323198,-45.05813442,138.7157456,-2.083348512,-139.1788664,
60226666,-0.03430469241,-73.5026125,-45.13283387,136.7567805,-2.196478022,-142.216457,
60284444,-0.03576408758,-73.56813399,-45.28786634,134.7273665,-2.315256784,-145.2765691,
60342222,-0.03868553512,-73.63303922,-45.37467621,132.5328146,-2.440153547,-148.3803113,
60400000,-0.1147190345,-74.58767825,-38.75225302,160.1277918,-2.472325033,-151.8556796,
60457777,-0.04093864599,-73.79162701,-45.63543282,128.1562122,-2.710179885,-154.7436459,
60515555,-0.0415409499,-73.84898612,-45.7735311,125.8196744,-2.856223162,-157.9911086,
60573333,-0.04417922631,-73.92307525,-45.924229,123.2676238,-3.009811569,-161.2548487,
60631111,-0.04581680579,-73.99539424,-46.04080431,120.9117255,-3.171466918,-164.5641505,
60688888,-0.04792447017,-74.07038984,-46.21798084,119.1674348,-3.341319069,-167.922928,
60746666,-0.05021003019,-74.12765507,-46.37680239,116.5497637,-3.518174026,-171.3373273,
60804444,-0.05220591683,-74.19991888,-46.56466513,114.5010164,-3.705086822,-174.8092321,
60862222,-0.0544704967,-74.2627339,-46.75192565,111.8886106,-3.899826863,-178.3332906,
60920000,-0.05733457882,-74.3411816,-46.94326177,109.6160582,-4.104657248,178.1017646,
60977777,-0.06049736742,-74.39982157,-47.1128847,107.3264935,-4.317087089,174.4745515,
61035555,-0.06139545117,-74.48503722,-47.34283019,104.7136622,-4.535974705,170.8112141,
61093333,-0.05955966338,-74.55435498,-47.59484895,101.8145813,-4.763592816,167.0800234,
61151111,-0.0613186431,-74.61509919,-47.94043955,98.90745995,-4.998574198,163.2697453,
61208888,-0.0614121773,-74.71470946,-48.21214521,97.14809982,-5.242233077,159.3964061,
61266666,-0.0633946223,-74.80028171,-48.53914602,94.47396128,-5.496971827,155.4446618,
61324444,-0.06801296837,-74.90673586,-48.95117794,92.53490889,-5.754278616,151.4283667,
61382222,-0.06568185084,-74.96024013,-49.12562387,90.42367433,-6.030941081,147.328149,
61440000,-0.06830987411,-75.04986794,-49.48087924,86.46250885,-6.309663596,143.1302122,
61497777,-0.06760110724,-75.15885933,-49.91020335,84.10686194,-6.60189601,138.8580818,
61555555,-0.06798905749,-75.23068769,-50.38868129,81.89430621,-6.8907501,134.4294899,
61613333,-0.06616077822,-75.29481128,-50.86323852,79.72001384,-7.190003,129.9310608,
61671111,-0.06347036717,-75.3749415,-51.17516041,76.0312232,-7.493198711,125.2988756,
61728888,-0.06186548582,-75.46185178,-51.13293847,70.49325877,-7.792108468,120.5847557,
61786666,-0.06056748189,-75.55026577,-52.19413007,71.58988781,-8.107986477,115.6728827,
61844444,-0.05658689387,-75.62498418,-52.97714848,66.49358469,-8.414454063,110.6512426,
61902222,-0.05564430825,-75.7046744,-53.41907462,64.52565307,-8.718502856,105.497739,
61960000,-0.05464976443,-75.79948427,-54.00001571,61.88640034,-9.018041098,100.1937975,
62017777,-0.05608294577,-75.8837128,-54.68999971,57.99284555,-9.305428056,94.72585469,
62075555,-0.03658837294,-76.06059129,-56.65310982,52.78722155,-9.584303662,89.29148421,
62133333,0.04519115009,-76.48834076,-55.93877182,54.16835431,-9.831146548,82.60125309,
62191111,-0.05157385651,-76.08656041,-57.32799367,47.84861978,-10.08571781,77.40516395,
62248888,-0.006856243688,-76.00726351,-54.10305438,15.85748821,-10.25950171,71.40687386,
62306666,-0.04544641583,-76.20926265,-59.14948354,38.44411563,-10.49458804,65.2748513,
62364444,-0.04256764068,-76.27983373,-60.26413633,31.86525716,-10.65654855,59.0917387,
62422222,-0.03831993925,-76.34132689,-61.20438488,28.20742195,-10.78288815,52.81482647,
62480000,-0.03621505867,-76.41951524,-62.98597193,19.2946642,-10.88194323,46.55713412,
62537777,-0.0348376018,-76.50622775,-64.28219223,7.082466842,-10.93734189,40.26168203,
62595555,-0.03297815103,-76.56674545,-65.58805531,-0.7430630595,-10.96389326,34.03762295,
62653333,-0.03063842121,-76.63198084,-67.41050348,-22.5453671,-10.95458193,27.88249267,
62711111,-0.028154686,-76.69166505,-67.62314834,-45.55718717,-10.91045624,21.83240291,
62768888,-0.02676430093,-76.77195638,-67.10650144,-67.99226272,-10.83779583,15.91956613,
62826666,-0.02562887629,-76.83659524,-65.5936205,-84.29422226,-10.7391417,10.16519663,
62884444,-0.02335704612,-76.89382979,-64.14694943,-92.71896868,-10.617643,4.551377629,
62942222,-0.0218018242,-76.96578518,-62.76585414,-104.1044359,-10.47714909,-0.87933988,
63000000,-0.01622937757,-77.08654255,-61.1279313,-109.6910279,-10.31302851,-6.184277964,
63057777,-0.01921431291,-77.09866798,-60.23949175,-116.8949694,-10.14779159,-11.15580548,
63115555,-0.01742188891,-77.17113007,-59.17332709,-124.0515477,-9.968877921,-16.03972151,
63173333,-0.01576451426,-77.23581435,-58.46511598,-127.2783856,-9.785039219,-20.74924006,
63231111,-0.01253128628,-77.31571666,-57.66602667,-130.8781673,-9.594066885,-25.3195468,
63288888,-0.01257334386,-77.38070305,-56.99615756,-134.9637113,-9.404450072,-29.70902551,
63346666,-0.01216466138,-77.44585843,-56.12515044,-137.4430897,-9.209077723,-33.95562179,
63404444,-0.009620182294,-77.51385091,-55.40842277,-140.4268583,-9.017013943,-38.03354704,
63462222,-0.007609133333,-77.59568182,-54.77371285,-142.6573947,-8.824307585,-41.9795904,
63520000,-0.004327523038,-77.66294845,-54.14308946,-145.0023297,-8.634821374,-45.77633421,
63577777,0.002710581229,-77.73963113,-53.6803173,-148.0546083,-8.448656629,-49.46682513,
63635555,0.004562913868,-77.81050981,-53.12769901,-150.3202815,-8.266523185,-53.07028988,
63693333,0.003595232467,-77.85914553,-52.66684118,-151.832916,-8.090594758,-56.54376579,
63751111,-0.0006026638481,-77.89283708,-52.34014796,-153.0360336,-7.90826225,-59.98371582,
63808888,0.004958788888,-77.99463751,-51.89851983,-155.9282295,-7.74917388,-63.21101319,
63866666,0.005917406508,-78.06201262,-51.50309337,-157.9407806,-7.586290017,-66.41700091,
63924444,0.007206432701,-78.13445781,-51.18540476,-159.675521,-7.427724648,-69.53746271,
63982222,0.006205676266,-78.19026171,-50.8209815,-162.2985149,-7.274978584,-72.60172431,
64040000,0.007791552901,-78.26031954,-50.60908955,-163.4972579,-7.128127997,-75.58009727,
64097777,0.00844667691,-78.33809765,-50.30044149,-165.5719084,-6.987789542,-78.50800398,
64155555,0.007977016329,-78.40715032,-49.91193978,-166.8306389,-6.852979739,-81.35765103,
64213333,0.008358744398,-78.47727953,-49.68428076,-168.5806373,-6.717312713,-84.16741916,
64271111,0.009267907485,-78.53748423,-49.54389747,-170.4305249,-6.589279233,-86.90102314,
64328888,0.0101195936,-78.60524244,-49.19459448,-171.3928669,-6.466520897,-89.61637792,
64386666,0.01157746082,-78.67510055,-48.94104741,-173.2333946,-6.348266897,-92.27164284,
64444444,0.01207879429,-78.74086656,-48.67970523,-175.0687579,-6.235616716,-94.881037,
64502222,0.01469864412,-78.81676612,-48.44773517,-176.3605068,-6.126022384,-97.43626788,
64560000,0.015511187,-78.89175876,-48.28043115,-178.0393345,-6.020860742,-99.97044176,
64617777,0.01579520522,-78.95839508,-48.09328856,-179.0549268,-5.919900486,-102.46359,
64675555,0.02006965711,-79.0395877,-47.83138459,179.483488,-5.823311938,-104.917434,
64733333,0.0225102372,-79.11093217,-47.60259722,177.5720476,-5.730566406,-107.3463755,
64791111,0.02449497276,-79.18055179,-47.49567389,176.3343243,-5.641673802,-109.7367706,
64848888,0.02012414677,-79.2288384,-47.32932212,175.0365082,-5.554849221,-112.0867436,
64906666,0.01878951254,-79.29758673,-47.08663354,173.8490594,-5.47139971,-114.4393975,
64964444,0.01990275662,-79.36991535,-46.93084488,172.1217411,-5.3921533,-116.7440297,
65022222,0.02227656411,-79.45425533,-46.75821264,171.1134826,-5.315706453,-119.0432184,
65080000,0.02596957139,-79.51801003,-46.60422376,169.5912355,-5.244858673,-121.2963591,
65137777,0.03015744131,-79.58541549,-46.43201344,168.0296613,-5.173871789,-123.5330229,
65195555,0.03057807484,-79.64929736,-46.28076996,166.7111925,-5.106618707,-125.7625375,
65253333,0.02721680987,-79.71620723,-46.07073466,165.5542863,-5.042284892,-127.9652941,
65311111,0.02764367061,-79.79216995,-45.91999661,164.3728746,-4.981051961,-130.1722733,
65368888,0.02877530122,-79.8611988,-45.75570722,162.9484972,-4.922610478,-132.335384,
65426666,0.02991710024,-79.92883167,-45.58834573,161.6745673,-4.865492185,-134.4937838,
65484444,0.02900312047,-79.99813592,-45.48181596,160.187581,-4.812437761,-136.6449629,
65542222,0.02913179481,-80.07520286,-45.35789365,159.3395773,-4.76145199,-138.7761872,
65600000,0.01659242904,-80.06667288,-45.47954595,157.5745063,-4.710700846,-140.9320005,
65657777,0.02920210552,-80.22225934,-45.06285657,156.8141121,-4.667528182,-142.9912419,
65715555,0.0301088991,-80.29005959,-44.90763798,155.6253802,-4.621510732,-145.0931717,
65773333,0.02886687732,-80.36187627,-44.82343227,154.3139209,-4.578920126,-147.1803421,
65831111,0.02879325635,-80.43421369,-44.64633748,152.7790421,-4.539889308,-149.2472261,
65888888,0.02907218236,-80.49669774,-44.51837853,151.559521,-4.501182106,-151.327247,
65946666,0.03122361368,-80.57618467,-44.31760872,150.34056,-4.46537487,-153.3845163,
66004444,0.03339861928,-80.64084207,-44.226812,149.5069155,-4.430797925,-155.4359487,
66062222,0.03422301208,-80.71364812,-44.09134062,147.8546058,-4.399168269,-157.4717751,
66120000,0.0323978021,-80.7719545,-43.94931611,146.8063275,-4.367306411,-159.5082501,
66177777,0.03036074393,-80.8227941,-43.86513481,145.5663238,-4.338014175,-161.5495459,
66235555,0.02769322327,-80.90014474,-43.65645764,144.7294756,-4.311902918,-163.5829136,
66293333,0.02750058478,-80.97331562,-43.59582587,143.3631858,-4.284980948,-165.6025228,
66351111,0.02798236433,-81.03514538,-43.46982416,141.8737546,-4.262574504,-167.647881,
66408888,0.02830554186,-81.11411349,-43.3118181,140.9043619,-4.240676354,-169.6461178,
66466666,0.02810956051,-81.17556895,-43.23523531,139.6160712,-4.220784598,-171.6440105,
66524444,0.03111278323,-81.2387178,-43.11553349,138.3817966,-4.202779986,-173.676681,
66582222,0.03337357892,-81.32711215,-42.94060884,137.1420271,-4.184243432,-175.7005813,
66640000,0.03187518893,-81.39823607,-42.84017665,135.9198488,-4.169000346,-177.7285688,
66697777,0.03108473739,-81.46824584,-42.72761599,134.3150497,-4.155198631,-179.7475304,
66755555,0.03098759398,-81.54151548,-42.62816713,133.1049994,-4.142163347,178.225346,
66813333,0.03216647539,-81.59865195,-42.48999286,132.3975313,-4.129914824,176.1999194,
66871111,0.03301264957,-81.67609475,-42.35433468,131.1373023,-4.122230595,174.1815311,
66928888,0.03433759347,-81.73721764,-42.22016294,129.9388838,-4.113435709,172.144171,
66986666,0.03631091531,-81.80914527,-42.1377055,128.6710636,-4.10652646,170.0981219,
67044444,0.0360377041,-81.87479015,-42.00500601,127.7728315,-4.101062285,168.0339523,
67102222,0.0372503334,-81.95568605,-41.87697558,126.3469539,-4.097326406,165.9784241,
67160000,0.03694916912,-82.00685615,-41.73552781,125.2226846,-4.09526365,163.919173,
67217777,0.03576009823,-82.07866492,-41.66639582,123.9374381,-4.095121779,161.8494615,
