% Model:              biconRoominRoom.mph
% Version:            COMSOL 5.6.0.401
% Date:               Sep 30 2021, 12:23
% Table:              Table 1 - Global Evaluation 1 (emw.Vport_1)
% freq (MHz)                                      LPV (V)
10                                                0.13012556138509623
10.29029029029029                                 0.13012556138509623
10.58058058058058                                 0.13012556138509623
10.87087087087087                                 0.13012556138509623
11.161161161161159                                0.13012556138509623
11.451451451451451                                0.13012556138509626
11.741741741741741                                0.13012556138509626
12.032032032032031                                0.13012556138509626
12.322322322322321                                0.16112713459147654
12.612612612612612                                0.16112713459147654
12.9029029029029                                  0.1611271345914765
13.193193193193192                                0.16112713459147654
13.483483483483484                                0.16112713459147654
13.773773773773774                                0.16112713459147654
14.064064064064064                                0.1882236030315449
14.354354354354355                                0.1882236030315449
14.644644644644643                                0.1882236030315449
14.934934934934933                                0.1882236030315449
15.225225225225225                                0.1882236030315449
15.515515515515515                                0.1882236030315449
15.805805805805806                                0.21472642756648339
16.096096096096097                                0.21472642756648336
16.386386386386388                                0.21472642756648336
16.676676676676678                                0.21472642756648336
16.966966966966968                                0.21472642756648336
17.257257257257255                                0.21472642756648336
17.54754754754755                                 0.24224030357613385
17.837837837837835                                0.24224030357613385
18.12812812812813                                 0.24224030357613385
18.41841841841842                                 0.24224030357613385
18.70870870870871                                 0.24224030357613385
18.998998998999                                   0.2666464342391946
19.289289289289286                                0.2666464342391946
19.57957957957958                                 0.2666464342391946
19.86986986986987                                 0.2666464342391946
20.16016016016016                                 0.2666464342391946
20.45045045045045                                 0.2913995021720265
20.740740740740737                                0.2913995021720265
21.03103103103103                                 0.2913995021720265
21.321321321321317                                0.2913995021720265
21.61161161161161                                 0.2913995021720265
21.9019019019019                                  0.3175056397633965
22.19219219219219                                 0.3175056397633965
22.48248248248248                                 0.3175056397633965
22.772772772772772                                0.3175056397633965
23.063063063063062                                0.33992623080383066
23.353353353353356                                0.33992623080383066
23.643643643643642                                0.3399262308038306
23.933933933933936                                0.3399262308038306
24.22422422422422                                 0.36231803557252756
24.514514514514516                                0.36231803557252756
24.8048048048048                                  0.36231803557252756
25.095095095095097                                0.36231803557252756
25.385385385385383                                0.38592953963091975
25.675675675675677                                0.38592953963091975
25.965965965965964                                0.38592953963091975
26.256256256256254                                0.38592953963091975
26.546546546546548                                0.4107389316939406
26.836836836836834                                0.41073893169394066
27.127127127127128                                0.41073893169394066
27.41741741741742                                 0.41073893169394066
27.707707707707705                                0.4367062522896041
27.997997997998                                   0.4367062522896041
28.288288288288285                                0.4367062522896041
28.57857857857858                                 0.4367062522896041
28.868868868868866                                0.46390439055279986
29.15915915915916                                 0.46390439055279986
29.44944944944945                                 0.46390439055279986
29.739739739739736                                0.4860781229557344
30.03003003003003                                 0.4860781229557344
30.320320320320317                                0.4860781229557344
30.61061061061061                                 0.4860781229557344
30.9009009009009                                  0.5141281244168764
31.191191191191187                                0.5141281244168764
31.48148148148148                                 0.5141281244168764
31.771771771771768                                0.5387607626266679
32.06206206206206                                 0.5387607626266678
32.352352352352355                                0.5387607626266678
