% Model:              biconInBox.mph
% Version:            COMSOL 5.4.0.388
% Date:               Aug 18 2021, 14:59
% Table:              Table 1 - Global Evaluation 1 (emw.Vport_1)
% freq (MHz)             LPV (V)
30                       0.5013432767098556
30.541082164328657       0.5013432767098556
31.082164328657313       0.5302454603369035
31.62324649298597        0.5302454603369035
32.16432865731463        0.5627319392030289
32.705410821643284       0.562731939203029
33.24649298597194        0.596846827018281
33.787575150300604       0.596846827018281
34.32865731462926        0.6325028888152684
34.86973947895792        0.6536593877145501
35.41082164328657        0.6536593877145501
35.951903807615224       0.6878435678300197
36.49298597194388        0.7123462048365772
37.03406813627254        0.7123462048365772
37.575150300601194       0.7509260525967087
38.11623246492985        0.7783593116869023
38.657314629258515       0.7783593116869023
39.19839679358717        0.8203634179241452
39.739478957915836       0.8511439043629342
40.28056112224449        0.8754315965682253
40.82164328657315        0.900752434039181
41.362725450901806       0.9283680510023025
41.90380761523046        0.9574647060931183
42.44488977955912        0.9875477436600165
42.985971943887776       1.0186721461049872
43.52705410821643        1.0510011568299604
44.06813627254509        1.0846579400773357
44.609218436873746       1.1197122039206195
45.1503006012024         1.1562348492557308
45.69138276553106        1.1943092139331952
46.23246492985972        1.2340329440240734
46.773547094188366       1.2755109821372654
47.31462925851702        1.3188559081280817
47.85571142284568        1.3641883216112112
48.396793587174336       1.411639188845887
48.93787575150299        1.4613506881586593
49.47895791583166        1.5134775829315104
50.02004008016032        1.5683365192954113
50.56112224448898        1.6100701806169235
51.102204408817634       1.686306036889527
51.64328657314629        1.731228696858191
52.18436873747495        1.8173225804545377
52.72545090180361        1.8655087684135938
53.26653306613227        1.9632571754284156
53.807615230460925       2.043158566383249
54.34869739478958        2.127028865718376
54.88977955911824        2.216214387234711
55.430861723446895       2.31097478800862
55.97194388777555        2.4117872061184173
56.51302605210421        2.519199564649935
57.05410821643286        2.633820648066641
57.595190380761515       2.7563282397167783
58.13627254509017        2.887477642090647
58.67735470941883        3.0281107359235895
59.218436873747486       3.179165572155669
59.75951903807614        3.3416861721791196
60.3006012024048         3.5168319424770114
60.841683366733456       3.705885703272035
61.38276553106211        3.910258704623413
61.923847695390776       4.131490053950081
62.46492985971944        4.37123654768073
63.0060120240481         4.631243826138226
63.547094188376754       4.913309935104184
64.0881763527054         5.219167763099685
64.62925851703406        5.550373398629238
65.17034068136272        5.908052755062128
65.71142284569137        6.292576893004996
66.25250501002003        6.706915696538105
66.79358717434869        7.141330447415445
67.33466933867734        7.593492969179677
67.87575150300599        8.054255247290415
68.41683366733467        8.50998105583517
68.95791583166333        8.94230559999136
69.49899799599199        9.32888096015309
70.04008016032064        9.64563329663285
70.5811623246493         9.870529842187306
71.12224448897796        9.988026831331966
71.66332665330661        9.992622653742774
72.20440881763527        9.889982992992019
72.74549098196393        9.695160758174342
73.28657314629258        9.428814586701266
73.82765531062122        9.113037115303596
74.3687374749499         8.76811248790454
74.90981963927854        8.410718673362219
75.45090180360722        8.053409159644735
75.99198396793587        7.704916247946159
76.53306613226454        7.370833419173651
77.07414829659318        7.066569782800277
77.61523046092185        6.756676763204418
78.1563126252505         6.477518620103186
78.69739478957916        6.219482279656789
79.23847695390782        5.979393573364726
79.77955911823648        5.756466914932473
80.32064128256513        5.5496104103342745
80.86172344689379        5.357619318789305
81.40280561122245        5.179314508994544
81.9438877755511         5.013573937815039
82.48496993987976        4.859347374158368
83.02605210420842        4.715663721076387
83.56713426853707        4.5816325228925425
84.10821643286572        4.456441858211087
84.64929859719439        4.339354182668759
85.19038076152303        4.229701116512301
85.7314629258517         4.126877807507576
86.27254509018034        4.030337260271348
86.81362725450902        3.9395848649519762
87.35470941883766        3.8541732547607976
87.89579158316633        3.773697553912713
88.43687374749497        3.6989417870676653
88.97795591182364        3.6261314523234245
89.51903807615228        3.558378944780832
90.06012024048096        3.494312149821449
90.6012024048096         3.433650224805857
91.14228456913827        3.3761716297130695
91.68336673346693        3.3216697551989434
92.22444889779558        3.26995519133458
92.76553106212424        3.220854695084363
93.3066132264529         3.1849541426789094
93.84769539078155        3.1300317994282283
94.38877755511022        3.096934211624725
94.92985971943888        3.047720269546888
95.47094188376752        3.017383904496248
96.0120240480962         2.9732171864672026
96.55310621242484        2.9453710321159527
97.09418837675351        2.905669190403011
97.63527054108215        2.8801720297775875
98.17635270541082        2.8443990569790008
98.71743486973946        2.8210848154642223
99.25851703406813        2.788806107901334
99.79959919839678        2.7675285669308938
100.34068136272545       2.738370748779922
100.88176352705409       2.7189951475195753
101.42284569138276       2.6926347603556504
101.9639278557114        2.675036472585647
102.50501002004007       2.6511876119667264
103.04609218436873       2.635256653361571
103.58717434869739       2.613650252298851
104.12825651302605       2.5993611050517327
104.6693386773547        2.5796501514110113
105.21042084168336       2.563854337466596
105.75150300601202       2.5515970252502087
106.29258517034069       2.5389971034542227
106.83366733466933       2.520829280250525
107.374749498998         2.510952271247113
107.91583166332664       2.495524441816266
108.45691382765531       2.4859148940557025
108.99799599198396       2.472024662573744
109.53907815631263       2.4607764737576368
110.08016032064127       2.449898423646466
110.62124248496994       2.4391784047400833
111.16232464929858       2.428517478071113
111.70340681362725       2.4177797827077137
112.2444889779559        2.406958092540662
112.78557114228457       2.3953869574638467
113.32665330661321       2.383334164000669
113.86773547094188       2.3702990469099596
114.40881763527054       2.3559426936193226
114.9498997995992        2.339947036698135
115.49098196392785       2.3213272669951315
116.03206412825651       2.2998202195628052
116.57314629258516       2.2742891124445874
117.1142284569138        2.2435243510951617
117.65531062124248       2.205909305197353
118.19639278557112       2.1592739824859146
