% Model:              emptyRoomLowRes_9.10.21_v5.6_PaulsRoom.mph
% Version:            COMSOL 5.6.0.401
% Date:               Sep 13 2021, 09:47
% Table:              Table 5 - Surface Average 1
% freq (MHz)             abs(emw.Ex) (V/m)
118.19639278557112       2.935188025767639
118.73747494989979       2.929636789044275
119.27855711422843       2.908578267653214
119.8196392785571        2.8559461941142206
120.36072144288576       2.7310493393648265
120.90180360721443       2.366983239528173
121.44288577154308       0.5016168064892551
121.98396793587175       6.564139530407059
122.52505010020039       4.463219008519749
123.06613226452906       5.5867120252997715
123.6072144288577        4.485227987584192
124.14829659318637       4.411806612132202
124.68937875751502       4.443449365887212
125.23046092184369       4.529703143736688
125.77154308617234       4.656664821879235
126.312625250501         4.826317910289908
126.85370741482966       5.063006339672835
127.39478957915831       5.385122655976112
127.93587174348697       5.901842322435343
128.47695390781564       6.972570036583881
129.0180360721443        17.337398970441992
129.55911823647295       2.4515439183070282
130.1002004008016        4.327778804020031
130.64128256513027       5.14709444578129
131.18236472945893       5.762406812814064
