% Model:              dipoleMoveInBox_6.28.22.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jul 1 2022, 15:15
% Table:              Table 5 - Global Evaluation 3
% boxX (m)               boxY (m)                 boxZ (m)                 freq (MHz)               abs(emw.Vport_1) (V)
0.65                     -0.2                     0.7                      66.75837918959479        3.3051370252572374
0.65                     -0.2                     0.7                      66.88344172086043        3.4707812570530336
0.65                     -0.2                     0.7                      67.00850425212607        3.6513402493274163
0.65                     -0.2                     0.7                      67.1335667833917         3.8486394843865246
0.65                     -0.2                     0.7                      67.25862931465733        4.064759982048527
0.65                     -0.2                     0.7                      67.38369184592295        4.302068493427341
0.65                     -0.2                     0.7                      67.5087543771886         4.5632416366100825
0.65                     -0.2                     0.7                      67.63381690845424        4.851275185750888
0.65                     -0.2                     0.7                      67.75887943971985        5.169465455532367
0.65                     -0.2                     0.7                      67.88394197098549        5.52133901862859
0.65                     -0.2                     0.7                      68.00900450225113        5.9104918901055665
0.65                     -0.2                     0.7                      68.13406703351676        6.34027639997872
0.65                     -0.2                     0.7                      68.2591295647824         6.813243606325135
0.65                     -0.2                     0.7                      68.38419209604803        7.330216476806131
0.65                     -0.2                     0.7                      68.50925462731365        7.8887953026598625
0.65                     -0.2                     0.7                      68.6343171585793         8.480939971933493
0.65                     -0.2                     0.7                      68.75937968984492        9.090998222316973
0.65                     -0.2                     0.7                      68.88444222111056        9.691984029624338
0.65                     -0.2                     0.7                      69.00950475237619        10.244220764363112
0.65                     -0.2                     0.7                      69.13456728364181        10.697701994646204
0.65                     -0.2                     0.7                      69.25962981490746        11.000893616891322
0.65                     -0.2                     0.7                      69.3846923461731         11.115565682681408
0.65                     -0.2                     0.7                      69.50975487743872        11.031012706866813
0.65                     -0.2                     0.7                      69.63481740870435        10.839391565924531
0.65                     -0.2                     0.7                      69.75987993996998        10.516601111800794
0.65                     -0.2                     0.7                      69.88494247123562        10.073526888950763
0.65                     -0.2                     0.7                      70.01000500250126        9.554367507294728
0.65                     -0.2                     0.7                      70.13506753376687        9.004045827984468
0.65                     -0.2                     0.7                      70.26013006503251        8.456522542626288
0.65                     -0.2                     0.7                      70.38519259629815        7.93300038131104
0.65                     -0.2                     0.7                      70.51025512756377        7.444586635956725
0.65                     -0.2                     0.7                      70.63531765882942        6.995686227398887
0.65                     -0.2                     0.7                      70.76038019009505        6.58668852690253
0.65                     -0.2                     0.7                      70.88544272136066        6.215800559690055
0.65                     -0.2                     0.7                      71.01050525262632        5.880185701508319
0.65                     -0.2                     0.7                      71.13556778389194        5.576625403562467
0.65                     -0.2                     0.7                      71.26063031515757        5.301884746753871
0.65                     -0.2                     0.7                      71.38569284642321        5.052900566529471
0.65                     -0.2                     0.7                      71.51075537768884        4.826866833597985
0.65                     -0.2                     0.7                      71.63581790895448        4.621262557742566
0.65                     -0.2                     0.7                      71.76088044022012        4.433848927486074
0.65                     -0.2                     0.7                      71.88594297148575        4.262651136554237
0.65                     -0.2                     0.7                      72.01100550275137        4.105933644742544
0.65                     -0.2                     0.7                      72.13606803401701        3.962173678817058
0.65                     -0.2                     0.7                      72.26113056528264        3.830035492619177
0.65                     -0.2                     0.7                      72.38619309654828        3.708346599210704
0.65                     -0.2                     0.7                      72.5112556278139         3.5960764564353798
0.65                     -0.2                     0.7                      72.63631815907954        3.492317690201923
0.65                     -0.2                     0.7                      72.76138069034518        3.3962697356500167
0.65                     -0.2                     0.7                      72.88644322161079        3.3072246821136777
0.65                     -0.2                     0.7                      73.01150575287645        3.22455507464395
0.65                     -0.2                     0.7                      73.13656828414207        3.1477034243797957
0.65                     -0.2                     0.7                      73.26163081540768        3.076173195971899
0.65                     -0.2                     0.7                      73.38669334667334        3.0095210633493736
0.65                     -0.2                     0.7                      73.51175587793897        2.9287782205904658
0.65                     -0.2                     0.7                      73.6368184092046         2.8424960349698933
0.65                     -0.2                     0.7                      73.76188094047023        2.76351540028829
0.65                     -0.2                     0.7                      73.88694347173586        2.69121474459976
0.65                     -0.2                     0.7                      74.01200600300149        2.6250385861093517
0.65                     -0.2                     0.7                      74.13706853426714        2.5644897084137983
0.65                     -0.2                     0.7                      74.26213106553277        2.5091229081490587
0.65                     -0.2                     0.7                      74.38719359679838        2.4585403455729984
0.65                     -0.2                     0.7                      74.51225612806404        2.4123887299735896
0.65                     -0.2                     0.7                      74.63731865932967        2.3703588528154356
0.65                     -0.2                     0.7                      74.76238119059529        2.332188305107862
0.65                     -0.2                     0.7                      74.88744372186093        2.2976682037148524
0.65                     -0.2                     0.7                      75.01250625312656        2.266652559060487
0.65                     -0.2                     0.7                      75.1375687843922         2.2390574717943195
0.65                     -0.2                     0.7                      75.26263131565783        2.214798397141402
0.65                     -0.2                     0.7                      75.38769384692347        2.19355680223735
0.65                     -0.2                     0.7                      75.5127563781891         2.1744946455425658
0.65                     -0.2                     0.7                      75.63781890945471        2.156936890874519
0.65                     -0.2                     0.7                      75.76288144072036        2.142002325321351
0.65                     -0.2                     0.7                      75.88794397198599        2.1309954213958195
0.65                     -0.2                     0.7                      76.01300650325162        2.1221237240792186
0.65                     -0.2                     0.7                      76.13806903451726        2.1126763002565823
0.65                     -0.2                     0.7                      76.26313156578288        2.1021592759681127
0.65                     -0.2                     0.7                      76.38819409704851        2.0915374785064706
0.65                     -0.2                     0.7                      76.51325662831417        2.081506179227513
0.65                     -0.2                     0.7                      76.6383191595798         2.0721671707826927
0.65                     -0.2                     0.7                      76.7633816908454         2.0633652406803695
0.65                     -0.2                     0.7                      76.88844422211106        2.054908543062884
0.65                     -0.2                     0.7                      77.01350675337669        2.0466836206254757
0.65                     -0.2                     0.7                      77.13856928464232        2.038755677732475
0.65                     -0.2                     0.7                      77.26363181590796        2.031492961978916
0.65                     -0.2                     0.7                      77.38869434717358        2.0224441702535896
0.65                     -0.2                     0.7                      77.51375687843921        2.0103246506333994
0.65                     -0.2                     0.7                      77.63881940970485        2.0020294781456878
0.65                     -0.2                     0.7                      77.76388194097049        1.9981601844804264
0.65                     -0.2                     0.7                      77.8889444722361         1.9987688672110602
0.65                     -0.2                     0.7                      78.01400700350175        2.003461013255781
0.65                     -0.2                     0.7                      78.13906953476739        2.01064944277509
0.65                     -0.2                     0.7                      78.26413206603301        2.017348090075698
0.65                     -0.2                     0.7                      78.38919459729865        2.0246306555964675
0.65                     -0.2                     0.7                      78.51425712856428        2.0292569248585326
0.65                     -0.2                     0.7                      78.63931965982991        2.03104297143223
0.65                     -0.2                     0.7                      78.76438219109554        2.0303475592857416
0.65                     -0.2                     0.7                      78.88944472236119        2.027825863023967
0.65                     -0.2                     0.7                      79.01450725362682        2.0241451277595064
0.65                     -0.2                     0.7                      79.13956978489243        2.0198573925049774
0.65                     -0.2                     0.7                      79.26463231615809        2.0153792906300394
0.65                     -0.2                     0.7                      79.38969484742371        2.011015410679255
0.65                     -0.2                     0.7                      79.51475737868934        2.006990258908433
0.65                     -0.2                     0.7                      79.63981990995498        2.003475871681058
0.65                     -0.2                     0.7                      79.7648824412206         2.0006124708266353
0.65                     -0.2                     0.7                      79.88994497248623        1.9985231089398316
0.65                     -0.2                     0.7                      80.01500750375187        1.9973239661374853
0.65                     -0.2                     0.7                      80.14007003501752        1.9971317565432831
0.65                     -0.2                     0.7                      80.26513256628313        1.9980693234131492
0.65                     -0.2                     0.7                      80.39019509754877        2.0002701825318443
0.65                     -0.2                     0.7                      80.51525762881441        2.00388255473581
0.65                     -0.2                     0.7                      80.64032016008002        2.009073276835106
0.65                     -0.2                     0.7                      80.76538269134568        2.0160318668270554
0.65                     -0.2                     0.7                      80.8904452226113         2.0249749539340733
0.65                     -0.2                     0.7                      81.01550775387692        2.036151276085098
0.65                     -0.2                     0.7                      81.14057028514257        2.049847464080285
0.65                     -0.2                     0.7                      81.26563281640821        2.066006338399711
0.65                     -0.2                     0.7                      81.39069534767384        2.081958117988542
0.65                     -0.2                     0.7                      81.51575787893947        2.100111803838295
0.65                     -0.2                     0.7                      81.64082041020511        2.120670648936431
0.65                     -0.2                     0.7                      81.76588294147074        2.143862950530422
0.65                     -0.2                     0.7                      81.89094547273638        2.1699457991107933
0.65                     -0.2                     0.7                      82.016008004002          2.1992093980363028
0.65                     -0.2                     0.7                      82.14107053526763        2.231981950746514
0.65                     -0.2                     0.7                      82.26613306653326        2.2686357680846525
0.65                     -0.2                     0.7                      82.39119559779891        2.3095971996283566
0.65                     -0.2                     0.7                      82.51625812906454        2.355352923196654
0.65                     -0.2                     0.7                      82.64132066033015        2.406455175371833
0.65                     -0.2                     0.7                      82.76638319159579        2.4635369605070467
0.65                     -0.2                     0.7                      82.89144572286143        2.52732808098073
0.65                     -0.2                     0.7                      83.01650825412706        2.5982008741236733
0.65                     -0.2                     0.7                      83.1415707853927         2.6783505057173684
0.65                     -0.2                     0.7                      83.26663331665833        2.7676885776653357
0.65                     -0.2                     0.7                      83.39169584792394        2.86776366387556
0.65                     -0.2                     0.7                      83.5167583791896         2.9799144633264043
0.65                     -0.2                     0.7                      83.64182091045524        3.105566697636686
0.65                     -0.2                     0.7                      83.76688344172085        3.246150190315956
0.65                     -0.2                     0.7                      83.89194597298649        3.4028843225188785
0.65                     -0.2                     0.7                      84.01700850425213        3.576236940822206
0.65                     -0.2                     0.7                      84.14207103551774        3.7643958493416774
0.65                     -0.2                     0.7                      84.2671335667834         3.9581644551563935
0.65                     -0.2                     0.7                      84.39219609804903        4.12153040725032
0.65                     -0.2                     0.7                      84.51725862931465        4.133712229201137
0.65                     -0.2                     0.7                      84.6423211605803         3.8643456612744647
0.65                     -0.2                     0.7                      84.76738369184594        3.5891141619908367
0.65                     -0.2                     0.7                      84.89244622311156        3.5017602144534257
0.65                     -0.2                     0.7                      85.01750875437719        3.5547663340392144
0.65                     -0.2                     0.7                      85.14257128564282        3.671216088286295
0.65                     -0.2                     0.7                      85.26763381690846        3.441150051306129
0.65                     -0.2                     0.7                      85.3926963481741         3.1356704247662512
0.65                     -0.2                     0.7                      85.51775887943973        2.8154630354111303
0.65                     -0.2                     0.7                      85.64282141070535        2.4993328358529823
0.65                     -0.2                     0.7                      85.76788394197096        2.2008929977802802
0.65                     -0.2                     0.7                      85.89294647323662        1.9279169636325597
0.65                     -0.2                     0.7                      86.01800900450226        1.6833941446905276
0.65                     -0.2                     0.7                      86.14307153576787        1.4671071934575293
0.65                     -0.2                     0.7                      86.26813406703351        1.2770282584027701
0.65                     -0.2                     0.7                      86.39319659829916        1.1103080477625817
0.65                     -0.2                     0.7                      86.51825912956477        0.9638841257940376
0.65                     -0.2                     0.7                      86.64332166083042        0.8348131171093216
0.65                     -0.2                     0.7                      86.76838419209605        0.7204275775951111
0.65                     -0.2                     0.7                      86.89344672336166        0.6183914557308815
0.65                     -0.2                     0.7                      87.01850925462732        0.5267014653231991
0.65                     -0.2                     0.7                      87.14357178589296        0.4436625164309281
0.65                     -0.2                     0.7                      87.26863431715857        0.367853122907151
0.65                     -0.2                     0.7                      87.39369684842421        0.29808958314609496
0.65                     -0.2                     0.7                      87.51875937968984        0.23339454819653246
0.65                     -0.2                     0.7                      87.64382191095547        0.17297708894594943
0.65                     -0.2                     0.7                      87.76888444222112        0.11624930897696624
0.65                     -0.2                     0.7                      87.89394697348675        0.06306101568393019
0.65                     -0.2                     0.7                      88.01900950475238        0.01853686589733843
0.65                     -0.2                     0.7                      88.14407203601799        0.043372296518598044
0.65                     -0.2                     0.7                      88.26913456728364        0.08961757583004844
0.65                     -0.2                     0.7                      88.39419709854928        0.13553350822630628
0.65                     -0.2                     0.7                      88.5192596298149         0.1804775824609471
0.65                     -0.2                     0.7                      88.64432216108054        0.22448761702599832
0.65                     -0.2                     0.7                      88.76938469234618        0.26767872758499833
0.65                     -0.2                     0.7                      88.89444722361179        0.3101697214364987
0.65                     -0.2                     0.7                      89.01950975487745        0.35206868851066203
0.65                     -0.2                     0.7                      89.14457228614307        0.395454013948639
0.65                     -0.2                     0.7                      89.26963481740869        0.43773084715715405
0.65                     -0.2                     0.7                      89.39469734867434        0.47767568834473406
0.65                     -0.2                     0.7                      89.51975987993998        0.5154789777993588
0.65                     -0.2                     0.7                      89.6448224112056         0.5513338328855927
0.65                     -0.2                     0.7                      89.76988494247124        0.5854359343819509
0.65                     -0.2                     0.7                      89.89494747373686        0.6179836440962564
0.65                     -0.2                     0.7                      90.02001000500249        0.6491782891165233
0.65                     -0.2                     0.7                      90.14507253626815        0.6792245800833869
0.65                     -0.2                     0.7                      90.27013506753377        0.7083311458428726
0.65                     -0.2                     0.7                      90.39519759879938        0.7367111745578458
0.65                     -0.2                     0.7                      90.52026013006503        0.764583155655772
0.65                     -0.2                     0.7                      90.64532266133067        0.7921717194102113
0.65                     -0.2                     0.7                      90.7703851925963         0.8197085720426024
0.65                     -0.2                     0.7                      90.89544772386193        0.8474335240292681
0.65                     -0.2                     0.7                      91.02051025512756        0.8755956075068627
0.65                     -0.2                     0.7                      91.14557278639319        0.9044542746857297
0.65                     -0.2                     0.7                      91.27063531765883        0.9342806620702375
0.65                     -0.2                     0.7                      91.39569784892447        0.965358893711115
0.65                     -0.2                     0.7                      91.5207603801901         0.9979873788393507
0.65                     -0.2                     0.7                      91.64582291145571        1.0324800325970374
0.65                     -0.2                     0.7                      91.77088544272137        1.0691673099875554
0.65                     -0.2                     0.7                      91.895947973987          1.1083968885725908
0.65                     -0.2                     0.7                      92.02101050525262        1.1505337599442107
0.65                     -0.2                     0.7                      92.14607303651826        1.195959388016216
0.65                     -0.2                     0.7                      92.27113556778389        1.245069458045586
0.65                     -0.2                     0.7                      92.39619809904951        1.2982695696228836
0.65                     -0.2                     0.7                      92.52126063031517        1.3559680192589736
0.65                     -0.2                     0.7                      92.6463231615808         1.4185645821531323
0.65                     -0.2                     0.7                      92.77138569284641        1.4864339639076112
0.65                     -0.2                     0.7                      92.89644822411205        1.559902406781105
0.65                     -0.2                     0.7                      93.02151075537769        1.6331357975561553
0.65                     -0.2                     0.7                      93.14657328664332        1.7002707653022073
0.65                     -0.2                     0.7                      93.27163581790896        1.7675646037520045
0.65                     -0.2                     0.7                      93.39669834917459        1.8341296228225414
0.65                     -0.2                     0.7                      93.52176088044021        1.8988432655306744
0.65                     -0.2                     0.7                      93.64682341170585        1.9603384485961932
0.65                     -0.2                     0.7                      93.7718859429715         2.0170178559588057
0.65                     -0.2                     0.7                      93.8969484742371         2.067102218727326
0.65                     -0.2                     0.7                      94.02201100550275        2.1087200273007585
0.65                     -0.2                     0.7                      94.14707353676839        2.140039398850835
0.65                     -0.2                     0.7                      94.27213606803402        2.1594321468998356
0.65                     -0.2                     0.7                      94.39719859929966        2.1656479001642577
0.65                     -0.2                     0.7                      94.52226113056528        2.157966964295261
0.65                     -0.2                     0.7                      94.64732366183091        2.13629942422857
0.65                     -0.2                     0.7                      94.77238619309654        2.1012071422550327
0.65                     -0.2                     0.7                      94.89744872436219        2.053842697600252
0.65                     -0.2                     0.7                      95.02251125562782        1.9958188687107135
0.65                     -0.2                     0.7                      95.14757378689343        1.9290369369376499
0.65                     -0.2                     0.7                      95.27263631815907        1.8555073155559123
0.65                     -0.2                     0.7                      95.39769884942471        1.7771915019089508
0.65                     -0.2                     0.7                      95.52276138069034        1.6958835382636004
0.65                     -0.2                     0.7                      95.64782391195598        1.6131369105561193
0.65                     -0.2                     0.7                      95.77288644322161        1.530233033429021
0.65                     -0.2                     0.7                      95.89794897448724        1.4481819210516846
0.65                     -0.2                     0.7                      96.02301150575288        1.367744087280021
0.65                     -0.2                     0.7                      96.14807403701852        1.2894638521319541
0.65                     -0.2                     0.7                      96.27313656828413        1.2137066090230206
0.65                     -0.2                     0.7                      96.39819909954977        1.1406951597164852
0.65                     -0.2                     0.7                      96.52326163081541        1.0705423746819764
0.65                     -0.2                     0.7                      96.64832416208104        1.0032789943831488
0.65                     -0.2                     0.7                      96.77338669334668        0.9388763839934688
0.65                     -0.2                     0.7                      96.8984492246123         0.8779447604449232
0.65                     -0.2                     0.7                      97.02351175587792        0.8237556632622214
0.65                     -0.2                     0.7                      97.14857428714357        0.7737755610271184
0.65                     -0.2                     0.7                      97.27363681840922        0.727599841419612
0.65                     -0.2                     0.7                      97.39869934967483        0.6848535639490628
