% Model:              dipoleMoveInBox_6.28.22.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jul 15 2022, 20:15
% Table:              vport - port voltage
% boxX (m)               boxY (m)                 boxZ (m)                 freq (MHz)               abs(emw.Vport_1) (V)
-0.15                    -0.2                     0.1                      150.50251256281408       0.5356807908543083
-0.15                    -0.2                     0.1                      151.75879396984925       0.3755016757462708
-0.15                    -0.2                     0.1                      153.01507537688443       0.29744619072548134
-0.15                    -0.2                     0.1                      154.2713567839196        0.22594880607426515
-0.15                    -0.2                     0.1                      155.5276381909548        0.16977970995584477
-0.15                    -0.2                     0.1                      156.78391959798995       0.12511485093802088
-0.15                    -0.2                     0.1                      158.04020100502515       0.08208214977967042
-0.15                    -0.2                     0.1                      159.29648241206027       0.05647745971946989
-0.15                    -0.2                     0.1                      160.55276381909547       0.02567584233077281
-0.15                    -0.2                     0.1                      161.80904522613065       0.03874575149055635
-0.15                    -0.2                     0.1                      163.06532663316585       0.02387355283916634
-0.15                    -0.2                     0.1                      164.321608040201         0.007859127161731918
-0.15                    -0.2                     0.1                      165.5778894472362        0.007859127161731918
-0.15                    -0.2                     0.1                      166.83417085427135       0.016841611245145334
-0.15                    -0.2                     0.1                      168.09045226130655       0.016841611245145334
-0.15                    -0.2                     0.1                      169.3467336683417        0.009890131324144888
-0.15                    -0.2                     0.1                      170.6030150753769        0.30592163530998684
-0.15                    -0.2                     0.1                      171.85929648241205       0.30592163530998684
-0.15                    -0.2                     0.1                      173.11557788944722       0.09073492828292977
-0.15                    -0.2                     0.1                      174.3718592964824        0.1255347427930583
-0.15                    -0.2                     0.1                      175.6281407035176        0.14500807232062227
-0.15                    -0.2                     0.1                      176.88442211055278       0.5314917706343756
-0.15                    -0.2                     0.1                      178.14070351758795       0.5287943219168431
-0.15                    -0.2                     0.1                      179.39698492462313       0.7459620549534947
-0.15                    -0.2                     0.1                      180.6532663316583        0.9037678691133454
-0.15                    -0.2                     0.1                      181.90954773869348       0.9059565098368855
-0.15                    -0.2                     0.1                      183.16582914572865       1.0337319516180148
-0.15                    -0.2                     0.1                      184.4221105527638        1.2764510149167492
-0.15                    -0.2                     0.1                      185.67839195979897       1.6346070701617812
-0.15                    -0.2                     0.1                      186.93467336683415       2.51092285157537
-0.15                    -0.2                     0.1                      188.19095477386932       5.067058237093276
-0.15                    -0.2                     0.1                      189.44723618090453       17.607813613554057
-0.15                    -0.2                     0.1                      190.7035175879397        11.23914796382332
-0.15                    -0.2                     0.1                      191.95979899497488       2.713054627953336
-0.15                    -0.2                     0.1                      193.21608040201005       1.826450271256013
-0.15                    -0.2                     0.1                      194.47236180904522       1.2553272804176978
-0.15                    -0.2                     0.1                      195.72864321608043       0.9680444751474423
-0.15                    -0.2                     0.1                      196.9849246231156        0.7208141116153813
-0.15                    -0.2                     0.1                      198.24120603015075       0.45469643801414855
-0.15                    -0.2                     0.1                      199.49748743718592       0.23980909614905838
-0.15                    -0.2                     0.1                      200.7537688442211        1.8937259323019642
-0.15                    -0.2                     0.1                      202.0100502512563        1.1535185191580042
-0.15                    -0.2                     0.1                      203.26633165829148       0.8150755739031038
-0.15                    -0.2                     0.1                      204.52261306532665       0.9141494794390319
-0.15                    -0.2                     0.1                      205.77889447236183       0.8799563353525637
-0.15                    -0.2                     0.1                      207.035175879397         0.8544666289729547
-0.15                    -0.2                     0.1                      208.29145728643218       0.8324870252949899
-0.15                    -0.2                     0.1                      209.54773869346735       0.8149457221493398
-0.15                    -0.2                     0.1                      210.8040201005025        0.45752534125458094
-0.15                    -0.2                     0.1                      212.06030150753767       1.7261561390811453
-0.15                    -0.2                     0.1                      213.31658291457285       2.4509393021191905
-0.15                    -0.2                     0.1                      214.57286432160802       1.8868786251665737
-0.15                    -0.2                     0.1                      215.82914572864323       2.260366233243293
-0.15                    -0.2                     0.1                      217.0854271356784        0.34184064205135833
-0.15                    -0.2                     0.1                      218.34170854271358       0.47464759525629335
-0.15                    -0.2                     0.1                      219.59798994974875       0.4810292055711481
-0.15                    -0.2                     0.1                      220.85427135678393       2.1545413910852154
-0.15                    -0.2                     0.1                      222.1105527638191        4.178557165053767
-0.15                    -0.2                     0.1                      223.36683417085425       1.964548598317636
-0.15                    -0.2                     0.1                      224.62311557788942       1.0538911182474828
-0.15                    -0.2                     0.1                      225.8793969849246        1.0873178031772972
-0.15                    -0.2                     0.1                      227.1356783919598        0.6729706166410561
-0.15                    -0.2                     0.1                      228.391959798995         0.34763582855599867
-0.15                    -0.2                     0.1                      229.64824120603018       0.34763582855599867
-0.15                    -0.2                     0.1                      230.90452261306535       0.2837239255870834
-0.15                    -0.2                     0.1                      232.16080402010053       0.2837239255870834
-0.15                    -0.2                     0.1                      233.4170854271357        0.12346711747554673
-0.15                    -0.2                     0.1                      234.67336683417088       0.004929577170088975
-0.15                    -0.2                     0.1                      235.92964824120605       0.38638465706868735
-0.15                    -0.2                     0.1                      237.1859296482412        0.10823274916002652
-0.15                    -0.2                     0.1                      238.44221105527637       1.4704928681915994
-0.15                    -0.2                     0.1                      239.69849246231155       0.12560173512732328
-0.15                    -0.2                     0.1                      240.95477386934672       0.12560173512732328
-0.15                    -0.2                     0.1                      242.21105527638193       0.19969770687430313
-0.15                    -0.2                     0.1                      243.4673366834171        0.2593219982985546
-0.15                    -0.2                     0.1                      244.72361809045228       0.14307384504954906
-0.15                    -0.2                     0.1                      245.97989949748745       0.09510371751208885
-0.15                    -0.2                     0.1                      247.23618090452263       0.006058749182988813
-0.15                    -0.2                     0.1                      248.4924623115578        0.19184200771431437
-0.15                    -0.2                     0.1                      249.74874371859295       0.6191619918916369
-0.15                    -0.2                     0.1                      251.00502512562812       0.21629954628229603
-0.15                    -0.2                     0.1                      252.2613065326633        0.5488822889867063
-0.15                    -0.2                     0.1                      253.51758793969847       0.33568243833478656
-0.15                    -0.2                     0.1                      254.77386934673368       0.2619201069360092
-0.15                    -0.2                     0.1                      256.03015075376885       0.14773408976994293
-0.15                    -0.2                     0.1                      257.286432160804         0.17317354748737918
-0.15                    -0.2                     0.1                      258.5427135678392        0.24653804229268372
-0.15                    -0.2                     0.1                      259.7989949748744        0.21866861589695455
-0.15                    -0.2                     0.1                      261.0552763819096        0.21770667824834694
-0.15                    -0.2                     0.1                      262.31155778894475       0.18722821941374795
-0.15                    -0.2                     0.1                      263.5678391959799        0.18762030626833293
-0.15                    -0.2                     0.1                      264.8241206030151        0.1773221261035837
-0.15                    -0.2                     0.1                      266.0804020100503        0.1773221261035837
-0.15                    -0.2                     0.1                      267.33668341708545       0.2168176905246406
-0.15                    -0.2                     0.1                      268.59296482412054       0.3190532284686537
-0.15                    -0.2                     0.1                      269.8492462311558        0.32427528123815097
-0.15                    -0.2                     0.1                      271.10552763819095       0.9912320206719568
-0.15                    -0.2                     0.1                      272.36180904522615       0.1017815840835794
-0.15                    -0.2                     0.1                      273.6180904522613        1.5385015639409128
-0.15                    -0.2                     0.1                      274.8743718592965        1.1093894587974173
-0.15                    -0.2                     0.1                      276.1306532663317        0.9941925518445012
-0.15                    -0.2                     0.1                      277.38693467336685       0.37777112064055474
-0.15                    -0.2                     0.1                      278.643216080402         0.10308414214955866
-0.15                    -0.2                     0.1                      279.8994974874372        0.05444777700424096
-0.15                    -0.2                     0.1                      281.1557788944724        0.10443340483041688
-0.15                    -0.2                     0.1                      282.4120603015075        0.15350352334049264
-0.15                    -0.2                     0.1                      283.6683417085427        0.28859195038773716
-0.15                    -0.2                     0.1                      284.92462311557784       0.38684717476478653
-0.15                    -0.2                     0.1                      286.1809045226131        0.635444043922468
-0.15                    -0.2                     0.1                      287.43718592964825       1.650691072466136
-0.15                    -0.2                     0.1                      288.6934673366834        0.24753791322787883
-0.15                    -0.2                     0.1                      289.9497487437186        1.9202833457246213
-0.15                    -0.2                     0.1                      291.2060301507538        1.6361461698572213
-0.15                    -0.2                     0.1                      292.462311557789         1.6349230977111897
-0.15                    -0.2                     0.1                      293.71859296482415       1.5333398841921209
-0.15                    -0.2                     0.1                      294.9748743718593        0.20418981017732948
-0.15                    -0.2                     0.1                      296.23115577889445       3.7175222514051898
-0.15                    -0.2                     0.1                      297.4874371859297        1.9582277256747131
-0.15                    -0.2                     0.1                      298.7437185929648        2.037792754716889
-0.15                    -0.2                     0.1                      300                      1.0864290816445725
-0.15                    -0.2                     0.7                      50                       0.2577170199426961
-0.15                    -0.2                     0.7                      51.25628140703517        0.2577170199426961
-0.15                    -0.2                     0.7                      52.51256281407035        0.2577170199426961
-0.15                    -0.2                     0.7                      53.76884422110552        0.2577170199426961
-0.15                    -0.2                     0.7                      55.02512562814071        0.2577170199426961
-0.15                    -0.2                     0.7                      56.28140703517588        0.3960977301622875
-0.15                    -0.2                     0.7                      57.53768844221105        0.39609773016228744
-0.15                    -0.2                     0.7                      58.79396984924623        0.4867272193817
-0.15                    -0.2                     0.7                      60.050251256281406       0.6942026610495092
-0.15                    -0.2                     0.7                      61.30653266331658        0.6942026610495092
-0.15                    -0.2                     0.7                      62.56281407035176        0.93178624581681
-0.15                    -0.2                     0.7                      63.81909547738693        1.2518287200401046
-0.15                    -0.2                     0.7                      65.07537688442211        1.6789689559574486
-0.15                    -0.2                     0.7                      66.33165829145729        2.3218685121247056
-0.15                    -0.2                     0.7                      67.58793969849246        2.4685846294353704
-0.15                    -0.2                     0.7                      68.84422110552764        6.341811011847083
-0.15                    -0.2                     0.7                      70.10050251256281        11.417554521771734
-0.15                    -0.2                     0.7                      71.35678391959799        5.786471035204906
-0.15                    -0.2                     0.7                      72.61306532663316        3.864710061667159
-0.15                    -0.2                     0.7                      73.86934673366835        3.6695759485308503
-0.15                    -0.2                     0.7                      75.12562814070353        2.23621827689212
-0.15                    -0.2                     0.7                      76.3819095477387         2.222878488153726
-0.15                    -0.2                     0.7                      77.63819095477388        1.7293808328260283
-0.15                    -0.2                     0.7                      78.89447236180904        1.6034532462026239
-0.15                    -0.2                     0.7                      80.15075376884423        1.5176979968408035
-0.15                    -0.2                     0.7                      81.4070351758794         1.4743282009543213
-0.15                    -0.2                     0.7                      82.66331658291458        1.474328200954321
-0.15                    -0.2                     0.7                      83.91959798994975        1.4796027745149585
-0.15                    -0.2                     0.7                      85.17587939698491        1.4796027745149585
-0.15                    -0.2                     0.7                      86.4321608040201         1.4796027745149585
-0.15                    -0.2                     0.7                      87.68844221105527        2.145972820693153
-0.15                    -0.2                     0.7                      88.94472361809045        1.5979933855506177
-0.15                    -0.2                     0.7                      90.20100502512562        1.5979933855506177
-0.15                    -0.2                     0.7                      91.45728643216079        2.156313598776639
-0.15                    -0.2                     0.7                      92.71356783919597        2.156313598776639
-0.15                    -0.2                     0.7                      93.96984924623115        2.156313598776639
-0.15                    -0.2                     0.7                      95.22613065326634        1.2310976841380594
-0.15                    -0.2                     0.7                      96.48241206030151        1.2310976841380594
-0.15                    -0.2                     0.7                      97.73869346733667        1.2310976841380592
-0.15                    -0.2                     0.7                      98.99497487437185        0.9611176256497959
-0.15                    -0.2                     0.7                      100.25125628140704       0.14126001123236195
-0.15                    -0.2                     0.7                      101.50753768844221       0.14126001123236195
-0.15                    -0.2                     0.7                      102.7638190954774        0.14126001123236195
-0.15                    -0.2                     0.7                      104.02010050251256       0.14126001123236195
-0.15                    -0.2                     0.7                      105.27638190954774       0.14126001123236195
-0.15                    -0.2                     0.7                      106.53266331658293       0.1726983649367319
-0.15                    -0.2                     0.7                      107.7889447236181        0.1726983649367319
-0.15                    -0.2                     0.7                      109.04522613065328       0.41076206832191714
-0.15                    -0.2                     0.7                      110.30150753768845       0.835778657430681
-0.15                    -0.2                     0.7                      111.55778894472361       0.835778657430681
-0.15                    -0.2                     0.7                      112.8140703517588        0.835778657430681
-0.15                    -0.2                     0.7                      114.07035175879398       0.835778657430681
-0.15                    -0.2                     0.7                      115.32663316582915       0.7709093345651189
-0.15                    -0.2                     0.7                      116.58291457286433       0.7511208042440878
-0.15                    -0.2                     0.7                      117.83919597989949       0.7511208042440878
-0.15                    -0.2                     0.7                      119.09547738693466       0.7511208042440878
-0.15                    -0.2                     0.7                      120.35175879396985       0.7511208042440878
-0.15                    -0.2                     0.7                      121.60804020100502       0.07345000745436513
-0.15                    -0.2                     0.7                      122.86432160804021       0.07345000745436513
-0.15                    -0.2                     0.7                      124.12060301507537       0.07345000745436513
-0.15                    -0.2                     0.7                      125.37688442211055       0.1094793397725892
-0.15                    -0.2                     0.7                      126.63316582914574       0.277906886343062
-0.15                    -0.2                     0.7                      127.88944723618091       0.277906886343062
-0.15                    -0.2                     0.7                      129.1457286432161        0.029783609615630837
-0.15                    -0.2                     0.7                      130.40201005025125       0.13508737216232886
-0.15                    -0.2                     0.7                      131.65829145728645       0.0802137264203945
-0.15                    -0.2                     0.7                      132.9145728643216        0.31429898319216587
-0.15                    -0.2                     0.7                      134.1708542713568        0.5366516749649068
-0.15                    -0.2                     0.7                      135.42713567839195       1.3095693948395093
-0.15                    -0.2                     0.7                      136.68341708542715       18.99751581851846
-0.15                    -0.2                     0.7                      137.9396984924623        1.4068966652331591
-0.15                    -0.2                     0.7                      139.1959798994975        0.5338759637863922
-0.15                    -0.2                     0.7                      140.45226130653268       0.5062683750551944
-0.15                    -0.2                     0.7                      141.70854271356785       0.15087270006123224
-0.15                    -0.2                     0.7                      142.96482412060303       0.17805752493960764
-0.15                    -0.2                     0.7                      144.2211055276382        1.8977116757322805
-0.15                    -0.2                     0.7                      145.47738693467338       1.1776467338274363
-0.15                    -0.2                     0.7                      146.73366834170852       0.1300076585025222
-0.15                    -0.2                     0.7                      147.9899497487437        0.8056255389318026
-0.15                    -0.2                     0.7                      149.2462311557789        0.8056255389318026
-0.15                    -0.2                     0.7                      150.50251256281408       1.4223092007466283
-0.15                    -0.2                     0.7                      151.75879396984925       1.1570256513889596
-0.15                    -0.2                     0.7                      153.01507537688443       0.8369233665509904
-0.15                    -0.2                     0.7                      154.2713567839196        0.5298798217888905
-0.15                    -0.2                     0.7                      155.5276381909548        0.6313429359236593
-0.15                    -0.2                     0.7                      156.78391959798995       0.5870939652283905
-0.15                    -0.2                     0.7                      158.04020100502515       0.5120188514554753
-0.15                    -0.2                     0.7                      159.29648241206027       0.4563911364622487
-0.15                    -0.2                     0.7                      160.55276381909547       0.3367463907492976
-0.15                    -0.2                     0.7                      161.80904522613065       0.3680092922577896
-0.15                    -0.2                     0.7                      163.06532663316585       0.15728273482951205
-0.15                    -0.2                     0.7                      164.321608040201         0.6174121432215667
-0.15                    -0.2                     0.7                      165.5778894472362        0.6174121432215667
-0.15                    -0.2                     0.7                      166.83417085427135       0.4399284938506194
-0.15                    -0.2                     0.7                      168.09045226130655       0.4399284938506194
-0.15                    -0.2                     0.7                      169.3467336683417        0.4446891774928616
-0.15                    -0.2                     0.7                      170.6030150753769        0.4446891774928616
-0.15                    -0.2                     0.7                      171.85929648241205       0.40683195852936205
-0.15                    -0.2                     0.7                      173.11557788944722       0.2397065807391657
-0.15                    -0.2                     0.7                      174.3718592964824        0.2397065807391657
-0.15                    -0.2                     0.7                      175.6281407035176        0.46388568355077253
-0.15                    -0.2                     0.7                      176.88442211055278       0.12295690622560086
-0.15                    -0.2                     0.7                      178.14070351758795       0.2869653226300491
-0.15                    -0.2                     0.7                      179.39698492462313       1.3911245627158544
-0.15                    -0.2                     0.7                      180.6532663316583        1.4078230187694336
-0.15                    -0.2                     0.7                      181.90954773869348       1.308062442147411
-0.15                    -0.2                     0.7                      183.16582914572865       1.3316945515175755
-0.15                    -0.2                     0.7                      184.4221105527638        1.4912055815042322
-0.15                    -0.2                     0.7                      185.67839195979897       1.7935446748147446
-0.15                    -0.2                     0.7                      186.93467336683415       2.794474147122465
-0.15                    -0.2                     0.7                      188.19095477386932       8.285795641289077
-0.15                    -0.2                     0.7                      189.44723618090453       4.128359831113757
-0.15                    -0.2                     0.7                      190.7035175879397        1.4717513740961954
-0.15                    -0.2                     0.7                      191.95979899497488       0.7755385166262142
-0.15                    -0.2                     0.7                      193.21608040201005       0.4750948656132691
-0.15                    -0.2                     0.7                      194.47236180904522       0.33622681310554936
-0.15                    -0.2                     0.7                      195.72864321608043       0.15035769259414555
-0.15                    -0.2                     0.7                      196.9849246231156        0.06116071009472853
-0.15                    -0.2                     0.7                      198.24120603015075       0.06116071009472853
-0.15                    -0.2                     0.7                      199.49748743718592       0.0034006637348949925
-0.15                    -0.2                     0.7                      200.7537688442211        0.0032545859808313597
-0.15                    -0.2                     0.7                      202.0100502512563        0.010579464490751773
-0.15                    -0.2                     0.7                      203.26633165829148       0.12685250610819832
-0.15                    -0.2                     0.7                      204.52261306532665       0.5664708767055153
-0.15                    -0.2                     0.7                      205.77889447236183       0.5549920978812083
-0.15                    -0.2                     0.7                      207.035175879397         0.6031294997042698
-0.15                    -0.2                     0.7                      208.29145728643218       0.7026540551840093
-0.15                    -0.2                     0.7                      209.54773869346735       0.708260731588001
-0.15                    -0.2                     0.7                      210.8040201005025        0.7405373211910216
-0.15                    -0.2                     0.7                      212.06030150753767       1.5249875174597414
-0.15                    -0.2                     0.7                      213.31658291457285       1.6000993455253338
-0.15                    -0.2                     0.7                      214.57286432160802       3.71433938473091
-0.15                    -0.2                     0.7                      215.82914572864323       6.15176169979833
-0.15                    -0.2                     0.7                      217.0854271356784        2.015699679106489
-0.15                    -0.2                     0.7                      218.34170854271358       1.0433478673579377
-0.15                    -0.2                     0.7                      219.59798994974875       1.15654485053866
-0.15                    -0.2                     0.7                      220.85427135678393       1.2545517237134518
-0.15                    -0.2                     0.7                      222.1105527638191        0.8812629890772106
-0.15                    -0.2                     0.7                      223.36683417085425       0.3812977293065952
-0.15                    -0.2                     0.7                      224.62311557788942       1.6729660993405442
-0.15                    -0.2                     0.7                      225.8793969849246        0.19204099315328121
-0.15                    -0.2                     0.7                      227.1356783919598        0.7033984545834301
-0.15                    -0.2                     0.7                      228.391959798995         0.5760571013556695
-0.15                    -0.2                     0.7                      229.64824120603018       0.5354811944992126
-0.15                    -0.2                     0.7                      230.90452261306535       0.41135155228030085
-0.15                    -0.2                     0.7                      232.16080402010053       0.35038689544968377
-0.15                    -0.2                     0.7                      233.4170854271357        0.17640857417789738
-0.15                    -0.2                     0.7                      234.67336683417088       0.06341610119695336
-0.15                    -0.2                     0.7                      235.92964824120605       1.0088876236276059
-0.15                    -0.2                     0.7                      237.1859296482412        0.013242784810671229
-0.15                    -0.2                     0.7                      238.44221105527637       0.20497121800247176
-0.15                    -0.2                     0.7                      239.69849246231155       0.5982147261060287
-0.15                    -0.2                     0.7                      240.95477386934672       0.6585957353806965
-0.15                    -0.2                     0.7                      242.21105527638193       0.3646932823465153
-0.15                    -0.2                     0.7                      243.4673366834171        0.3405641625231275
-0.15                    -0.2                     0.7                      244.72361809045228       0.08352898518312417
-0.15                    -0.2                     0.7                      245.97989949748745       0.3399249184383239
-0.15                    -0.2                     0.7                      247.23618090452263       0.1044420503015345
-0.15                    -0.2                     0.7                      248.4924623115578        0.9020819477185645
-0.15                    -0.2                     0.7                      249.74874371859295       0.4414676180914794
-0.15                    -0.2                     0.7                      251.00502512562812       0.24252134474179796
-0.15                    -0.2                     0.7                      252.2613065326633        0.6722526876722654
-0.15                    -0.2                     0.7                      253.51758793969847       0.36270083627321753
-0.15                    -0.2                     0.7                      254.77386934673368       0.3197004634791604
-0.15                    -0.2                     0.7                      256.03015075376885       0.2221164283362322
-0.15                    -0.2                     0.7                      257.286432160804         0.03998887077182984
-0.15                    -0.2                     0.7                      258.5427135678392        0.2184145077671586
-0.15                    -0.2                     0.7                      259.7989949748744        0.29527488287406656
-0.15                    -0.2                     0.7                      261.0552763819096        0.42109782850045857
-0.15                    -0.2                     0.7                      262.31155778894475       0.3062656393531901
-0.15                    -0.2                     0.7                      263.5678391959799        0.30580333638860524
-0.15                    -0.2                     0.7                      264.8241206030151        0.3841119592310102
-0.15                    -0.2                     0.7                      266.0804020100503        0.8485589207690244
-0.15                    -0.2                     0.7                      267.33668341708545       1.522139273269851
-0.15                    -0.2                     0.7                      268.59296482412054       0.721423623620564
-0.15                    -0.2                     0.7                      269.8492462311558        0.721423623620564
-0.15                    -0.2                     0.7                      271.10552763819095       4.4345624959314875
-0.15                    -0.2                     0.7                      272.36180904522615       0.7087143391305798
