% Model:              biconAndDipole_box_moveBicon_1.5.22.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 8 2022, 18:34
% Table:              Table 5 - Global Evaluation 4
% biconX (m)             biconY (m)               biconZ (m)               freq (MHz)               10 * log10( abs(emw.Pport_1) /.001)
-0.698                   0.014                    0.015                    235.85858585858585       -28.066052818510702
-0.698                   0.014                    0.015                    236.36363636363637       -27.9936664996421
-0.698                   0.014                    0.015                    236.86868686868684       -28.10728891879997
-0.698                   0.014                    0.015                    237.37373737373738       -28.445501634621245
-0.698                   0.014                    0.015                    237.87878787878788       -29.711730976900853
-0.698                   0.014                    0.015                    238.38383838383837       -39.46603123381153
-0.698                   0.014                    0.015                    238.88888888888889       -22.969228086320758
-0.698                   0.014                    0.015                    239.3939393939394        -26.386583904615737
-0.698                   0.014                    0.015                    239.89898989898987       -26.804928571438232
-0.698                   0.014                    0.015                    240.40404040404042       -27.11901837316834
-0.698                   0.014                    0.015                    240.9090909090909        -25.28519466794199
-0.698                   0.014                    0.015                    241.4141414141414        -40.246068887546144
-0.698                   0.014                    0.015                    241.91919191919192       -40.03914032851857
-0.698                   0.014                    0.015                    242.42424242424244       -44.40271044417464
-0.698                   0.014                    0.015                    242.9292929292929        -57.189254226959264
-0.698                   0.014                    0.015                    243.43434343434345       -47.77766984993398
-0.698                   0.014                    0.015                    243.93939393939394       -29.392543971903958
-0.698                   0.014                    0.015                    244.44444444444443       -36.86612294367676
-0.698                   0.014                    0.015                    244.94949494949495       -44.244297173448324
-0.698                   0.014                    0.015                    245.45454545454547       -46.97067340419402
-0.698                   0.014                    0.015                    245.95959595959593       -44.4427073015379
-0.698                   0.014                    0.015                    246.46464646464648       -38.78574234037324
-0.698                   0.014                    0.015                    246.96969696969697       -5.174692420838448
-0.698                   0.014                    0.015                    247.47474747474746       -34.48461964642341
-0.698                   0.014                    0.015                    247.97979797979798       -38.41498401787079
-0.698                   0.014                    0.015                    248.4848484848485        -40.507419138798724
-0.698                   0.014                    0.015                    248.98989898989896       -42.095041248328464
-0.698                   0.014                    0.015                    249.49494949494948       -44.73166002772104
-0.698                   0.014                    0.015                    250                      -23.405930604180682
-0.698                   0.679                    -1.204                   60                       -71.80578831867501
-0.698                   0.679                    -1.204                   62.22222222222222        -68.76562076981337
-0.698                   0.679                    -1.204                   64.44444444444444        -65.43753490349204
-0.698                   0.679                    -1.204                   66.66666666666667        -61.65089935023359
-0.698                   0.679                    -1.204                   68.88888888888887        -57.044811475564465
-0.698                   0.679                    -1.204                   71.11111111111111        -50.6480867560607
-0.698                   0.679                    -1.204                   73.33333333333333        -38.47421889345209
-0.698                   0.679                    -1.204                   75.55555555555554        -44.186483393021334
-0.698                   0.679                    -1.204                   77.77777777777777        -49.87523629785491
-0.698                   0.679                    -1.204                   80                       -52.809306390024
-0.698                   0.679                    -1.204                   100                      -37.77371743194746
-0.698                   0.679                    -1.204                   101.0204081632653        -35.69357883068372
-0.698                   0.679                    -1.204                   102.04081632653062       -33.324707767075886
-0.698                   0.679                    -1.204                   103.06122448979592       -32.08524521641172
-0.698                   0.679                    -1.204                   104.08163265306122       -34.26081316946493
-0.698                   0.679                    -1.204                   105.10204081632652       -38.208306385750156
-0.698                   0.679                    -1.204                   106.12244897959182       -42.44185065559204
-0.698                   0.679                    -1.204                   107.14285714285712       -47.34213719645439
-0.698                   0.679                    -1.204                   108.16326530612244       -55.473775057969945
-0.698                   0.679                    -1.204                   109.18367346938776       -61.790861020231
-0.698                   0.679                    -1.204                   110.20408163265306       -48.632080179147536
-0.698                   0.679                    -1.204                   111.22448979591837       -42.18746035952194
-0.698                   0.679                    -1.204                   112.24489795918367       -36.50957187901128
-0.698                   0.679                    -1.204                   113.26530612244898       -30.867322210679887
-0.698                   0.679                    -1.204                   114.28571428571429       -27.97367167168383
-0.698                   0.679                    -1.204                   115.30612244897958       -31.29358830993531
-0.698                   0.679                    -1.204                   116.32653061224488       -34.3039041940412
-0.698                   0.679                    -1.204                   117.3469387755102        -36.530282372098014
-0.698                   0.679                    -1.204                   118.3673469387755        -38.21343554618257
-0.698                   0.679                    -1.204                   119.38775510204081       -39.59108265497635
-0.698                   0.679                    -1.204                   120.40816326530611       -40.81853414195077
-0.698                   0.679                    -1.204                   121.42857142857143       -42.06556923650129
-0.698                   0.679                    -1.204                   122.44897959183673       -44.57492051093852
-0.698                   0.679                    -1.204                   123.46938775510205       -43.40362109375404
-0.698                   0.679                    -1.204                   124.48979591836735       -45.53361449473602
-0.698                   0.679                    -1.204                   125.51020408163264       -48.45436031475956
-0.698                   0.679                    -1.204                   126.53061224489794       -55.55763508160966
-0.698                   0.679                    -1.204                   127.55102040816325       -54.53545342696492
-0.698                   0.679                    -1.204                   128.57142857142858       -40.56893418108663
-0.698                   0.679                    -1.204                   129.59183673469389       -29.963508784452905
-0.698                   0.679                    -1.204                   130.6122448979592        -25.709795266026354
-0.698                   0.679                    -1.204                   131.6326530612245        -29.072235502368287
-0.698                   0.679                    -1.204                   132.6530612244898        -31.316444262054667
-0.698                   0.679                    -1.204                   133.67346938775512       -32.42847256905469
-0.698                   0.679                    -1.204                   134.69387755102042       -32.910340620069675
-0.698                   0.679                    -1.204                   135.71428571428572       -32.855544329916555
-0.698                   0.679                    -1.204                   136.73469387755102       -31.84601971528246
-0.698                   0.679                    -1.204                   137.75510204081633       -24.531670740175304
-0.698                   0.679                    -1.204                   138.77551020408163       -30.593171580252164
-0.698                   0.679                    -1.204                   139.79591836734693       -30.89477625374017
-0.698                   0.679                    -1.204                   140.81632653061223       -30.256461671715364
-0.698                   0.679                    -1.204                   141.83673469387753       -30.182640690054825
-0.698                   0.679                    -1.204                   142.85714285714286       -29.546681237045096
-0.698                   0.679                    -1.204                   143.87755102040813       -28.75010880943727
-0.698                   0.679                    -1.204                   144.89795918367346       -27.70709043095423
-0.698                   0.679                    -1.204                   145.9183673469388        -24.824622642502796
-0.698                   0.679                    -1.204                   146.9387755102041        -30.983390207381795
-0.698                   0.679                    -1.204                   147.9591836734694        -27.62530006973879
-0.698                   0.679                    -1.204                   148.9795918367347        -26.75150799830704
-0.698                   0.679                    -1.204                   150                      -27.01275103297307
-0.698                   0.679                    -1.204                   200                      -43.00744730457903
-0.698                   0.679                    -1.204                   200.50505050505046       -36.3610099274327
-0.698                   0.679                    -1.204                   201.010101010101         -29.49961548428192
-0.698                   0.679                    -1.204                   201.5151515151515        -54.28881481170797
-0.698                   0.679                    -1.204                   202.020202020202         -25.75313734443155
-0.698                   0.679                    -1.204                   202.5252525252525        -19.428095509791824
-0.698                   0.679                    -1.204                   203.03030303030303       -14.659891565889136
-0.698                   0.679                    -1.204                   203.5353535353535        -15.919899786880716
-0.698                   0.679                    -1.204                   204.04040404040404       -18.24055658768958
-0.698                   0.679                    -1.204                   204.54545454545453       -20.02158071708213
-0.698                   0.679                    -1.204                   205.05050505050502       -20.392618922601635
-0.698                   0.679                    -1.204                   205.55555555555554       -23.61653367877501
-0.698                   0.679                    -1.204                   206.06060606060606       -21.99885071648432
-0.698                   0.679                    -1.204                   206.56565656565652       -29.995702431848677
-0.698                   0.679                    -1.204                   207.07070707070707       -21.772083510606002
-0.698                   0.679                    -1.204                   207.57575757575756       -33.716623953196745
-0.698                   0.679                    -1.204                   208.08080808080805       -26.695250135654803
-0.698                   0.679                    -1.204                   208.58585858585857       -31.688389290689095
-0.698                   0.679                    -1.204                   209.0909090909091        -16.94390824356214
-0.698                   0.679                    -1.204                   209.59595959595956       -10.82650037181069
-0.698                   0.679                    -1.204                   210.1010101010101        -14.662547090268124
-0.698                   0.679                    -1.204                   210.6060606060606        -19.60700921194635
-0.698                   0.679                    -1.204                   211.1111111111111        -21.077406426822552
-0.698                   0.679                    -1.204                   211.6161616161616        -27.342732720642346
-0.698                   0.679                    -1.204                   212.12121212121212       -28.00257426995308
-0.698                   0.679                    -1.204                   212.6262626262626        -30.003323322047244
-0.698                   0.679                    -1.204                   213.13131313131314       -43.8354193654001
-0.698                   0.679                    -1.204                   213.63636363636363       -30.423395956282206
-0.698                   0.679                    -1.204                   214.14141414141412       -18.699617151381
-0.698                   0.679                    -1.204                   214.64646464646464       -27.71893905361733
-0.698                   0.679                    -1.204                   215.15151515151516       -47.17395468080844
-0.698                   0.679                    -1.204                   215.65656565656562       -41.10241670181271
-0.698                   0.679                    -1.204                   216.16161616161617       -42.86741163076076
-0.698                   0.679                    -1.204                   216.66666666666666       -55.519910527492954
-0.698                   0.679                    -1.204                   217.17171717171715       -40.203553656862105
-0.698                   0.679                    -1.204                   217.67676767676767       -34.592262482800614
-0.698                   0.679                    -1.204                   218.1818181818182        -27.30914743972647
-0.698                   0.679                    -1.204                   218.68686868686865       -24.53704763785575
-0.698                   0.679                    -1.204                   219.1919191919192        -19.504705577692278
-0.698                   0.679                    -1.204                   219.6969696969697        -32.719142270003516
-0.698                   0.679                    -1.204                   220.20202020202018       -25.21044282574868
-0.698                   0.679                    -1.204                   220.7070707070707        -17.009527646864395
-0.698                   0.679                    -1.204                   221.21212121212122       -15.473105036098326
-0.698                   0.679                    -1.204                   221.71717171717168       -38.34833549281888
-0.698                   0.679                    -1.204                   222.22222222222223       -24.006452334740672
-0.698                   0.679                    -1.204                   222.72727272727272       -31.81920314032515
-0.698                   0.679                    -1.204                   223.2323232323232        -27.858768401695293
-0.698                   0.679                    -1.204                   223.73737373737373       -24.041960399860976
-0.698                   0.679                    -1.204                   224.24242424242425       -35.7864997903142
-0.698                   0.679                    -1.204                   224.7474747474747        -42.56702336589487
-0.698                   0.679                    -1.204                   225.25252525252526       -39.525103145639434
-0.698                   0.679                    -1.204                   225.75757575757575       -6.20471625136438
-0.698                   0.679                    -1.204                   226.26262626262624       -28.658171357492442
-0.698                   0.679                    -1.204                   226.76767676767676       -30.667334504273185
-0.698                   0.679                    -1.204                   227.27272727272728       -19.859563649639384
-0.698                   0.679                    -1.204                   227.77777777777774       -34.07932238985668
-0.698                   0.679                    -1.204                   228.2828282828283        -38.16482596457056
-0.698                   0.679                    -1.204                   228.78787878787878       -28.205331926786165
-0.698                   0.679                    -1.204                   229.29292929292927       -57.28988624259654
-0.698                   0.679                    -1.204                   229.7979797979798        -31.9360045399066
-0.698                   0.679                    -1.204                   230.3030303030303        -35.19657007871934
-0.698                   0.679                    -1.204                   230.80808080808077       -30.577293726930705
-0.698                   0.679                    -1.204                   231.31313131313132       -28.30844125596432
-0.698                   0.679                    -1.204                   231.8181818181818        -28.210427119215083
-0.698                   0.679                    -1.204                   232.3232323232323        -27.867156148734477
-0.698                   0.679                    -1.204                   232.82828282828282       -27.126579251773148
-0.698                   0.679                    -1.204                   233.33333333333334       -27.234446931366904
-0.698                   0.679                    -1.204                   233.8383838383838        -26.800075263648786
-0.698                   0.679                    -1.204                   234.34343434343435       -26.266141115497085
-0.698                   0.679                    -1.204                   234.84848484848484       -25.690986399358792
-0.698                   0.679                    -1.204                   235.35353535353534       -21.43394814825166
-0.698                   0.679                    -1.204                   235.85858585858585       -20.23978509243711
-0.698                   0.679                    -1.204                   236.36363636363637       -44.93948372310439
-0.698                   0.679                    -1.204                   236.86868686868684       -29.536466455470528
-0.698                   0.679                    -1.204                   237.37373737373738       -26.258490327170158
-0.698                   0.679                    -1.204                   237.87878787878788       -23.945376307733234
-0.698                   0.679                    -1.204                   238.38383838383837       -19.874765319878534
-0.698                   0.679                    -1.204                   238.88888888888889       -10.26999926522647
-0.698                   0.679                    -1.204                   239.3939393939394        -16.880415660127504
-0.698                   0.679                    -1.204                   239.89898989898987       -21.531113320117704
-0.698                   0.679                    -1.204                   240.40404040404042       -21.16489789210519
-0.698                   0.679                    -1.204                   240.9090909090909        -21.937854748177777
-0.698                   0.679                    -1.204                   241.4141414141414        -22.46346680646345
-0.698                   0.679                    -1.204                   241.91919191919192       -22.104738973356824
-0.698                   0.679                    -1.204                   242.42424242424244       -21.075317598320154
-0.698                   0.679                    -1.204                   242.9292929292929        -19.23285237169442
-0.698                   0.679                    -1.204                   243.43434343434345       -15.463640733089516
-0.698                   0.679                    -1.204                   243.93939393939394       -31.04835384549956
-0.698                   0.679                    -1.204                   244.44444444444443       -17.440500717744523
-0.698                   0.679                    -1.204                   244.94949494949495       -30.359765947379774
-0.698                   0.679                    -1.204                   245.45454545454547       -4.2235200188646145
-0.698                   0.679                    -1.204                   245.95959595959593       -37.246525288242076
-0.698                   0.679                    -1.204                   246.46464646464648       -38.5567379590231
-0.698                   0.679                    -1.204                   246.96969696969697       -30.355712498168003
-0.698                   0.679                    -1.204                   247.47474747474746       -26.253160270595295
-0.698                   0.679                    -1.204                   247.97979797979798       -26.373301207615143
-0.698                   0.679                    -1.204                   248.4848484848485        -25.387509546091074
-0.698                   0.679                    -1.204                   248.98989898989896       -22.9466885554779
-0.698                   0.679                    -1.204                   249.49494949494948       -21.88435695484663
-0.698                   0.679                    -1.204                   250                      -16.55099262002944
-0.698                   0.679                    0.015                    60                       -62.386681778005894
-0.698                   0.679                    0.015                    62.22222222222222        -59.70675836711096
-0.698                   0.679                    0.015                    64.44444444444444        -56.81029024442917
-0.698                   0.679                    0.015                    66.66666666666667        -53.571367140473605
-0.698                   0.679                    0.015                    68.88888888888887        -49.79992599255753
-0.698                   0.679                    0.015                    71.11111111111111        -45.353093197106105
-0.698                   0.679                    0.015                    73.33333333333333        -41.808236683345335
-0.698                   0.679                    0.015                    75.55555555555554        -43.50205145412826
-0.698                   0.679                    0.015                    77.77777777777777        -47.08960251292765
-0.698                   0.679                    0.015                    80                       -50.66285812317084
-0.698                   0.679                    0.015                    100                      -45.14929061525578
-0.698                   0.679                    0.015                    101.0204081632653        -45.64333195349743
-0.698                   0.679                    0.015                    102.04081632653062       -48.24293643957792
-0.698                   0.679                    0.015                    103.06122448979592       -41.60081358610362
-0.698                   0.679                    0.015                    104.08163265306122       -43.38985864318576
-0.698                   0.679                    0.015                    105.10204081632652       -43.70290959418721
-0.698                   0.679                    0.015                    106.12244897959182       -43.344604156233146
-0.698                   0.679                    0.015                    107.14285714285712       -43.711457058121795
-0.698                   0.679                    0.015                    108.16326530612244       -43.627527708832886
-0.698                   0.679                    0.015                    109.18367346938776       -43.51308852620139
-0.698                   0.679                    0.015                    110.20408163265306       -43.39065411358692
-0.698                   0.679                    0.015                    111.22448979591837       -43.298781583049646
-0.698                   0.679                    0.015                    112.24489795918367       -43.37814249135523
-0.698                   0.679                    0.015                    113.26530612244898       -40.6029584973571
-0.698                   0.679                    0.015                    114.28571428571429       -40.49146628333926
-0.698                   0.679                    0.015                    115.30612244897958       -41.143278358246924
-0.698                   0.679                    0.015                    116.32653061224488       -41.02170565479058
-0.698                   0.679                    0.015                    117.3469387755102        -40.76557531069109
-0.698                   0.679                    0.015                    118.3673469387755        -40.438651012298415
-0.698                   0.679                    0.015                    119.38775510204081       -40.06473100316952
-0.698                   0.679                    0.015                    120.40816326530611       -39.647360111349876
-0.698                   0.679                    0.015                    121.42857142857143       -39.15874318762783
-0.698                   0.679                    0.015                    122.44897959183673       -39.338938012231466
-0.698                   0.679                    0.015                    123.46938775510205       -38.48448034170661
-0.698                   0.679                    0.015                    124.48979591836735       -37.914317503286796
-0.698                   0.679                    0.015                    125.51020408163264       -37.37986408457171
-0.698                   0.679                    0.015                    126.53061224489794       -36.8499028214124
-0.698                   0.679                    0.015                    127.55102040816325       -36.33956875798328
-0.698                   0.679                    0.015                    128.57142857142858       -35.900181297328
-0.698                   0.679                    0.015                    129.59183673469389       -35.68370460080288
-0.698                   0.679                    0.015                    130.6122448979592        -36.23289155291234
-0.698                   0.679                    0.015                    131.6326530612245        -39.740515153688655
-0.698                   0.679                    0.015                    132.6530612244898        -54.82054746902073
-0.698                   0.679                    0.015                    133.67346938775512       -37.590248105294236
-0.698                   0.679                    0.015                    134.69387755102042       -33.94282387212007
-0.698                   0.679                    0.015                    135.71428571428572       -32.11630494532991
-0.698                   0.679                    0.015                    136.73469387755102       -30.675906470495367
-0.698                   0.679                    0.015                    137.75510204081633       -23.529329709181475
-0.698                   0.679                    0.015                    138.77551020408163       -31.06756895486233
-0.698                   0.679                    0.015                    139.79591836734693       -30.53138383453365
-0.698                   0.679                    0.015                    140.81632653061223       -30.691300826657898
-0.698                   0.679                    0.015                    141.83673469387753       -31.60358624221211
-0.698                   0.679                    0.015                    142.85714285714286       -33.85751953054504
-0.698                   0.679                    0.015                    143.87755102040813       -44.536236099557556
-0.698                   0.679                    0.015                    144.89795918367346       -32.270248266897795
-0.698                   0.679                    0.015                    145.9183673469388        -24.758694647526166
-0.698                   0.679                    0.015                    146.9387755102041        -25.406047159737906
-0.698                   0.679                    0.015                    147.9591836734694        -22.369094997581374
-0.698                   0.679                    0.015                    148.9795918367347        -26.861680227654787
-0.698                   0.679                    0.015                    150                      -27.605085074155827
-0.698                   0.679                    0.015                    200                      -29.639596931412463
-0.698                   0.679                    0.015                    200.50505050505046       -30.04684366049634
-0.698                   0.679                    0.015                    201.010101010101         -30.538928415255736
-0.698                   0.679                    0.015                    201.5151515151515        -45.93703805999347
-0.698                   0.679                    0.015                    202.020202020202         -32.43299711925513
-0.698                   0.679                    0.015                    202.5252525252525        -32.16344342764738
-0.698                   0.679                    0.015                    203.03030303030303       -31.97261633785148
-0.698                   0.679                    0.015                    203.5353535353535        -32.24214555497874
-0.698                   0.679                    0.015                    204.04040404040404       -32.997879500456506
-0.698                   0.679                    0.015                    204.54545454545453       -35.102038575590896
-0.698                   0.679                    0.015                    205.05050505050502       -44.54624706414962
-0.698                   0.679                    0.015                    205.55555555555554       -24.786605966620133
-0.698                   0.679                    0.015                    206.06060606060606       -28.7622585393755
-0.698                   0.679                    0.015                    206.56565656565652       -29.430941813832547
-0.698                   0.679                    0.015                    207.07070707070707       -31.638234246369066
-0.698                   0.679                    0.015                    207.57575757575756       -37.889753945108865
-0.698                   0.679                    0.015                    208.08080808080805       -29.007065318921125
-0.698                   0.679                    0.015                    208.58585858585857       -30.712420435987223
-0.698                   0.679                    0.015                    209.0909090909091        -33.790532014802075
-0.698                   0.679                    0.015                    209.59595959595956       -35.75529265754119
-0.698                   0.679                    0.015                    210.1010101010101        -35.98830589356553
-0.698                   0.679                    0.015                    210.6060606060606        -46.8086031370293
-0.698                   0.679                    0.015                    211.1111111111111        -10.62834797682757
-0.698                   0.679                    0.015                    211.6161616161616        -28.24876869128723
-0.698                   0.679                    0.015                    212.12121212121212       -33.24642132125037
-0.698                   0.679                    0.015                    212.6262626262626        -35.137631397358334
-0.698                   0.679                    0.015                    213.13131313131314       -50.23405235650155
-0.698                   0.679                    0.015                    213.63636363636363       -32.95265760647989
-0.698                   0.679                    0.015                    214.14141414141412       -25.684383101900835
-0.698                   0.679                    0.015                    214.64646464646464       -23.717381203428552
-0.698                   0.679                    0.015                    215.15151515151516       -22.640289673639703
-0.698                   0.679                    0.015                    215.65656565656562       -22.699202721107596
-0.698                   0.679                    0.015                    216.16161616161617       -23.79132001147414
-0.698                   0.679                    0.015                    216.66666666666666       -22.448545194673176
-0.698                   0.679                    0.015                    217.17171717171715       -23.32631002021681
-0.698                   0.679                    0.015                    217.67676767676767       -24.180462073435645
-0.698                   0.679                    0.015                    218.1818181818182        -25.267598975994503
-0.698                   0.679                    0.015                    218.68686868686865       -39.53254472975625
-0.698                   0.679                    0.015                    219.1919191919192        -37.08982518100345
-0.698                   0.679                    0.015                    219.6969696969697        -18.997572874501813
-0.698                   0.679                    0.015                    220.20202020202018       -14.738182446526888
-0.698                   0.679                    0.015                    220.7070707070707        -16.450843353804604
-0.698                   0.679                    0.015                    221.21212121212122       -18.406463285629503
-0.698                   0.679                    0.015                    221.71717171717168       -20.33659619298995
-0.698                   0.679                    0.015                    222.22222222222223       -23.14544719422983
-0.698                   0.679                    0.015                    222.72727272727272       -25.545481857088447
-0.698                   0.679                    0.015                    223.2323232323232        -27.9287136431768
-0.698                   0.679                    0.015                    223.73737373737373       -32.853459720568395
-0.698                   0.679                    0.015                    224.24242424242425       -33.70710206894383
-0.698                   0.679                    0.015                    224.7474747474747        -34.754296784376926
-0.698                   0.679                    0.015                    225.25252525252526       -28.234681976908025
-0.698                   0.679                    0.015                    225.75757575757575       -32.489618852950116
-0.698                   0.679                    0.015                    226.26262626262624       -33.27515266001771
-0.698                   0.679                    0.015                    226.76767676767676       -30.658163145270464
-0.698                   0.679                    0.015                    227.27272727272728       -27.9715818391417
-0.698                   0.679                    0.015                    227.77777777777774       -35.73575389026959
-0.698                   0.679                    0.015                    228.2828282828283        -34.40945596727027
-0.698                   0.679                    0.015                    228.78787878787878       -35.63055893142926
-0.698                   0.679                    0.015                    229.29292929292927       -36.779858267483185
-0.698                   0.679                    0.015                    229.7979797979798        -41.41074878675318
-0.698                   0.679                    0.015                    230.3030303030303        -50.389977553240314
-0.698                   0.679                    0.015                    230.80808080808077       -40.9106203960895
-0.698                   0.679                    0.015                    231.31313131313132       -46.79494682585809
-0.698                   0.679                    0.015                    231.8181818181818        -40.220791778911824
-0.698                   0.679                    0.015                    232.3232323232323        -36.8977441942354
-0.698                   0.679                    0.015                    232.82828282828282       -34.05748403642562
-0.698                   0.679                    0.015                    233.33333333333334       -32.17233092610859
-0.698                   0.679                    0.015                    233.8383838383838        -30.559229485382303
-0.698                   0.679                    0.015                    234.34343434343435       -40.9991944203626
-0.698                   0.679                    0.015                    234.84848484848484       -29.275184963275805
-0.698                   0.679                    0.015                    235.35353535353534       -25.362100367168896
-0.698                   0.679                    0.015                    235.85858585858585       -28.054588878522473
-0.698                   0.679                    0.015                    236.36363636363637       -26.803040874110152
-0.698                   0.679                    0.015                    236.86868686868684       -25.677069743315887
-0.698                   0.679                    0.015                    237.37373737373738       -24.030640686527562
-0.698                   0.679                    0.015                    237.87878787878788       -16.515699603362314
-0.698                   0.679                    0.015                    238.38383838383837       -53.01069244415271
-0.698                   0.679                    0.015                    238.88888888888889       -58.159790954225564
-0.698                   0.679                    0.015                    239.3939393939394        -27.054981553156185
-0.698                   0.679                    0.015                    239.89898989898987       -21.667561501330077
-0.698                   0.679                    0.015                    240.40404040404042       -25.114739128742023
-0.698                   0.679                    0.015                    240.9090909090909        -23.90009744330972
-0.698                   0.679                    0.015                    241.4141414141414        -23.91923786607731
-0.698                   0.679                    0.015                    241.91919191919192       -26.608287120032024
-0.698                   0.679                    0.015                    242.42424242424244       -39.00517086622238
-0.698                   0.679                    0.015                    242.9292929292929        -23.172827816734905
-0.698                   0.679                    0.015                    243.43434343434345       -21.89259839835106
-0.698                   0.679                    0.015                    243.93939393939394       -24.53825435654208
-0.698                   0.679                    0.015                    244.44444444444443       -24.375932456358722
-0.698                   0.679                    0.015                    244.94949494949495       -22.920230566496976
-0.698                   0.679                    0.015                    245.45454545454547       -25.30516090494963
-0.698                   0.679                    0.015                    245.95959595959593       -27.916946189516537
-0.698                   0.679                    0.015                    246.46464646464648       -25.214673883548695
-0.698                   0.679                    0.015                    246.96969696969697       -23.371559258579985
-0.698                   0.679                    0.015                    247.47474747474746       -25.35667264984433
-0.698                   0.679                    0.015                    247.97979797979798       -25.829776496483575
-0.698                   0.679                    0.015                    248.4848484848485        -26.214297192558377
-0.698                   0.679                    0.015                    248.98989898989896       -26.903924362490102
-0.698                   0.679                    0.015                    249.49494949494948       -58.51197119432412
-0.698                   0.679                    0.015                    250                      -22.295983676418096
0.002                    -0.3122                  -1.204                   60                       -68.97186333232219
0.002                    -0.3122                  -1.204                   62.22222222222222        -65.96952446096078
0.002                    -0.3122                  -1.204                   64.44444444444444        -62.637116304747806
0.002                    -0.3122                  -1.204                   66.66666666666667        -58.801739373235414
0.002                    -0.3122                  -1.204                   68.88888888888887        -54.119177348126755
0.002                    -0.3122                  -1.204                   71.11111111111111        -47.791341147642264
0.002                    -0.3122                  -1.204                   73.33333333333333        -39.49196484606012
0.002                    -0.3122                  -1.204                   75.55555555555554        -42.77091009460732
0.002                    -0.3122                  -1.204                   77.77777777777777        -46.63787419710202
0.002                    -0.3122                  -1.204                   80                       -48.45218467568682
0.002                    -0.3122                  -1.204                   100                      -38.34418330985254
0.002                    -0.3122                  -1.204                   101.0204081632653        -36.97878564039944
0.002                    -0.3122                  -1.204                   102.04081632653062       -35.80802361912887
0.002                    -0.3122                  -1.204                   103.06122448979592       -35.10501334554678
0.002                    -0.3122                  -1.204                   104.08163265306122       -35.070742506057535
0.002                    -0.3122                  -1.204                   105.10204081632652       -35.6348875373786
0.002                    -0.3122                  -1.204                   106.12244897959182       -36.538804624807206
0.002                    -0.3122                  -1.204                   107.14285714285712       -37.51485251761262
0.002                    -0.3122                  -1.204                   108.16326530612244       -38.46707940713272
0.002                    -0.3122                  -1.204                   109.18367346938776       -39.32327216440823
0.002                    -0.3122                  -1.204                   110.20408163265306       -40.065379081366366
0.002                    -0.3122                  -1.204                   111.22448979591837       -40.682516061221705
0.002                    -0.3122                  -1.204                   112.24489795918367       -41.115824933885534
0.002                    -0.3122                  -1.204                   113.26530612244898       -46.61106121260646
0.002                    -0.3122                  -1.204                   114.28571428571429       -42.575531077836914
0.002                    -0.3122                  -1.204                   115.30612244897958       -42.212837902010435
0.002                    -0.3122                  -1.204                   116.32653061224488       -42.906280490486026
0.002                    -0.3122                  -1.204                   117.3469387755102        -43.186443633614864
