Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S22_Magnitude,S22_Phase,
30000000,-0.6164794644,-113.2781382,-64.58875276,131.0713647,0.04089384271,-8.989018507,
30071111,-0.5097327516,-113.9441162,-74.25237606,9.442607062,0.04024373242,-8.747681572,
30142222,-0.5054122087,-114.6831122,-75.17505664,15.05500169,0.04007063253,-8.763607982,
30213333,-0.50406311,-115.4162586,-72.44905826,2.688164902,0.0404613792,-8.773207521,
30284444,-0.5021380767,-116.1563832,-74.0872326,2.215877957,0.04111706481,-8.781587746,
30355555,-0.4996888698,-116.8923818,-73.11758073,2.429914145,0.04076545304,-8.810825536,
30426666,-0.4969887829,-117.6295576,-72.57026922,6.810672728,0.04203821557,-8.822159226,
30497777,-0.4950164256,-118.3698538,-72.74858191,-0.1354844136,0.04070905764,-8.843394048,
30568888,-0.4934321456,-119.1172329,-72.03990796,5.506946805,0.04037913076,-8.864620635,
30640000,-0.490919544,-119.8727156,-72.75028308,9.185792555,0.04007093954,-8.87342794,
30711111,-0.4908799712,-120.6226748,-72.09987055,11.38347986,0.03884698418,-8.904673632,
30782222,-0.4890773187,-121.3846059,-72.15554055,16.23556722,0.03955962565,-8.922672142,
30853333,-0.4870901285,-122.157716,-71.55449173,16.39872619,0.03863707659,-8.961003279,
30924444,-0.4906597337,-123.0306176,-66.92929547,-40.12682059,0.04586823817,-9.05126699,
30995555,-0.4813776619,-123.6862328,-71.11363878,18.29010056,0.03846204326,-9.016022187,
31066666,-0.4656865154,-124.4611119,-65.20374117,29.88345873,0.05176799392,-9.239286879,
31137777,-0.4802862697,-125.1959897,-70.86485004,12.39467638,0.03134602841,-9.102606246,
31208888,-0.4785597366,-125.9738477,-70.84890847,16.81677843,0.03794822037,-9.077356118,
31280000,-0.4788884224,-126.7473123,-71.20181377,10.13787145,0.03888686185,-9.097499115,
31351111,-0.4762824189,-127.5256309,-71.7477201,13.56698058,0.03891177798,-9.115267965,
31422222,-0.474512573,-128.2997246,-71.36821081,16.08594266,0.03859754111,-9.13624764,
31493333,-0.4730405882,-129.0760358,-71.1193897,13.2761288,0.03936945318,-9.1582309,
31564444,-0.4728081698,-129.8308034,-69.99883044,13.00389551,0.03989081965,-9.166875047,
31635555,-0.4740583482,-130.6018929,-70.91121035,9.849577084,0.0403574484,-9.200499055,
31706666,-0.4736844126,-131.3883181,-70.15437574,10.87583628,0.04107829724,-9.235799898,
31777777,-0.4736909646,-132.1682142,-70.16291332,12.68971152,0.04126369922,-9.248439863,
31848888,-0.4730973311,-132.9484717,-70.55613664,8.617649203,0.04122744156,-9.272494452,
31920000,-0.4739260652,-133.7310036,-68.96808887,6.907905861,0.03944438767,-9.265896446,
31991111,-0.4737370345,-134.5178009,-69.25777111,9.493787714,0.03916184321,-9.301096452,
32062222,-0.474188868,-135.3019967,-68.9646742,13.51055159,0.0383774777,-9.308050266,
32133333,-0.4745317842,-136.0971643,-67.89014978,12.75078553,0.03698797338,-9.329469569,
32204444,-0.476143096,-136.8844571,-68.40576493,8.369430372,0.0376981739,-9.356203087,
32275555,-0.4744330909,-137.6692489,-68.55792924,9.144792714,0.03957054886,-9.382769989,
32346666,-0.4764950343,-138.4586114,-67.46181174,12.2463423,0.03775460731,-9.388791628,
32417777,-0.4771028917,-139.2522759,-67.04532335,15.64646429,0.03896732973,-9.41241783,
32488888,-0.4789248923,-140.0321638,-66.96261765,15.32237549,0.03804186853,-9.442631871,
32560000,-0.4815065717,-140.8465013,-67.70719522,14.54368266,0.03857583291,-9.472869645,
32631111,-0.482334409,-141.6439064,-66.74705111,13.73283284,0.03641744429,-9.501764341,
32702222,-0.4829949207,-142.465026,-67.2264017,14.84101235,0.03548973384,-9.51794893,
32773333,-0.4854932471,-143.2372978,-66.75761413,14.4177985,0.03492456679,-9.528692514,
32844444,-0.4881741604,-144.0347406,-67.28668716,13.30746492,0.03579842379,-9.554667394,
32915555,-0.488661874,-144.8441006,-67.80821099,14.92535563,0.03501027328,-9.57438036,
32986666,-0.4902726517,-145.640346,-67.2173621,17.03058802,0.03674176572,-9.588145884,
33057777,-0.4924150644,-146.4594708,-66.99838389,16.48492758,0.03672567417,-9.621830986,
33128888,-0.4946205185,-147.2603574,-68.01475282,16.55356965,0.0357420688,-9.641435595,
33200000,-0.4918090471,-148.1238917,-69.36509333,5.732967391,0.03562014554,-9.655083702,
33271111,-0.4979950316,-148.8988204,-67.30251481,13.6299624,0.03600378457,-9.692983825,
33342222,-0.4997711987,-149.717214,-67.84129575,13.26607968,0.03619225069,-9.716430174,
33413333,-0.5006539762,-150.5287367,-68.18840106,8.057154356,0.03466671941,-9.738045454,
33484444,-0.5030689808,-151.3519674,-67.96573491,8.860800413,0.03426735094,-9.75919806,
33555555,-0.5045231602,-152.1696133,-67.83683193,6.003877559,0.03405585317,-9.785884808,
33626666,-0.5071971846,-152.9895533,-67.28599031,3.219837291,0.03377896411,-9.800569379,
33697777,-0.508410199,-153.807132,-67.70527361,4.415599293,0.03440235092,-9.824540496,
33768888,-0.5110622219,-154.6221663,-67.23473347,4.384120082,0.03435088439,-9.845724342,
33840000,-0.5133349148,-155.4386743,-67.72451046,4.427088429,0.03450053004,-9.876214475,
33911111,-0.5155340505,-156.2583251,-67.02093738,5.81627347,0.03409332094,-9.889301813,
33982222,-0.5168934403,-157.081931,-66.1512983,6.591496625,0.03447989394,-9.906063226,
34053333,-0.5187770553,-157.9079936,-67.17456306,5.946460961,0.03497663493,-9.918590505,
34124444,-0.5209199253,-158.7444119,-66.91142331,9.864499897,0.03458481168,-9.94240026,
34195555,-0.5236631987,-159.5647777,-66.88719014,9.3283408,0.03633064144,-9.951146705,
34266666,-0.5254971497,-160.3822761,-66.82929128,7.756420483,0.03566236422,-9.974792315,
34337777,-0.528002627,-161.2112837,-67.09164712,7.306089833,0.03488972807,-9.993519289,
34408888,-0.529423217,-162.0276554,-67.3610825,8.102138784,0.03430902013,-10.01137396,
34480000,-0.5325716878,-162.8570604,-66.88787925,9.178987026,0.0337527316,-10.03843397,
34551111,-0.5346995035,-163.6733936,-67.66581707,6.678887368,0.03263709309,-10.06651986,
34622222,-0.53888036,-164.5032227,-67.10554016,6.475731917,0.03055376432,-10.11058358,
34693333,-0.5406164158,-165.3249147,-67.53885703,4.537838051,0.02970525699,-10.111234,
34764444,-0.5427881937,-166.1496133,-67.4887055,3.225391743,0.02818503959,-10.13927758,
34835555,-0.5441016308,-166.980954,-67.65088511,1.123860093,0.02822127091,-10.15387477,
34906666,-0.5472823367,-167.807623,-67.11031904,0.1974798952,0.02944494581,-10.18242586,
34977777,-0.5499095474,-168.6470532,-67.4144643,-2.511139393,0.03071436258,-10.19060783,
35048888,-0.5528790013,-169.4743776,-67.73287364,-3.035814854,0.02831108386,-10.22065896,
35120000,-0.5556685039,-170.2916944,-67.74654557,-4.268268322,0.02633706928,-10.24651756,
35191111,-0.557380176,-171.1293955,-67.09046305,-7.41907775,0.02738784551,-10.27181033,
35262222,-0.5584815988,-171.94869,-67.36220712,-6.977014442,0.02771078904,-10.29817189,
35333333,-0.5607575566,-172.7661624,-67.46076193,-9.572278733,0.02767164127,-10.327164,
35404444,-0.5638153545,-173.576894,-67.34616933,-14.6227114,0.02851495566,-10.33555717,
35475555,-0.5665745792,-174.3864417,-66.99842427,-13.89340483,0.02847245,-10.35670927,
35546666,-0.5682941044,-175.2004046,-66.66002871,-12.86213442,0.0265765307,-10.38134559,
35617777,-0.571307667,-176.0099641,-66.51964709,-19.66110476,0.02854420686,-10.41057918,
35688888,-0.5731556709,-176.8210335,-66.50736355,-13.93029473,0.02939035502,-10.43114832,
35760000,-0.5762419919,-177.6355246,-66.33444821,-13.23398756,0.02984338193,-10.44370868,
35831111,-0.578456585,-178.4618215,-65.71469057,-17.00246556,0.02927804987,-10.45972902,
35902222,-0.581435349,-179.2699967,-65.59344801,-16.46202251,0.02740740326,-10.47731622,
35973333,-0.5829388953,179.9185655,-65.56727593,-17.46019064,0.02681598522,-10.50837241,
36044444,-0.584580599,179.1080444,-65.11889564,-18.87302975,0.02636431688,-10.54137164,
36115555,-0.5875550519,178.303416,-64.78501196,-17.87508234,0.02595248078,-10.56288498,
36186666,-0.5897084697,177.4895307,-65.10272082,-17.64919382,0.02759619104,-10.58581697,
36257777,-0.5911618601,176.6851434,-64.61891271,-16.87093413,0.02789554578,-10.58926255,
36328888,-0.5937491736,175.8894385,-64.56489537,-15.31055699,0.02860369714,-10.61222332,
