Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S22_Magnitude,S22_Phase,
30000000,-0.5744137123,-110.3655696,-73.37954142,42.27206366,0.06814148078,-8.735461449,
30071111,-0.5175785146,-110.9469277,-75.71143386,22.34955701,0.03580414229,-8.778613459,
30142222,-0.5146745479,-111.6784371,-77.38356339,18.78412607,0.03479889136,-8.791359516,
30213333,-0.5131685732,-112.3983318,-73.54438282,14.22045142,0.03550089412,-8.791711194,
30284444,-0.5111407887,-113.138816,-73.6901102,12.32888811,0.0352956841,-8.80726915,
30355555,-0.5086878378,-113.8720432,-73.36630588,15.24382966,0.03473448333,-8.834007332,
30426666,-0.5069975443,-114.607666,-72.18190498,22.15558072,0.03536755356,-8.833010108,
30497777,-0.5080222133,-115.3475872,-71.34696697,24.95980312,0.03432610484,-8.854436766,
30568888,-0.5069789587,-116.0826759,-71.30561567,26.07222195,0.03519881236,-8.879650231,
30640000,-0.5051844567,-116.8338323,-71.36950947,30.62737298,0.0351943689,-8.903692721,
30711111,-0.5042440301,-117.5698282,-71.99091665,33.17397326,0.03379779305,-8.923287349,
30782222,-0.503479983,-118.3244352,-72.67102227,40.88055668,0.03388971672,-8.941403908,
30853333,-0.5014349258,-119.0892034,-73.07993575,32.38481586,0.03297160592,-8.965338713,
30924444,-0.4954742718,-119.7356535,-77.52623212,42.70468464,0.01890045168,-9.034207508,
30995555,-0.4975438775,-120.5803016,-72.33739542,31.08962315,0.0322777781,-9.009446396,
31066666,-0.5270964631,-121.1305192,-70.02363398,60.20049769,0.04314800546,-9.01889156,
31137777,-0.5025246142,-122.0750823,-71.76455271,21.8081385,0.03205974351,-9.069505063,
31208888,-0.4974809598,-122.8470865,-72.04233524,27.25758244,0.03135785594,-9.066909013,
31280000,-0.4979736569,-123.6026462,-71.55806771,25.33604871,0.03295216576,-9.089315015,
31351111,-0.4963767255,-124.3738499,-71.49651334,31.18428311,0.03360916103,-9.140200824,
31422222,-0.4967653531,-125.1336247,-71.65270282,25.40633357,0.03289995373,-9.17914199,
31493333,-0.4959108474,-125.9018465,-71.46300801,23.56263255,0.03268652575,-9.196253582,
31564444,-0.49530202,-126.6660413,-69.85338093,24.87265621,0.03176830739,-9.204138195,
31635555,-0.4971995168,-127.435167,-69.93989255,25.56706229,0.03228110599,-9.219017918,
31706666,-0.4959639855,-128.2145261,-70.17964927,22.80604623,0.03293633656,-9.244198515,
31777777,-0.4954928815,-128.9756476,-69.84042554,25.8257456,0.03551096215,-9.257634671,
31848888,-0.4959685211,-129.7606023,-70.20276622,25.64195695,0.03541484409,-9.277955672,
31920000,-0.4961871411,-130.5349488,-68.85714143,19.33134993,0.03381543499,-9.272941588,
31991111,-0.4974417626,-131.3075414,-69.65942499,16.94465902,0.0333971056,-9.305031119,
32062222,-0.4986148759,-132.1035546,-69.02536766,22.60257734,0.03237236681,-9.321156475,
32133333,-0.4986149387,-132.8810583,-69.33214139,18.75778301,0.03270151626,-9.344974214,
32204444,-0.499183543,-133.6633066,-70.51209255,14.06414351,0.03303392667,-9.384167985,
32275555,-0.4986452565,-134.4395689,-69.14805844,17.8351173,0.03363393061,-9.416127523,
32346666,-0.4995061305,-135.2304773,-68.80822448,20.44733161,0.03235363161,-9.429585672,
32417777,-0.5016613924,-136.0200886,-68.30084103,22.55286088,0.0321091644,-9.449811922,
32488888,-0.5039272617,-136.8025949,-69.06340104,22.01661442,0.03034232834,-9.457149057,
32560000,-0.5056964353,-137.6009475,-68.10803747,18.69535425,0.03077803938,-9.484110208,
32631111,-0.505916581,-138.3960135,-67.80452861,20.10671307,0.03062347154,-9.509096217,
32702222,-0.5063539141,-139.1942054,-68.54454896,21.02107895,0.03061192213,-9.520481268,
32773333,-0.5087866212,-139.9707178,-68.81091987,18.65312745,0.03100519172,-9.541433289,
32844444,-0.5126198687,-140.7598179,-68.36241759,16.8953021,0.03174673835,-9.578614685,
32915555,-0.5139432542,-141.5565093,-68.85262084,14.63994917,0.03045355384,-9.601032337,
32986666,-0.5158966945,-142.3541678,-68.77314388,14.66178182,0.03083179908,-9.60492406,
33057777,-0.5173168381,-143.156706,-67.81462295,20.44109092,0.03158526305,-9.636458741,
33128888,-0.5195788199,-143.9510731,-69.61862767,15.83654929,0.03206962872,-9.646185288,
33200000,-0.518941176,-144.7831529,-68.25144505,13.37623604,0.03282059512,-9.681660563,
33271111,-0.5221617423,-145.5620867,-68.24901033,12.23110714,0.02954023585,-9.699671987,
33342222,-0.5241929069,-146.3700984,-68.23680478,9.670402098,0.02945768707,-9.719595268,
33413333,-0.525732832,-147.1824961,-67.97499968,9.981539461,0.03002695694,-9.74397815,
33484444,-0.5270010934,-147.9882381,-67.91563466,8.764203868,0.02785683568,-9.756291531,
33555555,-0.5285401279,-148.7971236,-67.52653746,8.262297328,0.02834550078,-9.783666627,
33626666,-0.5312288364,-149.6118844,-67.86317746,6.003873994,0.02891179958,-9.802806546,
33697777,-0.5326091561,-150.4276158,-67.89233104,5.051819618,0.02915996473,-9.822208672,
33768888,-0.5337330272,-151.2373292,-67.32322415,4.910680226,0.02905178411,-9.842390703,
33840000,-0.5356077336,-152.0546962,-67.62588972,4.997667885,0.02964582733,-9.873148793,
33911111,-0.5369921214,-152.8784363,-67.33322884,2.648563539,0.02913997643,-9.887870949,
33982222,-0.5390842276,-153.6977674,-66.68015871,7.288396508,0.02975152401,-9.909803608,
34053333,-0.5413615241,-154.5188148,-67.39165492,3.69376402,0.03036360361,-9.925116823,
34124444,-0.5433212556,-155.3442571,-66.97363003,4.564240262,0.03042908386,-9.952203898,
34195555,-0.5458988098,-156.1674911,-66.84317774,1.247723872,0.03004608312,-9.957171554,
34266666,-0.547971394,-156.9787318,-66.549421,1.443141501,0.03175728243,-10.00051707,
34337777,-0.549533592,-157.8049043,-66.81363487,4.278589977,0.02920220606,-10.00149684,
34408888,-0.5514885507,-158.6262327,-66.76754329,1.080575514,0.02906743129,-10.02349553,
34480000,-0.5541614064,-159.4376953,-66.93304427,1.598649659,0.02783574156,-10.05791891,
34551111,-0.5563651203,-160.2690931,-66.81218517,1.707993885,0.02570536197,-10.08113962,
34622222,-0.5596225772,-161.0842251,-66.82131998,2.574965178,0.02399950682,-10.10401505,
34693333,-0.5617777078,-161.9030899,-66.8503988,-0.3725407029,0.02270501486,-10.11190777,
34764444,-0.5640642772,-162.7172907,-66.51435294,-1.786979439,0.02273799835,-10.14079164,
34835555,-0.566908301,-163.5402619,-66.25977862,-1.938435405,0.02176460583,-10.17125791,
34906666,-0.5705399478,-164.3577957,-66.46322454,-0.4374693783,0.02186161885,-10.19377867,
34977777,-0.5729273105,-165.1857973,-65.89295611,0.4367137991,0.02436763763,-10.21426261,
35048888,-0.5745207229,-166.0047949,-66.02426903,-3.028654742,0.02632057931,-10.23077621,
35120000,-0.5763598095,-166.8262521,-66.03237799,-4.15593308,0.02442717832,-10.24835629,
35191111,-0.5792677017,-167.663562,-65.59495414,-4.931689646,0.02346413394,-10.27339771,
35262222,-0.5803798368,-168.4914732,-65.45245108,-2.914704191,0.02240618499,-10.30342086,
35333333,-0.5831701833,-169.3155464,-65.86127243,-2.390686533,0.02153786463,-10.32334899,
