Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S22_Magnitude,S22_Phase,
33057777,-0.6195851708,-142.6682725,-63.24535217,-175.4418424,0.03217566318,-9.647745242,
33128888,-0.6187820721,-143.4462597,-62.65140385,-173.3392608,0.03193821008,-9.665274101,
33200000,-0.6161896458,-144.2310964,-62.9463867,-172.3997906,0.02937918588,-9.694114954,
33271111,-0.614864141,-145.0094193,-62.85424422,-174.4047927,0.03066153376,-9.710476999,
33342222,-0.6131346914,-145.794841,-63.01824012,-174.5917855,0.03018993436,-9.737063307,
33413333,-0.6106635052,-146.5751666,-62.75931071,-175.5457039,0.02996085455,-9.748924664,
33484444,-0.6078592713,-147.3761505,-62.7530221,-174.396426,0.03055277581,-9.765691576,
33555555,-0.6043670401,-148.1729559,-62.43293165,-175.5807211,0.03062625374,-9.796905405,
33626666,-0.6037441005,-148.9713911,-62.46236443,-175.4281297,0.03060479313,-9.814770928,
33697777,-0.6013808091,-149.7716979,-61.94819336,-176.3413042,0.03080191989,-9.841710372,
33768888,-0.599764013,-150.5710576,-61.97273711,-177.3853737,0.03098787184,-9.865825133,
33840000,-0.5989651053,-151.3846867,-61.9377142,-177.1752631,0.03079898163,-9.88861058,
33911111,-0.5970925679,-152.1842891,-61.73998165,-176.4393465,0.03033567068,-9.902691069,
33982222,-0.5957810711,-153.0010573,-62.0989388,-178.41642,0.03163312245,-9.918490336,
34053333,-0.5951343964,-153.822411,-61.73026124,-175.8801801,0.03199599437,-9.934199341,
34124444,-0.5934902513,-154.6464762,-61.74050735,-176.225922,0.03174950387,-9.959209448,
34195555,-0.5934963628,-155.4603806,-61.89520695,-175.6312536,0.03266711444,-9.979205393,
34266666,-0.5928426894,-156.2796496,-62.02397813,-176.1292531,0.03345544987,-10.00795279,
34337777,-0.5921140047,-157.1136149,-62.10833912,-177.6545067,0.03188676814,-10.00648414,
34408888,-0.5922178671,-157.9377455,-61.90716693,-178.997373,0.03084297679,-10.02835363,
34480000,-0.5917126719,-158.7771628,-61.8281112,-178.9298844,0.03001994661,-10.04528745,
34551111,-0.5912232308,-159.6085896,-61.55646978,-179.6637466,0.02935063971,-10.06384003,
34622222,-0.5917572619,-160.4308869,-61.52737106,178.2379371,0.02908648043,-10.10607414,
34693333,-0.59202117,-161.2624251,-61.2714535,178.8367617,0.02692653298,-10.10408872,
34764444,-0.5926417263,-162.0936873,-61.4038746,178.135811,0.02576404731,-10.13207751,
34835555,-0.5921925371,-162.9360674,-61.18962185,177.8850755,0.02471726645,-10.15305113,
34906666,-0.5928920735,-163.8141136,-61.28738625,177.4945601,0.02430850866,-10.17663558,
34977777,-0.5926222423,-164.7215319,-61.2669336,177.7860349,0.02628371549,-10.20089403,
35048888,-0.5955424714,-165.4929199,-61.31059996,176.5990107,0.02414617973,-10.22744346,
35120000,-0.5974427644,-166.257143,-60.93365424,176.9403287,0.0233336314,-10.25238686,
35191111,-0.5994932262,-167.0846531,-61.10771593,177.9937224,0.02318477287,-10.27213558,
35262222,-0.6002051274,-167.9044237,-60.9448512,176.9642685,0.02217355661,-10.30156829,
35333333,-0.6021198618,-168.7316197,-60.66569614,177.3084059,0.02178786451,-10.32604949,
35404444,-0.6032322609,-169.5670825,-60.7566943,178.3492894,0.02391401056,-10.34556745,
35475555,-0.6041467848,-170.3927419,-60.633233,179.7053546,0.02342274815,-10.37299196,
35546666,-0.6053966109,-171.2174276,-60.91077801,179.0265323,0.02400565251,-10.39374389,
35617777,-0.6077219628,-172.04219,-60.71887626,178.8369235,0.0250724267,-10.41780159,
35688888,-0.6090843025,-172.8711977,-60.93096376,175.1651685,0.02594088207,-10.44235196,
35760000,-0.6101649117,-173.7003638,-61.30524979,174.8474721,0.02662427732,-10.44181666,
35831111,-0.6123346315,-174.5364636,-61.08098137,176.8222103,0.02491668667,-10.47090817,
35902222,-0.6141062705,-175.3605544,-60.9797144,175.2794842,0.02355830622,-10.50164968,
35973333,-0.6155600873,-176.186423,-60.9248038,174.4067213,0.02409403884,-10.51715841,
36044444,-0.6172848404,-177.0090822,-60.90176614,174.4875792,0.02296794639,-10.54900937,
36115555,-0.6193095039,-177.8386196,-61.04234671,173.1276883,0.02185218268,-10.56707172,
36186666,-0.621170967,-178.6602065,-60.93722606,173.2011278,0.0234345001,-10.59022028,
36257777,-0.6227047749,-179.4832822,-60.9772968,173.9394574,0.02383625965,-10.60295374,
36328888,-0.6248656654,179.6785594,-60.97154023,172.7766892,0.02356045898,-10.62673527,
36400000,-0.6257140788,178.8482732,-61.04588386,172.5475848,0.02380143066,-10.6549674,
36471111,-0.6287068105,178.0340583,-60.83958195,172.9513782,0.02537581741,-10.67079214,
36542222,-0.6299119593,177.2188246,-61.0395865,173.2469604,0.02493068056,-10.69553257,
36613333,-0.6319175407,176.3969215,-60.72605705,172.6937371,0.02438514793,-10.71766318,
36684444,-0.6333416009,175.5636514,-60.70427634,172.6480177,0.02364889573,-10.7278972,
36755555,-0.635850058,174.7488908,-60.4485155,173.5188961,0.02392880808,-10.74079656,
36826666,-0.6383515622,173.9284529,-60.73951638,170.9607037,0.02412860728,-10.7601259,
36897777,-0.6399897102,173.1098927,-60.93785628,170.3591598,0.0237629589,-10.79850533,
36968888,-0.6417944734,172.288189,-60.96855473,170.1053101,0.02387205039,-10.81356255,
37040000,-0.655436722,171.3954086,-60.61431332,175.9100372,0.0183096682,-10.9408955,
37111111,-0.6440264984,170.6469316,-61.24182313,168.9058413,0.02278318843,-10.85756603,
37182222,-0.6466875597,169.820022,-61.74752514,169.2110662,0.02269587571,-10.89097648,
37253333,-0.6478971507,168.9868199,-61.02126923,167.6968084,0.02196074649,-10.91645342,
37324444,-0.6498062695,168.1576693,-60.76831311,166.4359343,0.02222632724,-10.9354936,
37395555,-0.6508439028,167.3145692,-60.98898248,166.683941,0.0211361202,-10.96183677,
37466666,-0.6506520007,166.441965,-60.90998378,165.513436,0.02007681647,-10.99971747,
37537777,-0.6452682388,165.4599536,-60.85699826,165.3558724,0.02065821313,-11.0314117,
37608888,-0.6488991167,164.6996496,-60.96043884,163.2469028,0.02053713543,-11.04034409,
37680000,-0.6499767578,163.9044911,-60.88366309,163.1657933,0.02130525956,-11.06421524,
37751111,-0.6543156336,163.097594,-60.92032668,161.5026482,0.02079849544,-11.08610612,
37822222,-0.6550702726,162.2590064,-60.93860228,163.0581755,0.02109297379,-11.11509408,
37893333,-0.6557803757,161.4156305,-61.04410808,162.2331887,0.02215087318,-11.14553238,
37964444,-0.6559769257,160.5689733,-60.6620119,168.2303475,0.02172031176,-11.17506161,
38035555,-0.6575443324,159.7171097,-60.45107274,167.9373186,0.02073470496,-11.20047602,
38106666,-0.6575801602,158.8473194,-60.23695088,166.5263501,0.02000089617,-11.23234039,
38177777,-0.6567426277,157.9896779,-60.07213789,159.8338937,0.02008031476,-11.25989228,
38248888,-0.6573147737,157.1316879,-60.82060051,160.6710199,0.02087597219,-11.28362323,
38320000,-0.6581473944,156.2765016,-60.46147089,162.3324801,0.02199408551,-11.30937481,
38391111,-0.6588548197,155.4275689,-60.37839001,161.6015982,0.02130069236,-11.33843322,
38462222,-0.6597974726,154.6009592,-60.9340331,161.7184441,0.02170292616,-11.36924811,
38533333,-0.6626334561,153.7914554,-61.20448405,161.073261,0.02158414426,-11.38490609,
38604444,-0.6641574378,152.9729187,-61.51336474,166.5507366,0.02138186389,-11.4062247,
38675555,-0.6673040729,152.1628034,-61.17472113,166.2624737,0.0217133899,-11.40788827,
38746666,-0.6702906959,151.364045,-60.98390596,163.1712489,0.02102859915,-11.42067802,
38817777,-0.6727032018,150.5556774,-61.07332814,163.2057202,0.02146497245,-11.43849486,
38888888,-0.675252499,149.748433,-60.8558706,163.717033,0.02191969393,-11.45457492,
38960000,-0.6780133007,148.9287983,-61.12543798,161.5503057,0.02059508346,-11.46515907,
39031111,-0.6808511404,148.1136125,-60.8812311,162.881397,0.02045922736,-11.48868714,
39102222,-0.6840320642,147.289913,-61.05334304,161.2521754,0.02009321936,-11.50359048,
39173333,-0.6864372258,146.4615145,-61.21629746,161.0887873,0.01960067531,-11.5374645,
39244444,-0.6897601453,145.6372572,-61.00434396,161.494354,0.02107718389,-11.55932982,
39315555,-0.6930431173,144.8084583,-60.86759768,159.586961,0.02080867199,-11.58238062,
39386666,-0.6955743799,143.9718759,-60.98997794,160.1124401,0.02072617131,-11.60244164,
39457777,-0.7005251915,143.137872,-60.97197511,156.9079566,0.01988135808,-11.61724906,
39528888,-0.704411581,142.3275634,-60.91425446,157.7435257,0.02001282318,-11.64457235,
39600000,-0.7083745122,141.5221927,-60.9022908,155.3671795,0.02084663332,-11.66820744,
39671111,-0.7118966118,140.7107093,-61.09709807,154.8021799,0.01934592455,-11.68917742,
39742222,-0.7175449674,139.9033816,-60.84679845,154.5186219,0.01937524905,-11.70747465,
39813333,-0.7236186096,139.123721,-60.62811601,154.2213684,0.01903780571,-11.72753482,
39884444,-0.7285433527,138.3451582,-60.74467011,158.5194574,0.0194079008,-11.74745456,
39955555,-0.7340366078,137.5601254,-60.5735551,155.0222826,0.01816678345,-11.77060435,
40026666,-0.7405077966,136.7709107,-61.07210411,151.0675297,0.01853170708,-11.794989,
40097777,-0.7456182951,135.9949544,-61.04081864,153.7038861,0.01853499672,-11.80845111,
40168888,-0.7522845473,135.1958649,-60.80147869,154.9749053,0.01810807756,-11.83218256,
40240000,-0.7580171867,134.4013502,-60.63298725,154.2131042,0.0181349435,-11.85281978,
40311111,-0.7648589665,133.6012129,-60.59679525,154.3688992,0.01866326976,-11.87390399,
40382222,-0.7727916875,132.7920515,-60.45745265,153.0218002,0.0180339854,-11.90288082,
40453333,-0.780417079,131.9635156,-60.86899211,152.0875412,0.01802104167,-11.9379905,
40524444,-0.7871739357,131.1202044,-60.88865929,151.0434118,0.01908023159,-11.97124885,
40595555,-0.7963036119,130.2890787,-60.58953297,151.9088868,0.02004608358,-11.99690268,
40666666,-0.8160115962,129.5374501,-60.7181393,159.0905086,0.02113281073,-12.03394162,
40737777,-0.8138588203,128.7813549,-60.76739281,151.9588882,0.01862509327,-12.02231215,
40808888,-0.8246512054,128.0270371,-61.0790405,149.8547868,0.01877694523,-12.03177464,
40880000,-0.8361800933,127.2651694,-61.12548936,153.9672339,0.01852146886,-12.03199993,
40951111,-0.8469740821,126.4886138,-61.31146268,151.467234,0.0188252438,-12.05410878,
41022222,-0.8579387448,125.7174074,-60.92655057,151.2957282,0.0174215897,-12.06937164,
41093333,-0.8702524771,124.9604707,-61.49236537,153.7125308,0.01655353402,-12.09259907,
41164444,-0.8821564867,124.1870163,-61.81563463,152.5377091,0.01660078856,-12.1110854,
41235555,-0.8954222571,123.4068085,-61.93335215,152.7742403,0.01653602071,-12.13484233,
41306666,-0.9075700235,122.6324183,-61.65448097,152.821685,0.01660507186,-12.15194614,
41377777,-0.9246638805,121.8494269,-61.97325521,156.9925017,0.009913317506,-12.15498843,
41448888,-0.9374645341,121.1001464,-61.21771061,150.613187,0.01602911098,-12.19527966,
41520000,-0.9517426984,120.3399065,-61.13278599,152.8451443,0.015965172,-12.2185801,
41591111,-0.9697620373,119.5757041,-61.09230252,151.1540063,0.01639119984,-12.24207433,
41662222,-0.9865065872,118.8022711,-61.0544872,150.8901254,0.01608093737,-12.26421374,
41733333,-0.9996818133,118.0058566,-60.8370062,151.412161,0.02524268327,-12.35589963,
41804444,-1.023302018,117.3027711,-61.11826236,153.1864151,0.01591743037,-12.3054765,
41875555,-1.043199095,116.567194,-60.86618994,150.6485028,0.01654631947,-12.3190801,
41946666,-1.065196624,115.8223337,-60.91823347,152.6174999,0.01586359608,-12.35311854,
42017777,-1.086064098,115.1061939,-60.88244108,152.0477612,0.01565537545,-12.37799956,
42088888,-1.109592668,114.2081312,-60.95375568,153.1228031,0.0157994287,-12.3942087,
42160000,-1.132660603,113.2207683,-60.94996465,155.2679791,0.01470476543,-12.41385424,
42231111,-1.156197421,112.5093206,-60.97359069,155.291936,0.01598943598,-12.43313455,
42302222,-1.1829015,111.7921572,-60.88024034,153.9760782,0.01519465007,-12.45560691,
42373333,-1.21018588,111.0559343,-61.03643426,155.1355435,0.01563652879,-12.4711538,
42444444,-1.239877473,110.3093942,-60.68113608,155.5802466,0.01639122446,-12.50345939,
42515555,-1.269392311,109.5610381,-60.80581785,154.6270452,0.01597632551,-12.53179602,
42586666,-1.300110174,108.834456,-61.24317928,156.9105404,0.0159517718,-12.55384474,
42657777,-1.331593228,108.1722028,-61.09825021,155.0382063,0.0165481504,-12.57541467,
42728888,-1.366480896,107.6872231,-60.83308914,156.3579741,0.01556901931,-12.6001016,
42800000,-1.400010506,107.069497,-60.80653903,156.6003235,0.01510366432,-12.61377166,
42871111,-1.434480732,106.3539245,-60.67220117,158.6285621,0.01476866587,-12.63057241,
42942222,-1.472232811,105.6393052,-60.76957853,156.2043752,0.01572431522,-12.66317826,
43013333,-1.510845623,104.9324722,-60.63443344,156.459064,0.0147109049,-12.68672406,
43084444,-1.552422273,104.2399057,-60.49606721,156.644581,0.0159933355,-12.71827681,
43155555,-1.591009826,103.5551526,-60.53063952,157.0225755,0.0161704312,-12.74491218,
43226666,-1.63296455,102.8850681,-60.26095773,158.4914308,0.01607662157,-12.77547399,
43297777,-1.675723169,102.2609471,-60.15380038,158.4388883,0.01604701961,-12.8103178,
43368888,-1.71870722,101.6504599,-60.04621959,158.9319755,0.01735691707,-12.85663973,
43440000,-1.764872112,101.1028744,-60.09861612,159.5187196,0.01798575327,-12.89270266,
43511111,-1.808567815,100.5422033,-60.03549995,162.6744208,0.01621160241,-12.89808822,
43582222,-1.85440525,99.95154418,-59.5947168,161.8095362,0.01621287665,-12.90527013,
43653333,-1.900429834,99.33336664,-59.44588042,161.8638635,0.01884228856,-13.00645252,
43724444,-1.948372448,98.68266495,-59.24544765,162.4873128,0.02223640478,-13.13083505,
43795555,-1.995171094,98.09471501,-59.03292308,162.5658499,0.02115049994,-13.10242789,
43866666,-2.041031425,97.60875419,-58.6815439,163.4220372,0.01917546062,-13.06318824,
43937777,-2.087172942,97.1390493,-58.57000192,162.8963033,0.01701533913,-13.0381463,
44008888,-2.133841688,96.67274891,-58.33108036,163.2431319,0.01603335453,-13.03171405,
44080000,-2.177970408,96.23906768,-58.14507688,162.1502771,0.0151815055,-13.04266404,
44151111,-2.222881624,95.80888935,-58.18732095,163.6678571,0.01506823043,-13.0589577,
44222222,-2.26629317,95.40040921,-57.89471737,163.0124302,0.01520157108,-13.07010213,
44293333,-2.307830089,95.01254173,-57.64511115,162.0096077,0.01465630665,-13.0909916,
44364444,-2.347501976,94.64520123,-57.465517,162.0408916,0.01419826925,-13.10731788,
44435555,-2.386330754,94.2835567,-57.25546112,161.591584,0.01465848292,-13.12752107,
44506666,-2.42368968,93.93040865,-57.01151576,161.4160531,0.01491672955,-13.15312544,
44577777,-2.457916815,93.60042172,-56.78177173,161.8964859,0.01343312598,-13.17990146,
44648888,-2.489804623,93.28522175,-56.61633945,160.5868465,0.01354491893,-13.19005391,
44720000,-2.521344516,92.98618012,-56.54232174,159.8386341,0.01373849537,-13.21135754,
44791111,-2.550075351,92.69195826,-56.15435259,159.5969664,0.01444125137,-13.233153,
44862222,-2.574884825,92.39184647,-56.03897112,159.051405,0.01394637591,-13.25102573,
44933333,-2.598491635,92.11799621,-56.02066651,159.2683246,0.01434586072,-13.2801619,
45004444,-2.619101876,91.84691658,-55.6539976,158.193984,0.01446743834,-13.3099302,
45075555,-2.638036599,91.59134711,-55.45253862,157.752741,0.01447865654,-13.32626195,
45146666,-2.653864388,91.27458892,-55.22792886,156.9619766,0.01493215016,-13.3594754,
45217777,-2.666918008,90.93875172,-55.13307644,157.0847797,0.01471072725,-13.38364944,
45288888,-2.679669921,90.66232847,-54.98340258,156.0312795,0.01485445339,-13.41842112,
45360000,-2.688343008,90.37439553,-54.74680305,155.9043142,0.01660468236,-13.45501987,
45431111,-2.695599684,90.07608972,-54.59956856,155.0315187,0.01714410267,-13.50624561,
45502222,-2.700813591,89.77070496,-54.64714668,154.2376892,0.01858426107,-13.56364853,
45573333,-2.704071396,89.46389826,-54.46582307,153.0221922,0.02119771114,-13.63620349,
45644444,-2.704641522,89.19547173,-54.34829894,152.6413213,0.02217859393,-13.66100317,
45715555,-2.705425702,88.88982782,-54.20714112,152.254584,0.0181276775,-13.59519711,
45786666,-2.704577065,88.64191304,-54.08169327,152.2761954,0.01701549151,-13.63006559,
45857777,-2.701568929,88.41094343,-53.99720047,150.5107579,0.01626371648,-13.63260515,
45928888,-2.698645343,88.14598357,-53.74098796,150.0549196,0.01494923419,-13.6238503,
46000000,-2.689210072,87.84984936,-60.01941255,134.9222902,0.01553812542,-13.62441489,
46071111,-2.687628997,87.54464961,-53.51356847,148.5134963,0.01364020262,-13.64163996,
46142222,-2.679015008,87.2200968,-53.2236324,146.9841117,0.01291766659,-13.65139649,
46213333,-2.67260065,86.87569941,-53.09713512,146.9128616,0.01286524364,-13.68055571,
46284444,-2.663441216,86.54130913,-53.00204535,145.700514,0.01238207045,-13.69203535,
46355555,-2.65449524,86.17493579,-52.92442732,144.7140909,0.01200007509,-13.72262045,
46426666,-2.644529584,85.79923898,-52.81778038,143.9069147,0.01184617936,-13.75416936,
46497777,-2.633747803,85.40794532,-52.58339871,142.4273263,0.01248408714,-13.78419321,
46568888,-2.621209695,85.00063497,-52.45091357,141.202484,0.01172239943,-13.83066862,
46640000,-2.611998093,84.59951444,-52.35078836,140.1874049,0.012537285,-13.85912796,
46711111,-2.601525469,84.21432022,-52.25638302,139.1514256,0.01199237944,-13.89657526,
46782222,-2.591632691,83.86496717,-52.08369206,138.0591152,0.01219418864,-13.89739215,
46853333,-2.582444052,83.51764487,-52.07436549,136.1000402,0.01186646592,-13.89699865,
46924444,-2.572520167,83.13240393,-51.81990333,133.9785457,0.01106564263,-13.9190529,
46995555,-2.561480612,82.69513105,-51.69867657,133.0928881,0.01116042601,-13.94627093,
47066666,-2.549944481,82.2391612,-51.60876668,131.243074,0.01234362398,-14.00259012,
47137777,-2.540524249,81.85192812,-51.38884174,129.519646,0.01129407167,-14.03704968,
47208888,-2.532585866,81.49748958,-51.33076348,128.1918078,0.01032945537,-14.04474695,
47280000,-2.52414804,81.13009387,-51.0830473,125.4978394,0.00918006894,-14.05257441,
47351111,-2.516030036,80.73080861,-51.02164533,124.0149077,0.008733394746,-14.06245732,
47422222,-2.508717647,80.32850656,-50.86301038,121.8569985,0.008134425212,-14.07609043,
47493333,-2.501733764,79.92294954,-50.79244505,119.2790991,0.007348489917,-14.09582059,
47564444,-2.495379489,79.51080128,-50.65895331,116.4247327,0.005993394925,-14.1144841,
47635555,-2.489569819,79.09362332,-50.56762329,114.2237518,0.005645095945,-14.12991371,
47706666,-2.484338162,78.65876677,-50.46727711,111.1658185,0.004017001508,-14.14139639,
47777777,-2.47735721,78.21154862,-50.48377381,107.7332152,0.003086809068,-14.15650416,
47848888,-2.47075167,77.75283673,-50.398925,105.2752121,0.00261204473,-14.17188351,
47920000,-2.464773803,77.29526064,-50.47964739,101.9178859,0.002017112072,-14.19882534,
47991111,-2.458482,76.80041341,-50.54474629,98.75828276,0.001881007872,-14.23575091,
48062222,-2.451689709,76.26738706,-50.6305844,95.0398145,0.001761379537,-14.26036408,
48133333,-2.447140206,75.83179744,-50.78417837,90.66106312,0.0007126663954,-14.27428913,
48204444,-2.444686434,75.4054295,-50.98780107,87.32296752,0.0002623631858,-14.30398395,
48275555,-2.44274749,74.99524884,-51.3310865,83.89690381,0.0004841290353,-14.31612876,
48346666,-2.439125868,74.60760936,-51.52177556,80.33734806,0.0009378965425,-14.32567415,
48417777,-2.437017239,74.22283488,-52.0762405,77.07573953,0.0006364182167,-14.34510006,
48488888,-2.433904809,73.81391708,-52.40322383,74.74247294,0.0001376612552,-14.37058163,
48560000,-2.43155606,73.40467675,-52.92735017,71.89627042,0.0008500383068,-14.37986581,
48631111,-2.42975259,73.00598176,-53.59197916,70.32585284,0.001590879985,-14.38767359,
48702222,-2.426371291,72.59393231,-54.02011663,68.9507197,0.00185756063,-14.39844672,
48773333,-2.42314227,72.16344887,-54.80707672,66.06465831,0.00228618214,-14.41752134,
48844444,-2.41839361,71.73155514,-55.37243465,66.64200561,0.002541645194,-14.44070414,
48915555,-2.417142932,71.306163,-56.02379948,66.74178398,0.003176468756,-14.46259814,
48986666,-2.415472666,70.87283189,-56.74723824,67.54075431,0.003547117476,-14.48266371,
49057777,-2.413315637,70.434696,-57.263503,68.92665952,0.003879719589,-14.50008712,
49128888,-2.41136134,70.00353863,-57.9360638,71.22695812,0.005041607054,-14.52040853,
49200000,-2.414184816,69.56684344,-58.49555858,70.75517141,0.007755761126,-14.52965544,
49271111,-2.40863135,69.12738515,-59.05589596,74.97569324,0.005044687574,-14.56729069,
49342222,-2.409559783,68.6804351,-59.65127985,77.49479258,0.005388670161,-14.57907101,
49413333,-2.407650382,68.23278177,-59.72496925,80.75505281,0.006096600361,-14.61366358,
49484444,-2.407316967,67.79758616,-60.20021431,85.64360331,0.006577074773,-14.63194669,
49555555,-2.407007852,67.34654282,-59.84893614,88.26554734,0.007139520062,-14.64415316,
49626666,-2.408843305,66.90771856,-60.46536232,91.28227335,0.00605510394,-14.66954209,
49697777,-2.409600075,66.47016878,-60.35181363,94.50883113,0.007621542558,-14.70159912,
49768888,-2.412727038,66.03435015,-60.49543828,96.31740474,0.007604052827,-14.72244319,
49840000,-2.414493479,65.58983684,-60.24265414,100.0494819,0.005903959122,-14.72029448,
49911111,-2.416277624,65.15270234,-60.26150466,104.1072435,0.008912821593,-14.76026006,
49982222,-2.419405376,64.71983302,-60.06434096,105.6937447,0.009079940499,-14.78142791,
50053333,-2.423087964,64.29423241,-59.76106993,108.7376954,0.009795536912,-14.8082393,
50124444,-2.425615935,63.8438461,-59.53220866,109.9329698,0.0102892726,-14.84107937,
50195555,-2.430502125,63.4157474,-59.35262635,112.9480317,0.01009206875,-14.85986644,
50266666,-2.435908883,62.98818696,-59.30256758,113.2712685,0.01131828312,-14.88590202,
50337777,-2.438810885,62.54992243,-59.11136067,115.3128312,0.01129807403,-14.91178517,
50408888,-2.445434386,62.13958036,-58.81199924,114.1963106,0.01195133503,-14.92725528,
50480000,-2.452522835,61.73101308,-58.50077388,116.6318991,0.01214132952,-14.95641553,
50551111,-2.458454647,61.29249609,-58.43664102,118.2684788,0.0132954441,-14.99087323,
50622222,-2.465524028,60.87113345,-58.02554201,120.3427546,0.01377849668,-15.01995618,
50693333,-2.470857566,60.44948396,-57.95606217,122.3840453,0.0144166745,-15.06349461,
50764444,-2.477646401,60.02818253,-57.7517038,124.2945818,0.01500655651,-15.10814313,
50835555,-2.485200707,59.62610197,-57.55988229,125.4925016,0.01677573425,-15.13820156,
50906666,-2.49264208,59.21713033,-57.68899634,124.7108339,0.01583719922,-15.19310573,
50977777,-2.501159266,58.80980901,-57.35592536,123.9227686,0.0160164006,-15.21818131,
51048888,-2.509451652,58.41741259,-57.44607012,123.2589823,0.01608084234,-15.24609593,
51120000,-2.519124848,58.02069741,-57.08227211,123.3603543,0.01536075579,-15.26841939,
51191111,-2.5295029,57.62852275,-56.97269847,125.0436431,0.0144686044,-15.28515453,
51262222,-2.539353739,57.22186594,-56.77821213,124.4104649,0.01231787841,-15.28359781,
51333333,-2.550688126,56.83236346,-56.66301285,122.8976867,0.0110467754,-15.31815318,
51404444,-2.55730816,56.4179499,-56.53220281,123.1636307,0.01050862382,-15.34635056,
51475555,-2.564662931,55.96219752,-56.66814102,119.8346121,0.009363491472,-15.37363521,
