Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S22_Magnitude,S22_Phase,
30000000,-0.5680800808,-109.379981,-55.04668636,-165.0534823,0.0209909496,-8.135150943,
30071111,-0.5383727164,-110.0655699,-60.2688776,-159.4998115,0.02753145879,-8.736913644,
30142222,-0.5339409503,-110.8052108,-60.19332309,-160.4079975,0.02678493756,-8.755748012,
30213333,-0.5332703065,-111.5392072,-60.48326227,-160.0447958,0.02685436937,-8.762368145,
30284444,-0.5305702234,-112.2754644,-60.47350249,-159.3246149,0.02689393239,-8.762264833,
30355555,-0.5284126386,-113.0038291,-60.54160095,-160.6151907,0.02678538661,-8.783892937,
30426666,-0.5272728851,-113.7338014,-60.47656182,-161.6075347,0.02787154615,-8.796274803,
30497777,-0.5258037442,-114.4762409,-60.33020537,-160.186916,0.02607580324,-8.819067001,
30568888,-0.5252200708,-115.2162948,-60.56126531,-159.7446786,0.02619715625,-8.842205247,
30640000,-0.5247274705,-115.9504126,-60.41720673,-160.8273635,0.02552096659,-8.85678196,
30711111,-0.5235815646,-116.6892044,-60.43014653,-161.0621028,0.02410208572,-8.873932041,
30782222,-0.5227550305,-117.4314919,-60.17033647,-160.9184644,0.02499085971,-8.897280987,
30853333,-0.5219295332,-118.2011995,-60.42857577,-159.4089402,0.02418224732,-8.931085268,
30924444,-0.4878800042,-118.8148791,-57.66014425,-178.7050665,-0.0005157142686,-8.864986381,
30995555,-0.5178395168,-119.7307244,-60.42443777,-159.8179116,0.02384125001,-8.990924256,
31066666,-0.5589545868,-120.2197186,-57.30486973,-154.2912366,0.02500749632,-8.967228181,
31137777,-0.5129170031,-121.1939223,-60.39718554,-158.7783699,0.02637693609,-8.996891727,
31208888,-0.5153929249,-121.9667312,-60.56321845,-160.5874019,0.02392970383,-9.044007077,
31280000,-0.5164086067,-122.7161091,-60.51572435,-160.3581344,0.0246814616,-9.054540211,
31351111,-0.5149557196,-123.4756688,-60.60905309,-163.2637888,0.02450609899,-9.081662233,
31422222,-0.5145343687,-124.2396116,-60.56243841,-159.6788459,0.02374599304,-9.110501221,
31493333,-0.5136694735,-125.0107152,-60.38586646,-160.6993649,0.02513317433,-9.144352422,
31564444,-0.5136670605,-125.790695,-60.56913657,-161.6595044,0.02592200909,-9.164586063,
