% Model:              dipoleMoveInBox_1.10.23.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 10 2023, 17:01
% Table:              Table 3 - port voltage
% boxX (m)               boxY (m)                 boxZ (m)                 boxTheta                 boxPhi                   freq (MHz)               abs(emw.Vport_1) (V)
-0.15                    -0.2                     0.1                      80                       50                       88.07615230460922        0.0820123042598357
-0.15                    -0.2                     0.1                      80                       50                       88.57715430861721        0.10123072961319615
-0.15                    -0.2                     0.1                      80                       50                       89.07815631262525        0.1239172903018398
-0.15                    -0.2                     0.1                      80                       50                       89.57915831663325        0.13225629578279388
-0.15                    -0.2                     0.1                      80                       50                       90.08016032064127        0.13225629578279388
-0.15                    -0.2                     0.1                      80                       50                       90.58116232464928        0.1402815236314424
-0.15                    -0.2                     0.1                      80                       50                       91.08216432865731        0.1402815236314424
-0.15                    -0.2                     0.1                      80                       50                       91.58316633266531        0.1438198701990779
-0.15                    -0.2                     0.1                      80                       50                       92.08416833667334        0.15146186527771985
-0.15                    -0.2                     0.1                      80                       50                       92.58517034068136        0.15146186527771985
-0.15                    -0.2                     0.1                      80                       50                       93.08617234468936        0.15551746851806056
-0.15                    -0.2                     0.1                      80                       50                       93.58717434869739        0.16396599679087867
-0.15                    -0.2                     0.1                      80                       50                       94.0881763527054         0.16396599679087867
-0.15                    -0.2                     0.1                      80                       50                       94.58917835671342        0.1681874743284713
-0.15                    -0.2                     0.1                      80                       50                       95.09018036072143        0.17938478034305527
-0.15                    -0.2                     0.1                      80                       50                       95.59118236472946        0.17938478034305527
-0.15                    -0.2                     0.1                      80                       50                       96.09218436873745        0.1832266435850749
-0.15                    -0.2                     0.1                      80                       50                       96.59318637274549        0.19958440836012561
-0.15                    -0.2                     0.1                      80                       50                       97.0941883767535         0.19958440836012561
-0.15                    -0.2                     0.1                      80                       50                       97.59519038076151        0.216550405915031
-0.15                    -0.2                     0.1                      80                       50                       98.09619238476954        0.216550405915031
-0.15                    -0.2                     0.1                      80                       50                       98.59719438877755        0.2369122926318507
-0.15                    -0.2                     0.1                      80                       50                       99.09819639278555        0.2369122926318507
-0.15                    -0.2                     0.1                      80                       50                       99.59919839679358        0.2602940140157256
-0.15                    -0.2                     0.1                      80                       50                       100.1002004008016        0.27424068999198964
-0.15                    -0.2                     0.1                      80                       50                       100.6012024048096        0.2707896478178399
-0.15                    -0.2                     0.1                      80                       50                       101.10220440881763       0.26025493671727196
-0.15                    -0.2                     0.1                      80                       50                       101.60320641282564       0.06284719929869441
-0.15                    -0.2                     0.1                      80                       50                       102.10420841683366       0.129431893106626
-0.15                    -0.2                     0.1                      80                       50                       102.60521042084167       0.1657812969815676
-0.15                    -0.2                     0.1                      80                       50                       103.1062124248497        0.2388915594654991
-0.15                    -0.2                     0.1                      80                       50                       103.60721442885769       0.23889155946549914
-0.15                    -0.2                     0.1                      80                       50                       104.10821643286572       0.264352718981072
-0.15                    -0.2                     0.1                      80                       50                       104.60921843687373       0.2766393344335874
-0.15                    -0.2                     0.1                      80                       50                       105.11022044088175       0.2766393344335874
-0.15                    -0.2                     0.1                      80                       50                       105.61122244488976       0.2747227265282127
-0.15                    -0.2                     0.1                      80                       50                       106.11222444889779       0.27168458546249313
-0.15                    -0.2                     0.1                      80                       50                       106.61322645290579       0.27168458546249313
-0.15                    -0.2                     0.1                      80                       50                       107.1142284569138        0.2553766548490151
-0.15                    -0.2                     0.1                      80                       50                       107.61523046092184       0.2553766548490151
-0.15                    -0.2                     0.1                      80                       50                       108.11623246492984       0.23262589356530913
-0.15                    -0.2                     0.1                      80                       50                       108.61723446893785       0.23262589356530913
-0.15                    -0.2                     0.1                      80                       50                       109.11823647294588       0.20945749393621654
-0.15                    -0.2                     0.1                      80                       50                       109.61923847695391       0.20945749393621654
-0.15                    -0.2                     0.1                      80                       50                       110.1202404809619        0.18791254756085984
-0.15                    -0.2                     0.1                      80                       50                       110.62124248496994       0.18791254756085987
-0.15                    -0.2                     0.1                      80                       50                       111.12224448897793       0.1680795439158271
-0.15                    -0.2                     0.1                      80                       50                       111.62324649298596       0.1680795439158271
-0.15                    -0.2                     0.1                      80                       50                       112.12424849699397       0.15027475876218874
-0.15                    -0.2                     0.1                      80                       50                       112.625250501002         0.15027475876218874
-0.15                    -0.2                     0.1                      80                       50                       113.12625250501          0.14424656607178207
-0.15                    -0.2                     0.1                      80                       50                       113.62725450901803       0.1392632906422926
-0.15                    -0.2                     0.1                      80                       50                       114.12825651302605       0.12299049961905491
-0.15                    -0.2                     0.1                      80                       50                       114.62925851703405       0.12299049961905491
-0.15                    -0.2                     0.1                      80                       50                       115.13026052104208       0.1204147555094761
-0.15                    -0.2                     0.1                      80                       50                       115.63126252505009       0.10382724541431047
-0.15                    -0.2                     0.1                      80                       50                       116.13226452905809       0.10382724541431047
-0.15                    -0.2                     0.1                      80                       50                       116.63326653306612       0.09912619189596143
-0.15                    -0.2                     0.1                      80                       50                       117.13426853707413       0.08670142704829217
-0.15                    -0.2                     0.1                      80                       50                       117.63527054108214       0.08670142704829217
-0.15                    -0.2                     0.1                      80                       50                       118.13627254509018       0.08265092829678956
-0.15                    -0.2                     0.1                      80                       50                       118.6372745490982        0.06949375585900229
-0.15                    -0.2                     0.1                      80                       50                       119.1382765531062        0.06949375585900229
-0.15                    -0.2                     0.1                      80                       50                       119.63927855711422       0.05644931860539605
-0.15                    -0.2                     0.1                      80                       50                       120.14028056112224       0.05644931860539605
-0.15                    -0.2                     0.1                      80                       50                       120.64128256513024       0.04044125599850123
-0.15                    -0.2                     0.1                      80                       50                       121.14228456913827       0.04044125599850123
-0.15                    -0.2                     0.1                      80                       50                       121.64328657314628       0.017738534285471747
-0.15                    -0.2                     0.1                      80                       50                       122.14428857715428       0.017738534285471747
-0.15                    -0.2                     0.1                      80                       50                       122.64529058116231       0.02009000758460918
-0.15                    -0.2                     0.1                      80                       50                       123.14629258517033       0.07225927214236207
-0.15                    -0.2                     0.1                      80                       50                       123.64729458917833       0.1594442729275001
-0.15                    -0.2                     0.1                      80                       50                       124.14829659318636       0.315825769335541
-0.15                    -0.2                     0.1                      80                       50                       124.64929859719437       0.3096457126409183
-0.15                    -0.2                     0.1                      80                       50                       125.15030060120239       0.2246097860105458
-0.15                    -0.2                     0.1                      80                       50                       125.65130260521042       0.17157990252403638
-0.15                    -0.2                     0.1                      80                       50                       126.15230460921843       0.14760633058287498
-0.15                    -0.2                     0.1                      80                       50                       126.65330661322643       0.11503978833770451
-0.15                    -0.2                     0.1                      80                       50                       127.15430861723446       0.0965108140451158
-0.15                    -0.2                     0.1                      80                       50                       127.65531062124248       0.06979493609401582
-0.15                    -0.2                     0.1                      80                       50                       128.1563126252505        0.04267057562809358
-0.15                    -0.2                     0.1                      80                       50                       128.6573146292585        0.004460656827225034
-0.15                    -0.2                     0.1                      80                       50                       129.1583166332665        0.07676796464335996
-0.15                    -0.2                     0.1                      80                       50                       129.65931863727454       0.2593236959199023
-0.15                    -0.2                     0.1                      80                       50                       130.16032064128257       0.5537506149473121
-0.15                    -0.2                     0.1                      80                       50                       130.66132264529057       0.37711493241510496
-0.15                    -0.2                     0.1                      80                       50                       131.16232464929857       0.28767864148530253
-0.15                    -0.2                     0.1                      80                       50                       131.6633266533066        0.2388946199849051
-0.15                    -0.2                     0.1                      80                       50                       132.16432865731463       0.21550488090198144
-0.15                    -0.2                     0.1                      80                       50                       132.66533066132263       0.19875979583707964
-0.15                    -0.2                     0.1                      80                       50                       133.16633266533066       0.19182585749963746
-0.15                    -0.2                     0.1                      80                       50                       133.6673346693387        0.183194326526424
-0.15                    -0.2                     0.1                      80                       50                       134.1683366733467        0.17839446678976653
-0.15                    -0.2                     0.1                      80                       50                       134.6693386773547        0.17839446678976653
-0.15                    -0.2                     0.1                      80                       50                       135.17034068136272       0.1762020288365921
-0.15                    -0.2                     0.1                      80                       50                       135.67134268537075       0.1762690725212022
-0.15                    -0.2                     0.1                      80                       50                       136.17234468937872       0.17929642296499718
-0.15                    -0.2                     0.1                      80                       50                       136.67334669338672       0.1826376631529061
-0.15                    -0.2                     0.1                      80                       50                       137.17434869739478       0.1960503497937389
-0.15                    -0.2                     0.1                      80                       50                       137.6753507014028        0.18448480572554443
-0.15                    -0.2                     0.1                      80                       50                       138.1763527054108        0.1967719444003573
-0.15                    -0.2                     0.1                      80                       50                       138.6773547094188        0.20485635452671325
-0.15                    -0.2                     0.1                      80                       50                       139.17835671342687       0.22230519959692324
-0.15                    -0.2                     0.1                      80                       50                       139.67935871743484       0.24937586268174922
-0.15                    -0.2                     0.1                      80                       50                       140.18036072144287       0.2873577623927577
-0.15                    -0.2                     0.1                      80                       50                       140.6813627254509        0.3938417783990676
-0.15                    -0.2                     0.1                      80                       50                       141.18236472945893       0.16860610799907835
-0.15                    -0.2                     0.1                      80                       50                       141.68336673346693       0.2729741234726403
-0.15                    -0.2                     0.1                      80                       50                       142.1843687374749        0.3280160277997008
-0.15                    -0.2                     0.1                      80                       50                       142.68537074148293       0.3761859686435592
-0.15                    -0.2                     0.1                      80                       50                       143.18637274549098       0.3602911978056905
-0.15                    -0.2                     0.1                      80                       50                       143.68737474949899       0.24059123128633034
-0.15                    -0.2                     0.1                      80                       50                       144.188376753507         0.05143828178549833
-0.15                    -0.2                     0.1                      80                       50                       144.68937875751502       0.17324896110230623
-0.15                    -0.2                     0.1                      80                       50                       145.19038076152304       0.2627692156135681
-0.15                    -0.2                     0.1                      80                       50                       145.69138276553102       0.2308261550662597
-0.15                    -0.2                     0.1                      80                       50                       146.19238476953907       0.17523122467732513
-0.15                    -0.2                     0.1                      80                       50                       146.6933867735471        0.08364786627429042
-0.15                    -0.2                     0.1                      80                       50                       147.1943887775551        0.1569666147875375
-0.15                    -0.2                     0.1                      80                       50                       147.6953907815631        0.12838169031345112
-0.15                    -0.2                     0.1                      80                       50                       148.19639278557113       0.11108326899193584
-0.15                    -0.2                     0.1                      80                       50                       148.69739478957914       0.09143086211475838
-0.15                    -0.2                     0.1                      80                       50                       149.19839679358716       0.07864542708951498
-0.15                    -0.2                     0.1                      80                       50                       149.69939879759517       0.06910953965507825
-0.15                    -0.2                     0.1                      80                       50                       150.2004008016032        0.06119857444637856
-0.15                    -0.2                     0.1                      80                       50                       150.70140280561122       0.05349537470752186
-0.15                    -0.2                     0.1                      80                       50                       151.20240480961922       0.0473870707341731
-0.15                    -0.2                     0.1                      80                       50                       151.7034068136272        0.041533023642418024
-0.15                    -0.2                     0.1                      80                       50                       152.20440881763525       0.03854198761909255
-0.15                    -0.2                     0.1                      80                       50                       152.70541082164328       0.03373091759613522
-0.15                    -0.2                     0.1                      80                       50                       153.20641282565128       0.030088738807085343
-0.15                    -0.2                     0.1                      80                       50                       153.7074148296593        0.02663392721724692
-0.15                    -0.2                     0.1                      80                       50                       154.20841683366734       0.02378517948218326
-0.15                    -0.2                     0.1                      80                       50                       154.70941883767532       0.02173136457967822
-0.15                    -0.2                     0.1                      80                       50                       155.21042084168334       0.018951488729228937
-0.15                    -0.2                     0.1                      80                       50                       155.71142284569137       0.01663658127155392
-0.15                    -0.2                     0.1                      80                       50                       156.2124248496994        0.014633521481205324
-0.15                    -0.2                     0.1                      80                       50                       156.7134268537074        0.012862806832320313
-0.15                    -0.2                     0.1                      80                       50                       157.2144288577154        0.011135338332290542
-0.15                    -0.2                     0.1                      80                       50                       157.7154308617234        0.009530344960129063
-0.15                    -0.2                     0.1                      80                       50                       158.21643286573143       0.007987243743662928
-0.15                    -0.2                     0.1                      80                       50                       158.71743486973946       0.007809153081158843
-0.15                    -0.2                     0.1                      80                       50                       159.21843687374746       0.005742647832759204
-0.15                    -0.2                     0.1                      80                       50                       159.7194388777555        0.0044103716993005625
-0.15                    -0.2                     0.1                      80                       50                       160.22044088176352       0.0032411458593001796
-0.15                    -0.2                     0.1                      80                       50                       160.7214428857715        0.001948863876290045
-0.15                    -0.2                     0.1                      80                       50                       161.22244488977952       4.408195599962505E-4
-0.15                    -0.2                     0.1                      80                       50                       161.72344689378758       0.003165242865183557
-0.15                    -0.2                     0.1                      80                       50                       162.22444889779558       0.005374651029059433
-0.15                    -0.2                     0.1                      80                       50                       162.72545090180358       0.0012339437696634945
-0.15                    -0.2                     0.1                      80                       50                       163.2264529058116        0.0010655830210186128
-0.15                    -0.2                     0.1                      80                       50                       163.7274549098196        2.2167758129026016E-4
-0.15                    -0.2                     0.1                      80                       50                       164.2284569138276        9.859556540516685E-4
-0.15                    -0.2                     0.1                      80                       50                       164.72945891783564       0.0015000599377060853
-0.15                    -0.2                     0.1                      80                       50                       165.23046092184367       0.001834050834648347
-0.15                    -0.2                     0.1                      80                       50                       165.7314629258517        0.002023811360102927
-0.15                    -0.2                     0.1                      80                       50                       166.2324649298597        0.002041471947022318
-0.15                    -0.2                     0.1                      80                       50                       166.73346693386767       0.0018353336320690319
-0.15                    -0.2                     0.1                      80                       50                       167.2344689378757        0.001317878166954418
-0.15                    -0.2                     0.1                      80                       50                       167.73547094188376       3.9372683635949523E-4
-0.15                    -0.2                     0.1                      80                       50                       168.23647294589176       0.0014322830087978614
-0.15                    -0.2                     0.1                      80                       50                       168.7374749498998        0.004815827923909509
-0.15                    -0.2                     0.1                      80                       50                       169.23847695390782       0.011683319309790836
-0.15                    -0.2                     0.1                      80                       50                       169.7394789579158        0.026949016298299544
-0.15                    -0.2                     0.1                      80                       50                       170.2404809619238        0.04181936183435967
-0.15                    -0.2                     0.1                      80                       50                       170.74148296593185       0.03152872337661939
-0.15                    -0.2                     0.1                      80                       50                       171.24248496993988       0.01794118592834022
-0.15                    -0.2                     0.1                      80                       50                       171.74348697394788       0.011807678632047477
-0.15                    -0.2                     0.1                      80                       50                       172.24448897795588       0.011150996924144648
-0.15                    -0.2                     0.1                      80                       50                       172.74549098196388       0.001153270548864555
-0.15                    -0.2                     0.1                      80                       50                       173.2464929859719        0.020638956972772227
-0.15                    -0.2                     0.1                      80                       50                       173.74749498997994       0.0065316570592611
-0.15                    -0.2                     0.1                      80                       50                       174.24849699398794       0.0217744176580872
-0.15                    -0.2                     0.1                      80                       50                       174.749498997996         0.05893690076318865
-0.15                    -0.2                     0.1                      80                       50                       175.250501002004         0.09770716926714183
-0.15                    -0.2                     0.1                      80                       50                       175.75150300601197       0.10605232634489162
-0.15                    -0.2                     0.1                      80                       50                       176.25250501002          0.09731121418705056
-0.15                    -0.2                     0.1                      80                       50                       176.75350701402806       0.09160942744148294
-0.15                    -0.2                     0.1                      80                       50                       177.25450901803606       0.08005309394718346
-0.15                    -0.2                     0.1                      80                       50                       177.75551102204406       0.06958904276001807
-0.15                    -0.2                     0.1                      80                       50                       178.2565130260521        0.07512643518034226
-0.15                    -0.2                     0.1                      80                       50                       178.7575150300601        0.05933527332407443
-0.15                    -0.2                     0.1                      80                       50                       179.2585170340681        0.09668965387904832
-0.15                    -0.2                     0.1                      80                       50                       179.75951903807615       0.08791626461720592
-0.15                    -0.2                     0.1                      80                       50                       180.26052104208415       0.07657633273860964
-0.15                    -0.2                     0.1                      80                       50                       180.76152304609218       0.09424970002714647
-0.15                    -0.2                     0.1                      80                       50                       181.26252505010018       0.09484316569399237
-0.15                    -0.2                     0.1                      80                       50                       181.76352705410818       0.09729963593285841
-0.15                    -0.2                     0.1                      80                       50                       182.26452905811618       0.10227636267719101
