% Model:              empty_box_4.20.21.mph
% Version:            COMSOL 5.4.0.388
% Date:               Apr 20 2021, 17:53
% Table:              Table 10 - Volume Average 1 (abs(emw.Ex))
% freq (MHz)             abs(emw.Ex) (V/m)
10                       1.0130069860989779
10.29029029029029        1.0130069860989779
10.58058058058058        1.0130069860989779
10.87087087087087        1.0156524918853673
11.16116116116116        1.0156524918853673
11.451451451451451       1.0156524918853673
11.741741741741743       1.0156524918853673
12.032032032032031       1.0190353359163353
12.322322322322321       1.0190353359163353
12.612612612612612       1.0190353359163353
12.902902902902902       1.0190353359163353
13.193193193193192       1.022997465988515
13.483483483483484       1.022997465988515
13.773773773773774       1.022997465988515
14.064064064064064       1.0229974659885148
14.354354354354355       1.027386244598586
14.644644644644643       1.027386244598586
14.934934934934935       1.027386244598586
15.225225225225225       1.0309911973352879
15.515515515515515       1.0309911973352879
15.805805805805806       1.0309911973352879
16.096096096096097       1.034758809723853
16.386386386386388       1.034758809723853
16.676676676676678       1.034758809723853
16.966966966966968       1.0388160871994185
17.257257257257255       1.0388160871994188
17.54754754754755        1.0388160871994185
17.837837837837835       1.0431426608600218
18.12812812812813        1.0431426608600218
18.41841841841842        1.0431426608600218
18.70870870870871        1.0477382821400913
18.998998998999          1.0477382821400913
19.289289289289286       1.0477382821400913
19.57957957957958        1.0526116587092569
19.869869869869873       1.0526116587092569
20.16016016016016        1.0526116587092569
20.45045045045045        1.0577726273671397
20.74074074074074        1.0577726273671397
21.03103103103103        1.0577726273671397
21.32132132132132        1.0632315361585285
21.61161161161161        1.0632315361585285
21.9019019019019         1.0632315361585285
22.19219219219219        1.0689995097912999
22.482482482482485       1.0689995097912999
22.772772772772772       1.0689995097912999
23.063063063063062       1.0750885649790545
23.353353353353356       1.0750885649790547
23.643643643643646       1.0794081124856956
23.933933933933936       1.0794081124856956
24.224224224224223       1.0794081124856953
24.514514514514513       1.0858918738299794
24.804804804804803       1.0858918738299794
25.095095095095097       1.090683448280171
25.385385385385387       1.090683448280171
25.675675675675674       1.0953971478886582
25.965965965965967       1.0953971478886582
26.256256256256258       1.1003433223109504
26.546546546546548       1.1003433223109504
26.836836836836834       1.1054827257777222
27.127127127127128       1.1054827257777222
27.41741741741742        1.1108013158753223
27.70770770770771        1.110801315875322
27.997997997998          1.116304051974309
28.28828828828829        1.116304051974309
28.57857857857858        1.1219977429584442
28.868868868868866       1.1219977429584442
29.15915915915916        1.1278889111629853
29.44944944944945        1.1278889111629855
29.73973973973974        1.1339842835072762
30.03003003003003        1.1339842835072762
30.32032032032032        1.140290975537361
30.61061061061061        1.140290975537361
30.900900900900904       1.1468165152012695
31.19119119119119        1.1468165152012695
31.481481481481485       1.1535688615419113
31.77177177177177        1.1535688615419113
32.06206206206206        1.1605564327409457
32.352352352352355       1.1605564327409457
32.64264264264264        1.1677881381006607
32.932932932932935       1.1677881381006607
33.22322322322322        1.1752734126494073
33.513513513513516       1.1752734126494073
33.8038038038038         1.1830222546823963
34.094094094094096       1.1830222546823963
34.38438438438438        1.1910452666249762
34.67467467467468        1.1910452666249762
34.96496496496497        1.1993536995773777
35.25525525525525        1.1993536995773777
35.545545545545544       1.2079595019244271
35.83583583583584        1.2079595019244271
36.126126126126124       1.2168753724399508
36.41641641641642        1.2168753724399508
36.70670670670671        1.226114818390365
36.996996996997          1.226114818390365
37.28728728728729        1.2356922191795334
37.57757757757757        1.2356922191795334
37.86786786786787        1.2456228961657336
38.15815815815816        1.2456228961657336
38.448448448448445       1.2559231893538791
38.738738738738746       1.2559231893538791
39.029029029029026       1.26661054177449
39.31931931931932        1.26661054177449
39.609609609609606       1.2777035924408235
39.8998998998999         1.277703592440823
40.190190190190194       1.2892222789366867
40.48048048048048        1.295501073590316
40.770770770770774       1.295501073590316
41.06106106106106        1.3069162280198001
41.35135135135135        1.3138966126343514
41.64164164164165        1.3138966126343514
41.931931931931935       1.3261094337675532
42.22222222222222        1.3335286141852427
42.512512512512515       1.3335286141852427
42.8028028028028         1.3464433461965604
43.093093093093096       1.3543536284690347
43.38338338338338        1.3543536284690347
43.673673673673676       1.3680425692546019
43.96396396396397        1.376490093822845
44.254254254254256       1.376490093822845
44.54454454454454        1.3910139917542756
44.83483483483484        1.400050958318559
45.12512512512512        1.4077494185119404
45.41541541541542        1.4159419749099784
45.70570570570571        1.4244896271234329
45.995995995996          1.433225622297266
46.286286286286284       1.4421386456508043
46.57657657657658        1.4512479585494233
46.86686686686687        1.4605640035466558
47.15715715715716        1.470092801519933
47.447447447447445       1.4798406755141575
47.73773773773774        1.489814733720307
48.02802802802803        1.500022499392571
48.31831831831832        1.51047180412112
48.608608608608606       1.5211708231148668
48.8988988988989         1.532128112689004
49.18918918918919        1.5433526343012731
49.47947947947948        1.5548537770209243
49.76976976976977        1.5666413827400782
50.06006006006006        1.578725773838015
50.35035035035035        1.5911177828997862
50.64064064064064        1.6038287845862385
50.930930930930934       1.6168707299063052
51.22122122122122        1.630256183129418
51.51151151151151        1.6439983615740357
51.80180180180181        1.658111178533609
52.092092092092095       1.6726092896333116
52.38238238238238        1.6875081429373966
52.67267267267267        1.7028240331692583
52.96296296296297        1.718574160443374
53.253253253253256       1.7347766939510707
53.54354354354354        1.7514508410911522
53.833833833833836       1.7686169225990382
54.12412412412412        1.7862964542898994
54.414414414414416       1.8045122360975392
54.70470470470471        1.8232884491899652
54.994994994995          1.8426507620134915
55.28528528528528        1.8626264462390871
55.57557557557558        1.883244503710948
55.86586586586587        1.904535805627833
56.15615615615616        1.926533245341487
