Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Real,S11_Imaginary,S11_Quality Factor,S11_Group delay,
38711111,-0.7291627691,0.9194790989,147.5844443,-0.7762080897,0.4928922954,-0.6350002041,2.967056711e-08,
38800000,-0.7601580449,0.9162038191,146.758207,-0.7662805176,0.5022385952,-0.6554239389,3.00758126e-08,
38888888,-0.7354979689,0.9188087059,145.6576772,-0.7586436332,0.5183331707,-0.6832366977,3.062729561e-08,
38977777,-0.7374347416,0.9186038535,144.6943139,-0.7496544519,0.53089664,-0.708188471,3.105986059e-08,
39066666,-0.741521775,0.918171718,143.7160726,-0.7401330083,0.5433621571,-0.73414123,2.999822062e-08,
39155555,-0.7434838785,0.9179643305,142.7594253,-0.7307928397,0.5555180802,-0.7601580777,2.99003421e-08,
39244444,-0.7462177916,0.9176754436,141.8254001,-0.7214130831,0.5671784405,-0.7862048163,2.957501884e-08,
39333333,-0.7484832995,0.917436121,140.8555894,-0.7115243084,0.5791564509,-0.8139657971,2.944800619e-08,
39422222,-0.7522062541,0.9170429729,139.9359816,-0.7018366087,0.5902484128,-0.8410054499,2.953430518e-08,
39511111,-0.7551594152,0.9167312356,138.9924477,-0.6917865641,0.6015209955,-0.8695181819,2.933905102e-08,
39600000,-0.7590056182,0.9163253873,138.0314762,-0.6812992049,0.6127671734,-0.8994097878,2.945261637e-08,
39688888,-0.7609579104,0.9161194517,137.1135881,-0.6712446757,0.6234624568,-0.9288154965,2.946898271e-08,
39777777,-0.7668380458,0.915499471,136.1629869,-0.6603616272,0.6340834352,-0.9602063614,2.935976242e-08,
39866666,-0.7653457718,0.9156567714,135.2117023,-0.6498550144,0.6450703708,-0.9926373675,2.922379172e-08,
39955555,-0.7728856175,0.9148622742,134.2848513,-0.6387806585,0.6549291954,-1.025280253,2.887957091e-08,
40044444,-0.7755020797,0.9145867305,133.3768434,-0.6281324986,0.6647694726,-1.058326825,2.859477629e-08,
40133333,-0.7765194727,0.9144796097,132.4596793,-0.6173388443,0.6746596978,-1.092851526,2.859443616e-08,
40222222,-0.7833682753,0.9137588289,131.5491183,-0.6060613869,0.6838455913,-1.128343772,2.854134513e-08,
40311111,-0.7853552536,0.913549822,130.6235983,-0.5948003046,0.6933872474,-1.16574797,2.901325694e-08,
40400000,-0.7867571477,0.9134023878,129.7282629,-0.5837986428,0.7024834992,-1.203297589,2.956711156e-08,
40488888,-0.7917335138,0.9128792264,128.7279801,-0.5711188795,0.7121598889,-1.246955607,2.93391595e-08,
40577777,-0.7934581742,0.9126979841,127.7661837,-0.5589732944,0.7215029219,-1.290764566,2.945594538e-08,
40666666,-0.8279352497,0.9090823742,126.9104193,-0.5459636373,0.7268799556,-1.331370637,2.880920723e-08,
40755555,-0.8045074845,0.9115376802,125.9240862,-0.5348108542,0.7381587178,-1.38022389,2.783902159e-08,
40844444,-0.8086885264,0.9110990078,125.0395499,-0.5230999703,0.7459677091,-1.426051905,2.786073451e-08,
40933333,-0.800854909,0.9119210791,124.2473694,-0.513199068,0.7538081792,-1.468841676,2.73376128e-08,
41022222,-0.8206369563,0.909846549,123.2910546,-0.4994077829,0.7605344234,-1.522872589,3.272526508e-08,
41111111,-0.8256981054,0.9093165483,122.4243103,-0.4875618847,0.7675545542,-1.574271038,3.03931613e-08,
41200000,-1.089619546,0.8821024386,120.7150305,-0.4505501102,0.7583596182,-1.683185957,2.759945696e-08,
41288888,-0.8290231819,0.9089685162,120.6724696,-0.4636918389,0.7818015362,-1.686036869,3.027404109e-08,
41377777,-0.8373590691,0.9080965935,119.7510563,-0.4506270522,0.788400078,-1.749562247,2.473537977e-08,
41466666,-0.7263953924,0.9197720972,118.0624992,-0.4326924509,0.8116390538,-1.875787415,2.699785345e-08,
41555555,-0.8568915046,0.9060568014,118.06235,-0.4262382208,0.7995373077,-1.875799186,2.357684658e-08,
41644444,-0.8651839306,0.905192201,117.1971608,-0.4137215831,0.8051132668,-1.946026748,2.135351317e-08,
41733333,-0.870783578,0.9046088268,116.4114254,-0.402382476,0.8101885414,-2.013478692,2.692562964e-08,
41822222,-0.8792107163,0.9037315918,115.4713951,-0.3886591953,0.8158889752,-2.099240119,2.657543108e-08,
41911111,-0.8885248846,0.9027630097,114.6171267,-0.3760482424,0.8207123559,-2.182465608,2.696428661e-08,
42000000,-0.9034486554,0.9012132478,113.8422359,-0.3642881071,0.8243054611,-2.262784442,2.671783981e-08,
42088888,-0.907500246,0.900792969,112.9117138,-0.3506897579,0.8297256575,-2.365982008,2.740191383e-08,
42177777,-0.9152730127,0.8999872344,112.0492419,-0.3378581841,0.8341635748,-2.468975487,2.75266188e-08,
42266666,-0.9292216785,0.8985431052,111.1293613,-0.3239021948,0.8381330921,-2.587611648,2.682970638e-08,
42355555,-0.936423095,0.8977984375,110.3291476,-0.311906607,0.8418766554,-2.699130562,2.667922545e-08,
42444444,-0.9447674118,0.8969363592,109.4790025,-0.2990936379,0.8455990943,-2.82720522,2.642398564e-08,
42533333,-0.9560242085,0.8957746946,108.6057399,-0.2858007274,0.848958331,-2.970455459,2.680742807e-08,
42622222,-0.9696207534,0.8943735816,107.7632222,-0.2728591376,0.8517346972,-3.121517954,2.693881628e-08,
42711111,-0.9832586074,0.8929704132,106.8978439,-0.2595563056,0.8544159895,-3.291832913,2.665125061e-08,
42800000,-0.9909318013,0.8921819033,106.0227345,-0.246258938,0.8575226435,-3.482199064,2.635393495e-08,
42888888,-1.007869895,0.8904437813,105.2117783,-0.2336413632,0.859244925,-3.677623316,2.592875059e-08,
42977777,-1.019043077,0.8892990864,104.3896201,-0.2210036394,0.8614001721,-3.897674148,2.577491505e-08,
43066666,-1.030940079,0.8880818535,103.5658425,-0.2083108115,0.8633052672,-4.144313303,2.567079105e-08,
43155555,-1.044078005,0.8867395921,102.7217108,-0.1952741072,0.8649711714,-4.429523114,2.543665649e-08,
43244444,-1.059325444,0.8851843516,101.9384012,-0.1831092022,0.8660383112,-4.729627462,2.544912132e-08,
43333333,-1.071775462,0.8839164715,101.1334706,-0.1706800085,0.8672811904,-5.081328492,2.53596865e-08,
43422222,-1.086190313,0.8824507658,100.2880981,-0.1576037926,0.8682628626,-5.509149547,2.499249538e-08,
43511111,-1.101723875,0.88087403,99.48930749,-0.1452240135,0.8688204893,-5.982622767,2.435974828e-08,
43600000,-1.117520487,0.8792734824,98.76167853,-0.1339351922,0.8690127853,-6.488308046,2.375050368e-08,
43688888,-1.131396235,0.8778699603,97.99911581,-0.1221624691,0.8693284755,-7.116166546,2.350412216e-08,
43777777,-1.146450849,0.8763497308,97.23310857,-0.1103381358,0.8693758372,-7.879196352,2.349018249e-08,
43866666,-1.157530363,0.8752325925,96.49297054,-0.09897245188,0.8696186203,-8.786471425,2.320058412e-08,
43955555,-1.175212524,0.8734526641,95.75631727,-0.08760534868,0.8690482491,-9.920036415,2.289591094e-08,
44044444,-1.187240433,0.8722439752,95.02541336,-0.07640647281,0.8688910192,-11.37195564,2.243001553e-08,
44133333,-1.202769504,0.8706859267,94.30353683,-0.06533651772,0.8682310305,-13.28860277,2.188989427e-08,
44222222,-1.214050811,0.8695558065,93.63055379,-0.05506264101,0.8678106972,-15.76042633,2.10440503e-08,
44311111,-1.230798739,0.8678807649,92.9513596,-0.04468558864,0.8667296119,-19.39617757,2.100957235e-08,
44400000,-1.239353734,0.8670263837,92.33444972,-0.03531620583,0.8663068254,-24.53000839,2.127105857e-08,
44488888,-1.254645361,0.8655013148,91.59005309,-0.0240160167,0.8651680512,-36.02462731,2.168317209e-08,
44577777,-1.267503648,0.8642210049,90.90783342,-0.01369273419,0.8641125241,-63.10737595,2.198220297e-08,
44666666,-1.275860023,0.8633899694,90.19539491,-0.00294439969,0.8633849488,-293.2295339,2.155837555e-08,
44755555,-1.284521381,0.8625294471,89.51462194,0.007306783643,0.8624984974,118.0407878,2.138340162e-08,
44844444,-1.294812659,0.8615081039,88.83731443,0.01748111828,0.8613307283,49.27206111,2.114916118e-08,
44933333,-1.306515487,0.860348143,88.16552512,0.02754159952,0.859907197,31.22212261,2.113502893e-08,
45022222,-1.31597496,0.8594116805,87.4860733,0.03769570553,0.8585845738,22.77672116,2.12589081e-08,
45111111,-1.324931912,0.8585259058,86.80863365,0.04779504186,0.8571944732,17.93479909,2.130737418e-08,
45200000,-1.333350413,0.8576942121,86.11433062,0.05812229268,0.8557225955,14.72279492,2.113020175e-08,
45288888,-1.339802842,0.8570572991,85.44221233,0.06810565685,0.8543470216,12.54443553,2.075410535e-08,
45377777,-1.346949903,0.8563523717,84.78844745,0.07778537918,0.8528123002,10.96365807,2.073389796e-08,
45466666,-1.353213247,0.8557350836,84.15095158,0.08720619448,0.851279985,9.761691702,2.111621899e-08,
45555555,-1.360446074,0.8550228011,83.44253317,0.09764334286,0.8494290836,8.699303595,2.153596966e-08,
45644444,-1.367109296,0.8543671374,82.73657021,0.1080189066,0.8475111335,7.845951791,2.167641925e-08,
45733333,-1.372060221,0.8538802901,82.04987868,0.1181010139,0.8456735188,7.160594905,2.148063433e-08,
45822222,-1.377575633,0.8533382607,81.37904741,0.1279127714,0.8436969303,6.595877183,2.031592514e-08,
45911111,-1.382231977,0.8528809246,80.68438878,0.1380581388,0.8416328308,6.096220317,2.062033919e-08,
46000000,-1.391894993,0.8519326257,80.16876307,0.1454646893,0.8394219576,5.770623523,2.07153897e-08,
46088888,-1.398817973,0.8512538739,79.35576246,0.1572352827,0.8366063732,5.320729284,2.062317016e-08,
46177777,-1.405825521,0.8505673816,78.72889408,0.1662447544,0.8341627852,5.017678833,2.079887289e-08,
46266666,-1.412516333,0.8499124349,78.10464905,0.1751880199,0.8316611718,4.747249112,1.963039909e-08,
46355555,-1.420349255,0.8491463307,77.46649595,0.1842736458,0.8289105587,4.498258853,1.957216065e-08,
46444444,-1.429552331,0.8482470998,76.84609374,0.1930335264,0.8259910411,4.279003013,1.989173771e-08,
46533333,-1.434644425,0.8477499615,76.22662211,0.2018341764,0.8233729183,4.079452415,2.084664108e-08,
46622222,-1.441845176,0.8470474535,75.54190396,0.2114839223,0.8202218841,3.878412482,2.169830411e-08,
46711111,-1.445222117,0.8467181985,74.7831241,0.2222410071,0.8170316043,3.676331451,2.087757472e-08,
46800000,-1.449669421,0.8462847772,74.09610975,0.2319027783,0.8138912861,3.509622835,2.010713383e-08,
46888888,-1.464976908,0.8447946495,73.60910309,0.2383917899,0.8104611986,3.399702644,1.936380603e-08,
46977777,-1.471675089,0.8441434317,72.91176903,0.2480464751,0.8068773633,3.252928158,1.913759602e-08,
47066666,-1.477823056,0.8435461492,72.27711648,0.2567868549,0.8035114293,3.12909876,1.907314275e-08,
47155555,-1.488726065,0.8424879477,71.70008386,0.2645336891,0.7998799094,3.02373551,1.793387342e-08,
47244444,-1.498057241,0.8415833562,71.16323902,0.2717245423,0.7965100869,2.931314486,1.766751778e-08,
47333333,-1.510287194,0.8403992193,70.59928442,0.2791578558,0.792680099,2.83954072,1.811338311e-08,
47422222,-1.521889827,0.8392773614,70.00070982,0.2870399929,0.7886662994,2.747583329,1.88448054e-08,
47511111,-1.531906436,0.8383100606,69.38320354,0.2951824208,0.7846216261,2.658090627,1.93099161e-08,
47600000,-1.542216003,0.8373156332,68.75610683,0.3033918571,0.7804171004,2.572307338,1.993768163e-08,
47688888,-1.550507932,0.8365166766,68.13199548,0.3115770287,0.7763246135,2.491597717,1.982785847e-08,
47777777,-1.560158484,0.8355877719,67.4362808,0.3206239279,0.7716263483,2.406639933,1.940204304e-08,
47866666,-1.571597698,0.8344880369,66.87069092,0.3277932352,0.7674124567,2.341147938,1.910445899e-08,
47955555,-1.583871223,0.8333097032,66.28242834,0.3351809755,0.7629277653,2.276166672,1.884879616e-08,
48044444,-1.594256708,0.8323139326,65.65220445,0.3431418092,0.7582876639,2.209837576,1.970031756e-08,
48133333,-1.604129384,0.8313684338,65.02971288,0.350960692,0.7536577907,2.147413679,2.029680854e-08,
48222222,-1.609443913,0.8308599103,64.3449939,0.3597219136,0.7489514906,2.082029096,2.014988203e-08,
48311111,-1.630051641,0.8288909882,63.68854019,0.3674063363,0.7430160526,2.022327813,1.93387451e-08,
48400000,-1.642193422,0.8277331123,63.09880564,0.3745105775,0.7381625381,1.971005847,1.83230855e-08,
48488888,-1.654591423,0.8265524716,62.55860393,0.3809093579,0.7335509862,1.925788829,1.779680279e-08,
48577777,-1.670992487,0.8249932128,61.97826469,0.3875871553,0.7282787915,1.879006519,1.76595117e-08,
48666666,-1.68751253,0.8234256163,61.40135069,0.3941500951,0.7229629645,1.834232627,1.756495717e-08,
48755555,-1.701747365,0.8220772537,60.85190686,0.4004080493,0.7179724265,1.793101881,1.699969305e-08,
48844444,-1.718855354,0.8204596592,60.31138618,0.4063622145,0.7127578853,1.753996459,1.658765221e-08,
48933333,-1.734537171,0.8189797082,59.80329266,0.4119224514,0.7078471985,1.71839917,1.626134313e-08,
49022222,-1.751299946,0.8174006951,59.27163012,0.4176660964,0.7026371242,1.682293895,1.6152789e-08,
49111111,-1.766305467,0.8159897936,58.76996674,0.4230705551,0.6977468372,1.649244621,1.642444659e-08,
49200000,-1.78339753,0.8143856706,58.24359967,0.428618435,0.6924667917,1.615578648,1.650933993e-08,
49288888,-1.798371601,0.8129829169,57.68939314,0.4345465388,0.6871029973,1.581195421,1.670339119e-08,
49377777,-1.818056131,0.8111425681,57.17041923,0.4397545413,0.681592407,1.549938302,1.655621924e-08,
49466666,-1.835176983,0.8095452909,56.63404109,0.4452374717,0.6761118042,1.518542008,1.619687181e-08,
49555555,-1.850529598,0.808115655,56.12227731,0.4504617257,0.6709211172,1.489407599,1.588710081e-08,
49644444,-1.86658775,0.8066230208,55.62196137,0.4554602512,0.6657301685,1.461664694,1.574255765e-08,
49733333,-1.885540928,0.8048648357,55.13451978,0.4601023044,0.6603887289,1.435308457,1.59155932e-08,
49822222,-1.904093381,0.8031475354,54.60910748,0.4651441768,0.6547418257,1.407610496,1.588448693e-08,
49911111,-1.92211538,0.8014828448,54.08220616,0.4701689889,0.6490884934,1.380542972,1.579124153e-08,
50000000,-1.939868785,0.7998463379,53.6065971,0.4745697933,0.643846003,1.356694025,1.53545522e-08,
50088888,-1.956838617,0.7982851844,53.10917317,0.4792043588,0.6384531448,1.332319152,1.495529682e-08,
50177777,-1.975515313,0.7965705285,52.63889256,0.4833880307,0.6331355453,1.309787386,1.493530974e-08,
50266666,-1.992975955,0.7949708464,52.17323487,0.4875366199,0.6279225198,1.287949446,1.477740266e-08,
50355555,-2.015081036,0.7929502643,51.68491371,0.491617782,0.6221592063,1.265534383,1.470761188e-08,
50444444,-2.030361045,0.7915565515,51.22177521,0.4957578677,0.6170785289,1.244717571,1.453764213e-08,
50533333,-2.049284884,0.7898338744,50.76140154,0.4996103778,0.6117409741,1.224436083,1.43082472e-08,
50622222,-2.069581126,0.7879904311,50.3089653,0.5032480547,0.6063582397,1.204889386,1.431602587e-08,
50711111,-2.08932471,0.7862013125,49.85199625,0.5069145175,0.6009577154,1.185520822,1.415804051e-08,
50800000,-2.108152087,0.7844990024,49.38591086,0.5106781797,0.5955220244,1.166139553,1.424519011e-08,
50888888,-2.128933951,0.7826242533,48.95763945,0.5138842562,0.5902742525,1.148652144,1.487745302e-08,
50977777,-2.145019918,0.7811762016,48.47691044,0.5178587456,0.5848577413,1.129376971,1.468769472e-08,
51066666,-2.15945831,0.7798787456,47.92612778,0.5225875422,0.5788895565,1.107737,1.33432887e-08,
51155555,-2.177657318,0.7782464245,47.5516326,0.5252583801,0.5742570256,1.093284843,1.263928051e-08,
51244444,-2.196462457,0.7765633268,47.28534951,0.5267798417,0.5705730443,1.083133786,1.189669471e-08,
51333333,-2.209933599,0.7753598707,46.77501216,0.5310168058,0.5649814874,1.063961594,1.17364353e-08,
51422222,-2.229095592,0.7736512301,46.41096446,0.5334177845,0.5603585397,1.050505919,8.850288781e-09,
51511111,-2.247423811,0.7720204588,46.11099312,0.5352136564,0.5563828995,1.039552883,9.303271011e-09,
51600000,-2.253800599,0.7714538842,46.20131105,0.5339437989,0.5568169494,1.042838124,1.080935419e-08,
