Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Real,S11_Imaginary,S11_Quality Factor,S11_Group delay,
35600000,-0.6715156758,0.9256018548,179.3314178,-0.9255388384,0.01080056655,-0.01166949036,3.22171192e-08,
35688888,-0.6793185512,0.9247707237,178.3107845,-0.9243688427,0.02726048482,-0.029490917,3.219827209e-08,
35777777,-0.6862231062,0.9240359005,177.2568391,-0.9229770536,0.0442233422,-0.04791380461,3.211395326e-08,
35866666,-0.6874360727,0.9239068698,176.2413891,-0.9219196225,0.06056495519,-0.06569439863,3.187850458e-08,
35955555,-0.6899749224,0.9236368551,175.2278766,-0.9204350252,0.07684012261,-0.08348239746,3.125656128e-08,
36044444,-0.6912366273,0.9235026981,174.2246987,-0.9188151638,0.09292969498,-0.1011407937,3.115925784e-08,
36133333,-0.7076026767,0.9217642625,173.2641283,-0.9154017014,0.1081160516,-0.1181077679,3.152765425e-08,
36222222,-0.7016514195,0.9223960384,172.2377758,-0.9139442194,0.1245809597,-0.1363113383,3.180608239e-08,
36311111,-0.7040533209,0.9221410043,171.176907,-0.9112289783,0.1414417932,-0.1552209122,3.200940205e-08,
36400000,-0.7093044763,0.9215836817,170.1793298,-0.9080791897,0.1571899093,-0.1731015434,3.150479824e-08,
36488888,-0.712968407,0.9211950161,169.1718405,-0.9047931746,0.1730594375,-0.1912696099,3.101946025e-08,
36577777,-0.7158949107,0.9208846936,168.199535,-0.901422467,0.1883245999,-0.2089193545,3.097920928e-08,
36666666,-0.7198337544,0.9204671891,167.2037404,-0.8976062961,0.2038695252,-0.2271257745,3.095019918e-08,
36755555,-0.7239899638,0.9200268497,166.2067001,-0.8934952693,0.2193527023,-0.2454995676,3.10872029e-08,
36844444,-0.7267069125,0.9197391101,165.2162199,-0.8892917577,0.2346917131,-0.2639085667,3.080146589e-08,
36933333,-0.731098256,0.9192742331,164.2193366,-0.8846266307,0.2500016798,-0.2826070017,3.067489078e-08,
37022222,-0.7345604291,0.9189078858,163.2691815,-0.8800084839,0.2645312288,-0.300600771,3.664949384e-08,
37111111,-0.738143915,0.9185288557,162.2722307,-0.874911608,0.2796872124,-0.3196748218,3.340300672e-08,
37200000,-0.3967521377,0.9553497474,160.3258465,-0.8995788318,0.3216380967,-0.3575429805,3.054968936e-08,
37288888,-0.74463947,0.9178422105,160.3465163,-0.8643723117,0.3086986073,-0.357136159,2.746467952e-08,
37377777,-0.7492637839,0.917353687,159.3440823,-0.8583822572,0.3236011241,-0.3769895305,2.419072348e-08,
37466666,-0.7487075636,0.9174124337,158.368808,-0.8528045255,0.3381863611,-0.3965578875,3.043430329e-08,
37555555,-0.7560931207,0.9166326952,157.4441801,-0.8465160395,0.351605024,-0.4153554187,3.141721529e-08,
37644444,-0.7580181967,0.9164295621,156.4269728,-0.8399545214,0.3664963087,-0.4363287528,3.291697394e-08,
37733333,-0.7578463954,0.9164476886,155.2882392,-0.8325215948,0.38312421,-0.4601973238,3.41306216e-08,
37822222,-0.7593410936,0.9162899967,154.1800561,-0.8248142175,0.3990850343,-0.4838483938,3.37338626e-08,
37911111,-0.7615853873,0.9160532727,153.1067322,-0.8169827376,0.414358305,-0.5071812242,3.220274929e-08,
38000000,-0.7643702928,0.9157596111,152.1203015,-0.8094686527,0.4282244336,-0.5290191686,3.076367705e-08,
38088888,-0.7641264101,0.9157853242,151.1656701,-0.8022443094,0.4416637046,-0.5505351667,2.959358801e-08,
38177777,-0.7684221413,0.9153325214,150.2283926,-0.7945192643,0.454502765,-0.5720475078,2.88999173e-08,
38266666,-0.7727271421,0.9148789661,149.3177599,-0.7868055011,0.4668411144,-0.5933373798,2.83800769e-08,
38355555,-0.7781152008,0.9143116215,148.4202641,-0.7789132264,0.4788109511,-0.6147166781,2.800557007e-08,
38444444,-0.7824468903,0.9138557641,147.5289164,-0.770985844,0.4906253011,-0.636360972,2.780662993e-08,
38533333,-0.7830401954,0.9137933437,146.6419176,-0.7632462295,0.5024673802,-0.6583293317,2.798941673e-08,
38622222,-0.7867968097,0.913398217,145.7578668,-0.7550761779,0.5139613491,-0.6806748301,2.694143001e-08,
38711111,-0.792699517,0.9127777059,144.8274766,-0.7461238811,0.5257968187,-0.7047044492,2.797264523e-08,
38800000,-0.8251604939,0.9093728321,144.1255027,-0.7368671317,0.53290316,-0.7232011541,2.875499598e-08,
38888888,-0.795749733,0.9124572229,142.9824708,-0.7285527033,0.5493533855,-0.7540338304,2.960229814e-08,
38977777,-0.7961758288,0.9124124624,142.0795646,-0.7197702029,0.5607382246,-0.7790517339,3.054391325e-08,
39066666,-0.8001311694,0.9119970668,141.1141253,-0.7098966366,0.5725254713,-0.806491314,2.94648812e-08,
39155555,-0.8033500217,0.9116591578,140.1726432,-0.700133999,0.5838962267,-0.8339778207,2.986238922e-08,
39244444,-0.8081193987,0.9111587079,139.2215446,-0.6899664617,0.595110471,-0.8625208673,3.002368062e-08,
39333333,-0.8119732049,0.9107545294,138.2478667,-0.6794525526,0.6064800421,-0.8926010209,3.024560768e-08,
39422222,-0.8133296738,0.9106123086,137.2727186,-0.6689281586,0.6178591225,-0.9236554249,3.050937134e-08,
39511111,-0.8170872525,0.9102184563,136.3077529,-0.658143126,0.6287648718,-0.9553619068,3.02526785e-08,
39600000,-0.8188425999,0.9100345272,135.310096,-0.6469648464,0.6399994751,-0.9892337716,2.998543764e-08,
39688888,-0.8219258659,0.9097115458,134.3887434,-0.6363641116,0.6500890816,-1.021567794,2.986104066e-08,
39777777,-0.8258363539,0.9093020754,133.4345474,-0.6251683506,0.6602990214,-1.056193937,2.984404425e-08,
39866666,-0.8244985985,0.9094421321,132.4678085,-0.6140333766,0.6708561724,-1.09254024,2.990810212e-08,
39955555,-0.8343851659,0.9084075638,131.4955104,-0.6018757503,0.6804042058,-1.130472868,2.962782385e-08,
40044444,-0.8371163299,0.9081219719,130.5729596,-0.5906568885,0.6897897911,-1.167835006,2.94554394e-08,
40133333,-0.8406954103,0.9077478511,129.6415141,-0.5791268836,0.6990123131,-1.207010645,2.944786336e-08,
40222222,-0.8451415606,0.9072833102,128.6819304,-0.5670488919,0.7082503507,-1.249011083,2.929173673e-08,
40311111,-0.8485855207,0.9069236432,127.7293609,-0.5549759782,0.7172950287,-1.292479417,2.939136393e-08,
40400000,-0.8577935593,0.9059627096,126.8423524,-0.5432291259,0.7250314117,-1.334669621,2.937984443e-08,
40488888,-0.8577793961,0.9059641869,125.858679,-0.5307029604,0.7342516434,-1.383545407,2.778816564e-08,
40577777,-0.861090588,0.9056188855,124.9164904,-0.5183598578,0.7425958683,-1.43258753,2.785359544e-08,
40666666,-0.8819049799,0.903451308,124.2462299,-0.5084177078,0.7468170461,-1.468904475,2.752842935e-08,
40755555,-0.8748668732,0.904183664,123.1919961,-0.494992026,0.7566577777,-1.528626196,2.525951456e-08,
40844444,-0.8801601259,0.9036328149,122.3163719,-0.4830765513,0.7636683245,-1.580843289,2.745207507e-08,
40933333,-0.862010832,0.905522943,121.839892,-0.4777062767,0.7692649176,-1.610330354,2.775905647e-08,
41022222,-0.8970589307,0.9018764641,120.5299444,-0.4581429678,0.7768437279,-1.69563604,3.918495838e-08,
41111111,-0.9035912284,0.9011984552,119.6437553,-0.4457379226,0.7832473172,-1.757192461,3.536150207e-08,
41200000,-1.307896763,0.8602113368,117.1448391,-0.3924640587,0.7654642426,-1.950405969,2.80864491e-08,
41288888,-0.9075312914,0.9007897494,117.8745973,-0.4211533843,0.7962738219,-1.890697906,1.918423231e-08,
41377777,-0.9168060995,0.8998283978,116.920686,-0.4074032938,0.8023177063,-1.969345164,1.557332181e-08,
41466666,-1.077704034,0.8833133583,116.6863854,-0.3967019502,0.7892211677,-1.989456233,2.728952309e-08,
41555555,-0.9452388244,0.8968876807,115.2472105,-0.3825447529,0.8112133036,-2.120570985,2.741658732e-08,
41644444,-0.9533963395,0.8960457474,114.3450059,-0.3693770633,0.8163691362,-2.210124064,3.02974141e-08,
41733333,-0.9835278326,0.8929427354,113.7047163,-0.3589836493,0.8176047139,-2.277554188,2.73090401e-08,
41822222,-0.9732824286,0.8939966236,112.6100402,-0.3437033443,0.8252866012,-2.401159648,2.756293577e-08,
41911111,-0.9842888917,0.892864499,111.7452414,-0.3307887039,0.8293285519,-2.507124766,2.874789984e-08,
42000000,-0.991781756,0.8920946035,110.9146681,-0.3184573887,0.8333172704,-2.616730841,2.699002902e-08,
42088888,-1.007928919,0.8904377304,109.9527326,-0.3038572518,0.8369887229,-2.75454582,2.705252155e-08,
42177777,-1.021651645,0.88903205,109.1878845,-0.292195449,0.8396426654,-2.873565171,2.673609046e-08,
42266666,-1.037023932,0.8874600326,108.280273,-0.278365639,0.8426730567,-3.027216505,2.601743377e-08,
42355555,-1.048729486,0.8862648511,107.473118,-0.2661083798,0.8453707568,-3.176791191,2.619980974e-08,
42444444,-1.05994861,0.8851208466,106.6473213,-0.2535692074,0.848022152,-3.344342006,2.573558958e-08,
42533333,-1.074132545,0.8836766363,105.8123856,-0.2407914941,0.850237528,-3.531011471,2.598756495e-08,
42622222,-1.088231904,0.882243373,104.9929398,-0.2282363761,0.8522097898,-3.733891172,2.629710256e-08,
42711111,-1.105576912,0.8804833632,104.1422932,-0.2151292587,0.8537976077,-3.968765629,2.652536715e-08,
42800000,-1.117455842,0.8792800264,103.2748258,-0.2019021497,0.8557855379,-4.238615285,2.708720289e-08,
42888888,-1.131375552,0.8778720508,102.4273785,-0.1889198223,0.8573031193,-4.53792042,2.632556382e-08,
42977777,-1.139903252,0.8770105897,101.5164392,-0.1750943613,0.8593541406,-4.907948688,2.499876607e-08,
43066666,-1.160318481,0.8749516933,100.8094384,-0.164091175,0.859426874,-5.237496009,2.376278871e-08,
43155555,-1.177715943,0.8732009566,100.0839883,-0.1528901466,0.8597118783,-5.623069225,2.290451182e-08,
43244444,-1.194538087,0.8715114467,99.34155305,-0.1414632878,0.8599536848,-6.078988395,2.336267431e-08,
43333333,-1.208992149,0.8700623833,98.5856554,-0.1298896932,0.8603122796,-6.62340682,2.374247716e-08,
43422222,-1.226020521,0.8683583284,97.82057228,-0.1181586429,0.8602817687,-7.280735016,2.393127057e-08,
43511111,-1.241799783,0.8667822532,97.0456776,-0.1063200197,0.8602369022,-8.091015265,2.392126563e-08,
43600000,-1.253997434,0.8655658796,96.28253388,-0.09472000426,0.8603676032,-9.08327243,2.375061488e-08,
43688888,-1.26853026,0.8641188659,95.52726732,-0.08323145838,0.8601011213,-10.33384658,2.339913173e-08,
43777777,-1.283041316,0.8626764335,94.77967429,-0.07188193727,0.8596764601,-11.95956165,2.321280055e-08,
43866666,-1.295124726,0.8614771522,94.05328375,-0.06089278451,0.8593223799,-14.11205591,2.299437823e-08,
43955555,-1.311175992,0.8598866381,93.30547293,-0.04958053812,0.8584560563,-17.31437554,2.281904147e-08,
44044444,-1.322011275,0.8588146342,92.58526288,-0.03873772744,0.8579405367,-22.14741528,2.254712307e-08,
44133333,-1.335718111,0.8574604439,91.86263352,-0.02787034711,0.8570073842,-30.74979227,2.239510811e-08,
44222222,-1.347104055,0.8563371738,91.16715925,-0.01744304277,0.8561595035,-49.08315107,2.219653302e-08,
44311111,-1.360988065,0.8549694501,90.43130297,-0.00643585588,0.8549452265,-132.8409527,2.218153659e-08,
44400000,-1.365506616,0.8545247958,89.74947844,0.003736334606,0.8545166273,228.7045239,2.219385045e-08,
44488888,-1.383355913,0.8527705707,89.02242364,0.0145492026,0.852646449,58.60434226,2.202924432e-08,
44577777,-1.397101143,0.8514221471,88.32057841,0.0249528326,0.8510564193,34.10660556,2.208277228e-08,
44666666,-1.407739946,0.8503799318,87.62110914,0.03529718761,0.8496470662,24.07123977,2.190633766e-08,
44755555,-1.418004213,0.8493756166,86.91688771,0.04568323933,0.8481462019,18.56580694,2.185081434e-08,
44844444,-1.43001739,0.8482016843,86.21925058,0.05592927338,0.8463557252,15.1326072,2.174104563e-08,
44933333,-1.442652984,0.8469686798,85.52537302,0.0660784725,0.8443871032,12.77855058,2.14647868e-08,
45022222,-1.452917064,0.8459684115,84.83829483,0.07610918917,0.8425378001,11.07011925,2.138889142e-08,
45111111,-1.463845246,0.8449047227,84.1729954,0.08577911443,0.8405390735,9.798877956,2.133828005e-08,
45200000,-1.475286838,0.8437924946,83.47321249,0.09591197433,0.8383237245,8.740553308,2.133783743e-08,
45288888,-1.48542514,0.8428081818,82.79378512,0.1057225727,0.8361509247,7.908915789,2.125864736e-08,
45377777,-1.495919225,0.8417905359,82.11384172,0.1154980819,0.8338294187,7.219422215,2.132600089e-08,
45466666,-1.508139805,0.8406070146,81.45133122,0.124955777,0.831267831,6.652496195,2.175777276e-08,
45555555,-1.516571736,0.8397913813,80.73227503,0.1352466336,0.8288292419,6.128280018,2.198512239e-08,
45644444,-1.52694681,0.8387888708,80.00332047,0.1456062867,0.8260542228,5.673204377,2.178518328e-08,
45733333,-1.5374567,0.8377745535,79.32022311,0.1552561967,0.8232628474,5.302608624,2.128084556e-08,
45822222,-1.546564573,0.8368965381,78.6717235,0.1643916467,0.8205919826,4.991689048,1.955075258e-08,
45911111,-1.555228997,0.836062126,77.99313397,0.173925089,0.8177713262,4.701859467,2.009541483e-08,
46000000,-1.57646095,0.8340209357,77.53874072,0.1799645695,0.8143731792,4.525186159,2.063053682e-08,
46088888,-1.581398916,0.8335469259,76.67144411,0.19216152,0.8110945863,4.220900139,2.122346824e-08,
46177777,-1.593527187,0.832383841,76.03167841,0.2009252976,0.8077696971,4.020248853,2.1925451e-08,
46266666,-1.604855119,0.8312989731,75.35094416,0.2102336853,0.8042759354,3.825628297,2.072396893e-08,
46355555,-1.617432091,0.8300961421,74.69091415,0.2191669675,0.8006406469,3.653108203,2.099952019e-08,
46444444,-1.629282155,0.8289644232,74.02598707,0.2281321182,0.7969553009,3.493393684,2.129123064e-08,
46533333,-1.639972823,0.8279447542,73.33422953,0.2374448257,0.7931661054,3.340422783,2.139539277e-08,
46622222,-1.651591414,0.8268380029,72.62268532,0.2469458797,0.7891000035,3.19543701,2.142189423e-08,
46711111,-1.663529583,0.8257023504,71.9692979,0.2555768214,0.7851527621,3.072081254,2.157051614e-08,
46800000,-1.695876033,0.8226331346,71.28094552,0.2640059905,0.7791188043,2.951140627,2.154195168e-08,
46888888,-1.690181482,0.8231726375,70.55381253,0.2740517686,0.7762144157,2.83236419,2.100167338e-08,
46977777,-1.704091994,0.8218553759,69.88371143,0.2826579704,0.7717193341,2.730223149,1.983193853e-08,
47066666,-1.718645924,0.820479442,69.30768081,0.2899159507,0.7675514682,2.647496511,1.877648436e-08,
47155555,-1.736657935,0.818779769,68.73089724,0.2970113419,0.763010205,2.568959825,1.823598148e-08,
47244444,-1.752649678,0.8172736861,68.12597837,0.3044892511,0.7584342912,2.490840936,1.844873622e-08,
47333333,-1.77151382,0.8155006452,67.55680196,0.311331502,0.7537333734,2.420999381,1.880889538e-08,
47422222,-1.787884412,0.8139650909,66.94292697,0.3187876866,0.74894164,2.349343063,1.918148117e-08,
47511111,-1.805227645,0.8123414573,66.31299592,0.3263501174,0.7439047279,2.279468241,1.97237968e-08,
47600000,-1.820672549,0.8108982675,65.67884056,0.3339691922,0.738932053,2.212575502,1.985798314e-08,
47688888,-1.838673187,0.8092195021,65.03303373,0.3415680415,0.7335989882,2.147738954,1.967792433e-08,
47777777,-1.855605135,0.8076435764,64.40562679,0.3488997486,0.7283935144,2.087687129,1.955487842e-08,
47866666,-1.874240607,0.8059126443,63.8011664,0.3558004285,0.7231191087,2.032372788,1.930039321e-08,
47955555,-1.895058073,0.8039834268,63.16598977,0.3629239812,0.7174089033,1.976747033,1.906272679e-08,
48044444,-1.916291577,0.8020204112,62.56478547,0.3695271812,0.7118190798,1.926296944,1.904830672e-08,
48133333,-1.936445786,0.8001616094,61.97377715,0.3759764296,0.7063287659,1.878651719,1.834035775e-08,
48222222,-1.949557534,0.79895464,61.34953982,0.3830707133,0.7011314751,1.830292556,1.781350292e-08,
48311111,-1.979355414,0.7962184361,60.83915169,0.3879678277,0.695301922,1.792163866,1.731772867e-08,
48400000,-2.004992023,0.7938718433,60.28193417,0.3935480977,0.6894580468,1.751902883,1.694744445e-08,
48488888,-2.030804962,0.7915160977,59.73673993,0.3989034409,0.6836474075,1.713816772,1.786547604e-08,
48577777,-2.053907846,0.7894136065,59.1891512,0.404341989,0.6779980812,1.676793654,1.896182567e-08,
48666666,-2.076404691,0.7873716352,58.52709559,0.4110830196,0.6715391597,1.633585256,1.88955637e-08,
48755555,-2.097008802,0.7855060963,57.85286044,0.4179641499,0.6650757826,1.591226862,1.760488766e-08,
48844444,-2.124347324,0.783037631,57.38159134,0.4220897245,0.6595363493,1.562550119,1.564919479e-08,
48933333,-2.152282698,0.7805232875,56.94511778,0.4257302821,0.6541944125,1.536640544,1.421731098e-08,
49022222,-2.182883954,0.7777782644,56.47709262,0.4295438637,0.6484065837,1.509523563,1.432693225e-08,
49111111,-2.207486841,0.7755783153,56.0303372,0.4333573797,0.6432131098,1.484255582,1.493378249e-08,
49200000,-2.231480561,0.7734388304,55.5466696,0.4375612363,0.6377678173,1.457550999,1.529967221e-08,
49288888,-2.257354447,0.7711383071,55.0209211,0.4420760798,0.6318409834,1.429258474,1.576040887e-08,
49377777,-2.287070362,0.7685046186,54.53385006,0.4459031939,0.6259150825,1.403701725,1.593197184e-08,
49466666,-2.313126018,0.7662027371,54.01510677,0.4501992165,0.6199897579,1.377145351,1.574078223e-08,
49555555,-2.341205131,0.7637298119,53.50045809,0.4542789866,0.613933081,1.351445035,1.538000174e-08,
49644444,-2.370115516,0.7611920156,53.01908878,0.4578942309,0.6080675604,1.327965105,1.509031019e-08,
49733333,-2.398326713,0.7587237247,52.5710557,0.4611348894,0.6025083437,1.306577224,1.478102461e-08,
49822222,-2.426253428,0.7562882074,52.06535532,0.4649374161,0.5964939663,1.282955395,1.455914681e-08,
49911111,-2.454919256,0.7537963622,51.61235793,0.4680915105,0.590846252,1.262245178,1.441395066e-08,
50000000,-2.481389311,0.7515026813,51.16897127,0.4712115494,0.5854194698,1.2423708,1.396297131e-08,
50088888,-2.512687247,0.7487996585,50.71301273,0.4741437668,0.5795589849,1.222327542,1.366513039e-08,
50177777,-2.540226627,0.7464292828,50.28094971,0.4769859275,0.5741437966,1.20369127,1.347202552e-08,
50266666,-2.568882225,0.7439707973,49.86996971,0.4795073746,0.5688279397,1.186275686,1.309960119e-08,
50355555,-2.598646141,0.7414257974,49.434966,0.4821571547,0.5632376863,1.168162042,1.288197203e-08,
50444444,-2.626537512,0.7390488141,49.04006578,0.4844694935,0.5581061364,1.151994385,1.248918474e-08,
50533333,-2.656690011,0.7364877022,48.63478357,0.4867125822,0.5527431573,1.135666464,1.205719138e-08,
50622222,-2.689561393,0.733705763,48.27178886,0.4883530163,0.5475723497,1.121263372,1.178506304e-08,
50711111,-2.721535961,0.7310098047,47.88995143,0.4901835492,0.5423056542,1.106331812,1.154952482e-08,
50800000,-2.746659711,0.7288984294,47.52686941,0.4921845681,0.5376311667,1.092336496,1.159400678e-08,
50888888,-2.778244957,0.7262526869,47.15931702,0.4938243161,0.532522779,1.078364839,1.225313961e-08,
50977777,-2.805346713,0.7239901613,46.78206266,0.4957705707,0.5276109313,1.064223983,1.305523747e-08,
51066666,-2.829637102,0.7219683263,46.30187207,0.4987781633,0.5219756775,1.04650868,1.218433202e-08,
51155555,-2.853563915,0.7199822741,45.86675128,0.5013448306,0.5167473617,1.030722429,1.070142032e-08,
51244444,-2.879254643,0.7178558896,45.66747715,0.5016530736,0.513479573,1.023575056,8.927265641e-09,
51333333,-2.902188261,0.7159630129,45.38703073,0.5028309954,0.5096705072,1.013602009,8.144353351e-09,
51422222,-2.928561178,0.7137924354,45.11336806,0.5037278072,0.5057251597,1.003965142,6.56560139e-09,
51511111,-2.95132799,0.7119239453,44.84070766,0.5048038599,0.5020047478,0.9944550502,8.063935716e-09,
51600000,-2.965946747,0.7107267519,44.89014115,0.5035223887,0.5015951753,0.9961725368,8.299541569e-09,
51688888,-2.99210442,0.7085896084,44.20841286,0.5079228656,0.4940785319,0.9727432358,7.714460318e-09,
51777777,-3.013544549,0.7068426926,44.10158715,0.5075886996,0.4919149358,0.9691211334,7.854936871e-09,
