Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Real,S11_Imaginary,S11_Quality Factor,S11_Group delay,
31600000,-0.640392203,0.9289244411,-131.6963544,-0.6179046035,-0.6936097739,-1.122519188,2.994422781e-08,
31688888,-0.6602096433,0.9268074536,-132.4325149,-0.6253367728,-0.6840511506,-1.093892412,2.937982071e-08,
31777777,-0.6560919028,0.9272469316,-133.3803614,-0.6368688282,-0.6739324653,-1.058196658,2.877235996e-08,
31866666,-0.6551597845,0.9273464436,-134.3616354,-0.6483865198,-0.6629979996,-1.022535138,3.038621416e-08,
31955555,-0.6519457299,0.9276896547,-135.3353775,-0.6598041007,-0.6521247151,-0.9883611127,3.061546358e-08,
32044444,-0.6498561364,0.9279128589,-136.3168072,-0.6710385372,-0.6408818576,-0.9550596904,3.056262688e-08,
32133333,-0.6470744059,0.9282100786,-137.3012558,-0.6821689309,-0.6294596886,-0.92273286,3.067005328e-08,
32222222,-0.6467163326,0.9282483445,-138.2687226,-0.6927284648,-0.6178772234,-0.8919472128,3.053236006e-08,
32311111,-0.6410329808,0.9288559148,-139.2666344,-0.703844717,-0.6061154385,-0.8611493755,3.081934902e-08,
32400000,-0.643469677,0.9285953747,-140.2193016,-0.7136247266,-0.5941625363,-0.8325980226,3.108812819e-08,
32488888,-0.6392075177,0.9290511476,-141.2570683,-0.7246243074,-0.5814255309,-0.8023820413,3.144417099e-08,
32577777,-0.6372291844,0.9292627761,-142.2476124,-0.7347346802,-0.5689413474,-0.7743493844,3.17361765e-08,
32666666,-0.6354813268,0.9294497901,-143.2834961,-0.7450501737,-0.5556772003,-0.7458252074,3.156716996e-08,
32755555,-0.6373118494,0.9292539322,-144.2838823,-0.7544792402,-0.5424702266,-0.71899954,3.160563459e-08,
32844444,-0.6370468625,0.9292822821,-145.2896869,-0.7639086554,-0.5291588855,-0.6926991621,3.161987499e-08,
32933333,-0.6364452645,0.9293466478,-146.3014249,-0.7731865976,-0.5156235809,-0.6668811675,3.175572014e-08,
33022222,-0.6377412509,0.9292079941,-147.3339111,-0.7822355205,-0.5015327376,-0.6411531111,3.184518593e-08,
33111111,-0.6363843127,0.9293531694,-148.3426918,-0.791067656,-0.487759446,-0.61658373,3.196675443e-08,
33200000,-0.6340808833,0.9295996592,-149.3642895,-0.7998504075,-0.4737033376,-0.5922399153,3.203876029e-08,
33288888,-0.6351483007,0.9294854268,-150.4009228,-0.8081902598,-0.4590987505,-0.5680577623,3.222881047e-08,
33377777,-0.6333488903,0.9296780034,-151.4310037,-0.8164821528,-0.4445875438,-0.5445159362,3.216818894e-08,
33466666,-0.6357312614,0.9294230457,-152.4658928,-0.8241526925,-0.4296504828,-0.5213238842,3.20569968e-08,
33555555,-0.6375930264,0.9292238512,-153.4787212,-0.8314403138,-0.4149264637,-0.4990453996,3.208157765e-08,
33644444,-0.6386774321,0.9291078478,-154.5061899,-0.838642279,-0.3999006385,-0.4768429264,3.228084395e-08,
33733333,-0.6385367506,0.9291228963,-155.543914,-0.8457609145,-0.384652872,-0.4548009554,3.243577468e-08,
33822222,-0.6370092699,0.9292863041,-156.5982379,-0.8528454533,-0.3690903247,-0.4327751567,3.232438155e-08,
33911111,-0.6370824426,0.9292784755,-157.6224276,-0.8592992784,-0.3537841646,-0.4117123958,3.221314564e-08,
34000000,-0.6437817545,0.9285620116,-158.6388406,-0.8647725412,-0.3382245725,-0.391113913,3.2156843e-08,
34088888,-0.6411040914,0.9288483104,-159.6777224,-0.8710311894,-0.322589291,-0.370353318,3.2123897e-08,
34177777,-0.6421010425,0.9287417049,-160.7156918,-0.8766313411,-0.3067224253,-0.3498875878,3.230679688e-08,
34266666,-0.6456111111,0.9283664655,-161.7237741,-0.8815356532,-0.2911343097,-0.3302581225,3.201421885e-08,
34355555,-0.6451479263,0.928415973,-162.7849087,-0.8868233472,-0.27477367,-0.3098403655,3.204590387e-08,
34444444,-0.5933264007,0.9339716204,-163.7653954,-0.896729511,-0.2611114161,-0.2911819149,3.292700613e-08,
34533333,-0.6615549472,0.9266639172,-164.8222323,-0.894340173,-0.2426142422,-0.2712773612,3.339383436e-08,
34622222,-0.6454569136,0.9283829466,-165.9734399,-0.9007017946,-0.2250137167,-0.2498204378,3.375512495e-08,
34711111,-0.6493230561,0.9279698096,-167.0239066,-0.9042730244,-0.2083704989,-0.2304287458,3.34783977e-08,
34800000,-0.6514109693,0.9277467711,-168.065385,-0.9076928094,-0.1918536817,-0.2113641088,3.297138535e-08,
34888888,-0.6505322221,0.9278406356,-169.1328101,-0.9112015173,-0.1749286708,-0.1919758336,3.314521233e-08,
34977777,-0.6508310046,0.9278087197,-170.1944164,-0.9142546465,-0.1580109543,-0.1728303541,3.320785626e-08,
35066666,-0.6536460244,0.9275080738,-171.2625718,-0.9167442178,-0.1408945213,-0.1536901118,3.308785313e-08,
35155555,-0.6539930435,0.9274710187,-172.3137677,-0.919138032,-0.1240474456,-0.1349606275,3.319486844e-08,
35244444,-0.6575580857,0.927090425,-173.3671975,-0.9208852234,-0.1070843663,-0.1162841618,3.308216212e-08,
35333333,-0.6594570879,0.9268877568,-174.4532891,-0.9225478166,-0.08959039928,-0.09711193031,3.286262068e-08,
35422222,-0.6606001482,0.9267657866,-175.4859636,-0.923891036,-0.07293954321,-0.07894820966,3.296184867e-08,
35511111,-0.665660454,0.9262260201,-176.5124106,-0.9245106481,-0.05634449331,-0.06094520753,3.258842349e-08,
35600000,-0.6614776092,0.9266721682,-177.6115392,-0.9258671157,-0.03861853702,-0.04171066924,3.277484494e-08,
35688888,-0.6682391629,0.9259510785,-178.6046556,-0.9256765078,-0.02254778497,-0.02435816916,3.286637389e-08,
35777777,-0.6686448853,0.9259078278,-179.6838229,-0.92589373,-0.005109441068,-0.005518388236,3.297603104e-08,
35866666,-0.6735659526,0.9253833952,179.265164,-0.9253072887,0.01186800082,-0.0128260103,3.323246669e-08,
35955555,-0.6744285358,0.9252915012,178.1773794,-0.9248233791,0.02942923424,-0.03182146441,3.271351791e-08,
36044444,-0.6794800586,0.9247535285,177.1475419,-0.9236077528,0.04601964027,-0.0498259571,3.24787179e-08,
36133333,-0.6967118275,0.9229207464,176.1408188,-0.9208280063,0.06211672013,-0.06745746188,3.249253685e-08,
36222222,-0.685112282,0.9241540815,175.086843,-0.9207584209,0.07914983691,-0.08596156724,3.27326018e-08,
36311111,-0.684796327,0.9241876988,174.0089165,-0.9191399245,0.09646088254,-0.1049468965,3.285015142e-08,
36400000,-0.6916037535,0.9234636653,172.9762702,-0.9165336179,0.1129215141,-0.1232049888,3.250522651e-08,
36488888,-0.6930157037,0.9233135622,171.9400744,-0.9141930396,0.1294566362,-0.1416075496,3.231028193e-08,
36577777,-0.6974332099,0.922844099,170.9204213,-0.9112809681,0.1456304505,-0.1598085065,3.230400915e-08,
36666666,-0.7018218253,0.9223779423,169.8672475,-0.907991404,0.162273469,-0.1787169661,3.230206105e-08,
36755555,-0.704975763,0.922043078,168.8440357,-0.9046202885,0.1783972293,-0.1972067524,3.233710707e-08,
36844444,-0.7072998199,0.9217964028,167.8099309,-0.9010122058,0.1946422698,-0.2160262298,3.218275976e-08,
36933333,-0.7089536709,0.9216209034,166.775136,-0.8971792556,0.2108422936,-0.2350057609,3.22168503e-08,
37022222,-0.7132662134,0.9211634323,165.7524494,-0.8928297642,0.2267092438,-0.2539221394,3.533934688e-08,
37111111,-0.7183413324,0.9206253587,164.718074,-0.888072607,0.2426480901,-0.2732300132,3.416733107e-08,
37200000,-0.3781507484,0.9573978824,163.1841594,-0.9164591201,0.2769718154,-0.3022194982,3.30446938e-08,
37288888,-0.7220368111,0.9202337548,162.5925012,-0.8780881369,0.2753023563,-0.3135247416,3.212157198e-08,
37377777,-0.7252262768,0.9198959063,161.5280782,-0.8725019848,0.291459714,-0.3340504883,3.1915575e-08,
37466666,-0.7260403186,0.9198096976,160.4067145,-0.8665497339,0.3084500584,-0.3559519394,3.511465872e-08,
37555555,-0.7278507148,0.9196180021,159.1705544,-0.8595145791,0.327004523,-0.3804525612,3.348488386e-08,
37644444,-0.7303392407,0.9193545673,158.1529107,-0.8533267979,0.3421201491,-0.4009251203,3.06696925e-08,
37733333,-0.734741944,0.918888683,157.2973919,-0.8476936679,0.3546432816,-0.4183625466,2.924353648e-08,
37822222,-0.7419590848,0.9181254918,156.4361387,-0.8415676559,0.367039915,-0.4361383335,3.020615373e-08,
37911111,-0.7437961143,0.9179313326,155.3499687,-0.8342823259,0.3828458333,-0.4588924173,3.178390247e-08,
38000000,-0.7498650526,0.9172901867,154.2936317,-0.8265048905,0.3978830891,-0.4814043978,3.239042977e-08,
38088888,-0.7501122427,0.917264082,153.2832147,-0.8193367101,0.4123842282,-0.5033147216,3.164598939e-08,
38177777,-0.7534466586,0.9169120222,152.2870405,-0.8117316341,0.4264028736,-0.5253003034,3.129555808e-08,
38266666,-0.7556947225,0.9166747396,151.2899566,-0.8039805546,0.4403496862,-0.5477118616,3.131665355e-08,
38355555,-0.7569127684,0.9165462009,150.2829652,-0.7960058662,0.4543474433,-0.5707840389,3.15274335e-08,
38444444,-0.7587709047,0.9163501489,149.2745815,-0.7877181305,0.4681855853,-0.5943567465,3.191712184e-08,
38533333,-0.7600781723,0.9162122442,148.2503324,-0.7791059171,0.4821191205,-0.6188107546,3.254951602e-08,
38622222,-0.763807534,0.915818945,147.1995272,-0.7698027258,0.4961129946,-0.6444677032,3.30331299e-08,
38711111,-0.7684623233,0.9153282869,146.1125633,-0.7598456471,0.5103532751,-0.6716538773,3.348870073e-08,
38800000,-0.7742606394,0.9147174581,145.0581586,-0.7498248513,0.5238995329,-0.698695878,3.374939324e-08,
38888888,-0.7712686634,0.9150325996,143.9628178,-0.7399277337,0.5383229581,-0.7275345059,3.403894655e-08,
38977777,-0.7744302615,0.9146995953,142.8744902,-0.7293039676,0.5520788644,-0.7569941875,3.4060646e-08,
39066666,-0.7785639873,0.9142643816,141.7582205,-0.7180685001,0.5659125274,-0.7881038193,3.314873822e-08,
39155555,-0.7821793522,0.9138839127,140.7107471,-0.70730868,0.5787039287,-0.818177332,3.163278645e-08,
39244444,-0.7872717548,0.9133482737,139.7408846,-0.6970031632,0.5902471174,-0.8468356366,3.015631472e-08,
39333333,-0.7906252419,0.9129957122,138.821906,-0.6871814628,0.6011179649,-0.8747587026,2.949888343e-08,
39422222,-0.7949506177,0.9125411742,137.8776247,-0.6768445347,0.6120562641,-0.9042789485,2.990884075e-08,
39511111,-0.802386209,0.9117603239,136.9225498,-0.6659781285,0.6227198572,-0.9350455076,3.04835253e-08,
39600000,-0.8049028555,0.9114961891,135.9051422,-0.6546263107,0.6342631126,-0.9688934011,3.102640187e-08,
39688888,-0.8079778659,0.911173555,134.9307771,-0.643518111,0.6450749476,-1.002419258,3.154996035e-08,
39777777,-0.8137773013,0.9105653814,133.9092805,-0.6314939657,0.6560066197,-1.038816925,3.169363474e-08,
39866666,-0.8131966252,0.9106262573,132.8725375,-0.6195624907,0.667369838,-1.077163076,3.193090946e-08,
39955555,-0.8257989703,0.909305989,131.8632741,-0.606830193,0.6771960561,-1.11595643,3.168513896e-08,
40044444,-0.8273967742,0.9091387339,130.8448284,-0.5945882594,0.6877485291,-1.156680305,3.164554757e-08,
40133333,-0.8281646898,0.9090583609,129.8535065,-0.5825490451,0.6978708431,-1.197960668,3.189724978e-08,
40222222,-0.8364730163,0.9081892337,128.8141274,-0.5692493364,0.7076460113,-1.243121364,3.23112566e-08,
40311111,-0.8414748378,0.9076663981,127.7750583,-0.5560028787,0.7174392581,-1.290351697,3.224400976e-08,
40400000,-0.8456835899,0.9072266944,126.714245,-0.5423623156,0.7272574466,-1.340907039,3.19832451e-08,
40488888,-0.8514137409,0.9066283871,125.7443997,-0.5296254099,0.7358477814,-1.389374013,3.094580662e-08,
40577777,-0.8562652697,0.9061221286,124.7121311,-0.515994491,0.744853675,-1.443530286,3.17484701e-08,
40666666,-0.89249592,0.9023503768,123.8248357,-0.5022985402,0.7496214904,-1.492382379,3.296296128e-08,
40755555,-0.8719520193,0.9044871454,122.5942654,-0.4872349815,0.7620361336,-1.564001278,3.077274041e-08,
40844444,-0.8783570563,0.903820416,121.5292521,-0.4726382524,0.7703923849,-1.629983145,3.191562763e-08,
40933333,-0.8603011122,0.9057012026,120.9362783,-0.4656069086,0.7768557621,-1.668479887,3.133969847e-08,
41022222,-0.8987026169,0.9017058124,119.5473225,-0.4446692312,0.7844377903,-1.764092803,3.562674599e-08,
41111111,-0.9062885321,0.9009186417,118.5708722,-0.4308602419,0.7912103709,-1.836350385,3.474608046e-08,
41200000,-1.328896292,0.8581341502,117.0116687,-0.3897404602,0.764523769,-1.96162279,3.082255957e-08,
41288888,-0.9298847129,0.8984745179,116.6447253,-0.402927126,0.8030605148,-1.993066396,3.361574594e-08,
41377777,-0.9335685877,0.8980935361,115.5787802,-0.3877534299,0.8100736245,-2.089146251,3.02673367e-08,
41466666,-0.9128057205,0.9002429188,113.9088509,-0.3648529824,0.8229942978,-2.255687462,3.23052713e-08,
41555555,-0.9580014462,0.8955708055,113.536826,-0.3576358241,0.8210625342,-2.295806177,2.870474627e-08,
41644444,-0.9696938283,0.8943660572,112.4968526,-0.342213682,0.8263052947,-2.414588715,2.726241853e-08,
41733333,-1.008993827,0.8903285677,111.6920142,-0.3290807993,0.8272791463,-2.513908888,3.190831672e-08,
41822222,-0.9954514858,0.8917177791,110.4692643,-0.3118380445,0.8354146465,-2.679001685,3.208920194e-08,
41911111,-1.009658438,0.8902604457,109.4452831,-0.2963734831,0.8394798507,-2.832506612,3.283519414e-08,
42000000,-1.02787435,0.8883953618,108.4859394,-0.2816852279,0.8425554886,-2.991124152,3.179281026e-08,
42088888,-1.041575002,0.8869951597,107.430039,-0.2656914528,0.8462673722,-3.185150908,3.232720879e-08,
42177777,-1.056604902,0.8854616472,106.3900304,-0.2498547231,0.8494792204,-3.399892585,3.262556519e-08,
42266666,-1.079547887,0.8831258672,105.3209359,-0.2333443584,0.8517403993,-3.650143527,3.23112812e-08,
42355555,-1.097196161,0.8813333249,104.320394,-0.217992432,0.8539483176,-3.917330111,3.213430433e-08,
42444444,-1.113348931,0.8796958709,103.2950457,-0.2022997775,0.8561189317,-4.231932147,3.197241808e-08,
42533333,-1.138456401,0.8771566897,102.2614803,-0.1862848146,0.8571474939,-4.601274107,3.249138069e-08,
42622222,-1.158428672,0.8751420792,101.2347995,-0.170504031,0.8583717343,-5.0343193,3.229051562e-08,
42711111,-1.185599216,0.872408803,100.1518897,-0.1537692632,0.8587503324,-5.584668318,3.200870301e-08,
42800000,-1.211354427,0.8698257869,99.18335207,-0.1388192875,0.8586769503,-6.185573819,3.185148619e-08,
42888888,-1.240320949,0.8669298416,98.16580516,-0.1231371521,0.8581401937,-6.968978729,3.182787823e-08,
42977777,-1.268785162,0.8640935072,97.13159763,-0.1072760958,0.857408554,-7.992540629,3.219709123e-08,
43066666,-1.299003602,0.8610925264,96.08535737,-0.09128437809,0.8562403292,-9.379921812,3.206404602e-08,
43155555,-1.331717883,0.8578554325,95.07203492,-0.07584139969,0.8544963576,-11.26688538,3.159175239e-08,
43244444,-1.36747319,0.8543313446,94.06533274,-0.06056689965,0.8521817277,-14.07008998,3.156196052e-08,
43333333,-1.403922131,0.8507537919,93.08692325,-0.04581386854,0.8495193369,-18.54284224,3.193051237e-08,
43422222,-1.443534683,0.8468827089,92.02799322,-0.0299692894,0.8463522697,-28.2406519,3.203712905e-08,
43511111,-1.486208303,0.8427321935,90.98181632,-0.014440291,0.8426084665,-58.35121095,3.173894155e-08,
43600000,-1.528225068,0.8386654395,89.99193915,0.0001179905224,0.8386654312,7107.905063,3.122998504e-08,
43688888,-1.574496924,0.8342095432,89.02671328,0.01417008419,0.8340891863,58.86268387,3.15341473e-08,
43777777,-1.621952268,0.8296642686,88.00874088,0.02882837093,0.8291632671,28.76205766,3.186238065e-08,
43866666,-1.667663639,0.8253094502,86.92800234,0.04422898435,0.824123465,18.63310852,3.161283339e-08,
43955555,-1.724035834,0.8199704626,85.94330734,0.05800758261,0.8179160592,14.10015764,3.051363865e-08,
44044444,-1.779498236,0.814751349,85.00137039,0.07099084606,0.8116526723,11.43320185,2.921531768e-08,
44133333,-1.839309619,0.8091602111,84.08986857,0.08331795273,0.8048592212,9.660093592,2.854928484e-08,
44222222,-1.899631393,0.8035602225,83.18026505,0.09541954458,0.7978747656,8.361754074,2.800602704e-08,
44311111,-1.96504106,0.7975316867,82.28596873,0.1070517733,0.7903143103,7.382542916,2.761445154e-08,
44400000,-2.037000284,0.7909517401,81.42235038,0.1179701596,0.7821046583,6.629682124,2.691116023e-08,
44488888,-2.096788383,0.78552603,80.55050814,0.1289661697,0.7748670021,6.008296623,2.626335086e-08,
44577777,-2.168022851,0.7791101414,79.74220433,0.1387419336,0.7666572169,5.525778666,2.55459786e-08,
44666666,-2.237878244,0.7728693557,78.92394764,0.1484773259,0.7584731535,5.108343305,2.46187505e-08,
44755555,-2.30800035,0.7666550178,78.14826895,0.1574554277,0.7503117383,4.765232608,2.37564787e-08,
44844444,-2.383490219,0.7600208192,77.40847082,0.165683745,0.7417415603,4.47685173,2.282195483e-08,
44933333,-2.458912303,0.7534499092,76.69890139,0.1733450129,0.7332382097,4.229935417,2.190703447e-08,
45022222,-2.532403652,0.7471018596,75.99711408,0.1807768107,0.7249006369,4.009920487,2.118160407e-08,
45111111,-2.607107964,0.7407038497,75.34881742,0.1873489775,0.7166188342,3.825048013,2.037961467e-08,
45200000,-2.679105181,0.7345895416,74.69445192,0.1939069927,0.7085350187,3.653994158,1.932003168e-08,
45288888,-2.750010564,0.7286172883,74.08949005,0.1997399589,0.7007047179,3.50808482,1.842798429e-08,
45377777,-2.819469295,0.7228139659,73.53556883,0.2048599785,0.6931756044,3.383655556,1.787525516e-08,
45466666,-2.887854283,0.7171455136,72.97981097,0.2099146987,0.6857357413,3.266735229,1.79548844e-08,
45555555,-2.952485387,0.7118290875,72.38924706,0.2153630182,0.6784684372,3.150347923,1.760813684e-08,
45644444,-3.013797803,0.7068220834,71.78986584,0.2208839787,0.6714221664,3.039705144,1.700372075e-08,
45733333,-3.072941189,0.7020255858,71.31323598,0.2249249018,0.6650178281,2.956621622,1.561465637e-08,
45822222,-3.130242654,0.6974095134,70.79721779,0.2293867094,0.6586059268,2.871159922,1.231222364e-08,
45911111,-3.184526671,0.6930645197,70.38722294,0.2326351746,0.6528547342,2.806345754,1.123212181e-08,
46000000,-3.250428403,0.6878259867,70.28291411,0.2320559764,0.647498735,2.790269594,1.056491545e-08,
46088888,-3.292585055,0.6844957362,69.77324608,0.2366550814,0.6422840379,2.714009073,1.109516355e-08,
46177777,-3.337484672,0.6809665298,69.41381763,0.2394386559,0.6374829761,2.662406259,1.253718786e-08,
46266666,-3.381504982,0.6775241046,69.04656277,0.242288809,0.6327203531,2.611430365,1.185767964e-08,
46355555,-3.4198101,0.6745427751,68.6403032,0.2456831618,0.6282099486,2.556992282,1.203503801e-08,
46444444,-3.4558683,0.6717483138,68.26277218,0.2487822441,0.6239817242,2.508144126,1.205450445e-08,
46533333,-3.49017433,0.6691003908,67.88010444,0.2519470564,0.6198532195,2.460251881,1.210453594e-08,
46622222,-3.524217784,0.6664830529,67.49793903,0.2550741711,0.6157408765,2.41396796,1.210392499e-08,
46711111,-3.551722375,0.6643759169,67.08599161,0.2586742062,0.6119501729,2.365717796,1.26741837e-08,
46800000,-3.603359723,0.6604379396,66.72319818,0.2609876417,0.6066825553,2.324564302,1.32158345e-08,
46888888,-3.606375383,0.6602086815,66.23960294,0.2660065142,0.6042483244,2.271554613,1.359464562e-08,
46977777,-3.631636204,0.6582914126,65.8065972,0.2697796747,0.600471907,2.225786311,1.386340352e-08,
47066666,-3.655981492,0.6564489007,65.36917055,0.2735881884,0.5967199196,2.181088018,1.359375029e-08,
47155555,-3.681902291,0.6544928183,64.94026704,0.2772188704,0.5928832491,2.138682869,1.366925267e-08,
47244444,-3.702817214,0.6529187482,64.49776526,0.2811117516,0.5893038901,2.096333172,1.39853972e-08,
47333333,-3.725228853,0.6512362357,64.05521669,0.2849189555,0.5856021034,2.055328689,1.44109595e-08,
47422222,-3.747129969,0.6495962387,63.57402937,0.2890970476,0.5817200103,2.012196302,1.488655713e-08,
47511111,-3.769456231,0.6479286567,63.09637858,0.2931819345,0.5778026458,1.97079894,1.530235592e-08,
47600000,-3.793178106,0.6461615248,62.5953322,0.2974101299,0.5736479153,1.92881095,1.563871203e-08,
47688888,-3.817189451,0.6443777372,62.09618527,0.3015614699,0.5694588204,1.888367306,1.596188913e-08,
47777777,-3.844576148,0.6423492075,61.57192897,0.3057936289,0.5648918134,1.847297523,1.654822233e-08,
47866666,-3.867468706,0.6406584589,61.05420347,0.3100671545,0.560626097,1.808079601,1.713154379e-08,
47955555,-3.89654289,0.6385175749,60.46860421,0.314725572,0.5555650347,1.765236397,1.623770453e-08,
48044444,-3.92363675,0.6365289528,59.90679721,0.3191607712,0.5507317949,1.725562301,1.479568192e-08,
48133333,-3.950465302,0.6345659064,59.54759612,0.3216122314,0.5470278441,1.700892537,1.300514996e-08,
48222222,-3.970125393,0.6331312215,59.14739544,0.3246894945,0.5435364531,1.674019217,1.180350832e-08,
48311111,-4.018239434,0.6296337921,58.76747851,0.3264729518,0.5383810211,1.649083081,1.172724045e-08,
48400000,-4.05346765,0.627085296,58.40829233,0.3285065532,0.5341529865,1.626004051,1.16637446e-08,
48488888,-4.08603862,0.6247382101,58.04078686,0.330683577,0.530043586,1.602872422,1.210562246e-08,
48577777,-4.122215782,0.6221415558,57.6445398,0.3329516714,0.5255504733,1.578458733,1.29352873e-08,
48666666,-4.159672846,0.6194644068,57.21247455,0.3354555791,0.5207741408,1.552438454,1.300919814e-08,
48755555,-4.195994185,0.6168794327,56.75279993,0.3382056056,0.5159042575,1.525416046,1.2520207e-08,
48844444,-4.238616363,0.6138597835,56.40518249,0.3396585676,0.5113275772,1.505416397,1.179813708e-08,
48933333,-4.274738101,0.6113122448,56.0449502,0.341443764,0.507068848,1.485072804,1.134674479e-08,
49022222,-4.314007754,0.6085546879,55.67869512,0.3431233289,0.5025984375,1.464774893,1.132464291e-08,
49111111,-4.354978901,0.6056909086,55.30056218,0.3448025458,0.4979685544,1.444213683,1.10035671e-08,
49200000,-4.398412053,0.6026697556,54.96543137,0.3459749618,0.4934695128,1.42631568,1.037244276e-08,
49288888,-4.435308566,0.6001151237,54.64100914,0.3472851823,0.4894192108,1.409271791,9.809996795e-09,
49377777,-4.47651733,0.5972747202,54.34887873,0.3481205045,0.4853341176,1.394155505,9.362633661e-09,
49466666,-4.516667673,0.5945202016,54.03925471,0.3491205958,0.4812162504,1.378366834,8.895097424e-09,
49555555,-4.553352072,0.5920145716,53.76828533,0.3499115447,0.4775386517,1.364741058,8.292086489e-09,
49644444,-4.590904396,0.5894605978,53.50808847,0.3505576995,0.4738914387,1.35182151,7.630282353e-09,
49733333,-4.631173653,0.5867340837,53.28772635,0.3507478082,0.4703539731,1.341003314,7.130568891e-09,
49822222,-4.66883193,0.5841957639,53.0586875,0.3510997106,0.4669193547,1.329876786,6.872117729e-09,
49911111,-4.705115299,0.5817605061,52.85209337,0.3513104275,0.4637092516,1.319941611,6.515788976e-09,
50000000,-4.738743516,0.5795125215,52.62636475,0.3517700256,0.4605351362,1.309193799,6.187665159e-09,
50088888,-4.770497473,0.5773978021,52.46136018,0.351806357,0.4578433237,1.301407193,6.024392098e-09,
50177777,-4.801451138,0.5753438075,52.26402643,0.352124043,0.4550045661,1.292171254,5.328593394e-09,
50266666,-4.83413645,0.5731828367,52.06936943,0.3523394791,0.4521011566,1.283140787,4.255772481e-09,
50355555,-4.856687274,0.5716966354,51.96978412,0.3522091253,0.4503174158,1.278551245,3.077281787e-09,
50444444,-4.883237409,0.5699518,51.92755689,0.35146495,0.4486841241,1.276611293,2.128082149e-09,
50533333,-4.910070816,0.5681937591,51.842567,0.3510439596,0.4467799081,1.272717835,2.150734331e-09,
50622222,-4.931867263,0.5667697162,51.79248442,0.3505535715,0.4453539095,1.270430387,2.350611248e-09,
50711111,-4.951899231,0.5654641008,51.69320243,0.3505154385,0.4437212827,1.26591081,2.213013471e-09,
50800000,-4.968839327,0.5643623506,51.6261409,0.3503505937,0.4424469734,1.262869198,2.133730687e-09,
50888888,-4.981350515,0.5635500261,51.57165616,0.3502662865,0.441477248,1.260404626,2.11447166e-09,
50977777,-4.9904832,0.5629577989,51.51186022,0.3503582631,0.440647899,1.257706597,2.304969315e-09,
51066666,-4.996020247,0.5625990411,51.41203069,0.3509017327,0.4397563587,1.253217974,2.891522388e-09,
51155555,-4.998704988,0.562425173,51.33715809,0.3513674732,0.4391616719,1.249864331,3.54903864e-09,
51244444,-5.001249501,0.5622604359,51.19636307,0.3523423462,0.4381685393,1.243587505,2.669976832e-09,
51333333,-4.99656728,0.5625636101,51.05184714,0.3536369879,0.437514224,1.237184568,2.684837846e-09,
51422222,-4.992464983,0.5628293684,51.12748934,0.3532258584,0.4381876207,1.240530981,9.922103954e-10,
51511111,-4.983128758,0.5634346636,50.94202036,0.3550238384,0.4375119362,1.232345237,-1.97271344e-10,
51600000,-4.986565691,0.5632117614,51.09252259,0.3537333793,0.4382695341,1.238982691,-7.050867945e-10,
51688888,-4.951988858,0.565458266,51.10089396,0.3550800355,0.4400695616,1.239353153,-1.50797017e-09,
51777777,-4.934413036,0.5666036243,51.16086656,0.3553375071,0.4413331203,1.242011078,3.25061468e-11,
