Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Real,S11_Imaginary,S11_Quality Factor,S11_Group delay,
34444444,-0.6104603649,0.9321310647,-167.4830263,-0.9099760288,-0.2020196745,-0.2220054904,3.280902984e-08,
34533333,-0.6485784392,0.9280493653,-168.738056,-0.9101793943,-0.1812431916,-0.1991290868,3.332380578e-08,
34622222,-0.6430886543,0.9286361102,-169.809674,-0.9139873337,-0.1642929669,-0.179754096,3.400949594e-08,
34711111,-0.6468363744,0.9282355159,-170.8372649,-0.9163912699,-0.147811412,-0.1612972721,3.268445537e-08,
34800000,-0.6517846499,0.9277068589,-171.874948,-0.9183944961,-0.1311166106,-0.1427671999,3.268418307e-08,
34888888,-0.6505460102,0.9278391627,-172.9349384,-0.9207941952,-0.1141208214,-0.1239373814,3.293688103e-08,
34977777,-0.6549861127,0.9273649858,-173.990313,-0.9222683813,-0.09709196553,-0.1052751753,3.291898032e-08,
35066666,-0.6562973815,0.9272249963,-175.0494306,-0.9237660011,-0.08001605525,-0.08661939838,3.282135994e-08,
35155555,-0.6589892055,0.9269376867,-176.0847453,-0.9247743391,-0.0632921547,-0.06844064766,3.278999166e-08,
35244444,-0.6623199641,0.9265823041,-177.1391464,-0.9254274961,-0.04624625092,-0.04997285159,3.273804482e-08,
35333333,-0.6648916598,0.9263080047,-178.1918604,-0.9258467848,-0.02922756659,-0.03156847015,3.265897704e-08,
35422222,-0.6669444941,0.9260891057,-179.2339668,-0.926006337,-0.01238125873,-0.01337059828,3.243974516e-08,
35511111,-0.671147579,0.9256410814,179.737222,-0.9256313462,0.004245290306,-0.004586372667,3.238368961e-08,
35600000,-0.6653341077,0.9262608209,178.7059467,-0.9260245861,0.02091827692,-0.02258933211,3.250803746e-08,
35688888,-0.6765066811,0.9250701468,177.6567861,-0.9242966425,0.03782186197,-0.04091961415,3.263372038e-08,
35777777,-0.6787881209,0.9248271994,176.6049587,-0.9232040878,0.0547682483,-0.0593240964,3.267175931e-08,
35866666,-0.6818140662,0.924505069,175.566373,-0.9217385374,0.07146811287,-0.07753621007,3.265200776e-08,
35955555,-0.6833332175,0.9243433883,174.5236652,-0.9201244089,0.08821435098,-0.0958721996,3.250485256e-08,
36044444,-0.6881804125,0.9238276987,173.473105,-0.9178400093,0.1050111152,-0.1144111328,3.24497549e-08,
36133333,-0.704599497,0.9220830211,172.4508098,-0.9140908067,0.121140806,-0.1325260085,3.243324359e-08,
36222222,-0.6927377661,0.9233431076,171.4108334,-0.9129874798,0.1378998043,-0.1510423827,3.20887306e-08,
36311111,-0.6973175145,0.9228563912,170.3654755,-0.9098398424,0.1544518698,-0.1697572063,3.166936608e-08,
36400000,-0.7017470017,0.9223858881,169.3815688,-0.9065910665,0.1699657749,-0.1874778841,3.104939764e-08,
36488888,-0.7063622855,0.9218959047,168.3983372,-0.9030610306,0.1853991208,-0.2053007655,3.069845371e-08,
36577777,-0.7088698657,0.9216297956,167.4264928,-0.8995268312,0.2006314034,-0.2230410438,3.068001958e-08,
36666666,-0.7139697957,0.9210888184,166.4313101,-0.8953806328,0.21609751,-0.2413470899,3.066035994e-08,
36755555,-0.718226278,0.9206375535,165.4562731,-0.8911368958,0.231189398,-0.2594319672,3.062277417e-08,
36844444,-0.7210619793,0.92033704,164.4777833,-0.8867693642,0.2462932437,-0.2777421657,3.056534913e-08,
36933333,-0.7256492657,0.9198511099,163.5036062,-0.8819878388,0.2611963181,-0.2961450335,3.064293981e-08,
37022222,-0.7298714598,0.9194040807,162.5171816,-0.8769341234,0.2762071811,-0.3149691337,3.08369815e-08,
37111111,-0.7328259204,0.9190914033,161.5336975,-0.8717674864,0.2911193182,-0.3339414727,3.135271504e-08,
37200000,-0.909005625,0.9006368632,160.5288144,-0.8491287616,0.3002117679,-0.3535527019,3.236143736e-08,
37288888,-0.7363752837,0.9187159066,159.4813491,-0.8604308609,0.3220211961,-0.3742557487,3.334466851e-08,
37377777,-0.7372374606,0.9186247178,158.3655193,-0.853911997,0.3386822604,-0.3966243144,3.282182789e-08,
37466666,-0.7372212445,0.9186264328,157.2802514,-0.8473456345,0.3547955732,-0.41871411,3.043761593e-08,
37555555,-0.7406150512,0.9182675713,156.3778642,-0.8413240854,0.3679525999,-0.4373494189,2.824224894e-08,
37644444,-0.7474149893,0.9175489668,155.605152,-0.8356309319,0.3789684052,-0.4535117008,2.743441005e-08,
37733333,-0.7505164243,0.9172213999,154.6843035,-0.8291364454,0.3922089384,-0.4730330461,2.868678185e-08,
37822222,-0.7562563154,0.9166154732,153.7375207,-0.8219991128,0.4055877023,-0.4934162288,3.059731293e-08,
37911111,-0.7587768977,0.9163495167,152.7217891,-0.8144437427,0.4199736024,-0.5156569821,3.044688944e-08,
38000000,-0.7635395111,0.9158472052,151.690833,-0.806313245,0.4343213719,-0.5386509208,2.97252273e-08,
38088888,-0.7623375448,0.9159739502,150.836139,-0.7998555828,0.4463623239,-0.5580536455,2.883255214e-08,
38177777,-0.7650737634,0.9156854467,149.9243034,-0.7924012858,0.4588900081,-0.5791131543,2.861948017e-08,
38266666,-0.7643976268,0.9157567292,148.9918917,-0.7848899693,0.4717606631,-0.6010532451,2.927297611e-08,
38355555,-0.7665811795,0.9155265454,148.0338341,-0.7766969008,0.484696585,-0.6240485633,2.951377151e-08,
38444444,-0.7691564566,0.9152551414,147.0976916,-0.7684463675,0.4971741688,-0.6469861656,2.946926286e-08,
38533333,-0.7718984339,0.9149662576,146.1491941,-0.7598711129,0.5096657182,-0.6707265345,2.966424086e-08,
38622222,-0.7727529933,0.9148762432,145.2191237,-0.7514241348,0.5218815096,-0.6945232199,2.878972001e-08,
38711111,-0.7750054784,0.914639022,144.2268336,-0.7420811076,0.5346776321,-0.7205110421,2.955993776e-08,
38800000,-0.7957650293,0.912455616,143.4525109,-0.7330336018,0.5433571476,-0.7412445299,3.0099276e-08,
38888888,-0.7775617573,0.914369881,142.3029046,-0.7234993132,0.5591252303,-0.772806857,3.062770488e-08,
38977777,-0.7800406998,0.9141089582,141.365198,-0.7140483316,0.5707277526,-0.7992844845,3.125439029e-08,
39066666,-0.7830747432,0.9137897091,140.3701062,-0.7037830748,0.5828387565,-0.8281511411,2.989692336e-08,
39155555,-0.7828689086,0.913811364,139.4182014,-0.6940196296,0.5944644335,-0.8565527661,2.965665525e-08,
39244444,-0.7858550379,0.913497258,138.4928892,-0.6840938701,0.6053865024,-0.8849465386,2.929921445e-08,
39333333,-0.7862863694,0.9134518959,137.5587358,-0.6740996563,0.6164284383,-0.9144470444,2.927835869e-08,
39422222,-0.7876133198,0.9133123578,136.6119588,-0.6637205893,0.6273869956,-0.9452576968,2.954250458e-08,
39511111,-0.7903854084,0.913020922,135.6741233,-0.6531543807,0.6379628195,-0.9767412398,2.961396092e-08,
39600000,-0.7915808325,0.9128952732,134.7083888,-0.6422206974,0.6487914577,-1.010231312,2.95146068e-08,
39688888,-0.7944507639,0.9125936905,133.7722811,-0.6313267626,0.6589793341,-1.043800727,2.938949812e-08,
39777777,-0.7972696832,0.9122975653,132.8405369,-0.6203260808,0.6689412539,-1.078370352,2.929586957e-08,
39866666,-0.7957335946,0.9124589182,131.9057766,-0.6094382402,0.6790922683,-1.114292185,2.926641794e-08,
39955555,-0.802092525,0.9117911525,130.9542961,-0.5976397121,0.6886144642,-1.152223405,2.928517095e-08,
40044444,-0.8015224535,0.9118509971,130.0327688,-0.5865259262,0.6981830554,-1.190370322,2.902202657e-08,
40133333,-0.8013717156,0.9118668218,129.0914076,-0.5749862142,0.707737207,-1.230876827,2.871720682e-08,
40222222,-0.8075068556,0.9112229666,128.1936908,-0.5634290754,0.716152897,-1.271061307,2.833585507e-08,
40311111,-0.8076699733,0.9112058543,127.2790763,-0.5519154388,0.7250416936,-1.313682573,2.815444815e-08,
40400000,-0.8171732059,0.9102094491,126.405192,-0.5402018637,0.7325729913,-1.356109707,2.836568935e-08,
40488888,-0.8119795053,0.9107538687,125.4809396,-0.5286307762,0.7416347564,-1.402935262,2.728302415e-08,
40577777,-0.8123578612,0.9107141973,124.5542431,-0.5165445254,0.750054733,-1.452062109,2.813511699e-08,
40666666,-0.8378501869,0.9080452494,123.8393105,-0.5056591821,0.7542247453,-1.491567388,2.861653393e-08,
40755555,-0.8201749406,0.9098949465,122.7243822,-0.4918877305,0.7654771546,-1.556202985,2.796978787e-08,
40844444,-0.8204341678,0.9098677914,121.817219,-0.4796924791,0.7731458616,-1.611753145,2.877871761e-08,
40933333,-0.8582279895,0.9059173985,121.0901173,-0.4678027235,0.7757879509,-1.658365614,2.776389299e-08,
41022222,-0.8297850882,0.9088887871,120.0518424,-0.4551564109,0.7867092658,-1.728437186,3.633710215e-08,
41111111,-0.8324714278,0.9086077328,119.164842,-0.4427862847,0.7934156025,-1.791870322,3.291120171e-08,
41200000,-1.065696506,0.8845353108,116.965913,-0.4011016756,0.7883655001,-1.965500391,2.817473062e-08,
41288888,-0.8304136347,0.9088230186,117.3672831,-0.4177793545,0.807105749,-1.931894768,2.973389476e-08,
41377777,-0.837387382,0.9080936335,116.4426593,-0.4043758698,0.8130892958,-2.010726545,2.219807995e-08,
41466666,-0.7278423373,0.9196188891,114.6690933,-0.3838277192,0.8356884486,-2.177248819,2.701325792e-08,
41555555,-0.8503233934,0.9067422041,114.7633107,-0.3798077431,0.8233635303,-2.167842929,2.310465429e-08,
41644444,-0.8553410588,0.9062185485,113.8848308,-0.3669274567,0.8286110662,-2.258242198,2.10193058e-08,
41733333,-0.8694076388,0.904752138,113.1380413,-0.355520309,0.8319746036,-2.340160555,2.742815778e-08,
41822222,-0.8636130243,0.9053559264,112.1186348,-0.3408896712,0.8387273607,-2.460407081,2.763691731e-08,
41911111,-0.8692394821,0.904769654,111.2578979,-0.3280391733,0.8432072269,-2.57044675,2.779993741e-08,
42000000,-0.8716195915,0.9045217627,110.4029902,-0.3153352471,0.8477755017,-2.688489503,2.701179556e-08,
42088888,-0.8798987424,0.9036600083,109.547868,-0.3023594673,0.8515751071,-2.816432754,2.74287624e-08,
42177777,-0.8835800718,0.9032770924,108.6517571,-0.2888818595,0.8558368868,-2.962584388,2.791908797e-08,
42266666,-0.8970657947,0.9018757514,107.7449564,-0.2748741068,0.8589668773,-3.124946497,2.828642278e-08,
42355555,-0.8961861822,0.9019670882,106.8373863,-0.2612605401,0.8633003871,-3.304365774,2.673598108e-08,
42444444,-0.8998328139,0.9015884912,105.9292201,-0.2474406537,0.8669688175,-3.503744452,2.540302872e-08,
42533333,-0.9127862614,0.9002449357,105.2818629,-0.2372754906,0.8684130848,-3.659935894,2.489503046e-08,
42622222,-0.9212539211,0.8993677367,104.4582284,-0.2245488376,0.8708846912,-3.878375416,2.537113385e-08,
42711111,-0.9331390178,0.8981379533,103.5896723,-0.211032701,0.872993117,-4.136767017,2.664955372e-08,
42800000,-0.939087093,0.8975231213,102.7159289,-0.1975604611,0.8755099185,-4.431604956,2.66059742e-08,
42888888,-0.9498213037,0.8964146279,101.8890787,-0.1846772494,0.8771849854,-4.749827,2.639294309e-08,
42977777,-0.9576255519,0.8956095635,101.051564,-0.1716814977,0.8790005424,-5.119949173,2.627038188e-08,
43066666,-0.9673715094,0.894605213,100.1990261,-0.1584059657,0.8804692142,-5.558308427,2.625307436e-08,
43155555,-0.9779069778,0.8935207678,99.35768886,-0.1452841225,0.8816302435,-6.068317917,2.609793788e-08,
43244444,-0.9896916311,0.892309298,98.53551917,-0.1324387766,0.8824261181,-6.662898439,2.591707143e-08,
43333333,-1.000829487,0.8911658293,97.70764222,-0.1195217025,0.8831144308,-7.388737042,2.586840604e-08,
43422222,-1.01398495,0.8898171103,96.8773128,-0.1065500207,0.8834147287,-8.291079845,2.582173504e-08,
43511111,-1.02719772,0.8884645705,96.0478419,-0.09360760652,0.8835196144,-9.438545084,2.556049936e-08,
43600000,-1.037451331,0.8874163652,95.23393656,-0.08095227834,0.8837163197,-10.91650955,2.539889855e-08,
43688888,-1.052889509,0.8858404847,94.43964533,-0.06857194805,0.8831824569,-12.87964659,2.519107409e-08,
43777777,-1.065101596,0.884595896,93.61758224,-0.05581515177,0.8828332618,-15.81708969,2.507562432e-08,
43866666,-1.077364799,0.8833478576,92.82548751,-0.04354381543,0.8822739788,-20.26175175,2.494479144e-08,
43955555,-1.096373641,0.8814167877,92.02891056,-0.03120547661,0.8808642188,-28.22787262,2.440936819e-08,
44044444,-1.109510397,0.8800847186,91.24280955,-0.01908852509,0.8798776847,-46.09458723,2.370108395e-08,
44133333,-1.127632333,0.8782504548,90.50341743,-0.007716465343,0.878216555,-113.8107302,2.319185831e-08,
44222222,-1.142002259,0.8767986795,89.7960559,0.003120954759,0.876793125,280.9374671,2.277370016e-08,
44311111,-1.160968825,0.8748861849,89.04158541,0.01463396753,0.8747637872,59.77625584,2.275626034e-08,
44400000,-1.168224089,0.8741557036,88.32992898,0.02547649066,0.8737843799,34.29767433,2.272895821e-08,
44488888,-1.193419236,0.8716237155,87.59547469,0.03656859464,0.8708562679,23.81432145,2.240762245e-08,
44577777,-1.210449889,0.8699163743,86.88247341,0.04730975787,0.8686289686,18.36046109,2.223826833e-08,
44666666,-1.224466715,0.8685136816,86.18012946,0.05786032962,0.8665842126,14.97717379,2.199540922e-08,
44755555,-1.238952608,0.8670664251,85.47947421,0.06833890588,0.8643691222,12.64827277,2.184128341e-08,
44844444,-1.256151285,0.8653512707,84.77770441,0.078764362,0.8617592454,10.94097919,2.172187199e-08,
44933333,-1.272737308,0.8637004276,84.08907622,0.08894575371,0.8591083061,9.658789434,2.151731784e-08,
45022222,-1.287603787,0.8622234111,83.39982459,0.09910412411,0.856508951,8.642515725,2.122732674e-08,
45111111,-1.302198329,0.8607758691,82.72563896,0.1089920764,0.8538476586,7.834034241,2.100162747e-08,
45200000,-1.314697617,0.8595380744,82.06304652,0.1186879022,0.8513042249,7.172628456,2.055455601e-08,
45288888,-1.328358052,0.8581873279,81.39720066,0.1283707943,0.8485319258,6.610007599,2.005999598e-08,
45377777,-1.342588785,0.8567824476,80.77531067,0.1373478295,0.8457019192,6.157373743,2.010206345e-08,
45466666,-1.354762743,0.8555824406,80.15993962,0.1462177047,0.8429956676,5.765346058,2.122689374e-08,
45555555,-1.366098332,0.8544665843,79.46534286,0.1562223345,0.8400641201,5.377362479,2.158372441e-08,
45644444,-1.372919152,0.8537958557,78.65587732,0.1679427067,0.8371156494,4.984531129,2.152835683e-08,
45733333,-1.382860212,0.8528192394,78.0739416,0.1762344091,0.8344112225,4.734666896,2.109905137e-08,
45822222,-1.391227792,0.8519980689,77.41109886,0.1856965498,0.8315151837,4.477817088,1.90258603e-08,
45911111,-1.399793485,0.8511582751,76.71187966,0.1956369882,0.8283698317,4.234218893,1.876626009e-08,
46000000,-1.420465718,0.8491349451,76.29276684,0.2012116916,0.8249509138,4.099915404,1.828986327e-08,
46088888,-1.424207561,0.8487692203,75.63050224,0.210642633,0.8222158296,3.903368554,1.824805977e-08,
46177777,-1.433592903,0.8478525972,75.02540578,0.219077238,0.8190599431,3.738681163,1.929311434e-08,
46266666,-1.441926711,0.8470395023,74.42589982,0.2274168993,0.8159396255,3.58785837,1.90422576e-08,
46355555,-1.451354758,0.8461205872,73.8081659,0.2359443136,0.8125578927,3.443854527,1.959943184e-08,
46444444,-1.456573545,0.8456123609,73.19235716,0.2445168423,0.8094885909,3.310563736,2.070761071e-08,
46533333,-1.46089813,0.845191447,72.5062641,0.254065841,0.8061011913,3.172804294,2.023813439e-08,
46622222,-1.46198552,0.8450856438,71.76362886,0.2644593217,0.8026400267,3.035022632,1.971617034e-08,
46711111,-1.472252125,0.844087354,71.2844245,0.2708427077,0.7994546196,2.951730274,1.819975275e-08,
46800000,-1.475171053,0.8438037427,70.64868576,0.279602412,0.796132682,2.847374157,1.734889625e-08,
46888888,-1.489693821,0.8423940854,70.15177157,0.28601788,0.7923519215,2.770288073,1.781318323e-08,
46977777,-1.495454403,0.8418355852,69.55412846,0.2940719701,0.7888021481,2.682343876,1.771268195e-08,
47066666,-1.501660587,0.8412342973,68.98162233,0.3017232995,0.7852631364,2.602593627,1.831493184e-08,
47155555,-1.508453064,0.8405766985,68.39972772,0.3094406351,0.7815469783,2.525676623,1.829786359e-08,
47244444,-1.513489441,0.8400894445,67.79857918,0.3174393449,0.7778062336,2.450251509,1.837672563e-08,
47333333,-1.521188817,0.8393450995,67.2179882,0.3250163675,0.7738633968,2.380998233,1.852694115e-08,
47422222,-1.525197968,0.8389577719,66.63221232,0.3327573782,0.7701445775,2.31443276,1.878471415e-08,
47511111,-1.53260671,0.8382424771,66.01859686,0.3406953615,0.7658832294,2.248000167,1.904066881e-08,
47600000,-1.534355101,0.8380737634,65.39271683,0.3489708702,0.7619625743,2.183456097,1.948810013e-08,
47688888,-1.539612627,0.8375666351,64.79122513,0.3567345898,0.7577983245,2.124263657,2.000559863e-08,
47777777,-1.544408433,0.8371043107,64.12779827,0.3652832714,0.7532010081,2.061964144,2.016903808e-08,
47866666,-1.547753693,0.8367819727,63.45019237,0.3740211387,0.7485400841,2.001330959,1.880199765e-08,
47955555,-1.555546652,0.8360315506,62.83618308,0.3816786314,0.7438213333,1.948815763,1.672329158e-08,
48044444,-1.565497396,0.8350743231,62.42870934,0.3865157578,0.7402396194,1.915160261,1.600888306e-08,
48133333,-1.572919764,0.8343610304,61.96280979,0.3921868782,0.7364426533,1.877785041,1.631591901e-08,
48222222,-1.576280038,0.8340383071,61.32545452,0.4001997406,0.7317513685,1.828465374,1.739509548e-08,
48311111,-1.583947277,0.8333024067,60.77726018,0.4068232932,0.7272466632,1.787622969,1.750154091e-08,
48400000,-1.590931256,0.8326326506,60.23826539,0.4133141076,0.7228060455,1.748805647,1.692009918e-08,
48488888,-1.597212772,0.8320307198,59.70615431,0.4197053172,0.7184167074,1.711716955,1.696133587e-08,
48577777,-1.603961039,0.8313845471,59.15378821,0.4262803637,0.7137824016,1.674443541,1.696350058e-08,
48666666,-1.610599346,0.8307493931,58.60571217,0.4327577401,0.7091299546,1.638630321,1.709939524e-08,
48755555,-1.614630463,0.8303639322,58.07432297,0.4391120143,0.7047587522,1.604963493,1.685470654e-08,
48844444,-1.620362632,0.8298161224,57.50998027,0.4457379632,0.6999374723,1.570289116,1.664502009e-08,
48933333,-1.623568863,0.829509868,57.00489774,0.451723984,0.6957241288,1.540153176,1.63605519e-08,
49022222,-1.629369627,0.8289560751,56.47721824,0.4578063353,0.6910727414,1.509530752,1.590696197e-08,
49111111,-1.632922351,0.8286170828,55.97301241,0.463680312,0.6867363673,1.481055696,1.584072319e-08,
49200000,-1.639160404,0.8280221982,55.48080584,0.4692255142,0.6822376254,1.453965321,1.579841716e-08,
49288888,-1.640844058,0.8278617117,54.96858506,0.4752137217,0.6778841586,1.426482712,1.597904823e-08,
49377777,-1.644192754,0.8275426053,54.45168201,0.4811244154,0.6733097805,1.399450452,1.606019886e-08,
49466666,-1.648180347,0.8271627772,53.93095217,0.4870001758,0.6686023397,1.372899586,1.566150332e-08,
49555555,-1.649804109,0.8270081597,53.42998725,0.4927352804,0.6641945796,1.347974472,1.521805204e-08,
49644444,-1.650111054,0.8269789351,52.97358878,0.4979927391,0.6602252577,1.325772859,1.485920703e-08,
49733333,-1.655176926,0.8264967568,52.49547234,0.5031911606,0.6556642013,1.30301216,1.479662343e-08,
49822222,-1.654218526,0.8265879573,52.02073353,0.5086626213,0.6515443107,1.280896774,1.495036662e-08,
49911111,-1.652738381,0.8267288265,51.53895217,0.5142108141,0.6473544557,1.258928124,1.491881465e-08,
50000000,-1.648203383,0.8271605834,51.05978721,0.5198779616,0.6433673412,1.237535323,1.488685798e-08,
50088888,-1.646367674,0.8273354172,50.58893217,0.5252585197,0.6392084011,1.216940568,1.470960373e-08,
50177777,-1.642967028,0.8276593938,50.11384328,0.5307483866,0.6350796976,1.196573958,1.476740602e-08,
50266666,-1.638755278,0.8280608195,49.65841108,0.5360395426,0.6311468368,1.177425892,1.478754508e-08,
50355555,-1.631880261,0.828716502,49.16225984,0.5419135386,0.6269774776,1.156969577,1.491361562e-08,
50444444,-1.625417797,0.829333312,48.69871372,0.5473753565,0.6230360837,1.138224577,1.523886825e-08,
50533333,-1.619346818,0.8299131749,48.20751048,0.5530829756,0.6187528586,1.118734233,1.588193947e-08,
50622222,-1.609735296,0.8308320381,47.69756379,0.5591864866,0.6144854341,1.098891781,1.65098448e-08,
50711111,-1.598514177,0.8319060662,47.12172132,0.5660647483,0.609621525,1.076946633,1.618443921e-08,
50800000,-1.586865218,0.8330225139,46.60002983,0.5723590504,0.6052533569,1.057471453,1.506585335e-08,
50888888,-1.577325744,0.8339379022,46.16676395,0.5775534804,0.6015682853,1.041580227,1.388726779e-08,
50977777,-1.564353285,0.8351843269,45.76450293,0.582632207,0.5983916537,1.027048705,1.353841078e-08,
51066666,-1.547881338,0.8367696757,45.31754414,0.5883972077,0.5949556421,1.01114627,1.376376045e-08,
51155555,-1.534834813,0.8380274789,44.8584913,0.5940366416,0.5911095701,0.9950725742,1.440653041e-08,
51244444,-1.514622946,0.8399798203,44.41756534,0.599962431,0.5878870469,0.9798730996,1.495948778e-08,
51333333,-1.506419733,0.840773497,43.90944458,0.6057241696,0.5830937349,0.9626390429,1.529895835e-08,
51422222,-1.476592109,0.8436657034,43.39854646,0.6130008364,0.579656617,0.9456049366,1.333359124e-08,
51511111,-1.455568322,0.8457102299,42.92016434,0.6193163791,0.5759105968,0.9299133952,1.443154514e-08,
51600000,-1.410611836,0.8500988099,42.77882819,0.6239562726,0.5773617207,0.9253240106,1.578562133e-08,
51688888,-1.409445263,0.8502129915,41.91025361,0.6327217232,0.5679131553,0.8975717672,1.708213121e-08,
