Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Real,S11_Imaginary,S11_Quality Factor,S11_Group delay,
33466666,-0.6845172026,0.9242173984,-154.9878847,-0.8375428154,-0.3907682586,-0.4665651134,3.199121284e-08,
33555555,-0.6784943771,0.9248584762,-156.0076243,-0.8449503096,-0.3760613982,-0.4450692472,3.199894169e-08,
33644444,-0.6749443747,0.9252365515,-157.0387766,-0.8519292098,-0.3609422361,-0.4236763243,3.223668766e-08,
33733333,-0.6736560423,0.9253737972,-158.0643951,-0.8583807059,-0.3456866041,-0.4027194481,3.268522176e-08,
33822222,-0.6711797331,0.9256376548,-159.1173758,-0.8648349401,-0.3299478662,-0.3815154209,3.230117001e-08,
33911111,-0.6647721518,0.9263207497,-160.1979667,-0.8715462436,-0.3138108929,-0.3600622402,3.205942768e-08,
34000000,-0.6705198193,0.9257079832,-161.1401845,-0.8760088563,-0.2992386234,-0.3415931486,3.197262646e-08,
34088888,-0.6634394245,0.9264628915,-162.1825056,-0.8820260338,-0.2834846821,-0.3214017175,3.218807491e-08,
34177777,-0.6591581646,0.926919656,-163.240733,-0.8875484983,-0.2672783413,-0.3011422381,3.304963943e-08,
34266666,-0.6591129455,0.9269244816,-164.297733,-0.8923326228,-0.2508614852,-0.2811300167,3.225447123e-08,
34355555,-0.6564907651,0.9272043527,-165.3705197,-0.8971437809,-0.2341814426,-0.2610300016,3.237972572e-08,
34444444,-0.631514875,0.9298743246,-166.2783341,-0.9033352392,-0.220571315,-0.2441743723,3.298625821e-08,
34533333,-0.6621418304,0.9266013071,-167.431195,-0.904395665,-0.2016394392,-0.2229548936,3.342883231e-08,
34622222,-0.6467726742,0.9282423234,-168.5452033,-0.9097533051,-0.1843440663,-0.2026308288,3.391939382e-08,
34711111,-0.6509657135,0.9277943305,-169.585705,-0.9125102193,-0.1677123111,-0.1837922552,3.308038347e-08,
34800000,-0.6519761183,0.9276864091,-170.6281889,-0.915304019,-0.151064974,-0.1650434947,3.284912029e-08,
34888888,-0.6493459793,0.9279673606,-171.6825702,-0.9182068411,-0.1342371751,-0.1461949193,3.31903133e-08,
34977777,-0.6475013544,0.9281644542,-172.7526365,-0.9207491217,-0.1170910286,-0.127169308,3.323141564e-08,
35066666,-0.6477842658,0.9281342231,-173.8338782,-0.9227646406,-0.09969229698,-0.1080365378,3.322787922e-08,
35155555,-0.6482024396,0.92808954,-174.869568,-0.924371344,-0.0829928479,-0.0897830168,3.324357102e-08,
35244444,-0.64813297,0.9280969629,-175.9405717,-0.925768517,-0.06570103146,-0.07096917885,3.33268561e-08,
35333333,-0.6472883595,0.9281872149,-177.0182678,-0.9269306076,-0.0482820321,-0.05208807618,3.365003072e-08,
35422222,-0.6482141144,0.9280882926,-178.091832,-0.9275736484,-0.03090316668,-0.03331613262,3.402105119e-08,
35511111,-0.6494484602,0.927956412,-179.1779495,-0.9278609035,-0.01331338634,-0.01434847216,3.326768424e-08,
35600000,-0.6333481531,0.9296780823,179.6958942,-0.9296649873,0.00493438104,-0.00530769805,3.229070335e-08,
35688888,-0.6508998346,0.9278013674,178.765033,-0.9275858544,0.0199965049,-0.02155757853,3.132304569e-08,
35777777,-0.6528259943,0.9275956435,177.7701577,-0.9268932558,0.03609113775,-0.03893774987,3.095670463e-08,
35866666,-0.6542789739,0.9274404879,176.7732815,-0.9259701465,0.0522029332,-0.05637647541,3.176903163e-08,
35955555,-0.6567361736,0.9271781562,175.738691,-0.9246150075,0.06889427475,-0.07451130923,3.249012762e-08,
36044444,-0.658713628,0.9269670962,174.697715,-0.9230006165,0.08566130558,-0.09280741968,3.233272693e-08,
36133333,-0.6583661394,0.9270041812,173.6095141,-0.9212441621,0.1031791932,-0.111999834,3.206770548e-08,
36222222,-0.6621057809,0.9266051528,172.6646272,-0.9190216378,0.118306122,-0.1287305077,3.191569204e-08,
36311111,-0.6635236241,0.9264539105,171.6243956,-0.9165727636,0.1349489438,-0.147232112,3.180465519e-08,
36400000,-0.6654330309,0.9262502719,170.5837571,-0.9137698093,0.1515397693,-0.1658402015,3.225311237e-08,
36488888,-0.6648328269,0.9263142789,169.5611979,-0.9109828452,0.1678344398,-0.1842344679,3.203170269e-08,
36577777,-0.6671478184,0.9260674275,168.5357216,-0.9075912821,0.1840623398,-0.2028031157,3.178263415e-08,
36666666,-0.6709921099,0.9256576497,167.5233922,-0.9037975886,0.1999800071,-0.2212663649,3.190008556e-08,
36755555,-0.6737471287,0.9253640931,166.5174322,-0.8998618923,0.2157481856,-0.2397569977,3.189365599e-08,
36844444,-0.6760221775,0.9251217492,165.4663226,-0.8955181346,0.232158397,-0.2592447746,3.212859704e-08,
36933333,-0.6779873394,0.9249124662,164.4612651,-0.8911065141,0.2477745967,-0.2780527274,3.229538804e-08,
37022222,-0.6795767391,0.9247432353,163.4108938,-0.8862525327,0.2640198846,-0.2979059296,3.146268129e-08,
37111111,-0.680455336,0.9246497002,162.377878,-0.8812594509,0.2799265054,-0.3176436918,3.223195243e-08,
37200000,-0.4037590607,0.9545793758,161.4739808,-0.9051125597,0.3033035427,-0.3351003579,3.265965127e-08,
37288888,-0.684086906,0.924263185,160.2726027,-0.8700174831,0.3119807915,-0.3585914049,3.260870776e-08,
37377777,-0.6876200105,0.9238873048,159.2379807,-0.8638908644,0.3275062234,-0.3791060155,3.142041554e-08,
37466666,-0.6879264394,0.9238547116,158.278537,-0.8582554831,0.3419138105,-0.39838232,2.960216512e-08,
37555555,-0.6953129681,0.9230693944,157.4437409,-0.8524576574,0.3540805687,-0.4153644062,2.927623666e-08,
37644444,-0.6974471074,0.9228426224,156.4333703,-0.8458736219,0.3689665589,-0.4361958445,2.944152901e-08,
37733333,-0.7012561127,0.9224380188,155.4763603,-0.8392249728,0.3828751018,-0.4562246288,3.138382587e-08,
37822222,-0.7022103284,0.9223366871,154.5515767,-0.8328446252,0.3963266262,-0.4758710258,3.172079899e-08,
37911111,-0.7018797995,0.9223717859,153.3632192,-0.8244773467,0.4135297041,-0.5015658778,3.155925077e-08,
38000000,-0.7094231728,0.921571088,152.4146066,-0.8168084168,0.4267520128,-0.5224628003,3.054513812e-08,
38088888,-0.7076341968,0.9217609175,151.4953589,-0.8100236387,0.4398919115,-0.5430605855,2.876422776e-08,
38177777,-0.7122120096,0.9212752404,150.5982787,-0.8026141259,0.4522815865,-0.5635106235,2.896707166e-08,
38266666,-0.7140810858,0.9210770168,149.6691528,-0.7950034905,0.4651368841,-0.5850752729,2.949875718e-08,
38355555,-0.7177139845,0.9206918542,148.6929725,-0.7866346113,0.4784135018,-0.6081775387,3.010632836e-08,
38444444,-0.7179104544,0.9206710289,147.728205,-0.778450166,0.4915795791,-0.6314849693,3.036607143e-08,
38533333,-0.7177689954,0.9206860232,146.751734,-0.7699722524,0.5047826105,-0.6555854564,3.057258767e-08,
38622222,-0.7229166888,0.9201405402,145.7811945,-0.7608605726,0.5174454587,-0.680079212,3.060701554e-08,
38711111,-0.725396346,0.9198778949,144.7748576,-0.7514407742,0.5305771427,-0.7060797882,3.053821806e-08,
38800000,-0.7284557183,0.9195539496,143.8195146,-0.7422284739,0.5428410069,-0.7313664538,3.012742494e-08,
38888888,-0.7281882183,0.9195822696,142.846453,-0.7329253127,0.5553845844,-0.7577642288,2.968902367e-08,
38977777,-0.7300562546,0.9193845203,141.9250028,-0.7237433648,0.5669774582,-0.7833957254,2.958632129e-08,
39066666,-0.734967165,0.918864857,140.9719172,-0.7138085998,0.578610325,-0.8105959008,2.956970646e-08,
39155555,-0.7373235561,0.9186156123,140.0229652,-0.7039370017,0.5901926303,-0.8384168311,2.97046567e-08,
39244444,-0.7399700931,0.9183357585,139.0663128,-0.6937736298,0.6016799115,-0.8672568193,2.979150304e-08,
39333333,-0.7416667059,0.9181563977,138.125054,-0.6836624681,0.6128758441,-0.8964596897,2.997144197e-08,
39422222,-0.7436206411,0.9179498769,137.1542264,-0.6730287551,0.6242309439,-0.9274952062,3.020102686e-08,
39511111,-0.7466154025,0.9176334365,136.1835717,-0.6621291808,0.635323596,-0.9595160801,3.034343043e-08,
39600000,-0.7514539883,0.9171223994,135.2048836,-0.650818296,0.6461803472,-0.9928736657,3.030526628e-08,
39688888,-0.7538474965,0.9168697094,134.2447704,-0.6397229889,0.6568139473,-1.026716186,3.030196019e-08,
39777777,-0.7581377489,0.9164169485,133.2747783,-0.6282019123,0.6672198894,-1.062110567,3.017331213e-08,
39866666,-0.7563227837,0.9166084589,132.3003592,-0.616893213,0.6779482508,-1.09897181,2.998134658e-08,
39955555,-0.7629473492,0.9159096453,131.3493532,-0.6050943738,0.6875691072,-1.136300612,2.967541633e-08,
40044444,-0.7648696698,0.9157069629,130.4104615,-0.5936152232,0.6972375555,-1.174561447,2.960065446e-08,
40133333,-0.7672990542,0.9154508817,129.4716546,-0.581948834,0.7066723933,-1.21432049,3.008727482e-08,
40222222,-0.7724827336,0.9149047099,128.5030979,-0.5695802854,0.7159810938,-1.257032787,3.052652595e-08,
40311111,-0.775629889,0.9145732728,127.4890651,-0.5566184451,0.7256860051,-1.303740491,3.017054826e-08,
40400000,-0.7856899953,0.9135146158,126.517506,-0.5436036514,0.7341689338,-1.350559239,2.947651015e-08,
40488888,-0.7817990213,0.91392393,125.6371568,-0.5324979153,0.7427670698,-1.394873198,2.783416775e-08,
40577777,-0.7854930884,0.9135353251,124.7128045,-0.5202247881,0.7509413826,-1.443494043,2.817896179e-08,
40666666,-0.8180691402,0.9101155674,123.9379935,-0.5081133146,0.7550703316,-1.486027447,2.890313258e-08,
40755555,-0.7961240765,0.9124178988,122.8584481,-0.4950463829,0.76644341,-1.548225452,2.726597963e-08,
40844444,-0.8004869782,0.9119597085,121.939828,-0.4824525417,0.7738927929,-1.604080663,2.874223959e-08,
40933333,-0.8502240816,0.9067525716,121.3493251,-0.4717421148,0.7743769129,-1.641525928,2.893821588e-08,
41022222,-0.8121344158,0.9107376258,120.093791,-0.4566593099,0.7879754424,-1.725521467,4.517596824e-08,
41111111,-0.8169933179,0.9102283001,119.1513463,-0.4433887952,0.7949351763,-1.792862573,3.840066762e-08,
41200000,-0.9727921114,0.894047091,115.8106534,-0.3892667573,0.8048550134,-2.067618152,2.913556478e-08,
41288888,-0.8211001234,0.9097980336,117.3467794,-0.4179383959,0.8081212528,-1.933589402,2.063404571e-08,
41377777,-0.8274647066,0.9091316235,116.3343783,-0.4032989845,0.8147823256,-2.020293521,1.298292377e-08,
41466666,-0.8834653657,0.9032890211,115.5880696,-0.390128681,0.8146966724,-2.088276797,2.826479057e-08,
41555555,-0.8482527065,0.9069583942,114.6127379,-0.377732682,0.8245553648,-2.18290713,2.8971995e-08,
41644444,-0.854905191,0.9062640247,113.6852274,-0.3640568418,0.8299259596,-2.279660383,2.940151797e-08,
41733333,-0.8435997625,0.9074443728,112.6502744,-0.3494615904,0.8374556027,-2.396416733,2.852324485e-08,
41822222,-0.870249211,0.9046644812,111.8650526,-0.336916758,0.839586161,-2.491969132,2.731826864e-08,
41911111,-0.8791840047,0.903734371,110.9591004,-0.3232670847,0.8439396929,-2.610657666,2.720452475e-08,
42000000,-0.8932222774,0.9022749209,110.1598859,-0.3109609798,0.8469966363,-2.7238036,2.843590264e-08,
42088888,-0.8978362819,0.9017957535,109.1501283,-0.2958291487,0.8518924203,-2.879677085,2.897332465e-08,
42177777,-0.9057156664,0.9009780625,108.2197885,-0.2817025011,0.8558067364,-3.037980611,2.866879946e-08,
42266666,-0.9181941367,0.8996846134,107.2934635,-0.2674456017,0.8590141174,-3.211920899,2.741165524e-08,
42355555,-0.9295524621,0.8985088868,106.5012046,-0.2552084244,0.861502687,-3.375682793,2.698439125e-08,
42444444,-0.9402181216,0.8974062584,105.6235499,-0.241685577,0.8642488498,-3.575922322,2.703759028e-08,
42533333,-0.954699825,0.8959112885,104.7372374,-0.227907766,0.8664381611,-3.801705297,2.793132268e-08,
42622222,-0.9674819339,0.8945938399,103.8494273,-0.2141399444,0.8685863357,-4.056162143,2.831659114e-08,
42711111,-0.9831033321,0.8929863767,102.9192487,-0.1996517313,0.8703814424,-4.359498597,2.809891888e-08,
42800000,-0.9953051966,0.8917327977,102.001884,-0.1854303546,0.8722401997,-4.703869555,2.773225554e-08,
42888888,-1.014059847,0.8898094375,101.1651764,-0.1723010124,0.8729680385,-5.066528782,2.740639506e-08,
42977777,-1.028958628,0.8882844684,100.2892971,-0.158663969,0.8739994518,-5.508493564,2.734371003e-08,
43066666,-1.045673911,0.8865766815,99.39056283,-0.1446569207,0.8746957114,-6.046691075,2.754009864e-08,
43155555,-1.064271564,0.884680433,98.5141917,-0.130980811,0.8749305662,-6.679837753,2.741520234e-08,
43244444,-1.084568074,0.882615594,97.64630779,-0.1174385984,0.874767662,-7.448723623,2.739753237e-08,
43333333,-1.104392165,0.8806034686,96.77498673,-0.1038851998,0.8744543065,-8.41750613,2.763015895e-08,
43422222,-1.12672413,0.8783422901,95.87655466,-0.0899295122,0.8737264225,-9.71568066,2.80413851e-08,
43511111,-1.149015978,0.8760909641,94.9782373,-0.07602485321,0.8727861131,-11.48027357,2.674529245e-08,
43600000,-1.167119125,0.8742669152,94.05805527,-0.06186944366,0.872075003,-14.09540722,2.533167491e-08,
43688888,-1.200479593,0.8709155008,93.40498428,-0.05172646921,0.8693780432,-16.80721798,2.401526346e-08,
43777777,-1.226998907,0.8682605213,92.61010812,-0.03953991187,0.8673597455,-21.93630953,2.355221524e-08,
43866666,-1.253869534,0.8655786251,91.85980715,-0.02809153928,0.8651226628,-30.79655601,2.43669518e-08,
43955555,-1.285336977,0.8624484602,91.06228469,-0.01598919349,0.8623002332,-53.9301894,2.423502762e-08,
44044444,-1.312095806,0.859795583,90.28017883,-0.004204420686,0.8597853031,-204.4955458,2.398183785e-08,
44133333,-1.342981263,0.8567437341,89.52231301,0.00714277031,0.8567139585,119.9414123,2.360420471e-08,
44222222,-1.371069427,0.8539776973,88.79269414,0.01799322733,0.8537881184,47.45052695,2.281634926e-08,
44311111,-1.404475238,0.8506996186,88.02934956,0.02925348227,0.850196492,29.06308671,2.259734491e-08,
44400000,-1.441591228,0.8470722189,87.37604011,0.03877958675,0.8461840744,21.8203479,2.224028199e-08,
44488888,-1.465806272,0.8447139889,86.61506032,0.04987527758,0.8432402859,16.90697931,2.169309231e-08,
44577777,-1.495168616,0.8418632841,85.94138919,0.05958447079,0.8397520348,14.0934714,2.135625131e-08,
44666666,-1.52631388,0.8388499944,85.27581496,0.06908700652,0.8360001786,12.10068609,2.049325637e-08,
44755555,-1.555750553,0.836011925,84.62865831,0.07825936012,0.8323409226,10.63567248,2.007086155e-08,
44844444,-1.585001013,0.8332013201,83.99250064,0.08720171187,0.8286255495,9.502400029,1.959193873e-08,
44933333,-1.615854946,0.8302468809,83.37170449,0.09583349908,0.8246974135,8.605523344,1.907810783e-08,
45022222,-1.640474651,0.827896921,82.76957776,0.1041991043,0.8213134958,7.882155049,1.86324162e-08,
45111111,-1.665883122,0.8254786475,82.18761869,0.1122070357,0.8178169591,7.288464169,1.824130827e-08,
45200000,-1.687999505,0.8233794522,81.60335322,0.1202340927,0.8145535496,6.774730292,1.787371904e-08,
45288888,-1.709921196,0.8213040042,81.03620378,0.1279676546,0.8112734105,6.339675547,1.747073704e-08,
45377777,-1.728934347,0.8195081607,80.48548659,0.1354625956,0.8082348115,5.966479586,1.778658945e-08,
45466666,-1.743612387,0.8181244664,79.95126203,0.1427511263,0.8055741794,5.643207169,1.836939707e-08,
45555555,-1.754988011,0.817053697,79.29996623,0.1517000677,0.8028473288,5.292333358,1.839063737e-08,
45644444,-1.765416522,0.8160733092,78.68985676,0.1600480871,0.8002251282,4.999904357,1.782061502e-08,
45733333,-1.775600534,0.8151170422,78.17368357,0.1670546776,0.7978148452,4.775770764,1.674548984e-08,
45822222,-1.782888932,0.8144333579,77.66310139,0.1740114741,0.7956266093,4.572265209,1.495451071e-08,
45911111,-1.788080286,0.8139467355,77.13406219,0.1812419947,0.79351158,4.378188297,1.532071882e-08,
46000000,-1.808527224,0.8120329252,76.81694274,0.1851946377,0.7906329223,4.269199864,1.561765467e-08,
46088888,-1.798670594,0.8129549323,76.14544482,0.1946685881,0.7893034035,4.054600752,1.607703243e-08,
46177777,-1.799204503,0.8129049626,75.65858221,0.2013560936,0.7875723471,3.911341013,1.695716428e-08,
46266666,-1.79974301,0.8128545658,75.14094299,0.2084501846,0.7856723653,3.76911331,1.601581898e-08,
46355555,-1.798673749,0.812954637,74.60604398,0.2158023985,0.7837885981,3.631973526,1.640141371e-08,
46444444,-1.796772432,0.81313261,74.10917969,0.2226398791,0.7820589016,3.512663161,1.6577523e-08,
46533333,-1.792787687,0.8135057288,73.55023438,0.2303641474,0.78020762,3.386844823,1.713626959e-08,
46622222,-1.787152196,0.8140337106,73.01644079,0.2377770367,0.7785325702,3.274212603,1.80443886e-08,
46711111,-1.779572118,0.8147444188,72.41060687,0.2462104075,0.7766523696,3.154425426,1.787480854e-08,
46800000,-1.768957441,0.8157406939,71.79188766,0.2548940207,0.7748947786,3.04006652,1.784494648e-08,
46888888,-1.770050863,0.8156380109,71.30253801,0.261469919,0.7725922898,2.954803722,1.706424821e-08,
46977777,-1.760816115,0.8165056499,70.71528022,0.269661343,0.7706907528,2.857994936,1.594535936e-08,
47066666,-1.756319179,0.816928488,70.21865818,0.2764743398,0.7687223777,2.780447467,1.559550053e-08,
47155555,-1.754790303,0.817072295,69.78256689,0.2823668944,0.766730769,2.715370619,1.517362013e-08,
47244444,-1.748652314,0.817649893,69.27361147,0.2893709093,0.7647325182,2.642741525,1.578968568e-08,
47333333,-1.744830026,0.818009785,68.76002132,0.2963445111,0.7624434006,2.572827814,1.69621402e-08,
47422222,-1.738794407,0.8185783981,68.2035781,0.3039462232,0.7600574236,2.500631248,1.764310134e-08,
47511111,-1.732055309,0.8192137529,67.60363775,0.3121300046,0.7574206448,2.426619145,1.822597597e-08,
47600000,-1.724321973,0.8199434508,67.02890351,0.3199966408,0.754923448,2.35916054,1.879922834e-08,
47688888,-1.717050899,0.8206301238,66.43119882,0.3281289497,0.7521736452,2.292311135,1.956463556e-08,
47777777,-1.712230735,0.8210856522,65.78191727,0.3368182691,0.7488224768,2.223224052,2.071831127e-08,
47866666,-1.70429193,0.8218364582,65.09682048,0.346063948,0.7454226372,2.154002581,2.020425037e-08,
47955555,-1.697562466,0.8224734295,64.38115873,0.3556229417,0.7416163871,2.085400856,1.922768423e-08,
48044444,-1.69366707,0.8228423702,63.89889399,0.3620148533,0.7389281509,2.041154235,1.876590413e-08,
48133333,-1.687413695,0.8234349859,63.3044472,0.3699278836,0.7356619719,1.988663208,1.829235974e-08,
48222222,-1.681681598,0.8239785763,62.63262783,0.3787781165,0.7317566759,1.931887414,1.837187791e-08,
48311111,-1.683888668,0.8237692314,62.08751059,0.3856248688,0.7279348921,1.887676213,1.741043877e-08,
48400000,-1.681891895,0.8239586271,61.56785815,0.3923012044,0.7245740708,1.846984059,1.65748103e-08,
48488888,-1.680099685,0.8241286567,61.05115835,0.3989017536,0.7211556239,1.807852729,1.673065641e-08,
48577777,-1.67952704,0.8241829918,60.49883099,0.4058617587,0.7173240807,1.767409876,1.72209071e-08,
48666666,-1.679091512,0.8242243191,59.94514591,0.4127953508,0.7134043219,1.728227608,1.780903631e-08,
48755555,-1.677163595,0.8244072839,59.36551579,0.4200844581,0.7093492918,1.688587326,1.824233451e-08,
48844444,-1.676662509,0.8244548451,58.76836658,0.4274791638,0.7049733017,1.649140733,1.818177296e-08,
48933333,-1.673469156,0.8247580102,58.16844348,0.4349970094,0.7007163315,1.610853216,1.78199449e-08,
49022222,-1.6741443,0.8246939053,57.63459476,0.4414725836,0.6965787789,1.577852861,1.770699245e-08,
49111111,-1.672329757,0.8248662076,57.08120695,0.4482733891,0.6924270568,1.544653494,1.739781618e-08,
49200000,-1.67214106,0.8248841276,56.47886251,0.4555377918,0.6876911692,1.509624847,1.748414136e-08,
49288888,-1.671576459,0.8249377486,55.96265554,0.4617449946,0.6836035759,1.480478584,1.739835463e-08,
49377777,-1.674076912,0.8247003035,55.39640435,0.4683435093,0.678811423,1.449387916,1.727998326e-08,
49466666,-1.675407548,0.8245739732,54.83872713,0.4748555469,0.6741175319,1.419626529,1.736803882e-08,
49555555,-1.67485208,0.8246267068,54.27602594,0.481483831,0.6694643575,1.390419188,1.708363758e-08,
49644444,-1.673562033,0.8247491912,53.74395506,0.4877523239,0.665063079,1.363526213,1.688553938e-08,
49733333,-1.676046187,0.8245133477,53.21040496,0.4937830491,0.6603033855,1.337233805,1.686888546e-08,
49822222,-1.674825405,0.8246292394,52.66984794,0.5000608907,0.6557076239,1.311255561,1.707468131e-08,
49911111,-1.673925555,0.8247146745,52.11405445,0.5064503723,0.6508934742,1.285206823,1.731155614e-08,
50000000,-1.676612979,0.8244595464,51.56017789,0.5125601667,0.6457674652,1.25988617,1.745798424e-08,
50088888,-1.67342997,0.8247617311,50.99538754,0.5190909724,0.6409184624,1.23469391,1.764729457e-08,
50177777,-1.671094066,0.8249835648,50.43590043,0.5254659194,0.6359901334,1.210335647,1.795439262e-08,
50266666,-1.669855395,0.8251012218,49.85265428,0.5319885458,0.6306981952,1.185548449,1.786153045e-08,
50355555,-1.669321054,0.8251519822,49.25883811,0.5385295721,0.6251893263,1.160919212,1.724802724e-08,
50444444,-1.667369771,0.8253373732,48.72607025,0.5444418582,0.6202941582,1.139321213,1.60434461e-08,
50533333,-1.666097,0.8254583214,48.23950463,0.5497703617,0.6157385726,1.119992301,1.522121643e-08,
50622222,-1.666257966,0.8254430242,47.79536644,0.5545165248,0.611447144,1.102667128,1.505081983e-08,
50711111,-1.664568478,0.8256035964,47.28879234,0.5600097379,0.6066386006,1.083264378,1.528129111e-08,
50800000,-1.665366311,0.8255277649,46.79329222,0.5651830911,0.6017176782,1.064642039,1.574789655e-08,
50888888,-1.661585997,0.8258871333,46.29553211,0.5706374528,0.5970447674,1.046276869,1.647077628e-08,
50977777,-1.660519524,0.8259885437,45.77232996,0.5761362947,0.5918817824,1.027329449,1.643912687e-08,
51066666,-1.65304059,0.8267000625,45.16397562,0.5828898529,0.5862357997,1.005740273,1.584168433e-08,
51155555,-1.650755716,0.8269175594,44.72880687,0.5874800532,0.5819448747,0.9905780996,1.53612222e-08,
51244444,-1.645155685,0.8274508678,44.28262099,0.5923758368,0.5777246806,0.9752671271,1.487763898e-08,
51333333,-1.647802665,0.8271987448,43.75520865,0.5974865591,0.5720730505,0.9574659743,1.51431019e-08,
51422222,-1.634842325,0.8284339412,43.27034952,0.6032055926,0.5678431191,0.9413757533,1.446793077e-08,
51511111,-1.628830228,0.8290075554,42.81204327,0.6081491931,0.5633898169,0.9264006649,1.462200233e-08,
51600000,-1.62939125,0.8289540114,42.43933186,0.6117616592,0.5593857571,0.9143851183,1.527239446e-08,
51688888,-1.614217691,0.8304033939,41.83119418,0.6187443652,0.5538277774,0.8950833471,1.599112259e-08,
51777777,-1.605344832,0.8312521056,41.3171879,0.6243252844,0.5488150894,0.8790531204,1.62198572e-08,
