Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Real,S11_Imaginary,S11_Quality Factor,S11_Group delay,
30000000,-0.6390247373,0.9290706982,-116.2227651,-0.4105213363,-0.8334534148,-2.030231662,2.908483097e-08,
30088888,-0.6773638093,0.9249788649,-117.2765921,-0.4239053045,-0.8221254122,-1.939408173,2.908483097e-08,
30177777,-0.6710356183,0.925653013,-118.1657229,-0.436929921,-0.8160427345,-1.867674186,2.908483097e-08,
30266666,-0.6639529936,0.9264081143,-119.0623239,-0.4500126614,-0.8097657678,-1.799428855,2.804559512e-08,
30355555,-0.658586009,0.9269807159,-119.983478,-0.4632588434,-0.8029224693,-1.733204839,2.8154906e-08,
30444444,-0.652019081,0.9276818205,-120.8550154,-0.4757777648,-0.7963850066,-1.673859238,2.807328825e-08,
30533333,-0.6447226913,0.9284614265,-121.7741678,-0.4889023113,-0.7893130878,-1.614459718,2.811226291e-08,
30622222,-0.6423501705,0.9287150672,-122.6587108,-0.5011660038,-0.781885102,-1.560131964,3.57144983e-08,
30711111,-0.6393154284,0.9290396054,-123.579598,-0.513847091,-0.7739998421,-1.506284371,3.2134943e-08,
30800000,-1.643794108,0.827580587,-125.6666271,-0.4825358415,-0.6723457367,-1.393359164,2.874296842e-08,
30888888,-0.6305571086,0.9299768646,-125.4118069,-0.5388742875,-0.7579389626,-1.406522783,2.690734651e-08,
30977777,-0.6223565131,0.9308552968,-126.341487,-0.5516216694,-0.7498033859,-1.359271087,2.264154475e-08,
31066666,-0.6080723386,0.9323873723,-127.5473004,-0.5682119438,-0.7392438021,-1.301000111,2.920732476e-08,
31155555,-0.6181674333,0.9313043432,-128.2215321,-0.5762014254,-0.7316554497,-1.269791114,2.870411488e-08,
31244444,-0.6134596818,0.9318092469,-129.1449622,-0.5882368333,-0.7226658291,-1.228528695,2.785705578e-08,
31333333,-0.6069257081,0.9325104656,-130.1353203,-0.6010916274,-0.7129268012,-1.186053455,2.953788774e-08,
31422222,-0.6076565762,0.9324320034,-131.0475408,-0.6123141274,-0.7032075444,-1.148442463,2.580713908e-08,
31511111,-0.6045257963,0.9327681539,-131.9963107,-0.6240990848,-0.6932220144,-1.110756339,2.777619863e-08,
31600000,-0.6405775506,0.9289046191,-132.3436144,-0.625687241,-0.6865706576,-1.09730647,3.009177788e-08,
31688888,-0.6001130371,0.9332421556,-133.9314808,-0.6474811922,-0.6720930194,-1.038011648,3.237512934e-08,
31777777,-0.5982752697,0.9334396326,-134.8946462,-0.6588267141,-0.6612540423,-1.00368432,3.442721052e-08,
31866666,-0.5990556858,0.933355768,-135.9007637,-0.6702759794,-0.649525289,-0.9690415724,3.052697338e-08,
31955555,-0.5980487308,0.9334639782,-136.8673335,-0.6812164323,-0.638199946,-0.9368534224,3.068238652e-08,
32044444,-0.596530136,0.9336271944,-137.829459,-0.6919576721,-0.6267809172,-0.9058081765,3.064712509e-08,
