Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Real,S11_Imaginary,S11_Quality Factor,S11_Group delay,
30000000,-0.9412461995,0.897300046,-115.4614943,-0.3857532523,-0.8101492461,-2.100174765,2.890974091e-08,
30088888,-0.863985462,0.9053171069,-116.4869979,-0.4037666444,-0.8102910347,-2.006830049,2.890974091e-08,
30177777,-0.8514697827,0.9066225375,-117.3842573,-0.4170063215,-0.805028045,-1.930493625,2.890974091e-08,
30266666,-0.8393630743,0.907887102,-118.2951046,-0.4303502695,-0.7994108052,-1.857581746,2.796562272e-08,
30355555,-0.8294166964,0.9089273363,-119.1830053,-0.4431936205,-0.7935542309,-1.790536222,2.801397289e-08,
30444444,-0.817608138,0.9101638729,-120.0621291,-0.4559363868,-0.7877311006,-1.727721505,2.788221511e-08,
30533333,-0.8051359394,0.9114717296,-120.9829863,-0.4692106261,-0.7814231262,-1.665399466,2.797334451e-08,
30622222,-0.797484453,0.9122750079,-121.8562741,-0.4814898804,-0.7748633331,-1.609303465,3.316828332e-08,
30711111,-0.7889867158,0.913167958,-122.7616735,-0.4941570183,-0.7679092139,-1.55397816,3.073610552e-08,
30800000,-1.512828123,0.8401534089,-124.4797175,-0.4756229965,-0.6925608389,-1.456113022,2.866216707e-08,
30888888,-0.7717629597,0.9149805285,-124.5890476,-0.5194219914,-0.7532530533,-1.450175514,2.662331084e-08,
30977777,-0.7618474526,0.9160256346,-125.5285395,-0.5323101917,-0.745485629,-1.400472207,2.431743754e-08,
31066666,-0.8311163354,0.9087494965,-126.4969497,-0.5405060162,-0.7305332941,-1.351572919,2.951990187e-08,
31155555,-0.7465568789,0.9176396193,-127.4165614,-0.5575628247,-0.7288251967,-1.307162466,2.96498757e-08,
31244444,-0.7371052907,0.9186386963,-128.3682269,-0.5702110649,-0.7202474546,-1.263124304,2.959463997e-08,
31333333,-0.7297734001,0.9194144604,-129.3368869,-0.5827974617,-0.7111048225,-1.220157721,2.976601903e-08,
31422222,-0.7228932329,0.920143025,-130.2719352,-0.5947952926,-0.7020553726,-1.180331084,3.080532828e-08,
31511111,-0.7141161192,0.9210733018,-131.2272762,-0.6070311303,-0.69274038,-1.141194159,3.029576769e-08,
31600000,-0.6665696899,0.9261290682,-132.3518909,-0.623916573,-0.6844290766,-1.096988133,3.004268511e-08,
31688888,-0.7008312379,0.9224831415,-133.1442379,-0.6308284051,-0.6730755304,-1.066970867,2.975716149e-08,
31777777,-0.6955213967,0.9230472445,-134.12029,-0.642595087,-0.6626369818,-1.031188995,2.94150216e-08,
31866666,-0.6922169257,0.9233984766,-135.1041749,-0.6541274194,-0.6517530712,-0.9963702054,3.057446452e-08,
31955555,-0.6862287014,0.9240353053,-136.0783318,-0.6655723072,-0.6409795233,-0.9630501696,3.069162323e-08,
