Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Real,S11_Imaginary,S11_Quality Factor,S11_Group delay,
39866666,-0.8346738251,0.9083773751,133.6861305,-0.6274229593,0.6568788973,-1.046947498,3.114693287e-08,
39955555,-0.84591399,0.9072026298,132.6780474,-0.6149727413,0.6669521265,-1.084523072,3.119603471e-08,
40044444,-0.8498543394,0.9067911712,131.6879353,-0.6030824342,0.6771719173,-1.122851337,3.116597604e-08,
40133333,-0.8550955688,0.9062441613,130.6859801,-0.590792236,0.6871993989,-1.163182854,3.124371326e-08,
40222222,-0.8654624298,0.9051631779,129.6956017,-0.5781356442,0.696476529,-1.204693978,3.121696932e-08,
40311111,-0.8714285307,0.9045416594,128.6752138,-0.5652525904,0.7061764105,-1.249311233,3.153642415e-08,
40400000,-0.8853874893,0.903089152,127.6985971,-0.5522459403,0.7145589115,-1.293914286,3.19511327e-08,
40488888,-0.884797674,0.9031504784,126.6386482,-0.5389697432,0.7247015955,-1.344605341,3.092964897e-08,
40577777,-0.8914291792,0.902461204,125.6016968,-0.5253651278,0.7337763332,-1.396697829,3.137152241e-08,
40666666,-0.9228635012,0.8992010906,124.7749696,-0.5128636433,0.738602386,-1.440153529,3.120628224e-08,
40755555,-0.9113985125,0.9003887797,123.6109866,-0.4984113375,0.749857382,-1.504495034,2.907025422e-08,
40844444,-0.9203817116,0.8994580529,122.640992,-0.485143726,0.7574036929,-1.561194451,3.093347034e-08,
40933333,-0.9794335953,0.8933637379,122.0174392,-0.4736412286,0.7574712897,-1.599251171,3.131174431e-08,
41022222,-0.9432443687,0.8970936479,120.6223819,-0.4569594225,0.7719877585,-1.689401116,3.718651646e-08,
41111111,-0.9520441234,0.8961852543,119.6104063,-0.4428049365,0.7791481234,-1.759574158,3.561513698e-08,
41200000,-1.393416991,0.8517833576,117.8946583,-0.3985046456,0.7528140114,-1.889097203,3.141220317e-08,
41288888,-0.9768383669,0.893630703,117.6828719,-0.415160578,0.7913390726,-1.906103601,3.416602059e-08,
41377777,-0.985479732,0.8927420952,116.5601903,-0.3991786576,0.7985266732,-2.000424266,2.947588993e-08,
41466666,-0.9260026655,0.8988761693,114.8111317,-0.3771940062,0.8159062749,-2.163094486,3.16673723e-08,
41555555,-1.019363717,0.8892662584,114.6143801,-0.3703873823,0.808460058,-2.182741898,2.745471896e-08,
41644444,-1.034519698,0.8877159336,113.588991,-0.3552399063,0.8135380678,-2.29010889,2.613773521e-08,
41733333,-1.08016656,0.8830629667,112.7785001,-0.3418951666,0.8141915611,-2.381407053,3.1953311e-08,
41822222,-1.067832928,0.8843177731,111.5470289,-0.3247787882,0.8225184877,-2.532549901,3.208794562e-08,
41911111,-1.085602648,0.8825104722,110.5228251,-0.309390961,0.8264998286,-2.671376778,3.347061368e-08,
42000000,-1.107273943,0.8803113531,109.5827508,-0.2950521457,0.8293927355,-2.811003911,3.334243974e-08,
42088888,-1.121931135,0.8788271054,108.4053342,-0.2774785639,0.8338721291,-3.005176751,3.34543833e-08,
42177777,-1.138711356,0.8771309432,107.2709773,-0.2604124664,0.837582258,-3.216367747,3.213426924e-08,
42266666,-1.166771356,0.8743019202,106.3260641,-0.2457691538,0.8390478954,-3.413967466,3.005882435e-08,
42355555,-1.191712341,0.8717950182,105.4808964,-0.232696969,0.8401658612,-3.61055782,2.938902364e-08,
42444444,-1.216386822,0.8693219768,104.4909567,-0.2175279988,0.8416663644,-3.869232325,3.035569129e-08,
42533333,-1.242184223,0.8667438901,103.4862813,-0.2021355404,0.8428441103,-4.169697762,3.146859946e-08,
42622222,-1.269685471,0.864003947,102.4664549,-0.1865107895,0.843632945,-4.523239364,3.168412274e-08,
42711111,-1.300265306,0.860967454,101.4581651,-0.1710332359,0.8438083841,-4.933593049,3.15493797e-08,
42800000,-1.328366391,0.858186504,100.4355489,-0.1554427741,0.8439914807,-5.429596106,3.142954637e-08,
42888888,-1.361072935,0.8549610963,99.45382724,-0.1404297006,0.8433492606,-6.005490697,3.158243197e-08,
42977777,-1.394497521,0.8516774018,98.43989016,-0.1250021733,0.8424540661,-6.739515351,3.178572885e-08,
43066666,-1.428540469,0.848345922,97.40285585,-0.1093051518,0.8412747394,-7.696569883,3.198713326e-08,
43155555,-1.46616201,0.8446793936,96.37531158,-0.09379380217,0.8394557765,-8.950013296,3.17407525e-08,
43244444,-1.50588363,0.8408253921,95.36816881,-0.07866359221,0.8371376107,-10.64199571,3.151726329e-08,
43333333,-1.545590715,0.8369903758,94.37870694,-0.06390294635,0.8345473639,-13.05960697,3.137872813e-08,
43422222,-1.58926998,0.8327919164,93.35838975,-0.04878611669,0.8313617088,-17.04094864,3.118070153e-08,
43511111,-1.635963686,0.828326996,92.35959834,-0.03410315002,0.8276246658,-24.26827625,3.093084733e-08,
43600000,-1.68219699,0.8239296857,91.38880463,-0.0199694519,0.8236876519,-41.24738406,3.069415508e-08,
43688888,-1.731736585,0.8192438139,90.41455774,-0.00592750287,0.8192223699,-138.2069968,3.008752771e-08,
43777777,-1.782122021,0.8145052706,89.41983909,0.008247309733,0.8144635153,98.75505366,2.919607067e-08,
43866666,-1.835489995,0.809516118,88.53012481,0.02076517947,0.8092497467,38.97147857,2.800260706e-08,
43955555,-1.896750631,0.8038267755,87.65964394,0.03282471743,0.803156288,24.46803357,2.677691791e-08,
44044444,-1.953724042,0.7985714838,86.81423258,0.04437940054,0.7973373712,17.96638444,2.594038806e-08,
44133333,-2.016202095,0.7928479275,85.99347299,0.05539637479,0.7909102842,14.27729319,2.531624312e-08,
44222222,-2.076870488,0.7873294121,85.21274301,0.06570753174,0.7845827703,11.94053025,2.47676191e-08,
44311111,-2.143377914,0.7813238912,84.40978477,0.07611105497,0.7776079541,10.21675438,2.444942633e-08,
44400000,-2.193919105,0.7767907489,83.64325268,0.08600526455,0.7720148716,8.976367617,2.4149148e-08,
44488888,-2.273230623,0.7697300983,82.86630505,0.09558895815,0.7637716774,7.990166356,2.356165207e-08,
44577777,-2.339051075,0.7639192364,82.12061436,0.104724285,0.7567069604,7.225706627,2.299865723e-08,
44666666,-2.403900689,0.7582369869,81.4012773,0.1133665149,0.7497141866,6.613188977,2.227458218e-08,
44755555,-2.46838082,0.7526290184,80.6959768,0.1216798784,0.7427277068,6.103948462,2.138447076e-08,
44844444,-2.53632131,0.7467649649,80.01468623,0.129485866,0.7354531415,5.679794746,2.049514183e-08,
44933333,-2.603140141,0.7410422897,79.39239029,0.1364124704,0.7283785506,5.339530531,1.966225624e-08,
45022222,-2.666942261,0.7356189136,78.77384376,0.1432118712,0.7215438629,5.038296455,1.903424931e-08,
45111111,-2.729603986,0.73033111,78.17043311,0.149718724,0.7148201409,4.774420473,1.844381853e-08,
45200000,-2.789767788,0.725289868,77.58018112,0.1559903764,0.7083165924,4.540771095,1.764282576e-08,
45288888,-2.849631955,0.7203082721,77.03820696,0.1615660517,0.701954712,4.344691875,1.696711114e-08,
45377777,-2.906471286,0.7156100575,76.51710118,0.1668481548,0.6958875252,4.170783464,1.681673716e-08,
45466666,-2.960679258,0.7111578972,75.98726244,0.1721980652,0.6899952037,4.006985808,1.641194516e-08,
45555555,-3.01118132,0.7070350342,75.41497207,0.1780430705,0.6842508346,3.843175883,1.604944802e-08,
45644444,-3.061990952,0.7029111824,74.963357,0.1823609865,0.6788435762,3.722526342,1.698754698e-08,
45733333,-3.106766526,0.6992970138,74.46113901,0.1873360051,0.6737369923,3.596409521,1.603285325e-08,
45822222,-3.14487784,0.696235411,73.74616806,0.1948715721,0.6684076734,3.429990666,1.364114578e-08,
45911111,-3.192017695,0.6924670536,73.45830682,0.1971543629,0.6638077866,3.366944443,1.27482289e-08,
46000000,-3.237286101,0.6888674988,73.28218705,0.1981584453,0.6597512118,3.329412536,1.227983438e-08,
46088888,-3.272530182,0.6860779962,72.65341034,0.2045549317,0.6548742603,3.201459163,1.424941048e-08,
46177777,-3.308036999,0.6832791208,72.18384034,0.2090586972,0.6505111975,3.111619876,1.551413834e-08,
46266666,-3.341689231,0.6806369756,71.72759729,0.213403593,0.6463169494,3.02861325,1.442322007e-08,
46355555,-3.374859651,0.6780426576,71.26282833,0.217805909,0.6421078037,2.948073386,1.445476045e-08,
46444444,-3.406118889,0.6756068676,70.80619825,0.2221155421,0.6380511935,2.872609397,1.460269707e-08,
46533333,-3.434083259,0.6734352374,70.3317753,0.2266601737,0.6341452394,2.797779729,1.503090853e-08,
46622222,-3.463182271,0.6711829049,69.85668936,0.2311349014,0.6301294702,2.726241111,1.601108007e-08,
46711111,-3.488997153,0.6691910784,69.33263441,0.236185623,0.6261254274,2.650988741,1.626160175e-08,
46800000,-3.526046484,0.6663427484,68.74399268,0.2415730714,0.6210113603,2.570697788,1.5664462e-08,
46888888,-3.542725872,0.6650644079,68.28626411,0.2460535423,0.6178740332,2.511136509,1.474391054e-08,
46977777,-3.571722481,0.6628478866,67.87355745,0.2496628661,0.6140323885,2.459446205,1.405001361e-08,
47066666,-3.598212455,0.6608294319,67.40884993,0.2538594229,0.6101237018,2.403391983,1.420976241e-08,
47155555,-3.62740444,0.6586122103,66.93469478,0.2580311297,0.6059620282,2.348406678,1.437387184e-08,
47244444,-3.655667077,0.6564726635,66.48213061,0.2619556099,0.6019432003,2.297882456,1.437066789e-08,
47333333,-3.684902574,0.6542667822,66.03709474,0.2657272512,0.5978746108,2.249955953,1.441003104e-08,
47422222,-3.715176752,0.6519903418,65.55834021,0.2697717481,0.5935609571,2.200233943,1.446847286e-08,
47511111,-3.744976798,0.649757289,65.09098214,0.2736638452,0.5893153947,2.153428029,1.452246903e-08,
47600000,-3.776483166,0.6474046907,64.64022836,0.2772839342,0.5850183359,2.10981692,1.446815732e-08,
47688888,-3.808207523,0.6450444217,64.17255272,0.2810215641,0.5806110458,2.066072928,1.45197086e-08,
47777777,-3.845359593,0.6422912718,63.70264686,0.2845541582,0.5758185555,2.023581588,1.477213313e-08,
47866666,-3.879186107,0.6397947833,63.23664275,0.2881038182,0.5712561201,1.98281343,1.578281428e-08,
47955555,-3.915663316,0.637113539,62.74463909,0.2917706652,0.5663775601,1.941173763,1.788512949e-08,
48044444,-3.949800303,0.6346144912,62.12630316,0.2966975364,0.5609867417,1.890769801,1.664093773e-08,
48133333,-3.981600839,0.6322953065,61.39619236,0.302711507,0.5551243988,1.833839765,1.409865725e-08,
48222222,-4.014004912,0.6299408243,61.24831275,0.3030107252,0.5522770523,1.822632027,1.146851463e-08,
48311111,-4.064827223,0.6262657179,60.92784632,0.304309189,0.5473615505,1.798702012,1.013937367e-08,
48400000,-4.108571751,0.6231196006,60.52551154,0.3065972611,0.542472263,1.769331732,1.180072479e-08,
48488888,-4.152621316,0.6199675153,60.13529115,0.3087151076,0.5376380775,1.741534717,1.208816945e-08,
48577777,-4.195020345,0.6169485996,59.75647201,0.3107424477,0.5329772094,1.715173493,1.188317579e-08,
48666666,-4.239449002,0.613800941,59.37827831,0.3126503732,0.5282057736,1.689445524,1.148159509e-08,
48755555,-4.283640034,0.6106860484,59.00270745,0.3145018308,0.5234749737,1.664457636,1.110321761e-08,
48844444,-4.331513281,0.6073294429,58.67511591,0.3157446026,0.5188009234,1.643103062,1.056043451e-08,
48933333,-4.375544955,0.6042584777,58.33153617,0.3172376807,0.5142845145,1.621133131,1.00914503e-08,
49022222,-4.420998416,0.6011046384,58.02419232,0.3183216581,0.5099000964,1.601839157,9.553091934e-09,
49111111,-4.464756544,0.5980839842,57.71353518,0.3194681483,0.5056130481,1.582671233,8.839463389e-09,
49200000,-4.506464286,0.5952189997,57.45561979,0.3201996811,0.5017547427,1.567005754,8.298816146e-09,
49288888,-4.549398894,0.5922840744,57.20150653,0.3208320553,0.4978626488,1.551785866,7.652267521e-09,
49377777,-4.595636391,0.5891395524,56.95239441,0.3212788165,0.4938272311,1.537067512,7.133113874e-09,
49466666,-4.635765438,0.5864239894,56.74079731,0.3216110685,0.4903666139,1.524719333,6.609041413e-09,
49555555,-4.673486303,0.5838828038,56.54467475,0.3218867768,0.4871427219,1.513397744,5.898440347e-09,
49644444,-4.711735869,0.5813172449,56.34791841,0.3221360455,0.4838988607,1.502156829,5.26906863e-09,
49733333,-4.75123397,0.5786797718,56.20508222,0.3218743643,0.4809024556,1.494068832,4.610575704e-09,
49822222,-4.784479513,0.5764690883,56.06754154,0.3217938231,0.4782942036,1.486337429,4.095648673e-09,
49911111,-4.818548909,0.5742123838,55.94717015,0.3215342919,0.4757473708,1.479616273,3.855327852e-09,
50000000,-4.847449517,0.5723049788,55.82156984,0.3215048962,0.4734633994,1.472647555,3.47587934e-09,
50088888,-4.877213446,0.5703472182,55.71121484,0.3213132847,0.4712257658,1.466561727,2.885985705e-09,
50177777,-4.905019397,0.5685242974,55.6293778,0.3209569019,0.4692617008,1.462070758,2.271981765e-09,
50266666,-4.929359369,0.5669333844,55.58151307,0.3204495729,0.4676810169,1.45945277,1.714751873e-09,
50355555,-4.952760304,0.5654080466,55.52290319,0.3200643543,0.4660955569,1.456255752,1.395479341e-09,
50444444,-4.973504142,0.5640593374,55.49009151,0.3195671122,0.4648008142,1.454470114,1.14127862e-09,
50533333,-4.98941601,0.5630269709,55.45181161,0.3192921248,0.4637368962,1.452390649,7.758298204e-10,
50622222,-5.002470938,0.5621813746,55.43445405,0.3189528498,0.4629438169,1.451449069,8.412895552e-10,
50711111,-5.009937786,0.5616983016,55.42658899,0.3187422702,0.4625022672,1.451022693,8.705859488e-10,
50800000,-5.014457022,0.5614061281,55.36809632,0.319048225,0.4619362193,1.447857042,8.624425636e-10,
50888888,-5.01801152,0.5611764327,55.34569655,0.3190981842,0.4616225053,1.446647233,3.956352136e-10,
50977777,-5.017977779,0.5611786126,55.33690929,0.3191702178,0.4615753539,1.446173008,-3.973095966e-10,
51066666,-5.013911225,0.5614414064,55.3788815,0.3189813091,0.4620252993,1.448440037,-5.859499863e-10,
51155555,-5.003107384,0.5621401831,55.41507346,0.3190860432,0.4628019906,1.450398726,-3.187862183e-11,
51244444,-4.993395235,0.5627690931,55.40036658,0.3195619456,0.4632377522,1.449602365,7.387888924e-10,
51333333,-4.975517258,0.5639286214,55.33126734,0.3207799575,0.4638056801,1.445868637,1.14685458e-09,
51422222,-4.95558619,0.5652241254,55.30257819,0.3217496101,0.4647101251,1.444322264,1.485089622e-09,
51511111,-4.933924167,0.5666355154,55.28047069,0.3227327648,0.4657460358,1.443132172,2.044738092e-09,
51600000,-4.854108998,0.5718663602,55.18815027,0.3264690023,0.4695201002,1.438176663,2.702990462e-09,
51688888,-4.875640285,0.5704505271,55.0613228,0.3266966644,0.4676356416,1.431406233,2.767918024e-09,
51777777,-4.847475833,0.572303245,54.97967313,0.3284259529,0.4686868866,1.427070189,1.762814905e-09,
