Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Real,S11_Imaginary,S11_Quality Factor,S11_Group delay,
38888888,-0.7850667954,0.9135801615,143.8649583,-0.7378341833,0.5387294584,-0.7301497688,2.977831692e-08,
38977777,-0.7865359724,0.9134256468,142.9168219,-0.7286953523,0.5507717275,-0.7558326339,3.003288511e-08,
39066666,-0.7903090055,0.9130289532,141.946327,-0.7189497431,0.5627904906,-0.7827953149,3.02295402e-08,
39155555,-0.7923188209,0.9128177132,140.962564,-0.70901711,0.5749181814,-0.8108664421,3.01535997e-08,
39244444,-0.7959898567,0.9124319981,140.0053547,-0.6990182718,0.586434657,-0.8389403834,2.981216131e-08,
39333333,-0.7988251107,0.9121342101,139.062726,-0.6890511427,0.5976598864,-0.8673665123,2.952885273e-08,
39422222,-0.7997743397,0.9120345338,138.1262942,-0.6791172848,0.6087747567,-0.8964206483,2.961167439e-08,
39511111,-0.8052798268,0.9114566306,137.1774719,-0.6685194039,0.6195441842,-0.9267407656,2.964769251e-08,
39600000,-0.8084865703,0.9111201921,136.2101079,-0.6577215604,0.6305095982,-0.9586269269,2.981335789e-08,
39688888,-0.810391186,0.9109204263,135.2771824,-0.64722654,0.6409944063,-0.9903710166,3.002227149e-08,
39777777,-0.8139033154,0.9105521711,134.3062958,-0.6360151578,0.6516056901,-1.024512831,3.014442582e-08,
39866666,-0.8162157709,0.9103097859,133.3258626,-0.6246061383,0.662216791,-1.06021499,3.031103579e-08,
39955555,-0.8223289425,0.9096693308,132.3626537,-0.6129542135,0.672149852,-1.096574323,2.984483147e-08,
40044444,-0.8267788087,0.9092034177,131.3992317,-0.6012578622,0.6820116112,-1.134308013,2.977747745e-08,
40133333,-0.8293491537,0.9089344043,130.4944322,-0.5902385082,0.6912165036,-1.171079985,2.994445263e-08,
40222222,-0.8336453604,0.9084849392,129.495571,-0.577813293,0.7010539802,-1.213288079,3.028993021e-08,
40311111,-0.8380495349,0.9080244092,128.5233656,-0.5655482365,0.7103967342,-1.256120501,3.042844508e-08,
40400000,-0.8383231727,0.9079958036,127.5383701,-0.5532351137,0.7199911723,-1.301419875,3.019615264e-08,
40488888,-0.8443794935,0.9073629153,126.6044754,-0.5410492383,0.7284045455,-1.346281436,2.903045453e-08,
40577777,-0.8483218124,0.9069511783,125.6236256,-0.5282611496,0.7372249302,-1.395569087,2.908217176e-08,
40666666,-0.8672225362,0.9049797744,124.8359115,-0.5169499051,0.7427995609,-1.436888862,2.922428322e-08,
40755555,-0.8601692178,0.9057149557,123.7694987,-0.5034445237,0.752903176,-1.495503756,2.619267043e-08,
40844444,-0.865068995,0.905204179,122.8556477,-0.4910953022,0.7604077918,-1.548391501,2.757868406e-08,
40933333,-0.9382336754,0.8976113103,122.422925,-0.4812673934,0.7576857926,-1.574355136,2.78746275e-08,
41022222,-0.8804403262,0.9036036649,121.0966034,-0.4666955403,0.7737537437,-1.657941156,4.86761929e-08,
41111111,-0.8871196962,0.902909069,120.1890749,-0.4540324646,0.7804481456,-1.718925862,4.066859396e-08,
41200000,-1.093970772,0.8816606571,116.1843722,-0.3890425538,0.7911835473,-2.033668398,2.853979912e-08,
41288888,-0.9006288002,0.9015058723,118.3720575,-0.4283912253,0.7932173698,-1.851619088,1.491116788e-08,
41377777,-0.9042278978,0.9011324004,117.4387385,-0.4152417603,0.7997586408,-1.92600725,7.314573121e-09,
41466666,-1.05020106,0.8861147117,117.1761287,-0.404712804,0.7882936183,-1.947785221,2.883163956e-08,
41555555,-0.9258492277,0.8988920483,115.6120034,-0.3885682656,0.8105687,-2.08603937,3.064400674e-08,
41644444,-0.9361317373,0.8978285536,114.672357,-0.37477941,0.8158654948,-2.176921872,3.284556899e-08,
41733333,-0.942307266,0.8971904387,113.7875772,-0.3618789878,0.8209715473,-2.26863558,2.889431882e-08,
41822222,-0.9570580047,0.8956680857,112.8330442,-0.3475614822,0.8254830924,-2.375070699,2.882425979e-08,
41911111,-0.9657491336,0.8947723256,111.908563,-0.3338632177,0.8301523152,-2.486504266,2.873262884e-08,
42000000,-0.9747674838,0.8938437871,110.9999767,-0.3203246262,0.8344751941,-2.605092228,2.84791696e-08,
42088888,-0.9915756907,0.8921157679,110.1068846,-0.3066848965,0.8377439451,-2.731611354,2.874322538e-08,
42177777,-1.001945732,0.8910513108,109.1772106,-0.2927023314,0.8416042916,-2.875290701,2.93923487e-08,
42266666,-1.023490656,0.8888438405,108.221076,-0.27792755,0.8442746294,-3.037750771,3.00655722e-08,
42355555,-1.030732276,0.8881031004,107.2400993,-0.2632129275,0.8482016693,-3.222492441,2.950337295e-08,
42444444,-1.041913816,0.886960561,106.2649426,-0.2484193672,0.8514615991,-3.42751698,2.870591198e-08,
42533333,-1.061997141,0.8849121192,105.4347317,-0.2355109418,0.8529971013,-3.62190009,2.801330595e-08,
42622222,-1.079134664,0.8831678821,104.5308082,-0.2215873025,0.8549178763,-3.858153723,2.768060822e-08,
42711111,-1.101474821,0.880899288,103.625032,-0.2075105663,0.8561091756,-4.125617269,2.750103558e-08,
42800000,-1.121106873,0.8789105071,102.7408896,-0.1938369858,0.8572694456,-4.422630914,2.724421035e-08,
42888888,-1.147085317,0.8762857194,101.9295198,-0.1811355338,0.8573602395,-4.733252617,2.72667097e-08,
42977777,-1.167374526,0.8742412086,101.0194852,-0.167104927,0.8581221558,-5.135229532,2.747317597e-08,
43066666,-1.19118498,0.8718479505,100.1231043,-0.1532392295,0.8582753564,-5.600885355,2.759497104e-08,
43155555,-1.21763571,0.8691969916,99.2483837,-0.1396927534,0.8578982136,-6.141322243,2.699678923e-08,
43244444,-1.248357184,0.8661281241,98.39986963,-0.1265246699,0.8568368778,-6.772093369,2.66665532e-08,
43333333,-1.277917943,0.8631854334,97.56161084,-0.1135884953,0.855679114,-7.533149479,2.646019439e-08,
43422222,-1.310580234,0.859945619,96.69983689,-0.1003280579,0.8540730346,-8.51280342,2.623165582e-08,
43511111,-1.343408236,0.8567016201,95.86476367,-0.08753844421,0.8522175114,-9.735351354,2.609208558e-08,
43600000,-1.376123202,0.8534809656,95.05122304,-0.07514585519,0.8501663715,-11.31354975,2.566227666e-08,
43688888,-1.411613296,0.8500008014,94.21117885,-0.06241792149,0.8477059428,-13.58113059,2.543314171e-08,
43777777,-1.448226849,0.8464253417,93.42065991,-0.05050308395,0.8449173318,-16.7300146,2.541022917e-08,
43866666,-1.484352865,0.8429122331,92.61078326,-0.03839549255,0.8420373026,-21.93062901,2.511223678e-08,
43955555,-1.524492926,0.8390258737,91.78577909,-0.0261462938,0.8386183804,-32.07408234,2.461535016e-08,
44044444,-1.563341987,0.8352815731,91.01065636,-0.01473300237,0.8351516299,-56.68577313,2.349368466e-08,
44133333,-1.607113137,0.8310828935,90.28226241,-0.004094237174,0.8310728085,-202.9859955,2.240871176e-08,
44222222,-1.64647489,0.8273252048,89.60354735,0.005724551697,0.8273053995,144.5188101,2.133580955e-08,
44311111,-1.692944583,0.8229108166,88.90393522,0.01574127371,0.8227602472,52.2677048,2.070752108e-08,
44400000,-1.738518608,0.8186043905,88.28608615,0.02448362133,0.8182381685,33.41981799,2.026155103e-08,
44488888,-1.777463874,0.814942198,87.62778549,0.0337313751,0.814243809,24.1390636,1.956962143e-08,
44577777,-1.822009574,0.810773455,86.99977,0.04243585426,0.8096621478,19.07967123,1.914524184e-08,
44666666,-1.863176372,0.8069398838,86.41598518,0.05044348535,0.805361677,15.96562314,1.844079622e-08,
44755555,-1.903652253,0.8031883256,85.82874378,0.0584222012,0.8010607547,13.71158118,1.769925058e-08,
44844444,-1.94377227,0.7994869635,85.26276752,0.06602653876,0.7967558604,12.06720624,1.718490232e-08,
44933333,-1.982390575,0.7959402575,84.7444952,0.07290597224,0.7925942296,10.8714582,1.653351062e-08,
45022222,-2.018342358,0.7926525883,84.20852167,0.07998524603,0.7886066739,9.859401741,1.597385137e-08,
45111111,-2.05097157,0.7896805138,83.7105017,0.08651117982,0.7849274678,9.073133316,1.550076261e-08,
45200000,-2.081410844,0.7869179607,83.22394485,0.09284764856,0.7814212635,8.416166437,1.489662205e-08,
45288888,-2.109248378,0.784399993,82.75665849,0.09890004149,0.7781401743,7.867945883,1.441566415e-08,
45377777,-2.133798144,0.7821860979,82.30198077,0.1047753344,0.7751369048,7.398085713,1.422745049e-08,
45466666,-2.154419359,0.7803313085,81.86500055,0.1104215365,0.7724791487,6.99572903,1.45178126e-08,
45555555,-2.175434342,0.7784456263,81.3933789,0.116494079,0.7696796233,6.60702784,1.582299071e-08,
45644444,-2.190669053,0.7770814598,80.8881065,0.123060976,0.7672754338,6.23492076,1.61272021e-08,
45733333,-2.197113799,0.7765050956,80.25874611,0.1313839309,0.7653093664,5.824984538,1.574989444e-08,
45822222,-2.208226599,0.7755122638,79.85196138,0.136639137,0.7633799955,5.586832677,1.368011646e-08,
45911111,-2.215253162,0.7748851568,79.3914652,0.142654627,0.7616407707,5.339054096,1.304060206e-08,
46000000,-2.222289307,0.7742577027,79.13292559,0.1459716714,0.7603731067,5.209045695,1.347853945e-08,
46088888,-2.227981455,0.7737504726,78.53176507,0.1538406504,0.7583026098,4.929143292,1.363309536e-08,
46177777,-2.230867339,0.7734934369,78.12524244,0.1591641191,0.7569404733,4.755723072,1.431795362e-08,
46266666,-2.234915497,0.7731330255,77.71403333,0.164515807,0.7554265181,4.591817236,1.351376563e-08,
46355555,-2.235329762,0.7730961525,77.25091601,0.1706082828,0.754036123,4.419692355,1.395717626e-08,
46444444,-2.233840232,0.7732287409,76.80672307,0.1764791213,0.7528199025,4.265773181,1.442644388e-08,
46533333,-2.230531429,0.7735233508,76.34574657,0.1825997464,0.7516619632,4.116445822,1.488007838e-08,
46622222,-2.228604715,0.7736949537,75.85838415,0.1890286854,0.750247984,3.968963664,1.553167558e-08,
46711111,-2.22250429,0.7742385394,75.34426996,0.1958904824,0.7490475518,3.823807786,1.596474841e-08,
46800000,-2.235957575,0.7730402754,74.82239018,0.2023912571,0.7460757646,3.686304317,1.623230613e-08,
46888888,-2.213781026,0.7750165,74.30938062,0.2095976539,0.7461363138,3.559850503,1.627430359e-08,
46977777,-2.206596778,0.7756577946,73.77865659,0.2166790806,0.7447786184,3.43724284,1.624996633e-08,
47066666,-2.199948287,0.7762517382,73.26227422,0.2235536116,0.7433643412,3.325217321,1.609424742e-08,
47155555,-2.195592731,0.7766410887,72.74594552,0.2303588573,0.7416914301,3.21972178,1.577760288e-08,
47244444,-2.190390274,0.7771064011,72.25065335,0.2369035587,0.7401155738,3.124121807,1.556518761e-08,
47333333,-2.186416844,0.777461976,71.76004741,0.2433434698,0.7383976434,3.034384461,1.542476169e-08,
47422222,-2.183422473,0.7777300442,71.26479014,0.2498030149,0.7365205194,2.948405245,1.562329099e-08,
47511111,-2.179211327,0.7781071995,70.77091216,0.2562665279,0.7346960464,2.866921609,1.572120469e-08,
47600000,-2.17517288,0.7784690594,70.24549129,0.2631153644,0.7326557045,2.784541701,1.600965441e-08,
47688888,-2.170551562,0.7788833532,69.75430094,0.2695299597,0.7307618482,2.711245344,1.622735896e-08,
47777777,-2.168284734,0.7790866513,69.21154785,0.2765122991,0.728365951,2.634117735,1.648383337e-08,
47866666,-2.164798588,0.7793994062,68.69153242,0.2832251074,0.7261177404,2.563747781,1.641170146e-08,
47955555,-2.161919082,0.779657832,68.13945892,0.2903045837,0.723594903,2.492536955,1.575777184e-08,
48044444,-2.160016106,0.7798286645,67.66446989,0.296358151,0.7213214209,2.433951685,1.504064653e-08,
48133333,-2.158060695,0.7800042432,67.20383246,0.302215704,0.7190773864,2.379351493,1.402049067e-08,
48222222,-2.147647878,0.7809398885,66.75283919,0.3082356673,0.7175359801,2.327881087,1.364547814e-08,
48311111,-2.159044292,0.7799159199,66.35199296,0.312837296,0.7144240116,2.28369194,1.376309655e-08,
48400000,-2.158072551,0.7800031785,65.90711041,0.3184106935,0.71205308,2.236272507,1.438404164e-08,
48488888,-2.1582264,0.7799893628,65.42459865,0.3243900833,0.7093338283,2.186669275,1.518817448e-08,
48577777,-2.157601865,0.7800454478,64.91508681,0.3307088159,0.7064719243,2.136235535,1.55507718e-08,
48666666,-2.157266915,0.7800755289,64.41792115,0.3368394605,0.7036028771,2.088837442,1.635754928e-08,
48755555,-2.155190709,0.7802620143,63.92232257,0.3429948037,0.7008304899,2.043268535,1.606606733e-08,
48844444,-2.153611101,0.780403925,63.30376961,0.3506044397,0.6972136064,1.988604614,1.538640691e-08,
48933333,-2.152566198,0.7804978123,62.90158859,0.355532539,0.6948190043,1.954304959,1.478273864e-08,
49022222,-2.152468116,0.7805066258,62.46645995,0.3608030623,0.6921067426,1.918239658,1.403598392e-08,
49111111,-2.15033306,0.7806985037,61.97573626,0.3668076267,0.6891605899,1.8788066,1.446214237e-08,
49200000,-2.149170443,0.7808030082,61.52093554,0.3723162433,0.6863191332,1.843376822,1.458272833e-08,
49288888,-2.146501606,0.7810429555,61.06040512,0.3779367413,0.6835143875,1.808541782,1.439391659e-08,
49377777,-2.147836056,0.7809229698,60.59088607,0.3834662344,0.6802898881,1.774054212,1.443544125e-08,
49466666,-2.145242738,0.7811561623,60.13775737,0.3889504289,0.6774381992,1.741708323,1.443254097e-08,
49555555,-2.140112331,0.7816176961,59.67258593,0.3946705642,0.674656482,1.709416772,1.420416658e-08,
49644444,-2.135253683,0.7820550339,59.21034575,0.4003243967,0.6718262078,1.67820451,1.403719536e-08,
49733333,-2.134555758,0.7821178759,58.78192239,0.4053692414,0.6688678119,1.650021125,1.378823322e-08,
49822222,-2.130208533,0.7825094182,58.33713508,0.4107549261,0.6660340684,1.62148772,1.371450961e-08,
49911111,-2.123998233,0.7830691024,57.90307119,0.4160862506,0.6633773068,1.594326431,1.37481065e-08,
50000000,-2.116598158,0.7837365343,57.45544707,0.4216151935,0.6606690425,1.566995338,1.373644965e-08,
50088888,-2.10932809,0.7843927944,57.0230666,0.4269460585,0.6580190871,1.541223005,1.364858421e-08,
50177777,-2.104543121,0.7848250276,56.57930268,0.4322677193,0.6550533892,1.515388172,1.359285798e-08,
50266666,-2.096191537,0.7855800088,56.15739175,0.4375000547,0.6524796184,1.491381799,1.352152735e-08,
50355555,-2.090731212,0.7860740136,55.7134245,0.4428210214,0.6494781735,1.466683247,1.35202191e-08,
50444444,-2.080390533,0.7870104036,55.29255861,0.4481129386,0.6469777195,1.443782725,1.352094243e-08,
50533333,-2.07188043,0.7877818641,54.84848149,0.4535580608,0.6441159452,1.420140002,1.354547977e-08,
50622222,-2.063579952,0.7885350502,54.42650976,0.4587276635,0.6413707634,1.398151484,1.370687383e-08,
50711111,-2.049980101,0.7897706587,53.97916945,0.4644478085,0.6387690713,1.375330144,1.362831001e-08,
50800000,-2.036311628,0.7910144527,53.53411208,0.4701347656,0.6361424106,1.353106507,1.385908594e-08,
50888888,-2.02501431,0.7920439564,53.114148,0.4754027949,0.633502811,1.332560132,1.411688619e-08,
50977777,-2.013013574,0.793139029,52.64156397,0.4812762785,0.6304305379,1.309914006,1.437951769e-08,
51066666,-1.996322328,0.7946646306,52.1667643,0.4874197076,0.627625608,1.287649223,1.472342461e-08,
51155555,-1.979226576,0.7962302466,51.70707822,0.4934096131,0.6249236427,1.26654128,1.447226724e-08,
51244444,-1.961163146,0.7978878332,51.22563999,0.4996812395,0.622047951,1.244889545,1.380433879e-08,
51333333,-1.946154285,0.7992677426,50.79656047,0.5051978157,0.6193578056,1.22597087,1.329456786e-08,
51422222,-1.92848839,0.8008949966,50.41332621,0.5103661412,0.6172189218,1.209364948,1.097367006e-08,
51511111,-1.911225367,0.8024883414,49.9861016,0.5159786673,0.6146165902,1.191166669,1.224943289e-08,
51600000,-1.860757266,0.8071646557,49.87508002,0.5201823156,0.6171913318,1.186490416,1.371876174e-08,
51688888,-1.872159964,0.806105718,49.10577185,0.5277289318,0.6093509688,1.154666595,1.451194903e-08,
51777777,-1.850409765,0.8081268041,48.65848646,0.5338047837,0.6067300754,1.136614159,1.541591378e-08,
