Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Real,S11_Imaginary,S11_Quality Factor,S11_Group delay,
30000000,-0.6625755082,0.9265550439,-116.7457092,-0.4169790173,-0.8274253734,-1.984333357,2.925250866e-08,
30088888,-0.6981607884,0.9227667996,-117.737632,-0.4294773291,-0.8167299372,-1.901683469,2.925250866e-08,
30177777,-0.6902848641,0.9236038972,-118.6690001,-0.4430979043,-0.8103754724,-1.828885816,2.925250866e-08,
30266666,-0.6826019236,0.9244212151,-119.5847256,-0.4563960462,-0.8039012576,-1.761411529,2.867561796e-08,
30355555,-0.676859341,0.9250325884,-120.5025696,-0.4695252707,-0.7970139959,-1.697489029,2.896440719e-08,
30444444,-0.6701813748,0.925744054,-121.4089518,-0.4824450177,-0.7900942085,-1.63768757,2.885892557e-08,
30533333,-0.6682888916,0.9259457772,-122.3911979,-0.4960264478,-0.7818780886,-1.576283063,2.881918786e-08,
30622222,-0.6582253885,0.9270192031,-123.2578453,-0.508384501,-0.7751837215,-1.524798101,4.689107802e-08,
30711111,-0.6551831264,0.9273439515,-124.1891987,-0.5211000197,-0.7670864188,-1.472052178,3.778841703e-08,
30800000,-0.5670538239,0.9368009205,-128.0125333,-0.5769137042,-0.7380830188,-1.279364684,2.934523432e-08,
30888888,-0.6472431605,0.9281920449,-126.0600082,-0.5463637686,-0.7503513208,-1.37335483,2.143188011e-08,
30977777,-0.6415715808,0.9287983195,-127.0176839,-0.5591936977,-0.741598764,-1.326192994,1.210041882e-08,
31066666,-0.689077943,0.9237322427,-128.1156899,-0.5701749705,-0.7267611432,-1.274628282,2.987602192e-08,
31155555,-0.6343237299,0.9295736691,-128.9207619,-0.5840000314,-0.7232227663,-1.238395081,2.976273875e-08,
31244444,-0.6293437081,0.9301067895,-129.8886387,-0.5964751555,-0.7136638065,-1.19646862,2.928847361e-08,
31333333,-0.6223442537,0.9308566106,-130.8932536,-0.6093869654,-0.7036629562,-1.154706281,3.012959443e-08,
31422222,-0.6217485721,0.9309204513,-131.8156056,-0.6206777039,-0.693809826,-1.117826243,2.369672798e-08,
31511111,-0.6197413296,0.9311356048,-132.7780196,-0.6323898458,-0.6834446557,-1.080733127,2.682476428e-08,
31600000,-0.6444337685,0.9284923109,-132.737737,-0.6301153299,-0.681947683,-1.082258518,3.039892436e-08,
31688888,-0.6130238763,0.9318560007,-134.7241556,-0.6557417654,-0.6620863562,-1.009675441,3.391376461e-08,
31777777,-0.6107436376,0.9321006656,-135.7063716,-0.6671700632,-0.6509191637,-0.9756420434,3.729719306e-08,
31866666,-0.6135824653,0.931796075,-136.7198503,-0.6783571572,-0.6388078684,-0.9416984278,3.103797233e-08,
31955555,-0.6126316542,0.9318980807,-137.707448,-0.6893423201,-0.6270894662,-0.9096923952,3.105275594e-08,
32044444,-0.6111183612,0.9320604542,-138.6896992,-0.7001129828,-0.6152873324,-0.8788400552,3.086602532e-08,
32133333,-0.6093211576,0.9322533274,-139.6898943,-0.7108937263,-0.6030973192,-0.8483649481,3.097131892e-08,
32222222,-0.6077122452,0.9324260274,-140.6671974,-0.7212105189,-0.5909938105,-0.81944702,3.174093537e-08,
32311111,-0.6047603418,0.9327429666,-141.6741161,-0.7317334058,-0.5784251591,-0.7904861997,3.155008366e-08,
32400000,-0.5870734625,0.934644225,-142.7761443,-0.7442367445,-0.5653949906,-0.7596977638,3.138070935e-08,
32488888,-0.6072545005,0.9324751673,-143.6834405,-0.7513485301,-0.5522547636,-0.7350180928,3.114479732e-08,
32577777,-0.6067069791,0.9325339484,-144.6834549,-0.76092037,-0.5390916022,-0.7084730854,3.091106664e-08,
32666666,-0.6056288396,0.9326497068,-145.7035785,-0.7704931564,-0.5255242825,-0.6820622327,3.158772757e-08,
32755555,-0.6063578575,0.9325714316,-146.7118522,-0.7795559635,-0.5118417478,-0.6565811458,3.164292077e-08,
32844444,-0.6077417774,0.9324228571,-147.7232847,-0.7883438711,-0.4979220073,-0.6316050972,3.161740038e-08,
32933333,-0.607949885,0.9324005172,-148.7364755,-0.7970060715,-0.4838925981,-0.607137907,3.150067162e-08,
33022222,-0.6095958924,0.9322238407,-149.7500572,-0.8052885215,-0.4696293073,-0.5831814247,3.134568801e-08,
33111111,-0.6088282717,0.9323062302,-150.7385796,-0.8133426466,-0.4557067544,-0.5602887742,3.156172502e-08,
33200000,-0.6082684728,0.9323663185,-151.737549,-0.8212169339,-0.4414857861,-0.5375994672,3.182728958e-08,
33288888,-0.6111380274,0.9320583438,-152.792612,-0.828933009,-0.4261488272,-0.5140932048,3.210376614e-08,
33377777,-0.6120608667,0.9319593218,-153.8154138,-0.8363189642,-0.4112405228,-0.4917268894,3.220604178e-08,
33466666,-0.6117577886,0.9319918414,-154.8361985,-0.8435419681,-0.3962899702,-0.4697928322,3.207391866e-08,
33555555,-0.6118831005,0.9319783956,-155.8687288,-0.8505339041,-0.3810194323,-0.4479767714,3.21926784e-08,
33644444,-0.6129846172,0.9318602125,-156.8977878,-0.8571309397,-0.3656364424,-0.4265817805,3.244431386e-08,
33733333,-0.6150724774,0.9316362447,-157.935454,-0.8634043774,-0.3499699609,-0.4053372557,3.285075438e-08,
33822222,-0.6167281496,0.9314586766,-158.9939326,-0.8695562348,-0.333897021,-0.3839855407,3.316652993e-08,
33911111,-0.6147831973,0.931667273,-160.0767838,-0.875907106,-0.3174754308,-0.3624533111,3.339502904e-08,
34000000,-0.617936526,0.9313291015,-161.1337744,-0.8812945031,-0.3011542696,-0.3417180846,3.329757822e-08,
34088888,-0.6143493498,0.9317138096,-162.2087444,-0.8871555625,-0.2846851434,-0.320896532,3.27440579e-08,
34177777,-0.6155785343,0.9315819673,-163.2555714,-0.8920823146,-0.2683917023,-0.300859795,3.229869157e-08,
34266666,-0.6192194841,0.9311915488,-164.2548821,-0.8962517168,-0.2526866847,-0.2819371835,3.041245877e-08,
34355555,-0.6109630356,0.9320771219,-165.2785027,-0.9014793368,-0.2368602255,-0.2627461505,3.045783735e-08,
34444444,-0.5570045902,0.9378853897,-166.0632783,-0.9102762164,-0.225889827,-0.2481552554,3.135649345e-08,
34533333,-0.6379459154,0.9291860996,-167.2246334,-0.9061836474,-0.2054702044,-0.2267423441,3.225298885e-08,
34622222,-0.6256116853,0.9305065097,-168.298862,-0.9111694517,-0.1887129959,-0.207110758,3.349098224e-08,
34711111,-0.6314746865,0.929878627,-169.3211955,-0.9137744432,-0.1723093957,-0.1885688497,3.262836708e-08,
34800000,-0.6314858385,0.9298774331,-170.3735611,-0.9167838079,-0.1554975567,-0.1696120235,3.253124404e-08,
34888888,-0.6334181968,0.9296705854,-171.4078291,-0.919236711,-0.1388930037,-0.1510960149,3.265058923e-08,
34977777,-0.6351167109,0.9294888073,-172.4605508,-0.9214531503,-0.1219571018,-0.1323530141,3.258516957e-08,
35066666,-0.6375125304,0.9292324628,-173.5017427,-0.9232624214,-0.1051640194,-0.1139047978,3.256150977e-08,
35155555,-0.637277004,0.9292576601,-174.540238,-0.9250418634,-0.08841577881,-0.09558029999,3.273915288e-08,
35244444,-0.6385285047,0.9291237783,-175.5778336,-0.9263577738,-0.0716398652,-0.07733498571,3.281321207e-08,
35333333,-0.6424541093,0.9287039539,-176.6607763,-0.9271271774,-0.05409464698,-0.05834652278,3.279828247e-08,
35422222,-0.6425485786,0.9286938532,-177.691594,-0.9279402149,-0.03740628967,-0.04031109878,3.271210203e-08,
35511111,-0.6458557641,0.9283403168,-178.7310895,-0.9281126623,-0.02055796257,-0.02215028779,3.231608381e-08,
35600000,-0.6416814957,0.9287865662,-179.7766199,-0.9287795074,-0.003621068605,-0.003898738695,3.22059353e-08,
35688888,-0.6480585305,0.9281049169,179.2111567,-0.9280169546,0.01277766338,-0.01376878226,3.217582228e-08,
35777777,-0.6514904649,0.9277382802,178.1843268,-0.9272724912,0.02939461925,-0.03170008766,3.222893538e-08,
35866666,-0.6521691692,0.9276657907,177.1403571,-0.9265106105,0.04628075033,-0.04995166791,3.233809292e-08,
35955555,-0.6571111155,0.9271381337,176.1021439,-0.9249934992,0.06302495896,-0.06813556962,3.242034505e-08,
36044444,-0.6597996486,0.9268512022,175.0781469,-0.9234335727,0.07952098962,-0.08611446667,3.188290958e-08,
36133333,-0.6585428747,0.9269853193,174.0281702,-0.9219547257,0.09644307156,-0.1046071666,3.167348036e-08,
36222222,-0.6633664041,0.9264706801,173.076072,-0.9197140068,0.1116873615,-0.1214370562,3.146339393e-08,
36311111,-0.6649134785,0.9263056778,172.0354181,-0.9173704509,0.1283497743,-0.1399105173,3.139115589e-08,
36400000,-0.6716629525,0.9255861605,171.0403736,-0.9142924612,0.1441493533,-0.1576621917,3.16952882e-08,
36488888,-0.6718216198,0.9255692528,170.0234282,-0.9115734195,0.1603506859,-0.1759053988,3.150423692e-08,
36577777,-0.6737665305,0.9253620261,169.0108145,-0.90839383,0.1763959435,-0.194184436,3.143724556e-08,
36666666,-0.6774818475,0.9249662948,168.0095701,-0.9047856713,0.1921601822,-0.2123819909,3.120252072e-08,
36755555,-0.6797536735,0.9247243982,167.0173371,-0.9010866743,0.2077450792,-0.2305494966,3.095881164e-08,
36844444,-0.6836959329,0.9243047893,166.0277574,-0.8969572109,0.2231750554,-0.2488134916,3.092985167e-08,
36933333,-0.6871857107,0.9239335009,165.0483048,-0.8926525198,0.2383790951,-0.2670457874,3.092233611e-08,
37022222,-0.6887004374,0.9237723908,164.0453038,-0.8881880704,0.2539239679,-0.2858898654,3.925871666e-08,
37111111,-0.6923330901,0.9233861272,163.0609839,-0.8833253947,0.2690319441,-0.3045672022,3.524154968e-08,
37200000,-0.53011444,0.9407934346,160.7400153,-0.8881386866,0.3103255711,-0.3494111627,3.196567539e-08,
37288888,-0.6980958023,0.9227737036,161.0622941,-0.872825796,0.2994769405,-0.3431119267,2.795426347e-08,
37377777,-0.6996141599,0.9226124101,159.9301342,-0.8665866489,0.3166089688,-0.3653517732,2.322124684e-08,
37466666,-0.7017530924,0.9223852413,158.993287,-0.8610820721,0.3306541978,-0.3839984695,3.056269372e-08,
37555555,-0.7065131048,0.9218798973,158.0591147,-0.8551080074,0.3444602165,-0.4028265594,2.957621884e-08,
37644444,-0.7101509748,0.9214938715,157.1077667,-0.8489153046,0.358460264,-0.4222568046,2.996067052e-08,
37733333,-0.7124614974,0.9212487787,156.1406934,-0.8425202125,0.3726378991,-0.4422895659,3.07297518e-08,
37822222,-0.7143624349,0.9210471822,155.1587844,-0.8358277627,0.3869365102,-0.4629380926,3.112445199e-08,
37911111,-0.7164994391,0.9208206033,154.1168395,-0.828449514,0.4019726187,-0.4852107605,3.157481982e-08,
38000000,-0.7189594676,0.9205598443,153.1397752,-0.8212419299,0.4159232134,-0.5064563782,3.217039529e-08,
