10	23.2507092704
10.2902902903	22.3810689722
10.5805805806	22.1801480737
10.8708708709	22.2755525202
11.1611611612	21.6427553108
11.4514514515	21.7349217604
11.7417417417	21.4943898734
12.032032032	20.9095129694
12.3223223223	20.8940062486
12.6126126126	20.744389852
12.9029029029	20.4013413348
13.1931931932	21.2712628085
13.4834834835	20.1598115765
13.7737737738	19.8708290785
14.0640640641	20.1063672566
14.3543543544	19.4943616408
14.6446446446	19.5021923793
14.9349349349	19.6788360763
15.2252252252	18.74752135
15.5155155155	19.178151337
15.8058058058	18.932335011
16.0960960961	18.3093783647
16.3863863864	18.756533539
16.6766766767	18.278253146
16.966966967	17.926252275
17.2572572573	18.3668154892
17.5475475475	17.2358927987
17.8378378378	17.7669900851
18.1281281281	17.9314319133
18.4184184184	16.9720051978
18.7087087087	17.4639518952
18.998998999	17.3033032818
19.2892892893	16.5695446681
19.5795795796	17.1417340872
19.8698698699	16.8296192135
20.1601601602	16.205515782
20.4504504505	16.8750946487
20.7407407407	16.3616558341
21.031031031	15.953527709
21.3213213213	16.5048326967
21.6116116116	15.5791426858
21.9019019019	15.585738882
22.1921921922	15.9856261089
22.4824824825	15.0882236005
22.7727727728	15.508071157
23.0630630631	15.8622668832
23.3533533534	14.6477075322
23.6436436436	15.4462111522
23.9339339339	14.9201268394
24.2242242242	14.385070986
24.5145145145	15.1779112478
24.8048048048	14.3760037314
25.0950950951	14.2549627284
25.3853853854	14.7668584603
25.6756756757	13.9241619529
25.965965966	14.156074595
26.2562562563	14.5655283617
26.5465465465	13.3940611816
26.8368368368	14.1714429172
27.1271271271	13.9425265682
27.4174174174	13.1142774888
27.7077077077	14.0556493445
27.997997998	13.3819960348
28.2882882883	12.9217217927
28.5785785786	13.7826806458
28.8688688689	12.8209505633
29.1591591592	12.7730338705
29.4494494494	13.4670330101
29.7397397397	12.230639941
30.03003003	12.9023160359
30.3203203203	13.0441354767
30.6106106106	11.6696423786
30.9009009009	12.8267997796
31.1911911912	12.6224810327
31.4814814815	11.7014640589
31.7717717718	13.1127768177
32.0620620621	12.301039867
32.3523523524	11.7454377881
32.6426426426	12.6992361711
32.9329329329	12.0032395568
33.2232232232	17.4699933993
33.5135135135	11.5926490478
33.8038038038	11.0597196098
34.0940940941	11.560399884
34.3843843844	11.6494221217
34.6746746747	10.4917437015
34.964964965	11.8471347262
35.2552552553	11.1841278987
35.5455455455	10.4297084115
35.8358358358	11.5257449249
36.1261261261	10.6952376692
36.4164164164	10.4799496954
36.7067067067	11.3334720202
36.996996997	10.2930717935
37.2872872873	10.4712672304
37.5775775776	11.1309158865
37.8678678679	9.8349806742
38.1581581582	10.5770628966
38.4484484484	10.6672640746
38.7387387387	9.5914927538
39.029029029	10.6145366784
39.3193193193	10.1559776767
39.6096096096	9.3942908196
39.8998998999	10.4587442777
40.1901901902	9.5950451482
40.4804804805	9.035725668
40.7707707708	10.2551179504
41.0610610611	9.2277675742
41.3513513514	9.5281768853
41.6416416416	10.0016898137
41.9319319319	8.7132072814
42.2222222222	9.5589055922
42.5125125125	9.5077650548
42.8028028028	8.337417603
43.0930930931	9.2036670967
43.3833833834	9.2913914727
43.6736736737	8.4811271604
43.963963964	9.4375704155
44.2542542543	8.5641895356
44.5445445445	8.4202880338
44.8348348348	9.2872549858
45.1251251251	8.0415439172
45.4154154154	8.498833294
45.7057057057	8.9397535746
45.995995996	7.6385695435
46.2862862863	8.5865708539
46.5765765766	8.4892749905
46.8668668669	7.4424162972
47.1571571572	8.6062766197
47.4474474474	8.0006141034
47.7377377377	7.3908822621
48.028028028	8.4771207304
48.3183183183	7.5060961563
48.6086086086	7.4678767338
48.8988988989	8.2828999725
49.1891891892	7.0888347068
49.4794794795	7.6652354699
49.7697697698	7.9878394324
50.0600600601	6.7428497427
50.3503503504	7.7093994197
50.6406406406	7.5717140796
50.9309309309	6.5529757877
51.2212212212	7.4994396339
51.5115115115	7.1163942196
51.8018018018	6.5652561464
52.0920920921	7.6558857817
52.3823823824	7.1872629188
52.6726726727	6.662445223
52.962962963	7.4236470026
53.2532532533	6.2232939585
53.5435435435	6.8181244522
53.8338338338	7.1319165476
54.1241241241	5.9505243923
54.4144144144	6.9471845213
54.7047047047	6.744553723
54.994994995	5.844201235
55.2852852853	6.9951272286
55.5755755756	6.2926310689
55.8658658659	5.9247790075
56.1561561562	6.9324817462
56.4464464464	5.8863111857
56.7367367367	6.053493179
57.027027027	6.7619230035
57.3173173173	5.5482757313
57.6076076076	6.239649636
57.8978978979	6.4991636282
58.1881881882	5.2960054623
58.4784784785	6.4317975223
58.7687687688	6.1467177735
59.0590590591	5.4478726384
59.3493493493	6.4991036464
59.6396396396	5.803537994
59.9299299299	5.4968295998
60.2202202202	6.507237833
60.5105105105	5.4878088022
60.8008008008	5.7576544152
61.0910910911	6.4467894927
61.3813813814	5.2496833154
61.6716716717	6.1311675489
61.961961962	6.2875042492
62.2522522523	5.2447612457
62.5425425425	6.3465839516
62.8328328328	6.1277596472
63.1231231231	5.4841636303
63.4134134134	6.6236329865
63.7037037037	5.9611956094
63.993993994	5.8508964914
64.2842842843	6.8650565349
64.5745745746	5.958598122
64.8648648649	6.3538207328
65.1551551552	7.0863586721
65.4454454454	6.0437006593
65.7357357357	7.0139312705
66.026026026	7.3064766944
66.3163163163	6.4782754627
66.6066066066	7.7180400016
66.8968968969	7.6149831818
67.1871871872	7.192203724
67.4774774775	8.5467721687
67.7677677678	8.0801137552
68.0580580581	8.2321464684
68.3483483483	9.4866162133
68.6386386386	8.8121686659
68.9289289289	9.5831288626
69.2192192192	10.5682364559
69.5095095095	9.9503514042
69.7997997998	11.2610387004
70.0900900901	11.9507439695
70.3803803804	11.6414728088
70.6706706707	13.3874103417
70.960960961	13.7972367988
71.2512512513	14.0800689957
71.5415415415	16.1256911158
71.8318318318	16.4832871945
72.1221221221	17.6959791401
72.4124124124	20.0556835254
72.7027027027	20.9072747107
72.992992993	23.6804220329
73.2832832833	27.386114518
73.5735735736	31.4994671955
73.8638638639	46.5609402928
74.1541541542	36.6841979666
74.4444444444	28.5419242582
74.7347347347	25.6557420809
75.025025025	22.5357003334
75.3153153153	21.0947591902
75.6056056056	19.6312920904
75.8958958959	17.4433822119
76.1861861862	16.2017678137
76.4764764765	15.8805867904
76.7667667668	13.9161953374
77.0570570571	13.4188463317
77.3473473473	12.8867302267
77.6376376376	10.8998933977
77.9279279279	10.5474924098
78.2182182182	8.9798622474
78.5085085085	5.6119330355
78.7987987988	5.1472262353
79.0890890891	27.0214104701
79.3793793794	19.0835022085
79.6696696697	15.9716257806
79.95995996	13.5011767288
80.2502502503	12.4812243015
80.5405405405	12.4452183539
80.8308308308	10.9385358911
81.1211211211	10.9469261086
81.4114114114	10.844504043
81.7017017017	9.6192983736
81.991991992	10.0840440445
82.2822822823	9.767329044
82.5725725726	8.7954089151
82.8628628629	9.4906197767
83.1531531532	8.8365570879
83.4434434434	8.2865595766
83.7337337337	8.9627752977
84.024024024	8.0653117418
84.3143143143	7.9718759236
84.6046046046	8.4558663351
84.8948948949	7.4213525093
85.1851851852	7.7690968073
85.4754754755	7.9317252773
85.7657657658	6.9850054381
86.0560560561	7.6102171795
86.3463463463	7.4384122655
86.6366366366	6.6835011875
86.9269269269	7.4692349326
87.2172172172	6.9571248385
87.5075075075	6.5948449233
87.7977977978	7.2640057488
88.0880880881	6.5067215492
88.3783783784	7.1883024253
88.6686686687	6.9229481241
88.958958959	6.0832037482
89.2492492492	6.5735170964
89.5395395395	6.7416764727
89.8298298298	5.9299565728
90.1201201201	6.6275325998
90.4104104104	6.4819833519
90.7007007007	5.9045948239
90.990990991	6.7129684361
91.2812812813	6.2698845574
91.5715715716	6.0227240848
91.8618618619	6.7864072796
92.1521521522	6.1491521505
92.4424424424	6.3471659936
92.7327327327	6.9472068163
93.023023023	6.2870181245
93.3133133133	6.9085382182
93.6036036036	7.297644753
93.8938938939	6.8496982839
94.1841841842	7.8974719352
94.4744744745	8.2112239866
94.7647647648	8.3273381805
95.0550550551	9.8803641589
95.3453453453	10.5860312933
95.6356356356	12.3340562898
95.9259259259	14.6914571869
96.2162162162	17.336103187
96.5065065065	23.2887203531
96.7967967968	49.5696021228
97.0870870871	24.084946286
97.3773773774	18.6407344177
97.6676676677	15.5622076749
97.957957958	12.8727097522
98.2482482482	12.0605710413
98.5385385385	10.8237546756
98.8288288288	9.5894877844
99.1191191191	9.6375016022
99.4094094094	8.7205237108
99.6996996997	8.1923805276
99.98998999	8.4490804071
100.2802802803	7.5643710175
100.5705705706	7.5657635981
100.8608608609	7.7786656732
101.1511511512	6.9631645917
101.4414414414	7.3004115661
101.7317317317	7.3261119469
102.022022022	6.7295009869
102.3123123123	7.3674645053
102.6026026026	7.0148371573
102.8928928929	7.3125533991
103.1831831832	12.3051101207
103.4734734735	8.4942812171
103.7637637638	6.5807369736
104.0540540541	6.8473254184
104.3443443443	6.3061387884
104.6346346346	6.4435897945
104.9249249249	6.7956756262
105.2152152152	6.1769622013
105.5055055055	6.7590557379
105.7957957958	6.3983309464
106.0860860861	6.0199718881
106.3763763764	5.526840037
106.6666666667	6.4373612046
106.956956957	6.5343218273
107.2472472473	6.8760274775
107.5375375375	6.5369632551
107.8278278278	6.4596112039
108.1181181181	6.9247836957
108.4084084084	6.4672507108
108.6986986987	6.7023006759
108.988988989	6.9957024716
109.2792792793	6.5405294188
109.5695695696	6.9972123487
109.8598598599	7.0931794213
110.1501501502	6.7387947547
110.4404404404	7.2674048789
110.7307307307	7.1937544516
111.021021021	7.0942528295
111.3113113113	7.8260833789
111.6016016016	8.516366127
111.8918918919	17.4430903085
112.1821821822	8.0637839883
112.4724724725	7.3421287772
112.7627627628	7.6005043111
113.0530530531	7.8820674412
113.3433433433	7.5812881011
113.6336336336	8.3514427971
113.9239239239	7.8891021209
114.2142142142	8.2333961433
114.5045045045	8.040914134
114.7947947948	8.092626109
115.0850850851	7.964200141
115.3753753754	3.6723077143
115.6656656657	8.8191261252
115.955955956	8.8575304973
116.2462462463	9.4152367423
116.5365365365	9.0843977211
116.8268268268	9.5260548037
117.1171171171	9.855980516
117.4074074074	9.7360787967
117.6976976977	10.1222803462
117.987987988	10.5462671921
118.2782782783	10.599291788
118.5685685686	11.2663077203
118.8588588589	11.4705453711
119.1491491492	11.7936883532
119.4394394394	12.641971386
119.7297297297	12.9269477574
120.02002002	13.625735863
120.3103103103	14.7569223908
120.6006006006	15.5967669265
120.8908908909	17.5639180918
121.1811811812	21.556025087
121.4714714715	24.9748243213
121.7617617618	36.5768593334
122.0520520521	9.2012113933
122.3423423423	15.2436744544
122.6326326326	20.2359478543
122.9229229229	24.5527850196
123.2132132132	28.5930062864
123.5035035035	18.5079799741
123.7937937938	12.5474491456
124.0840840841	8.1442445052
124.3743743744	5.329806641
124.6646646647	4.5561457297
124.954954955	6.0690406011
125.2452452453	8.075515306
125.5355355355	10.0815948379
125.8258258258	12.6165376415
126.1161161161	15.4600382042
126.4064064064	19.3874272995
126.6966966967	27.5776757834
126.986986987	31.0150631971
127.2772772773	19.0539004425
127.5675675676	13.304174472
127.8578578579	8.2923483597
128.1481481482	15.7809977896
128.4384384384	4.4846155978
128.7287287287	4.1375629349
129.019019019	9.4372591534
129.3093093093	23.5953422305
129.5995995996	20.1695898847
129.8898898899	-3.8831545634
130.1801801802	0.0499968294
130.4704704705	3.1221342558
130.7607607608	6.2377271828
131.0510510511	9.0848653904
131.3413413413	12.1931934546
131.6316316316	16.3173316545
131.9219219219	23.4759035407
132.2122122122	28.0725491392
132.5025025025	14.0788529578
132.7927927928	23.2442479558
133.0830830831	16.1452984772
133.3733733734	12.9650334516
133.6636636637	11.0421815584
133.953953954	9.9788600099
134.2442442442	9.5934085602
134.5345345345	9.7113540203
134.8248248248	10.2740823839
135.1151151151	11.1660961779
135.4054054054	12.322281117
135.6956956957	13.7039249053
135.985985986	15.384665831
136.2762762763	17.3206649545
136.5665665666	19.7173201017
136.8568568569	22.9476705367
137.1471471472	27.6472773174
137.4374374374	38.039326079
137.7277277277	36.3403312181
138.018018018	28.4088440242
138.3083083083	23.1558787759
138.5985985986	19.9689720725
138.8888888889	18.0683235536
139.1791791792	16.4285626725
139.4694694695	14.8595967048
139.7597597598	13.2114952502
140.0500500501	11.6784571197
140.3403403403	9.4365026418
140.6306306306	5.3432508053
140.9209209209	9.5665488772
141.2112112112	28.1581589694
141.5015015015	17.0490959901
141.7917917918	14.4965387111
142.0820820821	9.9731922558
142.3723723724	12.4107866474
142.6626626627	11.3816335309
142.952952953	10.3490258979
143.2432432432	9.781549269
143.5335335335	9.0455857411
143.8238238238	8.0535461917
144.1141141141	7.4145825659
144.4044044044	6.0700520411
144.6946946947	3.964072387
144.984984985	4.7922339253
145.2752752753	28.8747610276
145.5655655656	13.230925143
145.8558558559	11.9474643825
146.1461461462	9.5104097764
146.4364364364	8.4955670943
146.7267267267	7.8831933358
147.017017017	6.7989179916
147.3073073073	6.293512363
147.5975975976	4.4727783886
147.8878878879	9.5213249375
148.1781781782	6.2582545817
148.4684684685	4.9572268079
148.7587587588	3.9506614241
