% Model:              biconRoomLowRes_9.10.21_v5.6_PaulsRoom.mph
% Version:            COMSOL 5.6.0.401
% Date:               Sep 13 2021, 05:14
% Table:              Table 1 - Global Evaluation 1 (emw.Vport_1)
% freq (MHz)             LPV (V)
30                       0.5037852376009055
30.541082164328657       0.5037852376009057
31.082164328657313       0.5318982822064493
31.62324649298597        0.5318982822064493
32.16432865731463        0.5653247152748232
32.705410821643284       0.5653247152748232
33.24649298597194        0.6000643231551246
33.787575150300604       0.6000643231551246
34.32865731462926        0.6360992810153602
34.86973947895792        0.6360992810153602
35.41082164328657        0.6741672675961847
35.951903807615224       0.6971736905032933
36.49298597194388        0.6971736905032933
37.03406813627254        0.7336599127499652
37.575150300601194       0.7602887944300569
38.11623246492985        0.7602887944300569
38.657314629258515       0.8016116871362887
39.19839679358717        0.8316573674688512
39.739478957915836       0.8316573674688512
40.28056112224449        0.8766804814665691
40.82164328657315        0.9105640545915097
41.362725450901806       0.9105640545915097
41.90380761523046        0.9601450400603664
42.44488977955912        0.9986900116345356
42.985971943887776       1.0284759871840123
43.52705410821643        1.0586955219767435
44.06813627254509        1.0921256135707043
44.609218436873746       1.1279221167794042
45.1503006012024         1.1650999815112628
45.69138276553106        1.2035717022459567
46.23246492985972        1.2435653615903515
46.773547094188366       1.285348733320757
47.31462925851702        1.3290464849058061
47.85571142284568        1.374756825955845
48.396793587174336       1.4225780690904162
48.93787575150299        1.4726510077232173
49.47895791583166        1.5251309214679762
50.02004008016032        1.5801914159163277
50.56112224448898        1.6387249255089482
51.102204408817634       1.6816585303070681
51.64328657314629        1.763580284385803
52.18436873747495        1.8097675054283617
52.72545090180361        1.9024352505212356
53.26653306613227        1.9519129162066196
53.807615230460925       2.057267431735217
54.34869739478958        2.1422176567695614
54.88977955911824        2.2312734461930277
55.430861723446895       2.3260728484060675
55.97194388777555        2.4268537954576415
56.51302605210421        2.5341203194675512
57.05410821643286        2.6484573713608546
57.595190380761515       2.7705129343433708
58.13627254509017        2.901005930393471
58.67735470941883        3.0407341636433656
59.218436873747486       3.1905822249621725
59.75951903807614        3.3515292286206697
60.3006012024048         3.5246557449616125
60.841683366733456       3.7111488803909065
61.38276553106211        3.912303861234746
61.923847695390776       4.129519578141224
62.46492985971944        4.364283973532278
63.0060120240481         4.618114760850079
63.547094188376754       4.892409206652708
64.0881763527054         5.189240896436034
64.62925851703406        5.509320305385233
65.17034068136272        5.8535251002409625
65.71142284569137        6.2219997639191655
66.25250501002003        6.613653571576469
66.79358717434869        7.029920215253813
67.33466933867734        7.45777044191476
67.87575150300599        7.892353295624175
68.41683366733467        8.321522619690596
68.95791583166333        8.72911894910276
69.49899799599199        9.095688516047893
70.04008016032064        9.400294424820633
70.5811623246493         9.623517003318401
71.12224448897796        9.751036925195814
71.66332665330661        9.776646258397676
72.20440881763527        9.70349351553763
72.74549098196393        9.543055164693852
73.28657314629258        9.312342251323123
73.82765531062122        9.030501308111397
74.3687374749499         8.715910628338364
74.90981963927854        8.384340579085794
75.45090180360722        8.048192650163829
75.99198396793587        7.716525225102378
76.53306613226454        7.410966592294214
77.07414829659318        7.088751197096927
77.61523046092185        6.8073257747204465
78.1563126252505         6.526253583408422
78.69739478957916        6.281354882466839
79.23847695390782        6.0295659602765825
79.77955911823648        5.8073416202213215
80.32064128256513        5.601118988297405
80.86172344689379        5.408766571175769
81.40280561122245        5.229589436276305
81.9438877755511         5.062630458359389
82.48496993987976        4.9069255369970355
83.02605210420842        4.761573048024207
83.56713426853707        4.625737450600573
84.10821643286572        4.498650392149202
84.64929859719439        4.379610207887888
85.19038076152303        4.2679805223124845
85.7314629258517         4.1631902311995015
86.27254509018034        4.064740515974347
86.81362725450902        3.9722409897282294
87.35470941883766        3.8855999658126024
87.89579158316633        3.8075244718850043
88.43687374749497        4.153793983060709
88.97795591182364        3.645275991996527
89.51903807615228        3.5831683320733863
90.06012024048096        3.510652886740913
90.6012024048096         3.4494186028557983
91.14228456913827        3.390353305070065
91.68336673346693        3.3340277420744733
92.22444889779558        3.2804615963982102
92.76553106212424        3.2424637665592497
93.3066132264529         3.181215332795195
93.84769539078155        3.1459177783702486
94.38877755511022        3.0909732833744616
94.92985971943888        3.0584817706032483
95.47094188376752        3.00903307616419
96.0120240480962         2.9801168665151456
96.55310621242484        2.934536840179403
97.09418837675351        2.9070755058775077
97.63527054108215        2.8666539330996543
98.17635270541082        2.841542404937576
98.71743486973946        2.8047986830247504
99.25851703406813        2.7820594857279413
99.79959919839678        2.74843160544202
100.34068136272545       2.728712137970484
100.88176352705409       2.6971999078008344
101.42284569138276       2.6734427926084816
101.9639278557114        2.6517732909222533
102.50501002004007       2.633486719316879
103.04609218436873       2.598464847581274
103.58717434869739       2.5820867832899754
104.12825651302605       2.565208454095308
104.6693386773547        2.545273464199377
105.21042084168336       2.5280446627716175
105.75150300601202       2.509325003021972
106.29258517034069       2.496221353417857
106.83366733466933       2.480295678471057
107.374749498998         2.464460390927398
107.91583166332664       2.4496488072813642
108.45691382765531       2.435240818777441
108.99799599198396       2.4211371193613274
109.53907815631263       2.407250981868893
110.08016032064127       2.393480303458042
110.62124248496994       2.3797249821880273
111.16232464929858       2.366009320324742
111.70340681362725       2.351800957366728
112.2444889779559        2.3230284719103813
112.78557114228457       2.3179904172726165
113.32665330661321       2.305180288156768
113.86773547094188       2.2109958441727233
114.40881763527054       2.1686327449475042
114.9498997995992        2.2964775658499867
115.49098196392785       2.244068240889264
116.03206412825651       2.207500835026341
116.57314629258516       2.1673209648818283
117.1142284569138        2.12296219302931
