10	-0.0078633726	-0.0442817248	-26.940677133	32.540677133
10.2899999619	-0.0074157724	-0.0457595885	-26.6777699987	32.2777699987
10.5799999237	-0.0085322112	-0.0471206941	-26.3956593824	31.9956593824
10.8699998856	-0.0103265429	-0.0471169502	-26.3326997348	31.9326997348
11.1599998474	-0.0113136545	-0.0458700322	-26.5129440221	32.1129440221
11.4499998093	-0.0108577209	-0.0446848944	-26.7476563375	32.3476563375
11.7399997711	-0.009736456	-0.0447436869	-26.7844380115	32.3844380115
12.029999733	-0.0093286866	-0.0459819511	-26.5730809715	32.1730809715
12.3199996948	-0.0102672894	-0.047209993	-26.3186181058	31.9186181058
12.6099996567	-0.0118674086	-0.0473035201	-26.2370443907	31.8370443907
12.8999996185	-0.0128426049	-0.0462780222	-26.3703000149	31.9703000149
13.1899995804	-0.0125649879	-0.0452239886	-26.5696814235	32.1696814235
13.4799995422	-0.0116388816	-0.045213256	-26.6160286003	32.2160286003
13.7700004578	-0.0112689696	-0.0462720692	-26.4433893767	32.0433893767
14.0600004196	-0.0120783737	-0.0473982431	-26.2115158238	31.8115158238
14.3500003815	-0.0135336611	-0.0475659855	-26.1159984273	31.7159984273
14.6400003433	-0.014502977	-0.0467134453	-26.2115126333	31.8115126333
14.9300003052	-0.0143686682	-0.0457643084	-26.3811536455	31.9811536455
15.220000267	-0.0136019029	-0.0457023382	-26.4326388135	32.0326388135
15.5100002289	-0.0132691767	-0.0466209613	-26.2900882408	31.8900882408
15.8000001907	-0.0139829544	-0.0476662368	-26.0772644553	31.6772644553
16.0900001526	-0.0153278559	-0.0478931144	-25.9710379515	31.5710379515
16.3799991608	-0.0162967816	-0.0471800752	-26.0353133672	31.6353133672
16.6700000763	-0.0162829664	-0.0463179015	-26.1789592896	31.7789592896
16.9599990845	-0.0156518891	-0.0462165698	-26.2324918447	31.8324918447
17.25	-0.0153567735	-0.047022447	-26.1137649971	31.7137649971
17.5400009155	-0.0159992334	-0.0480013527	-25.9174216645	31.5174216645
17.8299999237	-0.0172592178	-0.0482763387	-25.8029441775	31.4029441775
18.1200008392	-0.0182328373	-0.0476787277	-25.8407601576	31.4407601576
18.4099998474	-0.0183241721	-0.0468902998	-25.9611190325	31.5611190325
18.7000007629	-0.0178126432	-0.0467582718	-26.0143050618	31.6143050618
18.9899997711	-0.0175566096	-0.0474707857	-25.914700308	31.514700308
19.2800006866	-0.0181468036	-0.0483938418	-25.7328214683	31.3328214683
19.5699996948	-0.0193416364	-0.0487086102	-25.6120021832	31.2120021832
19.8600006104	-0.0203246642	-0.0482086614	-25.6269870362	31.2269870362
20.1499996185	-0.0205113497	-0.0474838056	-25.7260685283	31.3260685283
20.4400005341	-0.0201084092	-0.0473268703	-25.7770885746	31.3770885746
20.7299995422	-0.0198936649	-0.0479603782	-25.6928723524	31.2928723524
