Frequency,S11_Magnitude,S11_Phase,S11_VSWR,S12_Magnitude,S12_Phase,S12_VSWR,S21_Magnitude,S21_Phase,S21_VSWR,S22_Magnitude,S22_Phase,S22_VSWR,
20000000,-4.718292281,-2.410883317,3.771887231,-51.33338097,178.4842859,1.005439268,-50.03402515,-102.4276967,1.006319735,-0.08045813769,-4.030835645,215.912324,
20106666,-4.76644941,-0.4856558863,3.735599199,-44.13495637,106.0238926,1.012502261,-44.06279724,104.1173924,1.012607215,-0.1006047868,-4.490666574,172.6754166,
20213333,-4.687788858,-1.369843618,3.795267823,-56.26887554,84.08148864,1.003077897,-67.19271123,97.08792061,1.000874146,-0.08078596134,-5.057860663,215.0361798,
20320000,-4.697764075,-1.705149752,3.787587688,-56.19985503,81.72012367,1.00310249,-52.13083531,93.60264069,1.004960942,-0.08344216178,-5.645428734,208.1910692,
20426666,-4.67649949,-2.033423866,3.804000231,-55.71200398,81.28386458,1.003282025,-59.77779292,54.75322382,1.002053932,-0.07343776857,-6.310749068,236.5524321,
20533333,-4.681615143,-2.048797576,3.800037893,-59.56110585,-143.6369616,1.002105871,-58.71030406,67.03161579,1.002322838,-0.08518913466,-6.828928366,203.921763,
20640000,-4.691745624,-2.332914534,3.792217421,-64.13024698,62.8292048,1.001243906,-74.30348532,-81.85977849,1.000385425,-0.06900255065,-7.42869084,251.7569347,
20746666,-4.694386419,-2.472731545,3.790184475,-60.00897696,99.6057421,1.001999932,-53.3556697,70.84592438,1.004307059,-0.08918309589,-7.937999299,194.7895138,
20853333,-4.678007886,-2.478111507,3.802830978,-62.75860024,97.66907149,1.001456855,-56.15293796,12.15073783,1.00311932,-0.08300206609,-8.635739298,209.2949283,
20960000,-4.662397255,-2.741945368,3.814969251,-58.10875473,-20.16054782,1.002489617,-60.75379803,34.60636871,1.001835433,-0.07891281617,-9.160328285,220.1403981,
21066666,-4.660573655,-3.020771339,3.81639265,-73.97610785,32.12269993,1.000400232,-59.57556831,68.67725202,1.002102364,-0.07743091376,-9.710860611,224.3534717,
21173333,-4.672184861,-3.210860687,3.807349043,-58.98800257,-160.629235,1.002249666,-62.65388346,37.35643864,1.001474538,-0.07830156394,-10.32404598,221.8588754,
21280000,-4.660589962,-3.339134445,3.816379916,-60.64487387,77.92576028,1.001858616,-64.70732635,-17.97069594,1.001163902,-0.08503845882,-10.81857902,204.2830771,
21386666,-4.657155387,-3.609673978,3.819063829,-57.96657473,45.50668669,1.002530757,-73.96135014,19.06204879,1.000400912,-0.08060872455,-11.52307522,215.5089794,
21493333,-4.660884389,-3.475217842,3.816150028,-70.75012898,-58.45876891,1.000580296,-59.50810194,129.831039,1.002118775,-0.08535301153,-12.0384858,203.5302417,
21600000,-4.654310969,-3.767632444,3.82128964,-63.53434559,172.4375101,1.0013323,-56.84567825,87.41682616,1.002879857,-0.09265702797,-12.57348848,187.4865231,
21706666,-4.655318791,-4.052606862,3.820500682,-58.18522366,45.09844188,1.002467768,-61.20634382,45.89546223,1.001742172,-0.08877914858,-13.14535128,195.6757954,
21813333,-4.637470117,-4.069073386,3.834525202,-63.15164396,-26.23559491,1.001392355,-58.52161862,32.50269934,1.00237391,-0.09350226946,-13.73934338,185.7917153,
21920000,-4.641507321,-4.333475584,3.831343323,-56.40829428,-66.38012391,1.003028813,-62.79485003,121.0754606,1.001450783,-0.07374824453,-14.28147569,235.5565715,
22026666,-4.628056437,-4.278434052,3.841966566,-60.82298646,69.77536686,1.001820857,-67.73468794,18.56858383,1.000821247,-0.08735046953,-14.86712706,198.8761569,
22133333,-4.641632958,-4.651902393,3.831244394,-71.95781169,74.63123946,1.000504951,-58.2151465,109.7789791,1.002459271,-0.0866787886,-15.36220163,200.4172384,
22240000,-4.637677426,-4.708005686,3.834361675,-61.56213549,150.9782534,1.001672192,-72.69831316,138.59203,1.000463676,-0.08784522742,-15.97382979,197.7560746,
22346666,-4.630090276,-4.917886088,3.840356226,-60.54697007,-116.3343062,1.001879704,-62.49529777,147.1814764,1.001501727,-0.08940029197,-16.54438659,194.3162852,
22453333,-4.627545631,-4.934260759,3.842371237,-59.56986065,-54.36559898,1.002103747,-66.60222585,-84.66085162,1.000935668,-0.1007980271,-16.9586169,172.3443875,
22560000,-4.629594258,-5.1798829,3.840748827,-57.22623536,57.03587961,1.002756236,-72.51102297,85.25585439,1.000473785,-0.09517342609,-17.7159228,182.5294496,
22666666,-4.608865438,-5.263622908,3.857233122,-51.67789492,83.65513164,1.005227197,-72.25660562,105.4046394,1.000487872,-0.1083816327,-18.3170922,160.2855044,
22773333,-4.614514084,-5.465744107,3.852726093,-52.08224266,43.75795768,1.004988843,-55.59783674,-178.3888667,1.003325521,-0.1074022134,-18.91766219,161.7471379,
22880000,-4.61796951,-5.563915509,3.849974588,-59.78015853,-137.5387409,1.002053372,-74.88822504,-53.77178577,1.000360327,-0.1089077712,-19.37281755,159.511178,
22986666,-4.605997692,-5.869765442,3.859525613,-60.50511491,-179.3765423,1.001888792,-52.7813189,134.2499438,1.004602166,-0.107942438,-20.0376207,160.937655,
23093333,-4.622102582,-5.836661892,3.846689012,-66.51465687,0.0730253258,1.000945153,-66.76691211,153.2654504,1.000918087,-0.1264131395,-20.77623304,137.4231032,
23200000,-4.597571649,-6.003870896,3.866278368,-63.35163261,57.8587913,1.001360642,-58.16956484,-147.148481,1.002472227,-0.1258001056,-21.37910513,138.0927533,
23306666,-4.599409605,-6.171526466,3.864803243,-69.83872288,0.4413643842,1.000644516,-61.76202914,-34.15491903,1.001634117,-0.1437358084,-22.04837759,120.8618499,
23413333,-4.6006938,-6.383165619,3.863773278,-62.23223124,135.1690442,1.001547941,-59.16388098,109.4109598,1.002204522,-0.1359232884,-22.76079909,127.8083689,
