Frequency,S11_Magnitude,S11_Phase,S11_VSWR,S12_Magnitude,S12_Phase,S12_VSWR,S21_Magnitude,S21_Phase,S21_VSWR,S22_Magnitude,S22_Phase,S22_VSWR,
20000000,-4.6952782,-1.732662314,3.78949849,-53.40907537,129.123626,1.004280601,-60.57935303,-15.70506658,1.001872703,-0.09418288983,-3.649042127,184.4491023,
20106666,-4.699220413,-1.749956084,3.786469216,-85.7582201,101.2696797,1.000103072,-67.66766009,59.75850488,1.000827612,-0.09875064107,-4.212577317,175.917505,
20213333,-4.690315368,-2.07656099,3.793319445,-64.62366896,-96.85315707,1.001175173,-79.47154887,-148.568803,1.000212568,-0.09228566854,-4.863799537,188.2409584,
20320000,-4.686244751,-2.165573415,3.796459658,-61.88430697,90.70384925,1.001611255,-60.27465173,106.3455113,1.001939628,-0.09395973526,-5.412329723,184.8871608,
20426666,-4.688622314,-2.288256639,3.794624846,-63.39937988,-20.54824285,1.001353177,-65.84866652,-99.34021076,1.001020512,-0.09021457686,-6.050049922,192.5624001,
20533333,-4.69477319,-2.43900901,3.789886927,-54.35548468,-95.59933413,1.003837853,-62.41834839,-0.04360708471,1.001515101,-0.0928301037,-6.562289817,187.1369732,
20640000,-4.691790165,-2.740000419,3.792183113,-63.91938742,-66.31635284,1.001274493,-60.19858114,-89.12055248,1.001956706,-0.0901458557,-7.111400729,192.7091941,
20746666,-4.680006499,-2.788856419,3.801282915,-63.37191755,-43.17606841,1.001357465,-55.71252522,95.65846103,1.003281828,-0.09665616862,-7.687281316,179.7294346,
20853333,-4.685571606,-2.907797936,3.796979484,-60.47075163,-107.2681744,1.001896287,-59.08232106,-79.63377267,1.002225343,-0.09324328925,-8.319483498,186.3077359,
20960000,-4.685867157,-3.022204136,3.79675123,-58.15798321,-59.42102093,1.002475529,-61.13630829,10.70509988,1.001756288,-0.0952065097,-8.795046734,182.4660231,
21066666,-4.677724747,-3.179431993,3.803050398,-70.1786005,110.4437958,1.000619776,-59.39160562,90.55061942,1.002147414,-0.09836690063,-9.386860876,176.6037644,
21173333,-4.67966463,-3.365989019,3.80154762,-58.74895034,-149.5315997,1.002312514,-59.30984654,-53.57245874,1.002167745,-0.09063098209,-9.949762579,191.6776856,
21280000,-4.673268685,-3.589281124,3.806507235,-58.46477971,36.68696879,1.002389514,-60.1422772,-118.4263242,1.001969444,-0.09934367718,-10.47084514,174.867381,
21386666,-4.672427356,-3.676542734,3.807160662,-57.99362261,23.81016806,1.002522879,-73.48917514,-7.077881959,1.000423315,-0.09418025782,-11.0662141,184.4542569,
21493333,-4.66761166,-3.92115331,3.810905467,-63.00070351,33.50036812,1.00141678,-70.30334324,98.34414908,1.000610936,-0.0959079259,-11.58534602,181.1315969,
21600000,-4.666526691,-4.096873224,3.811750259,-59.66320358,90.47412579,1.002081237,-63.81041913,143.712026,1.001290593,-0.09905755691,-12.17332208,175.3724612,
21706666,-4.664622517,-4.217542091,3.813233882,-55.46663432,48.51262859,1.00337622,-59.4118283,-92.99672605,1.002142415,-0.1086171203,-12.71024301,159.9380061,
21813333,-4.652229188,-4.343737561,3.82292044,-56.18401764,-36.21020743,1.003108161,-75.74358289,80.16423507,1.000326529,-0.1079724309,-13.29503161,160.8929504,
21920000,-4.634259959,-4.409511633,3.837059304,-53.3731095,-88.34367395,1.004298401,-71.51748766,94.8650925,1.000531216,-0.1024223126,-13.88960376,169.61129,
22026666,-4.637923233,-4.547834447,3.834167801,-54.59187777,-13.42644077,1.003734619,-61.49229297,101.3367169,1.001685704,-0.1018121094,-14.33880421,170.627819,
22133333,-4.651588913,-4.78455875,3.823422311,-57.66018952,137.121002,1.002621739,-59.24336783,100.3437811,1.002184418,-0.1057495123,-14.80260932,164.2749312,
22240000,-4.656685644,-4.976275251,3.81943122,-57.8633496,-114.3269391,1.002561051,-53.17224763,169.7022329,1.004399181,-0.1056161409,-15.46654357,164.4823714,
22346666,-4.640142655,-5.082662853,3.832418236,-59.21479709,-120.1397578,1.002191623,-58.14443841,-46.15055363,1.002479397,-0.1112371534,-15.89687469,156.170993,
