Frequency,S11_Magnitude,S11_Phase,S11_VSWR,S12_Magnitude,S12_Phase,S12_VSWR,S21_Magnitude,S21_Phase,S21_VSWR,S22_Magnitude,S22_Phase,S22_VSWR,
20000000,-4.673694231,-2.171401608,3.806176821,-48.38367846,60.85030897,1.007647218,-56.95526828,32.08827314,1.002843699,-0.108057802,-3.830362143,160.7658402,
20106666,-4.693245766,-1.954391382,3.791062289,-68.86974853,148.2548171,1.000720608,-60.4530453,7.417655842,1.00190016,-0.1296527796,-4.481967636,133.9894283,
20213333,-4.688870657,-2.167647066,3.794433305,-73.99002052,106.7788114,1.000399591,-71.37521933,-27.72419043,1.000539991,-0.1111060359,-5.043171202,156.3552871,
20320000,-4.694211541,-2.281735126,3.790319028,-59.31191096,156.9031258,1.002167229,-55.96532785,146.1189963,1.003187537,-0.1227405037,-5.668016064,141.5349279,
20426666,-4.675952005,-2.562334552,3.804424813,-60.46322136,119.7819457,1.001897933,-66.12892525,75.66196913,1.000988094,-0.1289115034,-6.255277841,134.7598755,
20533333,-4.678990898,-2.565556334,3.802069398,-58.49594224,-67.14601088,1.002380946,-58.82440821,105.1422847,1.002292488,-0.1273447332,-6.843817658,136.4178165,
20640000,-4.678473025,-2.761412832,3.802470575,-86.52132847,-99.23271655,1.000094403,-59.59595145,-76.68860199,1.002097431,-0.125036438,-7.420525478,138.9361336,
20746666,-4.685654103,-2.912730332,3.796915768,-56.61118319,17.04572178,1.002958781,-56.54392001,84.74286267,1.002981817,-0.1343229405,-8.000597111,129.3310392,
20853333,-4.671660439,-3.006295365,3.807756507,-78.1799447,-177.2054869,1.000246653,-62.10562929,35.39610776,1.001570686,-0.1265087792,-8.579472083,137.319216,
20960000,-4.668291187,-3.207908719,3.810376571,-56.42667418,-30.94310027,1.003022401,-57.06773549,12.38128287,1.002807064,-0.1346162149,-9.167888813,129.0492903,
21066666,-4.670947746,-3.412292433,3.808310403,-69.76431625,106.9086764,1.000650063,-58.75828613,57.98588078,1.002310027,-0.1355333178,-9.677949183,128.1760975,
21173333,-4.661422056,-3.551303041,3.815730294,-62.99090861,-165.3411024,1.00141838,-55.98046334,-47.07821666,1.003181978,-0.1301437598,-10.24347262,133.4839588,
21280000,-4.662161844,-3.766984507,3.815152936,-58.78919723,46.97565665,1.002301811,-64.60152788,47.56118862,1.001178174,-0.143836782,-10.90952756,120.7770086,
21386666,-4.655894867,-3.907206734,3.820049867,-59.84098272,30.34615616,1.002039029,-61.81376072,80.23169972,1.001624406,-0.1468944701,-11.46199584,118.2630858,
21493333,-4.660908162,-3.989237987,3.816131467,-61.90055438,-2.243067171,1.001608242,-61.99693541,106.0496657,1.001590481,-0.1449610324,-11.981051,119.8403613,
21600000,-4.661700685,-4.181012362,3.815512819,-55.20165527,67.52072279,1.003480987,-56.41649472,79.0606703,1.003025951,-0.1560077739,-12.56326942,111.355004,
21706666,-4.654380123,-4.373417178,3.821235493,-68.48566764,-21.44563734,1.0007532,-64.00425812,-62.5530994,1.001262092,-0.1601919415,-13.16477462,108.4466017,
21813333,-4.638377603,-4.523186002,3.833809483,-64.93281656,-91.62990922,1.001134058,-53.15540481,9.127095117,1.004407739,-0.1782499757,-13.73649348,97.46082079,
21920000,-4.627073967,-4.555826398,3.84274498,-58.43932547,-46.98129087,1.002396535,-62.74675362,68.41300295,1.001458844,-0.1606478932,-14.30020816,108.1388254,
22026666,-4.631885826,-4.893243045,3.83893576,-68.34118873,-22.20102589,1.000765838,-65.67197528,142.8311832,1.001041495,-0.1721089464,-14.75603626,100.9380861,
22133333,-4.644623439,-4.795833455,3.82889126,-66.39102686,83.32069416,1.000958709,-56.78375805,91.68134108,1.002900491,-0.1795787364,-15.34889184,96.73972772,
22240000,-4.638846197,-5.056459569,3.833440022,-59.84578627,169.6319997,1.002037901,-57.92941575,157.9851379,1.002541621,-0.1804360322,-15.95246724,96.28012637,
22346666,-4.628036663,-5.278301715,3.841982231,-62.47125398,-119.3968718,1.001505893,-69.12921392,-64.84856809,1.000699393,-0.1861963733,-16.42468732,93.30173408,
22453333,-4.626662055,-5.470825329,3.843071439,-71.77394672,-68.96321902,1.000515756,-64.1153456,157.490362,1.001246044,-0.1962364899,-16.98109058,88.52848007,
22560000,-4.628208399,-5.48400544,3.841846197,-65.64555499,3.173506305,1.00104467,-61.93077936,32.42764095,1.001602651,-0.207215282,-17.69140373,83.83842641,
22666666,-4.62987604,-5.614789258,3.840525784,-66.23916712,58.89378459,1.000975626,-55.57208364,72.43642842,1.003335412,-0.2034597941,-18.18314844,85.38578177,
22773333,-4.615176417,-5.785358758,3.852198361,-62.73093707,90.39058267,1.001461505,-61.17528711,-162.8164541,1.001748417,-0.2206616819,-18.68486486,78.73008769,
22880000,-4.609366909,-5.95098956,3.856832543,-59.98774609,-174.4176059,1.002004831,-54.46959865,-97.00719324,1.003787667,-0.2160508711,-19.31255222,80.41011289,
22986666,-4.604434998,-6.154934776,3.860776069,-65.16427297,167.2950532,1.001104221,-60.9368087,126.1419452,1.001797131,-0.2247805542,-19.84735538,77.28759649,
23093333,-4.60924134,-6.181519126,3.85693284,-67.20034701,-131.6656332,1.000873378,-56.31491496,101.6044026,1.003061601,-0.2301192957,-20.48557657,75.49473555,
23200000,-4.61063048,-6.376055906,3.855823589,-61.04252369,-131.5507836,1.001775371,-59.67925752,57.54252208,1.00207739,-0.2353381207,-21.04250118,73.82077298,
23306666,-4.599769217,-6.542136656,3.864514764,-62.9865473,-32.06934701,1.001419092,-63.34201299,134.1460846,1.00136215,-0.2419481995,-21.59561311,71.80422319,
23413333,-4.612456638,-6.693576862,3.854366412,-73.23338433,101.3101267,1.000435969,-56.72014842,124.5905972,1.002921841,-0.2522794792,-22.18845873,68.8641048,
23520000,-4.597300665,-6.916680476,3.866495959,-64.7913423,30.84629528,1.001152692,-61.13731953,-136.0461361,1.001756084,-0.2515206497,-22.61946043,69.07183636,
23626666,-4.589172355,-7.046160766,3.873034939,-63.46533841,134.1259502,1.001342934,-58.74621129,69.25433213,1.002313244,-0.2672137487,-23.27717237,65.01592616,
23733333,-4.578306682,-6.744365037,3.88181315,-53.3709262,-153.2096909,1.004299484,-64.31732311,-155.6175465,1.001217385,-0.2652701973,-23.84092787,65.49220257,
23840000,-4.548989435,-7.118157725,3.90571216,-60.3004028,-160.0145804,1.00193388,-63.83785192,-154.5254753,1.00128652,-0.2789087686,-24.42655369,62.2901603,
23946666,-4.566837099,-7.598356353,3.891125617,-58.20634015,-15.63677969,1.002461769,-60.34383631,-131.8505246,1.001924225,-0.2720608639,-25.14151747,63.85776793,
24053333,-4.573586426,-7.623540301,3.885639869,-61.96008311,-31.02208272,1.001597249,-66.22617598,-61.8624991,1.000977087,-0.2866606791,-25.63954438,60.60599618,
24160000,-4.568563856,-7.71313975,3.889720558,-55.32425451,-132.1405781,1.003432116,-62.06009238,-78.2557375,1.001578949,-0.2861565321,-26.22307949,60.7127517,
24266666,-4.560556157,-7.929350499,3.89624559,-70.84775702,-173.5131942,1.000573808,-58.70547713,102.1282477,1.002324131,-0.3014168321,-26.75172006,57.63952334,
24373333,-4.57030129,-7.995411172,3.888307907,-55.27569512,-37.77434729,1.00345139,-56.37669552,-46.57048517,1.003039869,-0.3013303871,-27.47671479,57.65605553,
24480000,-4.554154825,-8.114094918,3.901478564,-66.98941148,-105.1453332,1.000894857,-60.47392591,13.33236661,1.001895593,-0.2940614126,-28.15062688,59.08098698,
24586666,-4.562405831,-8.230321724,3.894736312,-70.44480864,38.58243021,1.000601063,-61.13369353,-133.3057732,1.001756817,-0.3011690144,-28.7608758,57.68694266,
24693333,-4.554959708,-8.323103177,3.90081976,-70.31301689,-37.17401592,1.000610255,-55.43271601,-37.45916567,1.003389453,-0.3101216184,-29.48353159,56.02197216,
24800000,-4.547286627,-8.493957476,3.907109952,-58.08517276,-96.84199779,1.002496394,-70.10053174,-126.664204,1.000625373,-0.3220688548,-30.18718696,53.94427102,
24906666,-4.550348655,-8.615545364,3.90459718,-54.30591085,-109.0697356,1.003859862,-70.99666462,25.56257352,1.000564052,-0.3102580632,-30.83079184,55.99734014,
25013333,-4.538566279,-8.747906055,3.914285075,-63.75445071,-149.5756891,1.001298941,-56.99042798,-84.80499564,1.002832195,-0.336044627,-31.69483809,51.70130594,
25120000,-4.540023743,-8.839567151,3.913083908,-58.66246559,175.5542618,1.002335681,-64.83896624,-46.37328153,1.001146385,-0.324813972,-32.39001063,53.48847391,
25226666,-4.534018036,-9.087037593,3.91803858,-61.86188966,-34.38447738,1.001615423,-57.6518748,-68.16673734,1.002624253,-0.3270585449,-33.16760152,53.12147324,
25333333,-4.528967248,-9.094738422,3.922215852,-60.57458096,-136.0996908,1.001873733,-53.80286228,-106.0068184,1.004090479,-0.3415210874,-34.14286308,50.87245827,
25440000,-4.524876961,-9.313986345,3.925605727,-62.84081665,-75.45174198,1.00144312,-56.42284845,-105.0165319,1.003023735,-0.343554881,-35.03108771,50.57137873,
25546666,-4.516718254,-9.391745618,3.932386105,-54.34495679,-153.4681023,1.003842517,-61.9243734,-94.36461634,1.001603834,-0.3757715737,-36.21176331,46.23683606,
25653333,-4.509652552,-9.575143971,3.938278398,-52.56366635,-127.1106227,1.00471922,-51.43403636,-96.95429885,1.005376431,-0.4004049376,-37.6601505,43.39320989,
25760000,-4.510725666,-9.728346331,3.937382282,-61.89062446,-128.0455031,1.001610083,-62.35070258,-154.8547584,1.001526955,-0.4405220049,-39.21966493,39.44298487,
25866666,-4.500544642,-9.873219651,3.945901655,-59.91572626,-107.5414221,1.00202154,-53.2781799,-114.5122193,1.004345739,-0.5526595048,-41.19390222,31.44366365,
25973333,-4.502420711,-10.00737335,3.94432882,-50.17418002,-138.0801736,1.006218264,-50.63427019,-130.490521,1.00589651,-0.762527201,-43.65587282,22.79647829,
26080000,-4.499746374,-10.0875472,3.946571304,-45.8740955,-156.6334455,1.01022208,-47.9577745,-139.4679041,1.008033081,-1.251100644,-46.40321214,13.90919538,
26186666,-4.492106479,-10.18723301,3.952992542,-44.12114236,-179.1887331,1.012522285,-45.697228,-175.4698202,1.010433459,-2.222855997,-47.24060894,7.857677966,
26293333,-4.493448389,-10.46293349,3.951863067,-45.50414921,157.2396503,1.010669232,-44.88562742,162.5280436,1.011461205,-3.168970604,-40.95479364,5.542509072,
26400000,-4.48484127,-10.50784714,3.959119605,-45.28122172,136.7360353,1.010948126,-46.85640121,127.3674016,1.00912403,-2.840345979,-33.51851789,6.170482873,
26506666,-4.476511438,-10.64973757,3.966169526,-46.33343481,125.7838893,1.009692995,-48.63877457,118.2310476,1.007425071,-2.17402144,-31.27949076,8.032292121,
26613333,-4.484747622,-10.77898994,3.959198715,-50.15578014,98.02614944,1.006231492,-49.77330826,111.5613169,1.006512932,-1.684838449,-31.38805938,10.34295861,
26720000,-4.466518998,-10.81594598,3.974662047,-49.83222285,95.15621618,1.006468763,-50.57918959,90.23886842,1.005934132,-1.407963184,-32.32429895,12.3652385,
26826666,-4.472547075,-10.97309806,3.969534176,-51.31177926,88.75236323,1.005452849,-52.3902956,107.1195687,1.004814591,-1.2322544,-33.36565043,14.12119597,
26933333,-4.459723717,-11.17673866,3.980459538,-49.2326227,78.03947674,1.006932688,-54.99050449,96.73832711,1.003566799,-1.114419705,-34.37971027,15.60956173,
27040000,-4.451072359,-11.25841084,3.987866743,-53.22144654,80.72136795,1.004374279,-56.69184303,108.6940555,1.002931392,-1.023098531,-35.24963053,16.99920291,
27146666,-4.462186845,-11.38362484,3.978356,-54.32287207,98.74138093,1.003852318,-52.50617245,94.2481268,1.004750636,-0.9785752377,-36.17132784,17.77088724,
27253333,-4.451136221,-11.57907495,3.987811957,-53.33868523,66.27657558,1.004315507,-55.53478103,107.9857588,1.003349791,-0.9266735049,-36.9265197,18.76416389,
27360000,-4.451964716,-11.72150823,3.987101355,-54.39707257,38.1485429,1.003819486,-61.2678703,79.84570726,1.001729864,-0.8783867238,-37.73661978,19.79376646,
27466666,-4.46091398,-11.85781154,3.979442745,-58.46159868,23.51459505,1.00239039,-54.16878921,117.2829497,1.003921401,-0.8651983975,-38.55555041,20.09497548,
27573333,-4.452422491,-11.88208449,3.986708836,-54.03333221,73.87196108,1.003983157,-51.22377456,101.8454334,1.005508531,-0.8541659655,-39.12566815,20.35409678,
27680000,-4.442225284,-12.09234277,3.995472008,-52.64462668,72.00958801,1.004675335,-55.68192071,104.7663783,1.003293431,-0.833750149,-39.80632352,20.85170927,
27786666,-4.438503304,-12.20803195,3.998680814,-53.30843183,80.68915078,1.004330597,-54.23655565,94.17615318,1.003890866,-0.8230168372,-40.43551706,21.12323079,
27893333,-4.431692785,-12.30294824,4.004566578,-51.94211164,76.40046438,1.005070187,-54.84300992,56.45052094,1.003627994,-0.8130505326,-41.01475226,21.38177286,
