Frequency,S11_Magnitude,S11_Phase,S11_VSWR,S12_Magnitude,S12_Phase,S12_VSWR,S21_Magnitude,S21_Phase,S21_VSWR,S22_Magnitude,S22_Phase,S22_VSWR,
20000000,-4.677162625,-2.119459218,3.803486099,-50.46689101,40.40180008,1.006011584,-58.50010288,-13.01075269,1.002379805,-0.1136114093,-3.822446206,152.9074153,
20106666,-4.68461323,-1.966095082,3.797719838,-72.24895857,-22.91830416,1.000488302,-55.92686405,-43.0151322,1.003201706,-0.1196911749,-4.368215555,145.1406437,
20213333,-4.676713269,-2.009955414,3.803834471,-61.41591728,-106.9537745,1.001700604,-57.2838943,-92.12097787,1.002737975,-0.1148032566,-5.005971926,151.3200294,
20320000,-4.681726536,-2.233475134,3.799951712,-63.56620451,63.67958177,1.001327419,-64.11275016,139.3294551,1.001246416,-0.1144466142,-5.626762218,151.7915643,
20426666,-4.673277272,-2.459794755,3.806500567,-59.99087937,126.9396287,1.002004107,-69.45842483,-101.7836525,1.000673372,-0.1223990193,-6.229148684,141.929787,
20533333,-4.677832491,-2.536239562,3.802966898,-55.1875681,-73.99572931,1.003486648,-60.52005551,37.66564281,1.001885543,-0.110933876,-6.798210314,156.5979306,
20640000,-4.682539682,-2.791205011,3.799322736,-57.45790691,-68.0765861,1.002683595,-60.22108895,-39.00201009,1.001951637,-0.1142739619,-7.343241704,152.020894,
20746666,-4.668867265,-2.886180956,3.809928315,-57.50225438,144.8006045,1.00266991,-60.16850602,102.9532276,1.0019635,-0.1136515266,-7.948465485,152.8534428,
20853333,-4.652065407,-3.035982612,3.823048804,-66.88907621,-157.2824931,1.000905259,-57.95141211,-58.21514876,1.002535184,-0.1159258243,-8.539824587,149.8547648,
20960000,-4.668454197,-3.238157263,3.810249718,-55.92212005,-51.71277397,1.003203458,-60.70657626,27.98342619,1.001845448,-0.1210707318,-9.050254147,143.4868715,
21066666,-4.64398434,-3.213563145,3.82939389,-60.36728003,-2.968816331,1.001919033,-56.85796153,91.16968214,1.002875782,-0.1315353157,-9.678322017,132.0718406,
21173333,-4.65341995,-3.428563728,3.821987453,-56.49228837,-167.1101898,1.002999621,-59.23056106,-66.93449278,1.002187644,-0.1213960529,-10.24404696,143.1023632,
21280000,-4.636125003,-3.680684333,3.835586599,-56.75800573,41.20883121,1.002909115,-62.66685644,-116.6580168,1.001472335,-0.1263043763,-10.8225073,137.5414367,
21386666,-4.644021086,-3.797369592,3.829364986,-63.71948092,29.23168656,1.001304185,-59.73960044,-43.52126278,1.002062993,-0.1386344701,-11.46971677,125.309009,
21493333,-4.638569438,-3.967259157,3.833658222,-65.2874245,-61.78255781,1.001088667,-60.0023272,-132.9151031,1.002001465,-0.1257936358,-11.92839185,138.0998554,
21600000,-4.654532708,-4.070670523,3.821116026,-54.78332707,-175.9461296,1.003653055,-63.05921764,169.5641788,1.001407261,-0.1298203034,-12.49506868,133.8165311,
