Frequency,S11_Magnitude,S11_Phase,S11_VSWR,S12_Magnitude,S12_Phase,S12_VSWR,S21_Magnitude,S21_Phase,S21_VSWR,S22_Magnitude,S22_Phase,S22_VSWR,
20000000,-4.678013196,-1.921305725,3.802826863,-58.86724374,51.07472045,1.002281197,-55.35324322,-33.05185444,1.003420661,-0.1133992375,-3.718966674,153.1934994,
20106666,-4.695701292,-1.842341463,3.789173129,-58.07897832,-109.671675,1.002498177,-59.80409082,-89.86955501,1.002047717,-0.1200968286,-4.298062047,144.6504144,
20213333,-4.689301199,-2.109532219,3.794101287,-63.04976802,-39.9940477,1.001408794,-60.6725869,-88.9577126,1.00185269,-0.1196355356,-4.837468199,145.2081425,
20320000,-4.678856227,-2.288299517,3.802173714,-70.26932219,33.52163126,1.000613334,-59.67888395,174.8076975,1.002077479,-0.1188290727,-5.470505736,146.1936025,
20426666,-4.685600348,-2.500086907,3.796957284,-61.04988561,168.2876515,1.001773866,-69.51115592,-87.63787298,1.000669295,-0.1198184203,-6.067162902,144.9865113,
20533333,-4.683220684,-2.509331297,3.798796146,-56.03004576,-94.11450335,1.003163838,-64.47342378,-29.53133188,1.001195689,-0.1221159161,-6.661444893,142.2588141,
20640000,-4.669162252,-2.732049912,3.809698825,-58.42506193,-104.643687,1.002400479,-58.88012476,-89.07807587,1.002277813,-0.1267586874,-7.218703647,137.048497,
20746666,-4.686908202,-2.918908493,3.795947468,-69.94063895,8.526192494,1.000636995,-59.21571839,27.26755307,1.00219139,-0.1229559395,-7.781657933,141.2869475,
20853333,-4.677070671,-2.966026764,3.803557382,-55.20503771,-116.8531854,1.00347963,-59.06574995,-42.7328823,1.002229597,-0.1317300072,-8.346691695,131.8766514,
20960000,-4.677888881,-3.261150375,3.802923199,-53.6903864,-55.21635358,1.004143903,-64.24665577,46.75402716,1.001227336,-0.1431731362,-8.931408298,121.3368169,
21066666,-4.65528531,-3.320588776,3.820526887,-55.88985393,-56.23059922,1.0032154,-62.86056529,-20.39841893,1.00143984,-0.1342761335,-9.459873508,129.3761206,
21173333,-4.6659215,-3.662124291,3.812221655,-52.88802342,-132.8133492,1.004545847,-64.58875843,-85.06102569,1.001179908,-0.1415142176,-9.990893211,122.7591392,
21280000,-4.656469666,-3.66253432,3.819600164,-64.86437933,-96.00226554,1.001143034,-57.13978881,-102.6093383,1.002783842,-0.1472058042,-10.62597272,118.0129763,
21386666,-4.65114368,-3.887901769,3.823771385,-64.1765918,18.54687916,1.001237283,-68.5789695,135.2193188,1.000745149,-0.1453227224,-11.19796659,119.5421075,
