Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-0.9647632614,0.8948738904,-134.0006161,-134.0006161,18.02476947,
30104444,-0.9711144477,0.8942197912,-137.312308,-137.312308,17.9071285,
30208888,-0.9777153996,0.8935404757,-140.9811135,-140.9811135,17.7864826,
30313333,-0.9881073472,0.8924720678,-144.6281718,-144.6281718,17.59981829,
30417777,-0.9985288804,0.8914019011,-148.2731236,-148.2731236,17.41652865,
30522222,-1.009969698,0.8902285437,-151.90899,-151.90899,17.21967265,
30626666,-1.02113981,0.8890844397,-155.5668894,-155.5668894,17.03173508,
30731111,-1.032621902,0.8879099135,-159.2290991,-159.2290991,16.84279113,
30835555,-1.045003552,0.8866451084,-162.8825855,-162.8825855,16.64370263,
30940000,-1.05716677,0.8854043707,-166.5489725,-166.5489725,16.45267261,
31044444,-1.071053353,0.8839899597,-170.2422791,-170.2422791,16.23988713,
31148888,-1.082652595,0.8828102567,-173.9166045,-173.9166045,16.06633996,
31253333,-1.094700576,0.8815865815,-177.5941129,-177.5941129,15.88997771,
31357777,-1.105573166,0.880483743,178.7249518,-181.2750482,15.73412513,
31462222,-1.115900399,0.8794374993,175.0234139,-184.9765861,15.58890607,
31566666,-1.126507555,0.8783641911,171.3445748,-188.6554252,15.4425264,
31671111,-1.139731798,0.8770279015,167.6401417,-192.3598583,15.26385192,
31775555,-1.151023525,0.8758884989,163.9284772,-196.0715228,15.11454202,
31880000,-1.163920279,0.8745889502,160.2277236,-199.7722764,14.94755808,
31984444,-1.175062777,0.8734677228,156.5333179,-203.4666821,14.80624363,
32088888,-1.185574247,0.872411311,152.8278158,-207.1721842,14.67537072,
32193333,-1.197603056,0.8712039728,149.1227477,-210.8772523,14.52842928,
32297777,-1.210656457,0.8698956861,145.3892239,-214.6107761,14.37228044,
32402222,-1.221247207,0.8688356642,141.6851532,-218.3148468,14.24804733,
32506666,-1.233195331,0.8676413341,137.9469514,-222.0530486,14.11045753,
32611111,-1.2435829,0.8666043307,134.2145847,-225.7854153,13.99299048,
32715555,-1.253292056,0.8656361747,130.4828738,-229.5171262,13.88495877,
32820000,-1.262618722,0.8647071776,126.7436775,-233.2563225,13.78275022,
32924444,-1.273129299,0.86366145,122.9865984,-237.0134016,13.66936534,
33028888,-1.281510319,0.8628285045,119.260954,-240.739046,13.58028866,
33133333,-1.291635327,0.8618233046,115.5196886,-244.4803114,13.47422081,
33237777,-1.30261262,0.8607348137,111.7931221,-248.2068779,13.3610909,
33342222,-1.312646666,0.8597410565,108.0646679,-251.9353321,13.25934026,
33446666,-1.321191287,0.8588957141,104.3176797,-255.6823203,13.17391391,
33551111,-1.330401937,0.8579854107,100.5615867,-259.4384133,13.08306013,
33655555,-1.340503912,0.8569881256,96.81300079,-263.1869992,12.98485272,
33760000,-1.349516139,0.8560994007,93.04543598,-266.954564,12.89848277,
33864444,-1.356343404,0.8554267556,89.29508336,-270.7049166,12.83381835,
33968888,-1.368430937,0.8542371472,85.49609873,-274.5039013,12.72091697,
34073333,-1.380635305,0.8530377187,81.71491444,-278.2850856,12.60893409,
34177777,-1.390125582,0.8521061914,77.93559794,-282.0644021,12.52321655,
34282222,-1.402099702,0.8509323114,74.18066391,-285.8193361,12.41672376,
34386666,-1.42055194,0.8491265161,70.42957569,-289.5704243,12.25613983,
34491111,-1.438890294,0.8473356625,66.6856716,-293.3143284,12.10063655,
34595555,-1.462734103,0.8450128142,62.95009703,-297.049903,11.90429264,
34700000,-1.482662098,0.8430763276,59.20885173,-300.7911483,11.74504968,
34804444,-1.517742302,0.8396782132,55.48049341,-304.5195066,11.47491087,
34908888,-1.557492003,0.8358443283,51.76079392,-308.2392061,11.1835571,
35013333,-1.603002354,0.8314763143,48.13805042,-311.8619496,10.86776798,
35117777,-1.653501252,0.8266562192,44.6259705,-315.3740295,10.53776611,
35222222,-1.699599193,0.8222805928,41.23680808,-318.7631919,10.25369498,
35326666,-1.727256176,0.8196665104,38.01971046,-321.9802895,10.0905634,
35431111,-1.723980277,0.8199757074,34.89716069,-325.1028393,10.10961177,
35535555,-1.684812352,0.823681634,31.72326354,-328.2767365,10.34311782,
35640000,-1.626990335,0.8291831789,28.37035165,-331.6296483,10.70844877,
35744444,-1.564664826,0.8351543715,24.83958641,-335.1604136,11.13256316,
35848888,-1.510683258,0.8403608992,21.17997974,-338.8200203,11.52825899,
35953333,-1.465951083,0.844699906,17.42408628,-342.5759137,11.87829227,
