Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-0.9625150334,0.8951055467,-133.0898974,-133.0898974,18.06678511,
30104444,-0.9837952378,0.8929152455,-136.5395984,-136.5395984,17.67679493,
30208888,-0.9892815247,0.8923514296,-140.2035264,-140.2035264,17.57897409,
30313333,-0.9995699817,0.891295063,-143.8509862,-143.8509862,17.3984284,
30417777,-1.009936501,0.8902319461,-147.4992203,-147.4992203,17.2202374,
30522222,-1.020941195,0.8891047701,-151.1391649,-151.1391649,17.03504084,
30626666,-1.031765292,0.8879974843,-154.7949059,-154.7949059,16.85674177,
30731111,-1.042377854,0.8869131769,-158.4532097,-158.4532097,16.68552645,
30835555,-1.054944382,0.8856309409,-162.1088435,-162.1088435,16.48724713,
30940000,-1.066292592,0.8844746099,-165.7753589,-165.7753589,16.31221161,
31044444,-1.079161506,0.8831651529,-169.4659657,-169.4659657,16.11818048,
31148888,-1.09056134,0.8820067992,-173.151312,-173.151312,15.95012921,
31253333,-1.101854497,0.8808607831,-176.8350474,-176.8350474,15.78708365,
31357777,-1.112900751,0.879741263,179.4823172,-180.5176828,15.63080829,
31462222,-1.124305248,0.8785869285,175.7867133,-184.2132867,15.47269091,
31566666,-1.135291037,0.8774764068,172.1153863,-187.8846137,15.32338677,
31671111,-1.147303218,0.8762637364,168.4076423,-191.5923577,15.16341032,
31775555,-1.15924619,0.8750597145,164.6733018,-195.3266982,15.00764711,
31880000,-1.16859757,0.874118117,160.981778,-199.018222,14.88790978,
31984444,-1.179596636,0.8730119093,157.2820739,-202.7179261,14.74950839,
32088888,-1.189841957,0.8719827671,153.5778569,-206.4221431,14.62289666,
32193333,-1.19973731,0.8709899311,149.8727308,-210.1272692,14.50266594,
32297777,-1.210747577,0.8698865605,146.1470564,-213.8529436,14.37120229,
32402222,-1.220500499,0.8689103594,142.433704,-217.566296,14.2567357,
32506666,-1.230463006,0.8679143114,138.7104014,-221.2895986,14.14168583,
32611111,-1.240499467,0.8669120241,134.9859288,-225.0140712,14.0276536,
32715555,-1.249834542,0.8659808193,131.2628266,-228.7371734,13.92323703,
32820000,-1.256989019,0.8652678136,127.5408143,-232.4591857,13.84426293,
32924444,-1.267183793,0.8642528301,123.7918934,-236.2081066,13.73327217,
33028888,-1.273149243,0.8636594669,120.0568852,-239.9431148,13.66915197,
33133333,-1.281086231,0.8628706331,116.3124781,-243.6875219,13.58476798,
33237777,-1.288915451,0.8620932158,112.5914803,-247.4085197,13.50254976,
33342222,-1.295488631,0.8614410604,108.8563987,-251.1436013,13.4342906,
33446666,-1.300983883,0.8608962297,105.1098961,-254.8901039,13.37775551,
33551111,-1.307345804,0.860265903,101.366889,-258.633111,13.31289888,
33655555,-1.312993486,0.8597067284,97.63210534,-262.3678947,13.25585117,
33760000,-1.316262817,0.8593831994,93.88566685,-266.1143332,13.22305152,
33864444,-1.320557784,0.8589583598,90.17980094,-269.8201991,13.18020946,
33968888,-1.326042378,0.8584161527,86.42515099,-273.574849,13.12590517,
34073333,-1.331070625,0.8579193608,82.69330659,-277.3066934,13.07651325,
34177777,-1.334367348,0.8575938,78.94796807,-281.0520319,13.04433234,
34282222,-1.336343304,0.8573987278,75.21432084,-284.7856792,13.02512032,
34386666,-1.341274182,0.8569121308,71.4666605,-288.5333395,12.97742528,
34491111,-1.343003192,0.8567415712,67.708637,-292.291363,12.96078413,
34595555,-1.342675993,0.8567738454,63.93973591,-296.0602641,12.96393002,
34700000,-1.33535637,0.8574961553,60.16631626,-299.8336837,13.03470906,
34804444,-1.341841325,0.8568561807,56.38992816,-303.6100718,12.97196197,
34908888,-1.343291519,0.8567131322,52.63633266,-307.3636673,12.95801325,
35013333,-1.344884186,0.8565560574,48.90999099,-311.090009,12.94272888,
35117777,-1.343756967,0.856667225,45.17982009,-314.8201799,12.95354272,
35222222,-1.343192595,0.8567228894,41.41627268,-318.5837273,12.95896379,
35326666,-1.343609571,0.8566817624,37.67115707,-322.3288429,12.95495809,
35431111,-1.344361652,0.8566075885,33.89461339,-326.1053866,12.94773949,
35535555,-1.343805854,0.8566624034,30.07678968,-329.9232103,12.95307335,
35640000,-1.345523969,0.8564929678,26.26046377,-333.7395362,12.93659927,
35744444,-1.345434602,0.8565017801,22.54622722,-337.4537728,12.93745512,
35848888,-1.346471098,0.856399579,18.88242048,-341.1175795,12.92753577,
35953333,-1.346141813,0.856432046,15.22284923,-344.7771508,12.93068539,
36057777,-1.343894188,0.8566536913,11.54377527,-348.4562247,12.95222534,
36162222,-1.341845451,0.8568557737,7.852601403,-352.1473986,12.97192225,
36266666,-1.340122682,0.8570257403,4.143045946,-355.8569541,12.98853195,
36371111,-1.336765077,0.857357095,0.416834112,-359.5831659,13.02102684,
36475555,-1.333981781,0.8576318694,-3.308795974,-363.308796,13.04808781,
36580000,-1.329066003,0.8581173835,-7.040072307,-367.0400723,13.09615955,
36684444,-1.327453512,0.8582767033,-10.76524627,-370.7652463,13.11200591,
36788888,-1.325870543,0.8584331351,-14.51349264,-374.5134926,13.12759972,
36893333,-1.32133582,0.8588814223,-18.27963576,-378.2796358,13.17247844,
36997777,-1.318016457,0.8592097115,-22.03858073,-382.0385807,13.20552527,
37102222,-1.315329712,0.8594755259,-25.79025513,-385.7902551,13.23239627,
37206666,-1.313948589,0.8596121999,-29.55711409,-389.5571141,13.24625216,
37311111,-1.311608702,0.8598438017,-33.2914903,-393.2914903,13.26979344,
37415555,-1.30982926,0.8600199723,-37.03460678,-397.0346068,13.28775256,
37520000,-1.305160289,0.8604823875,-40.87264278,-400.8726428,13.33510769,
37624444,-1.303929191,0.860604357,-44.75597476,-404.7559748,13.34765074,
37728888,-1.301742616,0.8608210317,-48.60589747,-408.6058975,13.36998725,
37833333,-1.301693078,0.8608259412,-52.34253877,-412.3425388,13.37049416,
37937777,-1.299211999,0.8610718667,-56.07625294,-416.0762529,13.39593229,
38042222,-1.298437741,0.861148626,-59.80026356,-419.8002636,13.40389059,
38146666,-1.296647559,0.861326129,-63.48941899,-423.489419,13.42232762,
38251111,-1.296816221,0.861309404,-67.19667214,-427.1966721,13.4205884,
38355555,-1.29764712,0.8612270144,-70.89203377,-430.8920338,13.41202689,
38460000,-1.29913711,0.8610792909,-74.60349976,-434.6034998,13.39670164,
38564444,-1.297422169,0.8612493191,-78.3302377,-438.3302377,13.41434367,
38668888,-1.295810553,0.8614091337,-82.06034807,-442.0603481,13.43096543,
38773333,-1.297407098,0.8612508135,-85.77399557,-445.7739956,13.41449892,
38877777,-1.298312839,0.8611610093,-89.52419537,-449.5241954,13.4051753,
38982222,-1.302635035,0.8607325925,-93.28088729,-453.2808873,13.36086185,
39086666,-1.304194558,0.8605780646,-97.02084869,-457.0208487,13.34494504,
39191111,-1.308313741,0.8601700421,-100.7754446,-460.7754446,13.30308662,
39295555,-1.311124632,0.8598917226,-104.5168699,-464.5168699,13.27467411,
39400000,-1.315055667,0.8595026433,-108.2723677,-468.2723677,13.23514325,
39504444,-1.318778334,0.8591343498,-112.0495469,-472.0495469,13.19792545,
39608888,-1.325617845,0.8584581098,-115.8047787,-475.8047787,13.1300925,
39713333,-1.332922356,0.8577364818,-119.5647698,-479.5647698,13.05841797,
39817777,-1.337258565,0.8573083857,-123.3511132,-483.3511132,13.01624061,
39922222,-1.342064726,0.8568341426,-127.1350807,-487.1350807,12.96981122,
40026666,-1.349445852,0.8561063284,-130.9129311,-490.9129311,12.89915191,
40131111,-1.35766382,0.8552967248,-134.7020668,-494.7020668,12.82138723,
40235555,-1.364335404,0.8546400283,-138.5077773,-498.5077773,12.758946,
40340000,-1.373084069,0.853779645,-142.327373,-502.327373,12.67798621,
40444444,-1.38134979,0.8529675523,-146.1744209,-506.1744209,12.60243967,
40548888,-1.391540603,0.8519673858,-149.9986792,-509.9986792,12.51053625,
40653333,-1.401442225,0.850996725,-153.8139385,-513.8139385,12.42252377,
40757777,-1.412910788,0.8498738384,-157.586077,-517.586077,12.32212839,
40862222,-1.426727087,0.8485230526,-161.2781041,-521.2781041,12.20332918,
40966666,-1.438980343,0.847326878,-165.0140642,-525.0140642,12.09988276,
41071111,-1.454480323,0.8458161705,-168.7771108,-528.7771108,11.9715289,
41175555,-1.467866239,0.8445136782,-172.5673226,-532.5673226,11.86286779,
41280000,-1.482983115,0.8430451694,-176.3788194,-536.3788194,11.74251957,
41384444,-1.498229128,0.8415667021,179.803213,-540.196787,11.62360896,
41488888,-1.514191846,0.8400215114,175.9791016,-544.0208984,11.5016808,
41593333,-1.531846298,0.8383158649,172.1451114,-547.8548886,11.36979743,
41697777,-1.549451776,0.8366183986,168.3123956,-551.6876044,11.24128043,
41802222,-1.568473997,0.8347881974,164.4939991,-555.5060009,11.10567265,
41906666,-1.587408082,0.8329704519,160.6421524,-559.3578476,10.9739293,
42011111,-1.607676414,0.8310289998,156.7150979,-563.2849021,10.8363506,
42115555,-1.63059852,0.8288388014,152.9272523,-567.0727477,10.6848913,
42220000,-1.655806125,0.8264368881,149.1211857,-570.8788143,10.52318588,
42324444,-1.682286436,0.823921201,145.2534281,-574.7465719,10.3585509,
42428888,-1.709248079,0.821367654,141.3908493,-578.6091507,10.19618056,
42533333,-1.739524795,0.8185095676,137.5188047,-582.4811953,10.01986465,
42637777,-1.76858391,0.815775775,133.6128218,-586.3871782,9.856335534,
42742222,-1.801986431,0.812644646,129.6998896,-590.3001104,9.674901772,
42846666,-1.836162795,0.8094534161,125.7646352,-594.2353648,9.496120996,
42951111,-1.873862453,0.8059477317,121.8181128,-598.1818872,9.306501529,
43055555,-1.913923741,0.8022390777,117.8884416,-602.1115584,9.113221441,
43160000,-1.957461957,0.7982278978,113.9498391,-606.0501609,8.912173082,
43264444,-2.0067523,0.7937109741,110.0257735,-609.9742265,8.695135216,
43368888,-2.057808269,0.7890591977,106.1088816,-613.8911184,8.481333046,
43473333,-2.115629268,0.7838239631,102.2000807,-617.7999193,8.25171924,
43577777,-2.177682489,0.7782441692,98.27256376,-621.7274362,8.01892858,
43682222,-2.248480167,0.7719265734,94.36746267,-625.6325373,7.769105764,
43786666,-2.322222349,0.7654007484,90.4869533,-629.5130467,7.525176387,
43891111,-2.404259415,0.7582056725,86.62590623,-633.3740938,7.271492638,
43995555,-2.493116932,0.7504886929,82.74540069,-637.2545993,7.015668802,
44100000,-2.588301229,0.7423093631,78.84687157,-641.1531284,6.76124435,
44204444,-2.693128248,0.7334045291,74.94044864,-645.0595514,6.502002917,
44308888,-2.805253716,0.7239979128,71.01735275,-648.9826473,6.246322013,
44413333,-2.928809102,0.7137720617,67.10603007,-652.8939699,5.987438096,
44517777,-3.066754901,0.7025257624,63.22944551,-656.7705545,5.723271287,
44622222,-3.214745097,0.6906575205,59.35936667,-660.6406333,5.465326079,
44726666,-3.377066439,0.677870412,55.54044647,-664.4595535,5.208681458,
44831111,-3.556702569,0.6639950956,51.7905306,-668.2094694,4.952294069,
44935555,-3.749918443,0.6493877291,48.09223399,-671.907766,4.70430691,
45040000,-3.959972514,0.6338717171,44.49015037,-675.5098496,4.462566246,
45144444,-4.184159394,0.6177205227,40.97736623,-679.0226338,4.231774445,
45248888,-4.425952029,0.6007619227,37.58406652,-682.4159335,4.00954221,
45353333,-4.68436185,0.5831521854,34.34838178,-685.6516182,3.797914082,
45457777,-4.952431066,0.5654294787,31.26083683,-688.7391632,3.60224498,
45562222,-5.232435169,0.5474925849,28.19512318,-691.8048768,3.419817075,
45666666,-5.518520227,0.5297536878,25.47846963,-694.5215304,3.253090238,
45771111,-5.806538205,0.5124754787,23.32041343,-696.6795866,3.102357753,
45875555,-6.08987374,0.4960281377,21.6784037,-698.3215963,2.968475524,
45980000,-6.351704919,0.4812987725,20.17593678,-699.8240632,2.855784205,
46084444,-6.58051681,0.4687854886,18.89215813,-701.1078419,2.764957389,
