Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-1.068792252,0.884220109,-130.688503,-130.688503,16.27415687,
30104444,-1.088501474,0.8822159926,-134.1529271,-134.1529271,15.98023394,
30208888,-1.095106087,0.8815454245,-137.8683531,-137.8683531,15.8841093,
30313333,-1.106576111,0.8803820809,-141.5598363,-141.5598363,15.71990296,
30417777,-1.118306328,0.8791939351,-145.266375,-145.266375,15.55546021,
30522222,-1.131888602,0.8778201989,-148.9603398,-148.9603398,15.36931786,
30626666,-1.146724947,0.8763220765,-152.6910763,-152.6910763,15.17103475,
30731111,-1.162031057,0.8747791981,-156.4313099,-156.4313099,14.97178719,
30835555,-1.180864659,0.8728844706,-160.1805561,-160.1805561,14.73371884,
30940000,-1.199999454,0.8709636447,-163.9557251,-163.9557251,14.49950784,
31044444,-1.222615943,0.8686987625,-167.7753019,-167.7753019,14.2321489,
31148888,-1.246451212,0.8663182021,-171.6033227,-171.6033227,13.96089992,
31253333,-1.273631277,0.8636115384,-175.4441236,-175.4441236,13.66399706,
31357777,-1.305730624,0.8604258881,-179.3137335,-179.3137335,13.32930486,
31462222,-1.343095164,0.8567324994,176.7637344,-183.2362656,12.95990013,
31566666,-1.388268884,0.8522883573,172.8569609,-187.1430391,12.5398941,
31671111,-1.445690483,0.8466725425,168.8847221,-191.1152779,12.04397811,
31775555,-1.517919158,0.8396611165,164.9001869,-195.0998131,11.47358068,
31880000,-1.608976447,0.8309046275,160.9336426,-199.0663574,10.82764478,
31984444,-1.72425608,0.8199496711,157.0344848,-202.9655152,10.10800526,
32088888,-1.865151125,0.8067564453,153.2572256,-206.7427744,9.34963367,
32193333,-2.032189885,0.7913899044,149.7252549,-210.2747451,8.587263713,
32297777,-2.207570111,0.77557088,146.5492222,-213.4507778,7.911499541,
32402222,-2.356398235,0.7623950857,143.8354783,-216.1645217,7.417334323,
32506666,-2.44888224,0.7543204607,141.4455166,-218.5544834,7.140686058,
32611111,-2.463045425,0.7530914704,139.180513,-220.819487,7.100165689,
32715555,-2.40931923,0.7577641214,136.7025034,-223.2974966,7.256415243,
32820000,-2.314832164,0.7660522487,133.9164411,-226.0835589,7.548917394,
32924444,-2.211224954,0.7752446045,130.7805679,-229.2194321,7.898562792,
33028888,-2.11141507,0.7842043491,127.4275156,-232.5724844,8.268027373,
33133333,-2.025996687,0.7919543811,123.8919006,-236.1080994,8.613276216,
33237777,-1.954220894,0.7985258051,120.2696896,-239.7303104,8.926829592,
33342222,-1.894989713,0.8039897543,116.5604584,-243.4395416,9.203548254,
33446666,-1.845203418,0.8086113428,112.8092068,-247.1907932,9.449940081,
33551111,-1.805870024,0.8122813815,109.0378013,-250.9621987,9.654244189,
33655555,-1.773734738,0.8152921544,105.257291,-254.742709,9.827910385,
33760000,-1.746215361,0.8178793289,101.464361,-258.535639,9.981729792,
33864444,-1.72248925,0.8201164771,97.6943204,-262.3056796,10.11830571,
33968888,-1.704696774,0.8217981538,93.87819826,-266.1218017,10.22322828,
34073333,-1.689899058,0.8231994036,90.0969709,-269.9030291,10.31217903,
34177777,-1.678186216,0.8243102292,86.31916179,-273.6808382,10.38370203,
34282222,-1.666115888,0.8254565264,82.55125974,-277.4487403,10.45846338,
34386666,-1.656771675,0.826345024,78.78639331,-281.2136067,10.51709007,
34491111,-1.648193298,0.8271615438,75.0265996,-284.9734004,10.57149887,
34595555,-1.641541181,0.8277952708,71.28254783,-288.7174522,10.6140829,
34700000,-1.628909151,0.8290000227,67.5331954,-292.4668046,10.69590798,
34804444,-1.62400657,0.8294680676,63.78900472,-296.2109953,10.72800878,
34908888,-1.618605485,0.8299840104,60.02078632,-299.9792137,10.76359944,
35013333,-1.61184689,0.8306300821,56.27567139,-303.7243286,10.8084724,
35117777,-1.608078244,0.8309905553,52.52804638,-307.4719536,10.83365819,
35222222,-1.601146883,0.8316539525,48.72797496,-311.272025,10.8802908,
35326666,-1.596334556,0.8321148493,45.05143869,-314.9485613,10.91290589,
35431111,-1.591737722,0.8325553461,41.36629635,-318.6337037,10.94424518,
35535555,-1.586652278,0.8330429362,37.66587438,-322.3341256,10.97912777,
35640000,-1.584880125,0.8332129164,33.94057239,-326.0594276,10.99133624,
35744444,-1.581235517,0.8335626068,30.23265754,-329.7673425,11.01653043,
35848888,-1.57740554,0.833930241,26.53036724,-333.4696328,11.04313182,
35953333,-1.573071405,0.8343464641,22.81852324,-337.1814768,11.07339155,
36057777,-1.571303288,0.8345163226,19.09661779,-340.9033822,11.08578412,
36162222,-1.566396445,0.8349878917,15.38286455,-344.6171355,11.12032269,
36266666,-1.560591692,0.835546098,11.66521697,-348.334783,11.16146273,
36371111,-1.555591949,0.8360271907,7.935548815,-352.0644512,11.1971442,
36475555,-1.551359067,0.83643471,4.186827386,-355.8131726,11.22753311,
36580000,-1.544313468,0.8371134631,0.4275533446,-359.5724467,11.27848561,
36684444,-1.541781509,0.8373575193,-3.241757067,-363.2417571,11.29691032,
36788888,-1.538768794,0.8376480085,-6.919751647,-366.9197516,11.31891264,
36893333,-1.533881719,0.8381194398,-10.6433903,-370.6433903,11.35478798,
36997777,-1.528279559,0.8386601782,-14.36032825,-374.3603283,11.39619567,
37102222,-1.524739689,0.8390020376,-18.06934738,-378.0693474,11.42251746,
37206666,-1.522589776,0.8392097313,-21.81846116,-381.8184612,11.4385637,
37311111,-1.516382469,0.8398096807,-25.53375887,-385.5337589,11.48514897,
37415555,-1.512467089,0.8401883311,-29.27583859,-389.2758386,11.51473071,
37520000,-1.503848503,0.8410224229,-33.10335956,-393.1033596,11.58039049,
37624444,-1.504515943,0.8409577995,-36.7716957,-396.7716957,11.57527873,
37728888,-1.501755699,0.8412250857,-40.50645621,-400.5064562,11.5964483,
37833333,-1.499737023,0.8414206164,-44.22973735,-404.2297373,11.61197991,
37937777,-1.496111518,0.8417719001,-47.96300504,-407.963005,11.63997988,
38042222,-1.494297037,0.8419477645,-51.7059089,-411.7059089,11.65404436,
38146666,-1.491216895,0.8422463843,-55.44184774,-415.4418477,11.67799785,
38251111,-1.489929692,0.84237121,-59.13011447,-419.1301145,11.68803751,
38355555,-1.489152303,0.8424466058,-62.75584765,-422.7558476,11.69410926,
38460000,-1.488818937,0.8424789397,-66.39131649,-426.3913165,11.69671494,
38564444,-1.484677506,0.8428807292,-70.05053785,-430.0505379,11.72918332,
38668888,-1.48259762,0.8430825861,-73.70665254,-433.7066525,11.745558,
38773333,-1.481633659,0.8431761567,-77.36827531,-437.3682753,11.75316277,
38877777,-1.479528012,0.8433805855,-81.03732249,-441.0373225,11.76980894,
38982222,-1.48206872,0.8431339244,-84.71623,-444.71623,11.7497293,
39086666,-1.480771395,0.8432598644,-88.37840379,-448.3784038,11.75997365,
39191111,-1.481766655,0.8431632463,-92.05165966,-452.0516597,11.75211296,
39295555,-1.481651688,0.8431744065,-95.70922547,-455.7092255,11.75302045,
39400000,-1.482835436,0.8430595031,-99.38195912,-459.3819591,11.74368337,
39504444,-1.484070013,0.8429396825,-103.0645443,-463.0645443,11.73396127,
39608888,-1.489070231,0.842454566,-106.7396664,-466.7396664,11.69475064,
39713333,-1.491709176,0.8421986505,-110.4127151,-470.4127151,11.67416284,
39817777,-1.493305063,0.8420439248,-114.0917169,-474.0917169,11.66174788,
39922222,-1.495236292,0.8418567247,-117.7845143,-477.7845143,11.6467597,
40026666,-1.498554843,0.8415351445,-121.4602498,-481.4602498,11.62109503,
40131111,-1.502326879,0.841169769,-125.1395533,-485.1395533,11.59206127,
40235555,-1.505551701,0.8408575247,-128.8344966,-488.8344966,11.56735511,
40340000,-1.510072923,0.8404199513,-132.5208397,-492.5208397,11.53289503,
40444444,-1.514031306,0.8400370376,-136.2135004,-496.2135004,11.50289423,
40548888,-1.519675629,0.8394913364,-139.9168711,-499.9168711,11.4603866,
40653333,-1.524322274,0.8390423582,-143.6070237,-503.6070237,11.42562936,
40757777,-1.530299473,0.8384651695,-147.2618386,-507.2618386,11.38123068,
40862222,-1.536782952,0.8378395406,-150.8981577,-510.8981577,11.33346284,
40966666,-1.542340896,0.8373035937,-154.5036505,-514.5036505,11.29283452,
41071111,-1.551321357,0.8364383413,-158.1080141,-518.1080141,11.22780459,
41175555,-1.557917359,0.8358033972,-161.7551659,-521.7551659,11.18051998,
41280000,-1.565269382,0.835096245,-165.4173571,-525.4173571,11.12828659,
41384444,-1.572387533,0.8344121578,-169.0872989,-529.0872989,11.07818143,
41488888,-1.578442455,0.8338306929,-172.7599269,-532.7599269,11.03591707,
41593333,-1.586647818,0.8330433639,-176.4336124,-536.4336124,10.97915846,
41697777,-1.594223403,0.832317124,179.8993208,-540.1006792,10.92727634,
41802222,-1.602446249,0.8315295505,176.2529562,-543.7470438,10.87151815,
41906666,-1.609263513,0.8308771668,172.5911706,-547.4088294,10.82572431,
42011111,-1.618155928,0.8300269691,168.9324706,-551.0675294,10.76657255,
42115555,-1.625564787,0.8293192775,165.2838591,-554.7161409,10.71778494,
