Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-0.9227583465,0.8992119767,-133.5315458,-133.5315458,18.84362759,
30104444,-0.9541866073,0.8959642262,-136.9400921,-136.9400921,18.22415653,
30208888,-0.9614723448,0.8952130052,-140.6103267,-140.6103267,18.08633799,
30313333,-0.9722558026,0.8941022955,-144.2591417,-144.2591417,17.88615064,
30417777,-0.983678676,0.8929272282,-147.9060109,-147.9060109,17.67888509,
30522222,-0.9961346682,0.8916476444,-151.5450159,-151.5450159,17.45829737,
30626666,-1.008252278,0.8904045818,-155.2074452,-155.2074452,17.24893807,
30731111,-1.020834832,0.8891156576,-158.8659334,-158.8659334,17.03681166,
30835555,-1.03395384,0.8877737674,-162.5224925,-162.5224925,16.82114532,
30940000,-1.047283956,0.8864123581,-166.194412,-166.194412,16.60754926,
31044444,-1.06272559,0.8848379085,-169.8871804,-169.8871804,16.36682595,
31148888,-1.076422113,0.8834437332,-173.5737063,-173.5737063,16.15909453,
31253333,-1.090665712,0.8819962008,-177.2444396,-177.2444396,15.94860686,
31357777,-1.104149028,0.880628119,179.0698769,-180.9301231,15.75436445,
31462222,-1.117032472,0.8793228856,175.3691632,-184.6308368,15.57315067,
31566666,-1.130906037,0.8779195053,171.6828357,-188.3171643,15.38263348,
31671111,-1.146952915,0.876299077,167.985374,-192.014626,15.1680281,
31775555,-1.164029782,0.8745779243,164.2615519,-195.7384481,14.94615612,
31880000,-1.176665805,0.8733065344,160.56881,-199.43119,14.78613381,
31984444,-1.19321814,0.8716438956,156.8690302,-203.1309698,14.58165083,
32088888,-1.208879403,0.870073677,153.1611832,-206.8388168,14.39333951,
32193333,-1.226344837,0.868325906,149.4534674,-210.5465326,14.1890166,
32297777,-1.246082511,0.8663549766,145.7236971,-214.2763029,13.96501665,
32402222,-1.263518675,0.8646175891,142.0091937,-217.9908063,13.77296782,
32506666,-1.283923275,0.8625888424,138.2927719,-221.7072281,13.55485883,
32611111,-1.305296065,0.8604689368,134.5570501,-225.4429499,13.33372579,
32715555,-1.326895386,0.8583318551,130.8418479,-229.1581521,13.11749974,
32820000,-1.34768269,0.8562801283,127.1303469,-232.8696531,12.9159601,
32924444,-1.37261127,0.85382612,123.4145556,-236.5854444,12.68233504,
33028888,-1.396179049,0.851512539,119.7231357,-240.2768643,12.46915077,
33133333,-1.423269329,0.8488609075,116.0457161,-243.9542839,12.23284378,
33237777,-1.451727495,0.8460842785,112.4140295,-247.5859705,11.99412419,
33342222,-1.479233461,0.8434091862,108.7975128,-251.2024872,11.7721413,
33446666,-1.50383713,0.841023524,105.2125654,-254.7874346,11.58047763,
33551111,-1.526648921,0.8388176381,101.6701321,-258.3298679,11.40830558,
33655555,-1.543810445,0.8371619439,98.16431414,-261.8356859,11.28214121,
33760000,-1.552556536,0.8363194039,94.67039116,-265.3296088,11.21891933,
33864444,-1.551686958,0.8364031352,91.1994289,-268.8005711,11.22517316,
33968888,-1.546503668,0.8369024064,87.68178521,-272.3182148,11.26259662,
34073333,-1.534434694,0.8380660838,84.15507427,-275.8449257,11.35071718,
34177777,-1.516145875,0.8398325565,80.58230983,-279.4176902,11.48693215,
34282222,-1.494216577,0.8419555637,76.98684461,-283.0131554,11.65466882,
34386666,-1.476539801,0.8436707841,73.35274834,-286.6472517,11.79351392,
34491111,-1.457315818,0.8455401003,69.68517907,-290.3148209,11.94834454,
34595555,-1.441090159,0.8471210859,66.01702152,-293.9829785,12.08224887,
34700000,-1.420007368,0.8491797547,62.31599632,-297.6840037,12.26081917,
34804444,-1.410327751,0.8501266142,58.5795852,-301.4204148,12.34459743,
34908888,-1.397565796,0.8513766015,54.80495247,-305.1950475,12.45683129,
35013333,-1.385126679,0.8525967367,50.96086745,-309.0391325,12.56822064,
35117777,-1.376668606,0.8534273756,47.23138128,-312.7686187,12.64511284,
35222222,-1.370342446,0.8540491754,43.57084526,-316.4291547,12.70324563,
35326666,-1.364884769,0.8545859758,39.90265738,-320.0973426,12.7538316,
35431111,-1.359621829,0.8551039421,36.20512277,-323.7948772,12.80299802,
35535555,-1.353644899,0.8556925582,32.5011405,-327.4988595,12.85929911,
35640000,-1.348290482,0.8562202126,28.77755575,-331.2224442,12.91016106,
35744444,-1.345250238,0.8565199601,25.06667344,-334.9333266,12.9392211,
35848888,-1.342259398,0.8568149391,21.35380489,-338.6461951,12.96793763,
35953333,-1.337272773,0.8573069833,17.64197489,-342.3580251,13.01610286,
36057777,-1.331161494,0.8579103856,13.92442665,-346.0755733,13.0756241,
36162222,-1.327597761,0.8582624498,10.20981646,-349.7901835,13.11058677,
36266666,-1.325091609,0.8585101213,6.493322787,-353.5066772,13.13528669,
36371111,-1.322216419,0.858794351,2.776311408,-357.2236886,13.1637393,
36475555,-1.31872577,0.859139549,-0.93304168,-360.9330417,13.1984495,
36580000,-1.314159674,0.8595913098,-4.640077676,-364.6400777,13.24413259,
36684444,-1.313205562,0.859685738,-8.343710257,-368.3437103,13.25371855,
36788888,-1.310294309,0.8599739274,-12.04385686,-372.0438569,13.28305431,
