Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-0.9631086963,0.8950443702,-133.8629714,-133.8629714,18.05567146,
30104444,-0.9740827368,0.8939142555,-137.3105312,-137.3105312,17.85267441,
30208888,-0.9808007318,0.8932231358,-141.0044629,-141.0044629,17.73064933,
30313333,-0.9910606131,0.8921686724,-144.6765108,-144.6765108,17.54748563,
30417777,-1.002004142,0.8910453187,-148.3572283,-148.3572283,17.3562558,
30522222,-1.013569623,0.8898596589,-152.0205067,-152.0205067,17.15865087,
30626666,-1.025274114,0.8886613546,-155.715802,-155.715802,16.96321477,
30731111,-1.037185984,0.8874434755,-159.4174223,-159.4174223,16.76885,
30835555,-1.0509551,0.8860377896,-163.1156534,-163.1156534,16.54967716,
30940000,-1.064177205,0.8846900437,-166.835648,-166.835648,16.34455605,
31044444,-1.079552519,0.8831253963,-170.5905176,-170.5905176,16.11235749,
31148888,-1.093676499,0.8816905277,-174.3394529,-174.3394529,15.90481718,
31253333,-1.108042585,0.880233455,-178.083753,-178.083753,15.69915418,
31357777,-1.123953197,0.8786225396,178.1488114,-181.8511886,15.47752386,
31462222,-1.142817841,0.8767163543,174.3415573,-185.6584427,15.22275192,
31566666,-1.161264736,0.8748563798,170.5505112,-189.4494888,14.98163771,
31671111,-1.18502239,0.8724667412,166.701632,-193.298368,14.68218376,
31775555,-1.211801835,0.8697809836,162.8050467,-197.1949533,14.35873987,
31880000,-1.246430851,0.8663202328,158.924077,-201.075923,13.9611272,
31984444,-1.289772993,0.8620081071,154.9798245,-205.0201755,13.49360509,
32088888,-1.350147982,0.8560371272,151.0165996,-208.9834004,12.89247076,
32193333,-1.43659674,0.8475594355,147.0489918,-212.9510082,12.11986744,
32297777,-1.560915717,0.8355149288,143.1407465,-216.8592535,11.15915818,
32402222,-1.728395299,0.8195590211,139.5576836,-220.4423164,10.08395672,
32506666,-1.91220822,0.8023975409,136.6217745,-223.3782255,9.12133153,
32611111,-2.008142829,0.7935839185,134.4341972,-225.5658028,8.689167558,
32715555,-1.95239633,0.7986935616,132.2760571,-227.7239429,8.935102006,
32820000,-1.813290886,0.8115876986,129.479081,-230.520919,9.615018154,
32924444,-1.682660325,0.8238857356,126.0649774,-233.9350226,10.35626354,
33028888,-1.583710188,0.8333251527,122.3656422,-237.6343578,10.99941103,
33133333,-1.516297877,0.8398178597,118.5185895,-241.4814105,11.48578647,
33237777,-1.471397907,0.8441703702,114.6582737,-245.3417263,11.83452963,
33342222,-1.440020783,0.8472253869,110.7833667,-249.2166333,12.09118027,
33446666,-1.417167265,0.849457464,106.9146854,-253.0853146,12.28528171,
33551111,-1.402367852,0.8509060419,103.0563471,-256.9436529,12.41435981,
33655555,-1.391349804,0.8519861008,99.2337354,-260.7662646,12.51224453,
33760000,-1.381850317,0.8529184012,95.39450153,-264.6054985,12.59789407,
33864444,-1.373647433,0.8537242709,91.5857298,-268.4142702,12.67280828,
33968888,-1.372253181,0.853861321,87.78873897,-272.211261,12.68563076,
34073333,-1.369921719,0.8540905448,84.00676041,-275.9932396,12.70713089,
34177777,-1.36706413,0.8543715801,80.22604508,-279.7739549,12.73358305,
34282222,-1.362334264,0.8548369514,76.45478384,-283.5452162,12.77761089,
