Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-0.9725228756,0.8940748041,-133.4651836,-133.4651836,17.88124901,
30104444,-0.9613183897,0.8952288727,-137.0002336,-137.0002336,18.08922861,
30208888,-0.9680040575,0.8945400659,-140.6611829,-140.6611829,17.96454817,
30313333,-0.9787405919,0.8934350177,-144.2990358,-144.2990358,17.76789126,
30417777,-0.9900202027,0.8922755442,-147.9347256,-147.9347256,17.56588632,
30522222,-1.001169931,0.8911309007,-151.5637683,-151.5637683,17.37068565,
30626666,-1.012667368,0.8899520988,-155.2144495,-155.2144495,17.17390408,
30731111,-1.024046195,0.888786993,-158.8663054,-158.8663054,16.98350799,
30835555,-1.03587101,0.8875778375,-162.5051893,-162.5051893,16.79008654,
30940000,-1.047945448,0.886344854,-166.1606069,-166.1606069,16.59709147,
31044444,-1.061296334,0.8849835198,-169.8443292,-169.8443292,16.38881242,
31148888,-1.073914711,0.8836987983,-173.5077747,-173.5077747,16.19672687,
31253333,-1.08499363,0.8825723523,-177.1716549,-177.1716549,16.03176415,
31357777,-1.096943513,0.8813589608,179.159186,-180.840814,15.85757317,
31462222,-1.109672075,0.8800683369,175.4650739,-184.5349261,15.67616332,
31566666,-1.119052607,0.8791183994,171.7976722,-188.2023278,15.54511513,
31671111,-1.130871642,0.8779229818,168.1093509,-191.8906491,15.38310003,
31775555,-1.143173092,0.8766804975,164.4007786,-195.5992214,15.21803493,
31880000,-1.15435465,0.8755526514,160.715398,-199.284602,15.07105352,
31984444,-1.165376332,0.8744423514,157.0275423,-202.9724577,14.928938,
32088888,-1.175188524,0.8734550776,153.3380218,-206.6619782,14.80466416,
32193333,-1.184540939,0.8725151027,149.6514739,-210.3485261,14.6881328,
32297777,-1.196424417,0.8713221996,145.9371608,-214.0628392,14.54269652,
32402222,-1.206178501,0.870344271,142.2432543,-217.7567457,14.4254657,
32506666,-1.21678036,0.8692825907,138.5287774,-221.4712226,14.30018083,
32611111,-1.226769561,0.8682834475,134.8215494,-225.1784506,14.18412046,
32715555,-1.235943981,0.8673668124,131.1082396,-228.8917604,14.07918219,
32820000,-1.241972038,0.8667650638,127.3950648,-232.6049352,14.01107785,
32924444,-1.252975727,0.8656677006,123.6711385,-236.3288615,13.88845207,
33028888,-1.259339833,0.8650336627,119.9531835,-240.0468165,13.81850986,
33133333,-1.267230225,0.86424821,116.2262456,-243.7737544,13.73277075,
33237777,-1.27402302,0.8635725895,112.5241115,-247.4758885,13.65981061,
33342222,-1.281232005,0.8628561517,108.814437,-251.185563,13.58322794,
33446666,-1.28696361,0.8622869619,105.1000431,-254.8999569,13.52295315,
33551111,-1.293105228,0.8616774717,101.3776431,-258.6223569,13.4589607,
33655555,-1.299829037,0.8610106992,97.66304668,-262.3369533,13.38959681,
33760000,-1.304722143,0.8605257943,93.94006879,-266.0599312,13.33956903,
33864444,-1.307687494,0.8602320621,90.24973148,-269.7502685,13.30943341,
33968888,-1.312938505,0.8597121703,86.5148451,-273.4851549,13.25640417,
34073333,-1.318567459,0.859155208,82.80713624,-277.1928638,13.20002807,
34177777,-1.321475552,0.8588676054,79.08323237,-280.9167676,13.17109095,
34282222,-1.3231264,0.8587043838,75.38215319,-284.6178468,13.15472081,
34386666,-1.327635045,0.8582587658,71.6727896,-288.3272104,13.11022001,
34491111,-1.329919759,0.8580330413,67.96661997,-292.03338,13.08778506,
34595555,-1.335487252,0.8574832344,64.2541925,-295.7458075,13.03343663,
34700000,-1.329810109,0.8580438731,60.52553277,-299.4744672,13.08886002,
34804444,-1.334497722,0.8575809277,56.78891226,-303.2110877,13.04306296,
34908888,-1.33234113,0.8577938802,53.042199,-306.957801,13.06409234,
35013333,-1.332263752,0.8578015219,49.32337977,-310.6766202,13.06484814,
35117777,-1.332840721,0.8577445434,45.61668946,-314.3833105,13.05921466,
35222222,-1.333264302,0.8577027152,41.88097433,-318.1190257,13.05508196,
35326666,-1.332948585,0.8577338917,38.1882556,-321.8117444,13.05816202,
35431111,-1.333459852,0.8576834054,34.50106121,-325.4989388,13.05317494,
35535555,-1.333288187,0.8577003566,30.81721241,-329.1827876,13.054849,
35640000,-1.333109315,0.8577180198,27.09859011,-332.9014099,13.05659379,
35744444,-1.3318201,0.8578453372,23.40330568,-336.5966943,13.06918324,
35848888,-1.329817787,0.8580431146,19.72568644,-340.2743136,13.08878473,
35953333,-1.32785588,0.8582369452,16.00861456,-343.9913854,13.10804813,
36057777,-1.324764103,0.8585424924,12.30108868,-347.6989113,13.13852141,
