Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-0.949009657,0.8964983966,-133.3871211,-133.3871211,18.32337214,
30104444,-0.9593110383,0.8954357884,-136.854471,-136.854471,18.1270031,
30208888,-0.9652886414,0.8948197642,-140.5202564,-140.5202564,18.01497923,
30313333,-0.9752796322,0.8937910847,-144.158253,-144.158253,17.8308109,
30417777,-0.9855691094,0.8927329089,-147.7933386,-147.7933386,17.64504743,
30522222,-0.9971291073,0.8915455664,-151.4241125,-151.4241125,17.4409243,
30626666,-1.008508972,0.890378268,-155.069461,-155.069461,17.24455757,
30731111,-1.019364802,0.8892661474,-158.7192907,-158.7192907,17.0613241,
30835555,-1.032554591,0.8879167944,-162.3647582,-162.3647582,16.8438865,
30940000,-1.044464977,0.8867000872,-166.0226845,-166.0226845,16.65226424,
31044444,-1.05708104,0.8854131097,-169.7013575,-169.7013575,16.45400364,
31148888,-1.067642183,0.8843371932,-173.3785514,-173.3785514,16.29164332,
31253333,-1.080031667,0.8830766809,-177.0414987,-177.0414987,16.10522773,
31357777,-1.090849183,0.8819775706,179.2903779,-180.7096221,15.94593147,
31462222,-1.101802586,0.8808660476,175.601887,-184.398113,15.78782546,
31566666,-1.112457108,0.8797861982,171.9436697,-188.0563303,15.63702478,
31671111,-1.124734275,0.878543533,168.2564815,-191.7435185,15.46680534,
31775555,-1.137247454,0.8772787855,164.5501043,-195.4498957,15.29710077,
31880000,-1.148875882,0.8761050948,160.8729167,-199.1270833,15.14271383,
31984444,-1.160178157,0.8749658285,157.183695,-202.816305,14.99562725,
32088888,-1.169426397,0.8740347106,153.4895784,-206.5104216,14.87738979,
32193333,-1.180122965,0.8729590099,149.8010499,-210.1989501,14.74295036,
32297777,-1.193608748,0.8716046983,146.0917799,-213.9082201,14.57689396,
32402222,-1.203887085,0.870573906,142.3981891,-217.6018109,14.45283441,
32506666,-1.214201716,0.8695406993,138.6862536,-221.3137464,14.33045164,
32611111,-1.224161987,0.8685441524,134.9734835,-225.0265165,14.2142338,
32715555,-1.234058824,0.8675550833,131.2691936,-228.7308064,14.1006173,
32820000,-1.241864531,0.8667757919,127.5601385,-232.4398615,14.01228664,
