Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-0.9508474401,0.8963087332,-136.0990561,-136.0990561,18.28802744,
30104444,-0.9642652569,0.8949251994,-139.5310024,-139.5310024,18.03405943,
30208888,-0.9709289887,0.8942388846,-143.2159661,-143.2159661,17.91054186,
30313333,-0.9813952993,0.8931619949,-146.879485,-146.879485,17.71993021,
30417777,-0.992041142,0.8920679633,-150.5411363,-150.5411363,17.53017937,
30522222,-1.003198229,0.8909228313,-154.1938957,-154.1938957,17.33564278,
30626666,-1.014385389,0.8897760886,-157.8692711,-157.8692711,17.14488322,
30731111,-1.025630936,0.8886248486,-161.5442439,-161.5442439,16.95732687,
30835555,-1.038525134,0.8873066642,-165.214106,-165.214106,16.74727835,
30940000,-1.050692273,0.8860646007,-168.8958462,-168.8958462,16.55380692,
31044444,-1.063533262,0.8847556341,-172.5959189,-172.5959189,16.35442757,
31148888,-1.074682949,0.8836206416,-176.2895093,-176.2895093,16.18517809,
31253333,-1.085741004,0.8824964149,-179.9807228,-179.9807228,16.02075727,
31357777,-1.09610005,0.8814445513,176.3207772,-183.6792228,15.86974341,
31462222,-1.105863779,0.8804542842,172.5961917,-187.4038083,15.73000147,
31566666,-1.116854856,0.8793408668,168.9224714,-191.0775286,15.57562049,
31671111,-1.128589252,0.8781537038,165.2019417,-194.7980583,15.41412223,
31775555,-1.141452539,0.8768541728,161.4773512,-198.5226488,15.24090759,
31880000,-1.1510371,0.87588713,157.7647358,-202.2352642,15.11436429,
31984444,-1.162607746,0.8747211201,154.0575213,-205.9424787,14.96438284,
32088888,-1.173062988,0.8736688481,150.3401094,-209.6598906,14.83140792,
32193333,-1.183833677,0.8725861514,146.6322445,-213.3677555,14.69688085,
32297777,-1.194912299,0.8714739004,142.8981408,-217.1018592,14.56104174,
32402222,-1.204021075,0.8705604764,139.1857917,-220.8142083,14.45123116,
32506666,-1.213982091,0.8695626861,135.4556513,-224.5443487,14.33303577,
32611111,-1.224510071,0.8685093464,131.72845,-228.27155,14.21020655,
32715555,-1.233321784,0.8676287027,127.9915042,-232.0084958,14.10901563,
32820000,-1.240312245,0.8669307103,124.2613438,-235.7386562,14.02976386,
32924444,-1.249488273,0.866015343,120.5203352,-239.4796648,13.92708228,
33028888,-1.255355327,0.8654305734,116.7836301,-243.2163699,13.86221686,
33133333,-1.262506236,0.864718376,113.0344014,-246.9655986,13.78397391,
33237777,-1.270558251,0.8639171341,109.3078885,-250.6921115,13.69692739,
33342222,-1.277804319,0.8631967252,105.5700684,-254.4299316,13.61953307,
33446666,-1.283589127,0.8626220271,101.8289975,-258.1710025,13.55837466,
