Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-0.9781102683,0.8934998555,-133.1770724,-133.1770724,17.77931724,
30104444,-0.9865002494,0.8926372118,-136.6957711,-136.6957711,17.62842828,
30208888,-0.9922511312,0.892046397,-140.3704947,-140.3704947,17.52647753,
30313333,-1.002157189,0.8910296185,-144.0255815,-144.0255815,17.35361107,
30417777,-1.012118112,0.8900083771,-147.668832,-147.668832,17.18320293,
30522222,-1.0229194,0.8889023002,-151.3133767,-151.3133767,17.00217289,
30626666,-1.033837393,0.8877856693,-154.9771049,-154.9771049,16.8230355,
30731111,-1.045162109,0.8866289232,-158.6342772,-158.6342772,16.64118377,
30835555,-1.057295319,0.8853912671,-162.2892691,-162.2892691,16.45067718,
30940000,-1.068517368,0.8842480924,-165.9672779,-165.9672779,16.27833296,
31044444,-1.081360395,0.8829416022,-169.6643855,-169.6643855,16.08548927,
31148888,-1.093203148,0.8817385781,-173.3380835,-173.3380835,15.91168572,
31253333,-1.104050989,0.8806380588,-177.017407,-177.017407,15.75575966,
31357777,-1.114283202,0.8796012541,179.2914435,-180.7085565,15.61146871,
31462222,-1.125771599,0.8784386181,175.5854542,-184.4145458,15.45259349,
31566666,-1.134604355,0.8775457803,171.9105983,-188.0894017,15.3326344,
31671111,-1.14752034,0.8762418327,168.2080874,-191.7919126,15.16054959,
31775555,-1.157733798,0.8752120937,164.4923761,-195.5076239,15.02719413,
31880000,-1.167939455,0.8741843498,160.7871585,-199.2128415,14.89627362,
31984444,-1.180287236,0.8729425003,157.0845739,-202.9154261,14.74090475,
32088888,-1.189026437,0.8720646417,153.3702815,-206.6297185,14.63289482,
32193333,-1.200446135,0.8709188556,149.6623493,-210.3376507,14.49412975,
32297777,-1.211634365,0.8697977538,145.9321896,-214.0678104,14.3607181,
32402222,-1.220819314,0.8688784667,142.2079779,-217.7920221,14.25302481,
32506666,-1.230670187,0.8678936096,138.4715109,-221.5284891,14.13931305,
32611111,-1.240406479,0.8669213049,134.7384465,-225.2615535,14.02870162,
