Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-0.971187904,0.8942122289,-134.8647422,-134.8647422,17.9057769,
30104444,-0.9892492444,0.892354746,-138.3682451,-138.3682451,17.57954648,
30208888,-0.9939220573,0.8918748083,-142.0825059,-142.0825059,17.49707704,
30313333,-1.002941721,0.890949142,-145.7716914,-145.7716914,17.34006661,
30417777,-1.012392921,0.889980219,-149.4679157,-149.4679157,17.17854918,
30522222,-1.023190247,0.8888745825,-153.1584092,-153.1584092,16.99768266,
30626666,-1.033646069,0.8878052248,-156.8670754,-156.8670754,16.82614205,
30731111,-1.044170162,0.8867301839,-160.5832118,-160.5832118,16.65695459,
30835555,-1.054914911,0.8856339459,-164.3038729,-164.3038729,16.4877066,
30940000,-1.064997975,0.8846064492,-168.0362556,-168.0362556,16.33199114,
31044444,-1.077301146,0.883354331,-171.7983432,-171.7983432,16.14594307,
31148888,-1.088539614,0.8822121188,-175.5553978,-175.5553978,15.97967549,
31253333,-1.0997595,0.8810732684,-179.3108391,-179.3108391,15.81707698,
31357777,-1.111382751,0.8798950256,176.9045836,-183.0954164,15.65209963,
31462222,-1.122833826,0.878735777,173.0898302,-186.9101698,15.49291069,
31566666,-1.13753879,0.877249361,169.2969318,-190.7030682,15.2931942,
31671111,-1.154968968,0.8754907292,165.4405649,-194.5594351,15.06306091,
31775555,-1.174927066,0.8734813702,161.5369206,-198.4630794,14.80794863,
31880000,-1.199715537,0.8709921144,157.6008195,-202.3991805,14.5029283,
31984444,-1.23502269,0.8674588167,153.6169409,-206.3830591,14.0896495,
32088888,-1.287163663,0.862267102,149.5805212,-210.4194788,13.52085907,
32193333,-1.371435755,0.8539416814,145.5337015,-214.4662985,12.69316051,
32297777,-1.505754855,0.8408378581,141.6064941,-218.3935059,11.56580224,
32402222,-1.677487023,0.8243765868,138.2386279,-221.7613721,10.38800325,
32506666,-1.793718007,0.8134186013,135.6416265,-224.3583735,9.719182157,
32611111,-1.772262036,0.8154303998,133.187638,-226.812362,9.836020653,
32715555,-1.67748665,0.8243766222,130.1947787,-229.8052213,10.38800554,
32820000,-1.584126464,0.8332852162,126.7282455,-233.2717545,10.99653657,
32924444,-1.519013157,0.8395553667,123.0169109,-236.9830891,11.46535929,
33028888,-1.473018655,0.8440128665,119.2313181,-240.7686819,11.82157031,
33133333,-1.443274687,0.8469080592,115.4099083,-244.5900917,12.06404498,
33237777,-1.423894105,0.8487998512,111.5948165,-248.4051835,12.22750021,
33342222,-1.409887663,0.8501696886,107.7721426,-252.2278574,12.34843385,
33446666,-1.398689846,0.8512664311,103.9551238,-256.0448762,12.4468635,
33551111,-1.389765304,0.8521415362,100.1354013,-259.8645987,12.52644921,
33655555,-1.385195361,0.8525899949,96.33040567,-263.6695943,12.5676001,
33760000,-1.380586753,0.853042487,92.52907702,-267.470923,12.60937565,
33864444,-1.37538021,0.8535539756,88.75246507,-271.2475349,12.6569088,
33968888,-1.373541799,0.8537346536,84.9421142,-275.0578858,12.67377885,
34073333,-1.373912396,0.8536982284,81.16829379,-278.8317062,12.67037445,
34177777,-1.371138275,0.8539709282,77.38123053,-282.6187695,12.69590299,
34282222,-1.368205608,0.8542593081,73.58659102,-286.413409,12.72300332,
34386666,-1.367994498,0.854280071,69.78581385,-290.2141861,12.72495865,
34491111,-1.363004255,0.8547710156,65.9811201,-294.0188799,12.77135568,
34595555,-1.361811102,0.8548884408,62.20127952,-297.7987205,12.78249956,
34700000,-1.354743717,0.8555843148,58.45064307,-301.5493569,12.8489112,
34804444,-1.358157684,0.8552480956,54.6915232,-305.3084768,12.81674396,
34908888,-1.355748773,0.8554853197,50.92974182,-309.0702582,12.83942445,
35013333,-1.352895488,0.8557663898,47.17468154,-312.8253185,12.86639354,
35117777,-1.352493939,0.8558059529,43.43396728,-316.5660327,12.87019811,
35222222,-1.350957856,0.8559573139,39.64638826,-320.3536117,12.884773,
35326666,-1.347231082,0.8563246503,35.88983803,-324.110162,12.92027237,
35431111,-1.34440219,0.8566035906,32.10427589,-327.8957241,12.94735062,
35535555,-1.340921957,0.8569468804,28.32051225,-331.6794878,12.98082059,
35640000,-1.340061039,0.8570318225,24.58640246,-335.4135975,12.98912705,
35744444,-1.338041896,0.8572310734,20.88915813,-339.1108419,13.00865053,
35848888,-1.3360273,0.8574299217,17.1835182,-342.8164818,13.02818897,
35953333,-1.330318502,0.8579936525,13.44807889,-346.5519211,13.08387748,
36057777,-1.32758499,0.8582637117,9.720531735,-350.2794683,13.11071239,
36162222,-1.325621371,0.8584577613,5.981861296,-354.0181387,13.13005771,
36266666,-1.323754473,0.8586422934,2.245080126,-357.7549199,13.14850346,
36371111,-1.320254798,0.858988323,-1.492102789,-361.4921028,13.18322257,
36475555,-1.317470415,0.8592637278,-5.231672441,-365.2316724,13.21097752,
