Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-0.9517327433,0.8962173822,-134.2897687,-134.2897687,18.27104984,
30104444,-0.9622074388,0.8951372458,-137.740844,-137.740844,18.07254882,
30208888,-0.9679941096,0.8945410904,-141.4120584,-141.4120584,17.96473241,
30313333,-0.9787106076,0.8934381019,-145.0421756,-145.0421756,17.76843446,
30417777,-0.9892251653,0.8923572198,-148.6791527,-148.6791527,17.57997346,
30522222,-1.001540301,0.8910929033,-152.3109411,-152.3109411,17.36427616,
30626666,-1.012964553,0.8899216499,-155.9614668,-155.9614668,17.16887697,
30731111,-1.024216007,0.888769617,-159.6108294,-159.6108294,16.98069868,
30835555,-1.037037803,0.8874586154,-163.2588806,-163.2588806,16.77124039,
30940000,-1.048902397,0.8862472083,-166.923087,-166.923087,16.58198608,
31044444,-1.061261227,0.8849870967,-170.6034609,-170.6034609,16.38935322,
31148888,-1.072649034,0.8838275772,-174.2675701,-174.2675701,16.2157897,
31253333,-1.085382186,0.882532872,-177.9294038,-177.9294038,16.02603984,
31357777,-1.097407697,0.8813118612,178.4007991,-181.5992009,15.8508835,
31462222,-1.109126647,0.8801236023,174.7115276,-185.2884724,15.68385136,
31566666,-1.119161168,0.8791074118,171.0442129,-188.9557871,15.54361139,
31671111,-1.131605896,0.8778487705,167.3515422,-192.6484578,15.3731467,
31775555,-1.143050179,0.8766929034,163.6360805,-196.3639195,15.21966663,
31880000,-1.155837908,0.8754031492,159.966786,-200.033214,15.05177006,
31984444,-1.16785809,0.8741925388,156.2772314,-203.7227686,14.89730833,
32088888,-1.177063253,0.8732665747,152.581986,-207.418014,14.78115635,
32193333,-1.188148929,0.8721527481,148.8937307,-211.1062693,14.64366829,
32297777,-1.200449189,0.8709185494,145.1896967,-214.8103033,14.494093,
32402222,-1.210292849,0.8699321024,141.4905921,-218.5094079,14.37658436,
32506666,-1.220568722,0.8689035346,137.7751399,-222.2248601,14.25594145,
32611111,-1.230940546,0.8678665958,134.0618427,-225.9381573,14.13621792,
32715555,-1.240224343,0.8669394837,130.3493023,-229.6506977,14.03075485,
32820000,-1.247142987,0.8662492082,126.6416575,-233.3583425,13.9531825,
32924444,-1.256434816,0.8653230237,122.9082799,-237.0917201,13.85034826,
33028888,-1.263226529,0.8646466707,119.1888677,-240.8111323,13.7761419,
33133333,-1.271323889,0.8638409854,115.4650072,-244.5349928,13.68870795,
33237777,-1.279827968,0.86299564,111.7614935,-248.2385065,13.59807557,
33342222,-1.287827527,0.8622012013,108.0497014,-251.9502986,13.51391463,
33446666,-1.294490832,0.8615400248,104.3303656,-255.6696344,13.44460753,
33551111,-1.300759237,0.8609184957,100.6148126,-259.3851874,13.38005729,
33655555,-1.308486036,0.8601529799,96.91037672,-263.0896233,13.30134155,
33760000,-1.314551617,0.8595525224,93.18910753,-266.8108925,13.24019879,
33864444,-1.318827684,0.8591294686,89.50011124,-270.4998888,13.19743348,
33968888,-1.325241694,0.858495287,85.75041862,-274.2495814,13.13380486,
34073333,-1.330982015,0.8579281131,82.03475231,-277.9652477,13.07738042,
34177777,-1.334819401,0.8575491681,78.31466654,-281.6853335,13.03993205,
34282222,-1.337752834,0.8572596021,74.62076845,-285.3792315,13.01145036,
34386666,-1.343948961,0.8566482893,70.92687242,-289.0731276,12.95169957,
34491111,-1.347643047,0.8562840365,67.24077678,-292.7592232,12.91633853,
34595555,-1.352308876,0.855824187,63.54995644,-296.4500436,12.8719523,
34700000,-1.350582287,0.8559943254,59.82976163,-300.1702384,12.88834159,
34804444,-1.356870276,0.8553748684,56.11364172,-303.8863583,12.82885518,
34908888,-1.358880301,0.8551769467,52.40487293,-307.5951271,12.80995604,
35013333,-1.362031655,0.8548667337,48.71076138,-311.2892386,12.78043815,
35117777,-1.365818068,0.8544941555,45.01025851,-314.9897415,12.74515235,
35222222,-1.366301297,0.854446618,41.21616036,-318.7838396,12.74066321,
35326666,-1.371731619,0.8539125945,37.63541715,-322.3645829,12.69043411,
35431111,-1.373942686,0.8536952514,33.94890183,-326.0510982,12.67009629,
35535555,-1.377559704,0.8533398257,30.26525046,-329.7347495,12.63696729,
35640000,-1.383805364,0.8527264453,26.57971697,-333.420283,12.58017061,
35744444,-1.389223354,0.8521947067,22.91178064,-337.0882194,12.53131512,
35848888,-1.3970433,0.8514278172,19.25810347,-340.7418965,12.46147012,
35953333,-1.405119157,0.8506365553,15.60514809,-344.3948519,12.39015717,
36057777,-1.407383111,0.850414868,11.97346564,-348.0265344,12.37031277,
36162222,-1.414657858,0.8497029129,8.380016454,-351.6199835,12.30697779,
36266666,-1.414177673,0.8497498886,4.816479715,-355.1835203,12.31113822,
36371111,-1.404034153,0.8507428197,1.229177573,-358.7708224,12.39969036,
36475555,-1.388597461,0.8522561168,-2.353216839,-362.3532168,12.53693944,
36580000,-1.368266517,0.8542533177,-6.009353128,-366.0093531,12.72243929,
36684444,-1.353075789,0.8557486261,-9.671201487,-369.6712015,12.86468597,
36788888,-1.338766258,0.8571595874,-13.40530143,-373.4053014,13.00163975,
36893333,-1.325092957,0.8585099879,-17.16323915,-377.1632392,13.13527337,
36997777,-1.316853753,0.8593247341,-20.89434646,-380.8943465,13.21714036,
37102222,-1.311328877,0.8598715028,-24.6329004,-384.6329004,13.27261435,
37206666,-1.307935775,0.8602074732,-28.40019406,-388.4001941,13.30691644,
37311111,-1.302539561,0.8607420536,-32.14053725,-392.1405373,13.36183752,
37415555,-1.29982664,0.8610109368,-35.96896197,-395.968962,13.38962141,
37520000,-1.291472227,0.8618394877,-39.80420284,-399.8042028,13.47591621,
37624444,-1.293588087,0.8616295714,-43.29185772,-403.2918577,13.45395537,
37728888,-1.292354975,0.8617519032,-46.96236177,-406.9623618,13.46674527,
37833333,-1.290994425,0.8618868978,-50.69198265,-410.6919827,13.48088537,
37937777,-1.288522087,0.8621322589,-54.43490922,-414.4349092,13.50665677,
