Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-0.964035879,0.894948833,-137.9094821,-137.9094821,18.03834157,
30104444,-0.9748975925,0.893830398,-141.358879,-141.358879,17.83778372,
30208888,-0.9819673902,0.8931031692,-145.0501773,-145.0501773,17.70962858,
30313333,-0.9928974808,0.891980019,-148.7200717,-148.7200717,17.51509305,
30417777,-1.00459141,0.8907799424,-152.3830919,-152.3830919,17.31165488,
30522222,-1.016646315,0.8895445111,-156.0382333,-156.0382333,17.10684123,
30626666,-1.029360905,0.8882433295,-159.714462,-159.714462,16.89602349,
30731111,-1.041815474,0.8869706033,-163.3922201,-163.3922201,16.69451185,
30835555,-1.055622362,0.8855618154,-167.0638862,-167.0638862,16.47668408,
30940000,-1.067580188,0.8843435052,-170.755411,-170.755411,16.29258701,
31044444,-1.081602952,0.882916946,-174.4576096,-174.4576096,16.08189129,
31148888,-1.09382097,0.8816758628,-178.1537518,-178.1537518,15.90272203,
31253333,-1.10575474,0.8804653371,178.1541757,-181.8458243,15.73154843,
31357777,-1.117688029,0.8792565222,174.4548237,-185.5451763,15.56404169,
31462222,-1.129094321,0.8781026422,170.7415604,-189.2584396,15.40724652,
31566666,-1.140281126,0.8769724367,167.0470883,-192.9529117,15.25651965,
31671111,-1.154477398,0.8755402782,163.3454517,-196.6545483,15.06945581,
31775555,-1.167265237,0.8742522087,159.6130558,-200.3869442,14.90485192,
31880000,-1.177014343,0.8732714921,155.9104128,-204.0895872,14.78176871,
31984444,-1.188489599,0.872118542,152.2028819,-207.7971181,14.63948387,
32088888,-1.198937752,0.8710701117,148.4789975,-211.5210025,14.51230693,
32193333,-1.210527487,0.8699086027,144.7702926,-215.2297074,14.37380673,
32297777,-1.221992975,0.8687610695,141.0370277,-218.9629723,14.23938051,
32402222,-1.23098024,0.8678626298,137.3319997,-222.6680003,14.13576361,
32506666,-1.243009594,0.8666615321,133.6031631,-226.3968369,13.99942239,
32611111,-1.253406493,0.86562477,129.8837317,-230.1162683,13.88369546,
32715555,-1.262949525,0.8646742457,126.1527159,-233.8472841,13.7791528,
32820000,-1.270636901,0.8639093115,122.4276477,-237.5723523,13.6960826,
32924444,-1.280406252,0.862938186,118.674894,-241.325106,13.59195629,
33028888,-1.287227314,0.8622607833,114.9389829,-245.0610171,13.52019293,
33133333,-1.29471717,0.861517575,111.1896106,-248.8103894,13.44226587,
33237777,-1.302863112,0.8607099914,107.4814376,-252.5185624,13.35853167,
33342222,-1.310904135,0.8599135518,103.7552957,-256.2447043,13.27689848,
33446666,-1.315789495,0.8594300313,100.0255397,-259.9744603,13.22779003,
33551111,-1.322538881,0.858762469,96.30013265,-263.6998673,13.16054207,
33655555,-1.329441016,0.858080335,92.57354893,-267.4264511,13.09247972,
33760000,-1.333617317,0.8576678569,88.83255519,-271.1674448,13.05163975,
33864444,-1.335610185,0.8574710983,85.11029541,-274.8897046,13.03224172,
33968888,-1.341203871,0.8569190674,81.30762717,-278.6923728,12.9781029,
34073333,-1.347359689,0.8563119713,77.60598781,-282.3940122,12.91904405,
34177777,-1.352446234,0.8558106532,73.91550494,-286.0844951,12.87065025,
34282222,-1.35225786,0.8558292137,70.21271326,-289.7872867,12.87243596,
34386666,-1.355252772,0.8555341729,66.49871445,-293.5012856,12.84410445,
34491111,-1.357869943,0.8552764282,62.78296701,-297.217033,12.81944887,
34595555,-1.359947385,0.8550718925,59.07406136,-300.9259386,12.79994561,
34700000,-1.354694768,0.8555891364,55.36696552,-304.6330345,12.84937359,
34804444,-1.360406422,0.8550267043,51.64162543,-308.3583746,12.79564416,
34908888,-1.360348528,0.8550324033,47.91861069,-312.0813893,12.7961865,
35013333,-1.361894789,0.8548802041,44.21363899,-315.786361,12.78171729,
