Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-1.038067881,0.887353376,-142.4845479,-142.4845479,16.75463772,
30104444,-1.0607536,0.8850388192,-146.0794904,-146.0794904,16.39717692,
30208888,-1.068991821,0.8841997932,-149.8982871,-149.8982871,16.27112632,
30313333,-1.079998329,0.8830800703,-153.6982207,-153.6982207,16.10572359,
30417777,-1.092255885,0.8818347437,-157.4958744,-157.4958744,15.92544884,
30522222,-1.104902356,0.8805517453,-161.2896883,-161.2896883,15.74365193,
30626666,-1.11854094,0.8791701879,-165.1116519,-165.1116519,15.55220648,
30731111,-1.132771876,0.8777309374,-168.9350663,-168.9350663,15.35736757,
30835555,-1.146358177,0.8763590808,-172.7631783,-172.7631783,15.17587456,
30940000,-1.160031287,0.8749806235,-176.6088079,-176.6088079,14.99752019,
31044444,-1.176850178,0.8732879972,179.5261389,-180.4738611,14.78382438,
31148888,-1.192642671,0.8717016468,175.6666443,-184.3333557,14.58866462,
31253333,-1.208698916,0.8700917568,171.7952202,-188.2047798,14.39548185,
31357777,-1.2248483,0.8684755273,167.9167506,-192.0832494,14.20629552,
31462222,-1.241333502,0.8668287856,163.9958809,-196.0041191,14.01826058,
31566666,-1.258844857,0.8650829592,160.1100569,-199.8899431,13.8239243,
31671111,-1.280102174,0.8629683965,156.1845484,-203.8154516,13.59517329,
31775555,-1.301703324,0.8608249257,152.2286215,-207.7713785,13.37038931,
31880000,-1.323969943,0.8586209934,148.2902617,-211.7097383,13.14637186,
31984444,-1.351632305,0.8558908524,144.3327728,-215.6672272,12.87836951,
32088888,-1.382008528,0.8529028657,140.3468586,-219.6531414,12.59645794,
32193333,-1.416898299,0.8494837686,136.3510915,-223.6489085,12.28760348,
32297777,-1.456678893,0.8456021049,132.3164551,-227.6835449,11.95354446,
32402222,-1.503819707,0.841025211,128.2816707,-231.7183293,11.58061113,
32506666,-1.559843693,0.8356180555,124.229246,-235.770754,11.16678636,
32611111,-1.630344366,0.828863054,120.1767743,-239.8232257,10.68654722,
32715555,-1.71593427,0.820735628,116.1394034,-243.8605966,10.15670659,
32820000,-1.817749166,0.811171235,112.1533216,-247.8466784,9.591606634,
32924444,-1.944644264,0.7994067054,108.2796014,-251.7203986,8.970423011,
33028888,-2.089429186,0.786191856,104.6185892,-255.3814108,8.354180633,
33133333,-2.24703339,0.772055161,101.2594466,-258.7405534,7.774052569,
33237777,-2.394399965,0.7590668088,98.30392782,-261.6960722,7.301056363,
33342222,-2.497092519,0.750145268,95.71264816,-264.2873518,7.00465128,
33446666,-2.528978778,0.7473965023,93.32083502,-266.679165,6.91754674,
33551111,-2.48776785,0.7509510131,90.89007236,-269.1099276,7.030548626,
33655555,-2.39148599,0.7593215061,88.18636588,-271.8136341,7.309840933,
33760000,-2.267492419,0.770238777,85.13620552,-274.8637945,7.704689043,
33864444,-2.140493072,0.7815834352,81.80449053,-278.1955095,8.156814646,
33968888,-2.026924379,0.7918698013,78.19805729,-281.8019427,8.609369582,
34073333,-1.930266988,0.8007310152,74.46222962,-285.5377704,9.036684846,
34177777,-1.847017754,0.8084424551,70.60734468,-289.3926553,9.44072684,
34282222,-1.773257665,0.8153369356,66.6452404,-293.3547596,9.830536179,
34386666,-1.716756217,0.8206579654,62.691216,-297.308784,10.15187527,
34491111,-1.670144754,0.8250737352,58.78311728,-301.2168827,10.43338882,
34595555,-1.632700701,0.8286382279,54.87663921,-305.1233608,10.67121451,
34700000,-1.59370598,0.8323667071,50.95176563,-309.0482344,10.93080423,
34804444,-1.56864692,0.8347715781,47.02546258,-312.9745374,11.10445501,
34908888,-1.542510774,0.8372872179,43.09198894,-316.9080111,11.29159734,
35013333,-1.521164464,0.8393474528,39.18226802,-320.817732,11.44922682,
35117777,-1.502001713,0.8412012596,35.2673187,-324.7326813,11.59455834,
35222222,-1.483878015,0.8429583156,31.28185769,-328.7181423,11.73547216,
35326666,-1.466514193,0.8446451455,27.45076771,-332.5492323,11.87375284,
35431111,-1.454383089,0.8458256391,23.72992354,-336.2700765,11.97232554,
35535555,-1.443887714,0.8468482888,19.93085059,-340.0691494,12.05894648,
35640000,-1.432444837,0.8479646704,16.08675713,-343.9132429,12.15483713,
35744444,-1.42243976,0.8489419842,12.25976355,-347.7402364,12.23994618,
35848888,-1.4111128,0.8500497814,8.434025035,-351.565975,12.33775982,
35953333,-1.398389831,0.8512958348,4.603264287,-355.3967357,12.44952239,
36057777,-1.390929383,0.8520273403,0.7748335773,-359.2251664,12.51601035,
36162222,-1.381550046,0.8529478871,-3.04296137,-363.0429614,12.60062063,
36266666,-1.373203693,0.8537678867,-6.854347219,-366.8543472,12.67688638,
36371111,-1.366152366,0.8544612688,-10.67372084,-370.6737208,12.74204642,
36475555,-1.356634135,0.8553981236,-14.47802564,-374.4780256,12.83107916,
36580000,-1.346007533,0.8564452861,-18.28296363,-378.2829636,12.93197023,
36684444,-1.339651833,0.8570721996,-22.06762463,-382.0676246,12.99307899,
36788888,-1.332465031,0.8577816442,-25.8695225,-385.8695225,13.06288231,
36893333,-1.324503965,0.8585682057,-29.67978517,-389.6797852,13.1410919,
36997777,-1.316082753,0.8594010151,-33.47688946,-393.4768895,13.22485377,
37102222,-1.309033816,0.8600987355,-37.26145813,-397.2614581,13.29579645,
37206666,-1.305568637,0.8604419348,-41.03634302,-401.036343,13.33095248,
37311111,-1.298507509,0.8611417089,-44.79140824,-404.7914082,13.40317308,
37415555,-1.293151682,0.8616728633,-48.56453903,-408.564539,13.458479,
37520000,-1.284990009,0.8624829124,-52.46849022,-412.4684902,13.54364715,
37624444,-1.281215209,0.8628578203,-56.24371159,-416.2437116,13.58340537,
37728888,-1.276298472,0.863346388,-60.09838703,-420.098387,13.63554436,
37833333,-1.272739398,0.8637002197,-63.92025617,-423.9202562,13.67353796,
37937777,-1.267314062,0.8642398683,-67.64013356,-427.6401336,13.73186549,
38042222,-1.265075627,0.8644626197,-71.382937,-431.382937,13.75607685,
38146666,-1.260285795,0.8649394589,-75.15910385,-435.1591038,13.80817405,
38251111,-1.25789697,0.8651773704,-78.92091124,-438.9209112,13.83430494,
38355555,-1.256034997,0.8653628563,-82.62653508,-442.6265351,13.85474175,
38460000,-1.254667505,0.8654991082,-86.32576206,-446.3257621,13.86978989,
38564444,-1.249753351,0.8659889141,-90.04400679,-450.0440068,13.92413845,
38668888,-1.246439964,0.866319324,-93.75651263,-453.7565126,13.96102548,
38773333,-1.245559897,0.8664071052,-97.46114718,-457.4611472,13.97085607,
38877777,-1.243464772,0.8666161165,-101.1906339,-461.1906339,13.99431527,
38982222,-1.245569439,0.8664061534,-104.9170045,-464.9170045,13.97074941,
39086666,-1.243013244,0.866661168,-108.6266837,-468.6266837,13.99938143,
39191111,-1.244022178,0.8665605043,-112.3235414,-472.3235414,13.98806624,
39295555,-1.244597527,0.8665031057,-116.0054183,-476.0054183,13.98162194,
39400000,-1.245350077,0.8664280347,-119.6929923,-479.6929923,13.97320186,
39504444,-1.24639687,0.8663236221,-123.4011878,-483.4011878,13.96150652,
39608888,-1.250143934,0.8659499736,-127.0756114,-487.0756114,13.91980311,
39713333,-1.252700248,0.8656951563,-130.7609937,-490.7609937,13.89149569,
39817777,-1.254149368,0.8655507392,-134.4560024,-494.4560024,13.87550016,
39922222,-1.255866665,0.8653796271,-138.1527741,-498.1527741,13.85659233,
40026666,-1.259001064,0.8650674016,-141.8381692,-501.8381692,13.82221512,
40131111,-1.263056258,0.8646636206,-145.5260243,-505.5260243,13.77799251,
40235555,-1.266032496,0.8643673926,-149.213663,-509.213663,13.74571667,
40340000,-1.269639734,0.8640084965,-152.9274245,-512.9274245,13.70680115,
40444444,-1.272839056,0.8636903101,-156.6410635,-516.6410635,13.67247121,
40548888,-1.277881978,0.8631890075,-160.3419999,-520.3419999,13.61870836,
40653333,-1.281867741,0.862793,-164.0681354,-524.0681354,13.57651577,
40757777,-1.285668653,0.8624155277,-167.7763376,-527.7763376,13.53652412,
40862222,-1.292287073,0.86175864,-171.3735493,-531.3735493,13.46745026,
40966666,-1.29846336,0.861146086,-174.9661052,-534.9661052,13.40362711,
41071111,-1.30510634,0.8604877321,-178.587189,-538.587189,13.33565686,
41175555,-1.309983126,0.8600047376,177.7604239,-542.2395761,13.28619773,
