Frequency,S11_Magnitude,S11_Phase,S11_VSWR,
35848888,-1.411975584,20.29679304,12.33025393,
35953333,-1.362005558,16.39500615,12.78068203,
36057777,-1.33025448,12.4742279,13.08450472,
36162222,-1.308321966,8.55232634,13.30300331,
36266666,-1.293351219,4.644264252,13.45641028,
36371111,-1.277494504,0.7166811452,13.62282417,
36475555,-1.266395793,-3.172701592,13.74178731,
36580000,-1.25925223,-7.056648545,13.81946782,
36684444,-1.251468067,-10.93959431,13.90512582,
36788888,-1.245253709,-14.81970889,13.97427953,
36893333,-1.239054013,-18.68711797,14.04396249,
36997777,-1.237354067,-22.55918678,14.06319162,
37102222,-1.23243376,-26.44063766,14.11914774,
37206666,-1.228137054,-30.29841369,14.16837929,
37311111,-1.226119878,-34.18067416,14.19161127,
37415555,-1.225856661,-38.06446698,14.19464841,
37520000,-1.222829565,-41.97931973,14.22967081,
37624444,-1.222965283,-46.0822768,14.22809688,
37728888,-1.221697733,-49.90693549,14.24281035,
37833333,-1.221222418,-53.63726318,14.24833559,
37937777,-1.221894727,-57.41426165,14.24052167,
38042222,-1.222996442,-61.24827086,14.22773557,
38146666,-1.224424146,-65.10465342,14.21120046,
38251111,-1.225964558,-68.97776125,14.19340327,
38355555,-1.228703885,-72.88047183,14.16186481,
38460000,-1.231513659,-76.8130982,14.12966128,
38564444,-1.236060927,-80.66587301,14.07785462,
38668888,-1.240479187,-84.45640275,14.02788215,
38773333,-1.24501681,-88.27331039,13.97692944,
38877777,-1.251060639,-92.11818072,13.90963862,
38982222,-1.257211753,-95.99282577,13.84181875,
39086666,-1.264105212,-99.86284468,13.76659974,
39191111,-1.273475618,-103.7489542,13.66566126,
39295555,-1.280387124,-107.6333576,13.59215861,
39400000,-1.289814408,-111.5408064,13.4931734,
39504444,-1.300749333,-115.4399133,13.38015879,
39608888,-1.311677536,-119.3469806,13.26909971,
39713333,-1.324429052,-123.2645758,13.14183232,
39817777,-1.338503571,-127.1845617,13.00418131,
39922222,-1.353091372,-131.0903938,12.86453841,
40026666,-1.368592453,-134.9912025,12.71942188,
40131111,-1.385542901,-138.9162427,12.56446106,
40235555,-1.403576338,-142.8619378,12.4037173,
40340000,-1.422167844,-146.8306557,12.24227601,
40444444,-1.442230936,-150.8396516,12.07273577,
40548888,-1.463512297,-154.8562941,11.89799259,
40653333,-1.487617769,-158.8026489,11.70611331,
40757777,-1.514866198,-162.7558814,11.49658661,
40862222,-1.54229063,-166.7252342,11.29320065,
40966666,-1.572571437,-170.7227001,11.07689294,
41071111,-1.603563635,-174.7257609,10.86398554,
41175555,-1.636500107,-178.7604605,10.64658499,
41280000,-1.672466345,177.1877122,10.4189949,
41384444,-1.70911415,173.1173421,10.19697442,
41488888,-1.749747601,169.0275169,9.961714772,
41593333,-1.793091054,164.9350985,9.722556432,
41697777,-1.841143895,160.7978438,9.47062045,
41802222,-1.890416664,156.6642765,9.225636843,
41906666,-1.945592987,152.5310663,8.96608513,
42011111,-2.005038018,148.35827,8.702503744,
42115555,-2.068683845,144.2084503,8.437160096,
42220000,-2.138284858,140.009704,8.165153601,
42324444,-2.214526828,135.7941226,7.886912327,
42428888,-2.292024418,131.38046,7.623158473,
42533333,-2.387711795,127.3776249,7.321250822,
42637777,-2.485590838,123.1691235,7.036622997,
42742222,-2.59476543,118.925492,6.744647454,
42846666,-2.713680979,114.6709514,6.453541621,
42951111,-2.842397959,110.4105531,6.166106725,
43055555,-2.985738966,106.1280561,5.875429658,
43160000,-3.138795257,101.8254573,5.594634435,
43264444,-3.307708928,97.48565235,5.315223014,
43368888,-3.494193581,93.16832145,5.038480469,
43473333,-3.697323412,88.87879418,4.769206053,
43577777,-3.921510406,84.59923847,4.504861848,
43682222,-4.171187371,80.64066671,4.244440108,
43786666,-4.446309139,76.81001779,3.991957536,
43891111,-4.738699484,72.92740496,3.756417434,
43995555,-5.056974626,69.16643858,3.531702362,
44100000,-5.401308817,65.58201961,3.319196209,
44204444,-5.772741598,62.16805927,3.11923873,
44308888,-6.167108878,59.01871902,2.934196594,
44413333,-6.58534037,56.14033723,2.763113714,
44517777,-7.020884244,53.63496561,2.607574418,
44622222,-7.468455739,51.54487901,2.467591236,
44726666,-7.90896533,49.94954146,2.346169102,
44831111,-8.33098327,48.82842759,2.242659683,
44935555,-8.717046197,48.24898686,2.157373986,
45040000,-9.044443695,48.17584778,2.091202185,
45144444,-9.294709411,48.49930966,2.044031754,
45248888,-9.446460431,49.07460339,2.016757482,
45353333,-9.491119103,49.69539515,2.008912852,
45457777,-9.430601056,50.34699749,2.019562914,
45562222,-9.279795983,51.03552652,2.046764874,
45666666,-9.048338072,51.25173056,2.090446358,
45771111,-8.755488568,50.85305475,2.149325828,
45875555,-8.42206635,49.75672668,2.22177797,
45980000,-8.072347123,48.41874192,2.304719965,
46084444,-7.718961219,47.26867509,2.396732757,
46188888,-7.364836542,45.42529551,2.498399233,
46293333,-7.020637854,43.16233995,2.607656676,
46397777,-6.689796397,40.60388431,2.723871328,
46502222,-6.375830082,37.81970553,2.845886218,
46606666,-6.081043374,34.85636659,2.972452416,
46711111,-5.804003153,31.71407364,3.103616909,
46815555,-5.545655143,28.45949287,3.238197801,
46920000,-5.303476494,25.11889515,3.376683092,
47024444,-5.080172854,21.75912797,3.516453379,
47128888,-4.871982198,18.34589632,3.658647228,
47233333,-4.678327122,14.86516512,3.802583617,
47337777,-4.497864099,11.32258857,3.948151263,
47442222,-4.330496301,7.749439937,4.094250716,
47546666,-4.173447998,4.120504944,4.242227097,
47651111,-4.02930623,0.4821222672,4.388396697,
47755555,-3.895275647,-3.16103287,4.534198765,
47860000,-3.767595317,-6.748800619,4.682907742,
47964444,-3.650097052,-10.33961515,4.829098581,
48068888,-3.541106167,-13.84606078,4.973509355,
48173333,-3.437679451,-17.45496225,5.119136057,
48277777,-3.341592825,-20.99465121,5.262613885,
48382222,-3.251727325,-24.51976472,5.404573054,
48486666,-3.168403304,-28.05057201,5.543479776,
48591111,-3.091513239,-31.58845085,5.678378939,
48695555,-3.018318216,-35.11891378,5.813249796,
48800000,-2.949720461,-38.6539331,5.94578816,
48904444,-2.882650922,-42.17926895,6.081532459,
49008888,-2.821961685,-45.72513952,6.209976525,
49113333,-2.763278056,-49.25758903,6.339589388,
49217777,-2.708507786,-52.79388889,6.465669675,
49322222,-2.656982486,-56.34085048,6.589064405,
49426666,-2.608131619,-59.85607399,6.710592498,
49531111,-2.560613415,-63.3626268,6.833288241,
49635555,-2.516875008,-66.85685754,6.950349238,
49740000,-2.475856153,-70.36310658,7.063916613,
49844444,-2.437567381,-73.86120604,7.173398072,
49948888,-2.401293835,-77.35750184,7.280359288,
50053333,-2.36546551,-80.84525676,7.389248732,
50157777,-2.333350317,-84.31160578,7.489713126,
50262222,-2.302241449,-87.73649203,7.589718256,
50366666,-2.274540728,-91.18349968,7.681083336,
50471111,-2.247669252,-94.61052646,7.771877646,
50575555,-2.221953732,-98.031982,7.860834163,
50680000,-2.197822565,-101.4426268,7.946213669,
50784444,-2.175937248,-104.8528808,8.025293412,
50888888,-2.153935835,-108.2921629,8.10642101,
50993333,-2.131571606,-111.720063,8.190611724,
51097777,-2.110268374,-115.1578707,8.272476196,
51202222,-2.091557506,-118.6086694,8.34576109,
51306666,-2.07562003,-122.0753775,8.409230528,
51411111,-2.059877728,-125.3838277,8.472891493,
51515555,-2.043074921,-128.7758012,8.541928587,
51620000,-2.029043281,-132.1803577,8.600460059,
51724444,-2.017062407,-135.5530579,8.651084445,
51828888,-2.004358577,-138.9402007,8.705427704,
51933333,-1.991755479,-142.3949386,8.760028118,
52037777,-1.982594166,-145.7282519,8.800155304,
52142222,-1.97281245,-149.0777997,8.84341309,
52246666,-1.964033437,-152.4648918,8.88260509,
52351111,-1.953540684,-155.9058381,8.929911787,
52455555,-1.943603883,-159.3012705,8.97518487,
52560000,-1.934785286,-162.6841324,9.015754409,
52664444,-1.92695514,-166.0547577,9.05208915,
52768888,-1.920891716,-169.4169967,9.080430002,
52873333,-1.915482157,-172.7768575,9.105866703,
52977777,-1.907882638,-176.1881037,9.141845636,
53082222,-1.902717169,-179.6036672,9.1664656,
53186666,-1.896332087,176.9907634,9.19708467,
53291111,-1.890687856,173.5932283,9.224323951,
53395555,-1.886034401,170.1905206,9.246904812,
53500000,-1.883673618,166.8049477,9.258403319,
53604444,-1.881829322,163.4589213,9.267406363,
53708888,-1.879695755,160.0756652,9.277843625,
53813333,-1.874750882,156.6702561,9.30212529,
53917777,-1.869849951,153.2281521,9.326318398,
54022222,-1.862325818,149.7023175,9.36370952,
54126666,-1.860894503,146.2776762,9.370856791,
54231111,-1.860175206,142.8619423,9.374452769,
54335555,-1.85566106,139.4000396,9.397084207,
54440000,-1.850112859,135.875797,9.425051687,
54544444,-1.850356112,132.4831508,9.423821962,
54648888,-1.848755676,129.0126022,9.431918651,
54753333,-1.84621725,125.5228095,9.444789579,
54857777,-1.845835716,122.0157759,9.446727192,
54962222,-1.843674796,118.5033876,9.457716588,
55066666,-1.842684087,114.9883349,9.462763504,
55171111,-1.842215651,111.4676021,9.465151728,
55275555,-1.843492647,107.9514015,9.458644088,
55380000,-1.848702785,104.3832663,9.432186468,
55484444,-1.844507052,100.7842255,9.453481077,
55588888,-1.838390612,97.08320745,9.484698628,
55693333,-1.84133264,93.53607341,9.469656898,
55797777,-1.843451819,89.93692175,9.458852011,
55902222,-1.844791545,86.24890203,9.452034112,
56006666,-1.842159948,82.52586049,9.465435799,
56111111,-1.844041351,78.87013929,9.455850646,
56215555,-1.848870249,75.20451181,9.431338555,
56320000,-1.854107573,71.49209721,9.40489812,
56424444,-1.860171403,67.74868819,9.374471787,
56528888,-1.863667444,63.96068087,9.357020119,
56633333,-1.866386693,60.14361598,9.343491442,
56737777,-1.870127475,56.28818172,9.324945021,
56842222,-1.875087445,52.38503734,9.30046853,
56946666,-1.883433929,48.4857584,9.259572374,
57051111,-1.888928873,44.55496804,9.232846274,
57155555,-1.891442235,40.55967368,9.220673837,
57260000,-1.898014217,36.5129269,9.188998107,
57364444,-1.908056948,32.45125937,9.141017164,
57468888,-1.917052138,28.31723813,9.098469529,
57573333,-1.926359892,24.14350144,9.05486345,
57677777,-1.9403138,20.00091012,8.990277436,
57782222,-1.955780577,15.7679821,8.919770412,
57886666,-1.969532548,11.48911407,8.858014443,
57991111,-1.985274826,7.13730061,8.788375334,
58095555,-2.006399736,2.711364657,8.696649613,
58200000,-2.025225561,-1.773339362,8.616526264,
58304444,-2.045990373,-6.353535453,8.529868291,
58408888,-2.072321462,-11.01921993,8.422489272,
58513333,-2.102979753,-15.76486971,8.300867744,
58617777,-2.132670681,-20.60371085,8.186432765,
58722222,-2.163890361,-25.57374153,8.069509469,
58826666,-2.199854282,-30.61071167,7.938952559,
58931111,-2.238106601,-35.85438669,7.804717228,
59035555,-2.28057964,-41.10434239,7.660974958,
59140000,-2.327472125,-46.51920681,7.508403587,
59244444,-2.380342592,-52.08649844,7.343633843,
59348888,-2.433598853,-57.84991384,7.184943881,
59453333,-2.492529336,-63.7693557,7.017300204,
59557777,-2.556557113,-69.87093837,6.843974777,
59662222,-2.62105849,-76.19298161,6.677989716,
59766666,-2.689740447,-82.77906939,6.510062686,
59871111,-2.762027748,-89.57911829,6.342411346,
59975555,-2.842977912,-96.61252936,6.164871045,
60080000,-2.928570841,-103.9063507,5.987916108,
60184444,-3.013416829,-111.5665398,5.822517675,
60288888,-3.099689334,-119.542866,5.663713032,
60393333,-3.188968238,-127.8324064,5.508514299,
60497777,-3.277396297,-136.4772764,5.3632204,
60602222,-3.359790066,-145.4899862,5.234803618,
60706666,-3.431144468,-154.8688467,5.128636274,
60811111,-3.497135196,-164.623898,5.034354588,
60915555,-3.548116941,-174.7252458,4.963949428,
61020000,-3.581079534,174.8795643,4.919510135,
61124444,-3.590853415,164.1903759,4.906492267,
61228888,-3.583439781,153.3041677,4.916359918,
61333333,-3.545873577,142.2026097,4.96700432,
61437777,-3.493074471,131.1002571,5.040051972,
61542222,-3.409859219,120.0859782,5.159835399,
61646666,-3.306195616,109.1049964,5.317598089,
61751111,-3.232018084,98.75234317,5.43677563,
61855555,-3.056928894,87.60857284,5.741291688,
61960000,-2.914089045,77.32929815,6.017118483,
62064444,-2.788762441,67.35486849,6.282626917,
62168888,-2.621718981,57.61060558,6.676332592,
62273333,-2.479861767,48.25510212,7.052659755,
62377777,-2.341057679,39.28760364,7.465349653,
62482222,-2.209053397,30.65833662,7.906244084,
62586666,-2.08667403,22.34923304,8.365105539,
62691111,-1.970524227,14.37518416,8.853594572,
62795555,-1.864900189,6.705759894,9.350882118,
62900000,-1.758965176,-0.6897945944,9.909864333,
63004444,-1.681554667,-7.758386068,10.36303061,
63108888,-1.602704218,-14.58734857,10.86977818,
63213333,-1.530297487,-21.18625007,11.38124537,
63317777,-1.467770372,-27.55224937,11.86363894,
63422222,-1.412332007,-33.67792399,12.32715587,
63526666,-1.363372051,-39.65457314,12.76792447,
63631111,-1.318763709,-45.4427703,13.19807126,
63735555,-1.28212602,-51.07622141,13.57379075,
63840000,-1.248717903,-56.53783346,13.93564475,
63944444,-1.22072169,-61.87326749,14.25416091,
64048888,-1.192631985,-67.11518997,14.58879493,
64153333,-1.172765737,-72.19883247,14.83515572,
64257777,-1.155945599,-77.18940695,15.05037192,
64362222,-1.14164794,-82.06445316,15.2383065,
64466666,-1.129322059,-86.8791058,15.40414825,
64571111,-1.121174002,-91.57390784,15.51578321,
64675555,-1.115398877,-96.21443723,15.59589615,
64780000,-1.113539809,-100.775102,15.62186232,
64884444,-1.111436524,-105.2353843,15.65134442,
64988888,-1.110945504,-109.6384392,15.65824323,
65093333,-1.115099292,-113.9901957,15.60007469,
65197777,-1.120054312,-118.2793152,15.53125098,
65302222,-1.128176986,-122.5115925,15.41973916,
65406666,-1.135630741,-126.7048697,15.31881607,
65511111,-1.144343756,-130.8393224,15.20251175,
65615555,-1.155260199,-134.9293281,15.05927481,
65720000,-1.167347987,-138.9532975,14.90379852,
65824444,-1.178739273,-142.9417708,14.76020363,
65928888,-1.190392453,-146.8944372,14.61615543,
66033333,-1.203764735,-150.8043781,14.4542987,
66137777,-1.216782242,-154.6814132,14.30015879,
66242222,-1.229441458,-158.5278431,14.15339703,
66346666,-1.242892022,-162.3395627,14.00074217,
66451111,-1.254023503,-166.1356397,13.876888,
66555555,-1.263958966,-169.8745031,13.76818699,
66660000,-1.274690071,-173.598327,13.65268794,
66764444,-1.284323894,-177.3084664,13.55064602,
66868888,-1.292880359,179.0012898,13.46129297,
66973333,-1.300487631,175.3286713,13.38284129,
67077777,-1.306250459,171.6668921,13.32402027,
67182222,-1.311948601,168.0457819,13.26636854,
67286666,-1.317876056,164.419057,13.20692674,
67391111,-1.320280901,160.8068736,13.18296293,
67495555,-1.320893903,157.2132737,13.17686846,
67600000,-1.324083998,153.6342251,13.14524382,
67704444,-1.32477725,150.0218655,13.13839153,
67808888,-1.324917116,146.4361257,13.13700993,
67913333,-1.323632509,142.839406,13.14971033,
68017777,-1.32146154,139.2608568,13.17123007,
68122222,-1.319271321,135.6763403,13.19301254,
68226666,-1.318642437,132.0744275,13.1992804,
68331111,-1.313994143,128.4821791,13.24579469,
68435555,-1.309321673,124.8940773,13.29288439,
68540000,-1.305521956,121.2901408,13.33142735,
68644444,-1.299447022,117.6823199,13.39351847,
68748888,-1.294911317,114.0543405,13.4402579,
68853333,-1.289103059,110.4406031,13.50059187,
68957777,-1.279937357,106.8056286,13.59691762,
69062222,-1.272843145,103.1812205,13.67242744,
69166666,-1.266593239,99.52679935,13.7396527,
69271111,-1.258810687,95.85151916,13.82429824,
69375555,-1.24959612,92.18620707,13.92588443,
69480000,-1.240491402,88.49294872,14.02774449,
69584444,-1.232619303,84.78525684,14.11702954,
69688888,-1.222591485,81.03860974,14.23243267,
69793333,-1.212625881,77.28131026,14.34901392,
69897777,-1.204280317,73.49947604,14.44813022,
70002222,-1.195193724,69.69427171,14.55762393,
70106666,-1.185190071,65.85765508,14.68011297,
70211111,-1.176225436,61.99274626,14.79165272,
70315555,-1.166222395,58.08244731,14.9181399,
70420000,-1.157065114,54.14279081,15.0358529,
70524444,-1.150165738,50.14486034,15.12578145,
70628888,-1.14110772,46.12142153,15.24549985,
70733333,-1.13430964,42.03707175,15.33660679,
70837777,-1.13012634,37.90465224,15.39321637,
70942222,-1.126042959,33.69356854,15.44888004,
71046666,-1.125043255,29.41066868,15.46256943,
71151111,-1.124033078,25.08668004,15.47642698,
71255555,-1.128845302,20.63744636,15.41063575,
71360000,-1.139000706,16.09192445,15.2736213,
71464444,-1.154931643,11.42170108,15.06354628,
71568888,-1.180124674,6.628857799,14.74292907,
71673333,-1.217570393,1.681844871,14.2909323,
71777777,-1.274323509,-3.514454681,13.65660111,
71882222,-1.365119195,-8.926689697,12.75165042,
71986666,-1.50357917,-14.6384079,11.58245453,
72091111,-1.736461842,-20.76519312,10.03742124,
72195555,-2.150108938,-27.22307617,8.120702627,
72300000,-2.951529914,-33.39347395,5.942212213,
72404444,-4.34641931,-35.00368857,4.079856442,
72508888,-4.738430894,-24.94385062,3.756620153,
72613333,-2.967963851,-22.85793025,5.909936046,
72717777,-1.850238353,-30.56296732,9.424417233,
72822222,-1.409036373,-39.35093258,12.35586168,
72926666,-1.255500049,-47.70966644,13.8606245,
73031111,-1.229860265,-55.757613,14.1485934,
73135555,-1.277905495,-63.68281124,13.61845865,
73240000,-1.391831588,-71.71621789,12.50793187,
73344444,-1.622351075,-79.84434328,10.73889247,
73448888,-1.942232595,-86.77330182,8.981469126,
73553333,-1.983356043,-93.80551149,8.796804035,
73657777,-2.092899794,-102.3419643,8.340459906,
73762222,-2.303095677,-111.3248344,7.586935898,
73866666,-2.575994457,-120.6051024,6.793074059,
73971111,-2.898725283,-130.1944397,6.048421314,
74075555,-3.264465577,-140.122461,5.383969518,
74180000,-3.671250428,-150.4002274,4.80207849,
74284444,-4.112345843,-161.080054,4.302914525,
74388888,-4.579443309,-172.1354122,3.880892891,
74493333,-5.063099112,176.4337208,3.52766257,
74597777,-5.548561457,164.6362377,3.236611656,
74702222,-6.01825893,152.5268636,3.001078499,
74806666,-6.453148971,140.1265611,2.81468487,
74911111,-6.836719153,127.5598551,2.67080211,
75015555,-7.149353247,114.9523558,2.565498114,
75120000,-7.379517806,102.4015755,2.493978442,
75224444,-7.525357471,90.10729235,2.451055768,
75328888,-7.588645564,78.16413828,2.432973578,
75433333,-7.577680729,66.71619452,2.436083388,
75537777,-7.504663244,55.82778791,2.457038654,
75642222,-7.385283885,45.48831556,2.492247265,
75746666,-7.229724143,35.77547347,2.539976991,
75851111,-7.053662839,26.62047026,2.596685108,
75955555,-6.862448743,17.98524869,2.661753962,
76060000,-6.666796615,9.856700471,2.732401302,
76164444,-6.466985667,2.151201729,2.809183443,
76268888,-6.271384146,-5.133730063,2.889311097,
76373333,-6.079969013,-12.09317656,2.972937092,
76477777,-5.896162472,-18.73599667,3.058563054,
76582222,-5.719151735,-25.09530481,3.146430221,
76686666,-5.547580533,-31.1999576,3.237146811,
76791111,-5.385854616,-37.11437981,3.328133931,
76895555,-5.230975718,-42.81012419,3.420715862,
77000000,-5.080966279,-48.32307185,3.515934367,
77104444,-4.945239685,-53.72636764,3.607210148,
77208888,-4.809594356,-58.98259969,3.70372044,
77313333,-4.682431625,-64.09838135,3.799406306,
77417777,-4.561662455,-69.12732096,3.895342734,
77522222,-4.445577932,-74.05263423,3.992586312,
77626666,-4.335203209,-78.89269945,4.089984472,
77731111,-4.227472606,-83.66561148,4.190058032,
77835555,-4.126381972,-88.36347104,4.28881165,
77940000,-4.027244373,-92.992508,4.390564873,
78044444,-3.93285946,-97.56776184,4.492294131,
78148888,-3.8398969,-102.1136518,4.597464173,
78253333,-3.753257001,-106.6018515,4.700249658,
78357777,-3.667792209,-111.0618518,4.806474192,
78462222,-3.586240675,-115.4852008,4.912627026,
78566666,-3.505754117,-119.896724,5.022306169,
78671111,-3.429306495,-124.2963458,5.131314831,
78775555,-3.354682879,-128.6584005,5.242577937,
78880000,-3.281565493,-133.0052813,5.356565622,
78984444,-3.210145106,-137.3493845,5.472981785,
79088888,-3.141143489,-141.689272,5.590541735,
79193333,-3.075094523,-146.0296863,5.708068125,
79297777,-3.009290217,-150.3497441,5.830344198,
79402222,-2.945965563,-154.6845931,5.953222963,
79506666,-2.883896636,-159.0293574,6.07895313,
79611111,-2.823933167,-163.3677215,6.205716499,
79715555,-2.76397615,-167.7185225,6.338014902,
79820000,-2.706575722,-172.075627,6.470211201,
79924444,-2.651639166,-176.4539316,6.602137408,
80028888,-2.596719976,179.1458624,6.739645528,
80133333,-2.542896364,174.736805,6.88021729,
80237777,-2.489673244,170.3146867,7.025240909,
80342222,-2.439383139,165.8585768,7.168128019,
80446666,-2.39022425,161.350234,7.313651304,
80551111,-2.341384213,156.8421876,7.46432102,
80655555,-2.294409672,152.2892905,7.615324762,
80760000,-2.248257616,147.7006882,7.769866291,
80864444,-2.203628863,143.0704048,7.925498403,
80968888,-2.161149492,138.4292649,8.079638555,
81073333,-2.118809802,133.7160003,8.239454355,
81177777,-2.079244197,128.970002,8.394711757,
81282222,-2.040442053,124.1718364,8.55284968,
81386666,-2.003974905,119.3276335,8.707079705,
81491111,-1.968741701,114.4218372,8.861542417,
81595555,-1.93447962,109.4759657,9.017167272,
81700000,-1.90448757,104.4535654,9.158012311,
81804444,-1.874138236,99.37021449,9.305142628,
81908888,-1.846429297,94.24447818,9.443713045,
82013333,-1.822842052,89.02572029,9.565003282,
82117777,-1.801139385,83.71943863,9.679419253,
82222222,-1.781271874,78.33907543,9.786613558,
82326666,-1.763469377,72.89110678,9.884725252,
82431111,-1.749904196,67.34408026,9.960829318,
82535555,-1.74041605,61.69950397,10.01476769,
82640000,-1.733400728,55.95720776,10.05502949,
82744444,-1.729795788,50.12015541,10.07584613,
82848888,-1.730747815,44.16933952,10.07034022,
82953333,-1.737189082,38.10945511,10.03324713,
83057777,-1.747369552,31.93352782,9.975180775,
83162222,-1.762349524,25.63668954,9.890963392,
83266666,-1.783649173,19.21954491,9.773660722,
83371111,-1.80820188,12.65439215,9.641883383,
83475555,-1.840713435,5.955095516,9.472818703,
83580000,-1.878316216,-0.8635682657,9.284604905,
83684444,-1.922930941,-7.832932048,9.070878498,
83788888,-1.973688532,-14.94571642,8.839521225,
83893333,-2.027971213,-22.19131744,8.604965534,
83997777,-2.090808212,-29.57840275,8.348723299,
84102222,-2.1605234,-37.12118775,8.081955949,
84206666,-2.234165999,-44.7947538,7.818332094,
84311111,-2.314639641,-52.63375998,7.549537915,
84415555,-2.399239148,-60.58093104,7.286515437,
84520000,-2.488101209,-68.66353877,7.02961942,
84624444,-2.580638617,-76.88589984,6.781026676,
84728888,-2.674345586,-85.19915227,6.546947216,
84833333,-2.773861047,-93.64531313,6.315806224,
84937777,-2.873282444,-102.1439285,6.10100279,
85042222,-2.972117678,-110.7554398,5.901835008,
85146666,-3.06920554,-119.4252677,5.718795102,
85251111,-3.168623694,-128.1298219,5.543102626,
85355555,-3.267130076,-136.8672238,5.37968037,
85460000,-3.367274629,-145.5813565,5.223453515,
85564444,-3.470113352,-154.2439368,5.07252172,
85668888,-3.565617514,-162.7124322,4.940251875,
85773333,-3.628961163,-171.0286612,4.856415591,
85877777,-3.653328398,-179.3165809,4.824950501,
85982222,-3.656487016,172.3010025,4.820902971,
86086666,-3.653604055,163.8686606,4.824596985,
86191111,-3.651801068,155.4478118,4.826910208,
86295555,-3.647614348,147.0786546,4.832290695,
86400000,-3.640845162,138.7761994,4.841016556,
86504444,-3.632065695,130.5623483,4.852382939,
86608888,-3.617959943,122.4182433,4.870762222,
86713333,-3.599965012,114.3409384,4.894421064,
86817777,-3.578667574,106.3239762,4.922733728,
86922222,-3.551871459,98.34640063,4.958845478,
87026666,-3.520063989,90.38320729,5.002434411,
87131111,-3.485497848,82.42002521,5.050718294,
87235555,-3.4413355,74.44760441,5.113837028,
87340000,-3.388547928,66.34959251,5.191470432,
87444444,-3.318870305,58.04113577,5.297773443,
87548888,-3.220493652,49.21603809,5.455789924,
87653333,-3.104732129,38.51271789,5.654706415,
87757777,-4.224518859,22.79711828,4.192875178,
87862222,-4.808583008,27.36851069,3.704460988,
87966666,-4.216475464,20.54305245,4.200566992,
88071111,-4.008684133,11.98818573,4.410184353,
88175555,-3.923970089,3.135087844,4.502131768,
88280000,-3.894385037,-5.979181729,4.53520174,
88384444,-3.896904894,-15.39827286,4.532365168,
88488888,-3.920697436,-25.15643347,4.505764955,
88593333,-3.965257843,-35.33602132,4.456819352,
88697777,-4.027395113,-46.0039584,4.390406283,
88802222,-4.106553915,-57.2283966,4.308762618,
88906666,-4.200386468,-69.06661967,4.21604286,
89011111,-4.30832523,-81.59271717,4.114474073,
89115555,-4.422073328,-94.78387781,4.01291143,
89220000,-4.533613098,-108.666049,3.918373134,
89324444,-4.634287539,-123.2091305,3.837037517,
89428888,-4.722966313,-138.3607676,3.768331961,
