Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-0.9695431559,0.8943815717,-138.4337573,-138.4337573,17.93608939,
30104444,-0.9804440006,0.8932598214,-141.9531865,-141.9531865,17.73708688,
30208888,-0.9878355231,0.8924999981,-145.6538365,-145.6538365,17.60465083,
30313333,-0.9987104726,0.8913832652,-149.3354733,-149.3354733,17.41336883,
30417777,-1.010421231,0.8901822667,-153.0164563,-153.0164563,17.21199491,
30522222,-1.023014596,0.888892558,-156.6838154,-156.6838154,17.00059442,
30626666,-1.035304158,0.8876357638,-160.376925,-160.376925,16.79925773,
30731111,-1.046930795,0.8864483995,-164.0680042,-164.0680042,16.61313792,
30835555,-1.061123379,0.8850011419,-167.7536383,-167.7536383,16.39147703,
30940000,-1.07282809,0.8838093576,-171.4543895,-171.4543895,16.21309013,
31044444,-1.086970853,0.8823714697,-175.1725272,-175.1725272,16.0026778,
31148888,-1.098778155,0.8811728189,-178.883214,-178.883214,15.83116592,
31253333,-1.109977974,0.8800373433,177.4131854,-182.5868146,15.67185485,
31357777,-1.12157753,0.8788628834,173.7022303,-186.2977697,15.51021632,
31462222,-1.13415421,0.8775912601,169.9780681,-190.0219319,15.33870263,
31566666,-1.146313009,0.876363638,166.2839958,-193.7160042,15.1764708,
31671111,-1.158675077,0.8751172532,162.552462,-197.447538,15.0150225,
31775555,-1.170413563,0.8739353808,158.799854,-201.200146,14.86487955,
31880000,-1.183241595,0.8726456342,155.0887602,-204.9112398,14.70421231,
31984444,-1.192997361,0.8716660514,151.3639308,-208.6360692,14.58434087,
32088888,-1.203375476,0.8706251852,147.6311247,-212.3688753,14.45895933,
32193333,-1.215265638,0.8694341971,143.9098261,-216.0901739,14.31794662,
32297777,-1.227899196,0.8681705311,140.1633848,-219.8366152,14.17111475,
32402222,-1.238260478,0.8671355195,136.4295698,-223.5704302,14.05293207,
32506666,-1.248684872,0.8660954487,132.6857968,-227.3142032,13.93601212,
