Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-0.9409101025,0.8973347674,-137.2774961,-137.2774961,18.48079158,
30104444,-0.9461643877,0.896792114,-140.7192919,-140.7192919,18.37836417,
30208888,-0.9525040562,0.896137801,-144.4213308,-144.4213308,18.256284,
30313333,-0.9627550385,0.8950808138,-148.096843,-148.096843,18.06229045,
30417777,-0.9740477891,0.8939178522,-151.7691739,-151.7691739,17.8533136,
30522222,-0.9869337465,0.892592663,-155.4316958,-155.4316958,17.62070186,
30626666,-0.9979957592,0.8914566151,-159.1160807,-159.1160807,17.42581197,
30731111,-1.009501904,0.8902764898,-162.8005331,-162.8005331,17.22763414,
30835555,-1.021647242,0.8890325006,-166.4828736,-166.4828736,17.02329521,
30940000,-1.033466157,0.8878236142,-170.1755113,-170.1755113,16.82906434,
31044444,-1.04624215,0.8865186828,-173.8856737,-173.8856737,16.62404641,
31148888,-1.057164594,0.8854045925,-177.5857114,-177.5857114,16.45270639,
31253333,-1.068292918,0.8842709424,178.7117712,-181.2882288,16.28174446,
31357777,-1.079077809,0.883173663,175.0068367,-184.9931633,16.11942745,
31462222,-1.091390563,0.8819225999,171.2902416,-188.7097584,15.93804232,
31566666,-1.102194869,0.8808262657,167.5968274,-192.4031726,15.78222145,
31671111,-1.114275707,0.8796020131,163.8572738,-196.1427262,15.61157343,
31775555,-1.125473568,0.8784687596,160.1192523,-199.8807477,15.45667397,
31880000,-1.137503648,0.8772529102,156.412488,-203.587512,15.29366532,
31984444,-1.14962642,0.8760293948,152.6901314,-207.3098686,15.13285663,
32088888,-1.159913922,0.8749924464,148.9568723,-211.0431277,14.9990332,
32193333,-1.168210303,0.874157091,145.2264482,-214.7735518,14.89283033,
32297777,-1.179326769,0.8730390337,141.4899115,-218.5100885,14.75287318,
32402222,-1.189743688,0.8719926326,137.7563382,-222.2436618,14.62410071,
32506666,-1.199028169,0.8710610442,134.0057644,-225.9942356,14.51121604,
32611111,-1.209706678,0.8699908121,130.2627921,-229.7372079,14.38352814,
32715555,-1.218051847,0.8691553497,126.5150961,-233.4849039,14.28530204,
32820000,-1.22398789,0.8685615613,122.776836,-237.223164,14.21624892,
32924444,-1.233103069,0.8676505502,119.0091163,-240.9908837,14.11150974,
33028888,-1.240046477,0.8669572368,115.2744392,-244.7255608,14.03276053,
33133333,-1.247809767,0.8661827123,111.5203175,-248.4796825,13.94575204,
33237777,-1.254720852,0.8654937925,107.7854544,-252.2145456,13.86920223,
33342222,-1.260122568,0.8649557131,104.0324505,-255.9675495,13.80995639,
33446666,-1.265534744,0.8644169273,100.2728958,-259.7271042,13.75110395,
33551111,-1.272107685,0.8637630378,96.51486908,-263.4851309,13.68030384,
33655555,-1.276164599,0.8633596946,92.76610219,-267.2338978,13.63696963,
33760000,-1.280734686,0.8629055568,89.0144074,-270.9855926,13.58848334,
33864444,-1.282925546,0.8626879317,85.27931381,-274.7206862,13.56536214,
33968888,-1.288592856,0.8621252346,81.51356398,-278.486436,13.5059177,
34073333,-1.293836859,0.8616048939,77.77551892,-282.2244811,13.45137806,
34177777,-1.296346982,0.8613559359,74.01133398,-285.988666,13.42542825,
34282222,-1.297613585,0.8612303395,70.24566907,-289.7543309,13.41237222,
34386666,-1.301731059,0.8608221771,66.43686507,-293.5631349,13.37010551,
34491111,-1.300976073,0.8608970038,62.62546837,-297.3745316,13.37783552,
34595555,-1.304194247,0.8605780955,58.88695553,-301.1130445,13.34494821,
34700000,-1.299979836,0.860995751,55.18963706,-304.8103629,13.38804939,
34804444,-1.305989182,0.8604002757,51.46213599,-308.537864,13.32667586,
34908888,-1.306003354,0.8603988719,47.73558116,-312.2644188,13.3265318,
35013333,-1.306932621,0.8603068263,44.02552112,-315.9744789,13.31709186,
35117777,-1.308913249,0.8601106745,40.32908337,-319.6709166,13.29701654,
35222222,-1.308068043,0.8601943742,36.56740268,-323.4325973,13.30557596,
35326666,-1.305825903,0.8604164498,32.82464107,-327.1753589,13.32833595,
35431111,-1.306047762,0.860394473,29.07643297,-330.923567,13.32608037,
35535555,-1.306013637,0.8603978533,25.29131595,-334.708684,13.32642726,
35640000,-1.305877216,0.8604113668,21.51800761,-338.4819924,13.3278142,
35744444,-1.306329944,0.8603665215,17.80005698,-342.199943,13.32321261,
35848888,-1.305234798,0.8604750062,14.09155766,-345.9084423,13.33434932,
35953333,-1.303929197,0.8606043564,10.35779901,-349.642201,13.34765068,
36057777,-1.301283512,0.8608665328,6.626114676,-353.3738853,13.37468669,
36162222,-1.300369565,0.8609571196,2.89411685,-357.1058832,13.38405185,
36266666,-1.300099819,0.8609838576,-0.8479431821,-360.8479432,13.38681844,
36371111,-1.297001767,0.8612910051,-4.589981276,-364.5899813,13.4186756,
36475555,-1.29628775,0.8613618097,-8.323526369,-368.3235264,13.42603943,
36580000,-1.294151543,0.861573679,-12.05438144,-372.0543814,13.4481193,
36684444,-1.293876438,0.8616009678,-15.79729409,-375.7972941,13.4509681,
36788888,-1.29352551,0.861635779,-19.54868582,-379.5486858,13.45460384,
36893333,-1.293164245,0.861671617,-23.30242182,-383.3024218,13.45834873,
36997777,-1.289756289,0.8620097648,-27.03341457,-387.0334146,13.4937792,
37102222,-1.289372001,0.8620479034,-30.77651741,-390.7765174,13.49778619,
37206666,-1.291041708,0.861882206,-34.54694997,-394.54695,13.48039345,
37311111,-1.288027947,0.862181307,-38.27496233,-398.2749623,13.51181952,
37415555,-1.287652748,0.8622185509,-41.99100755,-401.9910076,13.51574224,
37520000,-1.284849558,0.8624968589,-45.77758355,-405.7775836,13.54512227,
37624444,-1.286574063,0.8623256349,-49.47164963,-409.4716496,13.52703267,
37728888,-1.287266335,0.8622569096,-53.22290692,-413.2229069,13.51978458,
37833333,-1.288144035,0.8621697839,-57.00292388,-417.0029239,13.51060629,
37937777,-1.287824371,0.8622015146,-60.85464456,-420.8546446,13.51394763,
38042222,-1.289297131,0.8620553341,-64.65873788,-424.6587379,13.49856714,
38146666,-1.290063882,0.8619792391,-68.40830906,-428.4083091,13.49057364,
38251111,-1.292751986,0.8617125156,-72.16138466,-432.1613847,13.46262479,
38355555,-1.295817593,0.8614084355,-75.8451599,-435.8451599,13.43089272,
38460000,-1.299778316,0.8610157271,-79.48244326,-439.4824433,13.39011737,
38564444,-1.300312265,0.8609627993,-83.15556935,-443.1555694,13.38463943,
38668888,-1.302727388,0.8607234407,-86.86244915,-446.8624491,13.35991821,
38773333,-1.306229498,0.860376471,-90.56411444,-450.5641144,13.32423328,
38877777,-1.30924486,0.8600778377,-94.31023693,-454.3102369,13.29366133,
38982222,-1.316847492,0.8593253535,-98.05380447,-458.0538045,13.21720296,
39086666,-1.32052346,0.8589617542,-101.7798604,-461.7798604,13.18055073,
39191111,-1.32720968,0.8583007974,-105.5119184,-465.5119184,13.11440547,
39295555,-1.334407313,0.8575898541,-109.2387303,-469.2387303,13.0439432,
39400000,-1.341821354,0.8568581508,-112.9713805,-472.9713805,12.97215427,
39504444,-1.348798928,0.8561700935,-116.7343457,-476.7343457,12.90531391,
39608888,-1.358831439,0.8551817575,-120.48097,-480.48097,12.8104148,
39713333,-1.368492481,0.8542310945,-124.240369,-484.240369,12.72034724,
39817777,-1.376339331,0.8534597289,-128.0244415,-488.0244415,12.64812543,
39922222,-1.38537292,0.8525725663,-131.8341003,-491.8341003,12.56599616,
40026666,-1.395475005,0.851581562,-135.6337978,-495.6337978,12.47541469,
40131111,-1.406787724,0.8504731629,-139.4202507,-499.4202507,12.37552535,
40235555,-1.417692811,0.8494060685,-143.1622411,-503.1622411,12.28074764,
40340000,-1.431124109,0.8480936169,-146.8827036,-506.8827036,12.16600369,
40444444,-1.444102632,0.8468273352,-150.5979052,-510.5979052,12.05716005,
40548888,-1.460043665,0.8452745958,-154.2950731,-514.2950731,11.92612555,
40653333,-1.476200037,0.8437037864,-158.0072406,-518.0072406,11.7962153,
40757777,-1.492236441,0.8421475276,-161.7334118,-521.7334118,11.67005812,
40862222,-1.509786343,0.8404476804,-165.470477,-525.470477,11.53507316,
40966666,-1.525579851,0.8389208872,-169.2291009,-529.2291009,11.4162591,
41071111,-1.543856717,0.8371574842,-172.9710412,-532.9710412,11.28180485,
41175555,-1.56319787,0.8352954322,-176.7367163,-536.7367163,11.14295406,
41280000,-1.582932582,0.8333997597,179.4829312,-540.5170688,11.0047846,
41384444,-1.602765347,0.8314990027,175.712212,-544.287788,10.86936595,
41488888,-1.623793734,0.8294883929,171.9275612,-548.0724388,10.72940678,
41593333,-1.646816845,0.8272926345,168.1418689,-551.8581311,10.58028202,
41697777,-1.670908325,0.8250012067,164.3577043,-555.6422957,10.42865023,
41802222,-1.696821839,0.822543563,160.5943662,-559.4056338,10.27037167,
41906666,-1.721133698,0.8202444775,156.8006301,-563.1993699,10.12622284,
42011111,-1.750123379,0.8175114255,153.02377,-566.97623,9.959590238,
42115555,-1.778771173,0.8148195516,149.2376726,-570.7623274,9.800276258,
42220000,-1.810216699,0.8118749938,145.4514951,-574.5485049,9.631228883,
42324444,-1.845450151,0.8085883736,141.6465163,-578.3534837,9.448686098,
42428888,-1.880143505,0.8053651352,137.8585076,-582.1414924,9.275651291,
42533333,-1.919090289,0.801762031,134.0666497,-585.9333503,9.088884636,
42637777,-1.955869745,0.7983742345,130.2371627,-589.7628373,8.919367173,
42742222,-1.997706455,0.7945380081,126.3956348,-593.6043652,8.73416047,
42846666,-2.039846708,0.7906925823,122.4983802,-597.5016198,8.555323085,
42951111,-2.086853695,0.7864250077,118.6139648,-601.3860352,8.364392235,
43055555,-2.138756798,0.7817396861,114.8338563,-605.1661437,8.163369943,
43160000,-2.194209105,0.7767648142,111.0524593,-608.9475407,7.959161134,
43264444,-2.255574833,0.7712963184,107.2785017,-612.7214983,7.744940115,
43368888,-2.320733359,0.7655319695,103.6024591,-616.3975409,7.529947541,
43473333,-2.387135603,0.7597019128,99.69641588,-620.3035841,7.322995922,
43577777,-2.463099454,0.7530867859,96.00946059,-623.9905394,7.100012011,
43682222,-2.54634611,0.745903585,92.30175959,-627.6982404,6.871028012,
43786666,-2.63193824,0.7385894298,88.57637762,-631.4236224,6.650800036,
43891111,-2.724466416,0.7307632173,84.84355659,-635.1564434,6.42840551,
43995555,-2.825653866,0.7222994875,81.11441351,-638.8855865,6.202003273,
44100000,-2.932183345,0.7134948336,77.40499545,-642.5950045,5.980676911,
44204444,-3.049299385,0.7039390063,73.72504387,-646.2749561,5.755364747,
44308888,-3.173228057,0.6939666454,70.0869242,-649.9130758,5.535235359,
44413333,-3.306876561,0.6833704133,66.48194696,-653.518053,5.316529105,
44517777,-3.451408385,0.6720933228,62.92372001,-657.07628,5.099296352,
44622222,-3.603017854,0.6604639344,59.406659,-660.593341,4.890390455,
44726666,-3.76519407,0.648246673,55.97298198,-664.027018,4.685802653,
44831111,-3.939358235,0.6353778756,52.61757345,-667.3824265,4.485130677,
44935555,-4.121794447,0.6221717353,49.35783544,-670.6421646,4.293410226,
45040000,-4.309748922,0.6088531453,46.21094733,-673.7890527,4.113169072,
45144444,-4.504092094,0.5953815814,43.20113524,-676.7988648,3.942928716,
45248888,-4.70402656,0.5818334319,40.34650989,-679.6534901,3.782783112,
45353333,-4.903734371,0.5686084134,37.67299843,-682.3270016,3.636159031,
45457777,-5.100268471,0.5558870752,35.19266706,-684.8073329,3.503359142,
45562222,-5.28950574,0.5439070812,32.87889086,-687.1211091,3.385071369,
45666666,-5.464037292,0.5330870535,30.7647662,-689.2352338,3.283453725,
45771111,-5.620088497,0.5235951019,28.80273414,-691.1972659,3.19810965,
45875555,-5.753704683,0.5156022048,27.01910046,-692.9808995,3.128837951,
45980000,-5.856090154,0.5095601917,25.45989772,-694.5401023,3.077972396,
46084444,-5.923549324,0.5056180086,24.13912116,-695.8608788,3.045454799,
46188888,-5.954723675,0.5038065578,22.90018083,-697.0998192,3.030686079,
46293333,-5.943620245,0.5044510005,21.53948524,-698.4605148,3.035927834,
46397777,-5.894714708,0.5072993018,19.99169003,-700.00831,3.059259521,
46502222,-5.81354079,0.5120624862,18.3297944,-701.6702056,3.098885499,
46606666,-5.704473011,0.518532939,16.73225772,-703.2677423,3.153970566,
46711111,-5.569363466,0.5266618092,15.21812375,-704.7818763,3.225308752,
46815555,-5.416941751,0.5359853415,13.44818848,-706.5518115,3.310208661,
46920000,-5.246900697,0.5465815466,11.42112838,-708.5788716,3.410936487,
47024444,-5.069941469,0.5578313611,9.201013445,-710.7989866,3.523161129,
47128888,-4.887324415,0.5696836814,6.823328891,-713.1766711,3.647743796,
47233333,-4.704172887,0.5818236301,4.276925643,-715.7230744,3.782671007,
47337777,-4.525438194,0.5939201916,1.601035111,-718.3989649,3.925140228,
47442222,-4.350620065,0.6059949385,-1.161803163,-721.1618032,4.076076922,
47546666,-4.180630951,0.6179715085,-4.046404745,-724.0464047,4.235211625,
47651111,-4.018336943,0.6296267238,-7.02656902,-727.026569,4.399957633,
47755555,-3.861839945,0.6410737626,-10.07670107,-730.0767011,4.572175537,
47860000,-3.71556379,0.6519612901,-13.21193936,-733.2119394,4.746487225,
47964444,-3.576110036,0.6625131429,-16.4125708,-736.4125708,4.926156701,
48068888,-3.446498095,0.6724733767,-19.65984105,-739.659841,5.106373827,
48173333,-3.322670299,0.6821289553,-22.96147153,-742.9614715,5.29185965,
48277777,-3.209028284,0.6911122418,-26.26941496,-746.269415,5.474843846,
48382222,-3.098897852,0.6999308042,-29.60359874,-749.6035987,5.665129337,
48486666,-2.996186835,0.7082566456,-32.95808756,-752.9580876,5.855340388,
48591111,-2.904222765,0.7157953318,-36.33208874,-756.3320887,6.037182087,
48695555,-2.814674521,0.7232130829,-39.6752232,-759.6752232,6.225775052,
48800000,-2.732294889,0.7301048872,-43.02318398,-763.023184,6.41028609,
48904444,-2.653278386,0.7367770351,-46.39024592,-766.3902459,6.598121239,
49008888,-2.580070784,0.7430130829,-49.75745032,-769.7574503,6.782497344,
49113333,-2.514985251,0.7486015766,-53.12514496,-773.125145,6.955499374,
49217777,-2.451808125,0.754066407,-56.47583062,-776.4758306,7.132276584,
49322222,-2.389908206,0.7594594487,-59.82644356,-779.8264436,7.314606371,
49426666,-2.335363766,0.7642436021,-63.18577974,-783.1857797,7.483332872,
49531111,-2.283477808,0.7688225441,-66.53230067,-786.5323007,7.651362617,
49635555,-2.235415104,0.7730885566,-69.87141732,-789.8714173,7.814011185,
49740000,-2.188408013,0.7772837696,-73.228564,-793.228564,7.980037049,
49844444,-2.146659293,0.7810287762,-76.6006548,-796.6006548,8.133620234,
49948888,-2.10474454,0.7848068283,-79.95120938,-799.9512094,8.293975194,
50053333,-2.066000462,0.7883153385,-83.29405627,-803.2940563,8.448015677,
50157777,-2.030268684,0.7915649685,-86.64106945,-806.6410695,8.595316033,
50262222,-1.998195894,0.7944932381,-89.9858836,-809.9858836,8.732039867,
50366666,-1.967142087,0.7973387954,-93.31722342,-813.3172234,8.868687021,
50471111,-1.935698528,0.8002304513,-96.63596936,-816.6359694,9.011535855,
50575555,-1.908459326,0.8027439363,-99.93790702,-819.937907,9.139105293,
50680000,-1.883989018,0.8050086539,-103.2257187,-823.2257187,9.256865448,
50784444,-1.85775299,0.8074438862,-106.5231289,-826.5231289,9.386582698,
50888888,-1.836973551,0.8093778639,-109.7969984,-829.7969984,9.491960905,
50993333,-1.81668969,0.811270185,-113.0908513,-833.0908513,9.597159754,
51097777,-1.79571441,0.813231663,-116.3684539,-836.3684539,9.708453224,
51202222,-1.777118946,0.8149745611,-119.6514823,-839.6514823,9.809324445,
51306666,-1.760208222,0.8165627961,-122.9483431,-842.9483431,9.902913681,
51411111,-1.743483041,0.8181366496,-126.2456941,-846.2456941,9.99726798,
51515555,-1.727468539,0.8196464704,-129.4924274,-849.4924274,10.08933107,
51620000,-1.715169996,0.820807848,-132.6964327,-852.6964327,10.16120309,
51724444,-1.702211215,0.8220333537,-135.9521612,-855.9521612,10.23806085,
51828888,-1.688705509,0.8233125292,-139.1660378,-859.1660378,10.31942175,
51933333,-1.675958605,0.8245216615,-142.404561,-862.404561,10.39741815,
52037777,-1.665851593,0.8254816439,-145.6280747,-865.6280747,10.46011253,
52142222,-1.655450965,0.8264706813,-148.8532986,-868.8532986,10.52542991,
52246666,-1.646014747,0.8273690343,-152.0729315,-872.0729315,10.58540701,
52351111,-1.637755678,0.828156121,-155.2839954,-875.2839954,10.63847098,
52455555,-1.629257856,0.8289667422,-158.5156558,-878.5156558,10.69363214,
52560000,-1.619416508,0.8299065163,-161.7370275,-881.7370275,10.75823998,
52664444,-1.614230185,0.8304021994,-164.934537,-884.934537,10.79260576,
52768888,-1.605145596,0.8312711729,-168.2294511,-888.2294511,10.85333908,
52873333,-1.596669995,0.8320827146,-171.4443552,-891.4443552,10.91062609,
52977777,-1.592551294,0.8324773677,-174.6276745,-894.6276745,10.93868537,
53082222,-1.586248977,0.8330816167,-177.8234817,-897.8234817,10.98190373,
53186666,-1.581771515,0.83351117,178.9913176,-901.0086824,11.01281792,
53291111,-1.57587025,0.8340776568,175.7789484,-904.2210516,11.0538317,
53395555,-1.571615323,0.8344863436,172.5904593,-907.4095407,11.08359506,
53500000,-1.565664409,0.8350582665,169.3737026,-910.6262974,11.125494,
53604444,-1.558903385,0.8357085218,166.154761,-913.845239,11.17348594,
53708888,-1.554290328,0.8361524827,162.9426898,-917.0573102,11.20647119,
53813333,-1.550323126,0.836534475,159.7644714,-920.2355286,11.23499573,
53917777,-1.545725378,0.8369773995,156.5841805,-923.4158195,11.26823762,
54022222,-1.542148659,0.8373221252,153.3780928,-926.6219072,11.29423487,
54126666,-1.536504296,0.8378664201,150.1852494,-929.8147506,11.33550756,
54231111,-1.533549897,0.8381514587,146.9805865,-933.0194135,11.35723216,
54335555,-1.529630108,0.8385297869,143.7832078,-936.2167922,11.38618543,
54440000,-1.526890489,0.8387943096,140.6055773,-939.3944227,11.40650994,
54544444,-1.522983479,0.8391716935,137.4239343,-942.5760657,11.43562184,
54648888,-1.520427944,0.8394186283,134.2275287,-945.7724713,11.45474477,
54753333,-1.512305849,0.840203928,131.0247388,-948.9752612,11.51595221,
54857777,-1.50745536,0.8406732568,127.8014864,-952.1985136,11.55282045,
54962222,-1.505713071,0.8408419031,124.5806809,-955.4193191,11.5661216,
55066666,-1.504513367,0.840958049,121.4353761,-958.5646239,11.57529845,
55171111,-1.5020551,0.8411960893,118.2735229,-961.7264771,11.59414829,
55275555,-1.501778384,0.8412228886,115.0934721,-964.9065279,11.596274,
55380000,-1.495279502,0.8418525367,111.9343671,-968.0656329,11.64642479,
55484444,-1.494892897,0.841890008,108.7179863,-971.2820137,11.64942193,
55588888,-1.491578907,0.8422112818,105.5311069,-974.4688931,11.67517743,
55693333,-1.487898028,0.842568267,102.3396638,-977.6603362,11.7039191,
55797777,-1.486989241,0.8426564278,99.13517659,-980.8648234,11.71103721,
55902222,-1.483351041,0.8430094596,95.92783874,-984.0721613,11.73962109,
56006666,-1.480806392,0.8432564667,92.73788126,-987.2621187,11.75969706,
56111111,-1.47740359,0.8435868874,89.54531792,-990.4546821,11.78665175,
56215555,-1.473862911,0.8439308337,86.33815459,-993.6618454,11.81483106,
56320000,-1.471382021,0.8441719142,83.11508384,-996.8849162,11.83465679,
56424444,-1.467684647,0.8445313343,79.90106757,-1000.098932,11.86432859,
56528888,-1.465899261,0.8447049457,76.68387659,-1003.316123,11.8787102,
56633333,-1.466128941,0.8446826095,73.47234347,-1006.527657,11.87685812,
56737777,-1.462564859,0.8450292793,70.25961272,-1009.740387,11.90566367,
56842222,-1.458661082,0.8454091538,67.04232856,-1012.957671,11.93737663,
56946666,-1.451657664,0.8460910806,63.81145151,-1016.188548,11.99469848,
57051111,-1.447774996,0.8464693752,60.59259587,-1019.407404,12.026717,
57155555,-1.443964052,0.8468408461,57.36638172,-1022.633618,12.05831189,
57260000,-1.441537088,0.8470774989,54.12354742,-1025.876453,12.07852007,
57364444,-1.439593677,0.8472670481,50.88499675,-1029.115003,12.09475116,
57468888,-1.441066401,0.8471234031,47.64848245,-1032.351518,12.08244715,
57573333,-1.436964839,0.8475235174,44.41403062,-1035.585969,12.11677687,
57677777,-1.425558482,0.848637221,41.0022712,-1038.997729,12.21328806,
57782222,-1.42976966,0.8482258761,37.88413436,-1042.115866,12.17747683,
57886666,-1.42922651,0.8482789195,34.66166004,-1045.33834,12.18208381,
57991111,-1.423276048,0.8488602509,31.31522452,-1048.684775,12.23278629,
58095555,-1.418986664,0.8492795501,28.13090621,-1051.869094,12.26959946,
58200000,-1.419921862,0.8491881143,24.90058473,-1055.099415,12.26155423,
58304444,-1.418538404,0.8493233808,21.65388194,-1058.346118,12.27345948,
