Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-1.030745742,0.8881017235,-132.8379651,-132.8379651,16.87337628,
30104444,-1.047907528,0.8863487235,-136.4210811,-136.4210811,16.5976906,
30208888,-1.053394243,0.8857890103,-140.116239,-140.116239,16.51144969,
30313333,-1.064965088,0.8846097985,-143.7727759,-143.7727759,16.33249422,
30417777,-1.076309401,0.8834551972,-147.4430566,-147.4430566,16.16078239,
30522222,-1.088220451,0.8822445363,-151.103758,-151.103758,15.98434991,
30626666,-1.100246553,0.8810238644,-154.7862232,-154.7862232,15.8100938,
30731111,-1.112563366,0.8797754354,-158.4731467,-158.4731467,15.6355354,
30835555,-1.126848575,0.8783297059,-162.1602292,-162.1602292,15.43786608,
30940000,-1.140670555,0.8769331189,-165.8663737,-165.8663737,15.25132596,
31044444,-1.155704267,0.8754166182,-169.6003708,-169.6003708,15.05350546,
31148888,-1.170097347,0.8739671976,-173.327484,-173.327484,14.86888462,
31253333,-1.184147198,0.8725546557,-177.0629425,-177.0629425,14.69300166,
31357777,-1.198978974,0.8710659777,179.1835027,-180.8164973,14.51180956,
31462222,-1.215158928,0.8694448785,175.3992592,-184.6007408,14.31919987,
31566666,-1.231894013,0.8677713336,171.6321024,-188.3678976,14.12531325,
31671111,-1.252616567,0.8657034966,167.8203833,-192.1796167,13.8924205,
31775555,-1.274062221,0.863568692,163.9668531,-196.0331469,13.65939182,
31880000,-1.302470065,0.8607489404,160.1287024,-199.8712976,13.3625478,
31984444,-1.336488977,0.8573843484,156.2545756,-203.7454244,13.02370621,
32088888,-1.378621251,0.8532355411,152.3382056,-207.6617944,12.62727744,
32193333,-1.431345098,0.8480720397,148.4099863,-211.5900137,12.16413382,
32297777,-1.50306892,0.8410979103,144.4485172,-215.5514828,11.58636689,
32402222,-1.599608859,0.8318012278,140.5425511,-219.4574489,10.89069322,
32506666,-1.731118809,0.8193020841,136.7699097,-223.2300903,10.06819627,
32611111,-1.893049692,0.8041693481,133.3285102,-226.6714898,9.212905797,
32715555,-2.044684925,0.7902522732,130.4803064,-229.5196936,8.535264244,
32820000,-2.11657316,0.7837387899,128.1412267,-231.8587733,8.248075504,
32924444,-2.076775489,0.7873380233,125.7894202,-234.2105798,8.404596115,
33028888,-1.965777456,0.7974640742,123.0090183,-236.9909817,8.874791312,
33133333,-1.847332584,0.8084131528,119.7276506,-240.2723494,9.439129975,
33237777,-1.749997724,0.8175232522,116.1442936,-243.8557064,9.960300553,
33342222,-1.676595536,0.824461202,112.3870487,-247.6129513,10.39349263,
33446666,-1.621258723,0.8297305177,108.562904,-251.437096,10.7460861,
33551111,-1.582395674,0.8334512769,104.7175453,-255.2824547,11.00849795,
33655555,-1.554659972,0.8361168994,100.8653918,-259.1346082,11.20382085,
33760000,-1.532713658,0.838232156,97.0133923,-262.9866077,11.36339652,
33864444,-1.515763642,0.8398695151,93.2225548,-266.7774452,11.48981417,
33968888,-1.506637429,0.8407524249,89.40048659,-270.5995134,11.55906094,
34073333,-1.500005041,0.8413946534,85.60700686,-274.3929931,11.60991538,
34177777,-1.492386344,0.8421329937,81.81032262,-278.1896774,11.66889167,
34282222,-1.485693311,0.8427821611,78.02784199,-281.972158,11.72120272,
34386666,-1.482305826,0.8431109091,74.24890763,-285.7510924,11.74785894,
34491111,-1.478116835,0.8435176188,70.4824321,-289.5175679,11.7809916,
34595555,-1.4765491,0.8436698809,66.72710383,-293.2728962,11.79344,
34700000,-1.467395283,0.8445594697,62.97860557,-297.0213944,11.86665708,
34804444,-1.468408783,0.8444609293,59.22450394,-300.7754961,11.85850552,
34908888,-1.464697701,0.8448218058,55.46348779,-304.5365122,11.88840878,
35013333,-1.462703827,0.8450157596,51.72988202,-308.270118,11.90453788,
35117777,-1.460170997,0.8452622045,47.99640645,-312.0035936,11.92509043,
35222222,-1.457452387,0.8455268058,44.22982879,-315.7701712,11.94723017,
35326666,-1.456409354,0.8456283458,40.53180286,-319.4681971,11.95574638,
35431111,-1.4552754,0.8457387509,36.85701474,-323.1429853,11.96501884,
35535555,-1.454305465,0.8458331981,33.14482095,-326.855179,11.97296159,
35640000,-1.453301285,0.8459309909,29.41962137,-330.5803786,11.98119597,
35744444,-1.445908515,0.8466512897,25.7066765,-334.2933235,12.04217033,
35848888,-1.445661912,0.8466753274,22.01525909,-337.9847409,12.04421504,
35953333,-1.442897778,0.8469448101,18.29767118,-341.7023288,12.06718185,
36057777,-1.438500576,0.8473736816,14.59319947,-345.4068005,12.10389991,
36162222,-1.438418967,0.8473816432,10.88955369,-349.1104463,12.1045835,
36266666,-1.434044377,0.8478085288,7.184532075,-352.8154679,12.14134087,
36371111,-1.428403411,0.8483593085,3.474768647,-356.5252314,12.18907201,
36475555,-1.425691251,0.8486242492,-0.2259899168,-360.2259899,12.21215577,
36580000,-1.421452283,0.8490385037,-3.921875177,-363.9218752,12.24841134,
36684444,-1.420859373,0.8490964621,-7.618415121,-367.6184151,12.25349974,
36788888,-1.420259837,0.8491550724,-11.32893769,-371.3289377,12.25864934,
36893333,-1.416553243,0.8495175159,-15.06246409,-375.0624641,12.29058337,
36997777,-1.412632216,0.8499010958,-18.79401972,-378.7940197,12.32454764,
37102222,-1.407967906,0.850357614,-22.53208571,-382.5320857,12.36519721,
37206666,-1.406716782,0.8504801092,-26.30917776,-386.3091778,12.37614674,
37311111,-1.402138769,0.8509284841,-30.0807085,-390.0807085,12.4163793,
37415555,-1.401654684,0.8509759097,-33.88977749,-393.8897775,12.42064894,
37520000,-1.393008463,0.8518234209,-37.64522272,-397.6452227,12.49740973,
37624444,-1.395996182,0.8515304663,-41.27612298,-401.276123,12.47077714,
37728888,-1.394608186,0.8516665508,-44.88604265,-404.8860426,12.48313554,
37833333,-1.39307452,0.8518169428,-48.4932852,-408.4932852,12.49681966,
37937777,-1.389747578,0.8521432753,-52.14195687,-412.1419569,12.5266083,
38042222,-1.389428417,0.8521745877,-55.81548365,-415.8154836,12.52947351,
38146666,-1.386833146,0.8524292484,-59.48320031,-419.4832003,12.55282112,
38251111,-1.385297045,0.8525800139,-63.16703948,-423.1670395,12.56668151,
38355555,-1.386024002,0.8525086611,-66.84165078,-426.8416508,12.56011827,
38460000,-1.38615984,0.8524953288,-70.52945813,-430.5294581,12.55889264,
38564444,-1.383732376,0.8527336108,-74.21384389,-434.2138439,12.58083139,
38668888,-1.381269579,0.8529754292,-77.88652927,-437.8865293,12.60316843,
38773333,-1.381613972,0.8529416097,-81.56194024,-441.5619402,12.60004006,
38877777,-1.381303747,0.8529720738,-85.24542048,-445.2454205,12.60285798,
38982222,-1.384931968,0.8526158495,-88.9398845,-448.9398845,12.56998017,
39086666,-1.384893968,0.8526195796,-92.60491799,-452.604918,12.57032362,
39191111,-1.387434565,0.8523702273,-96.2755254,-456.2755254,12.54740283,
39295555,-1.3885121,0.8522644925,-99.92080407,-459.9208041,12.5377069,
39400000,-1.390709019,0.8520489567,-103.5677833,-463.5677833,12.51798511,
39504444,-1.391944907,0.8519277301,-107.233089,-467.233089,12.50691795,
39608888,-1.397362381,0.8513965401,-110.8785876,-470.8785876,12.45863684,
39713333,-1.400840944,0.8510556373,-114.5248514,-474.5248514,12.42783281,
39817777,-1.403516074,0.8507935647,-118.1880298,-478.1880298,12.40424759,
39922222,-1.405318587,0.8506170247,-121.8460625,-481.8460625,12.38840651,
40026666,-1.410065257,0.850152306,-125.4934606,-485.4934606,12.3468854,
40131111,-1.415454504,0.8496249841,-129.1536088,-489.1536088,12.30008172,
40235555,-1.418912661,0.849286786,-132.8025695,-492.8025695,12.27023654,
40340000,-1.424747158,0.8487164935,-136.4678431,-496.4678431,12.22021182,
40444444,-1.429866266,0.8482164421,-140.124054,-500.124054,12.17665779,
40548888,-1.436520275,0.8475668968,-143.7658334,-503.7658334,12.12050964,
40653333,-1.442177478,0.8470150481,-147.4222611,-507.4222611,12.07318122,
40757777,-1.447567407,0.8464896057,-151.0976454,-511.0976454,12.02843374,
40862222,-1.452470926,0.8460118646,-154.7968061,-514.7968061,11.98801362,
40966666,-1.458137647,0.845460102,-158.4253265,-518.4253265,11.94164177,
41071111,-1.466738181,0.8446233645,-162.0033494,-522.0033494,11.87194818,
41175555,-1.474450296,0.8438737645,-165.6254549,-525.6254549,11.81014683,
41280000,-1.482407569,0.8431010332,-169.2745197,-529.2745197,11.74705654,
41384444,-1.487367004,0.8426197801,-172.927863,-532.927863,11.7080773,
41488888,-1.493754896,0.8420003174,-176.5654282,-536.5654282,11.65825328,
41593333,-1.501363366,0.8412630838,179.7904027,-540.2095973,11.59946362,
41697777,-1.508408997,0.8405809631,176.1599533,-543.8400467,11.54555314,
41802222,-1.516425006,0.8398055679,172.5411944,-547.4588056,11.48482843,
41906666,-1.523486757,0.8391230717,168.9090686,-551.0909314,11.43186342,
42011111,-1.533188765,0.838186307,165.290594,-554.709406,11.35989342,
42115555,-1.540792781,0.8374528424,161.6663908,-558.3336092,11.30412165,
42220000,-1.548510853,0.8367090325,158.0376247,-561.9623753,11.2480749,
42324444,-1.55621785,0.8359669492,154.390131,-565.609869,11.19266477,
42428888,-1.563441939,0.8352719612,150.7591001,-569.2408999,11.14122389,
42533333,-1.575181364,0.8341438109,147.1926314,-572.8073686,11.05863954,
42637777,-1.582232466,0.8334669376,143.5841917,-576.4158083,11.00962722,
42742222,-1.592053181,0.8325251094,139.9850085,-580.0149915,10.94208871,
42846666,-1.601831148,0.8315884383,136.3898065,-583.6101935,10.87566922,
42951111,-1.611795382,0.8306350079,132.8036972,-587.1963028,10.80881583,
43055555,-1.621225811,0.8297336617,129.2323244,-590.7676756,10.74630299,
43160000,-1.629979313,0.8288978905,125.6531861,-594.3468139,10.6889266,
43264444,-1.641337781,0.8278146558,122.0806589,-597.9193411,10.61539043,
43368888,-1.650971369,0.8268970291,118.511088,-601.488912,10.55381672,
43473333,-1.661620511,0.8258838515,114.9482952,-605.0517048,10.48658535,
43577777,-1.671932151,0.8249039676,111.3582522,-608.6417478,10.42230336,
43682222,-1.685916797,0.8235769062,107.749599,-612.250401,10.33638435,
43786666,-1.689669438,0.823221166,104.0314958,-615.9685042,10.31357162,
43891111,-1.700404296,0.8222043785,100.4603576,-619.5396424,10.24887094,
43995555,-1.714410179,0.820879653,96.95137458,-623.0486254,10.16567734,
44100000,-1.727671159,0.8196273503,93.44908423,-626.5509158,10.08815557,
44204444,-1.743949704,0.8180926951,89.95961098,-630.040389,9.994610697,
44308888,-1.756814074,0.8168819432,86.47341129,-633.5265887,9.921915811,
44413333,-1.771827053,0.815471237,82.98455629,-637.0154437,9.838418722,
44517777,-1.788658825,0.813892523,79.50399091,-640.4960091,9.746478496,
44622222,-1.804237124,0.8124341004,76.00402738,-643.9959726,9.662919027,
44726666,-1.821292729,0.8108403707,72.52717506,-647.4728249,9.573080565,
44831111,-1.838505317,0.8092351418,69.05905302,-650.940947,9.48411127,
44935555,-1.857726165,0.8074463799,65.57926567,-654.4207343,9.386717212,
45040000,-1.876118007,0.8057384702,62.11802167,-657.8819783,9.295399209,
45144444,-1.894121115,0.8040701582,58.64777063,-661.3522294,9.207735491,
45248888,-1.914040826,0.8022282636,55.17763888,-664.8223611,9.112668454,
45353333,-1.93628897,0.8001760557,51.72155538,-668.2784446,9.008810539,
45457777,-1.955338367,0.7984230783,48.2555001,-671.7444999,8.92177072,
45562222,-1.978868289,0.7962630912,44.76270441,-675.2372956,8.816581648,
45666666,-1.998651953,0.7944515237,41.25367628,-678.7463237,8.73006483,
45771111,-2.018562287,0.7926325184,37.63493043,-682.3650696,8.644713746,
45875555,-2.048288422,0.7899244908,34.33988407,-685.6601159,8.520386303,
45980000,-2.075156639,0.7874847787,30.92008067,-689.0799193,8.411090593,
46084444,-2.103594009,0.7849107905,27.5370805,-692.4629195,8.298467386,
46188888,-2.134637413,0.7821105233,24.24852272,-695.7514773,8.178965549,
46293333,-2.165711652,0.7793174798,20.98692089,-699.0130791,8.062793004,
46397777,-2.198279264,0.7764009119,17.72290136,-702.2770986,7.944580307,
46502222,-2.232399105,0.7733570425,14.47087038,-705.5291296,7.824452442,
46606666,-2.266900221,0.7702912932,11.23406222,-708.7659378,7.706679114,
46711111,-2.300441805,0.7673224587,8.032436058,-711.9675639,7.595586789,
46815555,-2.335931287,0.7641936694,4.814322612,-715.1856774,7.4815365,
46920000,-2.369777913,0.7612216022,1.613898217,-718.3861018,7.375967083,
47024444,-2.405277418,0.7581168145,-1.544565913,-721.5445659,7.26845403,
47128888,-2.438583395,0.7552153877,-4.679906242,-724.6799062,7.17044822,
47233333,-2.471723459,0.7523394358,-7.792060391,-727.7920604,7.075569102,
47337777,-2.505357253,0.7494318347,-10.87129762,-730.8712976,6.981859938,
47442222,-2.535849661,0.7468055158,-13.89931178,-733.8993118,6.899066232,
47546666,-2.564240024,0.7443685211,-16.88697951,-736.8869795,6.823762584,
47651111,-2.588785655,0.7422679645,-19.85043296,-739.850433,6.759997688,
47755555,-2.610816546,0.7403876616,-22.78394579,-742.7839458,6.703794097,
47860000,-2.630295201,0.7387291559,-25.69217722,-745.6921772,6.654891639,
47964444,-2.642607647,0.7376827324,-28.58822923,-748.5882292,6.62435511,
48068888,-2.653246315,0.7367797555,-31.46466483,-751.4646648,6.598199766,
48173333,-2.654353791,0.7366858199,-34.31241038,-754.3124104,6.595489159,
48277777,-2.650123743,0.737044675,-37.31994022,-757.3199402,6.60585472,
48382222,-2.644021337,0.7375626791,-40.10900716,-760.1090072,6.62086731,
48486666,-2.63213616,0.7385726001,-42.83307758,-762.8330776,6.650307508,
48591111,-2.614615838,0.7400638796,-45.64629974,-765.6462997,6.694198087,
48695555,-2.590369983,0.7421325853,-48.47105564,-768.4710556,6.755923727,
48800000,-2.5605991,0.7446806086,-51.37066303,-771.370663,6.833325895,
48904444,-2.526058707,0.7476478085,-54.33097772,-774.3309777,6.925431471,
49008888,-2.487503905,0.7509738331,-57.22516036,-777.2251604,7.031284524,
49113333,-2.449656144,0.7542532545,-60.13874363,-780.1387436,7.138459763,
49217777,-2.407896972,0.7578882106,-63.05418169,-783.0541817,7.26064689,
49322222,-2.36140584,0.761955675,-66.01143889,-786.0114389,7.401796598,
49426666,-2.315013096,0.7660362916,-69.01025499,-789.010255,7.548334328,
49531111,-2.26827985,0.7701689532,-72.02736689,-792.0273669,7.702044514,
49635555,-2.222129305,0.7742719654,-75.07363543,-795.0736354,7.860219794,
49740000,-2.174342645,0.7785434723,-78.14478821,-798.1447882,8.03111785,
49844444,-2.129766364,0.7825492541,-81.26065498,-801.260655,8.197485121,
49948888,-2.084741993,0.7866162255,-84.38485279,-804.3848528,8.372783872,
50053333,-2.040813409,0.7906045866,-87.51915344,-807.5191534,8.551307585,
50157777,-1.998214056,0.7944915768,-90.68850168,-810.6885017,8.731961197,
50262222,-1.959509053,0.7980397931,-93.89385231,-813.8938523,8.902940933,
50366666,-1.919647632,0.8017105864,-97.11408902,-817.114089,9.086267156,
50471111,-1.880366991,0.8053444136,-100.2926744,-820.2926744,9.27455742,
50575555,-1.84665864,0.8084758805,-103.442899,-823.442899,9.442548986,
50680000,-1.814240508,0.8114989731,-106.629839,-826.629839,9.610021776,
50784444,-1.781892524,0.8145267916,-109.8460325,-829.8460325,9.783228573,
50888888,-1.752764496,0.8172628827,-113.0444862,-833.0444862,9.944683979,
50993333,-1.725721799,0.8198113186,-116.275794,-836.275794,10.09947631,
51097777,-1.698499156,0.8223847384,-119.4986341,-839.4986341,10.26029364,
51202222,-1.673375575,0.8247668962,-122.7358961,-842.7358961,10.41336857,
51306666,-1.651885704,0.8268099889,-125.9757933,-845.9757933,10.54801011,
51411111,-1.632345967,0.8286720705,-129.1891698,-849.1891698,10.67351993,
51515555,-1.612816766,0.8305373383,-132.4350852,-852.4350852,10.80200983,
51620000,-1.595991899,0.8321476768,-135.6765081,-855.6765081,10.91523574,
51724444,-1.580863221,0.8335983359,-138.9182282,-858.9182282,11.01911057,
51828888,-1.564894581,0.8351322807,-142.1477161,-862.1477161,11.13093751,
51933333,-1.54928111,0.8366348372,-145.4049351,-865.4049351,11.24251221,
52037777,-1.537034494,0.8378152773,-148.6426526,-868.6426526,11.33161772,
52142222,-1.525172097,0.8389602707,-151.8799441,-871.8799441,11.41929559,
52246666,-1.512993777,0.8401373859,-155.1266931,-875.1266931,11.5107425,
52351111,-1.501729705,0.8412276032,-158.3804697,-878.3804697,11.59664803,
52455555,-1.489504216,0.8424124744,-161.683797,-881.683797,11.69135988,
52560000,-1.482127882,0.8431281817,-164.9110148,-884.9110148,11.74926256,
52664444,-1.476394116,0.8436849347,-168.1264155,-888.1264155,11.79467207,
52768888,-1.467633102,0.844536346,-171.3756202,-891.3756202,11.86474329,
52873333,-1.460209434,0.845258464,-174.6131183,-894.6131183,11.924778,
52977777,-1.454791382,0.8457858807,-177.8756201,-897.8756201,11.96898111,
53082222,-1.448691215,0.8463800913,178.8634414,-901.1365586,12.01914587,
53186666,-1.443089459,0.8469261198,175.6206396,-904.3793604,12.06558636,
53291111,-1.436302785,0.8475881197,172.3199313,-907.6800687,12.12233663,
53395555,-1.431826206,0.8480250666,169.0866282,-910.9133718,12.16006499,
53500000,-1.427749787,0.8484231511,165.8510227,-914.1489773,12.19462711,
53604444,-1.424586224,0.8487322188,162.6364855,-917.3635145,12.22158615,
53708888,-1.422329622,0.8489527489,159.4054489,-920.5945511,12.24088976,
53813333,-1.420772479,0.8491049566,156.1629279,-923.8370721,12.25424583,
53917777,-1.419108817,0.8492676065,152.9432243,-927.0567757,12.26854801,
54022222,-1.41914864,0.8492637128,149.6969675,-930.3030325,12.26820527,
54126666,-1.417761449,0.8493993564,146.4658423,-933.5341577,12.28015573,
54231111,-1.414434432,0.84972477,143.168174,-936.831826,12.30891325,
54335555,-1.406837857,0.8504682542,139.8360411,-940.1639589,12.37508627,
54440000,-1.410821243,0.8500783153,136.6457193,-943.3542807,12.34029833,
54544444,-1.411804702,0.8499820706,133.407066,-946.592934,12.3317398,
54648888,-1.411026378,0.8500582392,130.1514763,-949.8485237,12.33851216,
54753333,-1.406048833,0.850545514,126.9130883,-953.0869117,12.38200046,
54857777,-1.405542306,0.850595116,123.6774959,-956.3225041,12.38644324,
54962222,-1.407285234,0.850424451,120.4302953,-959.5697047,12.37116937,
55066666,-1.408447326,0.8503106796,117.1805755,-962.8194245,12.36100661,
55171111,-1.409463415,0.8502112148,113.9469961,-966.0530039,12.35213445,
55275555,-1.413295665,0.8498361809,110.7088536,-969.2911464,12.31878752,
55380000,-1.411183041,0.8500429072,107.4847913,-972.5152087,12.3371484,
55484444,-1.415168141,0.8496529956,104.188936,-975.811064,12.30255969,
55588888,-1.417579903,0.84941711,100.9187927,-979.0812073,12.28172145,
55693333,-1.414293464,0.8497385608,97.61945956,-982.3805404,12.31013473,
55797777,-1.418043626,0.8493717625,94.38576577,-985.6142342,12.27772291,
55902222,-1.420923183,0.8490902244,91.11545575,-988.8845442,12.25295191,
56006666,-1.42177794,0.8490066716,87.82744224,-992.1725578,12.24561834,
56111111,-1.421224194,0.8490607995,84.53026928,-995.4697307,12.25036831,
56215555,-1.421678364,0.8490164047,81.24580913,-998.7541909,12.24647222,
56320000,-1.422545662,0.8489316335,77.95502651,-1002.044973,12.23903903,
56424444,-1.422016316,0.8489833718,74.6723736,-1005.327626,12.24357472,
56528888,-1.421019379,0.8490808208,71.40107795,-1008.598922,12.25212614,
56633333,-1.421739656,0.8490104137,68.11031348,-1011.889687,12.24594662,
56737777,-1.421901549,0.8489945894,64.81639556,-1015.183604,12.24455854,
56842222,-1.423287897,0.8488590929,61.51682529,-1018.483175,12.23268491,
56946666,-1.421451303,0.8490385995,58.21347221,-1021.786528,12.24841975,
57051111,-1.419294741,0.8492494279,54.87534555,-1025.124654,12.26694799,
57155555,-1.422118691,0.8489733654,51.65830229,-1028.341698,12.24269726,
57260000,-1.421157863,0.8490672835,48.35914201,-1031.640858,12.25093755,
57364444,-1.421182217,0.8490649029,45.06411903,-1034.935881,12.25072855,
57468888,-1.420905353,0.8490919673,41.77328278,-1038.226717,12.25310498,
57573333,-1.41527427,0.8496426141,38.47783588,-1041.522164,12.30164121,
57677777,-1.410145721,0.8501444304,35.17071775,-1044.829282,12.34618396,
57782222,-1.407637541,0.8503899577,31.85959264,-1048.140407,12.36808659,
57886666,-1.405518305,0.8505974663,28.58059044,-1051.41941,12.38665383,
57991111,-1.394754131,0.8516522408,25.27923576,-1054.720764,12.48183492,
58095555,-1.381476617,0.8529550977,21.95595242,-1058.044048,12.60128756,
58200000,-1.366764908,0.854401013,18.63568268,-1061.364317,12.73635931,
58304444,-1.350882354,0.8559647544,15.32243364,-1064.677566,12.88549026,
58408888,-1.33060827,0.8579650296,11.95806213,-1068.041938,13.0810393,
58513333,-1.306912271,0.860308842,8.576646733,-1071.423353,13.31729845,
58617777,-1.279830037,0.8629954344,5.168562158,-1074.831438,13.59805366,
58722222,-1.249080039,0.8660560463,1.720007975,-1078.279992,13.93161837,
58826666,-1.217479296,0.8692126441,-1.776290419,-1081.77629,14.29199812,
58931111,-1.183900704,0.8725794179,-5.353000517,-1085.353001,14.69605135,
59035555,-1.148899183,0.8761027445,-8.988949617,-1088.98895,15.14240761,
59140000,-1.123143179,0.8787044809,-12.71184236,-1092.711842,15.48865526,
59244444,-1.104395556,0.8806031248,-16.5097842,-1096.509784,15.75085715,
59348888,-1.087596741,0.8823078901,-20.32522986,-1100.32523,15.99349261,
59453333,-1.085625975,0.8825081021,-24.24647185,-1104.246472,16.02245037,
59557777,-1.08677766,0.8823910958,-28.20223188,-1108.202232,16.00551513,
59662222,-1.11238537,0.8797934645,-32.13356195,-1112.133562,15.63803046,
59766666,-1.143215116,0.876676256,-36.09507762,-1116.095078,15.21747714,
59871111,-1.181260663,0.8728446753,-39.97767688,-1119.977677,14.72879472,
59975555,-1.233087979,0.8676520576,-43.88376467,-1123.883765,14.11168186,
60080000,-1.292817485,0.8617060176,-47.75471295,-1127.754713,13.46194523,
60184444,-1.358555593,0.8552089168,-51.57753283,-1131.577533,12.8130053,
60288888,-1.422606039,0.8489257325,-55.40779326,-1135.407793,12.23852191,
60393333,-1.487520888,0.842604852,-59.21591927,-1139.215919,11.70687201,
60497777,-1.558625852,0.835735225,-62.97215467,-1142.972155,11.17546488,
60602222,-1.63410028,0.8285047182,-66.7348806,-1146.734881,10.66212842,
60706666,-1.710518894,0.8212474902,-70.49329485,-1150.493295,10.18865409,
60811111,-1.790557902,0.8137145935,-74.26396403,-1154.263964,9.736214058,
60915555,-1.870913111,0.8062214422,-78.01881321,-1158.018813,9.321059373,
61020000,-1.958255472,0.7981549776,-81.80723114,-1161.807231,8.908592126,
61124444,-2.044556973,0.7902639144,-85.59499228,-1165.594992,8.535793492,
61228888,-2.136957422,0.7819016488,-89.36353455,-1169.363535,8.17017478,
61333333,-2.243939743,0.7723301923,-93.17540967,-1173.17541,7.784651863,
61437777,-2.333652439,0.7643941912,-96.97177833,-1176.971778,7.488755052,
61542222,-2.443553209,0.754783399,-100.7891744,-1180.789174,7.156054656,
61646666,-2.557248232,0.744967949,-104.6308541,-1184.630854,6.842151574,
61751111,-2.623290781,0.7393251175,-109.0143894,-1189.014389,6.672392448,
61855555,-2.810119651,0.7235924345,-112.3276588,-1192.327659,6.235691962,
61960000,-2.948593691,0.7121480927,-116.2216075,-1196.221607,5.948017188,
62064444,-3.097481727,0.7000449284,-120.1340635,-1200.134063,5.667665226,
62168888,-3.261023627,0.6869874741,-123.9705984,-1203.970598,5.389520657,
62273333,-3.435228999,0.6733464116,-127.8621535,-1207.862154,5.122694105,
62377777,-3.622418833,0.6589903551,-131.7716367,-1211.771637,4.864936754,
62482222,-3.83015773,0.6434163809,-135.5373984,-1215.537398,4.608782605,
62586666,-4.05182063,0.6272042153,-139.3216064,-1219.321606,4.364867528,
62691111,-4.293716127,0.6099780309,-143.0818831,-1223.081883,4.127916268,
62795555,-4.557154882,0.5917554357,-146.7890581,-1226.789058,3.8990242,
62900000,-4.840215377,0.572781828,-150.4593676,-1230.459368,3.681448803,
63004444,-5.151137667,0.5526410189,-153.9896764,-1233.989676,3.470682572,
63108888,-5.488018592,0.5316172571,-157.2877756,-1237.287776,3.270012144,
63213333,-5.852811331,0.5097525811,-160.4224651,-1240.422465,3.079572727,
63317777,-6.243590873,0.4873269804,-163.3689652,-1243.368965,2.901122009,
63422222,-6.656290934,0.4647136758,-165.96273,-1245.96273,2.736318134,
