Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-0.9520510681,0.8961845378,-136.8201966,-136.8201966,18.264953,
30104444,-0.9775975572,0.8935525986,-140.3349873,-140.3349873,17.78862211,
30208888,-0.9848385589,0.8928079978,-144.0260218,-144.0260218,17.65810844,
30313333,-0.9963772421,0.8916227434,-147.692091,-147.692091,17.45405635,
30417777,-1.00747868,0.8904838881,-151.3619651,-151.3619651,17.26215308,
30522222,-1.019166374,0.8892864628,-155.0166985,-155.0166985,17.06463826,
30626666,-1.03103824,0.8880718172,-158.6957679,-158.6957679,16.86860065,
30731111,-1.042872798,0.8868626399,-162.3710033,-162.3710033,16.67762654,
30835555,-1.056999883,0.8854213827,-166.0458623,-166.0458623,16.45526388,
30940000,-1.069627277,0.8841351078,-169.7280339,-169.7280339,16.26148415,
31044444,-1.083918815,0.8826815709,-173.436561,-173.436561,16.04762001,
31148888,-1.095465612,0.8815089365,-177.1347517,-177.1347517,15.87891002,
31253333,-1.108771648,0.8801595744,179.1752372,-180.8247628,15.68885929,
31357777,-1.120303432,0.8789918097,175.4746369,-184.5253631,15.52780688,
31462222,-1.132425448,0.8777659454,171.7664316,-188.2335684,15.36205235,
31566666,-1.143893392,0.8766077995,168.0793664,-191.9206336,15.20847988,
31671111,-1.157734919,0.8752119807,164.3641443,-195.6358557,15.02717962,
31775555,-1.171686947,0.873807268,160.6257071,-199.3742929,14.84877328,
31880000,-1.182991756,0.8726707351,156.9137064,-203.0862936,14.70730814,
31984444,-1.195527785,0.8714121496,153.2025758,-206.7974242,14.55356897,
32088888,-1.206743957,0.870287613,149.4810267,-210.5189733,14.41872789,
32193333,-1.219709082,0.868989534,145.7771447,-214.2228553,14.26595593,
32297777,-1.231814247,0.8677793028,142.0388307,-217.9611693,14.12622488,
32402222,-1.241647611,0.8667974389,138.32002,-221.67998,14.01472632,
32506666,-1.252546384,0.8657104916,134.5798424,-225.4201576,13.89319623,
32611111,-1.263294536,0.8646399009,130.8524395,-229.1475605,13.77540289,
32715555,-1.273636171,0.8636110518,127.120659,-232.879341,13.66394474,
32820000,-1.282263363,0.8627537027,123.3885156,-236.6114844,13.57234213,
32924444,-1.292999918,0.8616879189,119.6386673,-240.3613327,13.46005284,
33028888,-1.300950867,0.8608995021,115.9016786,-244.0983214,13.37809376,
33133333,-1.309192008,0.8600830711,112.1584337,-247.8415663,13.29419596,
33237777,-1.318870843,0.8591251997,108.4298227,-251.5701773,13.19700327,
33342222,-1.328614414,0.8581619991,104.6831089,-255.3168911,13.10059354,
33446666,-1.33470691,0.8575602742,100.9342981,-259.0657019,13.04102675,
33551111,-1.343345985,0.85670776,97.19371801,-262.806282,12.95748995,
33655555,-1.351482919,0.8559055728,93.45159448,-266.5484055,12.87978729,
33760000,-1.358156968,0.8552481661,89.70596903,-270.294031,12.81675068,
33864444,-1.363016222,0.8547698379,85.9818661,-274.0181339,12.77124401,
33968888,-1.371738354,0.8539119323,82.23279784,-277.7672022,12.69037206,
34073333,-1.380078217,0.8530924319,78.50001809,-281.4999819,12.6140025,
34177777,-1.383572916,0.8527492658,74.74460657,-285.2553934,12.58227524,
34282222,-1.390077822,0.8521108768,71.01111644,-288.9888836,12.52364499,
34386666,-1.399195851,0.8512168412,67.26928454,-292.7307155,12.44238162,
34491111,-1.405263141,0.8506224546,63.53772382,-296.4622762,12.38889318,
34595555,-1.413185817,0.8498469286,59.8170036,-300.1829964,12.31974086,
34700000,-1.415075573,0.8496620507,56.08436981,-303.9156302,12.30336092,
34804444,-1.428450598,0.8483546998,52.34871531,-307.6512847,12.18867118,
34908888,-1.438716475,0.8473526193,48.60652267,-311.3934773,12.10209183,
35013333,-1.4495799,0.8462934994,44.89510778,-315.1048922,12.01181142,
35117777,-1.462370958,0.8450481437,41.18823602,-318.811764,11.90723485,
35222222,-1.477389139,0.8435882909,37.4583675,-322.5416325,11.78676648,
35326666,-1.496122927,0.8417707944,33.78406567,-326.2159343,11.63989156,
35431111,-1.517405871,0.8397107372,30.13488684,-329.8651132,11.47744213,
35535555,-1.541547936,0.8373800371,26.51854908,-333.4814509,11.29861306,
35640000,-1.563427369,0.8352733623,22.95708157,-337.0429184,11.14132716,
35744444,-1.576171423,0.8340487366,19.50920568,-340.4907943,11.05173109,
35848888,-1.567970341,0.8348366044,16.14171382,-343.8582862,11.10922064,
35953333,-1.533346461,0.8381710896,12.78682443,-347.2131756,11.35873118,
36057777,-1.483015516,0.8430420246,9.34228649,-350.6577135,11.74226426,
36162222,-1.433820492,0.8478303819,5.726889084,-354.2731109,12.14322809,
36266666,-1.395164475,0.8516120075,1.983329329,-358.0166707,12.47817951,
36371111,-1.366974275,0.8543804185,-1.818326223,-361.8183262,12.73441662,
36475555,-1.348806988,0.856169299,-5.621530694,-365.6215307,12.9052371,
36580000,-1.335507019,0.857481283,-9.42648488,-369.4264849,13.03324449,
36684444,-1.328434173,0.858179807,-13.20811108,-373.2081111,13.10236411,
36788888,-1.324390433,0.858579428,-17.00221018,-377.0022102,13.14221405,
36893333,-1.318412627,0.8591705232,-20.80547667,-380.8054767,13.20157233,
36997777,-1.314863971,0.8595216126,-24.57777423,-384.5777742,13.23706548,
37102222,-1.312291404,0.8597762215,-28.34646435,-388.3464644,13.26291618,
37206666,-1.312691454,0.8597366232,-32.11543398,-392.115434,13.25888957,
37311111,-1.309081171,0.8600940464,-35.86426471,-395.8642647,13.2953173,
37415555,-1.308228068,0.8601785265,-39.66853087,-399.6685309,13.30395453,
37520000,-1.305381354,0.8604604876,-43.38467491,-403.3846749,13.33285788,
37624444,-1.305796446,0.8604193678,-47.13564084,-407.1356408,13.32863549,
37728888,-1.305056047,0.8604927145,-50.97858402,-410.978584,13.33616885,
37833333,-1.30590698,0.8604084185,-54.71276089,-414.7127609,13.32751157,
37937777,-1.304765582,0.8605214907,-58.36014823,-418.3601482,13.33912658,
38042222,-1.305492027,0.8604495239,-62.04041236,-422.0404124,13.33173183,
38146666,-1.305181833,0.8604802532,-65.7488539,-425.7488539,13.3348884,
38251111,-1.306305713,0.8603689217,-69.47184642,-429.4718464,13.32345882,
38355555,-1.308080084,0.8601931817,-73.1371843,-433.1371843,13.30545394,
38460000,-1.309728222,0.8600299764,-76.7690731,-436.7690731,13.28877376,
38564444,-1.30836535,0.8601649313,-80.40366231,-440.4036623,13.30256386,
38668888,-1.307572601,0.860243441,-84.04290799,-444.042908,13.31059847,
38773333,-1.3096179,0.8600409,-87.681008,-447.681008,13.28988897,
38877777,-1.310705302,0.8599332367,-91.34714187,-451.3471419,13.27890495,
38982222,-1.31527632,0.8594808091,-95.03054555,-455.0305455,13.23293137,
39086666,-1.316048257,0.8594044283,-98.68650631,-458.6865063,13.2251991,
39191111,-1.319785131,0.8590347718,-102.3480797,-462.3480797,13.18789602,
39295555,-1.322804875,0.8587361709,-106.0004334,-466.0004334,13.15790591,
39400000,-1.326590998,0.858361935,-109.6608131,-469.6608131,13.1204979,
39504444,-1.329453109,0.8580791403,-113.3335463,-473.3335463,13.09236109,
39608888,-1.335838419,0.8574485673,-116.9944797,-476.9944797,13.03002385,
39713333,-1.340705847,0.856968202,-120.6467568,-480.6467568,12.9829047,
39817777,-1.34343766,0.856698718,-124.3115471,-484.3115471,12.95660926,
39922222,-1.347073773,0.8563401593,-127.9742361,-487.9742361,12.92177515,
40026666,-1.353181955,0.8557381665,-131.6262141,-491.6262141,12.86368072,
40131111,-1.359493601,0.8551165658,-135.2797762,-495.2797762,12.80420068,
40235555,-1.364207454,0.854652618,-138.9400008,-498.9400008,12.76013776,
40340000,-1.369889912,0.8540936725,-142.6108402,-502.6108402,12.70742471,
40444444,-1.375474641,0.853544696,-146.3173573,-506.3173573,12.65604349,
40548888,-1.381055796,0.8529964235,-150.0798034,-510.0798034,12.60511116,
40653333,-1.386689064,0.8524433886,-153.7864904,-513.7864904,12.55411988,
40757777,-1.394085302,0.8517178221,-157.4092018,-517.4092018,12.48779758,
40862222,-1.402084975,0.8509337542,-161.0236132,-521.0236132,12.41685362,
40966666,-1.410027882,0.8501559642,-164.5358126,-524.5358126,12.34721125,
41071111,-1.420184691,0.8491624188,-168.1584159,-528.1584159,12.25929509,
41175555,-1.427493576,0.8484481776,-171.811171,-531.811171,12.19680601,
41280000,-1.435493624,0.8476670831,-175.4653732,-535.4653732,12.12913874,
41384444,-1.442781066,0.8469561905,-179.1125534,-539.1125534,12.06815354,
41488888,-1.450744462,0.8461800401,177.2501962,-542.7498038,12.00221377,
41593333,-1.459500485,0.8453274575,173.5947393,-546.4052607,11.93054325,
41697777,-1.468112241,0.8444897602,169.9692179,-550.0307821,11.86088944,
41802222,-1.477452566,0.8435821308,166.3573569,-553.6426431,11.78626291,
41906666,-1.48567738,0.8427837068,162.729687,-557.270313,11.72132779,
42011111,-1.49695393,0.8416902637,159.1178669,-560.8821331,11.63346177,
42115555,-1.505301344,0.8408817614,155.5082635,-564.4917365,11.56926935,
42220000,-1.515097848,0.8399338956,151.8922326,-568.1077674,11.49483773,
42324444,-1.525061908,0.8389709139,148.2209717,-571.7790283,11.42011644,
42428888,-1.537210411,0.837798309,144.6693814,-575.3306186,11.33032768,
42533333,-1.549773537,0.8365874074,141.077395,-578.922605,11.23895887,
42637777,-1.559925206,0.8356102136,137.4569713,-582.5430287,11.16620597,
42742222,-1.572606561,0.8343911171,133.8511496,-586.1488504,11.07664688,
42846666,-1.584585915,0.8332411397,130.2511035,-589.7488965,10.99336573,
42951111,-1.598659212,0.8318921754,126.6515847,-593.3484153,10.89712617,
43055555,-1.612208459,0.8305955061,123.0589316,-596.9410684,10.80606225,
43160000,-1.625330181,0.8293416777,119.4672059,-600.5327941,10.71932299,
