Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-1.277746076,0.8632025134,-138.3110275,-138.3110275,13.62015165,
30104444,-1.465713864,0.8447229758,-142.2414526,-142.2414526,11.88020562,
30208888,-1.716424406,0.8206893161,-145.9012304,-145.9012304,10.15382506,
30313333,-1.986065256,0.7956035956,-148.5268455,-148.5268455,8.784907939,
30417777,-2.127461347,0.7827569505,-150.14515,-150.14515,8.206278429,
30522222,-2.072081324,0.7877636439,-151.7622663,-151.7622663,8.423456172,
30626666,-1.916610956,0.8019909216,-154.1747869,-154.1747869,9.100546987,
30731111,-1.760927989,0.8164951335,-157.2834374,-157.2834374,9.898893515,
30835555,-1.639258753,0.8280128227,-160.7840144,-160.7840144,10.62877391,
30940000,-1.549379116,0.8366253972,-164.4957944,-164.4957944,11.24180482,
31044444,-1.486200859,0.8427329157,-168.3060883,-168.3060883,11.7172193,
31148888,-1.442418608,0.8469915343,-172.105977,-172.105977,12.07117218,
31253333,-1.409617941,0.8501960892,-175.9263313,-175.9263313,12.3507863,
31357777,-1.385692208,0.8525412268,-179.7512792,-179.7512792,12.56311298,
31462222,-1.3680485,0.8542747598,176.4142268,-183.5857732,12.72445842,
31566666,-1.354961246,0.8555628879,172.6173612,-187.3826388,12.84685674,
31671111,-1.34695523,0.8563518465,168.7971761,-191.2028239,12.92290782,
31775555,-1.342519412,0.8567892906,164.9686774,-195.0313226,12.96543603,
31880000,-1.33963796,0.8570735685,161.1808486,-198.8191514,12.99321301,
31984444,-1.338421383,0.8571936217,157.3937694,-202.6062306,13.00497669,
32088888,-1.338660291,0.8571700447,153.6047703,-206.3952297,13.00266488,
32193333,-1.340137041,0.8570243235,149.8225762,-210.1774238,12.98839333,
32297777,-1.343804239,0.8566625627,146.0182412,-213.9817588,12.95308886,
32402222,-1.346109273,0.8564352544,142.2338629,-217.7661371,12.93099672,
32506666,-1.349935452,0.8560580733,138.4565103,-221.5434897,12.89449236,
32611111,-1.354429759,0.855615241,134.664097,-225.335903,12.85187754,
32715555,-1.357537838,0.8553091303,130.8731497,-229.1268503,12.82257225,
32820000,-1.358000596,0.8552635632,127.0914093,-232.9085907,12.81822051,
32924444,-1.362300377,0.8548402865,123.2977042,-236.7022958,12.77792744,
