Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S11_VSWR,
30000000,-0.93585221,0.8978574478,-133.5819197,-133.5819197,18.58047803,
30104444,-0.966417689,0.8947034573,-136.8818032,-136.8818032,17.99397596,
30208888,-0.9722834269,0.8940994519,-140.5477693,-140.5477693,17.88564352,
30313333,-0.982583958,0.8930397746,-144.1916439,-144.1916439,17.6985395,
30417777,-0.992935321,0.8919761331,-147.8405523,-147.8405523,17.51442701,
30522222,-1.003067502,0.8909362403,-151.4742869,-151.4742869,17.33789707,
30626666,-1.013993932,0.8898161901,-155.1384221,-155.1384221,17.15148706,
30731111,-1.024655466,0.8887246512,-158.7944725,-158.7944725,16.97343277,
30835555,-1.037153765,0.8874467673,-162.4506891,-162.4506891,16.76936968,
30940000,-1.048326131,0.8863060083,-166.1138578,-166.1138578,16.5910791,
31044444,-1.060681846,0.8850461306,-169.805791,-169.805791,16.39828342,
31148888,-1.072343733,0.8838586434,-173.4906502,-173.4906502,16.22039469,
31253333,-1.082699778,0.8828054611,-177.1600377,-177.1600377,16.06564162,
31357777,-1.09356548,0.8817017971,179.1621584,-180.8378416,15.90642758,
31462222,-1.104093434,0.8806337554,175.4582504,-184.5417496,15.75515559,
31566666,-1.113662643,0.879664099,171.7919692,-188.2080308,15.62014398,
31671111,-1.126031507,0.8784123329,168.0923953,-191.9076047,15.44903671,
31775555,-1.136589646,0.8773452269,164.3781438,-195.6218562,15.30592883,
31880000,-1.146780696,0.876316452,160.6924164,-199.3075836,15.17029938,
31984444,-1.157260081,0.8752598278,156.9987,-203.0013,15.03332724,
32088888,-1.167558972,0.8742226441,153.2918903,-206.7081097,14.90111341,
32193333,-1.179329266,0.8730387828,149.5982054,-210.4017946,14.75284204,
32297777,-1.190704783,0.8718961517,145.8752894,-214.1247106,14.61233348,
32402222,-1.200645917,0.8708988241,142.1553214,-217.8446786,14.49172566,
32506666,-1.208971979,0.8700644037,138.4419965,-221.5580035,14.39224091,
32611111,-1.219790091,0.8689814294,134.7117146,-225.2882854,14.2650116,
32715555,-1.228068836,0.8681535754,130.9930593,-229.0069407,14.16916372,
32820000,-1.234969625,0.8674641163,127.2764502,-232.7235498,14.09025288,
32924444,-1.244791924,0.8664837129,123.5329144,-236.4670856,13.97944591,
33028888,-1.250251655,0.8659392343,119.8097224,-240.1902776,13.91860791,
33133333,-1.257957971,0.8651712943,116.0778358,-243.9221642,13.83363643,
33237777,-1.26535522,0.8644347937,112.3654891,-247.6345109,13.75304803,
33342222,-1.272317807,0.8637421426,108.6361781,-251.3638219,13.67805261,
33446666,-1.277129543,0.8632637865,104.9005836,-255.0994164,13.62670312,
