Frequency,S11_Magnitude,S21_Magnitude,S22_Magnitude,
10000000.0,-24.54606284229412,39.63124592455671,-18.976659763234707,
11488511.488511488,-24.54606284229412,39.63124592455671,-18.976659763234707,
12977022.977022978,-24.54606284229412,39.63124592455671,-18.976659763234707,
14465534.465534465,-24.54606284229412,39.63124592455671,-18.976659763234707,
15954045.954045955,-24.54606284229412,39.63124592455671,-18.976659763234707,
17442557.442557443,-24.54606284229412,39.62938198119435,-18.976659763234707,
18931068.93106893,-24.49372363162477,39.61217487406807,-19.006618255721342,
20419580.419580422,-24.34451325492443,39.59496776694179,-19.11652369947176,
21908091.90809191,-24.19530287822409,39.57776065981551,-19.226429143222177,
23396603.396603398,-24.04609250152375,39.56055355268923,-19.336334586972594,
24885114.885114886,-23.89688212482341,39.54334644556295,-19.446240030723008,
26373626.373626374,-23.74767174812307,39.52613933843667,-19.556145474473425,
27862137.86213786,-23.59846137142273,39.508932231310396,-19.666050918223842,
29350649.35064935,-23.44925099472239,39.491725124184114,-19.77595636197426,
30839160.83916084,-23.30004061802205,39.47451801705784,-19.842209803821586,
32327672.32767233,-23.15083024132171,39.45731090993156,-19.85188208326012,
33816183.81618382,-23.001619864621368,39.45115192655832,-19.86155436269865,
35304695.30469531,-22.856035294455566,39.45103690053656,-19.871226642137184,
36793206.793206796,-22.71102513651473,39.4509218745148,-19.880898921575717,
38281718.281718284,-22.5660149785739,39.45080684849304,-19.89057120101425,
39770229.77022977,-22.421004820633065,39.45069182247128,-19.900243480452783,
41258741.25874126,-22.27599466269223,39.45057679644951,-19.909915759891316,
42747252.74725275,-22.1309845047514,39.45046177042775,-19.91958803932985,
44235764.235764235,-21.985974346810565,39.45034674440599,-19.92926031876838,
45724275.72427572,-21.840964188869734,39.45023171838423,-19.938932598206915,
47212787.21278721,-21.6959540309289,39.450116692362464,-19.948604877645447,
48701298.7012987,-21.55209538797112,39.450001666340704,-19.95827715708398,
50189810.189810194,-21.411686889186438,39.449886640318944,-19.967949436522513,
51678321.67832168,-21.271278390401754,39.449771614297184,-19.977621715961046,
53166833.16683317,-21.130869891617074,39.449656588275424,-19.98729399539958,
54655344.65534466,-20.99046139283239,39.44954156225366,-19.996966274838112,
56143856.143856145,-20.850052894047707,39.4494265362319,-20.006638554276645,
