Frequency,S11_Magnitude,S11_Phase,S11_VSWR,S12_Magnitude,S12_Phase,S12_VSWR,S21_Magnitude,S21_Phase,S21_VSWR,S22_Magnitude,S22_Phase,S22_VSWR,
20000000,-0.1023681853,-3.551044047,169.7009701,-23.13489674,-114.5218673,1.149852439,-63.43084198,57.42676784,1.001348281,-10.44557179,-6.541341168,1.858837166,
20106666,-0.1102947721,-3.993931494,157.5053139,-20.78400589,-94.89304622,1.201113968,-63.29022252,-72.238452,1.001370302,0.5386370771,179.239252,nan,
20213333,-0.1080701372,-4.550729389,160.7474907,-36.04578794,128.2402929,1.032036278,-57.90000363,-49.3981566,1.002550253,-12.34860188,72.30169437,1.636112339,
20320000,-0.1133752794,-5.125476602,153.2258708,5.847304733,-139.2845876,nan,-66.18750491,-175.3268597,1.000981449,-3.129692144,-153.2068738,5.610558809,
20426666,-0.1231653823,-5.675634486,141.046697,-9.632108055,47.70682394,1.984670715,-65.24755409,-87.47309102,1.001093679,13.96860065,-69.41938499,nan,
20533333,-0.1033553236,-6.358530862,168.0802076,-24.79935821,178.4992482,1.122124545,-63.78466112,-71.01431215,1.001294428,-20.40693671,-90.86293501,1.210978223,
20640000,-0.1072531301,-6.754289866,161.9719629,-9.156308405,-13.59567547,2.06977001,-67.73873338,-46.34308716,1.000820865,0.2048573534,73.49387039,nan,
20746666,-0.1078620751,-7.430113046,161.0575588,-20.23229536,-19.11922337,1.215725337,-80.50233717,-116.125244,1.000188779,-11.81222664,-179.467263,1.690624028,
20853333,-0.1109467036,-8.015817498,156.5798252,-16.29112211,-118.9344541,1.362014981,-71.47705633,114.2305937,1.000533695,-0.3194948724,-175.5178911,54.37876913,
20960000,-0.1150557844,-8.555217642,150.9879175,-21.36945297,-129.8781932,1.186780975,-66.46371024,0.133945064,1.000950716,-8.382947342,65.72839101,2.23068656,
21066666,-0.1122611496,-9.055625419,154.7465099,-25.67023681,-154.7193493,1.109833906,-60.77738909,162.859957,1.00183045,-7.808929458,54.6885096,2.372463402,
21173333,-0.1015233416,-9.636000444,171.1131329,-11.98484127,-85.43548832,1.672465574,-61.92294108,19.53668777,1.001604099,5.440447781,-148.9024498,nan,
21280000,-0.1137228852,-10.14365058,152.7575334,-24.1251891,70.91782834,1.132634653,-65.67331624,-158.953004,1.001041334,1.759244219,-68.26779646,nan,
21386666,-0.1139623176,-10.7907365,152.4366023,-22.17752566,-113.6828942,1.168787684,-57.42754226,-61.9543473,1.002693006,-0.7626385465,168.222773,22.79315427,
21493333,-0.1193468581,-11.30163271,145.5593625,-21.89676804,123.735568,1.174817286,-71.18066665,-89.19046739,1.000552226,-12.52125326,122.1262746,1.619713833,
21600000,-0.1101502185,-11.89291515,157.7120074,-18.13575672,122.3271795,1.282949156,-56.94961376,150.5356257,1.002845554,4.291254698,135.7696605,nan,
21706666,-0.1233733223,-12.39671161,140.8089772,-15.93029304,70.412415,1.380290328,-68.58429922,105.5496981,1.000744692,-1.106847632,1.930065082,15.71605713,
21813333,-0.1046905486,-12.9974451,165.9365608,-15.84779845,-67.48290131,1.38461725,-66.00344777,-12.55465355,1.001002479,-18.09037417,80.31749701,1.284642349,
21920000,-0.104891797,-13.46663259,165.6181978,-17.57328269,-97.32829166,1.304762918,-70.21654829,-141.9401777,1.000617073,-7.517104978,69.65021961,2.453437445,
22026666,-0.1129640115,-14.1174279,153.7837042,-20.69922395,-38.75559361,1.203287138,-62.54091901,-163.2180085,1.001493855,-13.36227549,-79.05395937,1.546884277,
22133333,-0.1107912736,-14.61293448,156.7994864,-20.66177258,141.9948004,1.204255264,-60.892116,117.1723094,1.00180641,-17.27009949,100.6317024,1.317306108,
22240000,-0.1125277174,-15.21974038,154.3799399,-45.19407708,-81.40896491,1.011059131,-84.5198627,-61.72627248,1.000118867,3.069386856,16.27837274,nan,
22346666,-0.1114612927,-15.68378844,155.8569549,-4.180194346,149.4038821,4.235637349,-68.4422248,156.4014579,1.000756978,9.063154214,-73.60859129,nan,
22453333,-0.1081590473,-16.27469348,160.6153547,-39.99376434,106.03829,1.020216675,-69.87728472,-5.170949458,1.00064166,-6.819148212,9.317705792,2.67702241,
22560000,-0.1140541147,-16.74855557,152.3139163,-7.346677478,113.8688702,2.503893144,-71.61876272,-72.62141799,1.000525056,-2.481293059,-116.283092,7.048646311,
22666666,-0.1103542231,-17.35969578,157.4204635,-30.13978493,71.82056314,1.06423472,-63.64950863,-17.25044895,1.00131474,-10.50816507,145.8131704,1.850049313,
22773333,-0.1151406839,-17.89269245,150.8765891,-24.8436815,61.37939402,1.12146519,-76.21246361,-135.8045436,1.000309367,-6.648147861,-56.85704421,2.739363045,
22880000,-0.1184304104,-18.40744085,146.6857063,-20.31355218,-89.51646944,1.213502197,-59.55965325,-69.24678369,1.002106223,-3.049995656,-55.70196791,5.754077487,
22986666,-0.1175736225,-19.03732155,147.7546082,-12.54904971,8.297360121,1.617122844,-69.24519248,-16.19782928,1.000690113,-6.326698595,8.604074163,2.866126917,
23093333,-0.1244544927,-19.536827,139.5857723,-2.692986455,-50.5467637,6.50233984,-69.85063717,-29.75306288,1.000643632,9.536726731,-0.02431621078,nan,
23200000,-0.12103909,-20.03405928,143.5243803,-10.56994119,169.8603522,1.841490311,-67.85143389,99.04109548,1.000810278,0.7889411735,66.30153614,nan,
23306666,-0.1210478403,-20.57273737,143.5140056,-10.74821521,-70.84618353,1.817408263,-67.38522177,141.520947,1.000854977,-12.31363868,-87.48559967,1.639498413,
23413333,-0.1290532027,-21.20137972,134.6119157,-24.74000466,140.8636139,1.123013424,-74.81891074,-167.8226064,1.000363215,-0.3146746542,0.422954116,55.21156223,
23520000,-0.1341477852,-21.69324212,129.4998986,-17.69421702,48.37779591,1.299917182,-62.48745546,-125.3265258,1.001503085,-1.866590921,-168.2896676,9.342476971,
23626666,-0.133499717,-22.28654009,130.1285249,-35.12771026,38.81769668,1.035671568,-78.36405238,9.771304786,1.000241479,-5.009338572,103.245554,3.56347043,
23733333,-0.1180374105,-22.69645355,147.1740743,-15.68360971,-37.76459604,1.393400483,-69.48426193,0.0511180523,1.000671371,-6.408774525,-137.5957783,2.832495585,
23840000,-0.135602287,-23.2969058,128.110908,-26.84417915,-172.6996151,1.095287209,-57.07110716,77.8886878,1.002805973,1.688634534,178.3554921,nan,
